"timestamp","spot_number","rent_num","temp","rain","wind","wet","snow","cloud","dust","temp.sqr","sunny","1_2","2_3","3_4","4_5","5_6","6_7","7_8","8_9","9_10","10_11","11_12","12_13","13_14","14_15","15_16","16_17","17_18","18_19","19_20","20_21","21_22","22_23","23_24","weekend","m0","m10","m5","m20","m25","m30","m35","m40","m45","m50","m55","m60","m65","m70","f0","f10","f15","f20","f25","f30","f35","f40","f45","f50","f55","f60","f65","f70","most_use","bus_passenger","sub_passenger","ele_male","ele_female","mid_male","mid_female","high_male","high_female"
"2022-05-01 05:",3500,1,8.1,0,0.9,75,0,0,17,65.61,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,561.5986,197.5582,260.6152,497.1667,831.6251,801.3768,759.122,688.323,595.364,501.4704,582.2401,459.8722,319.2359,591.0805,490.6572,193.1546,246.2386,679.0224,949.969,813.4511,724.0864,548.322,589.8316,544.2642,625.5684,594.7103,382.3673,882.5746,6055.8195,40,0,6377,6099,3463,3502,3540,3266
"2022-08-04 02:",3500,2,26.9,0,3.9,90,0,9,21,723.61,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,669.8397,235.635,244.2346,458.3323,730.5081,856.9476,769.9875,664.5132,620.381,529.5029,589.1932,447.5218,314.5835,566.8917,512.4528,201.7348,243.5561,607.1726,1001.8821,904.4456,798.6913,586.5933,582.1628,519.202,584.7105,625.5771,403.991,879.0458,6127.9671,17,0,6377,6099,3463,3502,3540,3266
"2022-10-18 04:",3500,1,6.8,0,2.1,67,0,0,33.5,46.24,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629.4316,221.4203,235.9273,487.3617,725.6935,857.3279,846.3992,648.0828,624.7659,505.5697,591.0771,446.291,359.2407,590.3169,534.1046,210.2585,263.546,636.3516,977.201,918.4744,827.1832,621.298,572.7355,553.415,591.6331,622.9322,400.2253,886.7593,6275.9925,67,0,6377,6099,3463,3502,3540,3266
"2022-03-17 10:",3500,1,9.9,0,2.9,64,0,10,47,98.01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.4896,108.1681,116.2833,417.7862,628.2366,544.449,699.1723,644.192,554.9498,578.9862,633.0998,450.7877,324.578,571.0793,241.3126,94.9963,155.4801,510.1227,704.874,742.0088,731.4101,510.9752,520.6829,595.6168,671.2154,479.7788,330.7205,878.2795,4978.0597,184,0,6377,6099,3463,3502,3540,3266
"2022-04-21 08:",3500,11,12.8,0,1.6,58,0,8,38,163.84,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.6509,83.2483,133.3643,444.6997,694.7261,662.115,743.2918,641.0276,580.8378,500.3441,628.7258,482.2285,299.931,482.1048,277.8969,109.3982,142.9355,616.9596,799.7227,770.5405,746.806,492.1512,536.759,613.2268,664.0019,551.0368,341.609,887.1514,5478.8614,506,0,6377,6099,3463,3502,3540,3266
"2022-07-24 16:",3500,6,27.3,0,1.3,79,0,10,29,745.29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,554.6235,195.1044,251.7999,492.864,662.9508,765.4773,711.2726,598.5127,636.0132,590.1881,615.8266,437.5857,345.1947,617.9758,493.7614,194.3766,232.8493,548.0803,793.9713,796.1779,685.9686,535.2921,526.4743,537.9103,596.7504,574.4175,377.2769,957.8098,5456.7628,182,0,6377,6099,3463,3502,3540,3266
"2022-10-02 07:",3500,1,19.2,0.1,1.6,79,0,10,39,368.64,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,543.6042,191.2284,221.4573,529.6463,778.9983,791.1435,772.5927,569.7629,614.9576,504.8686,565.8622,432.0166,309.0798,570.2888,451.5809,177.7715,225.2121,611.6587,825.4545,796.4001,717.3415,519.7423,484.4851,479.9998,519.7827,571.6706,380.0873,851.5937,5823.2356,90,0,6377,6099,3463,3502,3540,3266
"2022-08-02 07:",3500,4,26.7,0,2,90,0,10,13,712.89,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553.9997,194.885,224.9869,462.5616,739.4021,763.8126,732.6394,625.1256,669.3818,574.2477,621.9783,431.4053,322.7005,520.1286,485.9123,191.287,233.2979,664.5451,919.6747,847.5669,726.1943,564.2371,538.4077,524.0887,583.4601,562.8948,376.4184,860.304,5856.3967,321,0,6377,6099,3463,3502,3540,3266
"2022-02-16 16:",3500,0,-4.8,0,4.9,38,0,3,45,23.04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,493.9192,173.7499,144.277,408.4802,558.6251,594.7476,711.9911,571.3697,652.3319,592.5501,788.1722,457.7292,357.1225,588.2667,332.3009,130.8153,268.5494,456.2504,653.3071,657.8351,622.8104,478.3362,582.0844,578.9982,649.7549,615.7381,394.9302,826.7328,4664.047,200,0,6377,6099,3463,3502,3540,3266
"2022-09-15 15:",3500,7,28,0,2.7,59,0,10,25,784,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,309.7096,108.9491,82.749,304.3706,492.7847,505.2097,655.6534,524.5602,659.2005,575.1606,606.2004,485.8985,328.5837,564.5361,249.1569,98.0842,99.2735,388.1213,543.6967,571.5144,523.9621,473.4182,507.8762,542.1894,582.3458,482.365,388.4935,793.5652,3985.3129,191,0,6377,6099,3463,3502,3540,3266
"2022-11-18 05:",3500,0,6.3,0,1.6,86,0,0,29,39.69,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524.1454,184.3829,254.9123,435.5085,744.5898,837.6365,790.0679,632.5166,576.5161,512.8708,561.4217,400.9319,335.9718,548.1239,516.1246,203.1802,247.9043,669.8487,1063.041,939.729,797.3476,559.5817,524.4521,524.2949,612.3026,604.2005,392.5773,859.9462,6277.769,160,0,6377,6099,3463,3502,3540,3266
"2022-01-10 07:",3500,0,-3.3,0,2.3,82,0,0,113,10.89,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601.365,211.547,263.7337,501.9784,762.5208,824.1942,814.9144,650.082,609.6701,546.3333,595.1964,422.3656,305.9913,561.6726,477.1887,187.8527,273.7096,617.2226,994.0061,898.8163,809.1154,527.9554,548.5367,545.7957,642.1898,606.5415,386.8609,837.2501,6222.7682,314,0,6377,6099,3463,3502,3540,3266
"2022-08-04 14:",3500,3,31.9,0,2.4,68,0,3,32,1017.61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,518.4735,182.3875,226.7429,372.8396,566.9927,578.8327,607.0876,632.0327,678.5936,567.4352,641.4918,434.9723,320.2887,553.1945,336.2054,132.3522,185.7059,421.3403,547.9927,568.8817,520.6433,496.2663,555.5258,528.5479,543.5345,491.8312,342.8765,807.068,4184.6106,186,0,6377,6099,3463,3502,3540,3266
"2022-08-17 01:",3500,3,24.3,0,1,84,0,4,8,590.49,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574.9434,202.2527,234.9891,501.1332,739.0791,845.9605,779.8575,622.51,584.8542,563.4673,598.4486,466.5525,321.9394,599.513,463.2818,182.3779,219.5722,656.6414,1037.353,930.2571,789.5659,635.5611,552.2482,556.7527,565.0146,623.3675,376.7747,885.4849,6279.8477,22,0,6377,6099,3463,3502,3540,3266
"2022-04-09 21:",3500,7,18.1,0,3.6,46,0,0,42,327.61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,540.8528,190.2605,192.7383,449.6964,736.5236,781.7776,742.3491,614.6519,599.0604,599.1421,655.1948,465.024,340.664,548.298,412.5874,162.4213,226.7527,608.5848,847.0957,777.0634,684.0221,532.7792,625.2318,575.5829,626.1295,603.8223,403.2218,969.7911,5627.1127,143,0,6377,6099,3463,3502,3540,3266
"2022-10-02 23:",3500,2,17.3,3.3,2.9,97,0,10,12,299.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,593.9272,208.9305,223.9625,462.2472,700.1088,785.6108,786.6427,619.3183,556.9129,494.77,575.4575,424.1492,330.1539,576.2509,392.6488,154.5721,241.6964,572.454,852.8476,825.2231,735.2983,553.683,531.3268,504.319,600.1078,617.2375,398.0578,877.7799,5720.4325,52,0,6377,6099,3463,3502,3540,3266
"2022-01-23 02:",3500,0,0.6,0,0.9,49,0,9,82,0.36,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,646.3778,227.3814,243.2054,538.5721,828.1517,831.3095,750.6806,677.5107,594.4487,508.9412,594.9832,465.1507,350.3303,615.6244,519.3454,204.4481,315.8064,652.9966,972.3818,936.5046,742.1838,506.1906,580.9662,519.4535,608.2104,633.3894,426.4977,829.1994,6252.7807,4,0,6377,6099,3463,3502,3540,3266
"2022-02-14 17:",3500,0,3.4,0,3.5,89,0,10,112,11.56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,624.3441,219.6306,189.0404,434.0709,598.7966,612.2043,661.5152,584.7976,560.0925,577.1654,726.7759,477.9401,365.9386,611.1132,328.6056,129.3606,191.051,454.146,707.239,659.9672,685.1927,526.1043,670.8066,637.2951,674.1345,610.4721,461.1652,963.659,4813.1319,248,0,6377,6099,3463,3502,3540,3266
"2022-11-13 05:",3500,0,10.3,0,3.6,92,0,10,11,106.09,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,582.0309,204.746,251.7571,480.5559,786.4168,782.8365,757.2823,594.7523,563.466,531.9811,536.2712,420.1069,339.5534,547.771,462.7918,182.1849,287.3459,611.4763,907.5551,885.5323,747.2538,516.3968,529.7623,521.6232,630.4213,597.2205,416.2351,877.057,5958.909,45,0,6377,6099,3463,3502,3540,3266
"2022-05-03 00:",3500,3,12.4,0,2.5,55,0,0,45,153.76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602.1749,211.8319,239.1017,464.051,799.472,804.4003,789.5875,725.2004,590.0972,534.0285,626.9294,460.4175,339.4525,578.8568,364.009,143.2975,273.3206,701.2277,1006.8108,928.9773,806.9557,556.5352,603.2957,534.737,612.7347,601.3773,402.3367,870.7265,6301.4823,62,0,6377,6099,3463,3502,3540,3266
"2022-12-19 12:",3500,2,-4.3,0,1.6,45,1.3,1,27,18.49,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,388.6499,136.7188,101.6393,351.0486,537.5951,544.525,625.1359,565.3836,565.8849,516.5684,563.2376,454.0004,294.6109,499.4432,284.7282,112.0873,115.6517,462.4314,598.9406,579.9278,491.1976,522.2199,498.3974,505.9252,565.7151,503.2479,310.9703,759.0095,4190.802,193,0,6377,6099,3463,3502,3540,3266
"2022-11-23 10:",3500,9,12.1,0,2,68,0,4,49,146.41,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401.6815,141.3027,119.8098,460.1966,560.799,582.4958,630.8818,542.2999,597.866,539.4673,567.7442,424.5488,274.0601,566.3892,379.5307,149.4081,102.2468,484.1566,637.7471,677.0739,587.001,551.9404,493.2789,602.8266,582.7184,516.3757,385.8195,827.7581,4620.3518,226,0,6377,6099,3463,3502,3540,3266
"2022-01-16 02:",3500,1,2.3,0,2.1,73,0,9,54,5.29,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,621.2923,218.5568,248.0962,487.0251,842.4122,840.1468,754.1673,626.0206,586.53,527.4387,596.2787,463.0394,345.1179,588.9007,555.9692,218.8656,284.1512,660.9895,996.6191,913.9001,785.7292,534.6968,571.0291,550.0459,600.1407,606.5481,411.8638,846.7179,6280.9893,3,0,6377,6099,3463,3502,3540,3266
"2022-05-18 20:",3500,8,21.5,0,4.9,49,0,0,53,462.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,387.7949,136.4178,180.5038,374.7571,708.5026,742.6442,725.6606,736.5183,633.5919,579.2267,635.8667,437.2584,329.7385,556.7598,235.2469,92.6088,186.7115,532.6186,824.1074,787.1076,715.6059,564.1524,581.2278,544.5729,640.2842,573.2295,365.4468,913.885,5411.004,149,0,6377,6099,3463,3502,3540,3266
"2022-04-30 04:",3500,0,11,0,2.2,67,0,9,20.5,121,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,566.4154,199.2525,254.0049,490.5354,807.1809,774.618,752.0637,701.7761,594.3872,492.8447,595.8512,455.0071,358.6393,564.9509,397.0446,156.3027,254.6291,626.2973,1049.1169,879.9764,779.1838,506.4692,572.1577,551.2282,634.3531,595.1566,386.9432,854.3557,6158.9724,41,0,6377,6099,3463,3502,3540,3266
"2022-09-18 08:",3500,2,23.9,0,1.9,90,0,8,21,571.21,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,618.2963,217.5033,246.7239,512.6458,761.7764,773.3021,756.8199,591.4008,624.0679,470.8864,617.5549,396.2986,310.5507,566.563,506.7376,199.4851,244.2451,638.423,874.8464,840.0834,722.3163,545.2644,503.6022,508.5882,580.0004,575.8339,409.462,839.9447,5880.2133,155,0,6377,6099,3463,3502,3540,3266
"2022-11-04 09:",3500,3,2.3,0,4.1,47,0,0,14,5.29,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347.0515,122.0851,105.9882,392.2612,580.1159,625.127,653.7011,562.4698,596.4612,524.3512,540.2461,416.8136,276.9983,518.6723,349.6443,137.643,112.538,508.5847,703.2268,635.702,604.0325,567.0039,552.7549,536.3945,614.5233,563.4462,351.0448,841.3983,4702.7512,276,0,6377,6099,3463,3502,3540,3266
"2022-05-02 21:",3500,8,14.4,0,3.2,47,0,0,37,207.36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,335.1135,117.8858,181.6002,415.3144,688.108,716.1424,800.686,716.3779,567.5474,566.5294,638.4211,439.7239,339.2276,582.8414,340.0015,133.8468,227.1639,567.6682,879.9042,830.1377,768.0401,543.0054,566.1499,539.0413,645.8586,565.1574,399.5265,902.983,5666.001,137,0,6377,6099,3463,3502,3540,3266
"2022-01-01 15:",3500,3,1.9,0,1.7,35,0,0,46,3.61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,537.5136,189.0854,216.605,405.4283,723.3218,718.5427,708.872,593.331,616.1867,557.397,654.7111,466.3473,339.6273,604.5953,526.5578,207.2875,248.5146,524.3356,741.7162,652.4769,734.0518,460.9355,564.8008,501.8246,703.7692,627.3588,420.2531,849.4758,5208.7453,166,0,6377,6099,3463,3502,3540,3266
"2022-08-13 15:",3500,2,24.9,0.7,1.6,88,0,10,21,620.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,539.3788,189.7416,227.1519,417.1814,645.5597,715.4052,696.4583,545.8147,589.9084,530.4754,596.2223,448.6701,304.9414,562.3703,446.9011,175.9294,255.0642,411.245,688.9653,687.9139,598.0831,444.2245,505.6148,580.8422,547.0689,555.7748,406.6279,927.1044,4860.8119,207,0,6377,6099,3463,3502,3540,3266
"2022-09-19 23:",3500,2,20.4,0,2.1,62,0,4,33,416.16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,653.0745,229.7375,220.5928,442.1563,712.983,813.2222,785.4414,650.2765,605.7671,529.2844,578.5569,457.9425,316.2989,597.6038,451.8217,177.8664,206.5377,619.5521,984.0545,903.3219,768.6157,594.9684,519.2103,538.5016,583.98,607.4792,400.5582,865.8948,6029.3471,72,0,6377,6099,3463,3502,3540,3266
"2022-09-30 01:",3500,3,17.6,0,0.8,80,0,0,43,309.76,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629.0239,221.277,225.4526,517.276,719.1671,837.9497,806.4432,692.3521,608.0166,519.767,559.7057,444.7827,353.8648,601.0663,490.9654,193.2761,269.5629,598.5226,942.8577,887.4476,783.3577,645.4732,580.2395,507.7165,609.2441,652.8073,417.9633,899.4454,6093.0216,16,0,6377,6099,3463,3502,3540,3266
"2022-08-04 16:",3500,2,32.5,0,3.3,67,0,3,28,1056.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,558.9204,196.6162,276.8958,357.8957,629.6158,535.5256,606.5702,605.001,608.0251,574.4342,619.271,467.7688,337.8296,566.0067,360.3376,141.8524,206.9306,387.5222,556.4549,565.8966,527.488,484.3447,532.0157,524.1908,567.9308,508.9222,377.5513,859.6124,4166.969,234,0,6377,6099,3463,3502,3540,3266
"2022-04-25 05:",3500,0,17.1,0.1,0.9,94,0,10,31,292.41,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613.7534,215.9049,233.8707,457.6658,811.6772,785.7387,789.0718,734.5123,579.9989,532.7887,572.4018,459.8784,331.3912,547.787,443.0666,174.4197,250.4336,669.48,1047.7395,966.1058,813.9272,603.5808,569.1961,553.3851,608.2112,580.9924,365.5817,886.8302,6341.406,151,0,6377,6099,3463,3502,3540,3266
"2022-08-31 06:",3500,1,19.7,0,1.6,93,0,10,8,388.09,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569.7968,200.4423,242.4694,462.3511,740.8931,809.5018,762.0715,643.3831,593.4445,532.7874,556.9674,421.0412,292.7655,531.7457,531.7917,209.3479,219.0431,699.1709,979.4994,891.6124,770.9378,578.3586,566.4588,565.5062,557.3503,618.5358,378.5092,923.4657,6116.038,193,0,6377,6099,3463,3502,3540,3266
"2022-07-15 14:",3500,3,29.9,0,3,63,0,6,41,894.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,370.1277,130.2028,112.5792,352.6304,517.8918,546.9814,610.0281,621.0029,602.8286,522.575,618.4453,429.102,328.1175,504.0619,175.3878,69.0441,138.2812,434.1144,582.2691,547.4274,513.7844,456.624,523.7735,522.8297,641.4179,488.8806,353.0643,897.4375,4105.127,240,0,6377,6099,3463,3502,3540,3266
"2022-05-27 10:",3500,7,20.6,0,3.9,53,0,2,30,424.36,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.5386,58.5847,107.8341,413.4727,590.2626,609.9907,615.7405,645.5949,602.2914,496.3742,655.5976,433.3512,329.0535,519.9213,172.0409,67.7264,99.8956,518.4922,639.8519,637.2261,581.6556,541.6912,536.4976,611.913,608.0817,506.0056,351.9429,917.8104,4606.6923,238,0,6377,6099,3463,3502,3540,3266
"2022-08-05 21:",3500,7,29,0,2.8,75,0,3,6,841,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471.3299,165.8038,199.0281,417.4592,637.1553,719.2367,711.1118,603.4266,592.237,547.2925,629.3101,418.6325,345.1674,606.9373,469.871,184.972,210.7452,553.1907,871.7636,797.1137,798.6225,552.6827,524.5099,496.2422,545.9045,554.2349,393.5985,906.5209,5505.6535,156,0,6377,6099,3463,3502,3540,3266
"2022-09-23 07:",3500,15,15.5,0,2,85,0,0,15,240.25,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403.7866,142.0431,188.2959,472.8689,706.1668,830.2777,755.0913,656.1941,614.6209,536.9157,586.1073,436.0017,312.3349,564.1852,419.096,164.9837,169.8493,606.3732,995.7742,876.1519,720.1898,566.8117,528.1503,569.8899,596.2324,587.0411,395.7281,865.3275,5962.8938,410,0,6377,6099,3463,3502,3540,3266
"2022-12-29 10:",3500,2,-4.8,0,1.5,62,0,2,30,23.04,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445.9486,156.8751,233.3825,390.0143,606.3558,590.2175,667.8841,569.917,572.4762,555.549,647.5104,429.329,335.8892,562.951,299.3969,117.8621,160.4427,497.1227,684.5619,695.4764,622.4422,520.2271,537.3628,538.5925,521.3579,547.3152,366.4729,818.2896,4754.0749,204,0,6377,6099,3463,3502,3540,3266
"2022-05-01 22:",3500,2,12.5,0,2.6,70,0,0,46,156.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,664.1668,233.6395,205.7124,480.2891,761.4959,768.2206,733.0693,676.9672,578.5516,571.7406,640.4931,457.4361,351.0939,598.3561,453.0926,178.3671,290.0728,639.5966,945.3023,822.3385,811.7846,516.906,599.7834,536.8731,633.4857,589.2921,401.9326,911.757,5962.0969,88,0,6377,6099,3463,3502,3540,3266
"2022-03-08 13:",3500,4,10.8,0,2.9,46,0,7,98,116.64,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,323.2165,113.7006,152.6781,340.1067,598.6321,614.0455,692.7714,621.4073,607.0733,598.4511,692.0381,470.8692,306.5307,570.6523,386.4299,152.1242,187.1308,524.1088,665.5202,673.1487,634.8465,451.8294,555.883,559.3653,585.0485,515.6332,340.2986,821.9404,4743.1799,224,0,6377,6099,3463,3502,3540,3266
"2022-01-10 10:",3500,0,-1,0,1.7,78,0,5,111,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,541.8065,190.5956,236.7175,451.4787,638.2312,603.6632,690.5961,580.533,582.7723,551.9043,577.2298,420.9385,315.9934,529.6092,459.7365,180.9819,235.2191,479.2247,675.0957,704.8311,631.7814,494.7601,604.8463,525.891,680.5789,574.1361,352.93,840.2757,4874.9021,203,0,6377,6099,3463,3502,3540,3266
"2022-10-06 04:",3500,1,13.8,0,1.6,82,0,7,7,190.44,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,645.4235,227.0458,227.8951,499.7109,767.7017,846.0334,823.1315,696.4122,582.1141,529.5153,550.1836,449.6517,349.304,585.6749,498.8168,196.3671,223.7406,657.3175,973.1605,917.0688,812.8768,639.8251,539.0901,522.7679,639.077,648.4516,422.8402,944.25,6297.0011,79,0,6377,6099,3463,3502,3540,3266
"2022-09-17 01:",3500,2,23.5,4.3,1.9,95,0,10,22,552.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,603.4805,212.2914,249.9624,492.3399,753.5757,822.8582,781.8917,673.3006,580.8058,534.3182,541.8465,439.9974,339.3495,585.6597,499.9638,196.8186,271.3766,639.402,1040.7304,921.6395,800.1166,599.2258,536.5189,528.3624,586.629,637.6166,398.105,899.123,6252.554,24,0,6377,6099,3463,3502,3540,3266
"2022-09-06 18:",3500,24,25.1,0,3,56,0,0,28,630.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,432.3896,152.1056,192.5763,377.1984,669.8328,667.7523,717.216,622.4413,665.3803,585.5815,729.7487,525.5882,375.7392,642.5836,448.761,176.6616,187.1223,512.3348,772.3778,705.8677,663.4634,596.1792,612.5646,611.6001,633.2502,616.3664,441.5226,915.1861,5086.0432,348,0,6377,6099,3463,3502,3540,3266
"2022-01-01 13:",3500,4,-0.1,0,1.5,32,0,1,26,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,667.1581,234.6917,255.8229,420.0129,743.2841,747.7475,688.394,619.8365,613.518,541.6082,622.6013,445.9638,363.0337,569.5589,491.6672,193.5522,287.2377,532.3973,818.8571,704.0775,808.4127,474.6621,582.9991,509.214,634.3472,602.3041,431.7198,828.3035,5463.1831,156,0,6377,6099,3463,3502,3540,3266
"2022-12-21 05:",3500,0,-1.1,0,4,88,0.7,10,28,1.21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634.9104,223.3477,231.089,490.672,831.7531,863.8207,835.0313,619.1069,588.7217,595.9079,619.1907,423.2731,349.133,580.3769,521.7853,205.4085,285.5217,693.1303,1062.0011,933.646,804.7688,597.4334,561.1008,532.0788,608.1426,618.8113,376.3189,817.2605,6514.8233,159,0,6377,6099,3463,3502,3540,3266
"2022-10-17 03:",3500,2,13.4,0,2.7,74,0,9,60,179.56,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648.449,228.1102,236.8074,425.9299,739.1424,852.5481,792.5325,692.403,587.1232,517.4642,592.9587,444.599,339.8878,556.5202,530.6956,208.9163,249.7064,631.3472,940.6999,902.6189,745.7324,585.4851,498.7721,526.6505,629.4334,632.3903,396.3179,925.9129,6030.5513,12,0,6377,6099,3463,3502,3540,3266
"2022-05-12 21:",3500,8,20.6,0,1,51,0,6,22,424.36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,369.7584,130.0728,169.9693,470.1392,755.6771,792.3141,697.0899,637.2748,588.6233,590.5271,617.7964,486.618,380.7577,592.3678,272.7788,107.3835,193.9056,543.7109,877.4555,845.7904,807.296,571.8129,575.4755,593.9882,663.3604,552.875,378.4449,874.0877,5789.4731,155,0,6377,6099,3463,3502,3540,3266
"2022-01-14 18:",3500,3,-1.5,0,1.8,31,0,5,43,2.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,597.5252,210.1965,213.1164,414.5793,682.5395,715.9456,789.4283,707.1925,646.4941,603.6703,759.7222,495.4772,373.9188,596.6705,376.5221,148.2235,186.6798,508.6387,748.1246,823.3346,699.6545,529.2414,634.8839,583.1626,665.1136,660.6831,429.036,828.6091,5382.2451,320,0,6377,6099,3463,3502,3540,3266
"2022-01-26 02:",3500,1,0.4,0,0.9,85,0,0,67,0.16,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633.9282,223.0024,259.8401,541.1507,824.2609,825.2577,805.4518,707.9059,609.0289,514.0757,582.1649,422.4758,357.1782,612.3005,458.4069,180.459,263.7823,653.4187,1060.0282,894.4794,816.5234,523.52,624.9461,531.4077,590.4809,652.0595,414.8285,820.5638,6420.5708,4,0,6377,6099,3463,3502,3540,3266
"2022-10-10 20:",3500,1,8.4,0,3.7,73,0,2,13,70.56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,590.1785,207.6118,220.5334,411.4286,687.1711,830.3898,801.0344,647.6376,566.9161,549.7137,665.0725,457.1274,326.1387,679.2591,482.4308,189.9163,201.1505,645.5746,874.8285,828.5708,768.4605,581.9512,541.8957,591.5132,645.5107,630.4115,376.6433,901.5884,5847.4583,131,0,6377,6099,3463,3502,3540,3266
"2022-12-20 09:",3500,2,-8.2,0,1.7,66,1.1,2,41,67.24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357.672,125.821,165.1547,441.9921,604.2386,634.832,694.7638,584.0455,648.6567,548.2768,586.0387,407.8759,306.8884,534.5957,354.5826,139.5868,172.3589,530.9067,664.8124,678.8794,598.1176,541.9471,460.3774,546.699,576.4249,585.0944,391.5915,862.7051,4848.5426,179,0,6377,6099,3463,3502,3540,3266
