"timestamp","spot_number","return_num","temp","rain","wind","wet","snow","cloud","dust","temp.sqr","sunny","1_2","2_3","3_4","4_5","5_6","6_7","7_8","8_9","9_10","10_11","11_12","12_13","13_14","14_15","15_16","16_17","17_18","18_19","19_20","20_21","21_22","22_23","23_24","weekend","m0","m10","m5","m20","m25","m30","m35","m40","m45","m50","m55","m60","m65","m70","f0","f10","f15","f20","f25","f30","f35","f40","f45","f50","f55","f60","f65","f70","most_use","bus_passenger","sub_passenger","ele_male","ele_female","mid_male","mid_female","high_male","high_female"
"2022-01-07 00:",543,0,-4.2,0,1.3,52,0,0,70,17.64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,972.0218,528.6751,898.2273,815.3579,831.4629,911.287,1111.3096,1067.8334,1251.4893,1211.2994,1035.6811,812.5523,578.4868,1013.3886,1330.1659,695.2606,964.247,957.3022,1097.506,1031.2414,1174.2135,1175.2991,1556.4788,1202.7338,1151.1086,1046.3466,738.3559,1573.2655,7929.6805,4,0,6377,6099,3463,3502,3540,3266
"2022-11-15 06:",543,4,4.5,0,1.9,79,0,0,23,20.25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1078.6773,586.684,929.6805,738.9122,893.6631,1019.9279,1233.3044,1144.0519,1369.2861,1328.0434,1127.4003,741.0919,560.3167,992.1962,1221.8971,638.6696,1006.9671,925.4303,1120.3069,1080.5893,1369.8985,1186.8263,1590.0659,1217.171,1154.6803,1074.0292,755.3075,1543.2599,8382.0326,108,1166,6377,6099,3463,3502,3540,3266
"2022-09-25 14:",543,4,24.8,0,1.8,38,0,3,29,615.04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1230.8594,669.4548,1225.6266,1098.7346,1255.8187,1175.1898,1418.6568,1230.0827,1455.8812,1252.1837,1146.3204,814.2804,556.758,1103.7855,1321.5883,690.7772,1222.5641,1173.2331,1188.1426,1157.0244,1194.023,1216.5809,1464.122,1257.6053,1307.8829,1031.7037,775.6396,1509.9897,9660.823,310,1624,6377,6099,3463,3502,3540,3266
"2022-08-04 08:",543,13,26.9,0,1.7,90,0,9,9,723.61,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816.3783,444.0216,984.4807,868.8612,964.6612,915.2383,1126.027,1010.4082,1161.9971,1116.7118,943.6016,782.7833,538.3725,1025.4465,1163.6435,608.2218,1000.6256,981.9976,1225.4228,1137.9001,1092.2635,1062.0282,1350.1326,1165.3441,1081.257,1000.464,669.9261,1421.4887,8312.3717,404,4586,6377,6099,3463,3502,3540,3266
"2022-01-31 16:",543,4,3.7,0,3.1,50,0,4,49,13.69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,695.0565,378.0358,906.7537,834.2326,929.0262,928.4998,1072.55,934.7456,1057.8973,1114.0427,970.0174,722.6352,591.5136,981.624,1072.7657,560.7209,835.1806,800.2721,881.3071,914.8899,918.2301,993.4754,1227.268,1031.9219,1044.2397,943.8931,625.9183,1606.599,7279.0078,269,999,6377,6099,3463,3502,3540,3266
"2022-11-10 04:",543,0,10.5,0,0,83,0,0,67,110.25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1048.6537,570.3547,806.4778,663.1639,846.4503,1009.612,1090.152,1038.9762,1266.5601,1210.2068,1165.9766,795.2435,597.1951,971.7735,1203.7008,629.1592,924.0542,836.5205,1098.2757,1068.6395,1261.1757,1109.7939,1610.3961,1200.0205,1091.5325,1030.4431,675.7199,1512.9053,7873.9896,3,0,6377,6099,3463,3502,3540,3266
"2022-09-11 06:",543,0,20.9,0,2.4,73,0,8,22,436.81,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,766.8455,417.081,748.0899,752.8902,801.2005,698.3228,903.2437,826.3748,962.7545,976.6619,955.8502,713.1926,535.3994,929.4017,991.8293,518.416,766.9909,780.754,874.7115,765.3428,857.7851,854.8218,1188.902,1038.1696,949.815,919.6422,664.2255,1437.4254,6434.2506,41,195,6377,6099,3463,3502,3540,3266
"2022-12-17 06:",543,0,-7.9,0,2.5,55,1.7,9,27,62.41,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1041.9468,566.7067,894.3678,805.4798,951.7891,1025.745,1274.6515,1103.5907,1337.2603,1342.5329,1137.5937,839.0818,641.6588,1048.1368,1163.7741,608.2897,991.4937,997.6242,1172.6092,1078.3527,1277.7819,1126.0973,1554.6673,1226.0425,1155.3477,1043.9372,729.6111,1631.4585,8584.0334,57,313,6377,6099,3463,3502,3540,3266
"2022-06-19 12:",543,4,23.7,0,2.4,79,0,9,28,561.69,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,999.124,543.4163,1250.1534,1076.7446,1207.9674,1171.9337,1312.6119,1251.8222,1418.9651,1260.0034,1062.4657,834.1598,613.9145,1030.5829,1392.1257,727.6464,1313.8112,1060.1337,1244.2089,1268.4734,1049.635,1257.0027,1615.6447,1243.2597,1158.8088,1124.434,717.2631,1668.21,9391.7086,216,1727,6377,6099,3463,3502,3540,3266
"2022-05-06 11:",543,2,22.7,0,3.9,54,0,7,53,515.29,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1015.8712,552.5244,978.7575,989.1935,1112.3854,1048.3614,1390.2357,1213.6977,1286.3499,1116.6954,1149.176,811.3601,588.874,1010.2041,1163.5432,608.1692,1057.6298,1062.612,1225.5907,1196.4906,1173.1677,1163.1412,1423.4955,1315.0467,1273.2007,1080.8297,691.2215,1673.8188,9198.037,258,2267,6377,6099,3463,3502,3540,3266
