"timestamp","spot_number","rent_num","temp","rain","wind","wet","snow","cloud","dust","temp.sqr","sunny","1_2","2_3","3_4","4_5","5_6","6_7","7_8","8_9","9_10","10_11","11_12","12_13","13_14","14_15","15_16","16_17","17_18","18_19","19_20","20_21","21_22","22_23","23_24","weekend","m0","m10","m5","m20","m25","m30","m35","m40","m45","m50","m55","m60","m65","m70","f0","f10","f15","f20","f25","f30","f35","f40","f45","f50","f55","f60","f65","f70","most_use","bus_passenger","sub_passenger","ele_male","ele_female","mid_male","mid_female","high_male","high_female"
"2022-06-24 17:",590,6,24.3,0,2.5,82,0,7,23,590.49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,470.1258,216.981,1163.1389,3955.6198,3171.6699,1724.9552,1541.1684,1200.2667,1249.0573,1091.3206,969.9427,699.9942,484.397,844.4065,452.8954,210.3231,1657.5307,5537.4487,3474.9608,1824.977,1386.6564,1027.704,1046.1507,968.9282,919.3322,802.1507,610.1918,1204.5241,22617.4562,782,4046,6377,6099,3463,3502,3540,3266
"2022-01-20 18:",3860,0,-1.5,0,2.9,48,0,0,38,2.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,512.6898,236.6256,1833.6254,4165.5804,3615.3888,2106.8719,1794.5093,1342.3257,1384.982,1169.6467,1087.6362,722.5638,498.0312,900.8841,454.7702,211.1939,2599.5677,6042.1098,3962.2781,2120.7964,1688.8307,1032.3006,1152.7648,1061.3436,890.271,824.6982,655.1861,1313.477,25496.3654,904,4185,6377,6099,3463,3502,3540,3266
"2022-09-30 00:",3569,5,18,0,1.1,79,0,0,39,324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365.4711,168.6786,935.3342,4237.4738,3891.6041,1985.9802,1338.2137,977.5524,1025.23,932.1872,822.6878,535.476,400.5123,810.8165,370.7261,172.1642,1203.9642,6650.5452,4145.2367,1962.4905,1390.7964,730.7508,808.8151,775.566,711.1686,602.2878,500.3314,1173.8741,25602.3406,276,668,6377,6099,3463,3502,3540,3266
"2022-11-28 23:",3582,0,15,0,1.5,97,0,10,10,225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,384.3847,177.4082,1180.6923,4594.0751,4031.9321,2051.3922,1417.6797,884.2863,1066.1455,793.6353,778.1558,541.3781,397.3805,796.9924,400.6862,186.0774,1365.0088,6943.1549,4364.0527,1970.4206,1275.9389,731.8986,828.3643,793.2039,720.7051,638.3672,485.4086,1116.726,26648.6462,239,775,6377,6099,3463,3502,3540,3266
"2022-04-05 16:",591,2,15.2,0,3.6,28,0,8,70,231.04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,595.4312,274.8142,1517.0017,4196.6817,3174.5451,1804.2677,1591.8395,1185.5458,1302.5698,1138.8904,999.9733,699.9752,529.0314,964.4799,439.7032,204.1968,1817.0088,5756.2103,3323.1534,1789.9093,1391.4598,1044.9886,1205.4711,1021.1492,976.0151,814.6064,622.2744,1320.679,23028.0668,605,2844,6377,6099,3463,3502,3540,3266
"2022-04-24 14:",3860,3,24.1,0,3.6,51,0,1,66,580.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,647.6646,298.9217,1220.4436,3797.5098,3660.2397,2034.9447,1587.3132,1066.0352,1020.3514,869.6846,829.6332,573.1387,394.5227,771.8069,722.6212,335.5831,1366.3391,5564.1069,3788.1458,1890.0544,1394.0603,953.0563,935.1504,934.687,840.5168,673.7055,577.5514,1195.7932,23716.3748,364,2058,6377,6099,3463,3502,3540,3266
"2022-04-05 23:",591,0,9.5,0,2.5,44,0,6,15,90.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,400.3669,184.7844,1077.1749,4182.1319,3843.4533,1972.485,1398.1431,958.3468,1058.2644,782.1355,744.5014,549.7003,450.8544,875.9466,384.3497,178.4906,1286.6406,6280.2501,4005.3175,1862.3674,1290.0769,748.9537,788.4057,727.2367,691.58,653.0426,529.5487,1232.2357,24834.2252,435,1407,6377,6099,3463,3502,3540,3266
"2022-09-26 04:",3579,0,16.2,0,0.7,72,0,8,19,262.44,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345.1583,159.3036,815.4406,3930.182,3918.3313,1948.2283,1325.3254,870.0123,1067.8515,795.9539,713.9644,513.5104,411.2542,791.4454,343.6435,159.5867,1145.2238,6424.9731,3982.2698,1899.2528,1369.1762,718.0172,768.6911,736.4858,655.2095,619.1322,474.5878,1191.9476,24797.7389,45,10,6377,6099,3463,3502,3540,3266
"2022-08-29 01:",3860,4,22.3,0,1.3,66,0,10,33,497.29,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418.7401,193.2647,795.7366,4113.623,3822.088,1874.4021,1354.7798,934.219,1000.5708,800.4282,804.3564,551.1223,397.7191,796.6974,409.4929,190.1674,1200.261,6237.7506,4044.6603,1881.3297,1283.5132,754.607,772.6037,800.0442,644.282,633.9125,488.2765,1111.6824,24612.1467,67,0,6377,6099,3463,3502,3540,3266
"2022-03-28 19:",500,7,10.8,0,3.7,36,0,0,80,116.64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,481.4628,222.2134,2094.5542,4910.1479,3963.1648,2249.4823,1816.047,1265.8993,1295.9377,1086.6568,952.202,687.3699,471.9304,896.6504,418.7652,194.4732,2452.1843,6906.9614,4201.1929,2216.1902,1450.0728,969.5721,996.3242,965.5314,877.0933,740.7507,586.8995,1261.0669,27713.2593,723,2760,6377,6099,3463,3502,3540,3266
