"y","temp","rain","wind","wet","snow","cloud","temp.sqr","sunny","semester","past_rent","X1_2","X2_3","X3_4","X4_5","X5_6","X6_7","X7_8","X8_9","X9_10","X11_12","X12_13","X13_14","X14_15","X15_16","X16_17","X17_18","X18_19","X19_20","X20_21","X21_22","X22_23","X23_24","m0","m5","m20","m25","m30","m35","m40","m45","m50","m55","m65","f0","f10","f15","f20","f25","f35","f40","f50","f65","f70","sub_passenger"
9,29.2,0,2.3,64,0,7,852.64,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,646.5254,736.5668,3299.6095,2774.9902,1626.6794,1529.3009,1205.7795,1266.3072,1046.1373,1004.2448,488.7292,608.9809,282.809,1229.9163,4723.1821,2951.9964,1441.2878,1164.5272,1045.4262,638.8713,1235.3574,2220
5,29.9,0,3,63,0,6,894.01,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,419.8565,861.9889,3378.9115,2841.2162,1643.2944,1507.0996,1227.5545,1214.6197,1112.4742,981.7983,496.2383,460.0493,213.6459,1390.9808,4866.9728,3085.6111,1466.6586,1150.0753,1093.482,660.5919,1268.8164,2199
3,29.8,0,2.5,60,0,5,888.04,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,522.8121,884.755,3420.1797,2849.7823,1628.5945,1596.9376,1176.9454,1169.2822,1074.634,1000.7664,517.044,488.2461,226.7398,1382.3567,4976.4886,3049.0682,1379.1424,1129.2858,1054.7886,661.2024,1238.0674,2662
2,30.1,0,3.6,60,0,4,906.01,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,646.8004,968.0424,3259.0408,2880.1377,1605.1615,1554.4626,1190.892,1169.5207,1103.0481,1001.0571,480.4573,537.1188,249.4363,1421.2913,4895.8716,3128.8801,1330.2344,1068.7443,1128.3744,574.8856,1178.4723,3333
1,30.1,0,2.6,59,0,1,906.01,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,535.2705,1095.1442,3560.4824,3006.4193,1646.5585,1611.1417,1146.2308,1196.7993,1098.4643,941.4457,430.6083,562.2644,261.1136,1653.2992,5163.6015,3140.5616,1374.1555,958.1102,1066.5148,566.4559,1177.1957,4221
2,28.3,0,3.9,60,0,4,800.89,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,546.2116,1253.464,4125.6876,3566.1744,2003.4035,1852.4623,1234.3651,1216.479,1105.5857,980.7882,447.3495,550.9017,255.8375,1895.7391,6113.8853,3907.9106,1484.7223,1101.0555,1095.0046,609.8048,1226.5111,4627
5,28.3,0,2.9,65,0,9,800.89,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,490.1669,1439.895,4489.9893,4128.2337,2214.0545,1798.5714,1258.2419,1186.117,1085.8395,1009.2166,464.6862,533.9729,247.9753,1863.951,6597.9281,4342.3177,1536.0835,1033.7906,976.4538,572.2225,1300.8342,3242
2,26.5,0,2.8,73,0,4,702.25,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,404.4506,1445.111,4707.6615,4282.6244,2280.6331,1836.8906,1218.3539,1207.4223,1109.6651,1003.8368,496.362,507.3594,235.6169,1804.7024,6814.7162,4603.1121,1497.7491,983.0473,985.2441,572.8049,1247.3064,3114
1,25.2,0,3.1,79,0,0,635.04,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,425.9398,1344.9355,4934.3289,4455.0836,2321.3697,1799.0886,1201.9964,1135.8916,1070.1162,946.3039,453.8251,502.6711,233.4386,1628.155,6816.2207,4552.0446,1458.6464,935.2297,934.4827,558.7765,1261.1543,3565
3,24.5,0,2.6,84,0,1,600.25,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,493.3953,1121.688,4771.1002,4582.9822,2215.3914,1726.4739,1192.5764,1059.1904,987.3935,916.9651,455.7965,428.1335,198.8243,1366.2156,6547.9149,4448.3907,1429.3455,898.6454,929.3303,559.2867,1272.3727,3917
5,24.4,0,2,86,0,4,595.36,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,421.0776,932.2833,4354.4045,4534.5723,2203.6065,1641.3155,1034.4584,1026.6218,795.7939,784.2692,425.5548,420.4598,195.2603,1147.0063,6322.6319,4263.0719,1298.4191,806.2327,819.8604,494.6504,1230.2432,2744
0,24.2,0,1.4,85,0,3,585.64,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411.5094,862.6374,4303.7342,4397.2029,2122.3467,1623.2878,999.4332,974.0211,810.7091,791.0039,423.3018,405.3606,188.2483,1068.0231,6272.989,4173.4756,1311.5014,747.2743,833.7507,491.6775,1233.4955,2
0,24.1,0,2.9,87,0,1,580.81,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437.3435,888.8321,4151.2663,4220.8885,1988.3948,1535.668,932.9816,930.792,813.5583,778.3998,422.8837,411.3256,191.0181,1038.8407,6049.7088,4037.2563,1324.7268,756.8842,827.7954,497.6719,1231.8618,0
0,23.9,0,2.8,85,0,5,571.21,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390.5669,833.7136,3938.6634,4053.5692,1931.0017,1421.109,913.5579,894.5579,801.4078,774.9247,432.6617,390.81,181.4912,978.0275,5925.83,3995.3708,1292.2847,754.2792,815.7854,492.6781,1251.7929,0
0,23.7,0,1.1,85,0,7,561.69,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388.5347,784.1693,3759.0857,3963.5372,1977.252,1420.2544,901.2971,901.0752,768.7443,800.6754,402.6833,385.1437,178.8595,944.3412,5842.9151,3921.1835,1289.7112,746.5288,819.1922,495.6921,1216.8664,0
0,23.7,0,2.8,85,0,6,561.69,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386.8561,743.7571,3600.8215,3786.1715,1991.0854,1468.6339,900.0404,885.4875,755.8508,776.4053,398.915,374.8504,174.0795,942.5868,5710.4792,3853.5197,1257.5585,726.7937,827.3269,506.2839,1236.5119,9
0,23.8,0,1.6,87,0,7,566.44,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397.0619,712.9842,3392.6232,3665.7375,1911.9923,1435.5907,910.7485,914.1517,755.5026,793.6825,420.391,429.4886,199.4533,874.1944,5537.3247,3802.3316,1267.811,739.0645,828.3033,531.5897,1317.3154,718
1,23.7,0,1.8,87,0,6,561.69,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434.477,664.6124,3297.0919,3508.5698,1894.0446,1414.1437,892.972,932.8072,734.6864,739.3325,430.9429,397.6704,184.6766,867.6313,5433.8597,3735.477,1260.6376,787.7773,791.3503,505.3401,1310.9061,714
1,24.1,0,1.7,87,0,7,580.81,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444.8358,649.0214,3224.3628,3468.4174,1859.558,1350.325,901.2777,973.0186,746.4441,758.5507,422.4526,422.5688,196.2395,851.8097,5289.7859,3678.6831,1230.391,782.4458,792.7235,507.8501,1226.9429,883
2,24.6,0,1.9,84,0,8,605.16,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439.5683,634.2862,3064.0103,3334.49,1842.5135,1326.2802,966.0805,1015.1329,759.674,821.4489,421.5334,371.2752,172.419,919.6591,5210.6975,3537.1788,1256.3453,855.6285,820.8561,507.1481,1183.1473,1491
0,25.3,0,3.4,81,0,9,640.09,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,440.3928,634.8882,3083.0929,3265.3005,1802.5865,1396.8165,1005.9822,975.7723,830.999,765.9658,442.0907,442.5666,205.5265,1029.7417,4964.1088,3484.0915,1274.5103,922.2473,798.1862,537.6146,1260.2753,1785
4,26.2,0,2.3,78,0,8,686.44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526.8514,631.315,3087.5589,3249.6007,1847.2311,1421.4299,1009.5449,981.9985,834.7251,801.0662,437.7634,461.6767,214.4008,1070.5903,4841.0984,3499.2161,1376.0209,939.5575,834.3395,555.5595,1243.1772,1609
0,26.6,0,3.3,74,0,8,707.56,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,490.9929,737.6898,3280.1065,3335.3645,1927.0363,1479.6583,980.4817,1017.937,880.8083,829.1191,429.3371,525.3561,243.9736,1041.9315,4841.0307,3508.3155,1401.6754,995.0178,919.4658,572.3696,1301.454,1965
2,27.8,0,2.1,68,0,9,772.84,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,577.1324,796.5459,3272.5424,3419.7015,1899.2169,1493.1404,1108.8302,1094.1584,886.5438,848.5096,432.7317,642.4265,298.341,1263.4368,4984.389,3498.4573,1398.0367,1012.7616,878.8483,501.6306,1248.2302,2405
1,27.7,0,3.4,71,0,8,767.29,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,566.1683,892.4128,3440.4227,3489.3453,2025.4477,1519.2341,1066.4771,1109.5886,853.4733,815.2453,412.6127,817.3772,379.5875,1433.2016,5259.7187,3633.1612,1390.5155,1027.2888,875.5929,531.9639,1271.2647,2462
1,27.4,0,2.7,74,0,8,750.76,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,561.2008,987.8656,3572.7124,3549.2404,2049.9439,1580.2971,1030.0557,1114.7185,834.7851,829.0101,391.817,963.9659,447.6628,1520.981,5324.7913,3820.8737,1467.2403,971.6662,875.95,544.4388,1155.0321,2667
0,26.9,0,2.2,75,0,9,723.61,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,637.2418,1020.5067,3568.1994,3685.5024,2093.2491,1540.1866,1099.7054,1074.938,877.1481,852.1576,418.0412,1018.696,473.0794,1646.4592,5474.3647,3932.2463,1541.2014,964.7796,808.3393,545.1661,1202.4622,3284
1,27,0,2.9,75,0,7,729,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,796.2671,1123.7832,3784.3742,3855.3297,2161.8229,1589.9105,1166.7297,1101.4902,887.838,906.5065,457.7802,980.5115,455.3467,1779.8329,5680.242,4084.6013,1478.0989,1033.6392,855.8799,574.1129,1291.4851,3669
1,24.9,7.8,1.6,89,0,9,620.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,695.7809,1271.9346,4044.668,3976.5798,2272.8864,1665.3027,1188.9906,1090.7705,912.0001,876.9723,464.9141,970.403,450.6525,1915.7606,6124.4194,4239.5835,1449.7472,1054.2633,865.7097,574.4562,1273.2693,3520
0,24,26.2,1.6,92,0,9,576,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,686.837,1477.6605,4508.0292,4298.545,2398.7052,1708.4645,1222.1586,1197.6761,935.397,909.7677,461.5381,787.2916,365.6162,1969.6035,6543.9319,4475.2048,1431.9748,997.192,864.6457,549.8102,1264.6377,3037
1,24.8,0,1.4,89,0,8,615.04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,582.3179,1567.4829,4935.058,4628.0898,2555.6477,1707.029,1200.1395,1160.8789,907.9538,880.5738,454.8011,663.0405,307.9141,1941.1895,6960.5897,4657.4684,1540.659,985.9648,865.0779,558.1854,1235.0223,2880
0,24.3,0,2.4,85,0,7,590.49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,554.5045,1469.3129,5266.1779,4926.0558,2564.3983,1672.9537,1228.9993,1143.9255,939.395,958.0774,448.0919,563.7589,261.8079,1841.5921,7123.177,4841.8189,1500.8527,865.124,841.3416,566.0478,1266.7846,3180
0,24.1,0,0.8,87,0,8,580.81,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,476.6462,1274.8529,5233.2773,4900.0078,2560.7623,1656.086,1134.476,1119.6969,901.938,891.628,418.7249,447.2921,207.721,1638.5271,7017.2028,4779.3761,1481.1497,841.1047,844.3618,541.4156,1228.2386,3653
3,24,0,1.2,89,0,8,576,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,479.0567,1061.6401,4889.9132,4672.7953,2441.0089,1597.8851,1053.1846,1094.8625,860.4653,846.731,416.1434,343.3257,159.4395,1408.2808,6761.3455,4577.447,1447.6631,823.0175,850.5745,547.0245,1257.5885,3849
1,23.5,0,1.3,90,0,6,552.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,454.8283,874.2003,4731.8801,4652.2669,2381.7232,1472.8767,920.2715,1009.2894,805.4126,839.6257,410.9306,329.3653,152.9567,1139.7298,6490.9545,4407.3672,1326.0277,770.2605,771.3468,496.9557,1199.3273,2056
1,23.2,0,1.5,92,0,9,538.24,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413.0669,805.5292,4436.269,4401.3683,2250.4038,1406.5001,918.7721,922.2141,799.0062,801.1447,408.4896,318.8593,148.0773,1069.0658,6122.6196,4200.9202,1327.1575,789.4087,774.2276,488.8787,1190.8694,3
0,23.2,0,1,93,0,7,538.24,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386.5691,772.3511,4244.085,4254.6099,2135.7014,1400.5028,902.1823,961.3319,797.8585,777.1398,416.852,319.1931,148.2325,1044.1937,5825.0776,4068.0219,1311.8882,760.5162,771.4925,481.6366,1168.1361,0
1,23.1,0,0.7,95,0,3,533.61,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369.2772,699.424,4110.5186,4098.981,2095.8706,1328.7431,880.7145,948.8429,818.3172,757.8222,426.3447,315.4758,146.5062,1032.1035,5742.4462,3947.8134,1329.2577,757.6176,754.5825,488.7772,1188.5555,0
0,22.7,0,1.1,91,0,4,515.29,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377.1488,696.5186,3833.2148,3917.9753,2023.0077,1310.1672,849.6027,956.599,762.8503,784.4103,423.7218,356.7657,165.6814,1004.0913,5604.8407,3832.7518,1307.8982,735.6681,774.3095,479.0765,1210.0018,0
0,22.6,0,0.1,92,0,6,510.76,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396.5312,685.6382,3629.7558,3796.6286,2009.8923,1299.2413,887.4662,957.3625,739.5316,796.1133,394.9869,356.731,165.6649,955.035,5518.3079,3695.8483,1306.6975,733.5124,753.7618,470.1585,1208.7057,10
2,22.5,0,0.5,94,0,8,506.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401.8769,630.166,3356.6446,3621.9017,1982.649,1351.8581,872.8172,953.1779,764.2384,810.8611,395.2482,343.7722,159.6468,883.2135,5373.9325,3608.3824,1267.4654,732.4276,745.3421,481.0281,1196.4897,548
1,22.6,0,1.6,91,0,8,510.76,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417.9913,591.6404,3224.6084,3513.8279,1924.199,1349.0803,879.9545,916.9503,748.3076,813.6237,393.179,344.5764,160.0204,837.9573,5196.2393,3541.1128,1284.0423,719.8552,746.4385,491.8608,1164.2537,507
0,22.9,0,0.3,91,0,9,524.41,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418.9477,572.2472,3108.4661,3448.209,1896.3084,1327.1375,911.409,994.5968,761.9421,804.623,403.6149,346.9046,161.1012,851.1866,5151.4758,3519.2377,1217.531,741.6842,755.7724,513.6199,1183.2653,623
1,23.3,0,1.8,89,0,9,542.89,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414.5215,575.3854,3061.4099,3355.9323,1879.6413,1329.8252,895.406,1003.9505,749.6296,746.1163,411.3897,321.203,149.1656,832.7802,5008.9652,3445.2788,1230.2355,783.2827,697.6199,559.9773,1225.2393,1003
1,24,0,1.6,88,0,9,576,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,449.1701,586.9569,3063.4722,3279.3594,1883.2039,1370.5706,913.5521,1004.6898,769.3265,794.7944,370.8079,370.2847,171.9591,844.2604,4741.5203,3338.8782,1248.6033,820.5141,748.6847,543.9211,1224.4336,1361
1,24.8,0,2,83,0,9,615.04,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509.8691,675.3884,3015.3444,3267.9769,1920.2465,1470.9196,978.178,1033.8164,744.7823,798.0769,365.4758,405.8644,188.4821,854.9444,4649.9853,3340.8963,1375.5084,936.4569,830.3777,569.5387,1273.9174,1256
0,25.6,0,2.4,84,0,9,655.36,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,508.6949,717.2687,3037.7303,3206.6832,1927.6077,1490.0368,1075.9373,1081.0937,804.4295,842.514,412.9025,352.239,163.5788,963.4669,4661.5412,3416.5867,1367.2773,1001.6791,839.1138,577.2763,1222.2054,1323
1,25.5,0,2.2,83,0,9,650.25,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,625.1526,845.8214,3172.831,3291.5181,2051.8714,1534.6563,1127.0262,1077.27,803.5937,818.8322,387.0752,405.5105,188.3177,1230.6269,4869.5432,3517.1567,1422.5527,1017.9026,865.5819,585.5596,1233.6177,1563
0,27.4,0,1.1,79,0,8,750.76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,654.8965,998.4142,3275.9869,3407.0082,2005.1956,1642.1092,1100.7172,1065.8439,836.997,863.0781,396.5678,686.0625,318.6055,1447.6919,5024.529,3551.0724,1519.8374,1002.9414,880.0888,594.929,1248.9989,2013
1,28.5,0,2.9,68,0,7,812.25,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,781.2399,1160.2821,3342.2496,3420.3825,2056.2213,1620.2104,1148.3331,1067.874,854.8661,809.8705,415.0101,826.8614,383.9916,1659.1685,5243.3072,3667.7599,1490.7618,1026.975,926.7363,572.2587,1163.9626,2299
0,29.4,0,3.6,66,0,8,864.36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,749.5082,1266.0591,3385.0855,3598.4415,2115.554,1665.5747,1136.2438,1093.9892,867.7943,822.9013,440.456,843.5246,391.7301,1789.3424,5249.094,3775.8359,1401.2378,1065.6955,895.991,538.684,1214.3335,2611
0,29.2,0,4,66,0,8,852.64,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,875.7766,1302.6541,3522.3566,3662.6402,2117.0513,1606.9343,1070.0712,1085.5766,912.7019,817.1873,415.5797,967.8199,449.4527,1904.4124,5368.853,3851.7872,1428.8486,1010.4117,913.3806,548.6226,1195.5069,2769
3,28.5,0,2.9,65,0,7,812.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,751.0552,1341.3212,3836.9962,3726.4363,2109.5426,1538.6265,1076.1384,1060.9856,933.762,863.3298,420.9657,873.2042,405.513,1993.5812,5604.6281,3967.8311,1442.1505,955.5002,891.6889,564.7668,1242.119,2829
3,28.5,0,2.8,64,0,7,812.25,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,728.4151,1481.5691,4124.6761,4020.4272,2187.1489,1558.4707,977.5291,1059.6006,914.5094,878.0425,453.3756,722.7296,335.6334,2046.0607,6060.9723,4216.584,1485.3922,923.2658,909.3661,581.4746,1299.5382,2515
2,27.9,0,2.4,67,0,8,778.41,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,789.3468,1458.1417,4245.6651,4071.8096,2153.6511,1539.9358,1022.4629,1000.6592,883.2774,869.3689,456.5428,662.1616,307.5062,2023.2821,6258.6632,4361.3191,1449.8544,910.8832,915.0776,591.1692,1228.1661,2468
3,26.5,0,3,69,0,5,702.25,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,769.5825,1335.9069,4533.4561,4063.6651,2204.6133,1569.4811,1017.7223,1036.2286,887.8342,848.6622,435.9994,672.3462,312.2358,1927.4267,6360.3835,4367.3565,1495.1357,891.7704,878.0443,594.1309,1220.1089,2851
3,26,0,1.4,70,0,8,676,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,682.0741,1277.0844,4345.4655,3993.8073,2143.8272,1541.543,1049.6215,975.3058,848.0919,853.2594,455.8006,572.8293,266.0202,1634.3006,6299.6828,4399.323,1440.3048,795.1192,854.8816,560.7195,1253.4542,2949
0,25.5,0,1.8,69,0,3,650.25,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,637.2162,998.3365,4235.3554,3900.7662,2078.0369,1483.0571,972.2569,950.0354,816.5331,802.2664,417.2851,460.8717,214.0277,1289.8011,5957.9903,4233.3063,1416.9277,833.3747,831.4085,544.199,1266.4048,2774
2,24.9,0,1.2,75,0,3,620.01,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,450.3085,914.3765,3915.7712,3869.4993,2040.3084,1440.1711,912.5582,905.7747,736.4194,791.3667,383.3092,354.1147,164.4495,1119.2081,5922.9621,4184.3849,1364.8407,687.8504,751.4404,466.6587,1174.1673,1431
0,25,0,1.7,78,0,5,625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478.8442,782.7313,3913.6293,3804.7958,2006.9076,1412.2627,922.8144,894.4616,783.6042,792.094,406.1706,342.4882,159.0505,1035.2393,5844.4412,4120.07,1324.7587,723.1834,747.1982,468.5033,1125.7077,237
0,25,0,1.9,82,0,6,625,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468.1198,754.2241,3825.4329,3765.2543,1973.4269,1339.1882,946.4938,897.8181,766.0945,768.5524,408.9513,328.0459,152.3435,956.7497,5757.2535,4068.3135,1382.4488,681.7297,746.5645,475.0248,1145.2778,0
0,24.8,0,0.3,85,0,2,615.04,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489.9311,755.9432,3714.9675,3701.9583,1940.9778,1349.9542,910.5578,888.3413,773.3773,773.2287,403.3636,325.5709,151.1942,920.5199,5676.6085,4042.843,1400.2628,693.5309,763.8454,476.6488,1136.0616,0
0,24.1,0,1.3,87,0,2,580.81,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488.8989,738.8369,3652.9461,3658.0017,1914.5244,1331.6141,917.3402,898.0539,785.693,759.0735,395.6544,339.3529,157.5944,903.5727,5591.3099,4029.7603,1391.5992,709.3823,747.057,477.5418,1177.405,0
0,23.7,0,1.7,86,0,2,561.69,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464.9673,668.7017,3576.8531,3597.2021,1887.0018,1377.8258,933.4771,893.6593,767.4001,744.9741,396.5556,316.549,147.0042,926.9172,5559.0083,3983.4325,1393.2062,724.5184,749.2012,483.8176,1180.8127,12
3,23.2,0,1.2,86,0,7,538.24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477.7214,631.9126,3432.1278,3565.36,1867.0117,1363.0206,916.5232,907.0486,782.8085,776.0663,372.5119,321.2709,149.1968,877.8404,5525.8596,3937.2037,1381.7279,724.9628,742.7258,471.0882,1141.3149,679
2,23.1,0,1.7,88,0,6,533.61,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531.663,644.3685,3379.7484,3514.9385,1902.8868,1346.9928,920.3693,946.995,798.4509,749.7494,400.0437,333.4567,154.8561,832.5086,5415.0151,3880.1118,1330.5173,740.5371,781.2364,494.8609,1208.1904,1002
2,23.6,0,2.2,88,0,8,556.96,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547.3982,585.1531,3272.2966,3310.6978,1887.2734,1423.102,1067.1297,1046.4689,899.2057,836.5479,389.2821,447.6715,207.8969,756.7196,5248.1453,3759.5975,1328.327,817.0654,836.0535,512.2827,1259.0871,2758
9,24.3,0,2.6,85,0,8,590.49,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595.8942,574.7292,3204.4518,2882.3984,1647.9899,1446.9464,1066.262,1011.8436,993.0788,889.9398,438.6029,352.6773,163.7822,740.7762,4859.511,3319.5769,1286.4914,948.3775,919.2279,492.6428,1312.8215,4677
7,25.5,0,2,82,0,8,650.25,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,597.2353,575.8515,3169.4915,2855.0824,1599.4824,1381.2819,1117.7906,1156.5116,1106.2775,992.3222,522.894,370.738,172.1697,800.2932,4689.5828,3073.3585,1342.4433,1016.8451,1018.7491,531.1265,1323.075,2769
5,27.5,0,2.4,75,0,3,756.25,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610.7951,653.6233,3145.6007,2841.2308,1587.7021,1414.0123,1117.42,1148.0601,1193.3946,1019.0656,498.8698,386.2354,179.3667,824.5422,4655.9014,2990.9998,1367.8622,1108.2557,1043.7258,543.8784,1337.0492,1494
4,28.8,0,3,68,0,5,829.44,1,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,660.0934,661.6375,3153.6191,2814.486,1525.032,1400.7952,1126.4669,1130.0126,1068.7389,1003.9322,454.9681,382.6421,177.698,848.4641,4641.3145,3000.4288,1357.2467,1127.8772,1032.9785,585.7019,1223.1073,1442
4,29.5,0,3.1,70,0,7,870.25,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,590.4371,697.84,3369.9212,2871.3242,1521.615,1427.6184,1165.924,1091.1522,1098.1224,1053.5559,481.1835,386.5181,179.4976,985.5967,4830.6664,3010.337,1409.7442,1175.2951,1045.0932,551.2115,1296.042,1777
6,30.1,0,3.1,64,0,7,906.01,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,680.0994,766.9917,3378.1658,2804.1727,1539.129,1485.6302,1196.6184,1188.7097,1114.0544,1022.3065,502.3744,430.9468,200.1301,1064.363,4888.2733,2924.5042,1355.3521,1145.2779,1044.1956,601.3474,1297.4924,2009
