"y","temp","rain","wind","wet","snow","cloud","temp.sqr","sunny","semester","past_return","X5_6","X8_9","X10_11","X11_12","X12_13","X13_14","X14_15","X15_16","X16_17","X17_18","X19_20","X20_21","X21_22","m20","m25","m30","m35","m45","m50","m55","m65","f0","f10","f15","f20","f25","f65","bus_passenger","sub_passenger"
1,6.6,0,3.1,77,0,1,43.56,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3485.8403,3489.314,1857.1411,1259.7342,1024.8983,736.0737,794.0314,485.975,335.0162,155.5807,1034.2655,5255.9976,3685.4634,535.5009,147,723
0,7.7,0,2.4,72,0,5,59.29,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3394.879,3403.0166,1844.1914,1266.9274,990.5858,745.4872,817.0483,456.2082,368.5541,171.1556,1038.9346,5048.7463,3612.1198,553.8958,311,1363
2,9.7,0,2.7,64,0,8,94.09,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3406.0823,3337.2253,1863.3034,1366.8093,1013.1299,735.6443,857.1226,465.6617,316.6021,147.0292,997.8288,4882.3194,3490.4731,602.0027,332,1590
1,11.3,0,3.1,60,0,9,127.69,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,3330.6908,3335.4972,1943.692,1445.0812,1048.9746,840.0759,821.8483,435.2562,368.4102,171.0885,1050.3041,4824.889,3456.7246,568.8227,300,1454
1,13.5,0,2.6,55,0,8,182.25,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3429.7273,3298.4886,1980.7868,1539.324,1087.5347,841.504,833.9823,447.0876,372.2425,172.8682,1177.13,4802.7016,3487.2809,552.1429,384,1798
3,16.1,0,2.7,52,0,0,259.21,1,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,3521.8629,3348.9742,2027.7604,1556.0663,1142.1098,846.0645,864.6198,488.676,459.9053,213.5789,1409.5356,5003.6959,3538.7834,565.4467,409,1996
1,18,0,1.6,51,0,5,324,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3601.4318,3562.4901,2044.2317,1686.3624,1076.1065,914.9391,867.8329,470.8215,642.6829,298.4603,1490.657,5139.0905,3628.7542,587.4596,505,2109
2,19.3,0,4.2,54,0,7,372.49,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3774.8398,3666.2037,2078.4186,1677.587,1114.157,881.4412,871.3939,464.9686,762.0821,353.9084,1700.6832,5386.7092,3783.8237,576.6712,490,2267
1,19.4,0,3.2,52,0,8,376.36,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,3947.1602,3859.2213,2131.4909,1656.3059,1102.0397,926.0877,904.0323,469.1071,804.9594,373.8206,1931.0762,5466.0891,4084.5122,567.597,550,2716
1,18.8,0,3.9,57,0,8,353.44,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,4204.2886,4054.1963,2194.1723,1712.0104,1156.7731,872.4901,867.2856,480.6983,699.3538,324.7781,2201.748,5869.3662,4162.0668,567.3507,588,2998
3,17.5,0,3.2,67,0,8,306.25,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,4743.7382,4311.9653,2237.3587,1760.0406,1224.7243,934.1078,894.649,484.9576,803.2226,373.0143,2583.1915,6419.1,4173.1331,604.2197,609,3102
1,16.6,0,2.6,72,0,10,275.56,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5298.1858,4686.6344,2329.8041,1678.9854,1180.5297,914.2486,886.6113,453.8408,739.6919,343.511,2769.4639,6880.5195,4453.4291,594.2496,584,2814
2,15.6,0,3,83,0,10,243.36,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5524.9978,4923.9007,2415.4447,1710.7937,1142.8453,917.3327,873.0729,482.1093,617.2458,286.6471,2689.5303,7230.6096,4640.485,586.5774,482,2787
0,14.3,0,3.8,90,0,10,204.49,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,5579.4466,4959.3539,2344.1322,1692.1726,1143.8895,885.803,863.5772,450.9622,561.8983,260.9439,2624.8895,7276.0826,4708.5694,569.3402,454,2908
0,13.7,0.2,4,92,0,10,187.69,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5450.8843,4803.3229,2342.6648,1645.6216,1108.7546,897.5462,829.0426,471.91,526.1634,244.3486,2296.2416,7064.9519,4460.7335,584.7629,412,2996
0,14,0,4.3,90,0,10,196,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4727.0195,4399.3085,2120.9818,1512.1686,1071.0936,869.7307,820.9107,468.4705,464.3005,215.6198,1718.2043,6460.8576,4002.4122,591.2982,459,3670
1,14.2,0,3.6,79,0,10,201.64,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3845.0891,3881.6863,1916.2318,1368.3859,936.7762,756.5172,737.4868,439.4371,364.6086,169.3232,1119.1793,5622.9177,3653.9332,511.6276,456,2557
0,12.7,2.4,3.2,93,0,10,161.29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3689.0311,3764.0009,1896.1238,1324.8283,932.9868,768.1731,749.3605,417.6981,342.5547,159.0813,1000.7223,5427.5125,3618.3061,513.6268,78,0
0,10.8,0,3.5,96,0,10,116.64,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3685.9796,3755.7343,1917.3832,1329.5395,979.8171,776.8818,736.1777,428.0892,341.1352,158.4222,1021.4839,5447.4082,3582.4913,515.82,23,0
0,11,0,2.7,98,0,10,121,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3711.0306,3729.6188,1923.4506,1290.2736,974.8047,774.0621,728.6074,421.1917,347.2426,161.2586,1028.1551,5395.7494,3616.2507,509.4799,11,0
0,11.2,32.2,3.2,100,0,10,125.44,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3702.8389,3794.5381,1913.2429,1286.524,981.0139,772.9593,734.7199,420.967,341.2398,158.4706,996.3679,5427.5095,3600.2882,511.8496,14,0
0,12,0,3.8,100,0,10,144,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3693.1856,3766.1776,1880.2033,1287.1648,972.3691,771.919,737.8056,415.4679,334.3013,155.2485,1017.81,5445.7234,3608.5104,521.6201,14,5
0,12,0,2.7,98,0,10,144,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3701.32,3682.617,1878.3502,1279.0534,1004.3602,767.5365,734.3184,413.0299,334.8103,155.485,995.6225,5409.397,3600.187,517.3733,49,165
0,12.1,8.8,2,99,0,10,146.41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3671.6998,3681.2956,1893.6904,1235.0011,1005.9571,758.963,740.5795,429.485,324.4929,150.6932,989.4997,5357.6025,3598.5077,529.8927,77,254
0,12.1,0,2.8,99,0,10,146.41,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3607.2468,3637.3277,1875.6895,1197.0208,978.5603,747.9057,733.6725,449.1808,320.5765,148.8747,985.6128,5255.6713,3514.5996,547.8726,91,390
1,11.8,0,2.2,98,0,10,139.24,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3540.2084,3550.735,1906.1155,1185.3015,992.1832,765.1982,755.0797,419.4266,320.834,148.9941,1025.5555,5071.2784,3461.2391,536.917,176,718
0,11.6,0.8,2.7,98,0,10,134.56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3493.2324,3452.4473,1856.4863,1196.2895,991.9395,755.4258,757.5656,429.4665,319.9532,148.5853,1013.6009,4917.4108,3352.407,527.7393,174,988
0,11.3,0,1.3,97,0,10,127.69,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3430.0294,3372.116,1834.178,1266.6615,988.7503,810.5012,811.3004,400.583,400.1507,185.8287,1015.4317,4859.8265,3314.1015,542.3042,204,918
0,11.4,0,1.8,98,0,10,129.96,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3398.7827,3431.1392,1887.6228,1339.7559,1006.9915,832.2825,822.1402,400.2556,489.3388,227.2472,1088.779,4803.945,3341.0654,534.6854,200,981
0,11.4,0.2,1.9,97,0,10,129.96,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3551.6303,3524.5934,1874.8926,1464.9524,1069.8536,843.2632,818.404,413.6504,533.9137,247.9482,1261.4748,5058.0106,3448.4825,565.6755,318,1402
1,11.6,0,1.3,96,0,10,134.56,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3669.7969,3531.4943,1930.5118,1471.3022,1101.2456,848.6231,829.2623,427.1962,553.6649,257.1203,1462.3405,5248.2873,3520.0488,584.3674,301,1478
1,11.8,0,1.4,96,0,10,139.24,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3849.5289,3645.6012,1977.3017,1434.2926,1049.2048,856.6366,761.559,432.353,696.6584,323.5262,1594.7799,5368.899,3644.1727,553.3624,333,1502
4,11.9,0.1,2.3,95,0,10,141.61,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4003.2271,3753.147,2079.3398,1469.599,1111.4102,875.0176,781.4416,410.1913,713.3067,331.2574,1631.0986,5618.3554,3676.274,559.0239,389,1791
3,12,0,0.6,94,0,10,144,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4060.6333,3852.9065,2144.752,1476.4454,1089.0895,855.2354,800.0927,410.2734,759.8782,352.8854,1960.5023,5823.2914,3817.9649,550.8056,401,1919
0,12.2,0,2.1,93,0,10,148.84,1,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,4515.0623,3972.9652,2091.3664,1493.5924,1108.5368,849.5328,790.7411,432.3301,580.0002,269.3501,2144.2076,6049.0173,3960.677,576.1096,409,2011
2,12.3,0,0.8,92,0,10,151.29,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4732.9632,4074.7185,2178.1828,1502.8027,1144.2231,826.0389,845.3876,430.9925,470.0988,218.3122,2361.1944,6492.4617,4177.2216,579.0825,350,1959
1,12.3,0,1.4,92,0,9,151.29,1,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,4833.3919,4251.5816,2247.8264,1579.3707,1084.5286,821.1664,835.0752,441.3912,479.8874,222.8581,2190.005,6540.4184,4237.9425,584.7344,327,1791
1,12,0,0.5,92,0,8,144,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4796.1855,4176.3352,2141.7724,1442.8773,1033.5228,823.7555,784.8128,412.8996,436.668,202.7873,1980.5644,6599.478,4236.0253,589.1637,337,2209
0,11.9,0,1.3,92,0,7,141.61,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4636.7373,4158.2617,2155.9894,1491.4756,1027.6632,829.3799,770.819,433.1514,450.0281,208.9923,1736.5918,6570.2097,4156.6957,607.8249,336,2081
0,11.5,0,0.1,92,0,8,132.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4224.6222,3859.7749,2036.9394,1381.0569,1044.6201,813.1653,733.2702,432.8486,440.8286,204.7192,1433.8976,6153.7931,3965.4941,618.5155,368,2218
1,11,0,0.7,92,0,9,121,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3585.0309,3621.5811,1841.9739,1294.185,953.7798,762.5807,716.1256,434.663,346.6494,160.9828,1143.0417,5678.2966,3750.0108,525.0687,329,1278
0,10.8,0,0.7,91,0,8,116.64,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3549.7218,3615.9305,1843.4854,1254.5568,952.4562,787.1772,705.9741,411.7999,321.719,149.4055,1111.4928,5693.9961,3756.6056,535.5878,78,0
2,10.6,0,3.4,91,0,8,112.36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3485.8464,3601.5358,1852.7216,1230.1149,962.9866,770.347,695.233,422.1312,320.6302,148.8994,1098.0585,5678.4813,3765.3995,544.4863,23,0
0,9.8,0,2.9,90,0,8,96.04,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3461.5877,3628.3672,1851.4066,1237.0636,990.6352,770.501,710.4077,416.8456,313.9244,145.7852,1069.4541,5659.3268,3744.4406,551.6595,11,0
0,9.3,0,2.8,92,0,2,86.49,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3456.617,3624.729,1879.7797,1214.5263,975.1194,758.833,710.6219,417.3269,320.1256,148.6655,1064.2833,5648.9183,3774.1679,550.4696,14,0
0,9.3,0,1.8,91,0,8,86.49,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3474.9079,3620.5542,1887.4978,1222.536,1002.6573,780.193,695.6043,422.0085,308.013,143.0408,1070.8014,5683.2926,3750.6821,525.5811,14,5
0,8.7,0,3.8,90,0,8,75.69,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3462.7007,3581.1462,1871.519,1234.4624,979.7375,792.7948,721.0999,429.6818,304.9132,141.6009,1030.6899,5655.638,3795.1537,537.1718,49,165
0,8.3,0,3.7,90,0,6,68.89,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3449.1822,3524.3391,1862.3059,1256.3657,1016.9551,790.7982,737.3788,436.0983,312.8047,145.2654,1043.4378,5591.4747,3718.386,586.3227,77,254
0,8.7,0,3.5,87,0,9,75.69,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3373.3817,3440.6718,1908.919,1302.7572,1182.139,925.0035,806.601,419.5883,420.1661,195.1241,1127.3514,5528.0496,3655.4946,596.4139,91,390
7,9,0,3.2,86,0,9,81,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3377.2692,3087.484,1798.2369,1358.9923,1269.2333,967.9412,940.8443,459.6818,387.9703,180.1722,1221.3788,5323.8051,3451.0102,595.2,176,718
0,9.6,0,2.2,85,0,9,92.16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3388.1404,2886.8745,1780.9306,1420.5799,1286.1001,1044.1674,1048.3314,528.6603,417.7688,194.0104,1263.6386,5100.0056,3143.201,575.3295,174,988
0,10.2,0,2.9,85,0,9,104.04,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3574.7723,2835.9655,1701.3851,1545.1404,1277.5018,1036.0608,1081.7174,512.5124,383.5438,178.1164,1313.0236,5138.4923,3148.8897,621.7658,204,918
2,11.4,0,2.2,83,0,9,129.96,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3855.3692,2926.8511,1772.3555,1609.8451,1313.1151,1127.0251,1029.0464,509.0351,400.9348,186.193,1446.3738,5314.2764,3102.8376,624.4874,200,981
1,12.9,0,2.4,85,0,10,166.41,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3927.3308,2954.8631,1758.352,1564.0129,1295.5142,1101.2092,1087.3867,529.1599,400.9596,186.2043,1590.491,5515.3443,3179.0891,617.3835,318,1402
0,10.1,0,4.8,93,0,10,102.01,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4050.0306,2990.0496,1796.1728,1600.9199,1356.976,1085.2634,1050.0633,558.6043,460.172,213.7024,1654.3082,5528.6541,3185.5834,615.0463,301,1478
0,8.4,0,3.9,95,0,10,70.56,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4069.2234,2940.9533,1801.786,1664.517,1422.6812,1062.9119,1075.6278,500.0716,494.5771,229.6803,1589.0411,5566.2632,3148.8332,656.8786,333,1502
0,7.6,7.9,3.5,97,0,10,57.76,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3990.4437,2999.3817,1783.0168,1614.4069,1418.2936,1133.3118,1029.9083,555.7791,470.2743,218.394,1592.1335,5517.9768,3146.8379,606.9333,389,1791
0,7.5,0,4,98,0,10,56.25,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4035.7366,3035.8389,1748.6467,1590.3548,1281.1317,1066.5475,1045.7062,550.6086,460.5496,213.8779,1661.5112,5561.348,3178.7341,618.6409,401,1919
0,7.2,0,2.8,97,0,10,51.84,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4251.8537,3165.3695,1882.5965,1612.9104,1293.5848,1110.4379,963.4902,564.3311,482.0332,223.8549,1900.9005,5788.9125,3362.8173,635.3003,409,2011
1,6.9,0.8,4.3,98,0,10,47.61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4340.1941,3601.852,2165.5912,1763.1636,1304.3996,1095.2153,954.3669,487.4868,471.2841,218.8626,2162.9284,6280.9074,4042.3258,635.0499,350,1959
1,7,0,3,95,0,10,49,1,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,4490.6198,3859.5716,2171.5067,1725.4724,1235.1352,1086.7015,861.4416,497.5155,511.2345,237.4159,2152.8075,6497.3574,4204.4606,613.2573,327,1791
1,6.8,0,3.3,92,0,9,46.24,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4581.3668,3918.9229,2157.4263,1615.4697,1152.8127,1026.8314,846.412,451.0192,492.1703,228.5625,2032.6672,6534.0938,4224.3421,605.8922,337,2209
2,6.1,0,2.9,89,0,2,37.21,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4374.9298,3902.0407,2124.3662,1582.5739,1111.5612,1006.784,862.1269,442.1223,431.3456,200.3155,1718.1013,6348.443,4134.7642,595.1459,336,2081
1,5.9,0,3.2,88,0,8,34.81,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4087.5435,3816.8179,2048.0411,1464.3424,1043.0564,872.0726,816.2146,430.8156,421.2676,195.6352,1408.7284,6043.2126,4033.3969,585.0664,368,2218
0,5.5,0,2.4,87,0,5,30.25,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3538.3118,3657.8293,1889.4355,1294.0574,951.9376,754.392,756.1373,406.2856,374.4908,173.9122,1156.5341,5712.8983,3785.5023,554.3509,329,1278
0,4.9,0,3.3,86,0,2,24.01,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3514.7721,3641.0708,1896.6948,1305.323,937.3403,737.9171,732.3887,429.0184,385.187,178.8799,1050.4783,5808.4135,3826.2617,556.945,95,1
0,4.6,0,3.8,86,0,0,21.16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3545.7586,3683.6178,1891.6694,1291.7535,989.8204,758.2875,753.233,425.8071,380.8857,176.8823,1063.4233,5808.2181,3846.9807,551.8604,45,0
0,4.2,0,2.3,84,0,5,17.64,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3510.4057,3667.4484,1869.7428,1297.2495,992.7047,742.2685,742.1474,419.0218,374.5561,173.9427,1088.9907,5805.1424,3884.3961,550.7126,15,0
0,3.4,0,0.5,85,0,3,11.56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3548.1496,3665.3736,1873.8133,1283.8432,977.8503,736.4999,756.9001,409.2201,402.4399,186.892,1064.5017,5837.9453,3893.0059,547.3185,18,0
0,3.1,0,1.6,88,0,0,9.61,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3507.8229,3662.1586,1879.6705,1298.8813,974.5666,728.3875,749.8909,423.8933,408.7575,189.8257,1075.8567,5865.9241,3916.3038,557.7194,30,4
0,2.9,0,2.7,91,0,7,8.41,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3517.7153,3637.171,1876.3696,1274.26,965.1605,721.1014,731.6732,434.4174,395.5363,183.6858,1041.4773,5795.5454,3939.4797,535.3907,87,539
0,2.6,0,0.7,91,0,4,6.76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3478.4137,3599.485,1859.0101,1313.8894,1007.274,785.1732,723.9156,473.548,382.3154,177.5464,1058.9104,5675.0514,3878.7955,585.8917,184,847
1,2.4,0,1.1,92,0,3,5.76,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3355.5873,3422.0181,1881.2325,1413.0352,1121.8031,883.4416,854.6892,477.0747,408.7266,189.8115,1148.6651,5589.0325,3822.185,580.0818,473,2429
2,2.5,0,1,93,0,7,6.25,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3493.9513,3093.9853,1709.6298,1385.1694,1170.305,1016.507,964.3962,507.2772,390.4314,181.315,1266.7001,5540.9436,3452.3797,604.3572,746,4209
0,4.3,0,1.4,90,0,8,18.49,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3511.2975,2962.2699,1687.4401,1496.1698,1344.2804,1069.4027,996.865,556.1824,441.5629,205.0602,1362.2095,5330.9152,3181.36,655.3532,496,2556
1,6.1,0,2.1,78,0,7,37.21,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3594.389,2939.6086,1690.9294,1531.5651,1236.6926,1106.6848,1005.0412,529.1245,390.298,181.253,1465.1472,5311.7514,3217.45,632.3723,304,1496
1,7.2,0,1,74,0,7,51.84,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,3786.4687,2930.4868,1685.445,1528.9307,1243.1712,1120.2139,999.8494,523.1058,372.561,173.0162,1633.1457,5415.8764,3272.3335,652.1677,312,1348
1,9.7,0,2.1,65,0,5,94.09,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,3909.9734,2985.9676,1698.8924,1562.0166,1215.451,1103.7056,1080.4986,512.8052,419.1273,194.6412,1755.801,5587.6342,3264.1034,620.4825,344,1581
1,10.4,0,2.4,60,0,6,108.16,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,3994.4991,3021.2686,1767.1954,1542.9483,1281.8285,1170.1799,1126.2572,553.4106,468.212,217.4364,1735.4495,5729.2472,3377.1308,703.8475,414,1825
2,11.6,0,2,55,0,0,134.56,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3952.5275,2968.9918,1729.3671,1554.6473,1296.9337,1149.0063,1084.7291,514.8313,516.7671,239.985,1838.4197,5822.7976,3333.856,709.775,424,1814
1,12.1,0,1.9,52,0,0,146.41,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,4085.0412,2897.433,1759.9902,1526.2406,1268.4919,1193.5067,1024.2992,541.268,426.3368,197.9897,1805.7907,5700.6144,3252.2424,660.1355,497,2244
3,13.1,0,2,48,0,7,171.61,1,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,4072.0713,2974.4143,1762.5747,1586.0661,1249.0608,1214.6282,1017.594,517.0533,564.2163,262.0202,1915.855,5768.4663,3361.5208,632.6281,554,2540
1,12.6,0,2.6,48,0,4,158.76,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,4222.9764,3047.1075,1846.1012,1639.3959,1301.449,1138.5256,988.5727,490.1685,595.0175,276.3242,2098.7946,6064.0145,3463.0131,649.9857,670,3406
7,12.1,0,2.2,51,0,8,146.41,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4720.2918,3679.0392,2222.9375,1765.6871,1371.2369,1091.5812,918.1008,530.0805,476.7514,221.4018,2410.6566,6829.5029,4097.9406,631.5549,878,3874
2,10.9,0,2.3,58,0,7,118.81,1,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,4861.2337,4057.4842,2245.1743,1637.9649,1309.4801,993.0483,925.3965,487.4107,449.4245,208.7114,2406.7944,6884.3128,4289.2533,639.6047,720,2672
1,9.5,0,2.1,65,0,0,90.25,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,4950.67,4133.614,2265.8602,1571.6035,1325.8907,983.0801,936.319,495.4128,460.8119,213.9998,2253.9233,6900.9308,4278.7907,655.1951,542,2503
1,8.1,0,3.4,71,0,2,65.61,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,4693.2831,4159.6994,2195.9357,1524.3807,1206.5645,896.3802,859.6338,473.9382,421.3012,195.6508,1830.1504,6664.893,4215.6308,642.3091,575,2499
3,6.9,0,2.3,73,0,3,47.61,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4176.9197,3987.5626,2129.2359,1480.44,1152.5824,866.1519,839.1182,475.0685,400.488,185.9853,1498.7636,6262.6299,4074.5631,617.0329,505,2665
2,6.1,0,0.9,74,0,0,37.21,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3452.5442,3663.6071,1923.5674,1304.2445,1009.733,767.3506,772.0058,437.316,389.5363,180.899,1213.0449,5854.9653,3832.0264,551.4978,385,1379
1,5.4,0,0.4,76,0,0,29.16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3447.1209,3627.2912,1947.0389,1300.8488,990.6368,766.7378,738.6559,429.5537,370.5658,172.0896,1150.1684,5810.843,3881.2765,549.596,139,0
0,5.1,0,0.4,76,0,0,26.01,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3439.3688,3619.8099,1910.2534,1293.3382,1011.4389,752.1138,723.1575,401.2803,375.1575,174.2219,1168.8122,5788.3312,3846.6846,559.4181,27,0
0,4.8,0,0.1,76,0,0,23.04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3474.8025,3591.0876,1891.3823,1306.8084,1001.6302,758.6119,728.1394,409.5414,371.313,172.4364,1156.4799,5781.4241,3858.447,546.6463,28,0
0,4.7,0,1.6,79,0,0,22.09,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3468.072,3642.8853,1881.5406,1310.8939,1015.2265,760.5476,727.3835,415.0154,398.9273,185.2606,1153.8034,5778.8239,3878.458,540.4249,20,0
0,4.4,0,1.3,82,0,0,19.36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3441.1225,3634.8053,1888.9222,1300.218,1029.8276,735.6812,714.3541,404.8372,387.6406,180.019,1172.5478,5800.0577,3894.8988,554.0491,32,10
0,4.2,0,1.9,81,0,0,17.64,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3471.1604,3637.8974,1876.1526,1275.4071,1015.4506,735.6451,710.7741,348.6947,380.0441,176.4915,1146.1542,5773.9239,3897.9671,526.6262,85,542
0,4,0,1.4,75,0,0,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3415.7801,3608.2228,1861.5296,1327.7942,1059.2544,779.4226,753.6338,406.8425,398.9561,185.2739,1129.4886,5679.1883,3866.5146,561.1255,185,819
1,3.7,0,0.8,79,0,3,13.69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3386.0994,3433.0244,1835.8904,1396.5421,1206.7186,945.8341,887.8041,439.3498,389.278,180.7796,1155.9823,5503.8499,3820.861,591.9056,441,2333
3,4.3,0,1.2,81,0,6,18.49,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3482.9748,3099.8514,1716.265,1448.925,1250.9577,1021.5137,962.4839,504.6825,347.7414,161.4902,1332.0741,5551.3194,3514.2882,630.734,771,4099
1,6.2,0,1.4,77,0,8,38.44,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3546.3628,2935.0574,1675.2938,1451.761,1321.7007,1054.4064,1028.4061,504.5361,334.1264,155.1671,1422.7239,5327.8976,3298.7901,618.8607,535,2528
3,8.2,0,1.4,65,0,7,67.24,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3541.8875,2940.5028,1670.0571,1536.002,1298.0366,1122.0765,1047.5012,496.5504,316.6142,147.0351,1619.1489,5338.1756,3268.1433,643.6467,322,1493
0,11.1,0,1.2,62,0,1,123.21,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,3738.7765,2892.7033,1733.2493,1531.7415,1292.3872,1070.2211,1047.4982,481.3625,296.8349,137.849,1680.2657,5372.2765,3283.8786,630.5844,320,1382
1,13.5,0,2,51,0,0,182.25,1,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,3885.9388,2954.4267,1746.1569,1514.9165,1328.5774,1122.453,1136.9635,513.0293,329.7026,153.113,1724.2005,5565.0838,3299.9773,611.007,342,1591
