"y","temp","rain","wind","wet","cloud","dust","temp.sqr","sunny","semester","past_return","X1_2","X2_3","X3_4","X4_5","X5_6","X7_8","X8_9","X10_11","X11_12","X12_13","X13_14","X14_15","X15_16","X16_17","X17_18","X18_19","X19_20","X20_21","X21_22","X22_23","X23_24","weekend","m5","m25","m45","m50","m55","m65","m70","f10","f20","f30","f35","f40","f50","bus_passenger","sub_passenger"
6,27.8,0,3,63,10,26,772.84,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1286.0795,3126.5582,1233.1012,1145.7191,1062.0741,480.8566,940.7033,207.221,6455.5376,1878.8302,1406.3605,1079.5875,1024.4869,844,4084
22,27.1,0,3.5,64,10,26,734.41,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1345.2102,3489.2392,1411.9726,1175.1132,1073.3911,501.7288,944.8677,233.1525,7129.9572,2175.4961,1483.179,1075.7025,1052.5607,992,4448
13,26.7,0,3.3,66,10,12,712.89,1,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1453.4961,3869.7826,1378.4339,1103.945,1036.3092,500.2436,901.1074,270.4436,7408.0714,2340.5248,1506.6706,1101.3973,965.6345,795,3068
8,26.3,0,3.4,66,10,18,691.69,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1494.22,3863.3816,1276.2116,1084.746,975.0889,483.7226,895.2757,270.8236,7482.5388,2198.21,1424.9878,1060.3843,944.496,694,2967
2,26,0,3.5,68,10,17,676,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1417.2233,3810.8612,1206.7137,989.9947,895.7907,486.1613,861.2375,222.048,7449.7781,2237.9604,1437.9344,947.664,878.3619,686,3017
3,25.6,0,3.3,70,9,21,655.36,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1312.4451,3871.9892,1146.0035,917.5107,853.7977,462.1311,844.9464,212.6242,7063.5712,2098.9107,1426.7017,913.5605,855.8138,729,3053
2,25.3,0,2.4,72,8,21,640.09,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,990.4278,3815.0605,1104.465,876.8544,824.2047,435.5151,808.8104,166.966,6596.9655,1999.7244,1322.8765,763.5492,783.2231,437,1748
4,24.7,0.1,3.1,76,10,20,610.09,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900.9571,3787.3509,1055.8183,836.502,798.6701,418.8449,810.9415,184.8022,6566.3147,1992.9181,1336.2686,759.0467,766.1514,323,735
0,24.6,0,3.3,75,10,10,605.16,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,881.352,3797.2096,1093.1204,842.6267,812.3166,435.3272,805.5659,180.6541,6496.2383,1947.3931,1319.0381,778.956,750.0341,199,0
2,23.9,0,2.9,79,10,24,571.21,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813.6765,3790.7978,1053.8737,828.9931,801.6366,450.551,801.6007,171.3101,6402.8051,1980.3739,1301.4355,784.4714,756.2707,117,0
3,23.7,0,3.5,79,9,15,561.69,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,803.4514,3800.9524,1085.7016,829.0847,807.013,428.3758,800.5131,167.4969,6327.5769,2001.3514,1315.4055,809.4102,737.2315,47,0
1,23.6,0,3.5,79,9,13,556.96,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779.0024,3779.6961,1077.0297,845.6798,821.9443,432.8869,812.3257,158.6473,6302.9829,1980.4635,1322.663,834.0943,741.1324,52,9
4,23.6,0,3.8,77,9,19,556.96,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756.6227,3753.2606,1015.0471,854.0269,807.3858,421.5443,829.0094,173.7261,6242.1692,1965.8933,1365.2036,799.1797,774.1147,94,679
0,23.5,0,3.7,77,9,17,552.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773.4023,3683.5443,1080.0572,941.2098,796.1264,432.9986,817.3562,180.0247,6164.6064,1932.862,1357.6258,782.1618,795.024,240,979
3,23.5,0,3,77,9,14,552.25,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900.0824,3502.425,1212.9081,995.7275,835.8493,458.2147,825.0704,204.7357,6044.3234,1947.3162,1358.5264,838.265,844.6697,516,2727
3,23.8,0,3,77,9,20,566.44,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1078.1283,3086.6545,1226.9764,1084.7793,921.0463,521.4305,921.6596,180.6234,5854.7884,1794.335,1359.7676,996.8657,984.929,869,4903
2,24.8,0,2.5,72,9,16,615.04,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1066.3106,2884.7084,1278.9165,1167.9716,956.6186,547.3087,982.2844,168.2239,5574.4255,1771.196,1355.4235,1060.228,1026.8927,585,3040
1,26.4,0,2.8,70,9,21,696.96,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1154.3519,2842.7153,1327.3462,1204.2622,1007.2857,528.1293,958.8522,181.0591,5715.5684,1832.9842,1406.8059,1103.8909,1015.2064,398,1822
2,27.8,0,3.1,67,7,19,772.84,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1171.7346,2857.0602,1378.8166,1163.3495,1008.6395,539.568,903.8812,178.4755,5874.59,1866.6529,1404.4036,1144.5797,1098.9543,390,1762
5,29.1,0,3.7,64,8,42,846.81,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1263.2095,2925.3297,1345.3388,1220.7668,1001.2783,488.3824,973.3052,199.8033,5991.3185,1844.9555,1446.0724,1178.5329,1059.511,442,2023
3,29.2,0,2.7,66,9,47,852.64,1,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1295.1569,2899.2662,1367.1427,1190.4309,1051.5547,506.9135,1028.5723,225.9551,6000.6052,1822.8053,1460.0209,1206.4012,1139.3421,545,2214
5,29.2,0,3.6,65,10,30,852.64,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1172.7184,2931.9087,1349.9103,1155.8105,1102.9099,549.7016,1017.5768,196.5779,5968.8434,1843.6894,1352.5841,1129.9412,1133.9634,537,2515
4,29.3,0,2.9,66,9,33,858.49,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1198.56,2968.3681,1396.4544,1149.6427,1062.2721,528.094,1026.72,214.5128,5961.9496,1827.2611,1347.0219,1093.8856,1061.0993,647,2736
7,29.4,0,2.7,67,9,25,864.36,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1226.1184,3052.8478,1351.5005,1214.9109,1092.7497,497.6161,967.4123,220.6861,6050.175,1798.2434,1367.6236,1051.7681,1084.0686,700,3163
7,26.4,8,3.6,87,10,35,696.96,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1455.1322,3218.2544,1379.6829,1249.9068,1070.3223,516.2884,941.343,261.6865,6289.1166,1857.0717,1448.2588,1062.7608,1039.3797,879,4099
9,26,0,2.6,88,8,37,676,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1708.8952,3852.4857,1456.9401,1283.3943,1047.4684,549.2678,878.7902,254.9011,7156.7979,2317.2178,1603.6304,1101.1817,1018.6022,1023,4849
5,25.8,0,2.2,89,10,13,665.64,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1774.6653,4340.3724,1397.624,1158.1569,1006.48,479.8285,892.8561,238.4391,7808.0474,2373.2207,1468.108,1032.9606,939.9771,896,3178
5,25.6,0,2.1,87,8,24,655.36,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1699.0039,4648.5173,1352.337,1136.99,968.4059,484.2094,851.1428,243.8712,8011.4629,2400.0874,1516.4303,991.4197,943.0766,690,3169
2,25.5,0,2.7,89,10,23,650.25,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1577.9183,4880.0629,1245.8367,1087.3122,899.4312,462.7733,850.0378,262.6589,7686.7044,2330.0505,1429.6062,950.5208,947.9127,787,3564
2,25.3,0.2,2.8,90,10,32,640.09,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1384.9381,4810.4866,1201.4326,1048.2199,895.7682,439.6614,850.595,229.6047,7514.1033,2262.1833,1408.6763,906.5395,893.2027,739,3589
2,25.1,0.2,1.9,90,10,30,630.01,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1027.5401,4641.5948,1056.3456,894.1306,846.2183,410.3799,736.0394,173.6247,6946.9947,2048.8783,1356.6757,761.9298,788.4082,534,2718
0,23.9,6.2,3.2,94,10,16,571.21,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,964.2003,4482.3576,988.676,847.7885,798.7008,402.3785,761.2746,177.6131,6644.7938,2030.7807,1337.051,749.7719,790.3573,492,7
2,23.5,4.3,1.9,95,10,22,552.25,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,978.4419,4342.7345,1005.5098,827.5571,777.1107,421.4468,778.1796,181.5849,6553.1972,2012.1437,1354.6266,780.4282,783.5864,190,0
0,23.5,0,1.5,94,10,18,552.25,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,922.1563,4232.5695,980.8578,825.0297,792.4892,424.8341,789.756,185.9758,6453.6359,1946.9135,1357.2412,764.9892,775.719,117,0
1,23.5,0,0.9,94,10,12,552.25,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,876.5824,4145.2122,971.4834,843.4465,810.5257,423.4724,787.8802,168.9381,6358.8651,1932.2595,1378.6761,761.068,775.8211,73,0
0,23.6,0,0.2,92,10,14,556.96,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,818.9568,3945.9545,939.0134,823.5248,770.378,441.457,805.4382,178.7894,6279.4011,1972.2222,1365.1114,767.8819,777.029,40,11
1,23.5,0,0.7,93,9,16,552.25,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,758.2983,3848.3524,966.8055,802.3581,741.692,431.3421,792.9625,163.4478,6163.2826,1950.6281,1380.2579,780.5876,797.5761,128,718
0,23.3,0,0.9,93,10,21,542.89,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,740.344,3752.4137,944.1297,782.7656,722.1697,449.3441,763.9234,168.3213,6070.0503,1905.9977,1349.51,755.7913,778.569,186,687
2,23.5,0,0.6,93,10,20,552.25,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,704.1241,3677.1751,953.2815,843.5342,738.713,424.7398,778.4047,186.579,5932.5543,1901.3511,1318.0571,738.97,783.7637,188,997
3,23.7,0,0.5,92,10,19,561.69,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,687.3956,3559.7632,1094.5611,839.9562,829.5058,428.8528,777.1658,176.8808,5749.5209,1865.6114,1382.3508,794.72,843.9555,373,1567
8,24,0,1.8,91,10,20,576,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,786.724,3537.4423,1174.6267,868.7264,808.422,416.3095,767.6209,185.222,5519.3157,1877.8273,1441.3859,877.8322,848.1714,409,1906
7,24.4,0,0.8,89,8,19,595.36,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,901.4872,3491.8865,1169.4511,949.5543,878.371,464.6087,807.2646,242.6387,5483.8126,1970.7042,1508.4512,1059.0688,929.0227,438,1755
4,25.7,0,0.6,85,9,13,660.49,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,959.2627,3534.7549,1271.2552,957.493,907.6501,474.2156,771.1195,251.3891,5567.0638,2087.3366,1644.8959,1016.0412,953.8016,393,2208
5,26.1,0,2.3,80,9,20,681.21,1,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,977.6014,3646.4848,1321.4818,957.7293,897.9914,481.8113,768.6523,283.3647,5844.1857,2086.2627,1648.0036,1111.6991,997.673,537,2742
4,26.9,0,1.6,80,8,32,723.61,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1046.2162,3698.3726,1312.4866,975.209,918.2284,448.519,857.8899,339.2899,5891.5613,2134.2467,1640.9135,1234.1627,1017.1433,673,2992
4,28.1,0,1.7,75,8,22,789.61,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1150.182,3697.3191,1285.9662,941.936,834.2254,481.9558,873.9549,387.7946,5928.4081,2236.3333,1650.8553,1220.4041,1014.1694,643,3287
5,28.8,0,1.3,73,7,38,829.44,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1181.3148,3816.0686,1303.0977,964.3895,973.3348,469.4523,899.3083,461.7625,6090.8571,2238.1403,1594.7919,1167.4909,1051.3047,660,3438
5,28.9,0,2.3,70,6,43,835.21,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1247.8973,3887.3465,1371.0889,1058.0529,1083.948,501.5076,959.6401,441.7813,6341.8477,2232.8299,1620.2391,1249.5804,1069.6991,726,3861
9,29.1,0,2.5,66,2,29,846.81,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1379.2031,4137.3788,1312.1627,1096.452,1074.0947,513.6803,880.4739,451.5721,6770.1903,2253.4184,1550.3736,1181.1398,1093.1103,697,4182
7,28.8,0,1.8,67,4,31,829.44,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1640.5575,4528.3057,1298.6556,1066.2269,1008.7157,489.7584,883.6862,399.1019,7286.7026,2252.4192,1466.3334,1048.2643,996.1685,779,3736
10,27.3,0,2.2,75,8,28,745.29,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1796.2924,4773.2952,1331.0906,1047.7475,994.8649,518.9632,856.0702,322.369,7599.3815,2288.6092,1475.8399,942.5594,941.0307,647,3289
7,26.5,0,1,78,7,13,702.25,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1772.5391,5038.9884,1290.5375,1011.4754,918.7247,488.0725,897.0171,345.9659,7994.9302,2288.5303,1485.1674,968.4349,952.5162,582,3392
5,25.7,0,1.5,81,8,8,660.49,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1598.9558,4983.2888,1164.4018,972.9545,894.7654,468.2236,838.1178,275.7803,7914.6088,2237.3873,1380.4064,959.9048,927.7726,670,3666
6,25.2,0,2.4,83,8,14,635.04,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1398.4074,4921.9861,1116.6826,983.406,901.7965,427.3001,836.1135,265.0491,7826.3286,2141.038,1361.511,913.7638,888.9153,627,4046
6,24.8,0,1,85,7,10,615.04,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1107.8696,4772.8133,1026.7858,901.425,832.2718,395.9924,780.4928,171.0914,7190.0478,2010.7688,1312.4956,751.5883,794.2261,638,2425
3,24.4,0,0.2,86,4,15,595.36,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1124.5152,4579.2915,986.9658,879.6448,807.8878,383.1025,774.8953,155.3698,6819.677,1892.6851,1344.4599,746.1659,789.2648,218,0
1,24,0,1.3,89,7,25,576,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1053.6426,4424.9302,969.2137,844.4164,802.4718,413.4999,806.8766,158.9027,6716.2401,1910.6879,1267.8214,733.4434,777.1305,77,0
3,23.8,0,0.9,89,8,24,566.44,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,971.4498,4219.9475,982.7939,861.1987,797.9115,407.545,807.5701,158.4874,6504.3255,1905.076,1273.3401,695.0548,754.7726,33,0
0,23.5,0,0.4,91,8,20,552.25,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,938.2157,4075.1501,970.7267,863.5677,800.6902,395.6065,781.5547,164.5346,6323.9365,1899.8421,1313.2159,726.2835,763.5505,30,0
2,23.4,0,0.8,92,7,20,547.56,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,832.5461,3934.9916,968.6518,841.4087,793.2253,394.6752,812.8169,161.9299,6217.5513,1869.8739,1300.6024,739.2001,751.8941,63,7
1,23.2,0,1.7,91,7,19,538.24,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,791.2807,3814.4381,985.0965,841.3385,776.073,408.8033,789.9957,164.5123,6056.8277,1869.7719,1276.4059,708.7911,751.8705,118,564
0,23.1,0,1.2,91,7,24,533.61,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,747.2562,3724.372,945.1854,830.3498,763.6149,384.9172,800.4178,156.7877,5975.9494,1841.0963,1285.7146,721.1099,758.905,118,554
2,23,0,0.3,93,7,22,529,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,709.3953,3666.1668,994.7623,811.1163,763.653,379.1932,731.132,155.0788,5869.1764,1840.5204,1271.5333,738.5777,761.0874,123,636
4,23.9,0,1.9,90,8,21,571.21,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,674.2596,3629.7437,993.2564,797.7915,748.7474,416.1334,727.4808,159.3693,5706.0931,1862.9722,1282.6487,755.648,764.1058,225,1095
5,25,0,2.3,85,8,22,625,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,731.4923,3491.7757,1015.3012,811.4848,745.408,378.7633,669.8138,182.539,5519.9307,1842.0845,1272.1819,883.9093,819.7604,289,1408
2,26,0,0.9,81,9,20,676,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,778.5157,3484.3434,998.5029,883.9968,819.5681,413.0021,789.0881,201.8364,5530.2177,1913.8665,1444.9841,916.6996,846.8597,323,1374
5,26.8,0,1.8,74,9,23,718.24,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,835.6148,3471.047,1093.7023,878.3657,771.2243,382.4694,777.7034,243.0847,5527.9166,1954.3125,1465.2934,983.6327,879.3403,306,1533
0,28.1,0,1.2,71,8,14,789.61,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,971.501,3571.6279,1108.1366,922.4437,814.5223,392.814,775.986,305.8549,5712.3574,2021.0443,1612.0776,992.1568,862.9234,436,1922
6,30,0,2.2,62,4,18,900,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1056.2297,3550.2779,1178.2899,927.4226,832.9006,403.8648,763.7748,401.4388,5751.3983,2001.3665,1655.7375,1050.764,883.9777,500,2248
3,31.2,0,2.1,59,4,24,973.44,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1163.0484,3659.7848,1203.7628,920.2401,801.5481,427.3878,796.6313,430.681,5899.7297,2113.0852,1564.0942,1072.5186,858.7924,467,2388
4,32,0,2.7,58,3,32,1024,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1328.3066,3791.6954,1123.2253,971.0272,795.3336,426.8433,816.0371,446.3824,6005.1208,2103.0194,1629.0318,1070.6311,927.4754,561,2698
11,32.4,0,2.4,56,3,17,1049.76,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1319.5618,3825.2695,1126.738,946.2117,839.7358,429.0764,827.9383,437.4114,6173.1325,2041.306,1509.8362,1020.6358,907.9882,561,2829
4,32.1,0,3,56,3,38,1030.41,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1482.6727,3966.3156,1134.7562,969.9066,861.9689,448.0863,813.6694,379.7161,6526.9842,2155.9881,1549.2166,973.2866,880.2926,527,2990
10,31.3,0,2.6,61,2,31,979.69,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1584.6175,4072.3352,1080.7382,947.1964,892.7355,442.1997,816.5356,351.0811,6870.2994,2146.4573,1565.6475,870.5704,874.4519,586,2692
7,29.5,0,1.8,63,7,28,870.25,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1490.4644,4231.6074,1140.4331,913.1116,844.0212,415.7322,792.2253,280.7895,7096.4503,2179.8021,1498.3763,843.2568,833.892,594,2598
6,28.3,0,3.2,66,7,25.5,800.89,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1477.6649,4145.7244,1114.5076,902.9597,880.6463,417.861,809.4802,196.3533,7229.5052,2164.0971,1481.9806,873.6365,858.2504,518,2916
2,27.7,0,3.6,71,8,11.5,767.29,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1361.8605,4046.5855,1097.0627,915.2194,820.0119,396.8073,822.1976,189.2156,7139.0204,2148.9029,1351.3835,830.303,858.3547,526,2757
5,26.9,0,4,73,9,7,723.61,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1149.277,3968.4852,1113.5829,887.1613,820.3061,430.2003,832.5898,191.4808,7072.1325,2113.8069,1350.6461,823.3813,829.2535,536,2634
1,26.2,0,2.7,75,8,14,686.44,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,917.7361,3995.0358,1071.4172,801.954,789.8699,400.6082,756.7599,149.3623,6887.8623,2033.5917,1281.7539,723.3247,744.9918,366,1488
3,25.9,0,3.6,74,8,12,670.81,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870.7366,3933.6583,1074.3018,794.7727,771.1702,398.4381,781.9304,161.9,6797.654,2023.4915,1303.3083,748.8597,747.2227,118,261
0,25.3,0,2.1,75,10,13,640.09,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,859.857,3943.0215,1104.9848,797.1372,754.3599,405.8341,781.1898,152.3835,6588.8581,2022.2446,1306.3438,764.577,759.0975,65,0
0,24.9,0,0.6,76,10,10,620.01,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,803.5698,3907.6632,1078.7115,797.887,749.4432,413.012,783.7618,152.1516,6504.4107,2007.058,1323.3015,783.6372,761.9997,40,0
1,24.4,0,1,77,9,15,595.36,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,774.3104,3822.9019,1075.5366,817.2539,735.2934,401.9774,774.6287,154.5009,6497.839,2026.1359,1348.6092,806.3441,759.8418,31,0
1,24,0,1.2,77,9,15,576,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,725.3314,3832.7552,1034.9349,811.941,768.9962,423.5511,791.5327,152.0106,6416.3264,1992.3177,1322.6584,784.9334,759.9418,37,13
2,23.8,0,1.9,77,9,10,566.44,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,747.3962,3786.0362,1062.7292,801.4993,781.1208,392.6203,833.8306,158.6085,6389.2937,1988.2022,1322.0383,781.7598,759.7241,104,705
5,23.9,0,1.9,78,9,13,571.21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,733.4878,3700.5842,1125.5364,836.1555,789.9775,437.5739,759.5794,152.6855,6270.7468,1996.4579,1315.3156,802.9977,788.5165,235,1004
7,23.9,0,2.1,77,9,10,571.21,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,857.1829,3529.1458,1242.7662,996.9536,885.1722,414.9172,777.8784,189.6191,6051.7173,1944.4794,1312.706,902.2879,895.282,614,2970
8,25,0,4.9,71,8,5,625,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,984.9597,3283.5738,1287.2695,1054.6181,991.4213,466.6405,845.8036,153.6657,5945.3179,1818.0475,1386.3467,1005.0721,958.3953,810,4830
0,25.4,0,3.3,68,5,6,645.16,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1177.9809,2993.334,1329.8818,1084.0999,1123.976,496.94,886.1266,150.6693,5759.8345,1741.7912,1362.2544,1105.9473,1051.7301,613,3112
0,26.3,0,3.9,69,2,7,691.69,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1218.3588,2955.4153,1332.543,1144.951,1134.1753,530.4588,911.749,172.0479,6040.719,1748.72,1423.2579,1177.4907,1043.2662,402,1771
2,28.1,0,5.2,62,2,3,789.61,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1291.468,3030.225,1393.2014,1111.6028,1118.2095,512.6268,956.0395,157.9188,6424.3814,1783.5634,1413.7711,1237.2382,1064.7078,355,1698
5,29.2,0,5,55,1,20,852.64,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1435.6286,3090.5778,1265.2245,1108.4389,1126.7832,524.3621,947.4905,187.8904,6425.2439,1782.1979,1477.5558,1238.7264,1044.2799,457,1918
2,29.4,0,3.9,52,1,9,864.36,1,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1476.3225,3072.1903,1405.7938,1164.9848,1106.9517,508.497,975.751,199.0425,6464.6792,1783.9638,1474.9358,1256.0989,1008.4856,495,2110
1,29,0,5.6,48,1,9.5,841,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1425.2477,3107.9403,1348.0284,1179.8655,1112.1899,522.5015,1031.1379,181.4762,6510.8758,1833.3565,1482.7052,1260.7955,1051.0727,512,2301
