"y","past_return","m50","temp","f50","m20","sub_passenger","bus_passenger","X10_11","m25","f20","m30","m45","wet","f45","m55","sunny","m5","f15","f25","f0","f65","m35","m40","f30","wind","semester","m0","f60","f35","most_use","m70","m60","dust","f55","f40","m65","f70","cloud","X8_9","rain","X12_13","weekend","temp.sqr","X15_16"
0,0,789.6355,11.4,731.6891,4335.5689,0,123,0,4284.4122,6403.4819,2026.4755,985.0714,76,816.2818,731.0412,1,793.9599,1000.1299,4067.3572,417.7638,488.9429,1428.6026,952.5681,1936.6225,2.4,1,415.831,607.6909,1292.4174,25774.9382,747.6728,547.0164,24,650.3038,735.6945,382.6498,1151.3777,2,0,0,0,1,129.96,0
0,0,819.8493,11.2,747.7076,4141.3421,21,64,0,4069.2815,6226.2745,1990.6427,989.2546,77,822.4647,720.0915,1,790.7829,984.7668,4041.0229,440.7918,493.115,1443.4363,946.4534,1924.6707,2.2,1,393.2694,611.1097,1259.2117,25095.8824,765.106,529.1101,19,663.9557,715.603,383.283,1185.2169,0,0,0,0,1,125.44,0
0,0,814.6229,11,734.4897,3837.308,762,109,0,3869.962,5950.7,1947.3257,965.7249,78,821.7928,696.6662,1,722.7899,934.8678,3924.1052,435.51,490.7307,1397.4822,932.8802,1907.9575,2.6,1,412.5492,600.3644,1213.85,24048.6906,752.792,499.0698,16,692.3251,733.3374,383.0492,1185.992,0,0,0,0,1,121,0
1,1,807.5192,10.6,745.0985,3591.022,762,180,0,3763.0394,5741.6489,1929.1722,968.2989,80,803.1928,694.47,1,672.5478,912.4822,3862.0266,439.0082,520.2495,1387.1333,909.667,1854.0497,2,1,411.6734,594.8431,1250.2753,23378.3674,747.5074,518.6339,16,701.5605,723.4142,380.6069,1190.4156,0,0,0,0,1,112.36,0
0,0,813.4353,10.5,745.556,3512.5241,1066,228,0,3613.536,5620.3115,1879.2468,966.071,82,824.5137,671.0808,1,659.3098,916.2716,3749.5331,447.0383,525.6536,1380.202,958.417,1850.6825,2.2,1,411.4603,600.2643,1237.0555,22843.0915,735.748,504.9623,11,646.6198,768.6751,380.4999,1208.5697,0,0,0,0,1,110.25,0
0,0,799.5729,10.9,782.7895,3427.1207,1795,388,0,3531.8364,5473.5834,1867.3781,1005.423,82,806.2383,737.7496,1,661.6751,903.1054,3678.6055,422.6395,545.8768,1352.8133,984.5889,1827.2312,2.7,1,401.0726,623.1241,1226.4158,22384.9844,733.6162,516.0417,15,712.8094,769.3584,366.3252,1198.087,0,1,0,0,1,118.81,0
0,1,754.3545,13,745.6491,3393.3827,2030,393,0,3385.337,5377.3093,1879.5213,1024.6213,75,801.0303,735.357,1,683.493,890.2313,3525.5589,449.1904,544.4882,1380.2229,1001.0296,1771.8444,2.4,1,440.5371,610.1373,1305.6244,22018.8009,755.9709,516.5251,9,743.7004,833.7668,357.4967,1224.1042,1,0,0,0,1,169,0
0,1,809.6775,14.5,799.4195,3376.3589,1811,391,1,3314.7009,5319.0872,1880.8771,1068.1126,70,873.1155,751.8284,1,726.4061,935.1787,3508.8611,523.425,595.6889,1443.9813,1071.4838,1878.5786,1.8,1,487.047,621.9208,1327.1798,22049.6249,737.701,520.6805,29,732.2378,929.4198,361.1421,1290.3166,1,0,0,0,1,210.25,0
1,5,855.9123,16.7,809.2629,3296.109,2085,424,0,3336.5745,5334.1748,1937.7293,1065.5958,63,937.0423,735.1041,1,760.7993,1135.6709,3506.758,589.167,603.9894,1546.72,1080.685,2051.7956,2.4,1,548.979,629.7928,1485.099,22494.9602,742.9445,535.4771,35,810.4469,1026.9694,380.9502,1292.2508,0,0,0,0,1,278.89,0
2,4,834.0371,18.5,812.7825,3417.0341,2563,469,0,3417.7594,5459.3541,1971.5304,1112.0478,56,1045.5955,762.0932,1,780.9955,1270.0775,3680.5198,662.303,607.5414,1631.1518,1111.7734,2144.6327,2.1,1,538.0994,657.3857,1541.3556,23263.3379,746.7008,532.5546,37,833.5418,1015.0459,378.7002,1256.4368,0,0,0,1,1,342.25,0
5,4,807.0212,19.6,895.9485,3486.7034,2987,549,0,3522.0055,5538.2357,1986.9029,1146.8901,49,997.147,799.2473,1,931.4184,1443.7254,3821.0861,951.1603,613.0498,1739.1695,1155.6162,2116.0937,2,1,741.0919,694.4803,1587.3471,23797.5439,834.213,530.2434,38,875.1438,1014.6893,412.7519,1277.7794,1,0,0,0,1,384.16,0
0,0,846.5736,21.1,820.1529,3649.7331,2911,593,0,3542.4669,5598.951,2025.1966,1144.8918,42,1093.7651,801.4833,1,984.3233,1503.9077,3779.7092,1071.8314,626.8763,1660.695,1196.9336,2062.904,1.7,1,714.7154,653.999,1508.7074,23828.3632,845.5974,536.2421,32,874.1251,1066.8629,388.4655,1209.8974,1,0,0,0,1,445.21,0
0,2,862.1499,21.1,859.1676,3667.5958,3430,644,0,3543.9807,5676.3661,2056.7164,1128.2232,42,1053.2835,754.9556,1,1055.1734,1632.2783,3875.5636,1037.0676,588.6539,1605.4364,1228.7898,2046.6611,1.3,1,707.8337,644.4498,1616.7909,24089.111,843.0307,563.5803,33,854.6263,1067.3555,410.9815,1246.4303,2,0,0,0,1,445.21,1
0,1,893.4509,20.1,914.1062,3813.0634,3774,655,0,3737.7811,5772.5349,2110.7079,1103.9265,44,1044.2619,772.9326,1,1195.294,1726.6104,3949.9188,981.6047,585.2672,1616.8968,1225.2521,2070.5285,1.5,1,652.7481,646.7889,1463.6235,24535.0549,826.7608,525.1611,36,800.9211,959.0988,407.1837,1267.0088,4,0,0,0,1,404.01,0
3,2,888.1751,19.1,867.8227,4085.3777,3989,730,0,3847.753,6176.2585,2188.5678,1175.2453,45,1065.8874,814.7882,1,1207.2836,1739.0478,4068.2742,887.8208,549.4956,1651.111,1174.3568,2088.3675,2,1,546.4723,667.0944,1461.7304,25567.4401,831.7602,562.8316,17,877.3817,964.9095,415.9928,1375.4782,2,0,0,0,1,364.81,0
3,2,870.1592,17.5,784.9522,4329.9481,3629,674,0,4046.3526,6601.5041,2298.2807,1160.9849,50,1056.7499,863.1315,0,1291.2116,1598.1683,4254.7568,721.774,565.9332,1568.4316,1128.2838,2092.7644,0.6,1,627.1335,690.6441,1445.674,26637.7123,831.2127,614.7235,26,821.2538,950.484,419.2016,1292.2066,2,0,0,0,1,306.25,0
1,1,900.378,16.1,807.0937,4654.2309,3216,601,0,4179.0605,6845.8864,2267.6647,1130.3086,59,1016.7582,815.2945,0,1358.5209,1638.0639,4417.4934,733.5803,534.8458,1547.745,1098.8493,2099.9092,0.4,1,577.9919,690.7979,1489.4095,27501.3996,797.8188,607.5828,27,803.9359,870.4009,406.0538,1377.7065,3,0,0,0,1,259.21,0
2,2,875.8879,15,774.8462,4714.0338,3771,592,0,4183.4295,6965.1009,2242.5662,1049.8629,64,923.5352,804.1197,1,1308.2311,1564.3919,4487.5109,594.2127,549.4898,1471.5704,1009.2063,2090.0014,2,1,545.715,679.746,1506.1948,27660.4079,813.7346,599.4676,30,795.2976,830.2641,435.3466,1303.6698,5,0,0,0,1,225,0
0,1,865.815,14.6,764.0786,4695.4088,3913,607,0,4115.7097,7059.1275,2208.7305,1051.8675,67,873.1577,806.8502,0,1211.8866,1361.4693,4495.2391,535.2983,527.63,1476.6402,1003.7234,2024.4172,0.8,1,516.2048,695.0206,1473.565,27548.838,854.7577,597.0273,36,803.1136,800.9881,398.4447,1312.2893,0,0,0,0,1,213.16,0
1,1,860.0257,14,773.8202,4521.2941,3912,666,0,4041.1216,6861.8096,2123.3222,1032.1944,71,861.203,793.279,0,1005.2848,1233.8399,4350.1105,559.5204,524.2669,1409.5707,984.1367,1958.725,0.3,1,507.4445,654.7632,1447.7575,26713.7112,823.3809,574.6833,35,755.7857,827.6836,372.9761,1307.739,3,0,0,0,1,196,0
2,1,770.6442,13.1,708.5654,4302.7874,2461,551,0,3981.7222,6628.2697,2041.2596,1053.7273,71,781.5895,786.2528,1,816.2523,1117.3018,4241.9826,349.3634,480.706,1381.8475,903.7827,1924.2654,2.3,1,350.1895,677.2376,1326.4824,25828.6168,753.4691,561.7921,35,666.393,680.9281,374.6983,1210.0339,3,0,0,0,1,171.61,0
2,1,769.4263,12.4,715.8467,4243.0805,325,153,0,3966.2795,6607.7253,2016.1834,1021.6517,70,769.2949,787.5482,1,879.9705,1014.014,4212.3689,340.1454,484.3037,1358.0542,909.3745,1943.4147,1.8,1,383.6059,652.6716,1352.0049,25699.1114,790.3509,544.3438,24,657.4834,708.2249,365.5011,1186.0059,2,0,0,0,0,153.76,0
2,2,768.1292,12.6,716.6362,4141.6294,0,73,0,3928.4233,6501.0155,2015.5323,1042.3164,71,772.0655,774.2744,1,858.0349,1013.5114,4170.9975,350.6695,479.9012,1348.3027,892.0514,1955.0024,2.1,1,399.0323,660.071,1361.8984,25422.8015,772.8302,528.9945,25,667.3441,713.8168,363.9043,1217.7323,4,0,0,0,0,158.76,0
1,0,765.677,12.4,722.1958,4004.0738,0,53,0,3905.1373,6439.7183,2012.0641,1058.3991,72,796.6539,762.0593,1,798.795,979.6304,4191.7984,335.4455,480.7104,1350.1064,877.3819,1963.1908,2.4,1,371.045,639.4935,1408.2877,25274.3768,780.6496,518.0775,18,667.1714,699.3778,376.5049,1208.0639,7,0,0,0,0,153.76,0
0,1,779.9238,12.2,743.7916,3936.8323,0,43,0,3910.6091,6438.2246,1953.8857,1086.8028,74,806.9917,764.4654,1,764.4073,979.945,4133.8226,400.4109,481.4181,1339.1314,893.3623,2015.2626,1.6,1,375.1763,644.1429,1407.5155,25135.2838,776.8506,526.5974,15,656.2398,719.8603,389.6854,1221.0368,7,0,0,0,0,148.84,0
1,2,795.1783,12.2,740.4531,3787.2797,12,44,0,3778.6849,6352.8885,1908.4367,1072.3265,75,814.2872,776.3908,1,723.0285,937.4154,4113.2416,403.7727,486.7802,1340.3769,929.1218,1959.5146,2,1,397.3106,657.7026,1404.296,24644.7189,797.196,568.642,16,659.2888,702.2558,380.2993,1268.53,8,0,0,0,0,148.84,0
0,0,759.5462,11.9,768.284,3761.5488,687,110,0,3743.979,6235.5778,1891.306,1049.1404,77,791.0772,751.8754,1,696.2331,943.3937,4063.7553,394.9291,499.8969,1353.3888,913.6509,1976.5539,2,1,396.5566,662.8081,1428.2735,24454.3831,803.8989,555.9883,14,648.2805,722.4784,363.4942,1202.9964,6,0,0,0,0,141.61,0
0,1,787.6547,11.5,796.4196,3659.9631,1049,223,0,3706.2095,6188.1097,1904.65,1081.1795,78,815.5303,763.487,1,698.6142,905.513,4023.179,389.315,529.0774,1350.3033,919.9951,1941.5282,2.6,1,362.3025,652.2261,1386.9769,24160.9197,766.4273,617.8122,16,683.6954,778.9504,408.3753,1280.9678,8,0,0,0,0,132.25,0
1,1,920.744,11.3,916.0058,3560.9333,2813,551,0,3490.0156,6052.684,1853.6004,1230.8658,79,895.8009,877.704,1,809.9132,994.5461,3825.6248,429.1717,562.2074,1441.8939,1072.9101,1957.8679,2.1,1,441.5753,679.7354,1386.53,23569.1499,846.3112,620.8934,11,790.115,853.6265,437.3034,1304.2215,1,0,0,0,0,127.69,0
11,1,944.6531,11.5,946.5974,3813.0045,4809,810,0,3161.8127,5993.281,1722.7558,1234.0727,79,944.8927,956.4728,1,1029.4227,1079.6245,3484.5101,348.7621,577.827,1482.1931,1112.1411,1701.5642,2.4,1,497.4276,698.6884,1369.3143,22728.4357,880.2237,665.2682,9,800.1564,971.7511,449.1579,1394.0849,1,1,0,0,0,132.25,0
7,17,989.5812,13.5,1025.2783,3879.2014,2962,534,0,3088.67,5904.4366,1686.7453,1275.0909,72,1039.3121,1077.055,1,1146.6609,1149.5852,3150.4891,370.1535,656.1063,1389.3306,1064.8051,1691.9749,2,1,460.9582,772.3705,1450.5298,22241.3777,882.3404,688.1439,12,827.453,1042.472,444.7629,1482.5523,0,0,0,0,0,182.25,0
17,11,982.8719,15.9,1069.6104,4233.3423,1756,352,1,3025.5903,6060.0712,1656.9718,1328.0191,64,1152.0353,1067.4031,1,1290.6938,1271.6411,3035.5325,373.3502,653.1827,1457.6015,1106.4951,1659.1193,2.4,1,519.4222,742.1058,1457.0344,22585.2633,885.5686,704.9929,28,884.0711,1141.1191,494.086,1452.5545,2,0,0,0,0,252.81,0
15,11,1022.7837,17.4,1059.1907,4577.2375,1769,371,0,3109.6852,6392.9699,1634.4759,1340.3005,59,1245.9827,1012.0221,1,1319.5816,1392.2721,3063.3884,387.2086,630.264,1442.9042,1122.5416,1720.7007,2.4,1,520.0697,792.517,1437.8748,23379.2366,866.8156,687.0018,36,904.0776,1167.5955,457.7778,1364.782,2,0,0,0,0,302.76,0
6,8,1005.8823,18.9,1022.6529,4795.5152,1976,411,0,3092.242,6387.2947,1633.4254,1327.5601,54,1215.0066,1028.8645,1,1370.6389,1432.5024,3038.3933,435.3259,616.2852,1439.67,1147.3346,1775.3712,1.5,1,485.8536,731.4738,1492.4601,23654.3719,975.3981,721.7203,29,1015.5043,1152.6933,489.0041,1321.5733,0,0,0,1,0,357.21,0
8,7,1013.1188,19.7,1024.356,4790.293,2029,466,0,3005.9665,6485.7403,1618.9046,1293.5433,48,1207.6107,1019.1917,1,1373.2636,1440.3416,3056.7015,441.0481,605.8778,1485.1524,1168.4372,1821.14,2.8,1,510.2556,781.6208,1479.5938,23743.4921,1003.6159,723.7215,32,1073.8529,1163.3445,485.0314,1321.4923,8,0,0,0,0,388.09,0
7,10,1024.4573,20.6,1043.92,4844.1324,2371,552,0,3068.4966,6601.9859,1667.4084,1276.0884,45,1302.8661,1033.8705,1,1366.2155,1484.837,3193.7543,430.0327,644.8547,1505.57,1100.1022,1725.4697,1.5,1,446.3713,823.5569,1472.4176,24079.2349,1045.7498,670.7221,26,974.5125,1153.2286,485.5175,1399.5347,7,0,0,0,0,424.36,0
9,10,1049.8113,19.7,1100.7851,4697.9373,2493,571,0,3030.3447,6351.7415,1712.7939,1283.7539,47,1251.3327,991.2828,1,1331.4123,1526.8952,3226.7979,513.8609,605.9457,1488.7609,1159.7943,1747.2604,2,1,546.931,842.4301,1377.4861,23633.1227,1061.6515,693.0759,23,1030.1312,1103.5137,482.5604,1407.5242,7,0,0,0,0,388.09,1
9,9,1038.3002,18.5,990.1563,4707.5411,3060,674,0,3221.6966,6468.588,1648.7701,1203.8967,58,1194.8672,1024.9341,1,1250.7327,1542.131,3259.6225,527.6249,617.5521,1629.2043,1159.9479,1797.1097,2.5,1,520.7244,797.0377,1425.5986,24158.1309,963.7078,729.8061,41,1011.0092,1073.6687,491.2735,1438.1575,8,0,0,0,0,342.25,0
9,7,1094.4738,17.6,900.6971,4789.8715,4025,838,0,3428.9086,6833.3249,1723.9663,1333.6294,61,1104.9387,1071.9955,1,1357.5652,1566.0374,3460.3647,435.7449,542.3903,1600.8368,1168.8375,1831.7644,3.1,1,553.1309,807.1132,1525.146,25194.1832,943.776,708.6121,35,1001.9161,1087.49,506.4886,1390.3697,8,0,0,0,0,309.76,0
4,8,1165.3863,16.7,1032.0073,5041.6649,4370,1063,0,3865.2549,7403.5663,2027.2963,1464.1512,66,1287.3709,1039.2822,1,1474.4282,1721.1419,4239.5087,468.3354,584.1769,1847.7446,1260.7494,2165.2213,2.1,1,482.3952,758.5739,1654.0008,28244.2578,923.7439,732.7747,31,976.2234,1103.0228,494.7625,1353.7657,7,0,0,0,0,278.89,0
4,3,1110.143,15.7,1008.9141,5157.0827,2993,844,0,4096.9373,7557.2233,2127.2295,1420.104,68,1133.666,1032.153,1,1555.2245,1833.9641,4506.7232,500.9558,556.0791,1791.6854,1234.9047,2289.7206,1.1,1,488.9241,778.8672,1593.9391,29120.5411,906.3813,703.5085,38,970.9325,1069.8654,464.4528,1367.7502,1,0,0,0,0,246.49,0
7,4,1111.1098,14.7,945.6439,5156.9349,2958,589,0,4164.3243,7622.2015,2120.6809,1375.3146,76,1139.0128,962.9101,1,1453.996,1839.1531,4545.6449,463.0548,578.7175,1785.9709,1186.1309,2310.3099,1.9,1,519.8083,772.1372,1562.843,29268.9103,918.5431,680.8241,41,958.4173,1010.2203,441.7905,1355.5448,0,0,0,0,0,216.09,0
1,1,1024.6993,14.2,811.0582,5043.3808,2856,588,0,4108.8858,7454.1228,2070.5209,1315.034,79,997.6686,904.6679,1,1287.0995,1701.6217,4474.456,413.5723,584.9541,1746.5379,1165.7718,2278.6183,1.7,1,528.1579,755.3457,1470.7646,28647.2871,856.4124,626.3636,45,849.0394,926.5802,464.7196,1296.2442,0,0,0,0,0,201.64,0
3,2,962.0398,13.5,796.7819,4819.4139,2656,603,0,4029.7771,6976.6754,2100.145,1275.9453,82,937.5813,847.8382,1,1191.4563,1507.2296,4369.1659,399.0141,580.4178,1591.6751,1108.8298,2157.3744,1.8,1,544.8352,686.5355,1330.2122,27374.439,834.4725,630.1687,44,818.855,854.5672,421.2258,1264.3767,0,0,0,0,0,182.25,0
1,2,850.6224,13.2,722.4997,4422.3369,1407,335,0,3893.551,6754.0675,1965.7435,1122.6884,86,844.2085,780.7881,1,1025.1021,1288.6968,4181.9448,360.12,475.2123,1393.9701,985.762,1890.0069,2.3,1,412.8525,637.9187,1313.7585,25815.3792,775.978,548.2185,36,726.8971,689.8407,375.7449,1255.8487,4,0,0,0,0,174.24,0
1,1,863.9336,12.7,733.5826,4312.2065,281,157,0,3889.619,6781.9776,1949.5763,1070.5971,88,877.0125,765.0259,1,1009.2483,1270.5646,4253.8173,362.0782,487.5252,1344.8435,1019.4512,1933.2172,1.9,1,423.8526,627.9589,1303.8857,25769.1431,790.1435,568.8527,33,713.8948,707.1465,425.0934,1249.4004,3,0,0,0,0,161.29,0
0,1,839.6233,12.3,747.0728,4222.8385,0,59,0,3822.5288,6694.8939,1929.8938,1100.3995,87,844.8275,745.3615,1,982.8972,1220.5955,4221.0164,358.9045,493.107,1350.7099,972.1439,1916.8497,1.2,1,429.1875,636.5364,1304.0217,25462.7527,801.4724,570.0937,41,678.354,694.2745,393.8106,1277.013,8,0,0,0,0,151.29,0
0,1,857.2106,12.3,748.2532,4094.6544,0,66,0,3848.0724,6656.6259,1880.5624,1078.7658,90,835.3341,764.9177,1,875.2923,1155.4848,4196.7611,341.947,509.5992,1375.8465,945.1311,1931.1854,1.7,1,435.1335,641.9081,1299.0937,25282.8018,799.5447,546.7324,35,690.783,699.7578,402.9276,1298.3606,8,0,0,0,0,151.29,0
0,0,851.0264,11.7,748.3247,4044.9197,0,45,0,3748.34,6586.0704,1869.9926,1072.5091,89,856.4869,769.0073,0,863.3122,1164.434,4217.2962,372.9885,506.817,1383.2293,931.8991,1948.0163,0.9,1,407.951,639.8652,1326.8786,25124.7431,801.1708,523.9528,33,672.2104,696.1831,381.3144,1282.4747,6,0,0,0,0,136.89,0
0,0,885.988,11.5,756.6829,3899.4858,12,71,0,3736.5873,6528.2022,1882.0909,1081.0228,92,854.8979,746.613,0,843.1203,1096.5092,4174.0535,398.8793,484.4784,1357.0964,965.252,1959.0101,0,1,396.3371,644.518,1328.9307,24865.4569,811.7773,561.9405,33,682.9131,728.1825,396.5044,1332.3802,5,0,0,0,0,132.25,0
0,0,838.739,11.2,756.0479,3824.1355,733,122,0,3685.0491,6463.0571,1893.0584,1119.7312,92,846.6184,777.2217,0,809.426,1098.4163,4144.7548,380.0324,512.8858,1346.6294,968.3287,1905.0502,0.5,1,393.0312,647.5811,1349.4401,24611.1746,793.3087,564.8945,26,636.2366,741.5717,387.2968,1274.0551,4,0,0,0,0,125.44,0
1,1,867.5674,10.8,772.4925,3733.9505,1026,214,0,3593.8217,6374.0519,1895.7424,1124.4916,93,885.5495,769.3846,0,777.8643,1104.7588,4060.2207,376.3672,528.9129,1376.077,939.4605,1878.1257,0,1,386.2756,680.2073,1340.5152,24252.5051,876.9726,556.6404,22,696.224,726.9251,372.6089,1300.0679,7,0,0,0,0,116.64,0
0,0,973.5903,10.9,870.2025,3678.2922,2867,531,0,3500.9006,6174.8949,1873.5688,1273.2639,94,1007.9743,906.7559,0,894.8404,1096.8454,3961.0288,423.5464,565.0513,1413.8965,1082.4333,1921.684,0,1,506.7324,687.4056,1406.1916,23930.4574,807.1214,624.9678,25,809.4365,860.2209,397.7039,1370.3236,9,0,0,0,0,118.81,0
12,0,1037.9168,11,992.4174,4005.6248,4914,790,0,3148.735,6170.5741,1757.5864,1313.8895,93,1072.4282,942.0319,1,995.0311,1177.0426,3528.2356,408.6642,583.3967,1418.7937,1103.7879,1756.134,1.9,1,507.7172,744.9192,1464.9214,23250.605,916.31,620.3382,29,879.8663,989.8874,445.6231,1431.7274,5,1,0,0,0,121,0
16,18,1078.2823,12.2,1052.8423,3908.6628,3128,551,0,2963.5523,6084.4828,1656.1009,1359.5084,90,1170.6594,977.8515,0,1125.5713,1198.5115,3179.3089,365.5652,639.4105,1401.8182,1098.1586,1676.2873,1,1,563.6459,835.1394,1493.7402,22363.9534,961.3217,657.7949,31,890.5635,1105.2295,516.4603,1516.658,9,0,0,0,0,148.84,0
13,14,1072.0824,13.9,1114.188,4344.7103,1814,416,1,2956.1413,6209.0881,1636.7066,1347.2296,84,1288.4841,1009.474,1,1216.986,1261.7838,3088.2786,369.0657,669.6465,1386.821,1164.931,1715.0545,1.7,1,591.6576,873.4016,1484.1268,22820.9272,978.9436,723.0832,41,953.2085,1162.7348,525.5241,1411.3475,8,0,0,0,0,193.21,0
7,11,1069.5661,15.3,1147.4072,4627.5338,1705,402,0,2982.178,6540.375,1643.3304,1405.877,77,1263.4785,965.4052,1,1275.1155,1518.1356,3135.8142,426.9136,651.5652,1423.2943,1176.1019,1759.2594,1.8,1,697.631,811.4885,1519.9383,23631.7234,862.293,677.2344,43,973.1701,1220.896,497.2053,1323.8262,3,0,0,0,0,234.09,0
10,12,1077.1679,15.9,1135.7623,4852.7202,1885,430,0,2970.3892,6595.1339,1697.408,1369.5729,76,1258.6927,1016.1485,1,1458.8622,1555.3002,3087.7521,458.362,588.4394,1399.767,1240.8755,1743.889,2.3,1,729.7518,789.4793,1553.2282,23900.2876,878.8529,714.9491,54,1042.3747,1254.0749,472.564,1336.2168,5,0,0,1,0,252.81,0
6,10,1160.2976,16.7,1184.3093,4745.3228,2231,553,0,2941.3308,6553.7981,1691.0537,1371.7283,69,1258.4728,1041.7874,1,1597.6266,1594.9057,2985.7517,541.0468,589.4065,1452.2688,1250.6795,1750.4856,2.8,1,814.4486,843.5152,1579.6009,23699.6124,950.9692,712.8902,63,973.3882,1338.3835,497.6809,1376.9863,3,0,0,0,0,278.89,0
9,13,1126.4492,17.3,1142.1992,4589.9722,2464,511,0,2978.6502,6461.6798,1656.0798,1446.2262,62,1215.6274,1036.4025,1,1547.1184,1574.2845,3053.1022,468.4879,590.9374,1467.0626,1225.9165,1734.8971,3.1,1,714.7887,782.4107,1540.8315,23482.2754,956.1979,712.3103,64,977.131,1252.5504,474.2877,1324.2209,2,0,0,0,0,299.29,0
7,10,1101.2213,17.5,1089.2434,4307.6235,2626,593,0,2974.9591,6282.6113,1621.7815,1359.388,51,1244.4468,1074.7804,1,1375.6376,1474.3073,2968.1036,323.3312,644.883,1544.6784,1183.7639,1748.0889,3,1,534.3695,801.4287,1433.7731,22881.6194,1051.7563,719.0592,69,1041.5828,1164.7849,467.1089,1306.9522,0,0,0,0,0,306.25,1
8,5,1090.9684,17.4,1023.4514,4305.7004,3106,698,0,3026.5361,6206.806,1696.3681,1340.1826,45,1238.2967,1008.2378,1,1228.457,1460.0018,3060.9267,461.2785,614.6923,1599.9492,1176.9373,1717.7292,3.9,1,539.8312,768.6625,1397.2162,23011.2319,963.9302,704.7664,58,1012.5273,1149.2375,482.6254,1234.0545,0,0,0,0,0,302.76,0
6,3,1121.321,16.3,968.6965,4586.6722,3872,769,0,3097.6205,6383.8846,1799.5681,1339.8982,48,1186.7776,985.5713,1,1342.5514,1575.4076,3240.7466,470.1506,583.26,1437.5901,1112.7165,1804.0686,2.1,1,478.2817,757.5276,1464.6142,23814.7649,986.5672,645.8133,49,1029.4562,1033.8714,458.4162,1268.6756,0,0,0,0,0,265.69,0
6,9,1213.5319,14.9,1046.6793,5100.0078,4443,1044,0,3734.5037,6946.0262,2090.6951,1468.7985,55,1223.6313,1059.8741,1,1417.4588,1794.8496,4296.0795,526.0773,600.5274,1622.7682,1337.4961,2233.8337,2.8,1,452.3255,730.0759,1634.2757,27658.1899,937.3712,650.9108,41,940.8809,1122.4222,464.7449,1353.9996,0,0,0,0,0,222.01,0
2,5,1124.2019,14.2,968.4893,5370.9944,2976,878,0,4055.9833,7287.5817,2185.0866,1391.8324,72,1164.6678,1019.4017,1,1409.8901,1846.6854,4486.2985,445.8219,609.0571,1671.7174,1349.4044,2322.4303,3.3,1,428.3079,782.2684,1587.7821,28967.8743,919.4756,647.2755,42,930.139,1041.6718,478.7401,1380.733,0,0,0,0,0,201.64,0
3,3,1079.7013,13.3,923.5275,5387.7281,2912,681,0,4106.1874,7435.6483,2185.8135,1345.6959,75,1129.9382,965.8858,1,1389.7353,1738.005,4536.2743,478.3227,584.7399,1706.8344,1249.0449,2297.5874,1.7,1,502.6356,735.761,1589.3772,29245.4506,902.2767,627.2369,56,843.2991,937.3982,433.9904,1321.5693,0,0,0,0,0,176.89,0
2,1,1017.928,12.7,848.8089,5136.6863,2890,678,0,4173.6988,7281.6102,2164.6259,1191.6784,67,1038.8215,890.4862,1,1270.5609,1554.6454,4366.4642,493.2296,598.2471,1566.5656,1201.393,2244.5599,2.7,1,440.2566,702.169,1483.7875,28417.9984,860.6459,623.099,45,787.8003,913.0898,437.5802,1343.2409,0,0,0,0,0,161.29,0
3,4,906.902,11.5,773.451,4914.5174,2902,626,0,4004.9216,6897.1232,2009.5639,1057.4846,66,954.7198,877.5227,0,1092.3465,1382.663,4222.4793,497.2978,561.6823,1442.0203,1102.7479,2109.3915,0.9,1,423.2507,688.6663,1405.7272,27005.7444,830.7764,577.0277,38,791.4876,831.2283,439.3362,1332.2517,0,0,0,0,0,132.25,0
3,2,858.5844,10.5,759.025,4398.9684,1491,386,0,3870.3459,6632.8382,1996.5393,1091.1665,65,842.4612,818.7387,1,917.6372,1228.5582,4123.6003,363.5688,482.1178,1417.7302,944.5039,1948.7994,1.3,1,337.7201,641.7041,1362.7619,25751.5836,780.8239,543.9758,45,695.9437,730.3451,429.7153,1170.6312,0,0,0,0,0,110.25,0
1,2,836.7345,9.4,747.2728,4290.1207,362,155,0,3901.7588,6553.3572,1964.0284,1064.6349,67,846.8765,781.0424,0,852.9193,1168.1806,4126.334,370.1037,489.7782,1387.3431,971.1751,1928.6912,0.7,1,367.7806,623.7444,1321.5978,25473.2312,777.7113,585.5716,30,693.0487,689.5511,422.9515,1179.1375,0,0,0,0,0,88.36,0
1,2,862.1831,8.7,723.8398,4174.6221,0,76,0,3864.8498,6518.1955,1966.0469,1061.9546,71,828.6289,783.4837,0,842.8789,1038.3583,4121.6935,395.5106,510.253,1372.8044,970.0761,1980.0237,0.5,1,402.2084,628.6432,1335.6893,25333.9252,792.3915,560.4216,30,697.4111,708.5123,424.7385,1178.2579,0,0,0,0,0,75.69,0
0,0,866.874,8.2,763.5226,4010.7422,0,62,0,3828.2908,6525.811,1950.9696,1062.2497,75,839.8535,745.067,1,771.8008,1038.1776,4174.3489,418.5494,523.7034,1362.5014,942.2446,1933.58,1.6,1,423.9024,637.9658,1311.5992,25097.8431,798.6035,515.7691,31,697.9135,698.848,406.669,1208.4022,0,0,0,0,0,67.24,0
0,0,890.4058,7.5,734.3751,4021.1101,0,39,0,3810.2168,6502.5371,1911.9207,1075.2991,75,860.2246,758.107,1,805.98,1044.3723,4160.1156,426.0312,497.281,1409.5766,955.2852,1962.2861,1.5,1,402.2413,647.5065,1323.2332,25100.9962,781.1151,507.8772,32,692.3531,738.325,407.8963,1219.4073,0,0,0,0,0,56.25,0
