"y","past_return","bus_passenger","temp","sub_passenger","m5","m70","m45","m65","wet","m20","f15","f35","f50","f55","m60","f0","m35","f70","m0","f40","dust","f65","m50","m55","m30","m40","m25","wind","sunny","f45","f20","f60","f30","f25","most_use","X8_9","cloud","rain","semester","temp.sqr"
2,1,119,-0.9,0,837.3265,793.4963,1021.6175,382.7439,67,4180.6764,1089.4872,1345.7289,767.2549,603.8529,539.2113,347.0252,1376.7205,1127.4154,362.8379,783.5891,40,518.8999,794.1006,807.3333,2059.1162,885.5465,3938.2665,1.6,0,797.071,6518.5793,624.6062,2042.0849,4195.7886,25656.9613,0,0,0,1,0.81
0,0,59,-1.7,0,862.3208,812.4923,1038.4067,381.6575,67,4063.7943,1104.3243,1361.6745,771.7768,599.7044,533.0983,360.4802,1378.0234,1162.6253,371.0645,777.9573,35,530.4756,815.5858,809.5889,2058.4806,893.0818,3932.9965,2,0,785.1719,6516.0935,621.8113,2047.8325,4196.8459,25555.7412,0,0,0,1,2.89
0,0,66,-2,18,846.3399,808.9232,1018.4505,399.264,67,3974.0524,1063.7427,1359.9404,780.4011,601.5964,536.3029,366.246,1385.1038,1125.5403,386.2619,778.8395,39,499.7321,789.215,794.4045,2054.0062,911.6135,3901.6206,1.9,0,767.7003,6407.705,611.1399,2049.9955,4161.6316,25294.0555,0,1,0,1,4
1,0,113,-1.8,630,834.9348,808.2798,1015.97,386.0337,67,3872.8562,1075.9262,1356.4284,794.5909,615.4337,546.5698,350.8991,1404.8092,1099.4001,378.7289,791.0022,34,511.8282,800.0177,852.1931,2033.6427,926.4664,3827.278,1.6,0,760.1379,6298.7912,625.654,2029.6261,4164.7727,24988.2045,0,10,0,1,3.24
0,0,173,-1.5,623,810.8481,818.3938,1091.7172,424.3217,69,3846.3671,1072.5322,1373.8816,799.5254,660.3657,596.2556,366.8423,1417.387,1133.2324,414.6566,787.5844,33,538.6225,838.3628,771.4461,2015.6994,910.4934,3801.3218,2.3,0,779.604,6200.9244,637.7457,1999.7226,4072.3586,24727.6625,0,10,0,1,2.25
2,0,169,-1.2,882,812.3445,824.3033,1104.0394,412.4235,66,3841.9291,1000.388,1338.1553,842.8253,718.1864,595.776,377.3515,1460.0282,1230.8251,401.8717,864.8063,38,547.3837,914.2051,888.417,1957.3096,1007.6381,3560.2537,1.7,0,863.7615,6104.456,669.1309,1956.261,3859.7435,24078.1364,0,9,0,1,1.44
4,1,336,-0.9,1453,983.7537,882.3594,1188.643,451.949,65,4051.8758,1147.6062,1358.0365,970.7844,833.9138,656.7431,289.5745,1390.3041,1227.7648,528.3768,963.6458,33,551.3594,956.6914,887.0489,1759.8256,1052.2496,3203.7573,1.4,0,1013.247,6127.2102,690.179,1814.1304,3551.1295,23256.2694,1,8,0,1,0.81
0,1,377,-0.2,1847,1186.6311,987.8798,1193.932,528.1029,63,4155.5446,1301.8257,1404.4271,1014.2016,944.264,735.0237,326.3383,1426.2179,1367.1681,539.8413,1016.2411,40,568.5064,1014.9915,1001.8907,1722.3661,1176.9062,3063.6149,2.7,0,1101.4811,6037.0059,788.3427,1771.9655,3171.5611,22752.7031,0,7,0,1,0.04
0,0,351,1.8,1864,1205.9378,883.3337,1227.9412,520.3754,60,4407.5763,1355.5333,1417.0745,1041.8534,1015.794,697.445,319.1887,1434.8776,1301.2537,619.4902,1080.3222,43,593.5355,1078.495,1039.3598,1686.9703,1148.7982,3001.6055,2.2,1,1145.6209,6123.9545,790.0211,1772.5241,3128.3727,22972.9555,0,8,0,1,3.24
1,1,376,3,2047,1247.0603,923.7829,1260.9946,494.1718,53,4731.6335,1495.541,1506.5575,1061.0311,985.7104,686.0103,308.9468,1463.3289,1241.2299,533.9638,1100.971,59,607.8705,1004.352,1033.7428,1680.5332,1132.7867,3108.5575,1.4,1,1184.3103,6396.3766,792.4083,1856.9516,3139.8135,23883.7523,0,10,0,1,9
1,1,449,4.3,2508,1346.0474,944.5458,1289.4995,496.5263,56,4730.2241,1533.2876,1529.2064,1077.1102,1024.7586,676.7637,371.5671,1468.7302,1252.706,530.587,1143.3371,56,593.5545,1086.6227,1045.6322,1645.3513,1142.4849,3102.4693,1,0,1190.2261,6494.0723,774.708,1806.064,3165.9996,23942.1172,0,10,0,1,18.49
2,2,504,5,2748,1455.923,1070.919,1256.3389,549.9946,58,4732.348,1731.9461,1490.3933,1127.4472,1029.0503,729.6508,330.4082,1408.618,1316.1054,516.0771,1171.2922,44,634.2277,1097.9481,1100.1053,1625.6752,1172.4852,3042.6956,1.5,1,1221.9381,6520.7117,782.1707,1807.7611,3228.2478,23856.4507,0,10,0,1,25
2,1,565,6.2,2989,1465.6335,959.2282,1223.9363,535.8989,59,4720.1748,1625.8274,1435.2793,1097.3819,1071.0456,696.2624,291.8549,1449.1857,1434.678,388.6041,1169.5954,45,612.954,1023.0063,1083.4934,1648.0145,1138.5738,3076.702,1.3,1,1188.2122,6500.384,778.4735,1766.0187,3209.2052,23804.9642,0,9,0,1,38.44
1,3,629,6.1,3496,1395.8454,958.2461,1268.7598,542.2583,59,4586.6644,1713.9564,1440.9703,1108.0275,1097.4321,734.6626,445.2401,1487.5364,1318.3006,396.7519,1141.1097,39,650.124,1079.8284,1050.3032,1743.0414,1097.4743,3066.8693,1.9,1,1195.1134,6353.7361,844.6187,1788.0243,3206.1065,23672.9487,0,9,0,1,37.21
1,0,744,5.7,3853,1366.714,1036.7752,1253.1063,508.905,68,4441.6142,1622.4799,1452.0385,1033.1306,1050.6628,736.213,429.6007,1490.8766,1284.6553,439.6508,1061.2453,28,608.5171,1039.6658,1024.9893,1815.2718,1135.7318,3026.9398,2.6,1,1158.9982,6189.0597,802.5321,1738.9706,3263.8861,23418.6573,0,10,0,1,32.49
1,2,751,4.8,3888,1421.9991,984.4033,1297.4739,457.0789,83,4379.759,1663.5854,1432.1077,1027.7232,985.7426,710.2195,381.1173,1542.8155,1239.6604,383.5251,1047.4621,18,560.1825,1079.4139,1017.065,1841.6526,1096.7558,3217.0981,3.1,1,1128.2239,6289.6385,769.9012,1795.3051,3453.597,23951.9735,0,10,0,1,23.04
0,0,683,3.5,3207,1533.1822,940.6121,1472.7428,465.847,91,4547.6097,1798.77,1634.2554,1045.5308,911.9933,708.31,382.9833,1804.4031,1235.7163,429.85,1160.5626,15,559.7134,1116.5776,1006.3009,2187.0426,1242.3711,3672.3252,2.7,0,1206.366,6790.8825,790.0941,2277.1383,4135.159,27048.8158,0,10,2.9,1,12.25
0,0,532,3,2851,1428.6817,972.6832,1364.8905,498.6722,92,4623.8938,1671.1249,1589.6732,1017.7574,1001.8976,684.2483,464.3219,1828.3125,1286.4563,451.6621,1208.1347,11.5,580.2141,1112.2594,978.4089,2262.2253,1306.7053,3887.3123,1.6,1,1091.0261,7133.2505,733.2164,2246.5962,4486.3519,28057.6157,0,10,0,1,9
0,0,623,3,3146,1323.6083,956.0428,1401.3723,473.395,91,4822.1177,1641.4509,1525.9034,925.2706,896.9318,648.5978,412.9434,1843.2018,1257.6697,403.1468,1036.9021,8,554.2158,1040.3495,986.7722,2223.0678,1259.8014,3980.9884,0.7,0,1091.0244,7266.1575,729.3541,2251.7667,4469.8937,28383.097,0,6,0,1,9
2,1,642,2.6,3684,1195.2965,902.0084,1305.1176,431.8483,92,4719.8377,1416.5131,1421.25,842.3679,866.8782,610.9257,388.0431,1760.4575,1283.9516,385.0181,966.785,13,581.0569,896.4948,950.377,2177.9757,1175.2835,4033.4755,0.8,0,990.2176,7163.1917,710.2611,2252.5019,4461.3035,27989.9935,0,6,2.5,1,6.76
1,2,634,2,3889,1005.6895,904.285,1232.1359,421.2745,91,4470.4503,1303.4847,1399.7476,811.4363,828.6617,558.6517,428.1055,1635.9257,1262.8552,396.6556,969.1073,13,586.1127,910.8966,898.7631,2141.6529,1114.9964,4065.2872,0.7,0,941.0132,7086.4815,664.6882,2198.6991,4416.1727,27414.417,0,3,0,1,4
1,1,491,2.1,2306,820.0798,816.791,1164.3934,410.1207,94,4189.462,1174.859,1266.4105,758.6482,691.292,512.3848,317.3843,1445.6566,1120.9874,320.8612,786.0084,13,544.5692,829.6677,762.0297,2045.4313,934.2976,3855.1721,0.9,0,794.4744,6855.3589,607.7272,2056.8494,4220.542,25934.8828,0,9,0,1,4.41
0,0,438,2.8,4,806.507,831.2336,1135.005,385.5578,90,4230.5326,1118.2679,1298.1085,757.904,696.7284,528.7394,331.974,1404.0643,1111.6443,337.995,790.1021,22,543.3086,792.3375,755.301,2022.4848,907.1723,3851.2544,2.6,1,794.0335,6731.9835,604.8024,2045.317,4228.3574,25812.1025,0,8,0,1,7.84
1,1,120,2.8,0,849.7755,818.2585,1123.1678,401.4899,79,4226.857,1136.7023,1349.0805,752.2864,694.656,553.2522,355.3539,1359.9163,1159.958,332.486,788.2339,69,531.151,818.0698,738.6257,1980.817,912.6889,3859.3932,2.9,1,790.9868,6634.5589,619.178,2037.8258,4256.5522,25705.0009,0,8,0,1,7.84
0,0,119,2.8,0,851.4433,818.9585,1108.1125,400.0312,78,4013.4476,1086.1705,1399.3705,745.0995,674.3033,522.1255,397.4317,1333.8784,1167.8014,334.684,784.5012,160,534.1704,801.578,738.8834,1996.7981,905.1877,3858.9712,2.8,1,813.1195,6648.67,609.0269,2051.0354,4240.5726,25542.7438,0,8,0,1,7.84
0,0,59,3.1,0,828.7151,830.3379,1121.6196,395.7967,70,3983.2514,1088.1191,1396.2064,754.8269,666.4989,530.605,392.1254,1333.4291,1166.9019,328.9227,779.3017,229,530.1148,786.4683,751.2883,2000.444,930.0574,3902.8298,3.8,1,792.9042,6647.0343,618.5796,2059.8825,4272.0284,25595.1059,0,9,0,1,9.61
1,0,66,2.7,18,824.4429,842.3404,1071.4615,404.6288,73,3952.5242,1072.1852,1388.0379,754.358,678.279,535.2579,391.5605,1350.6879,1199.925,365.5971,792.6727,353,501.9808,798.2486,743.2139,2021.4469,954.9209,3894.3986,2.7,1,794.9203,6517.7593,621.1049,2068.5791,4253.8831,25447.317,0,4,0,1,7.29
0,1,113,2.5,630,793.9448,822.0591,1078.2774,429.1709,69,3883.6993,1105.5671,1398.9817,763.0509,676.2234,536.7012,391.8561,1341.3312,1186.7965,381.6442,811.8043,374,528.9721,768.7757,776.2829,2001.98,958.2158,3858.6519,3.7,1,817.8822,6503.2241,632.3319,2044.8705,4235.7868,25268.5255,0,8,0,1,6.25
0,0,173,2.1,623,796.8705,861.951,1093.3245,414.3842,72,3845.5052,1069.5283,1373.0368,793.6287,695.4151,567.2434,386.4788,1351.9828,1246.1821,378.4419,807.8705,315,546.0142,783.2632,759.3694,2002.1373,966.5518,3788.3428,3.5,1,844.0795,6471.6587,638.6426,1986.7862,4170.2058,24989.6556,0,7,0,1,4.41
1,0,169,1.1,882,795.2714,872.1055,1166.9114,428.6122,68,3888.5463,970.7953,1417.6026,853.4088,790.3309,637.6625,381.6355,1396.675,1287.9838,378.2949,926.0454,289,546.851,907.6239,874.5984,2003.1242,1089.9796,3625.3346,3.8,1,898.3239,6315.9925,670.8543,1981.1957,4030.1669,24658.6378,0,8,0,1,1.21
2,1,336,0.4,1453,1103.187,988.8503,1232.5919,473.709,67,3996.0973,1226.2573,1388.6892,963.3871,786.7493,621.3745,370.3729,1362.4691,1323.4233,448.1457,1031.9146,350,591.8775,949.4205,887.0476,1810.4023,1076.0536,3245.4342,2.2,0,1100.1731,6169.9861,682.1726,1824.7025,3601.5328,23399.3135,1,3,0,1,0.16
0,2,377,0.6,1847,1160.6487,1014.5521,1245.7492,519.543,63,4143.2102,1450.8848,1384.8581,1010.2097,899.0478,674.0296,384.446,1390.3697,1338.1247,465.9199,1142.3548,397,645.6075,948.9824,895.4905,1632.5176,1116.8532,3090.5387,2.8,0,1124.9983,6038.595,763.7888,1730.8337,3314.0228,22724.9458,0,4,0,1,0.36
2,0,351,1.5,1864,1187.8312,955.2312,1331.8505,530.9351,65,4363.4108,1399.8178,1354.1944,1024.1682,925.6124,731.2316,285.6474,1456.588,1387.8415,531.3898,1176.3561,477,646.8338,972.3765,1064.7092,1659.657,1192.1689,3109.9397,2.5,1,1200.4387,6191.9223,801.0251,1811.8195,3266.674,23214.2057,0,8,0,1,2.25
3,3,376,1.7,2047,1238.8731,981.4217,1286.9532,504.72,68,4674.755,1613.0148,1452.6173,1029.5996,927.8104,698.5322,401.7005,1507.3022,1365.5147,531.1865,1176.947,480,648.1759,990.2941,1084.5964,1716.517,1131.2728,3145.5294,2.4,1,1207.8274,6388.4339,782.2808,1804.2198,3226.5872,23915.9618,0,8,0,1,2.89
0,3,449,2.3,2508,1319.5763,954.4577,1292.3914,543.2672,65,4746.8692,1760.6008,1428.8242,1015.3917,928.978,682.0631,450.0424,1466.1164,1257.3891,585.1348,1197.9538,440,628.9003,1004.6671,1107.2141,1753.2823,1135.736,3112.2931,2.6,1,1234.6698,6599.922,715.8396,1797.3577,3285.4434,24190.1083,0,6,0,1,5.29
1,0,504,2.5,2748,1421.9538,947.3733,1280.9428,538.8797,61,4749.3777,1785.1617,1372.9793,1022.9263,993.4008,694.7279,426.7136,1548.6403,1278.9435,619.2051,1231.6603,403,627.515,1042.344,1107.8297,1697.0521,1240.5989,3001.9389,3.9,1,1273.7951,6514.5174,799.5052,1835.1957,3150.1762,23869.8776,0,9,0,1,6.25
1,1,565,2.3,2989,1355.3466,1044.9891,1302.4535,591.8404,62,4537.6497,1780.7861,1363.3279,1061.2091,982.523,684.0207,370.8464,1459.3007,1354.9053,406.4771,1227.1779,368,676.8552,1092.9948,1091.5124,1722.6548,1173.5965,3014.9497,3.2,1,1256.0282,6395.5615,816.1291,1790.7811,3194.4886,23478.714,0,10,0,1,5.29
0,0,629,0.5,3496,1346.5769,1002.2242,1334.7985,485.1877,85,4430.5942,1764.0923,1284.522,1041.1738,986.7614,708.3244,330.2807,1520.612,1379.2427,419.0798,1190.2219,327,665.2498,1005.7796,1023.4118,1747.0156,1211.4769,2959.4849,2.2,0,1258.9991,6382.644,827.6697,1738.0445,3144.9825,23207.8997,0,10,0,1,0.25
0,1,744,0.5,3853,1296.3241,1020.6233,1271.8692,490.4686,86,4339.1781,1653.8635,1296.5752,1115.0791,960.8297,669.6987,395.4672,1493.3484,1371.2899,410.4218,1112.7264,208,630.511,1097.5569,1034.7273,1780.986,1182.357,3018.4562,3,0,1175.6044,6264.4965,800.2595,1744.3433,3248.0562,23185.4399,0,10,0,1,0.25
2,2,751,0.1,3888,1418.6995,959.8669,1304.3407,487.1901,89,4560.3518,1690.639,1323.445,1004.4034,963.1052,679.2623,490.499,1589.9402,1359.014,470.4704,1036.0325,176,606.8392,1084.8303,1031.4884,1867.9366,1207.2661,3148.5313,3.8,0,1226.8554,6495.629,800.6538,1791.7529,3391.0772,24168.664,0,10,0,1,0.01
0,1,683,0.4,3207,1504.3782,992.3029,1356.0583,521.5653,83,4823.4076,1801.1617,1624.6651,1057.3876,975.6677,689.8053,476.9778,1878.2005,1298.0623,463.3216,1147.5549,111,633.804,1103.4593,1106.8444,2216.5865,1324.4135,3680.9009,3,0,1251.197,7041.2316,817.1867,2250.645,4064.5156,27580.1528,0,9,0.5,1,0.16
2,2,532,-0.3,2851,1475.3345,926.3293,1346.1472,527.3484,76,5012.9997,1786.6706,1540.665,1019.0055,964.5778,651.0279,437.7612,1862.2098,1334.2685,498.7076,1110.9172,88,649.5766,1064.6316,1026.9832,2280.7405,1277.004,3963.9721,4.1,0,1123.7879,7133.4355,790.2157,2207.9069,4449.9309,28451.8604,0,8,0,1,0.09
1,0,623,-0.7,3146,1344.0723,924.5121,1269.5652,516.0224,71,5002.0913,1618.1639,1534.0811,961.705,909.1967,618.469,434.4983,1794.839,1273.8067,491.2443,968.1328,75,638.7406,1082.6247,990.8078,2278.7204,1236.2323,4101.7185,5.5,0,1114.0929,7239.6578,779.6093,2266.7173,4541.3412,28759.1666,0,8,0,1,0.49
1,0,642,-2.4,3684,1226.3275,904.9967,1269.0655,487.4517,68,4877.611,1497.9567,1520.3663,893.1702,859.6704,615.5365,445.094,1765.6319,1321.7475,523.9559,938.3658,67,660.3566,1002.5876,971.8489,2187.0408,1203.2444,4094.3649,6.6,0,1024.9991,7222.1946,744.8702,2268.1234,4598.5989,28533.9318,0,8,0.1,1,5.76
0,0,634,-4.4,3889,1050.7689,868.5457,1207.7414,454.5947,60,4764.2678,1243.4684,1449.8655,829.1545,789.749,609.2887,474.1884,1705.2667,1280.8812,478.46,871.0723,76,589.3088,905.2221,846.5992,2105.4025,1082.3523,4142.4695,5.6,0,925.6177,7104.3736,719.6604,2214.9425,4438.5821,27925.1702,0,0,0,1,19.36
0,0,491,-5.4,2306,942.9656,806.709,1073.3638,401.0472,63,4381.931,1099.4719,1328.3731,715.2682,671.0935,530.1448,339.1712,1568.9024,1170.835,415.07,753.6942,54,508.0829,818.0915,792.2919,2007.2812,976.3719,3918.1297,5.8,0,774.3692,6879.5558,628.1596,2069.7817,4262.8417,26416.7966,0,1,0,1,29.16
0,0,166,-6.4,332,914.5669,797.3989,1057.1427,386.1666,60,4251.4135,1068.3535,1340.6846,694.5377,691.3389,536.5703,344.2778,1533.8247,1170.4136,428.839,706.4434,51,512.1624,812.5568,790.8763,1972.0579,1013.2003,3890.6904,3.8,0,797.6161,6816.3167,605.5972,2016.4153,4258.2778,26079.6809,0,0,0,1,40.96
0,1,79,-7.3,0,872.7427,829.4335,1053.0167,380.5029,48,4226.2106,1048.7793,1351.9777,722.5099,668.7794,515.0137,345.1856,1489.5099,1185.9052,409.7604,724.7313,76,524.147,830.213,775.188,1948.5187,994.8856,3871.2318,5.9,0,834.5404,6823.7486,622.4056,2041.443,4314.8829,26067.5232,0,0,0,1,53.29
0,0,59,-8.1,0,863.317,814.9697,1031.6209,407.5877,50,4167.4191,1017.4953,1376.4901,717.4985,686.3833,525.6359,344.8611,1538.879,1196.1506,400.8994,745.3954,97,523.2584,841.0455,793.1549,1904.2358,961.0031,3858.8619,4.5,0,852.1351,6799.2635,608.241,2031.1332,4328.3826,26004.6652,0,0,0,1,65.61
1,0,46,-9,0,811.8161,822.6925,1052.3128,407.9289,47,4123.4589,1039.6646,1386.6825,725.6875,676.2383,533.6161,352.2296,1473.0407,1204.7794,400.9182,769.6253,87,514.3927,820.5489,794.6763,1945.3814,946.8047,3860.4532,4.7,0,851.641,6801.3568,602.308,2045.8647,4312.0066,25948.2448,0,0,0,1,81
0,0,38,-9.6,11,820.2619,829.0324,1045.8343,413.6951,45,4049.3538,1027.4377,1377.5464,733.0005,673.2157,540.6383,362.6046,1455.9418,1206.6391,384.9562,775.7654,77,507.9276,838.1188,812.245,1926.5697,933.065,3870.5635,4.2,0,829.2353,6729.0911,603.331,2068.9941,4277.9211,25755.9815,0,0,0,1,92.16
0,0,112,-10.2,587,771.9494,802.9092,1089.2575,402.5508,47,3989.1143,1014.8541,1377.4356,748.5287,671.0877,531.566,377.5004,1431.0574,1190.6901,398.2425,757.2475,77,529.7234,808,784.2375,1911.7,907.8515,3835.6891,3.3,0,829.6017,6651.9277,604.2462,2067.8485,4276.0636,25540.8362,0,0,0,1,104.04
0,0,228,-10.3,937,813.9481,826.4305,1140.6626,403.1441,46,3987.5385,1009.4059,1381.353,756.7518,672.0188,564.7923,370.6295,1458.5264,1265.2671,394.4785,790.5523,71,561.7674,869.1643,730.1622,1956.4833,916.4703,3805.1485,3.3,0,857.1335,6558.9368,622.2801,2025.4433,4232.1074,25405.5372,0,0,0,1,106.09
0,0,516,-10.7,2664,778.2498,842.6083,1097.5176,420.6203,47,3918.1165,935.3662,1385.7657,842.6053,780.7102,637.8406,368.1799,1486.399,1262.5865,475.8394,902.1427,72,560.0323,911.4704,868.0189,1935.4458,1067.2207,3689.6272,4,0,934.746,6444.3014,626.9526,1974.0621,4071.5689,24905.2866,0,0,0,1,114.49
0,0,867,-11,4847,1022.164,922.4038,1168.6425,458.2864,49,4009.0704,1157.5801,1358.9568,930.5289,784.0796,632.1467,429.3285,1456.4735,1342.1139,556.8349,1007.2008,82,578.9782,956.3104,952.2737,1715.5436,1072.9921,3324.6409,2.9,0,1069.113,6208.9584,689.9891,1830.6266,3560.4597,23464.7299,1,0,0,1,121
0,0,593,-10.5,3055,1133.4083,980.4163,1179.7925,469.445,48,4091.4631,1202.3698,1354.7681,980.418,913.0857,712.371,395.4279,1395.6436,1371.4756,608.4017,1023.5371,80,583.4326,1017.8237,964.5122,1673.1094,1085.8592,3124.1404,3.1,0,1172.8806,6116.484,737.448,1702.8371,3235.9396,22694.3853,0,0,0,1,110.25
1,0,423,-9.5,1833,1264.2868,1013.9354,1191.4144,512.2338,45,4231.355,1304.2937,1463.526,1031.3972,999.7049,711.4319,342.2858,1476.1259,1333.22,496.8689,1082.957,91,616.8558,1020.1498,1037.1862,1626.4723,1127.5479,3098.2725,3.5,0,1219.0309,6157.5855,803.1229,1744.9262,3161.889,22960.1524,0,0,0,1,90.25
1,2,349,-8,1852,1285.5013,917.8302,1288.6461,518.7223,46,4364.2358,1576.987,1444.6693,999.6949,999.7612,661.7859,411.7722,1479.2081,1333.9936,483.8197,1075.9817,87,608.9858,1044.7354,1016.6543,1697.4078,1092.3046,3053.8123,3.7,0,1224.7729,6276.6999,788.7395,1846.9973,3221.5552,23384.5857,0,0,0,1,64
0,0,452,-7.7,1942,1330.2382,898.8302,1240.3222,512.0461,45,4536.0766,1698.825,1380.2097,1047.1574,981.9843,687.0706,641.8817,1491.9003,1349.2095,527.839,1141.2759,79,605.1827,1041.6682,1047.9615,1720.8521,1104.1775,3031.2284,4.8,0,1287.7873,6352.2962,831.1746,1766.4934,3246.6442,23525.7009,0,0,0,1,59.29
0,0,494,-6.5,2344,1288.4032,953.744,1345.047,504.3069,47,4515.2784,1800.866,1416.2387,1051.253,1054.6588,747.3662,708.2917,1412.2837,1334.969,518.302,1242.5205,71,626.6045,1061.0788,1165.8176,1734.9764,1123.947,3029.7022,3.6,0,1286.6784,6342.409,845.9433,1748.0181,3212.9282,23411.8347,0,0,0,1,42.25
1,0,549,-5.5,2324,1409.5925,979.4865,1301.1006,491.1912,47,4719.5611,1913.9681,1440.1276,1067.0832,1057.9409,731.8557,746.4738,1416.487,1389.166,484.3961,1148.8155,44,647.5648,1011.9812,1109.4105,1719.9196,1121.819,3051.3751,3.9,0,1353.6847,6535.7386,834.583,1792.5355,3195.9241,23871.6686,0,0,0,1,30.25
0,1,607,-5.3,2694,1365.6899,987.5665,1277.5196,519.0959,45,4647.8023,1838.7488,1464.053,1055.1392,1071.0778,695.0277,688.9724,1350.6705,1324.9142,520.4672,1116.4938,44,628.1782,1044.5357,1049.241,1731.0555,1133.402,3064.924,3,0,1292.0402,6545.0548,852.8481,1798.3752,3174.5769,23776.5122,0,0,0,1,28.09
1,1,682,-5.5,3281,1301.4657,1010.3968,1264.2827,472.9275,45,4365.8053,1904.99,1441.4607,1006.2548,975.4524,690.315,682.5799,1434.2458,1283.4816,571.3051,1127.5285,44,599.2877,1019.2748,1091.1019,1760.2905,1185.9772,3019.4435,3.2,0,1187.4701,6400.6955,784.0903,1768.123,3244.2386,23434.3029,0,0,0,1,30.25
2,1,864,-6.4,3833,1478.0393,923.7092,1336.3905,488.3412,48,4507.0994,1957.1174,1461.9964,1004.03,969.4486,766.2576,635.6745,1549.8905,1245.8435,576.056,971.313,36,593.9348,1126.7035,1076.0675,1853.4732,1286.9739,3130.4986,2.3,0,1182.9277,6570.8515,773.9696,1757.7304,3434.6641,24266.2041,0,0,0,1,40.96
0,2,1112,-7.3,4233,1507.4053,922.4589,1490.9855,503.247,51,4869.5254,1978.0428,1658.3715,1037.4369,1001.3153,808.5878,583.0599,1857.3928,1279.1961,577.2396,1068.4643,40,607.7556,1198.1468,1096.6909,2155.3431,1364.8278,3710.882,2.3,0,1227.1605,7048.1782,779.0733,2207.8759,4123.8575,27631.4264,0,0,0,1,53.29
2,1,891,-7.7,2925,1465.645,943.7081,1428.4695,489.2165,52,5112.0777,1968.9834,1554.8486,1003.4317,980.6467,747.3047,565.9153,1874.3802,1203.0821,540.6681,1079.638,32,579.7967,1206.6329,1047.5242,2298.3173,1370.5875,4111.368,2.1,0,1118.4447,7350.6495,745.0195,2229.7486,4413.9903,28945.3802,0,0,0,1,59.29
1,1,741,-8,2921,1336.9926,937.5418,1348.0356,484.7187,55,5059.3762,1876.8768,1525.19,969.982,948.8117,746.9588,510.4782,1847.3227,1194.6107,491.5324,1004.2309,25,611.9728,1162.9244,1020.4987,2358.9788,1298.8077,4201.9716,1.8,0,1092.3279,7412.8618,738.2386,2275.3297,4494.6465,29175.6773,0,0,0,1,64
2,3,746,-8.3,3263,1270.3947,925.1423,1254.0143,462.7067,56,4998.1656,1639.8502,1458.5844,891.4492,855.1339,687.7726,466.8562,1876.0625,1217.5082,512.3125,956.9561,28,602.7293,1079.3487,963.3003,2278.7324,1302.1394,4232.7366,1,0,960.129,7358.9946,693.4802,2345.825,4576.6504,29125.7515,0,2,0,1,68.89
1,0,676,-8.4,2868,1043.5472,929.3474,1164.8301,446.2408,60,4783.1738,1456.5171,1382.1557,888.5321,833.7609,634.9051,455.7976,1723.9977,1178.6092,542.3082,970.9903,31,588.3227,1018.3307,911.0865,2138.794,1175.2928,4223.964,2.1,0,899.8961,7045.609,696.3407,2287.8355,4498.8598,28084.3895,0,0,0,1,70.56
3,3,410,-8.3,1624,853.5476,858.2677,1110.7857,435.3122,60,4380.9548,1204.6564,1372.0744,780.5409,662.8137,521.3092,377.0536,1518.9655,1183.283,422.3476,769.2344,27,511.3073,870.4732,790.0248,2060.1619,1054.2438,4050.3635,1.5,0,824.6972,6965.2498,646.1594,2099.3688,4376.1798,26823.3185,0,1,0,1,68.89
0,1,238,-8.5,483,769.2898,850.322,1101.7298,413.5009,63,4252.2094,1092.7887,1373.6518,768.0839,671.9283,520.63,366.8498,1447.4855,1191.715,416.9454,756.9287,25,522.2079,864.7687,757.603,2024.5016,1023.8075,3970.8194,0.9,0,794.2849,6804.0674,633.2513,2067.4443,4288.5333,26228.7127,0,9,0,1,72.25
2,2,144,-7.5,4,832.0966,846.9896,1077.0127,392.9324,63,4229.063,1130.3671,1402.0835,749.6721,648.0431,556.2862,377.4273,1432.6776,1203.0825,439.6476,792.6025,23,522.5235,860.045,748.4689,1994.3031,965.4715,3956.4576,1.7,0,840.3019,6777.6814,635.3082,2109.3999,4262.0939,26163.76,0,9,0,1,56.25
0,1,88,-7,0,840.3151,842.2549,1069.8524,432.2363,63,4201.5746,1170.4037,1365.6285,772.4111,636.4302,544.3441,363.9922,1500.8114,1197.571,432.2168,792.2336,24,537.7195,874.4435,767.4738,1984.9889,1001.6749,3893.9427,2.1,0,853.1833,6659.5358,643.1041,2090.8127,4253.1061,25950.4007,0,8,0,1,49
0,0,43,-6.9,0,829.9482,831.6094,1074.3719,435.905,66,4040.2311,1129.9158,1352.866,775.9196,600.9494,533.8811,412.8159,1471.1355,1225.0059,415.6809,756.0414,30,517.4463,882.4128,781.4495,1980.452,975.8805,3874.4254,2.8,0,854.6971,6637.5713,634.9917,2095.3449,4249.2404,25701.2666,0,8,0,1,47.61
0,0,45,-7.3,6,781.7925,837.3488,1049.7943,453.7504,70,3987.9905,1112.7595,1342.0487,731.317,618.9526,540.6956,371.4247,1490.9214,1245.7729,432.2381,769.7614,32,507.8837,873.3501,746.6437,1954.7919,974.9693,3784.4448,3.2,0,835.4614,6556.0926,636.1267,2060.643,4202.2209,25379.1538,0,2,0,1,53.29
