"y","station_dist","station_type","temp","rain","wet","cloud","temp.sqr","semester","past_return","X7_8","X8_9","X9_10","X10_11","X11_12","X12_13","X13_14","X14_15","X15_16","X19_20","X20_21","X21_22","X22_23","X23_24","weekend","m5","m25","m30","m40","m50","m55","m65","m70","f10","f25","f35","f55","f70","bus_passenger","m0","f65"
1,100,0,8.4,0,29,7,70.56,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,461.4266,1089.6246,971.231,904.8203,780.2582,796.8451,407.4703,734.481,410.6454,1080.4653,948.014,864.0647,1271.1945,734,896.855,491.6987
1,23,1,-3.3,0,53,8,10.89,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,345.4499,1319.7915,901.4312,704.5174,617.0357,631.5985,343.3426,590.0786,133.2954,1164.054,907.1706,687.3987,906.236,454,403.6392,346.6137
6,21,1,11.2,0,49,5,125.44,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434.5796,796.4791,732.5783,657.3203,655.0617,634.137,327.8489,736.1383,290.7634,969.1344,845.2084,702.8808,1103.7234,434,507.2813,406.9958
0,225,0,7.3,0,84,3,53.29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816.4365,886.4708,942.8791,1064.943,1159.1016,1078.4019,573.3545,994.5951,628.3217,1110.9152,1203.2585,1133.9666,1608.2985,0,1021.9815,687.0328
0,410,0,27.9,0,77,6,778.41,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1711.5231,841.962,826.1918,1573.9817,1429.1859,1224.5372,660.4189,1251.0828,1490.9624,1006.972,1504.2491,1383.5556,1570.7024,339,1571.435,699.4528
0,225,0,0.9,0,76,0,0.81,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,966.3678,1064.1469,1027.1751,1238.3623,1141.796,947.6234,593.2331,1206.695,768.8055,1167.2204,1267.7503,1181.6937,1591.1971,209,1090.1212,718.4068
0,428,0,23.8,0,55,0,566.44,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,486.7074,1544.1656,1132.5087,686.1445,595.7054,585.5438,339.8253,580.1525,209.2215,1327.2671,867.4485,579.7485,958.2908,366,450.5329,421.6125
0,118,0,5.7,0,76,0,32.49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,881.6676,895.693,918.938,1052.5566,1175.8901,1042.7499,609.2123,965.6611,701.358,1137.1506,1139.1475,1185.2351,1553.8816,4,932.0068,671.3242
11,73,0,15.7,0,82,8,246.49,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,96.3691,621.5971,694.5813,591.6899,517.2483,653.3532,326.1537,546.6943,101.6959,808.1958,630.467,644.1938,914.7747,504,377.0402,359.0746
1,10,0,24.7,0.1,90,10,610.09,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,657.6287,1397.9421,1445.3915,1166.2872,952.7968,892.013,425.6435,954.449,352.8376,1690.453,1396.9318,1149.4705,1381.9172,402,715.4074,625.874
10,69,1,15.3,0,76,6,234.09,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,748.9058,1298.3965,1168.1932,978.7942,902.7958,911.2855,427.1134,849.734,271.9309,1685.2965,1195.3974,1129.303,1395.5502,171,555.0038,658.4025
13,76,1,24.2,0,79,9,585.64,1,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,751.1342,1578.1128,1143.5551,1024.1647,1068.2412,1133.3087,643.1559,939.1652,361.2636,1679.3161,1155.7333,1169.6521,1630.9009,281,707.7977,727.1768
0,42,0,-4.7,0,59,2,22.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,337.3663,1314.3014,1006.8156,600.0617,494.8933,535.1377,288.6404,527.3123,95.6958,1400.8456,779.5078,571.7046,882.6907,170,447.1006,312.1609
5,475,0,22.7,0,45,0,515.29,1,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,377.1601,742.7318,801.0631,870.5882,746.8174,715.963,416.4453,832.8768,337.8986,856.483,1004.9614,909.9847,1280.0159,307,903.428,520.0267
1,38,1,-4,0,60,4,16,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,694.5854,711.1569,764.3571,811.9506,683.6822,760.9535,431.556,992.7321,474.4308,823.3705,952.2616,910.3776,1352.3174,353,615.7972,626.4061
0,554,0,27.9,0,81,3,778.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1020.5509,4038.996,2061.4589,1110.7481,851.4672,834.252,435.6118,867.0959,196.8376,4195.8892,1401.1537,824.6752,1287.9933,688,479.3651,574.0106
2,43,0,26.2,0,66,10,686.44,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,873.1493,722.3463,572.902,686.0939,577.8712,553.0439,410.3862,820.2787,451.2721,829.3175,1016.967,938.7836,1341.7002,343,968.1549,578.8405
0,69,0,27.2,0,86,2,739.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368.2214,1439.9747,963.4536,577.7203,524.9057,568.6886,273.8099,491.71,149.607,1402.9087,827.4954,524.7149,827.5244,76,394.7359,370.0354
2,59,0,7.2,0,70,0,51.84,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,877.8749,906.824,841.2106,1063.5901,1161.659,1065.5428,581.2308,1019.7135,661.5551,1114.8699,1149.7337,1202.1728,1517.5606,2,945.5217,696.6639
1,113,0,6.1,0,73,10,37.21,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1277.5946,2901.1615,1672.5951,1067.7951,994.8453,974.9801,504.6296,978.7544,199.1116,3151.3386,1394.9625,867.5432,1403.5113,544,486.9957,576.8027
2,38,1,7.3,0,80,0,53.29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,681.0043,758.4844,803.0952,898.1396,786.5528,905.7082,425.2289,959.5627,531.4648,1022.6265,962.5481,1048.45,1556.0219,100,709.3552,650.6863
8,36,0,16.3,0,65,1,265.69,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,719.053,1273.0262,1129.7514,899.5331,727.9899,796.2802,424.2083,783.2751,255,1463.4485,1032.7461,958.5335,1318.6616,330,614.3487,552.7927
14,37,1,29.1,0,65,7,846.81,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1103.9479,1185.0358,1154.2226,1260.3624,1332.1735,1182.4038,662.6858,1050.5397,949.3069,1406.3164,1368.647,1363.074,1448.8554,912,1307.4838,740.4163
1,40,0,18.3,0,44,0,334.89,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,476.8775,1393.4682,936.7028,749.0248,645.2267,634.1161,314.5086,609.2492,159.5844,1279.3605,913.331,614.6773,1013.0976,388,266.5646,363.7735
11,70,1,20.6,0,51,6,424.36,1,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,654.8336,907.4038,724.9657,969.5059,820.6534,725.5304,505.2954,870.9563,481.3739,1098.5753,1110.6051,1017.2726,1309.7582,375,993.2023,600.3178
12,21,1,11.7,0,29,0,136.89,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,373.6932,959.7396,937.1165,928.3458,580.3859,465.8232,360.3024,651.671,260.4112,1229.8912,1392.4503,703.8267,1132.2181,322,781.7515,449.0821
3,37,0,15.2,0,28,8,231.04,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1517.0017,3174.5451,1804.2677,1185.5458,1138.8904,999.9733,529.0314,964.4799,204.1968,3323.1534,1391.4598,976.0151,1320.679,605,595.4312,622.2744
0,41,0,-6.9,0,75,8,47.61,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1044.0487,1026.9273,946.8363,831.2057,815.3183,1046.1139,635.7778,1309.0538,501.8457,1127.7492,1117.0175,1323.308,2134.0412,449,968.5647,897.6995
9,44,0,27.6,0,77,3,761.76,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1236.3188,1088.4137,969.5682,1076.4456,1227.6562,1146.9692,602.6732,950.6158,709.0538,1171.0805,1144.9159,1199.4158,1487.5516,385,1011.2504,690.9876
1,90,0,18.1,0,69,1,327.61,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408.9084,1378.1075,1039.4742,636.1976,515.7139,539.2054,293.3539,545.0076,119.5726,1427.1964,875.7632,504.2744,819.2278,23,460.1658,387.7722
2,225,0,21.8,0,74,1,475.24,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1228.5953,1115.9822,1053.8829,1177.5652,1329.2513,1106.799,596.4756,1061.0021,875.1874,1241.1373,1344.7132,1186.3177,1526.7618,578,1325.9892,688.3713
0,220,1,28.2,0,77,6,795.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353.5977,1400.4437,983.5865,651.4743,572.6402,553.4748,290.5172,486.8057,158.8643,1435.8411,830.8831,504.2202,865.6106,56,358.0808,361.6815
4,82,0,20.9,0,76,10,436.81,1,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1401.2625,760.4508,770.7078,1384.3084,1344.3338,1281.4551,669.5063,1171.8046,1424.1577,955.6792,1431.4836,1348.1128,1715.1312,172,1460.2664,670.6209
1,73,0,6.7,0,49,0,44.89,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,788.0211,1035.2161,939.3055,832.4951,843.4402,884.5821,456.4282,838.9722,245.4135,1230.9636,1112.9316,1065.4876,1344.5407,290,660.3788,559.2868
3,37,0,11.4,0,37,0,129.96,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1528.556,3011.0553,1765.3982,1154.5416,1111.8448,1053.6627,501.1929,924.2567,169.1769,3184.231,1434.8051,987.3771,1345.2083,457,607.5272,583.3124
10,70,1,16.1,0,84,3,259.21,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,709.4382,942.1272,782.6193,926.9385,961.2334,852.5345,492.4092,927.7794,516.9654,913.2956,1088.14,1048.9188,1335.3285,8,975.6823,597.1479
0,21,1,13.4,0,73,10,179.56,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,334.8264,796.1076,683.8559,622.8293,545.7792,524.1961,312.2057,667.2813,479.9414,898.1776,828.0304,632.7895,1072.7914,271,504.3782,414.0968
0,109,0,14,7,99,10,196,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,360.34,600.4817,695.5024,584.3308,633.5255,617.0061,385.1336,702.0817,211.435,678.8736,786.2444,803.3962,1256.3549,190,551.5183,542.9095
0,89,0,-0.9,0,75,6,0.81,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1295.4954,793.0477,793.2465,1149.2528,1224.1045,1192.1095,657.2789,1346.1565,938.7928,850.1323,1225.9044,1320.7846,1576.8471,80,1105.3913,719.9811
2,43,0,17.3,0,91,3,299.29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693.7889,945.5581,769.7035,947.0794,844.505,889.4085,464.7677,998.6869,543.0861,977.1179,1174.8561,1109.3215,1493.5353,174,990.1688,627.1126
0,57,0,11,0,77,7,121,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,857.261,1421.3103,1303.694,940.9872,862.009,942.9848,429.6699,803.5892,304.6135,1818.5958,1253.1129,1114.3115,1310.4775,5,579.7863,621.7813
0,90,0,1.4,0,57,0,1.96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,961.3034,1437.4188,1211.7234,991.0057,875.2997,815.3175,467.5001,903.8752,308.3704,1674.8896,1159.2786,1125.0837,1356.8267,43,597.3132,615.784
0,7,0,6.1,0,89,2,37.21,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,603.4977,855.5164,767.3756,904.5072,844.1381,733.2615,466.6486,850.6447,462.931,987.0802,1116.8717,963.793,1341.4568,162,1081.3199,617.2005
1,100,0,9.7,0,23,0,94.09,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,551.754,1262.1145,1212.6151,1046.2341,778.0718,763.733,394.4789,796.3772,331.1668,1397.2189,1193.1577,945.6774,1332.5081,271,704.5802,492.8054
11,29,1,9.1,0,53,8,82.81,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,128.0389,703.0628,697.6782,623.0011,493.6805,621.6777,310.5687,514.8451,91.753,796.4249,691.6841,641.4768,948.0479,490,292.4614,361.1641
1,73,0,9,0,80,0,81,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,895.9907,1383.7945,1298.4416,914.0686,827.7305,904.5012,434.8898,763.3027,271.1301,1869.9718,1195.593,1052.1501,1312.7916,5,572.7955,590.3757
0,92,1,-8.3,0,52,0,68.89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,355.8097,1043.5168,1019.1072,813.722,802.0764,781.754,376.2291,813.1193,327.5685,1180.6198,1105.5226,922.4484,1342.5903,100,708.552,572.3123
0,43,0,-8.1,0,50,0,65.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,947.7117,911.504,975.9154,1097.327,1155.139,1197.8631,558.7065,1047.9061,773.344,1115.0165,1238.9713,1141.3613,1495.2203,335,1267.3172,690.6163
2,246,0,12.7,0,65,8,161.29,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1443.6626,798.3443,783.0536,1320.4239,1437.8444,1196.6797,613.9183,1267.0031,1382.6048,949.8909,1406.2437,1368.6689,1597.8074,213,1447.0129,705.3969
0,88,0,8.4,0,29,7,70.56,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1241.5974,692.151,609.4358,677.3633,727.9908,852.5467,506.2452,1065.6663,628.6558,653.7759,863.5979,1117.8407,2047.5303,175,1071.0904,758.8769
0,60,0,25.7,1.3,96,10,660.49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,218.9126,768.7089,695.9433,514.9814,505.3157,454.6295,258.2949,462.6504,113.0375,912.5789,745.2528,487.3784,735.6945,624,418.9694,355.1957
2,88,0,29.6,0,78,10,876.16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,268.4426,873.0922,747.2976,587.3531,513.0559,504.0976,226.5396,552.4071,199.7579,1001.296,1115.4766,527.4805,817.8117,289,579.395,418.5525
3,127,0,12.4,0,82,0,153.76,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,972.8013,1113.6249,1062.4267,1158.7719,1251.3902,1120.9284,616.3169,1044.7394,730.1428,1224.2147,1360.6367,1281.7373,1574.0153,240,1122.7724,753.7096
1,232,0,-11.7,0,60,9,136.89,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1541.6703,4472.7034,2437.2874,1191.1013,1076.8615,1039.9756,443.814,816.6425,196.5106,4648.8265,1688.6061,982.1934,1334.0314,901,439.2706,571.8687
2,17,1,26.7,0,90,10,712.89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527.7195,3359.0366,1925.551,977.4933,859.8378,821.2143,400.9318,795.8426,226.6269,3696.1574,1307.1949,732.5576,1331.5916,490,450.641,552.4589
2,59,0,11,0,75,0,121,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,902.3428,951.862,1046.7205,1159.4552,1350.8607,1160.8776,577.7898,971.1817,597.7024,1124.8945,1307.0748,1154.3017,1611.895,115,1037.124,725.6517
0,58,0,-9.7,0,53,0,94.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432.9432,1070.3966,1062.5829,893.311,852.6263,796.8809,371.0848,828.0985,358.5586,1412.652,1291.9348,974.9132,1365.0022,84,671.7488,651.053
2,41,0,13.2,0,83,0,174.24,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,737.708,765.2962,818.37,707.1274,850.4392,1008.3026,604.9649,1228.2535,380.2325,859.5946,1012.4804,1312.9147,2027.9226,134,758.8178,846.7931
8,90,0,15,0,48,0,225,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,777.6505,1234.7658,1150.3291,998.1358,893.1826,853.6389,511.2034,828.3474,310.4034,1503.5302,1176.1398,1125.4561,1545.208,192,547.6265,618.6104
0,51,0,-9.4,0,59,0,88.36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,581.5327,3471.21,1825.9805,1067.8066,858.3952,892.7067,458.7682,831.8082,169.3617,3729.1149,1306.8585,832.7936,1272.0472,360,417.5945,600.534
2,69,0,24.1,0,83,9,580.81,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,436.2585,1482.9772,958.8399,703.5052,552.3309,498.1074,316.2166,528.9555,174.6641,1387.185,849.3159,478.0465,860.8672,468,347.8094,402.6182
1,283,0,18.8,0,46,3,353.44,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,446.8832,1461.5444,1031.1941,729.3913,608.3633,711.1305,378.7348,654.4823,186.4501,1458.67,950.253,635.9937,1012.4095,374,435.9366,385.4143
9,58,0,29.1,0,75,9,846.81,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,383.8415,869.3919,840.7751,753.9364,674.4689,660.9008,387.1327,713.3796,347.2923,1110.4879,1083.2515,861.6002,1213.3058,161,670.9295,529.8883
4,83,0,8.7,0,73,7,75.69,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1537.3204,4261.0748,2206.229,1056.5632,1020.633,854.6718,441.6568,868.2634,266.0372,4372.2319,1472.1642,803.7286,1222.022,528,535.336,517.0633
4,38,1,-5.1,0,41,7,26.01,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,620.9161,577.7544,555.0828,687.5911,569.4897,792.2766,397.0775,866.4375,480.6415,673.0527,772.2642,851.2273,1337.3898,518,589.7656,583.1505
0,43,0,-7.7,0,62,0,59.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,579.0979,886.0045,720.8702,843.6038,911.1271,902.8634,488.9287,975.1451,462.3185,860.4748,973.8718,1062.3972,1370.3497,42,964.1183,629.1193
0,225,0,19.4,0,34,0,376.36,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1257.1389,1185.0781,1126.8548,1152.7616,1165.9775,1148.4384,554.681,967.3889,803.2618,1187.2435,1122.1626,1271.824,1555.4619,280,1364.6895,704.1214
2,60,0,15.7,0,81,10,246.49,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,373.4501,824.6438,757.3658,653.7642,521.1638,523.9962,293.1525,667.3287,181.8698,859.35,977.6846,625.1263,1010.6648,358,294.6508,425.251
3,10,0,10.4,0,65,4,108.16,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,594.8616,1419.6248,1348.7369,1091.032,851.9012,843.9746,456.2952,879.6695,275.3539,1654.4156,1433.0929,1114.305,1352.6331,381,705.6789,571.0318
2,283,0,14.4,0,47,0,207.36,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,473.0241,1476.0402,1100.1715,762.9378,587.7058,648.6247,369.6916,577.719,190.0546,1472.1561,969.7078,586.0876,975.6629,315,453.5272,434.9197
0,283,0,6.5,0,42,4,42.25,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,451.5357,1416.8866,1007.3596,666.5898,675.0927,532.5737,322.491,587.9432,119.333,1336.0284,923.8775,574.7996,851.2474,600,247.1196,336.9522
1,71,0,0.5,0,43,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,631.3163,705.2433,694.3678,817.8268,709.2726,665.8481,474.7772,849.172,427.8476,927.0158,1104.8925,1077.7875,1413.3467,524,1053.4595,644.4766
0,160,0,22.1,0,99,10,488.41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664.1373,927.8176,738.8166,972.6954,940.0642,882.7424,481.4707,955.1517,528.7514,930.4444,1174.3386,1114.0016,1498.566,26,1016.9537,624.2639
0,67,0,8,0,36,9,64,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444.851,1081.5918,867.875,867.3968,943.6863,1056.6494,505.8875,874.8382,231.4282,1219.034,1032.8461,938.047,1369.13,53,470.6227,565.5408
0,43,0,-5,0,64,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,914.9496,859.4246,947.0695,1100.1749,1197.8796,1074.4885,625.0317,1030.4476,724.2486,1155.3313,1199.4074,1170.1823,1573.9341,103,926.7777,701.7308
13,100,0,29.6,0,74,8,876.16,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,506.1755,764.1937,817.934,902.1467,766.7185,760.5262,448.576,896.8544,326.4383,826.9723,965.1042,752.8798,1288.5385,387,874.9081,521.8441
0,43,0,2.8,0,54,0,7.84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1003.7487,869.4799,961.6895,1128.9283,1225.9203,1042.6743,603.2357,1032.9898,704.2101,1128.904,1152.7431,1247.6505,1514.4212,99,925.8041,679.3503
0,42,0,21.4,0,62,10,457.96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,331.9812,1294.7341,983.455,632.7225,527.8307,614.8569,334.2521,598.1532,158.1176,1171.9468,791.4743,585.7667,934.8435,465,487.5978,393.2236
3,160,0,27.6,0,64,0,761.76,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,689.0766,922.1935,725.3446,972.093,849.6751,832.4985,505.1585,950.7345,498.3851,926.0105,1194.3877,1065.2338,1405.9307,11,946.9871,613.4382
2,86,0,23,0,70,2,529,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.2076,760.4673,791.4388,552.9426,431.917,406.6069,191.8866,377.4603,116.981,979.7472,772.5792,493.4343,760.2549,51,451.6829,304.6768
0,23,1,5.7,0,76,0,32.49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527.6612,1384.3393,1039.9329,604.8948,527.4161,487.8729,327.3566,530.0032,136.4012,1490.1331,836.2865,467.2891,860.7409,50,345.5754,333.0426
0,41,0,25,0,58,0,625,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1461.5442,772.3355,730.519,1126.5706,976.7499,917.059,605.6165,1323.703,2071.4471,898.7331,1343.2937,1318.8769,1922.7625,261,2135.0026,778.4027
0,80,0,14.8,0,77,0,219.04,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458.4708,1435.7185,1062.0304,701.7468,561.9883,609.1574,329.9067,570.5216,180.777,1491.9466,868.9529,530.5757,983.3421,21,461.9261,368.4711
3,42,0,6.3,0,80,7,39.69,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399.5155,1512.7899,1027.7807,688.9663,542.9174,544.2549,304.3913,625.1811,128.4757,1613.9599,861.3011,557.3155,964.4196,790,408.2303,395.3636
2,160,0,9.8,0,27,4,96.04,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,581.8902,939.2006,846.2576,948.7488,827.5972,791.9512,446.9414,742.5585,446.5311,1028.7259,1085.4066,1039.5896,1231.1888,368,986.665,628.6751
9,36,0,18.3,0,35,5,334.89,1,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,765.7957,1337.7168,1114.9372,873.9344,844.3238,771.6033,449.6595,812.1069,328.2869,1467.6688,988.3456,1029.7099,1373.4841,328,588.0678,617.0604
0,51,0,1.4,0,60,0,1.96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,880.5166,3580.0153,1876.4354,957.5625,738.8727,731.007,460.4031,876.7215,156.5613,3788.9136,1312.2375,669.2698,1243.0046,186,399.0387,520.0505
0,546,0,28.4,0,75,3,806.56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1612.3722,5004.2765,2570.7272,1219.9655,1111.3867,907.3977,458.4379,764.845,356.5258,4873.8228,1498.4454,881.919,1225.8954,585,655.8794,619.5626
2,83,0,28.9,0,82,9,835.21,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,405.7469,1400.0709,889.7256,700.2238,646.8476,579.7013,335.5407,618.922,176.0493,1205.9778,899.1619,570.1666,956.9869,470,505.5817,409.3009
7,80,0,17.7,0,65,3,313.29,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519.8329,1374.1157,996.7395,732.6371,645.1199,669.9177,335.0593,632.5505,216.0511,1277.8031,898.728,618.0736,1029.4253,823,459.5999,367.0435
5,475,0,15.6,0,43,2,243.36,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,526.8287,709.2947,756.6351,884.9838,707.7317,665.7237,453.3904,832.5819,290.5685,792.9539,943.0971,817.5271,1291.3921,313,798.5131,519.6168
5,44,0,14.2,0,33,0,201.64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,944.244,1044.7723,1063.2257,1269.2555,1154.2097,996.6611,591.5855,1036.5586,821.5881,1206.3454,1319.4862,1253.8755,1580.969,439,1108.044,739.4093
5,37,0,24.2,0,53,0,585.64,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1924.157,4600.8568,2420.0023,1289.562,989.4345,1084.4064,555.4065,955.7864,588.9897,4521.1126,1630.2159,1049.8961,1202.4001,714,881.3774,687.9507
0,10,0,5.6,0,90,10,31.36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,280.4294,823.2906,791.1754,613.8916,546.7794,547.5343,261.7215,580.9215,136.3439,1095.3883,792.83,625.8323,986.0474,206,509.9568,347.3452
0,59,0,-0.1,0,64,7,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,952.2426,897.1786,955.5472,1157.0495,1230.9756,1044.4261,595.006,1017.4034,710.719,1130.6425,1187.6879,1188.4476,1400.7992,93,979.9756,688.2653
2,248,0,18.5,0,85,4,342.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473.3067,825.6548,891.3937,907.84,755.7452,653.4225,471.4328,976.4151,346.0808,1023.2397,1167.0681,968.9422,1464.3923,0,865.2668,661.9071
0,82,0,-6.6,0,62,0,43.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1838.077,855.7114,752.6017,1635.4354,1613.4824,1237.5307,671.1344,1131.4254,1604.3113,929.2848,1593.362,1399.0143,1573.7214,1,1749.5187,666.1648
14,181,0,19.2,0,61,2,368.64,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,469.5401,1014.8186,1019.4565,1006.6119,1157.4385,940.7804,628.1825,1130.21,411.4572,1242.1705,1239.1957,1243.4808,1713.451,472,664.4606,766.2731
0,554,0,2.4,0,56,10,5.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1516.4418,3632.4056,2106.1937,1211.7282,1079.1848,947.8486,532.7194,865.981,218.1701,3964.7765,1526.2428,1016.3378,1259.7547,918,492.2224,630.5753
0,546,0,6.8,0,76,9,46.24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,678.5,3328.1039,1899.8099,1029.05,922.908,911.9568,455.6882,823.5424,232.6608,3224.8855,1170.983,929.8682,1229.4993,387,570.8607,611.755
0,232,0,6.6,0,60,0,43.56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,900.4626,3907.4616,1977.8257,896.164,819.2933,734.3742,386.4579,784.3368,176.6574,4108.9417,1310.9438,674.5294,1206.1655,340,338.7728,502.3169
5,33,0,-11.6,0,63,10,134.56,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,571.8764,866.5319,830.311,909.6525,801.1225,832.2402,488.6329,858.4815,415.667,986.1465,1147.5058,1077.9767,1320.9361,376,973.3358,637.6557
