"y","past_return","sub_passenger","station_dist","bus_passenger","temp","m50","m25","m30","m35","f60","m20","m5","station_type","f50","f30","f70","f0","f15","f45","m40","m55","m45","f20","m0","m70","m60","wind","f55","f40","f65","f25","wet","f35","dust","m65","most_use","cloud","sunny","X16_17","temp.sqr","X8_9","X7_8","rain","semester","X19_20","X12_13"
0,0,1072,546,266,0.2,823.7064,2183.8935,1506.1198,1174.306,642.3641,1969.5089,713.0589,0,837.0621,1182.5535,1105.8597,563.627,762.9156,886.398,871.2412,736.7695,1040.476,2922.121,627.9648,810.7365,551.4163,4,753.2448,835.5112,516.4567,2162.4056,61,1071.3551,70,396.5146,14172.2634,3,0,0,0.04,0,0,0,0,0,0
0,2,668,232,276,18,932.1872,3891.6041,1985.9802,1338.2137,602.2878,4237.4738,935.3342,0,775.566,1962.4905,1173.8741,370.7261,1203.9642,808.8151,977.5524,822.6878,1025.23,6650.5452,365.4711,810.8165,535.476,1.1,711.1686,730.7508,500.3314,4145.2367,79,1390.7964,39,400.5123,25602.3406,0,1,0,324,0,0,0,1,0,0
2,2,2179,232,513,9,874.3241,3564.7926,2035.7988,1659.621,762.7413,3140.5604,835.247,0,969.5219,2066.7403,1197.5395,707.1891,1087.2309,1017.6333,1152.7432,909.3316,1199.4459,5056.93,564.5718,855.9011,689.0677,2.3,924.0227,1031.3575,530.6912,3881.0444,27,1497.8363,101,464.5932,22903.3238,2,1,0,81,0,0,0,0,0,0
0,0,7,554,71,0.6,848.1059,4025.9191,2055.0737,1421.4852,623.0831,4192.5623,886.382,0,814.9025,1934.5343,1153.3227,395.2117,1200.0597,885.7337,973.528,793.1534,1005.9902,6364.3843,393.7133,806.5548,561.5963,2.9,682.7719,733.0137,497.6182,4186.2619,59,1325.2753,27,439.4954,25505.4961,9,0,0,0.36,0,0,0,1,0,0
2,4,3446,113,608,20.7,1024.6415,4486.1114,2450.9591,1762.9123,721.8926,5079.5428,2151.1937,0,940.2431,1996.6809,1239.3282,831.3332,2956.2249,1075.2584,1287.8622,924.8206,1302.2739,6613.6701,807.8278,865.3934,589.6641,2.8,863.6833,973.3879,614.2699,4378.7048,25,1530.1858,44,460.8689,28298.7672,8,1,0,428.49,0,0,0,1,0,0
3,5,1921,554,454,24.1,1187.7684,2988.0316,1724.3051,1610.5631,883.0031,4361.1562,1784.7024,0,1140.8835,1742.3202,1432.1267,312.9223,1804.044,1261.5722,1270.6924,1046.2713,1373.4493,5971.4035,633.1951,929.1188,790.8921,3.3,1117.8352,1232.4664,722.5532,3126.5079,60,1366.1052,38,541.5142,22890.3928,9,1,0,580.81,0,0,0,1,0,0
1,1,4807,546,799,11.5,971.9916,3191.6462,1757.6371,1305.845,693.1188,3675.1916,907.2197,0,872.2378,1798.2307,1290.2617,318.0698,1129.9192,1045.2616,1042.5483,951.6839,1185.4222,5842.4162,557.6586,858.0517,619.9549,2.1,774.5479,900.2218,601.9072,3466.044,74,1320.032,29,440.4706,22357.0428,0,1,0,132.25,1,0,0,1,0,0
0,0,0,51,71,27.1,787.8666,3746.3767,1955.2916,1306.6177,620.6553,3589.4657,608.9595,0,739.5667,1853.3818,1187.2097,456.3752,966.956,741.811,948.8912,763.2048,895.7062,5638.9061,380.8625,820.2062,558.3648,2.2,653.6159,765.9856,516.7258,3947.5743,87,1237.1926,12,416.9156,23274.8065,0,1,0,734.41,0,0,0,0,0,0
11,4,3109,128,578,14.1,1094.8506,2860.2344,1604.9323,1505.5427,751.7047,3819.0852,1271.6214,0,1030.0273,1654.6804,1435.5678,376.6499,1506.9953,1093.6925,1111.9959,1092.4633,1239.1468,5474.3907,651.006,988.2236,739.066,2.4,996.3477,1124.0775,652.2027,3136.9047,59,1423.4057,35,528.6568,21479.1761,0,1,0,198.81,0,0,0,1,0,0
0,0,2930,546,855,10.4,1053.7185,4017.5398,2239.5518,1927.4412,729.4763,5049.4254,1542.7797,0,971.3162,2346.3322,1277.5376,585.3213,1903.4121,1152.296,1284.7446,1107.8442,1455.1383,7358.9946,452.2248,923.5514,689.8846,2,939.7305,962.4534,596.6795,4347.1433,43,1605.3466,17,454.7527,28891.7749,0,1,0,108.16,0,0,0,1,1,0
5,7,2749,128,640,20.1,980.6913,3909.1455,2100.043,1666.7113,725.143,4842.7515,1459.6191,0,930.4346,2104.8827,1280.6593,416.9139,1722.5359,963.8875,1210.9812,857.8794,1184.6803,7026.8456,473.8996,903.2492,634.2028,2.7,799.578,924.04,591.9337,4376.7702,73,1421.3862,7,458.7315,27448.536,7,1,0,404.01,0,0,0,1,0,0
10,4,2119,611,438,21.2,835.1428,3729.9783,2125.8418,1652.2834,710.7285,4008.865,1349.082,0,879.1533,1875.1059,1194.5231,752.0686,1783.5648,910.1928,1110.0674,825.8962,1140.0035,5637.066,612.7771,801.6099,551.5114,4.8,806.8267,963.0823,560.9139,3843.6699,31,1472.9762,57,381.7135,24345.7865,0,1,0,449.44,0,0,0,1,0,0
3,3,1624,51,410,-8.3,870.4732,4050.3635,2060.1619,1518.9655,646.1594,4380.9548,853.5476,0,780.5409,2099.3688,1183.283,377.0536,1204.6564,824.6972,1054.2438,790.0248,1110.7857,6965.2498,422.3476,858.2677,521.3092,1.5,662.8137,769.2344,511.3073,4376.1798,60,1372.0744,27,435.3122,26823.3185,1,0,0,68.89,0,0,0,1,0,0
0,0,0,546,63,16.4,865.2775,4111.9307,1968.9863,1376.2749,669.2399,4349.6642,1020.9582,0,865.7429,2060.6224,1398.3285,436.1672,1277.3782,870.6392,958.6098,741.1889,1062.4184,6739.6259,467.2871,906.1105,567.4525,4.3,676.1047,859.2462,567.3283,4227.2266,64,1370.8563,8.5,458.1039,26205.1873,7,1,0,268.96,0,0,0,1,0,0
1,2,3164,554,849,19.6,1144.0516,3985.6703,2312.9327,1826.0682,803.4432,4861.6854,1843.0807,0,1043.0024,2281.3943,1276.5412,552.3238,2617.4531,1163.2513,1436.5321,1014.404,1361.3154,7565.2466,457.0534,853.2226,659.3506,4,1006.5547,1039.8244,629.7258,4384.9791,50,1600.2547,46,507.6751,28818.2313,0,1,0,384.16,0,0,0,1,1,0
2,1,2885,51,552,16.6,1027.9375,3497.4721,1938.2228,1394.3016,710.498,3700.2847,950.4327,0,922.5546,1919.5884,1311.9489,505.6178,1113.069,912.9801,1097.0223,826.7363,1192.3638,6067.5944,524.678,841.053,662.5789,1,758.7979,916.4583,581.1039,3778.8456,91,1421.7796,32,447.1462,23718.0892,8,0,0,275.56,0,1,0,1,0,0
2,4,2209,83,337,12,823.7555,4176.3352,2141.7724,1442.8773,686.3262,4796.1855,1836.3172,0,888.5126,2002.8655,1228.0988,436.668,1980.5644,911.8605,944.3628,784.8128,1033.5228,6599.478,573.4178,891.4069,591.1017,0.5,733.1624,875.5716,589.1637,4236.0253,92,1267.2557,19,412.8996,26662.7949,8,0,0,144,0,0,0,1,0,0
0,0,1,554,101,27.7,768.1778,3706.2674,1936.3992,1469.3046,629.1839,3806.4912,702.1873,0,745.3853,2018.4982,1237.1563,346.68,1001.8189,736.7772,891.0734,764.7443,959.1965,5803.3626,447.5471,859.09,550.7033,3.5,647.4769,801.9839,497.5303,3982.6677,77,1331.6907,12,420.7854,24054.6816,10,1,0,767.29,0,0,0,0,0,0
15,6,3858,37,900,12.7,1069.6364,3691.2818,2177.0694,1833.7641,770.1416,4823.3848,2087.7232,0,1067.5808,2125.8228,1240.7832,361.8547,2241.7988,1095.4576,1257.7253,973.4164,1359.0039,6618.0161,491.9772,952.6192,713.1658,3.7,964.9668,1073.9516,605.515,3962.9885,29,1608.4422,83,519.0046,26840.7697,0,1,0,161.29,0,0,0,1,0,0
0,0,1831,113,445,21.3,1079.9341,2735.9292,1663.7104,1506.84,767.4137,4207.4347,1476.2449,0,1076.5641,1708.1706,1347.1753,365.3227,1623.8074,1222.9608,1227.8887,1018.3887,1472.9717,5556.9588,642.4942,1010.4806,714.1669,3.7,953.3337,1198.1768,599.8288,3096.5865,22,1532.2079,48,487.6061,22007.8381,6,1,0,453.69,0,0,0,1,0,1
2,0,664,83,110,25,816.0637,3629.5764,1879.2926,1387.583,643.185,3301.0412,575.9871,0,756.3308,1942.8501,1273.636,325.9134,920.9008,814.0203,952.7272,739.7788,908.6922,5459.7621,493.3657,738.7745,512.608,2.2,675.1299,760.376,486.4057,3997.8312,88,1351.5047,33,391.2017,22949.4413,10,1,0,625,0,0,0,0,0,0
12,6,2553,17,509,27.7,947.0178,4121.7697,2268.9216,1663.373,719.6983,4548.5051,1722.3117,1,844.0046,2079.4777,1323.2415,656.4456,2000.4541,985.4605,1140.2817,959.7993,1102.8563,6875.9222,730.7969,828.1425,595.7156,3.6,840.7534,893.1136,553.3791,4483.3562,54,1523.5316,46,419.0926,27564.8571,10,1,0,767.29,0,0,0,1,0,0
2,0,630,116,113,2.5,768.7757,3858.6519,2001.98,1341.3312,632.3319,3883.6993,793.9448,1,763.0509,2044.8705,1186.7965,391.8561,1105.5671,817.8822,958.2158,776.2829,1078.2774,6503.2241,381.6442,822.0591,536.7012,3.7,676.2234,811.8043,528.9721,4235.7868,69,1398.9817,374,429.1709,25268.5255,8,1,0,6.25,0,0,0,1,0,0
0,7,3156,116,729,8,960.0725,4061.4827,2230.1836,1719.392,714.8493,4856.5056,1355.3845,1,895.6631,2218.9326,1238.696,477.5844,1702.633,1039.4816,1206.6379,907.2882,1162.0287,7302.0897,428.0484,880.5477,630.2807,1.7,848.3798,994.9744,550.8855,4485.6163,88,1465.8924,32,457.1798,28340.0949,10,0,0,64,0,0,1.6,1,0,0
0,2,2632,83,401,3.4,834.3233,3892.5445,2096.0804,1557.3829,624.1527,4270.2403,1573.127,0,760.6068,1981.0213,1214.1595,462.1932,1543.4839,861.781,1032.9622,789.795,1008.6361,6245.1885,620.1831,801.2879,611.8873,2.6,737.6543,864.2609,562.5004,4056.109,62,1384.2627,63.5,423.7525,25482.8296,0,1,0,11.56,0,0,0,1,0,0
0,4,2117,546,495,7.5,1137.0098,2962.983,1734.9715,1697.2537,826.9142,4124.7014,1663.9974,0,957.3939,1790.5631,1269.2224,342.755,1833.6632,1186.6309,1205.419,990.2927,1256.6932,5492.7255,513.2525,969.6267,702.7679,2.8,983.1942,1073.8729,614.4069,3108.1318,43,1454.7275,28,473.1397,22366.0575,9,1,0,56.25,0,0,0,1,0,0
1,8,3889,37,634,-4.4,905.2221,4142.4695,2105.4025,1705.2667,719.6604,4764.2678,1050.7689,0,829.1545,2214.9425,1280.8812,474.1884,1243.4684,925.6177,1082.3523,846.5992,1207.7414,7104.3736,478.46,868.5457,609.2887,5.6,789.749,871.0723,589.3088,4438.5821,60,1449.8655,76,454.5947,27925.1702,0,0,0,19.36,0,0,0,1,0,0
7,5,0,116,228,22.6,818.0059,4380.8295,1985.7269,1482.7123,691.0027,4974.4846,1130.8039,1,754.372,1962.4651,1230.6963,376.5085,1393.0975,833.6019,1032.7865,773.2046,1040.3824,6845.4034,440.5819,806.235,534.5654,1,665.1396,806.8024,527.0254,4195.1947,85,1255.1759,15,399.9683,27081.9924,5,0,0,510.76,0,0,0,1,0,0
7,1,1617,37,396,26.6,1133.4472,2710.0967,1570.4065,1580.7398,718.7308,3215.017,994.5681,0,1074.256,1666.1273,1188.4178,521.3526,1199.9278,1409.0948,1132.0265,967.6234,1165.085,4491.5196,580.6577,913.8086,680.3056,1.3,995.5691,1251.2113,605.7265,2982.5343,73,1379.3532,28,449.6142,19595.7944,7,1,0,707.56,0,0,0,0,0,0
2,1,483,83,238,-8.5,864.7687,3970.8194,2024.5016,1447.4855,633.2513,4252.2094,769.2898,0,768.0839,2067.4443,1191.715,366.8498,1092.7887,794.2849,1023.8075,757.603,1101.7298,6804.0674,416.9454,850.322,520.63,0.9,671.9283,756.9287,522.2079,4288.5333,63,1373.6518,25,413.5009,26228.7127,9,0,0,72.25,0,0,0,1,0,0
6,12,3059,17,570,19.1,1136.8882,2903.1592,1679.8637,1537.2854,787.8931,3799.3023,1381.229,1,1071.3692,1651.9565,1454.3651,348.547,1494.4639,1151.5529,1228.5053,1150.6405,1289.0525,5656.9871,615.1163,965.4537,738.5994,2.1,957.1596,1053.8262,620.6757,3255.7648,59,1458.8165,30,547.7846,21943.1355,7,1,0,364.81,0,0,0,1,0,0
4,4,308,116,141,5.9,843.2515,3844.2085,1946.8538,1369.8544,627.4926,4087.3542,850.847,1,735.3223,1898.7276,1189.2838,392.1375,1103.2486,742.4813,904.3611,705.4847,1027.0633,6537.929,337.8162,805.1189,544.694,1,674.9639,733.1354,510.5775,4090.7316,62,1320.7445,11,387.7139,25096.4036,0,0,0,34.81,0,0,0,1,0,0
0,1,539,232,107,-6.7,650.6137,2101.3299,1329.046,993.7276,623.722,1872.7846,375.6878,0,665.5167,1259.1048,1067.2045,305.2279,458.3099,660.0369,770.3093,744.5967,872.9679,2933.3536,412.2484,797.3181,489.0937,0.5,644.4756,680.1733,451.449,2149.2129,61,897.9118,32,381.4731,13536.4712,0,0,0,44.89,1,0,0,0,0,0
1,0,0,37,36,17.9,801.4888,3791.1168,1880.4811,1369.3543,622.533,4164.9078,1003.2107,0,745.5735,1990.7153,1198.0398,366.6505,1256.4861,775.1776,936.2907,768.8951,1056.3989,6304.6866,440.5324,830.2735,529.5376,0.8,660.8921,814.024,533.4107,4047.5436,79,1327.8517,43,429.6151,24876.6572,2,0,0,320.41,0,0,0,1,0,0
0,1,3112,128,613,25.4,1084.0999,2993.334,1631.3154,1429.1311,804.8951,4058.4316,1177.9809,0,1051.7301,1741.7912,1427.2195,324.4413,1246.3118,1084.9305,1105.2731,1123.976,1329.8818,5759.8345,460.6682,886.1266,718.263,3.3,915.4498,1105.9473,604.9855,3178.6178,68,1362.2544,6,496.94,22154.71,5,1,0,645.16,0,0,0,1,0,0
4,0,4946,232,810,12.4,1002.6576,4685.1112,2259.7463,1627.2796,702.1126,7642.4192,2137.9083,0,873.0963,2138.8242,1420.7333,373.5981,2124.4865,1019.9669,1154.8469,858.1256,1258.3762,9675.9948,436.2098,857.7963,617.4789,1.2,792.7987,897.7777,608.013,4660.0491,83,1525.4062,31,429.0054,34214.8306,0,1,0,153.76,0,0,0,1,0,0
3,4,0,116,27,9.5,768.7129,3675.0321,1902.2691,1295.2031,628.724,3858.7614,907.457,1,726.9083,1954.1032,1128.0711,358.1685,1191.5127,762.678,879.9156,743.0847,981.2039,5716.105,393.4934,791.1134,527.3992,0.8,659.9086,716.3812,546.5486,3776.0723,59,1284.5521,13,437.8627,23462.0983,0,0,0,90.25,0,0,0,1,0,0
1,0,893,128,188,-3.1,770.8122,3564.8886,1813.9192,1311.5915,644.3035,2772.8984,457.0098,0,697.7374,1904.4466,1169.6038,334.1043,665.4978,675.3678,865.3569,799.7227,1022.7174,4923.6109,389.3601,805.5012,555.3005,2.3,703.025,782.2546,535.1354,3674.8588,81,1244.7243,105,425.7681,21210.9383,0,0,0,9.61,0,0,0,0,0,0
8,7,3292,17,806,13,1127.7015,4347.6386,2368.0448,1807.1884,789.3738,5560.7313,1676.7518,1,933.2523,2388.9495,1278.185,450.5031,2170.0306,1188.6974,1336.0233,1047.2746,1406.1702,7643.6483,441.7901,803.65,727.3629,0.6,911.0881,993.2639,552.3588,4769.5153,60,1690.2481,32,477.3346,30575.9643,0,0,0,169,0,0,0,1,1,0
0,0,975,128,209,17.7,835.0421,3640.0621,1943.1224,1430.6439,678.3652,3996.4027,944.489,0,782.2925,1931.2675,1348.1516,368.228,1222.3373,833.079,994.6895,758.2948,987.3033,6478.1743,427.4008,852.0661,611.8807,2.8,667.3208,850.0157,580.4845,3995.4166,93,1307.4681,10,456.6027,24722.5576,10,1,0,313.29,0,0,0,1,0,0
4,5,2697,51,633,18.6,851.896,4640.0464,2149.0928,1582.3521,677.4914,5131.6018,1490.9315,0,787.2617,2238.9186,1162.2124,401.0474,1769.5594,753.0625,1061.6496,815.8347,1127.3404,6991.8788,475.1881,791.4877,528.174,2.4,710.6918,883.4842,518.5781,4414.0334,70,1397.8824,36,421.0334,28545.8063,4,1,0,345.96,0,0,0,1,0,0
0,2,2632,232,401,3.4,834.3233,3892.5445,2096.0804,1557.3829,624.1527,4270.2403,1573.127,0,760.6068,1981.0213,1214.1595,462.1932,1543.4839,861.781,1032.9622,789.795,1008.6361,6245.1885,620.1831,801.2879,611.8873,2.6,737.6543,864.2609,562.5004,4056.109,62,1384.2627,63.5,423.7525,25482.8296,0,1,0,11.56,0,0,0,1,0,0
0,3,1846,611,450,-0.8,848.6931,3625.0252,2091.8512,1458.5598,680.2896,3484.8588,1440.9099,0,884.2222,1995.5497,1138.8138,819.1886,1761.738,940.5679,1058.3523,881.475,1025.5301,4850.2426,557.5011,812.1743,601.6198,3.2,880.7309,947.809,534.0281,3525.6654,38,1284.663,17,464.0538,22316.4157,0,0,0,0.64,0,0,0,0,0,0
0,0,17,554,48,9.4,777.4669,3888.5595,1875.61,1380.2636,609.7316,3848.6218,822.7043,0,763.5933,1943.2021,1160.3916,374.1392,1113.3236,838.6801,926.1533,758.2387,1026.8137,6269.843,421.6964,830.2949,538.8097,1.7,660.1785,786.9513,496.1423,4070.298,87,1297.2801,55,403.2445,24573.6781,0,1,0,88.36,0,0,0,1,0,0
2,2,3888,128,650,6.8,861.9991,4857.3256,2455.6342,1630.0238,712.445,5359.0386,1340.4543,0,830.8816,2120.6635,1170.7023,470.7499,1448.2586,858.9356,1060.5252,868.6045,1162.5337,7436.2098,504.6756,883.7227,617.4182,0.1,838.9584,827.1388,494.6407,4808.8484,66,1475.7591,20,387.904,30143.503,0,0,0,46.24,0,0,0,1,0,0
1,0,795,611,166,-7.9,687.6171,2576.3984,1521.5067,1123.7632,580.4783,2188.6092,433.64,0,654.9591,1459.0873,1186.5098,360.2007,522.0917,639.2918,873.6089,667.6961,944.5886,3480.361,465.9007,796.2571,500.8617,0.4,692.6555,713.7355,541.9325,2539.3969,61,1027.5255,39,392.75,15916.6482,0,0,0,62.41,1,0,0,0,0,0
14,5,3717,232,682,16.1,1180.7083,3148.2262,1734.3226,1617.6177,718.8301,4404.4047,1853.0109,0,1039.2327,1823.0562,1262.0888,404.685,2380.3231,1161.8134,1310.497,951.9232,1472.0654,5855.6612,515.3162,1003.4272,624.9645,3.8,924.465,1060.2644,615.8228,3369.6403,29,1471.9981,85,485.8102,23424.927,4,1,0,259.21,0,0,0,1,0,0
1,2,1787,128,432,8.1,1095.0902,3037.5383,1914.3433,1536.0328,732.5485,4050.849,1509.0834,0,1086.4991,1790.9342,1416.9363,318.8449,1695.6673,1165.2594,1196.956,1056.3358,1362.6711,5624.5278,805.5156,947.2905,724.432,2.3,1106.8933,1125.1565,653.1104,3168.5316,26,1524.8767,44,540.0232,22647.6337,9,1,0,65.61,0,0,0,1,0,0
0,0,1978,113,460,14.9,1189.644,2969.8952,1654.6714,1466.7537,775.8823,4545.8822,1622.9065,0,1075.5271,1772.9982,1272.1347,371.3039,1530.4597,1209.4567,1193.6853,1136.5164,1280.3634,6459.476,504.9149,950.0209,723.2091,2.5,1023.2113,1135.9412,644.666,3052.9182,50,1544.7893,53,522.3453,23467.3842,10,1,0,222.01,0,0,0,1,0,0
7,0,2635,37,524,22.6,947.1765,3450.1394,1884.8938,1412.4605,652.5527,3165.1211,787.5806,0,903.5252,1912.0341,1375.2289,474.8531,922.1777,856.3679,1084.7194,811.8031,1095.7837,5421.8507,534.2809,824.0219,636.6467,1.8,808.8466,838.753,560.3844,3747.2787,95,1333.9821,6,441.1941,22327.7604,10,0,0,510.76,0,1,0.4,0,0,0
4,11,3178,83,896,25.8,1158.1569,4340.3724,2398.9638,1784.747,782.319,5459.9194,1774.6653,0,939.9771,2373.2207,1288.9718,513.4384,2241.0153,1096.3601,1369.0572,1006.48,1397.624,7808.0474,473.0564,892.8561,708.1988,2.2,880.7309,1032.9606,580.5491,4861.5439,89,1468.108,13,479.8285,30494.9226,10,1,0,665.64,0,0,0,1,1,0
8,14,2429,116,604,17.5,1237.6076,3125.0271,1604.1816,1560.2317,857.7008,5433.7141,1481.13,1,1096.4392,1885.9133,1170.9142,482.5821,1877.562,1290.648,1255.6482,1071.0475,1307.8221,7342.9172,372.0753,992.6971,697.3487,1.8,1033.6182,1197.9779,637.8567,3084.3796,44,1464.3702,28,481.2143,25500.7348,8,1,0,306.25,0,0,0,1,0,0
4,11,2931,116,640,11.1,975.3112,4149.772,2165.6302,1666.0165,726.4224,4553.2624,1258.0626,1,962.8003,2094.8222,1347.5874,453.2259,1652.2623,943.2057,1092.8587,892.8525,1242.9446,6768.0234,435.6233,802.9711,616.2948,2,809.9986,923.4923,591.275,4293.6937,65,1469.3378,28,425.5043,27160.5582,0,1,0,123.21,0,0,0,1,0,0
0,4,3299,116,658,19.5,922.079,3739.2646,2229.2415,1668.6484,734.6359,4003.8915,1060.1354,1,939.6287,2103.7363,1237.3736,857.157,1526.3772,1021.078,1148.5468,988.3087,1165.0004,5953.7315,659.7562,776.8741,623.582,1.3,949.6567,947.4369,554.0504,3979.8813,77,1591.622,50,397.5897,25270.0171,10,0,0,380.25,0,0,2.3,1,0,0
0,0,1767,51,443,2.5,1182.4689,2733.1817,1704.5245,1516.3329,785.1111,2875.6544,796.959,0,1090.1208,1793.5451,1531.19,486.7219,975.1392,1106.8295,1305.9304,1085.5427,1364.1885,4386.0932,523.8204,1028.7163,782.9024,2.6,1028.8757,1211.9207,631.6115,3110.2625,93,1542.6711,36,530.9634,19662.2654,10,1,0,6.25,0,0,0,0,0,0
3,4,757,83,112,18.6,824.4227,3699.1896,1923.4452,1332.3814,637.2908,4047.6473,884.3389,0,778.7723,2067.3657,1357.7923,383.9784,1261.2194,771.9984,994.1281,720.8896,991.0026,6496.431,421.828,841.1096,550.659,1,647.3436,804.2139,513.8336,4111.8678,87,1400.0933,30,394.1427,25078.4213,10,0,0,345.96,0,0,0,1,0,0
5,6,1956,37,405,21.1,1151.0355,2807.8616,1664.7672,1385.8031,728.6498,3904.5121,1173.1882,0,1178.2642,1789.8934,1383.3784,496.2,1294.86,1142.8611,1226.4504,1030.4069,1338.2936,5498.074,543.975,937.9374,709.3176,1.6,922.4704,1160.7554,643.4034,2944.7767,70,1471.4541,48,515.3309,21467.1422,0,1,0,445.21,0,0,0,1,0,0
1,0,5,37,16,-5.2,734.1748,3537.2872,1859.7312,1281.7233,615.0417,3007.9401,406.6304,0,735.4102,1890.9583,1206.465,317.4736,707.2407,772.6015,874.2504,691.0044,941.6506,5085.5425,403.9537,740.3083,533.0752,2.2,704.6995,774.612,530.0956,3683.6173,49,1238.8504,41,418.2127,21585.6503,8,0,0,27.04,0,0,0,0,0,0
0,0,613,232,126,1.8,773.6546,3642.8789,1852.4566,1258.9714,639.5763,3419.5819,814.8663,0,738.57,1946.273,1250.7189,326.4041,1103.7818,753.0508,932.8032,766.5893,1067.2851,5510.6543,375.2244,822.2817,531.0295,1.7,619.4741,781.2954,541.5904,3682.0086,93,1272.6105,32,436.0297,22585.4352,2,1,0,3.24,0,1,0,1,0,0
0,1,1679,113,366,24.2,1121.5471,2929.1721,1689.789,1524.7326,755.5497,4221.0337,1496.464,0,1064.5342,1716.0079,1398.7816,585.3438,1843.4749,1101.5489,1223.6917,1060.3418,1366.5307,5683.7193,787.3647,905.7222,747.0565,2.1,1015.8561,1192.728,624.3857,3232.0895,55,1497.9349,38,527.0646,22494.479,1,1,0,585.64,0,0,0,1,0,0
5,4,2856,17,641,25.9,1089.402,2774.7964,1678.54,1434.664,767.2067,2983.243,822.21,1,1048.2258,1585.8043,1510.0931,375.8544,969.8798,1050.8719,1193.1136,1073.8142,1211.8527,4501.9037,559.9616,1004.8497,689.9235,1.2,854.8488,991.3927,621.3555,3003.207,80,1389.0246,25,446.1754,19351.183,6,1,0,670.81,0,0,0,0,0,0
2,14,2796,232,608,10.2,1024.4336,2906.175,1675.6916,1577.04,770.1867,3696.0769,1367.7013,0,970.8071,1764.4991,1380.3133,376.9678,1474.8752,1066.4818,1180.3905,1015.7549,1340.4101,5306.3002,619.8968,1021.9376,679.5166,2.3,943.0338,1030.6572,613.2565,3223.112,47,1430.3805,29,492.342,21579.2753,0,1,0,104.04,0,0,0,1,0,0
5,0,3518,611,673,-3.2,1134.4027,3128.1315,1963.8414,1650.199,778.6621,3422.3417,1391.8704,0,1020.1847,1870.4906,1334.7633,425.8869,1599.9351,1047.9287,1308.4221,1006.7212,1251.3437,5283.9687,523.3651,999.5029,678.3493,3.5,906.0694,1028.5096,625.301,3377.1563,52,1548.3385,28.5,512.9676,22244.4677,7,0,0,10.24,0,0,0,0,0,0
0,0,1599,113,388,23.5,817.5812,3813.4406,2014.7838,1425.8719,648.1675,3993.8286,770.0515,0,781.8581,1905.7338,1211.2811,419.6248,1115.1057,805.4437,988.1763,784.9321,1006.3005,5901.4947,425.6277,813.2548,578.019,0.1,717.7464,774.7786,481.9279,4092.2239,70,1243.0106,17,393.5733,24390.3879,2,0,0,552.25,0,0,0,0,0,0
11,2,4901,116,840,18.1,1067.259,3100.9329,1684.1725,1403.0239,762.4991,4035.1588,1287.9606,1,946.2314,1759.404,1417.6988,387.6795,1321.4274,1097.8441,1153.1229,908.4274,1232.5573,6206.3658,537.5533,947.4906,692.5002,2.2,886.8215,1070.6155,596.7042,3512.2757,92,1397.0302,5,514.342,23098.3638,10,1,0,327.61,1,0,0,1,0,0
4,5,2836,83,722,-6.8,1076.4937,3886.6255,2154.1486,1856.9968,724.9872,4240.0416,1707.8924,0,970.4912,2137.7787,1324.3901,456.8154,2204.6511,997.2482,1309.7911,867.9485,1328.3939,6246.5797,484.1685,856.5276,654.8418,4.6,919.8253,1082.0893,643.7589,4412.8644,47,1460.4465,36,546.6637,26395.4818,0,0,0,46.24,0,0,0,0,1,0
3,0,637,116,334,-11.3,778.2652,3870.4359,1956.52,1551.7915,615.8164,4017.9997,834.684,1,762.4026,2051.9155,1197.7159,371.8218,1074.0846,885.3994,951.6796,844.0392,1048.0483,6278.6622,358.5204,801.618,535.0564,5.4,675.1412,736.6608,475.4439,4136.8337,58,1355.3154,20,391.3484,25219.4739,1,0,0,127.69,0,0,0,0,0,0
6,4,1679,611,440,28.1,1098.4687,2711.1317,1663.6029,1354.8669,759.3097,3215.8364,681.1445,0,1033.9432,1639.0463,1288.3202,625.4974,1223.2271,1146.1981,1088.1599,1046.6761,1157.5134,4559.8709,665.7142,867.4227,653.4798,3.8,1002.1273,1127.9671,597.3767,3047.077,82,1360.905,20,502.5131,19552.3371,10,0,0,789.61,0,0,0.1,0,0,1
0,0,0,113,64,11.8,834.3136,3819.967,1870.8531,1429.3942,628.5664,4028.1325,876.4886,0,776.8705,1965.0927,1256.8214,344.188,1093.1135,799.1471,1011.4689,796.0814,1032.6936,6504.2542,435.3528,860.7399,527.6684,1.4,651.3418,753.3122,492.0645,4178.5639,82,1393.3206,17,395.8906,25189.5782,1,1,0,139.24,0,0,0,1,0,0
6,4,2834,232,674,16.7,1130.1578,4056.6071,2139.6248,1722.394,765.9486,5094.6465,1422.1177,0,968.9048,2261.0135,1285.2161,475.7746,1953.0661,1090.5838,1412.8649,987.9925,1337.41,7286.2285,472.8796,871.2692,626.271,1.8,861.8588,1085.1484,630.2258,4443.7048,74,1485.0896,20,505.4339,28489.3088,10,1,0,278.89,0,0,0,1,0,0
7,1,4745,113,819,9.5,932.7646,3166.7609,1727.6835,1350.1065,697.5181,3749.7974,965.4055,0,924.4545,1655.6161,1353.6056,411.9378,1179.3575,1032.8367,1072.7994,902.1989,1256.8357,5799.2313,518.9772,871.0161,611.9023,1.5,781.5871,940.049,550.5702,3451.0028,77,1305.9679,26,465.7578,22206.1664,2,1,0,90.25,1,0,0,1,0,0
