"y","f45","m20","past_return","f25","temp","f50","wet","m30","f20","X17_18","f30","m45","f0","most_use","m5","bus_passenger","m50","m25","f15","m55","f65","sub_passenger","f35","f70","m0","m35","f40","wind","m65","f55","m60","f60","m70","dust","m40","X15_16","semester","X14_15","X12_13","cloud","sunny","X16_17","X11_12","X18_19","rain","X9_10","temp.sqr"
0,876.6783,3196.9244,0,3580.0393,23,818.7348,93,1893.8422,5332.8117,0,1829.637,1067.8081,475.3405,21904.8173,644.2635,487,871.1828,3345.8124,905.0867,799.5239,534.7274,2397,1315.7757,1294.672,406.1575,1409.9746,827.9672,1,434.8045,773.4194,630.4551,718.7016,838.5754,25,1073.1245,0,0,0,0,4,0,0,0,0,0,0,529
0,915.2471,3128.8712,0,3203.5827,24.2,872.756,91,1702.887,4864.9549,0,1600.9439,1190.0011,468.1857,20125.5765,681.727,792,865.4628,2940.9114,856.1589,845.3893,564.0541,4246,1307.3209,1321.0798,462.9738,1376.1045,908.5142,0.8,472.3151,785.542,618.4809,692.9246,863.809,20,1078.0429,0,0,0,0,3,0,0,0,0,0,0,585.64
0,1026.458,2999.6285,0,2880.8893,25.3,938.9282,83,1639.5777,4468.2282,0,1665.8372,1184.8653,544.7183,19166.9958,663.2369,575,979.1201,2790.6109,878.7986,930.8865,618.1063,2890,1311.3171,1218.8064,528.0061,1410.9069,1012.1615,0.4,499.2324,824.9,685.8015,715.0071,951.9307,10,1168.3522,0,0,0,0,3,0,0,0,0,0,1,640.09
0,1085.5429,2972.0434,4,2856.7634,26.7,932.1359,78,1623.2699,4272.8584,0,1707.9304,1309.0953,541.4479,18978.4668,672.0669,430,1015.9023,2730.9388,903.5284,990.5068,625.1411,1688,1353.7595,1242.6985,519.0287,1460.903,1151.7523,1.3,466.2716,880.1227,678.9877,733.3156,901.4179,26,1166.372,0,0,0,0,3,1,0,0,0,0,0,712.89
4,1121.4808,3014.9696,3,2800.8294,27.7,946.5587,72,1688.2584,4268.5167,0,1723.3224,1279.7053,663.2061,19113.1353,676.044,387,930.7066,2737.5423,1027.5732,1016.6893,636.2844,1700,1387.93,1195.0788,524.6873,1491.7665,1108.8637,2.4,490.849,918.4749,712.8482,732.1482,907.5516,26,1217.1522,0,0,0,0,3,1,0,1,0,0,0,767.29
1,1124.0056,3065.467,1,2858.7457,28.8,946.2324,66,1719.3173,4390.1336,0,1784.884,1358.9924,587.6021,19484.8769,769.282,489,986.6488,2778.6672,1215.8359,1020.3412,631.1177,1904,1414.4476,1256.2077,482.7552,1473.2145,1127.257,2.6,465.3533,894.2722,706.6053,719.3957,907.934,37,1219.2864,0,0,0,1,1,1,0,0,0,0,0,829.44
2,1139.6972,3066.2017,4,2884.2685,29.7,1019.3967,61,1660.2295,4592.2299,0,1880.9912,1342.92,654.8675,19760.4715,823.7999,552,1046.3964,2683.9198,1344.819,1006.3677,655.8161,1955,1464.5493,1299.3511,520.3656,1528.0816,1167.6265,2,487.8336,937.9898,701.3584,740.8346,968.971,34,1208.9167,0,0,0,0,0,1,0,0,0,0,0,882.09
2,1124.8856,3043.0963,0,2935.4741,30.7,1011.2377,56,1650.7254,4621.7778,0,1855.7039,1309.89,755.4265,19907.6208,953.6196,616,1030.7637,2843.2253,1457.083,976.5525,631.2058,2098,1396.78,1370.6311,493.4493,1560.838,1159.387,2.2,499.9301,951.6886,670.861,755.2899,1014.0561,34,1175.6561,0,0,1,0,0,1,0,0,0,0,0,942.49
1,1162.1793,3270.1366,1,3001.5289,31.6,979.4827,50,1630.0006,4798.3122,0,1832.3568,1357.9966,723.6342,20409.5803,1048.7008,639,1036.9972,2843.202,1584.8343,1043.1898,622.4853,2444,1408.1601,1268.5166,522.9212,1625.8831,1106.1606,2,471.8962,1011.4979,656.6266,755.7754,1048.6088,33,1202.6904,1,0,0,0,0,1,0,0,0,0,0,998.56
2,1139.1488,3409.4143,1,2977.7627,32.4,947.8774,47,1656.5236,4920.9697,0,1828.085,1316.596,765.8662,20749.8223,1116.1114,699,1125.1829,2921.0163,1635.8072,983.1018,554.4633,3003,1438.3842,1350.2896,551.2652,1597.6665,1117.94,2,475.8433,875.8493,709.7416,743.3707,1002.602,36,1264.597,0,0,0,0,1,1,1,0,0,0,0,1049.76
3,1040.6628,3772.1268,0,3067.7736,32.3,928.1534,49,1775.597,5385.7604,1,1828.0426,1244.0154,784.6309,21986.1668,1142.6401,798,1088.9124,3074.8131,1776.268,1026.2444,585.1508,3935,1452.1843,1312.1325,478.3366,1629.869,1055.724,2.7,459.7415,919.7549,719.3062,772.9207,933.4815,49,1180.0034,0,0,0,0,3,1,0,0,0,0,0,1043.29
0,1193.234,4315.1062,2,3773.9227,31.2,1015.4058,58,2184.1996,6174.4609,0,2210.1917,1271.1672,808.9722,25702.2571,1361.2791,966,967.6042,3694.9049,1987.6003,945.519,568.0168,4406,1581.6519,1262.7432,480.5425,1767.8192,1145.4961,2.6,444.0851,926.5694,662.6282,756.6318,870.2037,56,1319.4004,0,0,0,0,3,1,0,0,1,0,0,973.44
0,1069.027,4708.2728,0,4271.3952,29.5,985.5085,65,2418.942,6802.4573,0,2316.52,1230.5951,753.8518,27964.2322,1490.2096,820,967.196,4152.5785,1946.7008,970.4867,508.0049,3127,1521.4245,1349.5181,520.84,1772.6419,1093.7378,3.1,442.4788,930.3999,637.1287,701.5743,897.2503,54,1315.1006,0,0,0,0,3,1,0,0,0,0,0,870.25
0,1039.9001,4945.3743,0,4539.9863,27.8,914.671,70,2360.1368,7146.3879,0,2287.2899,1246.1467,628.3245,28907.7076,1424.2115,633,967.9296,4392.3949,1855.5696,926.1361,541.4028,3087,1492.4568,1329.6801,472.6031,1743.6807,1008.1219,2.8,479.922,910.9378,631.8395,721.6649,875.2241,34,1240.4715,0,0,0,0,3,1,0,0,0,0,0,772.84
0,929.8485,4952.6467,0,4463.2831,27.2,857.5487,72,2460.2135,7036.3196,0,2217.0388,1191.8011,547.5706,28903.9822,1170.9624,680,909.4663,4574.4367,1755.8198,934.2942,536.5299,3291,1406.5829,1305.405,540.235,1793.4609,994.2264,1.4,449.8543,829.0051,640.6523,684.0624,857.2194,13,1190.572,0,0,0,0,7,1,0,0,0,0,0,739.84
1,924.8897,4962.6751,1,4421.5834,26.5,864.9184,75,2370.2249,6776.8582,0,2156.0268,1066.2674,491.3725,28205.8443,1135.2972,740,905.5099,4539.6436,1495.9177,884.9272,530.7873,3482,1351.5599,1370.4134,523.4895,1627.2724,921.7466,1.2,443.348,794.1114,606.0281,689.0187,838.0021,17,1182.1187,0,0,0,0,6,1,0,0,0,0,0,702.25
0,777.6344,4517.5192,0,4230.8654,26,772.0448,76,2276.7235,6318.621,0,1973.152,997.6129,426.7416,26512.9417,930.3138,525,819.6394,4437.3813,1278.1927,803.8738,496.215,2484,1219.2904,1165.8892,392.9849,1539.3889,810.8665,1.4,386.5273,698.5753,542.3957,633.1575,813.7119,24,1035.8818,0,0,0,0,5,1,0,0,0,0,0,676
0,806.5699,4426.7811,0,4073.88,25.4,730.4182,77,2226.2596,6028.5904,0,1886.6922,964.8795,441.4801,25692.9717,893.4399,246,778.3347,4407.5125,1151.9366,795.5034,498.5563,691,1200.994,1120.9533,405.8796,1442.2619,764.7769,1.7,384.1546,704.9664,553.9487,625.221,778.7265,23,1023.1894,0,0,0,0,6,1,0,0,0,0,0,645.16
0,793.6735,4342.9864,0,3947.4135,25.4,719.4568,78,2040.8608,5967.5612,0,1870.3382,939.6508,440.3147,24929.7445,882.5262,116,784.0074,4243.168,1112.2278,798.4433,500.9518,0,1182.2156,1131.3469,371.0559,1335.2008,784.8401,0.5,404.1626,691.3477,552.8628,617.7301,791.524,18,1026.7957,0,0,0,0,9,0,0,0,0,0,0,645.16
0,760.461,4112.7437,0,3834.838,25.4,737.8151,78,1994.5249,5836.5661,0,1820.9633,896.459,422.5929,24244.4738,832.7464,67,795.5539,4106.9222,1019.8846,784.1625,512.606,0,1220.412,1109.3022,380.9599,1317.5036,796.0439,0.1,416.0661,677.7392,547.3788,625.334,791.7126,32,984.3444,0,0,0,0,8,0,0,0,0,0,0,645.16
0,762.9046,3912.8068,0,3781.9124,25.3,740.9361,80,1924.8915,5730.5997,0,1855.8694,893.7277,417.4608,23667.8712,771.7088,77,796.0194,3897.7699,1014.0126,751.3169,497.3937,0,1219.276,1141.1637,366.4563,1344.7455,789.6104,0.4,404.5244,661.931,556.362,616.6033,787.5093,38,932.3306,0,0,0,0,8,0,0,0,0,0,0,640.09
0,778.1501,3757.8842,0,3695.72,25.4,726.8971,81,1874.5124,5601.295,0,1856.9586,920.143,414.2238,23129.2976,756.4573,46,804.874,3739.4272,959.246,762.4343,504.1655,7,1238.2493,1164.499,400.4215,1365.2509,774.0487,0.3,397.1477,675.5597,505.4145,624.4318,792.0391,39,949.7947,0,0,0,0,9,0,0,0,0,0,0,645.16
0,773.0701,3539.9941,0,3625.2385,25.4,724.8606,81,1863.5816,5430.0013,0,1833.3211,899.271,400.1778,22406.486,735.2443,103,826.3516,3618.6425,868.6493,777.6667,505.7492,644,1184.3984,1194.9902,396.7152,1311.3085,778.2638,2,399.8597,664.2233,507.6786,662.6205,827.2851,40,973.3925,0,0,0,0,9,1,0,0,0,0,0,645.16
0,752.7734,3292.8463,0,3569.1823,25.3,746.1377,81,1848.8686,5311.5318,0,1808.9073,923.9931,434.2875,21874.2568,669.5097,212,805.8216,3510.1231,825.6207,741.9589,510.58,991,1221.5749,1163.8273,389.096,1311.2225,756.6697,0.7,394.2493,664.2779,532.1492,665.0366,808.7378,38,941.9682,0,0,0,0,8,0,0,0,0,0,0,640.09
0,743.5607,3188.2788,0,3456.7474,25.4,733.0475,78,1803.3329,5153.4546,0,1777.5376,938.6524,397.9778,21254.2482,654.0832,487,795.7619,3404.1008,833.5003,743.8927,518.5144,2397,1180.0969,1192.0626,415.7673,1290.6992,776.3805,2.4,399.1077,674.8669,522.8339,652.3763,797.0775,40,971.7646,0,0,0,0,10,1,0,0,0,0,0,645.16
0,744.9442,3041.4804,0,3365.2806,25.6,775.0852,75,1777.0579,4959.9533,0,1700.3702,1002.5673,391.8588,20561.6857,649.3982,792,775.7315,3269.1798,804.5108,785.3171,532.7497,4246,1161.3897,1191.9357,472.4994,1286.9738,789.4742,1.4,401.8643,674.0932,570.2388,671.6886,826.0315,37,989.9731,0,0,0,0,10,1,0,0,0,0,0,655.36
1,813.0235,3056.0895,1,3209.3403,25.8,821.9775,76,1742.1601,4710.3241,0,1728.1163,1075.8469,416.8615,20177.8497,678.4976,575,899.3938,3179.8071,833.8758,796.3225,569.1036,2890,1199.0124,1257.4366,464.1459,1352.9999,830.221,1.2,449.7533,706.299,561.7853,707.483,801.4913,37,1064.1366,0,0,0,0,10,1,0,0,0,0,1,665.64
0,822.4313,2983.9503,1,3166.7123,25.8,878.6819,76,1786.8565,4650.6588,0,1745.0922,1049.2387,491.0907,20090.2014,674.9528,430,883.3734,3118.2187,846.1033,760.259,592.8765,1688,1253.8133,1214.0582,473.5824,1384.8993,875.3465,0.7,485.0638,735.1575,528.7472,724.1693,790.9101,39,1041.4515,0,0,0,0,10,0,0,0,0,0,0,665.64
0,940.7404,3004.4791,0,3292.3698,25.9,905.0485,74,1877.5444,4643.2229,0,1777.9412,1086.705,578.2621,20581.2435,741.4826,387,878.5946,3183.9661,1010.4572,817.596,621.9652,1700,1313.3072,1204.9418,580.7446,1488.4128,969.8694,1.4,465.7066,789.9043,572.6725,726.6112,842.3451,26,1069.3428,0,0,0,0,10,1,0,1,0,0,0,670.81
0,911.9758,3061.4638,3,3415.8262,25.4,874.6904,83,1952.7098,4609.8683,0,1825.5796,1063.2983,652.7691,21029.7034,670.9263,489,878.7993,3184.5932,1085.506,854.8715,597.8106,1904,1454.2097,1308.5924,678.5167,1525.4528,1040.1683,1.9,501.1227,787.6807,618.8562,773.8147,842.8457,32,1089.6082,0,0,0,1,10,0,0,0,0,0.3,0,645.16
0,972.7996,3084.3326,0,3491.3805,24.8,968.0019,87,1955.1703,4695.3605,0,1907.8613,1077.2557,709.8789,21392.9341,813.5693,552,848.7463,3297.2747,1275.2738,810.7804,606.0808,1955,1466.2819,1294.582,617.0122,1495.2723,1129.5754,1,498.2934,874.9111,638.2648,714.1582,874.3613,40,1148.5561,0,0,0,0,10,0,0,0,0,1.7,0,615.04
0,957.5447,3269.7984,0,3520.4162,24.8,967.3044,90,2108.7317,4874.9365,0,1864.2196,1117.6181,829.687,22023.6383,895.0061,616,819.3085,3352.4678,1418.1468,763.0543,628.8329,2098,1441.9409,1277.5918,645.9921,1591.1272,1090.9068,1.2,447.8494,818.1654,612.023,782.9327,881.0058,27,1113.5489,0,0,1,0,10,0,0,0,0,1.3,0,615.04
0,1006.1608,3455.5561,0,3635.5747,24.9,935.3387,88,2089.5624,4996.249,0,1978.2265,1136.0552,1096.5865,22670.6658,975.9113,639,856.1873,3421.0529,1523.8149,825.6424,602.8261,2444,1487.7253,1296.5385,623.5669,1606.7189,1107.192,1.6,439.4068,840.5653,627.6785,708.243,886.8021,21,1166.6085,1,0,0,0,10,0,0,0,0,0.7,0,620.01
2,1023.9326,3632.2255,0,3701.5583,25.4,950.1379,89,2061.4488,5134.9848,0,2049.9487,1202.2292,1097.0307,23199.1371,1011.6013,699,862.4864,3501.2252,1580.3113,795.9249,609.2571,3003,1501.419,1255.5631,601.5306,1616.3268,1126.3382,0.9,438.8103,821.515,632.8259,716.7662,887.7898,32,1232.6604,0,0,0,0,9,0,1,0,0,0,0,645.16
1,1072.3146,3932.4749,0,3843.5174,26.8,956.2801,85,2224.438,5514.0794,1,1967.5199,1216.1686,1032.5225,24393.5801,1210.6868,798,916.9506,3775.0072,1783.7765,841.6334,602.2147,3935,1508.5063,1385.6803,722.6834,1628.037,1113.4408,2,441.2883,835.6653,613.7845,722.4061,925.2549,22,1239.4715,0,0,0,0,8,1,0,0,0,0,0,718.24
1,906.8113,4386.4669,1,3991.7069,27.4,909.8867,82,2278.6429,6003.923,0,2077.904,1185.3084,968.5021,25866.8326,1370.7025,966,914.7376,4013.7341,1782.8421,921.8589,589.8107,4406,1482.7163,1342.581,837.6225,1631.7385,1046.5022,2,407.525,832.7568,666.7093,708.152,913.3628,18,1255.7138,0,0,0,0,8,1,0,0,1,0,0,750.76
0,967.1534,4752.0652,0,4154.0871,26.7,907.6596,83,2339.2165,6276.7185,0,2137.0644,1237.3994,816.2184,26926.4337,1393.0927,820,911.0633,4169.1413,1877.6986,904.5452,554.3054,3127,1457.8498,1322.9138,711.2134,1640.2909,1033.5443,1.5,410.0504,834.8427,634.2224,741.527,863.1093,22,1218.1347,0,0,0,0,8,1,0,0,0,0,0,712.89
0,904.0042,4960.2722,0,4209.7763,26.4,903.7856,84,2375.5775,6584.2453,0,2093.7202,1163.9973,706.3708,27749.8364,1433.8889,633,896.0927,4420.796,1666.5576,905.9244,539.3191,3087,1499.8822,1345.0088,636.2339,1605.5667,976.0609,2.3,416.4653,796.3172,612.3595,716.5458,891.6587,14,1153.9787,0,0,0,0,6,1,0,0,0,0,0,696.96
0,916.0249,5025.677,0,4206.1111,26.3,878.919,86,2428.5972,6554.5324,0,1972.1812,1107.4693,582.8693,27666.948,1287.5472,680,875.6644,4416.0205,1480.0597,829.772,531.0448,3291,1423.2874,1254.2221,559.9683,1640.5412,909.359,1.4,422.9924,771.2933,568.388,696.0547,912.364,9,1154.1474,0,0,0,0,8,1,0,0,0,0,0,691.69
0,898.1635,4894.96,0,4009.1174,26.3,817.0966,87,2303.2824,6366.0181,0,1903.5006,1050.2738,499.8761,26741.448,1138.147,740,878.7483,4313.2616,1279.8268,857.0057,541.0962,3482,1393.4608,1290.2735,568.4908,1557.8471,869.5483,0.7,435.5433,787.0706,599.0692,697.4324,879.309,16,1063.708,0,0,0,0,10,0,0,0,0,0,0,691.69
0,772.2922,4523.6851,0,3965.6993,26.2,769.8561,87,2237.7283,6082.5142,0,1834.1574,1049.4592,425.3391,25689.9932,991.7928,525,807.6137,4266.177,1166.5009,799.4291,482.8229,2484,1251.9702,1170.7952,419.7356,1528.0617,764.7565,1,398.845,679.5217,506.5875,659.2388,793.8763,20,976.0954,0,0,0,0,6,0,0,0,0,0,0,686.44
0,812.5387,4308.1174,0,3787.4854,25.9,776.7974,86,2094.3879,5802.855,0,1749.019,971.0803,395.0733,24523.9385,895.0126,251,732.0118,4101.3874,1027.7055,786.785,473.4433,3,1230.4491,1162.895,405.5015,1450.2373,755.7655,2,388.9952,667.2376,478.2283,645.5527,782.309,17,978.5224,0,0,0,0,9,1,0,0,0,0,0,670.81
0,763.8109,4145.542,0,3609.063,25.8,772.1461,84,2014.7145,5610.138,0,1698.5032,966.8576,393.634,23710.0919,862.7993,98,784.4522,3965.5912,1011.6061,747.0985,453.7962,0,1222.2692,1165.9124,422.1157,1444.2708,741.717,2,395.8358,675.3609,496.8076,628.484,811.4124,14,906.182,0,0,0,0,5,1,0,0,0,0,0,665.64
0,780.7089,3917.006,0,3508.1811,25.6,766.7034,87,1994.886,5564.0404,0,1668.2947,986.0894,390.987,23077.0686,813.01,45,752.9444,3814.7343,951.398,766.9117,479.697,0,1166.2699,1152.831,425.896,1443.6562,753.4386,1.7,409.1351,681.8717,515.0236,628.0488,779.2386,16,868.9761,0,0,0,0,9,1,0,0,0,0,0,655.36
0,777.5447,3708.3226,0,3458.2749,25.5,768.7224,89,1910.8975,5441.2214,0,1653.8279,966.4686,390.4114,22442.3552,776.9045,42,779.116,3706.9976,890.7401,732.8867,448.2009,0,1150.4842,1197.7875,398.3521,1412.3291,745.9175,0.8,390.3431,665.8902,497.4158,622.6705,792.0669,20,896.3374,0,0,0,0,8,0,0,0,0,0,0,650.25
0,770.266,3578.9659,0,3427.6063,25.2,761.097,89,1854.7245,5340.5761,0,1689.7616,961.494,392.0852,22038.6886,756.2326,32,762.6909,3652.1044,912.6642,744.567,461.3496,14,1134.5494,1203.8765,405.6098,1360.4004,749.203,0.9,396.7039,638.6179,499.2353,640.5079,793.3407,23,886.9441,0,0,0,0,7,0,0,0,0,0,0,635.04
0,742.5547,3401.0098,0,3386.0169,24.9,750.4283,91,1824.8828,5198.3237,0,1703.9946,975.2599,411.3358,21550.1947,688.524,80,723.4783,3490.9038,873.6853,740.4984,469.0596,438,1180.8685,1213.7195,407.0337,1364.1946,762.0951,2.3,409.6586,640.8383,496.9587,618.9127,808.1373,22,887.2224,0,0,0,0,5,1,0,0,0,0,0,620.01
0,749.4366,3231.7857,0,3357.0327,24.6,772.4657,91,1839.8885,5177.7131,0,1672.4744,918.9556,408.6139,21187.5137,616.3622,118,742.3487,3453.4485,852.2192,731.5724,459.579,475,1124.1842,1207.5465,398.6208,1330.9866,726.6561,1.3,407.8,634.9644,522.2276,599.145,803.3942,24,895.2989,0,0,0,0,1,1,0,0,0,0,0,605.16
0,743.6777,3098.0517,0,3273.0255,24.7,760.5744,92,1795.8819,5045.0398,0,1691.9895,942.7565,409.131,20667.3809,612.7516,129,714.5662,3377.7724,816.6282,764.9573,489.5476,612,1099.4582,1185.9738,394.0692,1286.1619,749.1317,1.4,405.1849,623.3559,532.0194,613.3065,775.5694,20,918.6219,0,0,0,0,8,1,0,0,0,0,0,610.09
0,747.5095,3036.18,0,3188.3528,25.5,753.9048,92,1782.6228,4851.6041,0,1661.9518,975.8183,404.7417,20200.3331,569.1293,205,677.1354,3265.6637,834.0348,763.7355,500.4061,933,1128.288,1158.5864,386.1014,1285.6699,771.0237,2,422.7683,653.6943,529.5144,653.8889,768.3609,25,938.2752,0,0,0,0,8,1,0,0,0,0,0,650.25
0,794.8696,3010.5712,1,2997.4699,26.1,724.8793,89,1735.1438,4608.2635,0,1616.1038,1001.528,439.4344,19625.0523,552.3626,246,730.308,3170.3553,835.8031,742.6597,526.7497,1320,1179.1864,1211.2699,406.6265,1307.9584,778.5929,2.1,397.5312,694.7498,515.7183,649.3931,759.3246,25,956.383,0,0,0,0,8,1,0,0,0,0,1,681.21
0,848.2673,3014.4572,0,3010.7921,26.9,808.4619,86,1751.4063,4441.9651,0,1697.7099,1014.2823,449.1711,19715.2464,605.4418,300,744.8233,3177.2312,904.8409,741.4065,556.0289,1159,1248.7169,1205.1559,439.2109,1372.9677,836.2394,1.4,400.7611,742.8574,518.1861,647.5151,763.801,29,1018.9293,0,0,0,0,8,1,0,0,0,0,0,723.61
1,830.6366,3015.6185,0,3093.4453,28.9,825.4667,81,1819.3153,4491.1494,0,1744.9755,1025.2413,585.2177,20135.0973,662.0722,266,796.7302,3117.6516,936.594,764.9651,518.6169,1239,1317.0153,1213.0404,462.5771,1535.9264,899.1314,1.6,401.3968,753.0123,536.0724,711.6511,754.0145,11,1048.6175,0,0,0,0,6,1,0,1,0,0,0,835.21
0,918.6288,3005.7395,0,3150.9224,29.8,813.5178,75,1887.7462,4606.2307,0,1883.4853,1073.7597,659.6502,20531.3908,726.1523,346,815.4197,3125.9288,1127.9434,768.256,513.94,1510,1402.0364,1204.7679,545.5331,1469.3015,986.5331,1.2,400.0186,731.5609,551.6852,662.657,755.0053,30,1087.9919,0,0,0,1,7,1,0,0,0,0,0,888.04
1,924.7093,3062.9564,1,3247.9666,30.4,835.9838,72,1934.5259,4824.3376,0,1874.865,1056.8453,859.9639,21149.2617,838.0625,410,815.0939,3182.4464,1247.1128,792.2624,526.8416,1725,1481.0997,1252.1797,557.3823,1541.0641,1066.1157,1.6,376.5492,746.4433,542.8624,648.8995,811.3182,32,1114.0053,0,0,0,0,8,1,0,0,0,0,0,924.16
0,962.5591,3183.7089,0,3317.0769,31.1,860.4376,69,1968.1358,5076.1654,0,1806.2886,1063.5241,1038.3604,21518.0658,914.8655,441,805.4577,3252.2531,1502.9462,805.2285,571.1081,1920,1375.2579,1282.7324,667.3515,1539.1792,1017.3954,2.7,389.8303,770.3689,573.8614,717.2609,835.1914,27,1144.3599,0,0,1,0,8,1,0,0,0,0,0,967.21
0,961.4052,3305.4464,1,3428.4088,31,853.9342,67,1967.3127,5118.0511,0,1899.6065,1098.2153,1012.2728,22049.7675,1061.9687,492,805.4672,3421.5268,1677.7628,788.5032,537.8227,2197,1328.6768,1273.1718,637.4374,1580.7384,1041.5604,2.4,412.6157,728.0219,548.493,709.4923,810.1175,29,1120.6887,1,0,0,0,9,1,0,0,0,0,0,961
1,942.6381,3558.586,0,3603.6267,30.6,870.9467,70,1984.8615,5290.043,0,1934.7029,1146.9078,983.7203,22837.2539,1094.7745,484,918.5659,3493.3056,1925.2545,860.0345,530.5375,2302,1327.4972,1196.5741,651.4383,1644.631,1003.7737,2.6,423.0495,730.4121,546.3821,708.189,857.3564,30,1073.3345,0,0,0,0,10,1,1,0,0,0,0,936.36
0,946.7181,3887.1323,0,3825.5685,30.2,868.1672,71,2091.61,5755.479,1,1976.0998,1144.4059,872.6628,24422.4768,1280.5583,527,885.1983,3842.594,1958.1536,857.8351,515.0156,2412,1374.1921,1229.0395,684.0639,1669.8011,906.8533,2.7,431.1467,792.4712,579.3225,703.5241,833.5696,9,1109.3405,0,0,0,0,10,1,0,0,0,0,0,912.04
0,972.3211,4359.6656,0,3922.9246,28.7,857.8696,81,2175.8146,6187.7359,0,1962.4844,1203.7388,844.7314,25651.7564,1463.9072,493,914.4614,4099.5693,1999.3395,883.9296,486.3319,2204,1292.8992,1298.5412,590.1215,1650.6628,952.17,1.9,429.6106,760.855,606.8577,689.8775,842.137,25,1105.0078,0,0,0,0,10,0,0,0,1,3,0,823.69
0,903.2667,4659.5609,0,4127.0905,28.6,825.261,85,2198.0482,6571.4024,0,2095.718,1114.249,714.6591,26976.5324,1492.0998,469,933.8694,4316.1659,1955.2738,866.4183,489.1386,2281,1326.9046,1304.3422,618.9898,1681.6419,934.5767,2.2,396.8375,768.9046,614.0518,694.3404,832.8379,38,1033.3084,0,0,0,0,10,1,0,0,0,0,0,817.96
0,912.8656,4823.2248,0,4242.9368,27.9,852.4829,87,2313.8575,6662.4905,0,2118.1692,1105.3302,569.1166,27519.179,1571.8576,459,901.9813,4412.6715,1733.8698,911.8013,501.679,2658,1310.4225,1268.3654,678.3011,1635.4062,958.0518,2.5,412.7353,773.1137,573.4115,701.9791,827.6004,33,1041.1213,0,0,0,0,10,1,0,0,0,0,0,778.41
0,852.9061,4947.7424,1,4305.9073,27.7,842.8644,87,2285.4541,6764.7708,0,2110.1174,1124.6058,524.7065,27752.309,1394.8333,459,876.9428,4375.7178,1605.6739,845.871,490.7051,2634,1341.955,1295.7239,597.9192,1620.6442,926.4511,2.5,402.1424,772.5564,549.0952,691.4776,827.4083,14,1002.6667,0,0,0,0,10,1,0,0,0,0,0,767.29
1,822.4119,4579.1206,1,4097.0433,27.6,822.1063,86,2180.4912,6279.7212,0,1995.9155,1117.4839,457.3345,26273.2246,1176.754,464,843.0529,4348.1939,1439.6879,830.3216,487.5802,2958,1228.0745,1294.5953,573.7098,1564.6644,917.7668,1.9,402.5518,704.0838,570.4834,667.6563,804.8812,18,1047.6849,0,0,0,0,10,1,0,0,0,0,0,761.76
1,780.2803,4239.6168,0,3941.2746,27.6,792.1164,85,2068.2644,5941.116,0,1951.6881,1013.4274,426.7982,25042.2804,894.0061,368,803.9248,4202.0747,1153.4814,806.8155,464.8847,1718,1192.9445,1188.6731,397.6829,1505.3013,769.9893,2.5,373.7263,661.6803,485.8102,637.0419,775.7382,17,1035.1437,0,0,0,0,9,1,0,0,0,0,0,761.76
0,732.8038,4104.46,0,3876.7075,27.5,765.3883,85,1987.6124,5855.6434,0,1844.8233,1026.8054,415.2413,24433.1345,794.0656,146,774.9962,4112.1713,1100.32,795.3018,457.581,2,1209.533,1183.1903,379.3843,1442.1836,777.1662,2.2,373.1215,631.703,486.8281,619.7364,762.1082,16,967.904,0,0,0,0,9,1,0,0,0,0,0,756.25
0,722.3942,3912.9316,0,3746.5106,27.4,771.0914,84,1929.5727,5736.9208,0,1786.8491,1005.6571,383.3471,23721.4219,809.8173,35,758.0382,4004.3519,1017.7673,780.4449,454.5405,0,1194.6572,1200.5755,386.7976,1409.628,778.6416,2.1,374.4584,623.6823,497.5469,647.8722,780.6831,11,945.6823,0,0,0,0,10,1,0,0,0,0,0,750.76
0,741.012,3831.4254,0,3673.7744,27.4,753.2324,84,1898.2826,5616.9933,0,1760.7916,995.7731,366.2581,23214.7879,793.927,36,762.3338,3873.6664,1010.4883,801.6654,453.3462,0,1200.0398,1169.6196,406.443,1359.8144,742.7093,4,377.5572,608.3569,500.9196,633.9478,766.0862,21,897.3226,0,0,0,0,10,1,0,0,0,0,0,750.76
0,732.7771,3742.4565,0,3612.2155,27.4,743.6055,84,1843.8775,5518.7483,0,1706.1208,985.1404,379.7288,22697.8579,729.1224,26,756.9966,3741.9573,957.107,764.3257,474.8782,0,1193.6066,1209.3442,387.507,1338.8754,731.0914,3.5,386.239,597.5913,522.7083,624.711,791.4575,27,886.154,0,0,0,0,9,1,0,0,0,0,0,750.76
0,710.1182,3531.7019,0,3562.6516,27.3,750.4287,85,1836.0139,5395.7222,0,1697.5528,973.1971,383.1927,22248.0946,716.8183,32,749.1533,3691.9794,948.8421,806.2852,478.6586,10,1195.412,1190.8214,398.8383,1337.0608,737.6628,5,382.9547,611.2426,509.4282,603.9914,785.1883,25,872.006,0,0,0,0,9,1,0,0,0,0,0,745.29
0,695.881,3293.7188,0,3500.6572,27.3,765.9559,85,1833.9151,5257.3726,0,1706.4312,996.9523,371.6332,21704.3276,622.8066,104,761.1858,3575.4094,890.1454,785.4531,482.3024,580,1221.7331,1205.0621,376.5473,1315.0902,722.4673,3.9,372.2821,610.7412,512.3983,616.2313,786.873,17,898.7527,0,0,0,0,9,1,0,0,0,0,0,745.29
