"y","sub_passenger","past_return","bus_passenger","temp","sunny","f0","f45","wet","f35","dust","m25","m0","m70","m55","f25","m45","m65","f40","m30","m35","m50","m40","f70","f65","m60","f50","f15","f60","wind","f55","m5","X18_19","m20","f30","cloud","f20","most_use","rain","weekend","temp.sqr","X7_8","X5_6","X8_9","X9_10","X12_13","X15_16","semester"
0,0,0,63,19,1,359.2744,777.0561,85,1398.6774,26,3794.8878,446.3358,863.1332,712.0844,4131.5747,1018.1018,423.6707,772.1438,1987.8262,1383.041,830.9001,957.6715,1252.5709,525.312,524.4278,746.8189,1380.8726,668.7757,1.7,632.7575,1067.4618,0,4254.1459,2071.3314,5,6650.3367,25671.8211,0,0,361,0,0,0,0,0,0,1
0,0,0,64,18.8,1,359.0486,793.2905,87,1376.3503,20,3789.1098,450.423,827.2735,734.5699,4125.023,1013.2114,421.8213,764.4845,1962.8771,1345.861,845.1614,961.3474,1292.642,539.7458,517.3961,770.9135,1340.8386,664.1089,1.9,625.1494,941.1694,0,4183.4276,2043.4934,7,6559.7032,25385.8454,0,0,353.44,0,0,0,0,0,0,1
0,18,1,45,18.8,1,367.2913,749.4059,86,1385.95,20,3731.2974,410.2853,836.6499,698.1648,4105.7777,1006.9441,418.7263,767.4786,1928.1567,1314.9607,810.3007,936.3241,1310.8675,523.9061,558.1452,769.4805,1279.5556,635.2485,2.1,629.7212,907.1677,0,4104.472,2025.0389,8,6545.951,25141.6044,0,0,353.44,0,0,0,0,0,0,1
1,757,0,112,18.6,0,383.9784,771.9984,87,1400.0933,30,3699.1896,421.828,841.1096,720.8896,4111.8678,991.0026,394.1427,804.2139,1923.4452,1332.3814,824.4227,994.1281,1357.7923,513.8336,550.659,778.7723,1261.2194,637.2908,1,647.3436,884.3389,0,4047.6473,2067.3657,10,6496.431,25078.4213,0,0,345.96,0,1,0,0,0,0,1
0,988,0,221,18.6,0,403.1054,793.9568,86,1396.3234,21,3649.6507,436.1364,873.5051,733.6282,4091.4476,1025.9868,444.3594,783.5082,1896.2574,1300.2139,873.7631,987.0608,1361.5145,538.3872,536.0144,778.59,1244.8506,647.7603,0.4,681.1275,923.661,0,3955.8015,2018.4032,10,6308.8075,24616.9052,0,0,345.96,0,0,0,0,0,0,1
1,2955,0,524,19,0,496.084,913.1701,84,1473.5376,20,3407.2611,566.1839,837.84,822.3329,3870.0851,1132.5205,446.5053,918.853,1907.0832,1410.5707,980.5287,1104.3036,1399.2962,567.0698,626.5472,873.2943,1341.3629,688.4678,1,813.9765,1080.0307,0,3835.6674,2008.7805,10,6106.5382,24019.5238,0,0,361,1,0,0,0,0,0,1
0,4838,1,838,19.8,1,395.0499,1020.1414,81,1440.2069,21,3004.7911,551.331,899.23,913.8048,3478.5332,1234.4758,494.1693,1024.524,1741.9738,1423.0076,1148.3209,1181.8442,1489.0125,588.3184,649.1898,997.7272,1378.1283,755.7612,1.2,880.7521,1216.5251,0,3882.057,1776.3415,10,5890.995,22637.9061,0,0,392.04,0,0,1,0,0,0,1
0,3036,0,607,20.1,0,368.1545,1184.2102,82,1507.147,31,2838.6774,651.8246,965.5527,1020.9091,3177.7436,1275.6309,531.5226,1098.6098,1662.837,1454.3547,1215.7406,1256.8548,1457.0604,680.4634,723.6292,1053.016,1433.157,752.7041,0.6,929.7213,1365.1839,0,3879.0638,1661.7809,10,5753.802,21935.4064,0.1,0,404.01,0,0,0,1,0,0,1
0,1760,0,372,20.5,1,407.148,1178.0302,80,1565.7664,26,2837.0679,589.8096,849.3605,1122.169,3228.4829,1251.4857,505.9793,1172.5936,1667.5823,1566.0083,1235.3205,1292.6504,1501.3504,668.0196,776.2105,1109.6183,1547.8266,740.4649,1.4,983.5452,1414.3234,0,4196.2324,1655.6394,10,5961.6748,22678.4544,0,0,420.25,0,0,0,0,0,0,1
0,1671,0,353,21.6,1,377.2371,1164.4082,75,1523.2227,26,2885.9068,619.5889,882.5145,1039.6821,3271.1425,1181.8645,507.2378,1148.2609,1729.0567,1566.1987,1192.6275,1203.6515,1499.9768,658.5431,768.9961,1058.0406,1693.3233,742.8381,1.5,1016.6799,1474.9794,0,4336.7882,1733.2233,10,6039.0904,23084.6293,0,0,466.56,0,0,0,0,0,0,1
1,1967,0,418,22.3,0,397.5018,1121.0381,70,1433.0801,22,2888.2247,674.3273,952.6041,1096.2177,3237.9901,1205.1687,505.5183,1259.1131,1703.7278,1522.7077,1212.0339,1239.8755,1391.184,682.4706,688.49,1135.8887,1963.6153,776.9281,0.9,1008.0584,1612.6696,0,4456.3456,1715.8107,10,6086.604,23044.4907,0,0,497.29,0,0,0,0,1,0,1
0,2221,1,498,22.3,0,399.3724,1150.2685,72,1434.518,30,3010.6112,637.5218,1005.2472,1091.9685,3192.6652,1246.5391,519.9528,1258.1494,1642.4189,1512.1299,1240.8955,1285.446,1477.7116,686.4172,690.86,1105.341,2028.8161,763.1483,0.9,1011.779,1636.7151,0,4428.2282,1816.715,10,6104.5196,23141.806,0.2,0,497.29,0,0,0,0,0,0,1
1,2174,1,482,21.5,0,315.5604,1212.9486,83,1430.6263,41,3027.4295,557.6668,913.5983,1119.6709,3228.1892,1303.5759,555.6556,1191.016,1654.8932,1514.1851,1245.638,1298.8133,1440.8906,732.3538,717.6908,1133.3623,2046.6342,819.3724,0.3,968.2685,1689.6642,0,4459.5433,1785.9083,10,6240.7555,23341.5304,2.3,0,462.25,0,0,0,0,0,0,1
0,2328,0,481,23.6,1,229.8638,1198.1955,69,1383.5393,18,3105.7195,467.8366,1035.2726,1104.717,3223.0652,1367.3179,489.5389,1161.1237,1665.7325,1575.3075,1289.7159,1298.9811,1486.8618,700.9481,708.1569,1105.9608,1970.8318,761.5536,2,993.5423,1581.8907,0,4300.9035,1775.3114,3,6194.1658,23223.7447,0,0,556.96,0,0,0,0,0,1,1
2,2967,0,602,23.7,1,467.2606,1138.8482,62,1383.4182,25,3123.8858,521.7462,995.6905,1052.9512,3359.0482,1282.1549,506.8486,1153.2128,1670.5811,1568.4981,1270.959,1336.7446,1414.6884,667.2338,698.6804,1069.5958,1968.4647,738.7746,2.8,992.9256,1541.1154,0,4348.479,1739.7047,8,6196.2749,23389.89,0,0,561.69,0,0,0,0,0,0,1
5,3756,7,759,23.9,1,519.9014,1203.5103,58,1451.1022,35,3224.4884,517.1168,992.7087,1005.4814,3506.458,1263.0265,506.3646,1072.4834,1778.46,1583.2504,1220.9553,1323.5356,1435.5437,668.9978,723.5012,1072.3345,1995.5564,758.4387,3.5,1002.0234,1621.7872,0,4449.1537,1776.3368,7,6397.7984,24167.0479,0,0,571.21,0,0,0,0,0,0,1
4,4213,1,1007,24.4,1,661.1971,1189.5331,57,1680.8241,29,3605.1021,460.4623,976.4877,1002.8511,4225.3498,1468.2429,511.0096,1193.5333,2114.1109,1754.7191,1267.3107,1376.0067,1454.4422,653.1273,737.7366,1168.4768,2068.3961,761.9564,2.7,980.0609,1734.8315,1,4913.9159,2047.6795,3,6919.7163,27261.4177,0,0,595.36,0,0,0,0,0,0,1
5,2849,4,814,23.6,1,630.4442,1110.4428,60,1619.5516,23,3926.2071,471.1392,925.8361,993.1667,4496.6397,1360.998,472.6663,1146.2866,2155.2072,1712.0175,1152.5041,1348.7774,1395.3564,640.0408,714.0237,1030.0413,2170.4773,752.8561,1.7,978.897,1736.1078,0,5147.7921,2118.342,5,7301.3386,28477.0958,0,0,556.96,0,0,0,0,0,0,1
1,2875,4,612,22.2,1,588.3038,1063.5226,67,1562.0396,29,4018.8762,480.3648,918.2678,997.5577,4498.97,1350.6157,463.6003,1077.2926,2235.5348,1662.9659,1147.6747,1300.263,1396.8061,634.1199,704.8752,1013.5979,2044.6988,718.3046,2.1,993.1002,1767.3767,0,5238.8463,2164.7734,6,7288.4064,28670.4126,0,0,492.84,0,0,0,0,0,0,1
1,3126,1,590,20.8,1,466.7062,1010.7275,75,1500.4186,15,4082.1881,474.9433,936.4543,973.9798,4511.4571,1333.257,482.8048,1014.9075,2242.872,1683.0158,1075.1799,1258.063,1400.7823,594.304,674.2651,940.0888,1903.6348,738.4831,1.5,855.2728,1696.0317,0,5041.0892,2115.1922,1,7213.564,28389.797,0,0,432.64,0,0,0,0,0,0,1
0,2908,1,649,19.8,1,402.339,942.6921,77,1475.1225,13,4068.3975,531.4586,908.5492,879.6074,4388.9763,1201.6932,450.0932,992.1167,2163.2798,1591.2935,967.451,1214.9839,1418.0184,577.5684,621.8455,872.9709,1719.5763,698.6254,1.5,778.4169,1477.8854,0,4759.6691,2090.7403,3,7013.1463,27550.6253,0,0,392.04,0,0,0,0,0,0,1
2,1513,0,387,19.3,1,337.7676,798.6724,80,1348.3004,13,3915.1285,437.3337,806.9075,805.389,4188.7061,1050.5029,400.8266,842.0901,2056.4974,1410.8797,820.1578,1103.2069,1236.797,510.107,523.1612,775.9064,1542.7856,678.9207,1.7,673.3481,1141.5376,0,4319.8658,1980.194,2,6676.0068,25895.5787,0,0,372.49,0,0,0,0,0,0,1
2,637,2,271,18.8,1,316.3915,788.6782,83,1388.8802,12,3953.7219,453.0078,798.2683,807.2766,4164.8646,1063.8041,416.8941,831.8793,2017.1724,1396.8428,869.3144,1070.0277,1215.5299,519.1161,531.4253,756.3841,1465.4844,656.6767,1.8,681.5027,1076.8261,0,4278.9703,2002.0498,0,6639.596,25842.098,0,0,353.44,0,0,0,0,0,0,1
0,2,2,183,18.5,1,349.7065,807.2181,85,1352.2808,18,3891.2639,472.1856,779.5423,762.7072,4090.8755,1046.8467,424.2524,810.32,1979.7345,1354.9814,842.1791,1025.1548,1241.9361,518.1954,533.6007,749.8843,1389.145,668.4253,1.4,649.9596,1031.9763,0,4216.6356,1990.4133,4,6565.8852,25442.0702,0,0,342.25,0,0,0,0,0,0,1
0,0,0,77,18.1,1,351.8857,780.7117,87,1343.1713,22,3831.1291,470.493,786.1731,768.123,4147.4911,1032.4808,446.5392,793.9855,1965.7597,1383.979,833.4476,969.5518,1292.2114,541.5224,541.0622,765.5442,1387.4617,636.3302,2.1,663.1771,967.9832,0,4167.9668,2003.4723,1,6561.6076,25404.5769,0,0,327.61,0,0,0,0,0,0,1
0,0,0,53,17.9,0,363.8601,807.9807,88,1363.3073,25,3806.075,473.3617,846.4048,754.4923,4137.1539,1045.6023,422.6105,819.8451,1952.3557,1390.2565,851.3942,990.4725,1253.2263,505.9039,551.2444,760.8072,1402.3259,642.267,0.7,664.7736,941.236,0,4114.9745,1995.1927,4,6527.6013,25286.9169,0,0,320.41,0,0,0,0,0,0,1
0,16,0,44,17.7,1,333.694,802.9314,89,1378.0481,18,3688.8111,474.3053,812.034,759.3696,4134.3368,1046.0022,426.3881,841.7027,1938.7368,1413.1884,846.8773,981.2432,1274.7152,498.201,550.9605,752.2129,1346.2105,638.1955,2.4,659.5304,908.32,0,4068.7312,1988.7943,6,6400.3538,25011.0005,0,0,313.29,0,0,0,0,0,0,1
0,793,0,121,17.4,1,358.2964,841.8617,89,1347.5192,23,3640.2127,487.3093,824.8614,716.2206,4072.9829,1039.8379,412.6229,871.1425,1954.9961,1354.099,820.0434,975.77,1274.3003,486.1297,540.5427,753.4786,1296.8954,635.1041,1.8,680.2189,890.7616,0,3959.3737,2011.2776,2,6405.9169,24746.3781,0,0,302.76,0,1,0,0,0,0,1
1,1019,0,213,17.3,1,360.3491,844.7501,91,1350.714,21,3596.5386,482.165,884.1817,754.7774,4030.4433,1091.3704,437.7895,882.1386,1981.5016,1427.7792,879.4501,967.3992,1337.2556,500.8749,586.3421,786.4686,1238.5844,658.871,2.2,703.6614,930.4922,0,3855.684,1978.2729,3,6286.9037,24507.8373,0,0,299.29,0,0,0,0,0,0,1
1,2743,1,473,18.3,1,337.3099,946.6266,89,1384.9044,18,3430.8334,557.4004,801.8176,883.3716,3923.8238,1149.5262,421.7338,913.7805,1901.2662,1411.1625,917.9427,1142.8912,1364.5618,562.0104,639.1448,852.9273,1314.1198,709.1542,2.2,774.0905,1127.2339,0,3835.7317,1896.4645,0,6152.4327,23936.6192,0,0,334.89,1,0,0,0,0,0,1
2,4766,2,820,20,1,342.1584,1066.3475,82,1315.7845,24,3089.3571,544.5049,910.4507,934.821,3504.3733,1245.7755,514.4502,1130.9232,1719.4612,1431.7291,1080.1493,1206.9906,1387.1653,581.9191,689.5667,997.9764,1377.8798,767.3275,1.6,889.7864,1299.9365,0,3834.4463,1785.6027,0,5944.8701,22625.6243,0,0,400,0,0,1,0,0,0,1
0,2856,2,566,22.2,1,349.3952,1083.0565,72,1346.5298,19,2933.9168,640.4581,960.2672,1048.5505,3177.9143,1292.5129,523.9118,1145.0714,1612.6902,1457.1919,1170.4344,1279.9398,1407.0512,674.9638,710.5903,1072.6136,1479.8614,825.3518,2.6,920.0981,1253.9336,0,3745.7192,1653.7206,0,5625.6161,21553.2989,0,0,492.84,0,0,0,1,0,0,1
1,1804,0,429,24.3,1,343.1461,1187.1128,65,1517.8937,35,2949.8894,662.0769,970.1378,1031.3454,3115.5242,1286.4552,500.2609,1254.1989,1642.0693,1532.571,1168.4782,1195.6321,1473.3131,649.5166,774.9383,1096.8884,1519.4281,822.2712,1.6,1005.922,1325.2625,0,3865.258,1653.836,1,5596.8548,21873.8964,0,0,590.49,0,0,0,0,0,0,1
0,1682,1,386,25.3,0,348.3252,1227.869,57,1526.4709,44,2952.4006,663.5553,929.2044,1016.795,3161.5368,1292.4692,481.5926,1258.6114,1711.1875,1534.2642,1032.1652,1218.4059,1326.4688,671.8498,679.4864,1016.5724,1540.3118,774.4477,0.6,1023.3441,1433.123,0,3996.9461,1694.9963,8,5781.4768,22359.2792,0,0,640.09,0,0,0,0,0,0,1
0,1921,0,433,26.3,1,394.2604,1238.3863,52,1520.4973,41,2911.856,709.3411,905.823,1035.7708,3212.4502,1327.0705,499.4682,1183.2504,1649.2426,1514.588,1129.0129,1184.9427,1239.6073,644.0317,733.6036,1036.7629,1678.6332,832.0705,3.1,1031.5947,1518.2544,0,4129.0703,1682.5934,7,5845.0778,22465.3756,0,0,691.69,0,0,0,0,1,0,1
0,2243,0,513,26.1,1,336.7369,1249.8587,54,1498.2773,48,2903.091,666.1832,931.7308,1146.3812,3141.9159,1290.5499,541.6424,1196.3779,1688.6777,1558.4046,1204.9983,1201.2709,1310.3756,652.375,719.4075,1015.2078,1767.6569,858.8417,3.4,1082.2085,1596.975,0,4112.5043,1703.374,9,5890.1087,22496.3535,0,0,681.21,0,0,0,0,0,0,1
0,2395,0,544,22.8,1,310.3804,1341.5566,74,1450.5111,41,3036.4448,693.2417,997.414,1113.827,3158.6925,1293.0549,539.6945,1138.2726,1671.6637,1525.2197,1236.9467,1214.5487,1344.8423,664.7864,744.4167,990.3421,1765.1704,832.9015,2.9,1052.7269,1519.8452,0,4171.2905,1645.9379,10,5998.284,22658.0442,0,0,519.84,0,0,0,0,0,0,1
2,2538,0,517,22.2,0,365.6715,1302.8419,79,1386.0128,32,3014.1805,484.8511,956.4375,1084.4946,3191.6199,1255.5949,532.6538,1080.3443,1703.7692,1519.042,1192.9809,1260.5316,1446.2295,660.8305,704.7047,994.3178,1820.4352,797.3179,0.4,987.7064,1442.9857,0,4200.9282,1673.6018,8,5826.7843,22515.9387,1.2,0,492.84,0,0,0,0,0,1,1
0,2975,2,596,22.4,1,453.7205,1265.7138,77,1401.2603,19.5,3116.2472,630.91,1030.5068,1054.9847,3344.7713,1284.0239,541.4624,1089.7844,1705.8498,1616.5229,1228.3035,1243.1141,1292.3143,654.5203,708.3567,986.5334,1846.9155,758.9989,2.7,976.7679,1419.4546,0,4173.1812,1678.3552,10,5946.423,22982.6109,0,0,501.76,0,0,0,0,0,0,1
4,3852,1,713,21.9,0,461.8102,1198.4467,70,1578.8205,27,3259.0605,511.1436,940.8946,1040.1472,3445.5424,1359.5038,525.0287,1103.4152,1747.8276,1612.2976,1194.2556,1234.7,1351.2769,648.9266,686.3934,966.1945,2044.4189,814.4464,0.7,971.4406,1699.5358,0,4423.1922,1789.8558,10,6192.6176,24049.2142,0,0,479.61,0,0,0,0,0,0,1
5,4626,3,943,22,0,478.7529,1236.8509,73,1665.2452,13,3889.5756,424.2223,949.9441,1085.7878,4341.7344,1360.4522,496.0253,1116.6943,2202.4816,1871.2151,1206.1758,1380.5978,1429.5585,628.1176,769.5282,1070.6404,2065.5774,853.4621,1,1013.1904,1882.0644,1,4775.8282,2181.413,9,6863.279,27790.7721,0,0,484,0,0,0,0,0,0,1
1,3103,5,818,21.8,1,555.1883,1119.3453,76,1678.3885,22,4376.0085,469.331,947.8507,990.1642,4772.8749,1384.6665,487.8448,1093.0692,2288.3225,1896.4477,1198.9299,1375.0609,1355.6053,621.6184,729.429,993.0143,2144.5891,786.6333,3.7,970.6623,1885.3812,0,5075.2243,2298.9993,9,7290.0384,29676.3041,0,0,475.24,0,0,0,0,0,0,1
4,2909,4,600,20.9,1,468.1699,1128.1603,76,1642.3519,32,4639.051,467.2332,922.0832,991.0278,4982.6587,1268.4842,484.5254,1092.7704,2339.1409,1965.4754,1151.4297,1318.5512,1442.5709,615.8622,757.1733,1024.6959,2105.3979,769.8724,3.4,915.9076,1881.7169,0,5363.8839,2277.5273,10,7492.3532,30702.4423,0,0,436.81,0,0,0,0,0,0,1
4,3152,3,607,20.4,0,491.2008,1081.4111,71,1655.9514,19,4786.2488,486.6661,906.0019,976.6441,5082.5495,1177.2101,492.5759,988.5358,2369.7546,1881.8681,1054.9284,1263.9497,1417.8627,605.9153,732.0422,973.3039,1970.345,773.3993,0.7,921.2777,1804.6615,0,5502.3144,2318.3453,6,7487.4856,31084.5177,0,0,416.16,0,0,0,0,0,0,1
3,3599,5,694,19.8,1,528.3129,935.8262,74,1585.2804,20,4757.0196,482.3579,859.8797,886.0585,4914.834,1122.4856,484.3658,978.2855,2303.5498,1772.8612,1004.0021,1265.259,1418.3242,612.2933,678.8356,899.7011,1764.2845,744.1124,1.5,868.7928,1592.7807,0,5290.2772,2199.1683,5,7156.2454,29979.2359,0,0,392.04,0,0,0,0,0,0,1
0,2482,1,464,19.3,1,351.8006,770.1112,74,1398.6225,16.5,4560.79,379.5803,830.8565,829.314,4591.9517,1052.4827,416.8414,827.4366,2212.7669,1530.408,888.865,1127.8527,1284.232,511.6332,549.3159,839.0477,1579.1009,679.7822,1.7,682.7596,1338.6814,0,5016.2627,2084.7163,9,6827.4967,28223.0148,0,0,372.49,0,0,0,0,0,0,1
1,1,2,542,19.1,1,351.3733,802.3769,80,1358.5829,19,4527.4247,410.0481,828.3569,834.2456,4443.4326,1005.1763,417.6625,830.8864,2133.9186,1454.7365,844.9261,1064.0256,1243.9919,501.1212,571.4341,813.5475,1475.9774,681.1495,1.8,696.7686,1301.3779,0,4821.3,2044.8805,8,6713.581,27497.8568,0,1,364.81,0,0,0,0,0,0,1
6,0,3,203,18.9,1,368.0002,770.1971,79,1329.5677,26,4426.7975,433.2449,788.6131,796.5011,4322.4489,988.6553,410.828,810.8475,2077.7641,1452.5875,817.6509,1008.8709,1259.9583,523.536,549.9213,785.4057,1397.5904,678.5487,1.6,677.043,1211.8616,0,4748.5258,2014.5361,8,6629.7468,27001.9744,0,1,357.21,0,0,0,0,0,0,1
0,0,4,119,18.6,1,389.0639,801.3755,81,1329.0479,22,4166.7049,428.9115,801.9519,828.8502,4210.7983,939.0605,420.739,760.9601,1994.3982,1341.8284,805.589,957.056,1242.3328,521.534,563.8194,786.4565,1361.8096,704.2896,2.2,668.9542,1188.2502,0,4586.1168,2000.7734,6,6551.4677,26181.1356,0,1,345.96,0,0,0,0,0,0,1
1,0,0,75,18.4,1,371.0485,803.9219,83,1359.048,23,4054.99,458.8089,781.3724,849.0102,4133.1998,920.6546,419.1569,771.6719,1992.9324,1365.5917,821.8494,980.5027,1273.0058,522.1221,558.7266,793.1964,1340.6592,680.3821,2.1,661.2051,1134.7224,0,4395.5961,1994.3851,6,6378.7463,25674.4894,0,1,338.56,0,0,0,0,0,0,1
1,25,2,56,18,0,388.8005,796.266,83,1338.6206,22,3894.1669,433.2889,811.8949,787.5879,4089.7852,947.1288,413.7323,778.1151,1935.6667,1372.2579,824.3392,936.2129,1288.2942,509.6948,558.6872,787.1644,1297.0899,672.2797,0.9,647.334,1025.7307,0,4261.8804,1965.4077,7,6283.5014,25141.2868,0,1,324,0,0,0,0,0,0,1
1,782,1,133,17.9,1,377.0376,829.0429,85,1378.9194,24,3784.1133,455.0357,839.2991,796.5628,4005.2171,978.1853,415.7092,787.2988,1862.2938,1351.4376,831.3285,932.9752,1323.197,511.5907,546.1382,755.767,1185.433,652.2211,1.7,637.5839,913.647,0,4046.5086,1945.6147,4,6198.0216,24572.1261,0,1,320.41,0,1,0,0,0,0,1
0,690,0,165,17.8,0,399.1422,827.5729,88,1369.7598,19,3722.1326,459.1207,851.0685,817.0404,3958.987,997.2985,433.3777,861.3066,1890.1456,1327.9212,792.9715,914.9087,1395.5178,510.0739,571.35,731.1674,1149.0075,675.8575,0.9,652.1599,868.7905,0,3875.5682,1939.4536,6,6090.2835,24174.2515,0,1,316.84,0,0,0,0,0,0,1
0,896,0,166,18.6,0,375.2198,791.4885,86,1346.6842,16,3626.1394,420.8779,812.5926,776.9369,3907.5118,998.1582,427.1408,824.4765,1864.9279,1310.3688,830.9201,919.3306,1361.4486,552.0346,602.7489,744.6619,1132.5606,693.3212,0.9,700.9251,840.6967,0,3749.9001,1923.5702,5,5953.6655,23682.7679,0,1,345.96,1,0,0,0,0,0,1
0,1528,0,332,20.7,1,367.161,861.5291,76,1341.0334,23,3503.7146,515.1221,852.1321,834.7776,3855.6997,979.4157,449.7056,878.8064,1857.9611,1363.1201,847.4688,963.2126,1420.9167,546.7644,606.3271,763.1231,1114.8679,689.1714,1.5,739.5006,859.7776,0,3622.7719,1898.4162,7,5740.7337,23183.4507,0,1,428.49,0,0,1,0,0,0,1
6,1968,0,364,23.6,1,472.0377,902.4537,63,1395.8237,23,3445.7672,569.2542,944.2599,817.3293,3631.0827,1047.7566,495.4019,968.8078,1894.6737,1441.9377,880.1957,1036.3155,1395.0563,586.1693,626.9834,807.796,1177.3723,715.351,1.5,856.7895,947.1615,0,3576.1854,1969.8527,5,5515.2632,22870.5863,0,1,556.96,0,0,0,1,0,0,1
2,1895,4,358,25.8,1,550.1855,1008.8852,53,1473.1308,28,3431.0145,682.969,869.9083,836.3218,3683.4839,1069.0706,498.7793,1014.35,1929.4286,1566.3499,921.2307,1099.9074,1294.2025,572.7235,629.3119,810.2871,1233.5625,703.6245,1.4,846.8531,944.9741,0,3592.7112,1992.2773,4,5576.5441,23244.9403,0,1,665.64,0,0,0,0,0,0,1
0,2094,1,390,27.3,1,618.0706,1049.5789,51,1542.6758,36,3505.1528,639.3505,884.0958,859.3264,3683.6242,1115.8306,519.147,1086.379,1936.8017,1655.2216,927.693,1124.539,1292.518,582.4755,682.7343,865.5053,1278.626,751.992,1.4,917.2866,970.2288,0,3744.9453,2038.2051,3,5557.2935,23663.92,0,1,745.29,0,0,0,0,0,0,1
1,2319,0,519,29.1,1,682.4067,1111.3814,46,1633.0134,35,3633.8542,711.3969,843.4294,930.9348,3910.5224,1157.0884,493.9718,1110.7266,1929.9193,1648.4711,985.9642,1226.803,1235.4178,550.0865,663.1986,896.9372,1409.791,778.1866,2.1,949.4608,1089.605,0,3970.8696,2028.4838,0,5809.7226,24564.8564,0,1,846.81,0,0,0,0,1,0,1
0,2792,1,585,30.9,1,797.1495,1141.4878,37,1585.1575,32,3680.6261,745.2841,858.1634,938.1158,4028.4142,1106.3644,517.4366,1104.0854,2062.0577,1736.2266,1004.2712,1214.7005,1217.1977,534.5491,635.9045,950.0232,1500.9198,757.4704,1.9,1030.0963,1192.931,0,3973.8918,2131.2347,1,5951.4346,25149.0432,0,1,954.81,0,0,0,0,0,0,1
2,2798,1,581,31.4,1,762.2588,1145.3471,35,1545.277,34,3769.0355,703.6957,872.9548,935.9187,4177.7398,1194.9551,516.2819,1126.1937,2060.339,1811.7756,970.8607,1212.1943,1246.7986,637.5124,633.7138,915.2703,1751.1496,772.3943,2.8,1022.933,1367.6738,0,4099.0766,2190.9156,2,6095.0801,25749.2392,0,1,985.96,0,0,0,0,0,0,1
0,3257,1,623,30.6,1,810.6716,1115.9624,38,1693.7987,33,3950.9146,696.8949,900.738,991.5466,4310.2905,1200.2444,492.4359,1152.1625,2136.5697,1719.1877,962.4939,1222.3078,1250.8044,579.1513,643.5426,976.6028,1799.4233,743.969,2.9,1003.6649,1417.6149,0,4409.5829,2201.4794,4,6256.4827,26678.3062,0,1,936.36,0,0,0,0,0,1,1
2,3566,0,604,31.8,1,700.5127,1155.9562,37,1569.666,37,4111.7838,770.6597,894.3012,1001.1105,4385.8048,1258.0996,474.3016,1132.1099,2272.4924,1750.514,971.658,1248.5021,1396.0232,593.533,647.7941,965.9946,2016.3098,733.4603,2.5,1036.4071,1582.7857,0,4575.9509,2157.1084,4,6472.5584,27295.8787,0,1,1011.24,0,0,0,0,0,0,1
1,3597,2,680,32.2,1,581.3689,1206.7192,37,1560.5517,21,4358.4638,667.4281,866.6184,992.8043,4683.6017,1265.9138,456.3973,1174.734,2388.0674,1812.9567,1047.6059,1287.1702,1409.3729,642.6761,698.0691,1036.4336,2074.0016,781.9123,2.7,990.9631,1822.5383,0,4880.1996,2326.4927,6,6878.0358,28888.3694,0,1,1036.84,0,0,0,0,0,0,1
0,3079,1,583,30.1,1,679.566,1152.234,42,1528.9779,51,4827.6307,695.1872,822.3165,985.8734,4941.4788,1261.7089,505.7401,1136.9721,2511.9973,1825.1398,1104.7752,1287.8612,1349.7913,636.8704,672.9586,916.8145,2202.9138,799.4625,3.2,928.6449,1975.0839,1,5250.8201,2297.3498,4,7386.3767,30569.7711,0,1,906.01,0,0,0,0,0,0,1
0,2713,0,568,29.2,1,691.9405,1118.8112,45,1535.215,36,5158.3588,676.7866,861.2068,949.164,5132.5672,1251.7373,505.126,1096.7139,2536.2639,1856.8788,1122.33,1343.644,1354.6934,624.2402,623.5383,920.3303,2141.4999,786.4333,3.4,909.1075,2124.957,0,5653.9147,2336.0642,5,7665.9095,31875.1721,0,1,852.64,0,0,0,0,0,0,1
1,3434,1,488,26.9,1,597.4422,1063.968,52,1502.6395,15,5352.5969,636.0147,876.1652,970.6972,5230.1867,1317.6543,501.4789,1081.3154,2564.8049,1873.3257,1029.5879,1326.6602,1331.1563,617.7123,589.6046,871.7439,2129.2263,823.747,3.7,890.9977,2232.6364,0,6006.4549,2430.3747,3,8029.1947,32989.578,0,1,723.61,0,0,0,0,0,0,1
0,3775,0,628,25.3,1,523.9531,990.2724,56,1494.2375,19.5,5264.113,592.252,940.1184,926.3283,5121.15,1230.1338,493.0737,985.6606,2572.7129,1788.5396,1034.3738,1269.7374,1322.0909,584.6271,610.1289,860.3806,2134.1948,722.6606,3,870.8291,2003.9095,0,5916.9328,2422.3427,2,8003.0016,32583.0301,0,1,640.09,0,0,0,0,0,0,1
0,3908,0,607,24.2,1,517.4905,918.7986,59,1516.231,22.5,5057.4528,616.3873,942.3886,891.639,4942.4898,1225.0941,501.4261,955.6511,2487.6615,1799.9889,973.67,1303.192,1312.7902,559.7192,594.0128,856.4827,1756.578,721.9609,2.9,841.2305,1712.3352,0,5828.074,2224.8457,3,7582.1002,31438.8439,0,1,585.64,0,0,0,0,0,0,1
1,2260,1,524,23,1,397.5311,821.7757,61,1411.0187,22.5,4890.0454,461.7559,830.3701,822.3646,4706.8319,1069.4612,426.035,843.0811,2395.8937,1615.3493,869.8685,1155.6984,1264.3021,490.7674,579.3617,750.9911,1576.9866,690.3727,3.3,708.3487,1390.9961,0,5442.1193,2053.5504,1,7446.6561,29961.4648,0,1,529,0,0,0,0,0,0,1
