"y","rain","wind","wet","snow","cloud","dust","temp.sqr","sunny","semester","past_return","X1_2","X2_3","X3_4","X4_5","X5_6","X6_7","X7_8","X8_9","X9_10","X10_11","X11_12","X12_13","X13_14","X14_15","X15_16","X16_17","X17_18","X18_19","X19_20","X20_21","X21_22","X22_23","X23_24","m0","m5","m20","m25","m30","m35","m45","m65","m70","f0","f15","f25","f30","f35","f40","f50","f55","f60","sub_passenger"
2,0,3.2,83,0,8,6,134.56,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418.8419,920.0095,3920.2051,3838.424,1851.9581,1404.5634,932.7537,384.1642,811.7192,292.1902,1217.7739,3929.3754,1887.7893,1281.2035,728.9731,738.1908,636.0064,605.91,0
0,0,2.1,83,0,9,5,132.25,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430.7772,845.8489,3863.1541,3777.4013,1826.0091,1403.7878,981.8494,410.1175,790.1419,302.7949,1192.2447,3910.5943,1875.7198,1319.294,712.5546,751.6481,642.755,596.8373,0
1,0,2,81,0,9,4,132.25,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411.3706,793.9537,3803.1178,3727.3329,1808.0198,1369.8163,973.7479,397.503,808.5764,298.6612,1180.98,3866.7,1872.1229,1302.676,712.4669,748.1962,674.8873,616.94,0
0,0,1,80,0,9,6,129.96,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405.0089,830.4156,3747.8537,3662.2551,1809.4421,1362.0067,990.1182,403.8017,825.5403,316.3908,1155.3555,3845.2848,1877.4737,1292.6875,713.2758,777.1548,682.6447,622.9092,17
0,0,2,82,0,9,5,129.96,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418.3738,789.734,3661.1661,3615.2725,1772.5719,1348.4435,977.4288,385.9964,795.7025,329.3197,1099.6624,3828.9836,1896.3063,1290.6798,740.0425,789.7648,722.357,620.8668,705
0,0,1.9,83,0,1,10,123.21,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415.3356,781.9453,3571.0179,3521.4022,1862.8126,1384.1736,1087.5428,440.8393,893.0326,316.8962,1119.9389,3785.3192,1878.9182,1317.1703,749.7203,826.0516,710.3591,673.3933,1069
1,0,2.2,83,0,0,45.5,134.56,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467.9519,963.954,3490.0496,3420.3478,1876.3504,1490.1767,1298.384,406.4578,874.0605,352.0213,1149.0718,3677.6635,1904.9947,1354.2046,817.5078,886.3273,839.3026,695.1666,2793
6,0,1.9,76,0,1,9,193.21,1,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565.0393,1068.6451,3575.5246,3015.3148,1690.4287,1483.8817,1308.1426,526.7811,969.4554,280.309,1208.4828,3435.1162,1787.8282,1291.4278,984.3459,960.0274,888.3497,757.1119,4766
1,0,2,66,0,0,11,249.64,1,1,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813.3458,1144.8698,3656.2748,2809.3583,1550.4553,1546.4431,1294.8609,574.6036,1014.8535,312.8475,1350.4459,3064.5149,1723.4027,1340.7971,990.9549,967.2721,1003.3201,730.6319,2908
15,0,2.1,55,0,0,27,320.41,1,1,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,876.1743,1291.0777,3839.6282,2910.8951,1615.9381,1582.6612,1386.1753,571.368,924.4317,309.5008,1410.995,3064.0201,1695.3897,1414.8262,1108.645,1059.4313,1043.7153,874.4695,1722
14,0,2.4,49,0,0,33,372.49,1,1,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,958.7818,1483.2863,4276.4513,2916.4606,1592.0961,1539.106,1302.2005,527.6486,829.5562,364.2567,1502.3022,3125.1237,1711.8027,1396.0122,1185.2359,1022.9184,1093.9224,848.7085,1700
7,0,2.2,44,0,1,32,445.21,1,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,759.8113,1596.3002,4250.6854,2950.9781,1638.5246,1616.6926,1280.8579,555.0923,959.8759,309.3147,1481.1681,3127.1655,1706.0632,1477.1876,1240.1999,1073.8242,1106.5691,774.5544,1927
9,0,3.4,34,0,2,26,515.29,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,678.6244,1719.5308,4361.6125,2957.7549,1694.6088,1703.2651,1285.6719,554.9818,925.6007,311.5654,1610.7119,3142.5472,1726.3316,1429.4829,1268.156,1151.9454,1171.9825,831.0275,2125
9,0,2.8,33,0,2,18,566.44,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,568.0101,1686.3143,4465.1579,3053.2033,1701.1976,1698.8689,1303.1944,588.2429,1021.1156,328.8496,1666.9321,3190.5679,1714.746,1395.501,1255.3982,1128.7807,1126.8632,815.6643,2080
5,0,3.4,33,0,3,22,585.64,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,525.0751,1707.3835,4461.4784,3050.156,1720.5661,1680.0599,1338.8121,594.3085,995.9973,451.7546,1871.1889,3130.7384,1709.1414,1354.9514,1187.7145,1134.6231,1119.1254,818.9502,2506
8,0,2.6,32,0,1,24,625,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,597.7965,1560.167,4338.9803,3178.157,1720.7788,1641.2388,1263.4881,537.2638,937.3636,526.2916,1938.3769,3216.327,1833.9085,1402.7984,1177.283,1129.5841,1025.0376,823.3799,2999
11,0,2.6,32,0,2,29,620.01,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,575.9807,1694.5466,4430.1472,3274.5395,1694.4441,1615.5245,1302.1003,519.7402,937.9809,462.5213,2155.2871,3336.5584,1794.7155,1440.2304,1164.4497,1052.0997,1003.8863,768.0642,3849
12,0,1.8,34,0,5,32,571.21,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,553.683,1869.8663,4878.9659,3834.3147,2068.3619,1922.2537,1374.8641,500.6486,942.089,487.0839,2456.0342,4094.1548,2164.1384,1590.9382,1047.5495,1114.3863,978.3667,791.6747,4399
9,0,2.3,35,0,5,25,519.84,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,641.1324,2004.1365,5105.4842,4077.5083,2254.9464,1941.5102,1407.7186,485.9835,852.5981,447.7538,2594.6061,4429.329,2281.8205,1575.686,997.1713,1068.2448,903.3663,796.507,3092
5,0,2,50,0,0,21,432.64,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,546.5735,2031.1894,5348.016,4187.2819,2234.1317,1895.288,1346.1759,489.3452,889.7969,439.8425,2608.1096,4484.9541,2229.9535,1484.1978,973.4274,1030.1707,898.0048,776.3865,2855
4,0,2.6,52,0,1,32,353.44,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,561.2838,1900.7759,5185.4345,4145.7977,2285.388,1861.8119,1208.5168,480.8083,869.2945,463.5903,2378.3568,4484.466,2173.0894,1464.0559,881.7797,968.727,887.8976,759.4678,3056
3,0,0.9,54,0,7,16,324,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,577.3564,1544.8794,4936.5179,4142.0042,2155.4303,1741.1012,1169.9904,451.0982,850.6992,431.0148,1865.7176,4334.6501,2193.5038,1431.042,898.7679,855.0147,872.5338,715.5719,3265
0,0,1,56,0,6,29,299.29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,429.8541,1225.9076,4510.9042,4043.8863,1984.8776,1500.8393,1026.116,437.3662,825.143,370.0115,1521.7643,4136.1021,2004.7477,1372.5205,819.2478,768.8541,698.0128,630.4394,1406
0,0,1.3,58,0,5,30,282.24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437.1861,1148.7295,4397.1204,3945.5938,1920.3788,1408.2042,1040.3545,407.1612,845.6942,351.423,1380.0595,4105.4462,1983.9288,1347.5382,805.209,768.5057,705.1981,624.7254,9
1,0,0.8,59,0,6,37,256,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425.335,1072.439,4273.9437,3878.353,1903.884,1398.9474,994.969,430.4665,801.8881,358.5928,1282.6849,4095.8406,1939.2031,1338.0391,787.2001,761.8955,695.8443,610.0847,0
1,0,0.9,62,0,7,29,237.16,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425.5885,988.8741,4227.3683,3815.1218,1891.6182,1372.7236,969.5392,413.9985,812.1596,356.6775,1252.647,4077.7803,1935.3253,1360.1846,762.3567,763.5002,684.2049,608.0486,0
0,0,0.9,65,0,8,36,222.01,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406.6434,975.1173,4107.3899,3744.9885,1923.2815,1342.5889,975.5431,395.9117,799.5577,390.5068,1218.2851,4053.3617,1969.6481,1375.8002,782.8358,762.8479,688.5192,611.6911,0
0,0,0.9,66,0,8,37,210.25,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430.3276,906.627,3936.4717,3703.0373,1874.6362,1344.3479,1017.8506,419.2937,826.6546,367.8043,1144.3713,4018.1031,1972.5218,1362.1583,762.7684,767.3035,688.2234,601.2338,21
0,0,1.4,65,0,8,24,196,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394.424,899.5612,3806.7994,3681.3178,1875.7208,1380.9369,1035.31,433.1675,805.2757,374.1835,1140.0083,3998.4672,2013.6719,1373.2694,754.2884,777.3429,683.9594,626.0997,695
0,0,2.1,62,0,9,22,184.96,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438.7759,900.7608,3721.3894,3568.5833,1887.3988,1406.2864,1058.4125,449.1324,823.1467,404.5414,1145.8333,3952.2949,1991.2405,1330.7499,812.6596,797.0345,730.6882,669.1745,1068
2,0,2.3,58,0,9,20,201.64,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567.1796,1077.5499,3596.8907,3455.8989,1876.8199,1504.6464,1202.802,468.7429,807.9049,399.2331,1242.7787,3820.7171,1921.0636,1424.1528,855.6187,871.0906,865.5684,729.2358,2907
7,0,2.4,51,0,8,19,240.25,1,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573.8703,1134.1817,3836.717,3074.5755,1716.5852,1507.6278,1215.657,512.1956,871.2767,294.7487,1325.4652,3442.6568,1738.7125,1416.9059,1002.129,988.4183,857.867,712.243,4855
5,0,2.6,41,0,7,17,349.69,1,1,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,607.4073,1280.7253,3763.9553,2890.3321,1683.6284,1519.457,1375.3444,525.5101,931.9496,304.5797,1484.6477,3193.8098,1675.5018,1427.668,1151.9184,1017.7366,965.5232,800.7812,3086
15,0,1.9,37,0,6,39,436.81,1,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,620.4999,1390.4959,3984.5478,2834.9578,1610.4011,1594.7156,1306.6721,542.6805,951.0571,300.1471,1567.5037,3141.8186,1675.1457,1448.4587,1245.1032,1095.2142,1046.17,829.9968,1795
5,0,2.4,30,0,6,33,484,1,1,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,654.1554,1571.0958,4340.8753,2905.6872,1613.0126,1601.8015,1464.3705,539.5054,900.7097,318.0596,1826.0121,3202.0039,1743.8492,1639.5142,1312.6551,1083.2058,1077.0158,832.9093,1624
5,0,2.1,23,0,5,31,571.21,1,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,646.7155,1537.724,4350.2823,2950.6465,1599.2457,1625.4275,1298.1137,535.3597,919.9858,329.3276,1783.6313,3185.8764,1778.0637,1495.0184,1274.8866,1102.0758,1047.1571,837.887,2110
8,0,2.5,23,0,5,22,615.04,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,627.1823,1546.9053,4494.2873,2877.681,1646.5083,1692.4654,1344.7668,567.2998,961.6247,293.6332,1860.3755,3184.7683,1814.132,1479.254,1214.0595,1070.5578,1017.3012,827.1681,2010
2,0,2.5,17,0,2,33,640.09,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,658.5263,1643.3813,4550.69,2943.8685,1708.3999,1688.3951,1409.7624,584.1592,986.4449,328.1484,1851.0644,3214.6161,1867.2428,1488.9553,1254.6311,1135.8339,1075.1197,839.4565,2130
8,0,2.3,18,0,3,37,665.64,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,439.533,1673.4279,4436.3837,2960.4408,1754.0932,1712.893,1393.6017,541.7891,919.5016,301.7207,1990.7749,3224.7636,1777.178,1489.6987,1178.4019,1170.7604,1137.1285,821.1127,2451
3,0,1.4,20,0,2,35,681.21,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,507.3131,1506.1487,4410.3345,3017.5751,1726.5385,1668.4394,1402.806,529.2777,935.4143,508.5064,2025.9269,3183.2836,1781.0288,1424.3514,1103.4071,1186.7571,1038.9584,786.9363,3019
7,0,2.3,20,0,4,44,635.04,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,577.5412,1686.7563,4727.8689,3258.9905,1761.928,1753.5214,1409.6536,563.8068,971.8924,550.6009,2362.3242,3349.6882,1785.7013,1447.0779,1029.4529,1097.4203,988.9033,791.8754,3906
6,0,1.9,25,0,9,33,585.64,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,482.3239,1785.0213,5108.0502,3981.4098,2157.6067,2049.4103,1548.9735,575.734,966.4021,546.4908,2650.6613,4154.0129,2198.0906,1766.0291,1146.2463,1105.6528,987.2604,794.704,4427
1,0,3.7,27,0,9,35,488.41,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,530.9491,1985.1063,5348.4128,4221.5965,2238.5661,1950.9422,1430.335,489.7137,979.0343,583.5676,2729.8256,4452.6331,2363.7366,1637.4906,1034.6552,1055.8927,1032.5615,765.0626,3279
3,0,3.8,31,0,8,26,424.36,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,572.5308,2064.4256,5435.6811,4254.654,2337.3374,1969.0476,1349.3314,503.7134,932.5897,560.1021,2670.0372,4375.5443,2318.6213,1579.3496,930.5156,1054.0528,972.5275,747.3478,3078
4,0,2.3,32,0,7,15,404.01,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,600.3453,1886.9222,5414.1875,4253.9015,2336.3956,1887.4168,1292.7052,496.0778,917.6991,432.7564,2376.937,4388.2393,2208.6856,1546.6986,925.6004,988.8926,891.1486,723.43,3210
4,0,2.5,35,0,8,15,380.25,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,584.407,1646.9265,5035.3365,4128.3401,2192.7072,1805.3962,1267.0037,475.1589,906.0121,452.2369,1905.5811,4356.7862,2120.2506,1499.3802,884.5844,937.9154,859.884,742.8253,3498
0,0,2.2,40,0,10,30,361,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,423.5075,1208.5797,4682.2335,4085.2884,2058.1012,1544.3026,1092.4894,420.817,817.5094,401.4624,1617.9645,4125.3,1982.5207,1373.0743,777.524,793.163,666.417,668.4972,1676
0,0,1.3,46,0,10,34,334.89,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418.5609,1100.6448,4641.5776,4061.9184,2023.7506,1406.4072,1104.5176,404.8281,808.3764,374.6274,1535.5228,4131.2345,2011.7454,1312.1677,773.5262,810.5811,671.316,643.7689,2
0,0,2.1,43,0,9,23,313.29,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421.2668,1036.562,4424.8569,3963.3238,1960.0618,1390.3423,1068.6281,425.42,829.0694,370.2301,1451.5734,4066.4781,1971.8919,1320.6628,768.4629,804.5677,672.5198,649.1261,0
1,0,2.3,49,0,10,20,302.76,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437.8665,970.4411,4260.2198,3910.6609,1916.5543,1336.7241,1059.0654,412.0119,835.595,365.7412,1425.142,4096.2375,1994.9351,1309.1337,755.4484,800.0735,620.7273,644.3454,0
0,0,1,53,0,10,27,292.41,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399.9807,943.1309,4134.2782,3859.4095,1871.1088,1367.3967,1030.9672,420.4842,810.6166,363.7594,1370.0238,4086.1903,1981.6728,1299.0838,771.0908,795.147,653.9024,629.615,0
0,0,0.8,49,0,10,25,289,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400.0481,877.6263,4038.7581,3791.3008,1866.9231,1397.1468,1067.0109,443.4443,825.0821,376.3416,1349.0552,4084.1026,1971.4355,1294.1333,751.1083,803.2912,673.0133,629.9928,15
0,0,1.4,50,0,9,28,282.24,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425.9718,885.1083,3855.4627,3720.8869,1888.0842,1340.803,1092.6714,429.7,816.273,344.2595,1303.3332,4045.5321,1975.3448,1297.4846,764.4631,798.2954,657.5186,614.1319,724
0,0,2.1,56,0,8,23,289,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466.0941,902.4938,3824.5464,3650.8553,1868.8284,1369.3714,1144.998,476.0092,890.1543,392.9499,1254.6973,3999.3879,1923.8323,1296.2379,784.1755,812.2731,700.3003,669.36,1048
1,0,2.4,60,0,1,33,292.41,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481.9823,926.3338,3641.0303,3447.8077,1868.5806,1357.7613,1257.8235,445.9534,869.3624,408.5414,1372.1795,3834.1652,1937.063,1379.0687,855.147,891.0448,828.6969,713.0917,2864
10,0,2.4,60,0,1,38,327.61,1,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600.3743,1222.3484,3750.1074,3093.2576,1681.455,1416.9914,1329.5249,491.8312,949.0026,464.3703,1500.4177,3484.9333,1799.9555,1375.6219,993.6176,951.1627,862.6715,771.1919,4894
8,0,2.1,49,0,1,33,384.16,1,1,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,659.9577,1246.2367,3798.1226,2905.7072,1501.7268,1398.9793,1403.4269,532.4728,999.3837,442.4544,1549.6527,3138.6974,1756.3137,1408.8284,1109.3549,1031.8758,949.7359,823.1606,3027
14,0,2,44,0,0,37,453.69,1,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,607.9368,1425.4478,3921.9544,2889.9094,1542.8514,1511.5607,1381.8004,537.5011,951.3168,458.8329,1738.5099,3150.8763,1738.0578,1450.8031,1122.8093,1086.4765,1008.9805,860.1486,1791
13,0,2.1,40,0,1,37,497.29,1,1,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,731.7897,1643.3158,4292.4855,2873.917,1606.3199,1510.4512,1325.3496,480.8248,932.3984,463.7213,1873.1499,3147.0569,1798.9365,1555.6746,1202.9044,1063.9707,921.453,839.7275,1782
8,0,2.7,37,0,1,30,529,1,1,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,848.8994,1629.2561,4457.1935,2952.1457,1607.568,1569.3686,1324.8718,528.242,900.2316,400.5463,1899.6441,3149.9894,1720.2866,1513.1732,1250.8878,1134.8101,1014.9854,813.8605,1995
10,0,2.9,37,0,6,39,566.44,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,800.6764,1609.2303,4599.6972,2981.8471,1618.292,1569.8239,1411.5252,566.5728,1000.2767,424.0504,2080.539,3219.2045,1766.7932,1492.4015,1234.8194,1162.9323,1038.6159,874.8862,2123
9,0,1.8,36,0,8,37,595.36,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,623.1035,1805.4651,4664.4566,2991.9709,1590.3985,1661.7986,1432.267,519.1186,950.2493,409.7354,2034.5507,3205.1363,1785.2513,1445.1299,1248.4525,1158.8403,1075.6497,868.9617,2296
5,0,3.7,38,0,8,42,620.01,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,526.4496,1636.9279,4495.4697,2959.727,1681.1007,1637.3499,1381.5494,550.898,1005.3454,430.0943,2112.2615,3252.1346,1822.4616,1496.781,1244.6029,1083.6097,1035.9847,851.5161,2641
4,0,3.7,40,0,9,45,590.49,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,576.6083,1705.9146,4535.1855,2962.5938,1704.2002,1584.9588,1365.3918,520.1859,958.0036,480.0327,2090.6517,3165.5245,1915.5838,1438.3901,1167.5965,1055.9448,1033.5433,836.7388,3039
7,0,3.6,43,0,8,46,524.41,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,539.4254,1825.5306,4594.6542,3158.8665,1803.0076,1743.5134,1379.5661,563.9089,950.4129,475.3489,2457.003,3332.0782,1882.9454,1508.3227,1116.8011,1084.128,972.2907,772.1407,3983
5,0,3.5,48,0,10,33,449.44,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,533.7144,2075.5971,5214.3291,3684.3918,2288.0309,1927.64,1448.7401,553.0884,936.8763,572.6451,2804.3014,4116.1307,2278.407,1789.5727,1158.063,1157.7462,990.3157,759.1132,4461
3,0,2.6,53,0,9,22,392.04,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,509.2541,2294.2433,5465.4685,3978.3017,2277.8525,1897.9931,1416.59,505.0278,971.9374,597.4909,2844.9442,4388.8453,2316.3562,1601.2362,1088.8373,1138.3862,945.5217,779.2879,3175
8,0,2.5,54,0,9,20,345.96,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,531.9958,2248.2061,5617.2763,4208.8011,2258.6549,1798.1056,1423.2679,506.6514,952.6031,535.9514,2861.4216,4452.5284,2258.6315,1533.5224,1059.4753,1043.6604,922.1151,737.8197,3136
6,0,2.6,58,0,8,11,316.84,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,537.6625,2144.3134,5690.1083,4183.9002,2270.1884,1755.0738,1355.8473,488.5196,907.1571,543.8228,2549.3883,4526.4441,2210.7453,1501.121,1007.1125,1018.3671,882.1178,688.4113,3337
3,0,2.9,63,0,7,20,289,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,556.8414,1811.3712,5324.7974,4174.476,2214.1441,1697.116,1272.9279,477.6362,865.7514,483.3485,1880.1126,4418.8763,2135.3577,1477.9493,960.5364,915.455,764.0673,675.621,3558
1,0,2.7,63,0,9,19,278.89,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,425.6862,1174.8168,4816.3504,4092.606,2047.9425,1508.8548,1104.9112,426.1368,855.5255,361.8684,1574.6533,4190.1087,2007.4923,1368.6706,791.2256,812.7289,731.1182,667.7491,1851
0,0,1.3,64,0,9,24,275.56,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444.0235,1120.0912,4546.4389,4057.7117,1950.1689,1456.7145,1062.3602,422.3008,870.0827,351.0197,1450.3579,4127.7148,2040.5834,1359.3062,813.1359,789.8364,715.3167,648.9213,2
0,0,0.3,65,0,9,25,262.44,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463.7503,1100.7444,4356.9181,3965.4901,1948.3443,1493.1774,1042.6885,437.8796,861.8756,362.1582,1359.0182,4166.0224,2024.2322,1338.0936,821.4413,796.9455,717.3559,639.0732,0
0,0,1.8,67,0,8,34,252.81,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463.8833,1035.8959,4166.9217,3936.5495,1935.6292,1437.2334,1077.6169,442.2379,839.7461,364.4263,1356.0546,4113.6501,2017.4537,1324.7044,776.2651,787.1948,709.2761,632.389,0
1,0,0.9,68,0,1,30,240.25,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463.6071,937.9544,4096.5742,3866.7839,1888.3964,1411.1664,1066.9358,428.8509,822.2632,368.5008,1310.8463,4062.8389,1974.7092,1343.6864,793.1936,787.5176,696.8089,610.9041,0
0,0,0.8,72,0,3,28,225,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458.9526,898.7013,4073.8735,3820.3063,1871.7312,1441.281,1066.9511,441.7574,848.0352,339.6088,1317.4456,4049.7956,1981.053,1343.6204,813.9102,799.4196,713.6521,613.1918,23
0,0,0.4,72,0,4,30,213.16,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477.4338,870.9498,3871.7475,3740.7998,1901.7405,1398.9017,1045.1449,407.793,870.7397,344.4432,1260.8715,4063.961,1977.3929,1360.6075,786.3508,809.6078,713.8462,628.5358,761
0,0,1.6,73,0,7,23,201.64,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465.7182,872.4059,3799.0474,3662.5164,1923.3863,1427.2523,1083.8465,470.0951,848.6941,366.6601,1239.2262,4031.9345,1955.5951,1390.2925,795.7821,849.5995,766.7745,621.5723,1059
1,0,2.1,73,0,8,25,219.04,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536.2503,1041.6497,3712.1099,3481.4073,1960.3246,1532.6348,1225.664,479.646,862.3398,382.3291,1294.4057,3923.0411,1959.8566,1454.8024,826.4538,983.078,824.7896,630.0418,2873
