"y","temp","rain","wind","wet","cloud","sunny","semester","past_return","X2_3","X3_4","X4_5","X6_7","X7_8","X8_9","X9_10","X10_11","X11_12","X12_13","X13_14","X14_15","X15_16","X16_17","X17_18","X18_19","X19_20","X20_21","X21_22","X22_23","X23_24","m5","m20","m25","m30","m35","m45","m50","m65","m70","f10","f20","f30","f35","f45","f50","f60","f65","bus_passenger","sub_passenger"
0,19.8,0,2.2,59,9,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404.4883,1953.8768,1929.4377,1205.4449,938.1008,879.5286,719.775,325.6822,804.4385,197.4307,3310.8266,1176.4177,995.3069,717.8461,763.5606,527.6372,461.1851,143,634
6,20.6,0,2.3,55,9,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408.596,1906.5033,1859.3067,1146.2294,918.7374,919.8095,738.1402,353.3036,705.087,188.2229,3183.6321,1120.1038,1031.9258,752.3371,796.3816,555.4114,469.2942,126,771
0,21.9,0,3.4,53,8,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,476.6627,1895.1661,1868.3531,1163.945,947.2215,917.0395,750.086,343.7256,715.2787,169.2566,3185.7131,1110.4594,974.3174,778.6229,790.849,539.2184,477.934,129,838
3,24.8,0,3,44,7,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,466.6305,1902.7417,1797.9406,1194.3841,995.4657,902.255,758.7046,325.6669,733.2676,204.5743,3244.8633,1116.6329,1001.6821,784.7712,835.2356,577.6724,460.163,184,1032
5,25.5,0,2.7,42,7,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,553.9323,1957.1719,1850.6263,1224.2503,1026.0406,1000.0842,761.3601,339.603,719.0287,242.9934,3226.7133,1137.9111,1082.7292,838.9968,842.8625,619.8819,473.9344,243,996
1,27,0,3.1,39,7,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,640.2779,2029.0003,1878.3024,1191.9445,1008.3954,966.9699,738.1909,354.9914,790.2676,236.2307,3317.593,1123.1483,1072.0073,898.639,818.8204,591.6279,501.027,211,1237
4,26.9,0,4,40,9,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,650.6918,2140.4836,1979.6706,1232.7063,1027.7476,949.2184,755.0031,365.5033,736.2318,277.2699,3368.2093,1231.5398,1068.4432,898.8304,864.7417,571.3,523.6302,248,1306
3,27.8,0,3.6,42,8,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,693.9365,2171.6363,2045.127,1324.5573,1069.3489,1018.1851,770.9519,375.5646,741.9084,282.6762,3321.2801,1255.2521,1063.8087,867.4563,844.0183,565.3669,547.9879,290,1490
2,28.1,0,2.6,43,8,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,723.2377,2159.8616,2147.6498,1444.3915,1072.4849,1000.2841,797.6342,390.8902,705.0825,292.5158,3411.8567,1208.0269,1063.237,863.2005,813.7213,629.0179,483.0398,377,1556
2,27.8,0,1.4,43,7,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,793.8286,2467.3431,2283.3826,1426.7271,1114.197,975.9693,828.7331,417.7262,774.2983,321.4948,3663.659,1218.8814,1029.5821,871.1925,844.399,651.437,501.6091,408,1641
0,26.9,0,2.2,46,8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,870.6116,2575.7544,2524.4877,1499.7017,1220.4607,1017.6716,871.7184,416.3405,718.3135,301.1399,3838.9118,1157.5009,1011.2743,921.8741,875.4295,638.3847,510.6515,341,1580
2,25.9,0,1.4,51,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,875.4124,2912.5685,2677.3532,1572.9216,1182.3947,993.9787,790.159,399.7732,756.7648,297.5524,4025.7213,1291.3423,1024.4554,955.767,838.2726,638.0487,527.7498,322,1536
2,24.8,0,2.1,57,9,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,933.48,3123.4141,2952.5317,1624.7748,1223.1621,965.626,806.5964,391.5458,759.5565,245.4159,4149.4798,1295.8974,1068.7646,853.8272,811.0969,627.1395,521.9761,296,1601
4,24.5,0,3,61,8,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,882.5861,3288.579,3045.6917,1635.3737,1298.7988,992.4225,756.0432,400.8055,703.8268,239.1672,4337.5376,1246.4198,1068.8314,869.6417,799.1501,616.9805,503.865,309,1671
6,24.1,0,3.3,63,9,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,803.7775,3126.5382,3003.6802,1591.2098,1291.563,992.9076,748.5451,411.1341,736.6182,238.8752,4237.8414,1217.2337,1033.9402,878.7863,761.2588,609.4571,502.3233,352,1699
2,23.7,0,3.6,63,9,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,686.5967,3061.0019,2968.8376,1572.2381,1288.3551,924.5634,738.1061,356.9043,720.6503,177.6398,4109.1134,1272.3739,1005.3445,761.4742,685.7544,607.7794,483.1697,208,1074
2,23.2,0,2.9,64,9,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612.2314,2922.9092,2838.2934,1470.0397,1170.5792,882.8789,729.0204,359.8274,727.7792,187.6743,4061.4786,1215.9307,1003.5959,756.6095,691.1526,589.7484,467.8725,338,121
1,22.7,0,3.1,67,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642.1935,2843.8761,2785.6787,1479.6528,1167.4446,912.4764,729.5948,373.413,742.5062,173.8691,3992.2298,1225.253,1034.0215,752.6001,690.3882,606.1909,486.5142,127,38
0,22.3,0,3,67,10,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555.3683,2775.3473,2677.9884,1421.0397,1152.2177,879.7007,738.9393,381.9294,733.0005,189.2799,3910.0883,1195.1864,1038.1378,749.4452,681.4768,614.5807,479.5848,113,2
0,22,0,2.6,67,9,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552.3847,2643.6658,2581.839,1416.8404,1150.6877,870.421,755.9466,387.913,761.6864,189.2284,3873.203,1176.7594,1017.2618,742.887,680.2285,598.3736,472.9579,50,0
0,21.8,0,1.2,68,10,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576.7306,2510.4243,2448.9426,1401.0346,1163.234,854.2877,738.148,388.8036,721.9749,208.2695,3826.6036,1197.0772,998.0587,749.1568,712.1288,615.5833,475.2543,19,4
1,21.4,0,2.2,71,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515.6586,2367.8208,2342.859,1379.4787,1078.248,870.3932,747.3855,372.1924,736.5599,200.0973,3756.0551,1177.2894,974.2946,773.4985,704.3451,599.5056,467.0419,69,229
0,20.9,0,2.4,73,8,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490.4982,2282.0117,2347.7409,1386.3429,1103.0375,852.2796,745.7367,380.3217,728.9232,193.6443,3741.5463,1173.8534,983.9139,740.646,707.5101,602.7938,482.4122,86,289
2,20.6,0,2.3,75,7,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478.9905,2220.7118,2287.7778,1373.4771,1123.372,834.7779,766.8994,370.3804,699.9623,185.9384,3632.7127,1183.1933,976.474,739.7513,710.6214,599.2265,491.7814,85,446
2,21.9,0,2.3,70,8,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494.5661,2147.8464,2285.9248,1361.8229,1078.6279,856.8968,753.2268,370.1422,702.7781,185.564,3528.899,1174.4653,975.6997,789.8287,704.8523,606.5618,507.5067,135,698
2,23.3,0,3,66,8,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480.8618,2099.5278,2215.6307,1364.2843,1080.5477,911.0294,755.5386,367.6179,683.8876,208.5325,3455.3884,1164.4058,1027.6304,807.2226,715.3861,637.3589,535.1496,149,958
2,24.9,0,2.9,62,8,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,496.2637,2077.4062,2243.2429,1353.4858,1165.3659,917.2496,764.6385,402.5183,726.326,216.6948,3500.1469,1223.5721,1086.9608,800.3849,829.6978,673.696,562.8309,170,997
1,25.3,0,2.6,59,8,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,526.7846,2140.4096,2269.8098,1388.529,1233.0572,963.8499,781.7569,382.7393,679.6322,207.7713,3557.8652,1280.4377,1149.2195,853.3886,864.9638,649.1133,554.0874,201,1091
0,25.2,0,2.3,59,10,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,646.7189,2307.8147,2317.6681,1403.3832,1278.9552,1039.9778,856.1637,399.1053,705.5177,287.7914,3677.1687,1304.3104,1155.0015,922.564,866.1,668.5852,551.5984,272,1350
2,25.7,0,2,58,10,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,806.945,2449.4901,2535.6079,1497.9541,1314.2682,1049.991,839.8797,330.2783,657.8636,335.2377,3716.3329,1387.2325,1276.4222,896.8362,864.8791,653.5311,573.3936,283,1589
0,26.4,0,2.3,54,10,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,909.4566,2597.6813,2611.6973,1535.3893,1331.9879,1024.1459,912.8988,357.0415,741.2891,374.3624,3949.3549,1417.523,1283.6436,918.9556,843.7175,666.3955,548.4841,332,1650
6,25.9,0,2.4,54,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1025.3668,2743.1887,2711.696,1598.4844,1311.5608,997.8677,856.9987,377.2249,734.6692,370.0469,4253.6017,1397.0006,1368.0575,854.3737,892.6653,683.6935,548.0226,423,1936
3,25.4,0,2.1,58,10,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1162.3051,3026.3528,2866.311,1656.2643,1358.8122,1073.2844,898.0969,393.3208,772.4017,359.3555,4499.109,1421.8583,1198.1036,901.4605,900.9768,637.5323,538.8403,510,2231
3,24.9,0,1.3,67,10,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1229.9961,3377.3555,3262.996,1827.8217,1458.7589,1083.48,928.6168,392.1719,743.3739,388.2506,4870.7671,1588.4924,1228.248,976.5637,891.6257,622.9476,578.1778,465,2368
0,24.3,0,2.2,70,10,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1431.0185,3745.5434,3681.7709,2003.847,1469.7428,1079.4668,949.4467,388.1856,808.4398,319.6519,5375.0068,1727.8168,1215.0838,949.9712,871.313,695.4041,548.2698,485,2209
4,23.3,0.1,1.7,79,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1368.1439,4127.8264,3979.529,2042.0595,1462.6093,1109.9895,902.0517,372.6182,772.8752,312.9309,5734.0864,1762.9019,1222.3785,842.7387,876.6178,681.2508,523.7023,398,2009
4,22.9,0,1.9,79,9,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1260.3986,4283.043,4105.3562,2153.3048,1454.8369,1091.1325,896.6022,373.0031,791.6844,286.0009,5806.8872,1813.6502,1202.2027,873.696,881.6214,691.8515,532.3161,434,2657
1,22.7,0,1.4,78,8,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1126.8378,4271.5822,4051.3762,2129.3601,1443.3192,1117.3775,889.83,372.3422,820.1924,229.1909,5757.6159,1848.6374,1181.3275,830.2362,819.6987,691.6935,546.3295,423,2563
12,22.2,0,1.6,81,9,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1054.7998,4178.4764,3959.8927,2059.6406,1389.3803,1068.7522,871.5817,361.3855,753.6672,202.0272,5454.7462,1758.1795,1138.7675,744.244,819.4856,664.7523,533.1022,395,2650
3,22,0,1.3,81,6,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,866.3983,4028.4693,3832.2845,1854.1077,1404.5114,975.0889,784.695,371.2341,755.6391,174.0804,5297.4911,1628.3218,1109.3548,749.2801,768.4422,624.0426,471.2335,384,1812
2,21.9,0,1.6,82,8,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,788.1526,3940.7502,3738.7552,1822.7931,1357.7368,959.6815,793.5841,390.9352,743.6166,167.6799,5239.6334,1585.1281,1098.903,767.1261,756.8105,627.58,472.5575,172,1
4,21.7,0,1.9,82,8,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,719.0528,3747.1349,3606.0002,1759.3539,1293.159,969.6725,802.882,387.9761,742.3993,160.1847,5098.0801,1568.9218,1067.5251,779.6352,754.8875,632.1175,463.4397,37,0
5,21.4,0,1.6,83,7,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,748.7683,3583.6375,3406.9941,1733.1708,1255.4289,973.7517,805.2931,389.3055,733.7593,173.4686,4925.0384,1525.4192,1113.5898,764.3516,752.8973,625.2775,509.9467,43,0
0,21,0,1.8,84,7,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,717.2697,3257.3124,3315.4103,1704.3935,1277.101,961.0852,788.4066,404.632,736.1486,177.1595,4780.5772,1530.2068,1104.3379,796.6862,772.5068,649.8256,494.4851,20,0
0,20.8,0,1.4,84,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673.0035,3104.9832,3172.1741,1661.6416,1287.6454,954.0296,777.1203,384.9644,753.8824,180.0364,4637.3609,1512.8449,1129.334,801.9976,771.462,624.6551,481.252,37,17
2,20.6,0,1.3,84,8,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573.2649,2944.9099,3018.6366,1608.0013,1261.9616,968.5186,792.2765,372.8052,764.8232,191.4103,4525.0479,1487.9204,1101.4811,810.7029,763.7647,612.2023,507.6587,109,377
0,20.3,0,1.5,85,8,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566.2688,2807.8793,2941.9949,1594.1044,1216.8495,980.869,785.7781,383.5313,749.5304,183.6763,4447.8566,1473.2925,1108.1131,792.8462,763.2644,624.8457,510.4577,87,364
2,20.5,0,1.2,84,7,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,541.1411,2718.9774,2877.3409,1561.0172,1172.4991,928.8243,802.5732,387.2795,701.9244,193.8688,4293.1203,1412.3468,1035.2966,784.1655,797.4599,606.868,510.519,110,526
3,20.9,0,1.7,86,7,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,541.2184,2648.0832,2882.142,1570.8684,1196.3179,952.2478,776.367,391.5371,738.5304,191.2564,4228.7134,1404.0976,1040.4703,799.0584,793.6849,662.6554,502.7919,176,867
6,22.6,0,1.3,81,5,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558.1189,2690.8765,2847.7338,1572.206,1227.9931,962.2877,805.1789,378.1529,751.0409,215.1888,4177.0611,1423.7896,1089.5493,837.989,825.3396,639.6641,509.3531,200,1086
1,25,0,1.7,73,6,1,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,600.2662,2758.2346,2804.4703,1609.4664,1277.976,1012.5918,845.2375,392.1999,728.0431,228.1371,4200.6053,1516.3709,1073.3753,896.6428,865.5134,607.2401,524.0967,194,1078
3,26,0,1.7,69,8,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,684.58,2868.6075,2927.6768,1636.1794,1430.2902,1064.8915,867.3631,400.7091,682.8288,252.7791,4449.3265,1615.7792,1203.2642,945.1477,873.2546,650.4149,559.0595,267,1230
3,26.6,0,2.1,68,9,1,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,871.6916,3126.9406,3117.31,1761.7188,1524.0353,1098.4252,902.1212,378.3355,708.8819,302.2163,4797.039,1711.5008,1252.253,963.6282,875.8541,707.1021,534.0151,313,1457
5,27.1,0,0.9,62,10,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1012.1203,3327.5578,3193.0411,1881.7464,1517.3075,1092.5352,932.4765,398.3817,762.023,443.024,5021.6124,1833.5367,1390.0283,1002.558,919.7621,683.4354,554.5466,409,1637
3,27.3,0,0.6,63,10,0,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1142.8504,3501.9047,3300.111,1876.1412,1578.2478,1068.4589,972.8663,399.1583,744.2858,520.389,5255.1711,1801.7317,1425.7859,1053.8636,1000.9688,718.7925,538.7199,414,2056
5,27.1,0,1.5,61,10,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1290.1396,3772.4874,3519.4167,1884.3535,1613.5203,1102.7679,947.5858,445.6014,802.6286,485.5204,5468.7593,1855.8107,1451.2412,1026.0743,988.1513,664.5514,554.4094,583,2582
5,27.2,0,1.5,63,9,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1413.4712,3829.6966,3587.0017,1916.4289,1552.2847,1155.565,945.8824,486.6106,785.4871,446.3247,5493.8521,1864.9923,1399.5351,988.9953,982.2038,697.897,543.9305,560,2607
8,26.6,0,2.4,67,9,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1401.4104,3954.919,3792.6805,2036.6755,1565.3137,1102.8539,965.2035,467.6208,814.2055,436.4604,5789.7804,1885.9413,1423.5284,1028.3675,1035.3179,673.1416,553.6155,566,2903
8,25.7,0,2.7,70,9,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1480.995,4228.6453,3870.1962,2083.2392,1546.1965,1120.235,967.1757,432.8457,807.8736,371.4598,6201.6974,1968.8114,1374.7756,1009.5758,981.662,710.196,591.1103,587,2729
6,25,0,2.2,74,10,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1506.2305,4420.1761,4094.1062,2078.8836,1495.5407,1121.9676,974.3057,443.9963,771.1995,331.611,6489.112,2072.1153,1381.4042,1004.1381,967.6861,666.1359,562.8985,523,2507
9,24.5,0,1.1,77,9,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1413.0544,4529.7212,4032.1299,2020.6885,1433.6601,1124.0585,937.9053,432.6842,766.1088,256.1688,6638.4385,2047.5515,1366.5851,937.0322,904.5088,710.2053,607.5823,541,3032
3,24,0,1.1,80,9,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1242.8375,4500.962,3939.1819,1915.0138,1426.0327,1118.4716,910.0346,420.1391,761.0813,251.9782,6496.7627,1897.2618,1385.2188,876.485,849.6123,692.2301,563.3977,557,2797
7,23.7,0,1.8,78,9,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,995.0706,4294.0004,3798.6535,1853.2291,1438.4225,1047.7446,904.736,427.831,720.7243,230.4995,6226.3126,1864.5897,1388.112,864.2729,830.8456,672.2835,560.1305,431,2570
2,23.3,0,0.8,78,9,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,826.8447,3989.7662,3727.873,1863.007,1307.2465,1026.1295,790.1552,375.9343,744.7869,178.2601,6056.394,1805.0077,1256.0553,764.5275,774.9789,616.3662,508.6149,344,1191
7,23,0,1.3,80,8,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,843.0849,3901.3568,3711.5394,1883.1337,1283.3129,1006.9406,817.5505,395.2299,747.3154,185.3398,6024.4255,1809.45,1255.4425,758.9945,772.4459,604.4896,501.8694,172,1
4,22.7,0,0.4,81,8,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840.559,3866.8042,3657.432,1840.3486,1250.3294,1026.8015,826.7158,389.2211,778.274,193.1166,6016.7725,1780.6811,1265.9363,746.5246,774.0925,618.5491,516.0264,37,0
0,22.5,0,0.5,82,9,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,776.653,3786.9204,3635.4609,1835.7503,1345.5557,1041.0014,805.1824,399.7173,753.4339,191.7551,5977.0544,1804.6518,1291.6947,750.4409,779.2854,614.7584,515.4792,43,0
0,22.2,0,2.2,82,9,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,741.7849,3698.5496,3626.8168,1823.6463,1347.8462,1034.9549,813.9452,392.8348,783.5234,189.7977,5968.0144,1810.243,1279.1782,771.255,777.7504,624.8707,533.4314,20,0
2,22.1,0,1.9,82,9,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744.0081,3677.9873,3573.9416,1820.0474,1336.6369,1009.1656,803.3263,383.2759,777.6222,185.6026,5910.5289,1814.9699,1296.3747,794.1926,784.9381,630.4065,527.0168,37,17
3,22.1,0,2.4,82,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,711.4936,3600.0256,3542.397,1788.2581,1309.0471,996.1048,781.7977,381.1491,761.8331,186.6811,5882.8824,1809.554,1295.6182,775.8027,794.287,634.6338,518.3009,109,377
1,21.9,0,1.7,82,10,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744.0204,3553.2402,3446.7483,1784.0333,1304.8441,997.235,859.6016,402.5238,779.152,188.8898,5869.4916,1789.5721,1305.0493,818.3159,805.5892,638.8095,558.4275,87,364
5,21.8,0,1.8,82,10,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906.6413,3443.593,3316.5945,1778.0807,1395.2539,1113.0246,952.1141,445.4652,807.0007,209.7507,5708.0928,1762.5952,1283.0217,879.042,882.3704,674.0921,559.0404,110,526
12,22.2,0,1.4,80,10,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.6487,3687.0459,3018.8931,1700.2965,1386.0154,1127.0195,1003.7356,511.2842,877.9385,184.8347,5628.9885,1649.105,1340.8922,981.972,1018.6191,671.0158,602.0487,176,867
8,23.2,0,2.4,78,10,1,1,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1067.4876,3650.7496,2868.8596,1540.0833,1460.5436,1187.5469,992.5923,534.8404,939.5774,176.4694,5546.0141,1621.2409,1445.0233,1073.2258,1040.3433,738.0922,598.9267,200,1086
0,24.5,0,2.3,72,10,1,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1246.2572,4062.572,2866.4456,1527.6283,1477.3456,1226.9985,1080.2857,551.2151,1011.3419,197.3965,5717.8223,1656.6729,1432.0256,1171.3501,980.277,760.2727,664.789,194,1078
2,25.6,0,2.3,67,10,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1308.3081,4537.1674,3059.4339,1607.5052,1485.1003,1256.3449,1004.4329,541.7842,904.5791,225.7301,6087.2652,1708.9275,1438.0092,1212.9113,1033.5624,712.0503,652.0714,267,1230
4,25.8,0,3.3,67,10,1,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1509.9234,4757.3111,3054.5093,1640.5999,1490.1659,1312.8586,1148.7164,573.7913,935.0635,222.9414,6297.0058,1818.1049,1495.641,1208.3125,1034.3418,804.9171,630.5837,313,1457
1,26.1,0,2.5,69,10,1,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1549.6632,4699.6907,3012.5022,1608.3247,1543.7838,1327.8778,1266.9696,557.5662,989.6468,243.6617,6369.0645,1769.4922,1514.5224,1240.7912,1102.7411,776.1294,637.5384,409,1637
3,26.3,0,3.2,66,10,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1509.0815,4747.0813,3096.9261,1733.0338,1642.3984,1388.6878,1217.9809,591.0552,957.4806,216.1054,6329.786,1867.745,1512.6545,1256.1652,1137.3529,785.1329,656.1155,414,2056
6,26.2,0,3.1,66,10,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1516.9929,4581.2844,3084.5219,1680.4768,1622.9739,1361.4856,1227.2732,587.9305,1044.386,177.9286,6136.2331,1860.4922,1468.4834,1284.0078,1064.969,799.2109,633.0489,583,2582
10,26.1,0,2.5,67,10,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1340.2983,4719.3265,3107.4959,1651.3518,1619.4995,1353.6408,1182.6773,520.1396,855.4948,241.4689,6193.0857,1852.1717,1496.9017,1268.4769,978.4517,804.3235,609.0887,560,2607
12,26,0,3.1,70,10,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1385.6854,4575.1448,3194.2046,1801.7513,1691.3436,1296.9976,1152.013,525.2028,840.9228,198.9227,6558.2273,1885.5772,1513.1995,1235.9953,1036.3518,785.8956,580.8958,566,2903
18,25.7,0,3,70,10,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1450.1182,4797.6652,3602.4673,2106.6006,1827.9982,1446.1703,1132.4925,517.0941,910.408,223.6476,7043.3636,2203.9683,1510.5478,1270.2586,1077.9572,773.3099,603.7118,587,2729
15,25.3,0,3.5,71,10,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1441.1782,5018.5107,3933.6737,2103.8936,1667.7475,1332.6498,1104.687,520.2314,866.1153,211.2437,7520.2085,2228.3882,1505.1846,1123.9208,948.6535,759.4459,589.0621,523,2507
11,25.2,0,3.6,70,10,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1485.5627,4963.3518,3993.9047,2089.3292,1686.6747,1369.9729,1076.3502,472.8436,810.4399,208.224,7336.3564,2130.3301,1466.5805,1074.6583,902.3798,762.4357,593.2729,541,3032
10,25,0,3.7,69,8,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1379.1068,4864.7803,3914.4284,2046.6429,1596.881,1314.7849,1004.6976,462.1526,826.2484,215.6557,7218.4069,2018.9431,1443.6026,975.3421,869.6596,728.8627,570.4244,557,2797
