"y","temp","rain","wet","cloud","temp.sqr","sunny","semester","past_return","X4_5","X5_6","X6_7","X7_8","X8_9","X10_11","X11_12","X12_13","X13_14","X14_15","X15_16","X16_17","X18_19","X19_20","X20_21","X21_22","X22_23","X23_24","m10","m25","m35","m45","m55","m65","m70","f20","f30","bus_passenger","sub_passenger"
0,20.9,0,57,8,436.81,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,301.5731,2840.2925,1595.4554,1290.0606,1021.0494,491.3641,980.7783,5644.6154,1730.4339,368,1868
0,23.2,0,49,1,538.24,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,302.1273,2884.105,1547.5826,1367.0808,1060.2921,489.6634,1005.7958,5788.7419,1737.773,373,1711
3,25.3,0,37,1,640.09,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,306.4422,2863.746,1586.9717,1267.704,1138.1934,424.6851,912.3723,5934.6424,1695.036,392,1881
0,26.4,0,32,1,696.96,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,326.7162,2847.2587,1618.7384,1398.9798,1117.7483,502.6536,995.0462,6071.3454,1743.9122,427,2111
1,26.9,0,25,1,723.61,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,317.269,2991.941,1624.7811,1368.7399,1111.2481,525.1831,1048.4685,6110.7235,1716.3566,543,2238
1,26.8,0,22,0,718.24,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,214.8011,2996.0401,1633.7163,1315.7866,1081.6959,523.0627,990.4277,6011.4414,1741.1985,547,2659
2,26.1,0,22,0,681.21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,243.6811,3070.5106,1642.5671,1385.4169,1137.5867,524.4692,931.2902,6087.2732,1679.4806,588,3154
2,24.8,0,22,0,615.04,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.6332,3237.0412,1688.6281,1374.1603,1049.3032,550.3271,902.6341,6252.6129,1679.7602,796,4061
1,24,0,23,0,576,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,209.6553,3662.0782,1876.57,1441.7794,1015.0026,513.5649,963.985,7217.1177,2120.3223,929,4412
0,22.8,0,27,0,519.84,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,222.3364,4300.8584,1863.4484,1439.5047,1034.9793,489.5659,954.515,7725.7817,2342.7247,826,3256
4,21.6,0,32,0,466.56,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,252.7533,4558.359,1849.6032,1342.806,982.6944,469.1068,974.2338,7914.0087,2370.5505,651,3099
1,20.6,0,37,0,424.36,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,260.4156,4675.3647,1791.8334,1255.1008,977.7665,487.3882,902.2916,7849.4754,2336.9614,688,3264
3,19.7,0,40,0,388.09,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,240.7999,4610.7285,1752.7885,1235.5149,921.9209,429.6864,909.3691,7478.5075,2290.341,705,3576
1,19.1,0,41,5,364.81,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,212.6641,4554.8696,1677.8064,1107.1686,806.3081,407.4681,818.1261,6972.229,2164.6585,655,2275
2,18.6,0,42,7,345.96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.738,4505.3855,1570.4743,1064.842,805.4224,392.1525,812.1031,7009.2813,2108.3278,314,0
0,18,0,45,7,324,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218.7379,4421.1825,1510.5618,1059.4683,774.6461,393.7432,802.2471,6692.4464,2052.4467,71,0
1,17.7,0,45,1,313.29,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226.3621,4281.4229,1441.0409,1043.4139,809.0472,392.8875,789.3663,6603.33,2010.4326,48,0
2,16.7,0,48,4,278.89,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.2563,4050.262,1421.6952,1001.624,793.4651,392.9551,784.8547,6409.1516,2000.9119,41,0
0,18.4,0,43,8,338.56,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209.7276,3921.5842,1412.4789,1010.214,805.2643,400.067,785.4286,6380.2739,1992.1215,113,13
0,17.2,0,46,2,295.84,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.2598,3763.1641,1357.6739,1071.1673,808.3322,403.5268,810.8227,6234.119,1979.9983,144,888
0,16.3,0,50,0,265.69,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.8509,3660.1742,1402.1365,969.7319,807.8694,410.8024,819.111,6084.0987,1937.094,193,654
0,17.4,0,50,0,302.76,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.6752,3573.485,1336.6971,1013.0199,792.5106,421.6091,852.9691,5911.0847,1894.8305,166,819
0,20.6,0,44,1,424.36,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,258.8041,3464.0646,1359.4084,1045.946,772.305,426.3272,817.2968,5953.9608,1884.7411,300,1216
0,23.2,0,41,1,538.24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274.5392,3431.731,1457.6864,1091.1502,789.7866,442.0308,825.8636,5811.4787,1909.956,342,1469
0,24.8,0,35,3,615.04,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,352.1565,3449.8375,1575.9098,1116.8367,812.7424,466.4995,759.9685,5640.0489,1976.9129,289,1436
0,26.3,0,31,1,691.69,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,414.1772,3609.1651,1624.1115,1129.8163,827.5696,467.638,831.7845,5756.2666,1960.1833,334,1625
1,27.5,0,23,0,756.25,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,550.3106,3611.698,1615.0465,1131.3318,862.0763,480.568,840.6425,6023.1289,2208.4436,433,1866
0,28.3,0,22,0,800.89,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,517.7574,3670.2807,1734.9874,1244.3571,927.0055,486.2431,842.4148,6349.7603,2130.6341,532,2152
2,28.4,0,19,0,806.56,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,503.1995,3797.6292,1745.5939,1267.2472,871.3005,478.8978,913.4663,6493.3802,2068.7807,504,2362
0,28.3,0,19,0,800.89,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,520.3434,3971.1405,1737.2045,1141.0552,877.8579,472.9177,886.4176,6529.2677,2083.3805,604,2915
1,27.6,0,28,0,761.76,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,437.9375,4024.7766,1799.5368,1198.7267,878.3484,440.4587,921.2861,6801.1774,2088.5236,628,3256
0,27.1,0,30,0,734.41,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414.76,4108.477,1760.2341,1239.9823,877.5609,464.9983,965.5102,7106.6517,2142.6197,600,3214
7,26.3,0,32,0,691.69,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,334.5976,4284.59,1763.8533,1248.5783,910.3141,467.9248,927.8664,7414.8283,2160.7542,606,2878
3,24.3,0,39,0,590.49,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,324.1188,4435.6583,1709.6682,1197.2882,833.677,501.94,882.3364,7497.1231,2114.4097,541,2777
0,22.2,0,44,0,492.84,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,310.7481,4451.0184,1678.7392,1179.5091,831.9151,452.4092,831.9146,7728.8314,2169.3908,589,3493
1,20.7,0,53,0,428.49,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,288.0855,4453.1198,1687.9856,1201.531,811.9957,465.0043,860.1677,7500.5508,2127.4507,631,3476
3,19.6,0,58,0,384.16,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,263.0559,4228.4711,1600.9216,1122.4727,812.997,451.0214,871.439,7030.438,2077.3388,573,3387
0,18.9,0,65,2,357.21,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,195.6834,3964.958,1471.7508,979.6472,770.1587,417.7802,833.3969,6746.085,1969.3762,443,1709
1,18.1,0,67,0,327.61,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198.7822,3929.6328,1446.9598,988.6222,726.6477,401.4342,833.7167,6668.3756,1953.65,342,0
0,17.6,0,69,0,309.76,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.1365,3873.2085,1417.1851,968.7718,762.1584,390.7204,872.6811,6594.0683,1939.367,77,0
2,17.2,0,71,0,295.84,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.8446,3816.3778,1412.5132,996.7122,736.0538,399.4859,830.0013,6473.3074,1941.154,55,0
2,17.2,0,75,0,295.84,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.783,3735.6895,1427.7769,982.1179,712.304,400.8179,830.4599,6405.5428,1970.4298,42,0
1,17.2,0,81,7,295.84,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.4717,3717.6739,1395.0377,988.2837,736.1714,425.7009,837.6832,6358.7307,1962.2453,57,22
0,17.6,0,80,7,309.76,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.706,3678.3863,1393.7596,1031.3936,756.4455,413.3783,833.7349,6263.0633,1960.8242,116,770
3,17.8,0,80,8,316.84,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205.7152,3659.7861,1413.8865,1050.993,771.6485,436.6067,874.883,6209.9886,1950.9895,247,1026
6,18.4,0,77,8,338.56,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.496,3378.6712,1493.3228,1231.9897,852.93,468.4775,839.8289,6097.3065,1975.2227,480,2789
3,19,0,71,7,361,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,292.17,2989.4961,1450.887,1208.0752,974.9809,512.1799,926.4921,5952.9365,1717.9789,792,4652
1,21,0,66,5,441,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305.9033,2884.5854,1383.6204,1256.6248,1013.7395,560.7933,942.6035,5684.9164,1686.5323,583,2981
0,22.5,0,61,6,506.25,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,342.5686,2864.9988,1494.9416,1295.4151,1096.3724,536.3702,977.4492,5857.9931,1766.6521,370,1805
2,24.2,0,54,7,585.64,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,327.9485,2822.4655,1455.8475,1261.1251,1089.8637,519.6002,920.5604,6114.3927,1756.907,352,1667
1,25.4,0,51,9,645.16,1,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,326.3597,2900.3712,1452.1103,1307.2211,1061.2458,496.4475,976.8284,6122.5111,1765.1173,431,1862
0,25.9,0,49,9,670.81,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,327.5983,2906.1922,1504.891,1302.612,1030.5902,507.5958,1057.856,6323.2728,1744.0632,444,2148
0,26.3,0,47,8,691.69,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,292.4653,2923.4736,1516.2223,1303.2524,1046.0395,536.768,1040.8388,6263.8062,1778.5791,480,2307
1,26.7,0,47,7,712.89,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,227.1437,2967.9272,1545.2057,1198.3468,1024.2806,520.9956,1034.008,6257.0062,1826.8147,569,2582
5,26.4,0,52,4,696.96,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,253.5546,3008.3907,1677.6478,1204.0571,978.3957,537.4146,958.4151,6230.6021,1759.5207,624,3020
2,25.6,0,55,2,655.36,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.148,3125.0767,1647.9984,1203.8637,970.1932,498.4039,941.6574,6321.9766,1817.7297,681,3862
3,24.9,0,59,0,620.01,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,229.2276,3665.8262,1980.9028,1361.0451,1074.8157,530.1655,894.5262,7056.6045,2248.0236,898,4467
1,23.3,0,65,0,542.89,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,268.2731,3882.3062,1842.5631,1230.2258,995.0005,504.1267,892.2807,7389.0604,2328.0725,825,3033
0,21.6,0,71,0,466.56,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,262.1107,3928.9835,1756.2675,1148.3672,964.196,479.6358,878.7619,7158.3355,2146.455,594,2871
0,20.4,0,76,0,416.16,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,264.9692,4015.3227,1690.452,1169.4083,951.8754,487.9424,875.2797,6997.8679,2130.7712,627,3094
2,19.7,0,79,0,388.09,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,284.5621,3924.1385,1539.8803,1142.3418,859.7421,469.0221,878.1498,6806.8345,2040.7755,659,3084
0,19.2,0,83,5,368.64,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,202.0269,3924.316,1427.3788,1030.0318,800.4678,409.3366,801.7937,6531.3899,1948.9273,456,1423
0,18.9,0,85,2,357.21,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211.0144,3883.233,1390.3753,971.6176,783.9922,414.4427,800.2917,6471.3986,1925.0701,605,5
1,19,0,86,10,361,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211.2203,3879.3011,1388.925,935.8814,784.7956,403.5453,801.7157,6459.6099,1948.2304,206,0
0,19.2,0,84,7,368.64,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.5372,3801.9862,1427.8144,961.1259,760.0735,410.4576,780.016,6409.9894,1940.9886,80,0
0,19.1,0,81,7,364.81,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222.7313,3733.1192,1415.84,943.0965,739.8559,408.6475,778.5098,6364.14,1947.3539,59,0
0,19.1,0,81,9,364.81,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208.0154,3653.9403,1398.424,978.4258,744.3991,414.4629,778.6238,6271.0061,1944.0002,56,15
1,19.2,0,78,8,368.64,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.6927,3636.2498,1349.3618,960.7296,795.6733,399.8662,795.3508,6207.3795,1970.8787,111,784
2,19.1,0,79,8,364.81,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.7617,3607.9906,1395.074,1003.0293,758.3927,455.493,796.4516,6165.4421,1904.8206,210,980
1,19.6,0,77,8,384.16,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227.0443,3437.4626,1445.2257,1120.8194,809.7017,437.1679,828.7104,5967.0184,1885.2605,518,2644
2,21,0,71,4,441,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,282.128,3123.2063,1552.4905,1203.0545,856.3014,482.7973,957.4427,5873.4542,1684.3025,779,4523
0,23.1,0,63,0,533.61,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329.5359,2958.278,1591.9855,1358.3715,929.7204,500.7872,994.9091,5657.5686,1611.8234,541,2974
0,24.9,0,59,0,620.01,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,351.1318,2962.3991,1622.254,1292.587,1024.4351,566.9166,976.5347,5701.5644,1632.6561,408,1766
1,26.7,0,52,0,712.89,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,370.741,3013.893,1724.5417,1267.5345,940.3777,534.8271,941.5569,5799.3034,1621.5485,418,1807
4,28.3,0,46,0,800.89,1,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,361.2512,3039.5037,1612.7063,1278.0664,955.5835,495.3657,890.8509,5801.9414,1673.8524,447,1947
0,29.8,0,38,0,888.04,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,385.7234,3052.4018,1698.0221,1269.8944,1048.7152,497.5635,917.1163,5923.6293,1730.8285,500,2183
1,31.2,0,35,0,973.44,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,311.1999,3114.6277,1634.5309,1310.1898,986.9026,517.6505,938.7537,5956.5999,1749.6057,555,2375
0,32.3,0,35,6,1043.29,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,312.5694,3075.1597,1697.8252,1319.4302,1005.3331,520.9253,954.308,6009.8075,1711.8489,596,2620
4,30.9,0,45,0,954.81,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,286.7075,3126.8754,1670.5512,1341.952,983.1099,542.2875,1028.8452,5962.546,1779.2613,659,3126
4,29,0,52,8,841,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.2251,3331.3936,1656.9334,1324.2849,923.2876,522.367,991.7399,6234.7819,1782.6939,785,4191
4,27.9,0,55,8,778.41,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,257.5431,3805.6166,1873.9835,1447.5917,935.7221,525.601,965.7229,6985.9415,2236.7457,992,4665
3,25.9,0,59,4,670.81,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,222.3948,4116.1782,1847.7544,1370.7546,1000.0285,512.2565,952.6096,7347.6677,2247.3074,806,3294
1,24.3,0,67,5,590.49,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,238.6545,4428.5844,1822.2852,1289.8751,938.6539,485.6532,953.3451,7514.264,2277.8609,613,3152
3,23.9,0,67,0,571.21,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,272.5932,4522.3075,1826.4461,1232.1248,950.3591,482.3024,901.9147,7594.8928,2206.7209,614,3443
2,23.2,0,70,5,538.24,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,277.567,4584.0255,1650.2733,1134.5112,945.5294,483.8031,873.5626,7233.5776,2166.6335,700,3855
0,22.7,0,68,0,515.29,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,179.1028,4373.0528,1533.2753,1015.2783,835.8258,413.4267,784.4198,6709.1994,2054.7486,522,2296
6,22.3,0,76,4,497.29,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.6018,4309.0752,1483.7527,1035.247,795.7137,415.9726,782.4932,6603.4807,2022.9217,376,2
0,21.6,0,81,4,466.56,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198.1372,4104.0697,1421.2274,1040.6087,774.7199,431.5928,794.5851,6447.2115,1993.4915,110,0
1,21.5,0,82,5,462.25,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189.4965,3912.792,1340.5971,981.8692,765.0952,422.1816,799.2174,6266.0482,1950.274,79,0
1,21.4,0,81,3,457.96,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.1785,3819.8842,1347.0052,1004.3458,768.5594,429.6104,798.8511,6198.9815,1917.4873,53,0
2,21,0,83,8,441,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.7155,3698.4588,1330.5286,985.3818,762.7785,419.9861,806.1223,6169.36,1899.6482,63,14
1,20.9,0,74,7,436.81,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188.7544,3542.0079,1338.0096,995.6919,751.9915,405.706,810.7732,5967.8226,1842.0099,145,795
0,20.4,0,69,7,416.16,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.1758,3493.0142,1303.405,1036.0256,726.5039,408.8577,839.0167,5800.2376,1844.3184,170,742
1,21.2,0,66,4,449.44,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195.306,3415.514,1276.3551,993.2814,747.3805,431.475,801.3348,5689.2089,1802.6476,193,961
0,23.2,0,58,7,538.24,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,220.5245,3284.1655,1285.8511,1062.0775,760.1216,437.8949,828.4057,5423.2412,1724.9947,325,1549
0,24.6,0,53,8,605.16,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248.946,3275.6473,1355.8017,1078.468,826.3587,461.3969,883.4715,5262.4898,1809.9911,381,1849
0,26.1,0,49,8,681.21,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,253.0387,3199.0667,1432.3137,1130.6553,864.3502,467.3977,856.011,5197.5565,1911.5093,389,1838
1,27.8,0,46,8,772.84,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,266.974,3321.7547,1484.7504,1086.4413,861.9454,472.6181,818.6229,5233.6013,2040.2238,370,1970
0,28.2,0,48,9,795.24,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,258.6209,3337.8495,1540.5873,1123.2845,954.9236,495.3852,923.9643,5465.5978,2077.636,469,2417
0,28.4,0,48,10,806.56,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,290.0212,3475.9083,1649.8639,1100.8509,884.6122,475.1751,849.9583,5627.6348,2155.8132,458,2629
7,28.7,0,47,10,823.69,1,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,312.9476,3566.7306,1621.2667,1194.6167,872.3026,473.4644,890.3351,5799.5994,2147.1909,563,2780
0,29,0,47,10,841,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,313.0882,3661.177,1640.3154,1229.9576,870.7102,456.6175,918.5505,6037.8664,2210.0407,603,3141
6,29.1,0,48,10,846.81,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,340.5346,3985.3819,1695.2771,1179.321,872.6961,442.4848,931.3438,6330.5945,2102.42,641,3640
0,29.2,0,46,8,852.64,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329.0853,4382.493,1784.665,1316.26,973.8091,523.7831,1010.2245,6961.3954,2206.1438,650,3437
0,29.4,0,45,4,864.36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,355.7819,4639.6846,1766.3345,1335.1315,972.0409,528.4625,1028.0578,7366.5307,2157.145,626,3366
0,28.4,0,46,8,806.56,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,357.9018,5008.8767,1772.8326,1328.9806,1031.6898,526.6078,1067.4524,7584.1001,2274.3605,510,3013
1,27.3,0,50,5,745.29,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,326.6482,5128.6398,1744.3117,1263.9724,1030.0355,511.206,1016.9213,7906.5133,2323.8318,512,3508
2,26.7,0,53,8,712.89,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,302.0157,5093.8935,1838.2612,1170.2213,996.6814,464.4215,1015.7363,7990.8372,2260.7623,566,3673
2,26.1,0,55,8,681.21,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,277.6918,5002.5994,1849.0317,1196.6353,939.9473,470.2907,964.6392,7534.8689,2182.9929,545,3778
0,25.6,0,55,8,655.36,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,208.395,4866.8191,1659.6403,1089.2932,879.5233,425.1683,868.6315,7177.7017,2113.957,450,2319
1,24.8,0,60,7,615.04,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232.8609,4577.5915,1603.3921,1067.6117,847.6075,416.5749,845.088,7055.8936,2032.8614,335,0
0,24.5,0,58,8,600.25,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.2742,4409.5351,1578.2849,1058.1547,817.1,433.3646,845.7053,6805.4557,1964.2267,193,0
3,23.8,0,60,8,566.44,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246.1253,4228.348,1481.9359,1034.3337,825.8667,444.3992,830.3219,6539.2994,1890.3115,145,0
0,23.5,0,59,3,552.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.6866,4098.4635,1467.419,1020.349,831.9671,414.0535,847.0748,6336.8246,1873.4784,70,0
0,23.3,0,60,9,542.89,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.0476,3938.0185,1396.817,988.838,810.4521,411.7332,850.3952,6285.834,1886.4103,66,18
0,23.1,0,59,10,533.61,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.1755,3723.5908,1396.7203,987.0277,789.4091,422.7677,820.3383,6057.0068,1865.242,134,560
1,22.8,0,59,10,519.84,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234.8497,3658.4919,1387.135,1035.5429,789.7655,390.6733,848.5401,5933.7778,1801.893,122,536
0,22.8,0,57,10,519.84,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231.1318,3593.2285,1331.5378,1034.8226,810.3993,408.6105,832.505,5828.9981,1783.1065,128,699
2,22.9,0,55,10,524.41,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,220.0099,3480.4773,1344.0754,1057.4856,788.6506,451.3687,840.6628,5629.8208,1797.0659,191,1094
0,23.6,0,53,10,556.96,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248.794,3419.8507,1428.7563,1071.4098,796.3873,423.2889,842.4057,5368.6499,1788.5925,253,1387
2,24.7,0,49,10,610.09,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,280.8245,3359.1307,1478.0088,1020.8833,812.6057,430.6598,835.7335,5232.8823,1834.3596,261,1337
0,26.4,0,45,9,696.96,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,272.0708,3439.3554,1547.5052,1087.537,789.5754,378.471,826.6409,5142.6416,1855.7405,245,1414
3,26.2,0,46,10,686.44,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,355.1683,3493.1104,1589.9587,1118.5785,848.0399,452.9692,861.6982,5294.3918,1920.5824,335,1738
1,24.8,0,50,10,615.04,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,341.2835,3523.0297,1614.9634,1078.5424,781.0884,463.9302,856.2084,5646.4764,1969.9091,405,1886
