"y","station_dist","station_type","rain","wet","cloud","dust","temp.sqr","sunny","semester","past_return","X1_2","X2_3","X3_4","X4_5","X5_6","X6_7","X7_8","X9_10","X10_11","X11_12","X12_13","X13_14","X14_15","X15_16","X16_17","X17_18","X19_20","X20_21","X21_22","X22_23","X23_24","m10","m5","m20","m25","m50","m60","m70","f0","f10","f25","f30","f50","bus_passenger","sub_passenger"
0,546,0,0,41,0,23,3.61,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,241.7842,556.5266,2358.5962,2635.2685,1130.0713,735.3104,862.361,431.662,200.4625,2819.7344,1666.1753,992.1748,375,1451
4,113,0,0,72,10,14,745.29,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,221.4717,1146.531,4277.8382,3947.6147,1040.4764,687.0607,897.6164,437.1736,203.0224,4352.5237,2136.9145,906.6866,646,2442
1,116,1,0,85,0,40,620.01,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214.5629,675.4484,3909.4962,4037.3994,772.5226,533.3266,740.6749,430.0047,199.693,3933.3312,1889.8932,722.5626,50,16
0,17,1,0,69,1,10,361,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211.7786,904.3351,3998.4867,3677.1699,775.0823,531.2077,830.4651,415.5489,192.9798,3858.7602,1830.679,759.7869,130,586
2,554,0,0,45,0,79,59.29,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,243.6175,1330.2382,4536.0766,3031.2284,1041.6682,687.0706,898.8302,641.8817,298.0877,3246.6442,1766.4934,1047.1574,452,1942
6,37,0,0,22,6,48,453.69,1,1,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,296.5354,1476.2449,4207.4347,2735.9292,1079.9341,714.1669,1010.4806,365.3227,169.655,3096.5865,1708.1706,1076.5641,445,1831
1,116,1,0,95,10,10,620.01,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.8852,590.9559,3230.0124,3491.0464,791.7569,575.6073,816.8064,375.0342,174.1646,3878.3899,1908.5225,809.201,217,924
14,116,1,0,35,4,69,408.04,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,244.2368,1045.0504,4047.0473,3008.3554,1031.0068,716.8617,873.0604,485.9086,225.6545,3064.8248,1809.4243,956.9246,685,3215
0,51,0,0,55,0,51,49,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.7905,481.4263,2983.3213,3618.5646,755.8375,566.0979,890.9159,344.4244,159.9495,3824.0442,1969.8167,758.0559,184,778
0,554,0,0,29,0,94,510.76,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,270.5855,1165.5699,3689.6444,3476.5875,843.8879,524.305,867.8011,718.5064,333.6724,3384.0518,2041.7056,854.0795,406,1933
8,17,1,0,69,7,11,228.01,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,226.7449,1208.306,5496.0302,4920.9288,893.9908,609.261,819.0476,410.7437,190.748,4522.3226,2047.5135,924.1416,726,3775
3,128,0,0,57,0,45,605.16,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331.5919,1895.2022,4778.0617,4467.3383,959.5822,664.4015,815.6316,828.0064,384.5237,4364.0788,2050.0246,840.4999,559,2821
0,554,0,0.3,93,10,48,121,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.0075,1219.0625,3683.9044,3165.9708,1007.4712,626.9236,987.6976,205.0395,95.2199,3400.1979,1761.1181,956.8486,811,4651
5,232,0,0,54,2,24,888.04,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,137.5551,786.1251,3415.0224,2758.8451,1152.5279,740.9904,879.6381,355.9057,165.2817,3203.2576,1766.8061,1113.3304,600,2334
2,232,0,0,85,3,34,108.16,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.7758,1352.0089,5706.1659,4278.6575,849.2714,546.5759,802.6445,321.4445,149.278,4280.8697,1897.0233,761.6805,151,0
5,37,0,0,56,6,17,734.41,1,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,472.0497,1141.1106,3619.6675,3627.6028,958.7689,617.3573,877.3278,1078.3352,500.7755,4063.0897,2131.8567,988.6861,624,2833
5,37,0,0,26,7,35,75.69,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,282.4377,1264.4573,4681.4641,2924.1939,1029.5189,710.8323,936.8204,454.7123,211.1671,3239.7069,1776.8336,1094.7268,505,2447
1,83,0,0,57,10,11,151.29,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,248.0096,1712.4994,4269.2775,3028.3156,1172.1938,668.7077,956.2208,397.5231,184.6086,3308.0359,1774.4475,1001.9665,595,2614
0,546,0,0,62,0,19,114.49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198.4868,725.0593,3878.8174,4038.7482,857.3763,552.5342,834.9985,384.6597,178.6353,4313.1147,2100.4066,757.3436,109,3
0,611,0,5.8,99,10,56.5,595.36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211.3693,754.3664,3931.2951,3816.2742,785.8941,578.5966,791.0924,342.6642,159.1323,4040.7657,2004.603,725.2957,160,1
16,116,1,0,86,7,17,605.16,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.5004,767.2972,2978.009,2906.923,985.04,639.2006,870.7344,361.9932,168.1088,3232.4407,1686.3519,946.6889,905,4450
3,232,0,0,41,9,13,249.64,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,179.5033,737.1985,3209.989,3058.396,853.201,508.0959,700.3711,497.9906,231.2659,3015.6689,1541.6048,813.3481,254,1373
0,113,0,0,38,0,30,772.84,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,294.7503,1458.3129,4795.8572,3054.9587,1167.8683,746.2347,962.3453,518.721,240.8925,3065.8194,1776.0249,1122.709,603,2805
1,37,0,0,83,8,18,470.89,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215.7964,717.3907,3260.4907,3442.3947,913.5574,644.622,914.1878,448.2903,208.1846,3691.3079,1927.7672,858.6399,547,2721
0,116,1,0,55,0,104,7.29,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.4863,805.7384,3453.0398,3566.6135,752.9162,549.2411,793.76,354.2744,164.5238,3700.2347,1911.6107,724.644,15,0
4,611,0,0,71,4,19,876.16,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,364.6601,1634.7199,5473.135,4765.8188,1122.4987,668.7324,815.1147,744.3488,345.6733,4841.5372,2215.3905,956.5627,624,3106
0,128,0,0,55,0,41,15.21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.9045,506.0366,2967.265,3613.5127,735.3438,499.1915,749.6958,332.6474,154.4803,3625.8562,1894.0772,705.3681,17,6
0,128,0,0,74,6,23,94.09,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186.2333,761.4416,3684.1615,3647.147,865.4006,590.0327,798.1738,421.5051,195.7457,4023.1527,1865.6427,775.1521,236,1026
4,116,1,0,31,7,66,198.81,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,312.2043,1640.0408,4212.974,2945.8096,1111.868,719.1325,917.4844,334.5286,155.3542,3238.4044,1802.4311,1031.6526,381,1753
3,232,0,0,46,8,102,127.69,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,330.8353,1395.7375,3811.9977,3129.5403,1188.1292,775.003,1017.1217,347.5811,161.4154,3285.0076,1800.1621,1107.7575,431,1782
6,83,0,0,86,6,35,320.41,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,191.9551,1419.1783,5050.996,4607.4325,864.6359,541.2528,795.9583,410.1931,190.4923,3948.4959,1904.2104,794.8292,526,2414
0,113,0,0,55,0,49,4.84,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,183.4243,492.6251,2876.0533,3568.3228,756.9183,513.5446,754.3668,350.7432,162.8845,3577.6298,1856.3539,732.3995,203,422
1,128,0,0,84,10,17,817.96,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,249.6438,627.9365,3011.6215,3320.142,834.5263,531.7742,712.0776,646.309,300.1438,3367.4508,1705.7129,910.6583,380,1731
0,546,0,0,75,0,62,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,204.2094,450.7597,2930.6454,3529.4982,731.9612,585.8819,808.1164,306.0944,142.1491,3793.6912,1925.2282,779.5582,181,290
2,611,0,0,62,1,48,338.56,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194.942,1144.0563,4296.5521,3976.9743,814.1604,596.4851,855.4746,341.0469,158.3809,4123.6716,1992.7529,741.8957,388,1
1,83,0,0.5,95,10,19,449.44,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.0421,742.7234,3722.8259,3730.2124,812.2708,533.518,818.8768,379.7674,176.3625,3994.2164,1950.623,792.4815,105,565
0,113,0,0,97,10,21,225,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.4398,881.0483,4220.4651,3904.085,785.9491,532.1806,826.6371,433.2556,201.2027,4279.0209,2056.6787,797.7222,48,0
0,232,0,0,54,0,19,36,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.4665,846.862,4091.9546,3838.2069,792.4954,584.7002,801.5552,352.8084,163.8432,4140.9702,2011.1029,817.3585,129,295
4,17,1,0,61,7,48,34.81,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205.2473,587.7419,2725.0425,3045.3845,986.7877,664.9629,894.7852,380.1063,176.5203,3192.5863,1743.278,836.5362,812,4649
1,113,0,0,89,9,20.5,129.96,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,280.1544,1369.3937,3946.597,3718.5422,908.0151,606.9446,963.7908,691.1582,320.9716,3967.9438,2038.2498,953.6474,500,2261
10,128,0,0,32,0,25,466.56,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,252.7533,2012.4312,5455.0076,4558.359,1133.2555,695.1069,974.2338,519.2043,241.1168,4780.7709,2370.5505,1027.924,651,3099
13,116,1,0,33,0,55,156.25,1,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,286.003,1131.1941,3636.3562,3549.5611,889.766,586.8681,875.528,577.5658,268.2201,3666.6427,1975.3124,908.6168,456,2774
0,113,0,2.3,97,10,16,650.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186.8158,605.8387,3334.6679,3473.15,824.8432,563.3899,795.3393,463.6612,215.3229,3887.6949,1863.8041,865.1267,229,0
0,232,0,0,61,7,51,34.81,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.4767,754.4887,3496.6464,3584.589,722.7597,526.9615,869.1695,313.3546,145.5207,3855.04,1924.5937,727.6568,69,553
5,37,0,0,50,10,44,166.41,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,243.2912,1349.7612,4498.321,3005.2432,997.1113,679.0167,956.2513,415.9215,193.1525,3379.0129,1756.7298,1012.7741,813,3803
8,116,1,0,31,0,38,210.25,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,215.073,1495.0369,4823.3291,3095.3211,1126.4044,744.0229,976.4083,353.7138,164.2635,3220.3703,1830.4896,1172.3064,500,2286
1,17,1,0,64,0,60,1.44,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203.1969,618.5291,3171.177,3391.5776,726.7275,524.304,802.3326,292.0479,135.6263,3430.5321,1760.0082,732.4177,114,484
3,128,0,0,47,1,61,282.24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,287.5741,1141.1562,3961.8973,2932.8438,1100.2826,681.7676,891.4415,458.9864,213.152,3109.8747,1816.6198,1039.9413,563,2202
0,116,1,0,64,1,16,68.89,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.3216,807.8735,4155.2617,3851.2178,856.1848,553.5075,811.3432,441.1557,204.8713,4172.4822,1920.8374,766.4428,61,0
0,232,0,0,88,10,30,306.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,333.9869,1323.7206,4523.1704,4089.7443,1063.9306,626.4206,820.219,800.4277,371.7163,4380.731,2095.875,940.6479,658,3628
5,128,0,0,63,7,66,1049.76,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,209.0405,1276.2729,3672.5111,2936.549,1199.3444,718.1218,945.1315,583.9338,271.1769,3011.5988,1728.8536,1041.2259,597,2416
1,116,1,0,81,8,64,193.21,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.3903,910.1505,4250.3583,3935.195,827.3465,541.0709,813.1278,382.0668,177.4307,4037.5753,2005.3231,745.0664,57,0
2,37,0,0,71,10,13,408.04,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,299.1311,1535.3284,5359.572,4779.1675,1027.1095,623.452,945.0392,535.8334,248.8393,4494.8281,2044.5895,921.3443,461,2946
4,37,0,0,33,0,41,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230.1046,1499.9034,4215.2263,3702.0414,1034.4019,724.6947,930.7338,510.0622,236.8716,4045.51,2119.3619,1044.122,825,4090
0,113,0,0,40,3,40,240.25,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,354.3993,1237.4175,3831.3309,3790.732,928.7815,567.0195,824.1318,1010.7536,469.3909,3986.0776,1912.2185,910.887,522,2738
1,611,0,0,42,1,34,182.25,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,190.3796,1273.3103,4627.5611,4194.0583,774.3435,533.8623,859.2309,318.4586,147.8915,4059.117,2017.1493,749.9266,608,2738
0,554,0,0,61,10,37,30.25,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.6128,832.9585,3551.9728,3595.0578,717.8092,538.1118,804.3264,368.961,171.3443,3854.0456,1924.16,717.4726,15,0
14,232,0,0,65,0,38,547.56,1,1,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,287.9893,1093.2875,4212.9934,2852.2103,1106.7251,728.1802,975.9417,416.8321,193.5754,2983.4551,1695.6428,1029.4691,414,1937
0,113,0,0,52,0,49,100,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,195.3694,859.8795,3389.0611,3268.0676,789.0079,488.4414,716.5212,432.4701,200.8379,3291.4554,1714.3828,795.8511,232,1144
0,113,0,0,62,0,21,125.44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201.5602,741.7811,3935.3152,3982.6052,872.0864,603.2579,845.2274,381.9104,177.3582,4339.8068,2129.6668,781.9083,57,0
1,116,1,0,57,0,23,121,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.5708,780.0251,4192.3233,4209.3237,813.5116,517.6299,795.523,418.9883,194.5768,4136.7872,1970.6968,742.0972,0,0
8,83,0,0,87,10,59.5,176.89,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313.8189,1209.966,3664.3854,3075.1642,987.3718,643.7701,1007.6038,366.6883,170.289,3446.1124,1802.313,926.52,833,4583
9,116,1,0,41,3,48,22.09,0,1,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,276.5413,1391.2436,4673.5478,2979.6115,1124.6479,752.5993,875.8252,399.4476,185.5021,3141.9465,1779.7607,1020.7111,442,1853
9,37,0,0,93,10,12,585.64,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,234.0204,721.6729,3034.1578,2769.6969,1123.7899,690.8307,959.1259,445.388,206.8367,2907.6137,1773.9545,995.6909,420,1686
0,554,0,0,91,9,23,524.41,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.36,572.2472,3108.4661,3448.209,761.9421,481.5054,742.826,346.9046,161.1012,3519.2377,1746.9574,755.7724,129,623
5,17,1,0,79,9,26,334.89,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.4537,1007.9745,5153.4948,4669.1831,753.2453,533.2349,785.0961,316.4799,146.9724,4316.8702,1987.475,748.7712,174,2
3,83,0,0,48,0,32,123.21,1,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,274.4278,1089.7768,4451.6062,2963.9769,1066.8589,759.1372,868.5287,335.5233,155.816,3089.6201,1743.9246,1029.7942,420,1845
1,83,0,0,28,0,35,0.81,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,223.3153,1251.0823,3515.6183,2955.5198,1063.8892,783.6613,907.3363,532.8811,247.4683,3193.0854,1684.6891,966.1513,565,2828
5,51,0,0,52,4,33,492.84,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,272.3901,941.2209,3750.4457,3495.4157,910.0334,564.5935,809.7381,590.8751,274.4005,3744.193,2024.2148,880.6124,385,2030
0,51,0,0,82,0,45,50.41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198.2297,713.7204,3669.5109,3710.3814,763.4219,488.5959,785.2236,401.5303,186.4697,3781.4435,1969.9451,721.5886,163,789
1,37,0,0,96,0,10,34.81,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.194,740.2337,3688.6177,3747.69,784.0866,511.1749,828.7818,417.2331,193.7616,4040.0646,1889.7508,763.0999,122,665
0,546,0,0,32,0,49,153.76,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.1614,2394.9636,5084.19,4031.8102,1098.9867,714.1579,888.022,499.6117,232.0181,4167.3141,2108.1536,1069.0893,919,4456
5,232,0,0,64,10,63,552.25,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,244.5869,1658.4457,4276.3443,2969.5687,1172.7343,714.4843,849.6885,395.8862,183.8483,3217.5953,1772.1929,1102.1646,553,2905
2,128,0,0,69,8,41,676,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,291.7533,684.58,2868.6075,2927.6768,867.3631,549.8161,682.8288,544.3163,252.7791,2913.7954,1615.7792,873.2546,267,1230
1,37,0,8.2,98,10,4,506.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,250.5868,859.9126,3594.8508,2736.4559,1224.9149,726.5271,930.6391,391.5528,181.8357,2920.7949,1717.5364,1045.6154,557,2089
0,83,0,0,52,0,29,33.64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208.5059,434.1726,2757.503,3502.4904,748.8319,519.202,768.6048,288.5762,134.014,3567.5378,1899.451,681.5611,28,0
2,554,0,0,62,3,19,882.09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,243.4208,910.4151,3340.924,2912.9855,1173.5877,715.0618,933.0127,662.8207,307.8119,3120.5234,1724.9698,991.0372,635,2572
4,37,0,0,47,10,48,841,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,313.0882,1404.2199,4312.2508,3661.177,926.335,611.7121,918.5505,927.7126,430.8271,3940.93,2210.0407,1014.6688,603,3141
1,17,1,0,61,10,37,30.25,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.6128,832.9585,3551.9728,3595.0578,717.8092,538.1118,804.3264,368.961,171.3443,3854.0456,1924.16,717.4726,15,0
2,17,1,2,94,10,19,1.44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,301.4434,870.7969,3277.5576,2989.7675,929.7985,635.5803,862.4004,949.9179,441.1389,3234.736,1780.1568,917.7864,669,3256
5,554,0,0,34,0,134,453.69,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,208.4035,1387.0988,4164.2369,2847.3786,1060.413,709.7701,963.1388,414.3745,192.4346,3212.46,1693.2825,1049.3313,371,1640
1,128,0,0,66,8,33,118.81,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.2068,888.0524,4047.1352,3891.1838,816.507,496.914,758.3526,370.1608,171.9014,3980.9479,1767.2309,777.6197,43,13
2,37,0,0,49,6,12,44.89,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,225.2359,597.5696,2822.7867,2743.4219,1107.9975,730.3751,974.7847,427.1481,198.3663,3028.1872,1772.8287,1088.4894,378,1697
2,51,0,0,70,9,24,364.81,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,203.1111,831.5614,3705.7267,3540.7938,933.2713,555.4665,767.1452,505.4816,234.7441,3721.9183,1953.5506,913.8405,427,2059
0,546,0,0,79,4,28,750.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,179.7545,746.9974,3944.891,3850.0462,775.5799,511.4461,822.4989,358.6985,166.5784,4027.882,1886.1789,750.6371,299,1329
0,232,0,0,68,1,6,272.25,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222.6118,892.9049,3930.8466,3727.6335,842.8974,519.4093,864.9475,350.6092,162.8217,4113.9887,2017.5306,801.4118,118,768
0,554,0,0,61,0,113,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,261.5055,1570.4088,4138.9294,4122.9636,920.266,605.0109,810.482,497.0174,230.8135,4189.7328,1980.077,833.7554,440,3769
1,83,0,0,55,8,29,655.36,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,208.395,1671.6233,5751.8957,4866.8191,877.744,559.8691,868.6315,456.2183,211.8663,4434.2776,2113.957,912.9444,450,2319
0,17,1,0,53,10,78,196,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.3869,2092.3923,4687.4526,3620.7387,1089.5798,708.9461,903.7426,455.9274,211.7315,4025.5675,2120.9554,1032.3495,859,3889
3,51,0,0,86,9,29,756.25,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,212.07,1197.4734,4322.9792,4055.2297,993.42,615.0158,811.8668,504.1507,234.1259,4440.3155,2036.9602,893.5691,640,2755
5,37,0,0,37,0,49,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,277.5416,1749.0644,4410.9092,3689.5483,1009.3917,725.1271,884.0594,460.82,214.0036,4046.367,2180.7051,895.0218,756,2681
0,554,0,0,89,10,25,278.89,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189.7422,1023.5844,4098.2598,3844.3434,824.1281,529.3898,829.5653,387.0015,179.7224,3554.2825,1741.1336,757.6719,52,0
0,113,0,0,93,7,17,6.25,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306.8678,1096.5478,3493.9513,3093.9853,1016.507,650.1087,911.8459,390.4314,181.315,3452.3797,1798.6638,879.0103,746,4209
1,546,0,0,57,9,11,207.36,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,262.2182,2463.009,6208.8172,4922.7373,1111.3837,677.3967,948.8837,587.1558,272.6734,4898.0116,2253.5035,1054.8988,638,3678
5,83,0,0,90,0,56,102.01,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,277.0426,1036.9998,3825.8554,2999.8018,1044.3428,655.9413,868.121,317.5173,147.4539,3168.377,1565.9405,996.1565,609,3109
3,83,0,0,71,8,63,918.09,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,324.4551,1119.7173,3749.6478,3495.9907,904.076,570.6904,922.8138,733.9798,340.8579,3745.6204,2017.5822,986.8023,562,2921
4,83,0,0,72,7,110,42.25,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.8546,1255.1544,3851.3221,3445.5039,1056.2822,708.1489,938.0023,457.8756,212.6358,3658.9911,1982.7648,994.5088,843,4073
2,83,0,0,46,1,49,121,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,295.2726,992.65,3580.6486,3467.3496,849.7155,522.3811,772.2158,614.2751,285.2674,3449.991,1849.733,820.1251,333,1590
3,83,0,0,47,1,61,282.24,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,287.5741,1141.1562,3961.8973,2932.8438,1100.2826,681.7676,891.4415,458.9864,213.152,3109.8747,1816.6198,1039.9413,563,2202
0,546,0,0,79,7,35,306.25,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208.9354,1312.8059,4831.8772,4403.8781,890.2287,562.2022,792.3175,382.7503,177.7477,4207.4996,2126.8979,746.8383,250,0
13,83,0,0,53,8,32,82.81,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282.9437,1266.5755,3707.9305,3077.9359,952.3148,642.501,975.6409,402.9345,187.1217,3439.4246,1897.2585,906.3371,796,4526
2,611,0,0,73,5,21,60.84,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.9241,769.2658,3920.8623,3886.5641,899.2091,556.0548,829.0556,419.0274,194.5949,4188.362,1938.4134,762.6502,49,0
