"y","past_return","m20","m25","f15","temp","bus_passenger","f45","X17_18","sub_passenger","f50","m30","f20","wet","m50","m5","f55","m55","f70","f0","most_use","f30","X14_15","f40","f25","m0","m35","X16_17","m65","m40","m60","m45","f35","f60","m70","f65","dust","sunny","wind","cloud","X9_10","X12_13","semester","rain","X18_19","X11_12"
3,3,3557.6201,2980.9791,1459.3192,-9.3,639,1193.7442,0,2506,1051.08,1770.7691,5364.2252,54,986.4213,1081.7384,1091.6001,1010.3353,1326.8827,513.8378,21717.9019,1872.4219,1,1171.6162,3157.6069,521.7284,1563.9866,0,514.1151,1241.6883,656.8346,1389.368,1450.293,760.6784,879.4255,630.1741,31,0,5.5,4,0,0,0,0,0,0
3,1,3642.9644,3090.6703,1566.9384,-9.2,664,1165.814,0,2912,1133.0006,1779.6364,5427.3435,53,1072.4472,1073.5985,1062.8282,1052.2543,1391.7695,470.4788,22096.0959,1910.4751,0,1159.9863,3169.6726,487.9278,1599.0917,0,479.9739,1239.4516,650.7529,1291.878,1476.2419,746.2519,936.7666,585.6562,21,0,5,1,0,0,0,0,0,0
3,1,3844.5698,3212.9542,1581.7305,-9.4,751,1247.6174,0,3523,1090.8478,1800.4975,5506.5525,56,1033.4513,1132.8971,1062.9447,1050.0459,1434.0765,465.8737,22669.2789,1937.9682,0,1117.0334,3260.1522,508.2939,1690.1497,1,455.6528,1213.0654,665.4432,1320.4572,1416.4348,783.2443,944.0179,610.2519,29,0,4.4,2,0,0,0,0,0,0
3,3,3965.8904,3336.48,1863.4377,-10.5,913,1198.8144,1,4562,1005.0784,1914.0588,5851.9135,60,1059.9034,1317.3137,1079.7781,1076.6961,1339.8487,457.2422,23498.0954,1860.6929,0,1054.4892,3402.2845,430.2322,1636.9985,0,502.4312,1239.3319,635.7515,1327.4326,1529.7768,740.9895,831.4027,610.0878,27,0,4.4,2,0,0,0,0,0,0
4,0,4597.9852,3904.9648,2029.1947,-11.2,1146,1207.8104,0,4953,1019.276,2264.6191,6467.0527,61,1040.6083,1560.7907,1028.5389,1056.1824,1382.4475,430.8657,27159.0895,2278.4368,0,996.2427,4227.8965,452.5574,1758.469,0,461.0953,1285.0693,678.5271,1443.7964,1659.6654,762.2228,812.8433,602.1537,26,0,3.8,2,0,0,0,0,1,0
1,0,5003.6669,4472.7034,2153.199,-11.7,901,1151.8709,0,3493,1020.9861,2437.2874,7018.1551,60,1076.8615,1541.6703,982.1934,1039.9756,1334.0314,423.1526,29341.8514,2291.8487,0,919.216,4648.8265,439.2706,1780.7573,0,443.814,1191.1013,684.1856,1396.2259,1688.6061,784.4077,816.6425,571.8687,21,0,3.4,9,0,0,0,0,0,0
0,1,5385.2829,4679.8065,2002.4218,-11.8,697,1076.8291,0,3356,970.6215,2467.0152,7339.035,62,1068.5168,1471.0498,945.895,1026.7247,1344.3255,475.742,30481.0599,2357.4105,0,886.5017,4795.0767,429.4817,1801.1484,0,458.1308,1203.3804,665.9624,1301.2086,1656.2847,776.0715,863.2384,593.473,13,0,3.6,10,0,0,0,0,0,0
1,0,5528.5425,4857.4911,1812.1683,-11.6,757,1031.1774,0,3264,950.19,2433.0589,7354.2742,63,943.9011,1421.3543,854.354,962.4823,1343.8809,402.0726,30640.0659,2289.6783,0,872.0796,4821.7209,418.1485,1722.6998,0,477.711,1128.2275,665.7003,1280.3336,1632.6002,726.0349,814.3636,587.6549,18,0,2.2,10,0,0,0,0,0,0
1,1,5455.4903,4801.2131,1554.2022,-11.9,718,982.5917,0,3942,897.4544,2326.0927,7087.3424,64,968.7603,1190.9313,834.4853,914.2075,1282.8016,358.4018,30129.074,2231.2538,0,827.8134,4912.1255,367.5428,1677.9397,0,444.2962,1092.4647,621.3125,1208.1448,1637.6165,718.6382,835.1599,564.7333,21,0,1.4,6,0,0,0,0,0,0
0,0,5084.743,4635.9314,1239.4544,-12.2,534,838.7246,0,2892,801.7828,2257.0663,6748.0193,64,831.1127,987.8252,748.2387,944.4085,1158.1079,337.4057,28407.6912,2103.4873,0,737.8165,4608.9709,338.8559,1579.7174,0,398.726,1009.1265,626.248,1090.4816,1389.7556,613.6185,795.9023,493.3187,17,0,1.7,6,0,0,0,0,0,0
0,0,4841.7896,4491.2262,1178.2893,-12.6,368,830.0878,0,0,806.5784,2215.3347,6526.3822,68,819.4556,981.5339,748.1432,885.3408,1126.0088,324.824,27464.4067,2049.5477,0,713.9052,4486.2622,298.7596,1496.4943,0,411.7731,1026.2195,594.7979,1088.8879,1357.3698,612.8116,771.4283,466.5274,24,0,1.7,0,0,0,0,0,0,0
0,0,4642.7209,4418.5641,1156.4946,-12.7,97,831.323,0,0,820.1454,2147.8293,6363.779,69,797.2287,921.6774,712.5385,858.4281,1180.8465,303.9781,26626.3174,1999.4245,0,692.7124,4293.0012,348.7316,1450.4088,0,397.0765,990.9527,585.8884,1064.6339,1310.5896,615.7897,774.8647,475.1273,21,0,1.6,0,0,0,0,0,0,0
0,0,4319.8379,4200.3004,1075.5699,-12.4,83,817.0839,0,0,808.2543,2099.0816,6169.8231,59,793.3673,873.4725,713.0148,861.4376,1213.5389,342.0704,25786.6059,2031.1087,0,700.2476,4216.981,355.7991,1481.9009,0,412.0767,951.5668,576.1843,1089.4372,1267.5723,618.7523,749.3272,491.4148,18,0,2,6,0,0,0,0,0,0
0,0,4270.9321,4158.7147,1063.1168,-12.1,44,849.1028,0,0,853.3409,2030.0729,6199.5991,56,824.4351,851.9942,724.5692,884.8375,1299.1754,348.6155,25750.462,2058.5536,0,756.5248,4219.0075,366.6084,1448.8596,0,423.9683,996.4948,588.3912,1065.2017,1364.7225,624.0444,803.7914,495.7833,21,0,2.6,0,0,0,0,0,0,0
0,0,4080.5593,4041.7424,999.155,-12.7,71,878.3427,0,14,842.7582,2015.645,6059.5535,58,828.4117,787.2124,695.5308,887.7814,1248.6942,346.0015,25190.9767,2049.1201,0,767.1969,4105.0291,376.4742,1500.2074,0,427.5412,1003.7849,605.5127,1069.2283,1339.1199,624.5082,806.7788,492.7974,17,0,1.1,0,0,0,0,0,0,0
0,0,3729.468,3853.9339,930.4486,-13.2,123,871.6139,0,676,817.3817,1948.1819,5793.934,61,762.6809,722.866,675.738,844.8462,1227.3089,363.3675,24054.1915,1945.9843,0,746.0832,4029.1051,330.9802,1433.1098,0,417.3837,942.8422,544.1394,1060.0749,1320.4745,604.1887,796.1454,475.1814,22,0,1.7,0,0,0,0,0,0,0
0,0,3606.9496,3734.8845,903.8137,-13.3,167,855.975,0,669,831.6779,1949.833,5674.5378,63,789.9378,703.6994,704.481,826.3745,1255.732,346.0467,23652.5526,1966.1831,0,727.7254,3971.3735,362.595,1440.4419,0,416.4479,881.9772,565.3776,1029.8228,1308.3492,596.048,791.9173,487.5916,18,0,2.3,0,0,0,0,0,0,0
1,0,3474.3373,3621.0151,879.1885,-13.3,169,831.4662,0,794,834.8478,1874.5567,5483.4811,64,822.3231,686.6044,693.853,845.4814,1189.129,344.5301,22934.3812,1946.9157,0,677.4113,3848.0745,391.3439,1391.9404,0,424.9105,872.8379,559.3736,1018.8743,1294.0604,623.3159,820.2868,503.3485,21,0,2.6,0,0,0,0,0,0,0
0,0,3359.0032,3486.6008,907.0608,-13.5,342,879.9244,0,1240,810.9048,1928.6249,5229.1386,63,812.0118,690.3607,768.4326,842.1191,1169.1367,352.7353,22343.877,1882.5003,0,769.0303,3760.2362,375.5839,1407.1451,0,428.0111,923.9541,551.6219,1041.6742,1290.6279,637.1215,802.5787,506.5783,27,0,2.3,2,0,0,0,0,0,0
1,0,3315.5209,3526.3151,926.553,-12.2,357,878.8427,0,1523,848.1529,1925.6232,5064.4143,60,898.4587,686.1422,815.0059,843.9158,1209.5413,395.2638,22226.7322,1895.3417,0,827.1004,3636.9733,470.3868,1500.1777,0,424.0987,982.3827,594.4061,1101.162,1362.366,643.6614,805.5504,516.1038,22,0,1.5,4,1,0,0,0,0,0
1,1,3317.4021,3404.2197,1035.4713,-10.3,352,944.0795,0,1639,917.9114,1965.6034,4925.461,58,962.9008,722.018,856.9539,909.0178,1144.3117,447.7203,22109.5198,1951.0509,0,912.2025,3598.2091,524.197,1562.4525,0,439.8711,986.5522,654.6764,1143.4462,1385.1211,742.6417,790.0506,534.5199,24,0,1.9,1,0,0,0,0,0,0
1,1,3414.6052,3530.3355,1198.5326,-8.2,460,1073.879,0,1899,1018.9591,2003.8096,4950.9856,52,970.5699,856.364,945.1136,900.1691,1287.0083,668.916,22816.3653,2089.3768,0,998.7767,3704.3081,522.2698,1671.049,0,444.3685,1090.2844,632.8665,1201.1558,1451.8955,759.4028,800.0715,554.6537,36,0,0.8,0,0,0,0,0,0,1
0,0,3440.1064,3439.1736,1497.3645,-6.1,471,1112.1177,0,2253,1039.599,2096.9419,5070.6305,46,1027.4036,988.8053,934.0474,853.357,1316.4871,782.8092,23168.1692,2121.4441,0,1031.191,3801.6033,636.3107,1674.1286,0,459.2434,1185.3951,626.9173,1201.2413,1524.1408,788.932,877.4606,605.8235,33,0,1.3,0,0,1,0,0,0,0
2,1,3520.2513,3560.3293,1635.2899,-4.5,540,1128.3081,0,2795,1099.1524,2117.2444,5234.2925,44,952.9799,1125.8911,1000.3989,867.5035,1253.3218,957.2515,23516.8414,2117.4502,0,1024.9139,3792.8838,707.7243,1714.9122,0,461.7762,1141.8897,609.5959,1278.7087,1459.4777,757.1445,888.2285,580.996,44,0,1.4,0,0,0,0,0,0,0
1,3,3590.198,3532.6559,1794.3339,-2.9,637,1179.7354,0,3165,1078.0109,2125.4256,5467.1971,42,913.8827,1305.1796,987.881,862.3752,1262.4007,1206.2074,23895.9482,2094.0008,1,1064.2002,3865.2631,755.5951,1699.3793,0,480.8357,1232.1559,585.4863,1277.6335,1521.8284,744.0633,863.6694,548.1745,37,0,1.5,0,0,0,0,0,0,0
1,2,3787.2825,3650.0394,1987.9353,-2.6,734,1177.1948,0,3437,1118.5239,2161.8119,5501.8648,42,970.2254,1378.7958,998.705,916.52,1207.6275,1366.5229,24329.8694,2110.7682,0,1042.6283,3912.1169,807.9757,1706.7145,0,484.624,1247.3725,631.2771,1279.3645,1499.2712,768.904,970.6338,584.8134,49,0,2.5,0,0,0,0,0,0,0
0,2,4014.1634,3738.9994,2174.8781,-2.1,812,1256.0381,0,3978,1034.4777,2217.7732,5631.4925,40,963.5136,1526.4446,1030.8239,899.1252,1205.3691,1308.5931,24688.3533,2036.5825,0,1107.0238,3954.5084,913.6729,1672.2915,1,473.1804,1241.4268,634.0627,1311.9836,1422.5424,754.7921,873.0282,604.112,42,0,1.4,1,0,0,0,0,0,0
1,1,4336.9365,3883.2746,2247.9389,-3.5,812,1299.3351,1,3992,1029.8594,2252.8493,5940.6196,44,1011.1055,1797.5223,1028.2338,974.376,1117.9941,1185.7909,25754.8159,2056.3212,0,1008.9908,4044.4991,858.9152,1700.3371,0,480.7466,1209.6362,651.4057,1355.3211,1539.9785,746.9246,857.8586,650.4156,49,0,1.7,1,0,0,0,0,0,0
2,0,4760.9737,4261.97,2382.7611,-5.2,779,1229.0519,0,3863,1013.2111,2323.0144,6286.8784,48,1005.6699,1847.4484,982.6783,993.175,1153.716,1095.3105,27126.8058,2092.9268,0,1057.7779,4219.7924,858.3067,1691.1145,0,467.9973,1133.0518,648.3971,1327.6178,1490.1356,726.9903,824.5332,627.3888,46,0,1.5,1,0,0,0,0,1,0
2,0,5189.0028,4479.515,2219.199,-6.1,667,1152.2156,0,3126,1077.0165,2402.9141,6773.4562,53,1017.5097,1959.3227,958.8179,973.0967,1165.3233,1002.4713,28576.0978,2121.2464,0,1036.7939,4298.359,796.5814,1789.1965,0,502.4697,1146.4436,663.9163,1290.7084,1522.4078,747.8757,843.2839,606.9967,26,0,1.4,8,0,0,0,0,0,0
0,2,5589.3922,4791.2851,2061.4268,-6.6,630,1133.9351,0,3340,1019.1176,2441.8555,7168.7207,56,1044.1681,1842.2677,886.54,991.9993,1127.1733,836.3324,30113.9467,2251.2111,0,1043.3761,4532.6724,739.7841,1833.4908,0,463.2386,1132.6683,679.7525,1225.1865,1505.3189,723.1241,837.0805,630.7329,27,0,2.3,0,0,0,0,0,0,0
0,0,5679.273,4915.7135,1926.4926,-7,728,1053.0637,0,3600,937.4746,2550.7129,7279.3561,59,975.7209,1705.6148,903.2776,980.2524,1135.9565,713.2717,30707.7472,2271.8168,0,953.6684,4686.7169,692.8735,1819.2126,0,495.216,1141.9265,617.1688,1183.6467,1504.9454,735.0717,780.4238,622.6429,27,0,2.2,0,0,0,0,0,0,0
0,0,5702.3116,4837.2359,1479.3721,-7.5,605,975.0883,0,3600,845.6819,2463.7873,6928.213,59,933.3538,1390.9312,841.507,918.1005,1116.4819,612.6705,29851.537,2160.4942,0,855.7021,4594.8482,559.7626,1724.3446,0,446.7774,1082.2041,613.5356,1139.871,1440.3022,681.9538,756.7004,576.1424,31,0,0.4,2,0,0,0,0,0,0
0,1,5432.7971,4799.8752,1298.6247,-8,432,814.3335,0,2208,787.8609,2300.4526,6713.4135,63,804.2547,1157.5471,725.9015,862.2429,1123.9514,434.8043,28482.9986,2016.2221,0,735.1448,4318.4859,409.2308,1590.0499,0,442.8392,974.8877,523.2226,1081.944,1311.7023,618.7845,741.5729,513.1839,33,0,0.3,0,0,0,0,0,0,0
1,1,5109.8547,4597.6783,1257.4279,-8.5,277,816.9598,0,0,764.3759,2180.3833,6452.3245,65,811.1595,1057.1432,703.8097,847.7871,1120.3493,411.2815,27244.9352,1950.1923,0,730.1102,4178.9742,390.8315,1498.4341,0,419.1527,984.9554,526.4477,1029.8906,1277.0938,577.9793,731.0233,495.7339,30,0,1.8,0,0,0,0,0,0,0
1,0,4936.5557,4452.3936,1131.5288,-8.7,66,802.3183,0,0,784.8546,2139.7723,6395.0827,70,804.0655,958.4215,681.4091,849.6985,1184.0797,432.2111,26825.7349,1965.8862,0,734.8669,4144.3627,367.7615,1512.0168,0,422.9414,1008.6167,522.6755,1075.7062,1279.6649,604.0063,736.6997,490.3483,47,0,1.1,0,0,0,0,0,0,0
0,0,4602.3669,4266.6488,1126.9452,-9,55,823.8549,0,0,762.8402,2072.421,6231.2405,69,800.8215,882.4266,694.9928,861.0878,1133.5294,438.5057,25936.341,1939.0383,0,741.4876,4036.4567,308.6965,1506.2546,0,428.2247,972.9006,502.828,1070.613,1281.9142,571.4538,740.9167,471.3364,39,0,1.2,6,0,0,0,0,0,0
0,0,4418.786,4154.1744,1150.0234,-9.1,49,853.6573,0,0,817.7764,2011.7611,6111.8663,73,826.6326,867.8299,712.3694,823.4831,1181.8938,438.8678,25378.9873,1967.984,0,772.5412,3925.5044,367.0422,1493.7502,0,430.2222,949.556,523.1848,1121.0782,1295.1609,582.5631,773.1697,467.456,41,0,0.8,0,0,0,0,0,0,0
0,0,4124.1219,3931.847,1093.9599,-9.1,63,859.5628,0,11,765.8038,1914.2623,5874.0757,72,821.3529,837.7641,682.2668,824.8326,1200.0299,422.597,24295.8964,1901.8856,0,754.6512,3862.9431,330.5808,1474.0517,0,419.6985,951.9832,502.3047,1115.193,1212.7091,584.7472,720.6355,443.6272,40,0,1.6,0,0,0,0,0,0,0
0,0,3856.9075,3738.8521,1004.249,-9.2,117,825.2493,0,549,731.9191,1869.3764,5614.5874,73,801.0726,768.9785,654.7233,760.0344,1198.7899,392.4454,23361.7155,1844.3666,0,739.4521,3755.6875,320.1083,1477.2738,0,414.8925,914.4684,494.5885,1086.9769,1204.6642,596.6227,731.0516,450.1894,40,0,0.8,0,0,0,0,0,0,0
0,0,3628.9438,3577.4673,976.6797,-9.4,155,835.7291,0,507,744.1273,1859.5083,5476.2029,76,777.9863,714.8352,695.0902,762.8745,1156.7991,431.9723,22704.8913,1794.7893,0,758.6048,3684.9646,360.1895,1480.4412,0,425.0225,902.4994,488.002,1084.9582,1202.5739,571.0666,718.8231,480.3451,37,0,1.7,0,0,0,0,0,0,0
0,1,3507.8361,3532.2294,941.7528,-9.5,113,830.5923,0,573,762.8006,1847.9382,5326.2959,77,812.9774,687.2158,682.444,768.6486,1193.1497,471.7632,22310.0057,1776.9191,0,754.6585,3682.3025,356.1333,1408.1171,0,421.3466,930.9239,498.123,1050.4309,1228.3674,564.2205,726.5828,500.439,40,0,1.8,0,0,0,0,0,0,0
1,0,3373.3225,3441.41,960.1515,-9.3,159,822.2197,0,853,733.6561,1816.8271,5170.9245,81,805.215,694.4276,711.9608,767.2185,1154.6881,442.1249,21688.4435,1769.0793,0,750.6972,3597.7224,347.9877,1367.6088,0,426.9684,925.5348,522.3403,1080.5729,1151.5489,587.903,677.2044,554.1364,37,0,0.8,0,0,0,0,0,0,0
1,0,3261.7166,3345.9749,949.0143,-8.9,225,881.6221,0,1222,772.5324,1859.7689,5031.4645,80,825.555,676.5733,749.3378,806.9908,1162.7293,524.6546,21403.6254,1760.5418,0,795.166,3533.8321,366.9161,1384.8678,0,398.3782,930.1502,550.1966,1113.1857,1225.4588,615.0139,727.9311,534.6128,41,0,1.6,0,1,0,0,0,0,0
0,0,3256.3467,3380.7406,1110.121,-6.6,309,957.5184,0,1294,881.8731,1906.1836,4915.5115,73,854.9052,787.1897,858.0286,847.0831,1279.2127,579.7054,21775.9547,1893.1444,0,885.875,3510.6162,433.4948,1503.974,0,420.7819,989.4117,552.3495,1213.1242,1409.4377,703.8617,725.7776,571.1704,39,0,1.5,0,0,0,0,0,0,0
0,3,3285.2937,3381.7834,1364.1661,-4.4,291,1074.7681,0,1463,905.1146,1976.5792,5152.676,60,937.0031,1003.2451,844.1209,869.0246,1283.3568,717.8486,22319.8265,1981.9254,0,990.2477,3538.8005,486.4246,1561.4093,0,436.6243,1045.6677,611.0143,1260.4352,1441.359,738.3918,771.1741,588.58,47,0,2.9,0,0,0,0,0,0,1
0,1,3419.3865,3572.556,1748.5567,-3.1,379,1060.6595,0,1894,919.7916,2066.3541,5377.5626,58,932.7399,1130.5499,899.1443,865.4654,1334.6976,816.8532,23273.3072,2035.3321,0,1016.3609,3641.1736,617.2063,1622.7046,0,418.9341,1112.33,643.8583,1229.2834,1538.2377,709.7202,774.3833,556.5992,38,0,3.1,0,0,1,0,0,0,0
0,0,3455.484,3584.1207,2210.0201,-1.3,534,979.6502,0,2263,910.0599,2077.991,5512.4559,51,942.9342,1527.9853,877.826,848.1507,1373.2829,1327.6819,23369.471,2006.4792,0,1111.0363,3627.1448,842.7382,1659.2576,0,421.4947,1171.8774,608.0127,1198.8224,1446.5378,692.7823,767.4345,578.2991,33,0,2.9,0,0,0,0,0,0,0
2,0,3694.3261,3529.2473,2649.592,-1.1,511,1043.113,0,2651,931.5261,2084.9793,5603.718,50,941.8045,1773.641,853.0229,815.238,1211.3677,1456.9796,23932.6128,2046.6732,1,1160.5413,3772.619,942.074,1632.7262,0,425.3569,1167.9124,619.6722,1224.3755,1568.3237,710.8306,787.5578,580.7052,48,0,3.4,0,0,0,0,0,0,0
0,1,3790.1708,3578.6075,2864.4152,-0.5,624,1066.4869,0,3180,913.4524,2054.062,5886.4297,47,956.1772,2042.2389,892.2739,867.3243,1241.2553,1471.5952,24359.9547,2032.7457,0,1113.8486,3874.7825,1086.6368,1592.6556,0,434.6562,1163.3046,590.938,1244.7013,1550.5009,711.4412,777.5783,580.802,41,0,2.9,0,0,0,0,0,0,0
2,0,3944.5979,3731.1157,3161.5746,-0.2,752,1066.9784,0,3490,930.6099,2113.1498,6023.1447,47,901.3901,2241.3592,862.0459,862.1055,1215.624,1407.3712,24850.4098,2100.6243,0,1015.3832,3831.5375,1033.4867,1592.3726,1,456.191,1191.8078,631.0856,1228.7143,1513.8673,711.8422,778.8984,561.3142,49,0,2.7,0,0,0,0,0,0,0
0,0,4439.3093,3854.3692,3190.3416,-1.6,610,972.8236,1,3610,843.383,2121.1484,6403.9256,52,923.0399,2467.1764,807.6655,854.768,1240.5776,1355.4771,25879.3618,2005.7345,0,963.6894,3865.6179,937.121,1714.8059,0,470.9262,1149.3168,608.3638,1259.6931,1474.451,692.769,832.3072,546.9289,40,0,2.9,0,0,0,0,0,0,0
1,0,4864.3337,4000.6306,3151.4977,-2.5,659,967.0049,0,3386,887.8798,2124.2663,6688.78,56,937.0476,2536.5658,836.0008,841.3444,1242.6555,1001.5465,26829.633,2060.8719,0,963.3883,4010.0875,903.3169,1724.0067,0,485.9653,1119.6691,604.2256,1188.241,1356.6563,683.8442,801.9432,568.3055,44,0,1.6,0,0,0,0,0,1,0
0,1,5220.4361,3953.3518,2901.5385,-3.3,594,1044.7717,0,3300,869.6462,2138.1998,7026.1739,59,925.0961,2415.2286,785.8147,915.5857,1197.0339,844.7574,27666.6654,2138.6615,0,905.2328,4126.5523,795.5356,1676.1302,0,450.3191,1153.1505,586.9652,1142.7061,1387.1598,626.8629,780.7629,569.8051,39,0,1.5,0,0,0,0,0,0,0
0,0,5315.7542,4031.1836,2597.9304,-4,563,968.4591,0,3561,892.9465,2112.7738,7156.4599,65,881.6239,2187.0454,772.1592,870.2905,1177.1957,759.589,28123.0105,2122.7668,0,892.4963,4309.4488,713.0356,1765.0827,0,429.8398,1088.0537,583.1347,1130.0258,1309.5407,654.6132,789.9626,564.6306,36,0,0.8,0,0,0,0,0,0,0
0,1,5312.3128,4054.8566,2161.3412,-4.3,710,916.5259,0,3440,840.2399,2048.6952,7357.7082,68,911.4357,1759.3009,731.9822,822.4618,1189.9104,582.6974,28361.8656,2167.0258,0,869.1588,4373.5362,623.6331,1653.2941,0,446.9448,1053.1923,575.0935,1051.6798,1394.4367,659.845,765.0198,534.0492,45,0,1.2,0,0,0,0,0,0,0
0,0,5182.4711,4086.915,1672.9659,-4.9,615,927.293,0,3281,781.5432,2093.632,7013.6123,68,923.2734,1397.1697,683.1686,791.2028,1187.8484,490.7351,27838.4984,2172.3604,0,844.8484,4307.3342,560.7972,1582.7643,0,429.1609,1021.7833,573.4203,1051.3165,1399.4091,655.2885,775.5503,541.5011,46,0,1.3,3,0,0,0,0,0,0
0,0,4727.5662,4057.9066,1317.368,-5,440,843.8917,0,1730,678.1382,1978.002,6582.2677,72,797.9253,1056.6989,630.3511,741.0239,1171.9202,389.9606,26298.2617,1993.8616,0,708.8024,4168.3474,369.7251,1462.4379,0,403.5619,891.391,494.4512,996.3396,1327.8723,601.054,769.0389,498.6434,39,0,2,8,0,0,0,0,0,0
0,1,4556.5457,4018.932,1096.5586,-5.4,205,812.3578,0,388,685.6953,1956.6553,6498.746,74,763.2628,956.8879,630.0171,749.316,1169.6303,383.5786,25886.8337,1978.4337,0,714.0644,4097.6382,359.2319,1447.6017,0,411.0054,858.0117,520.4364,968.5903,1332.2811,601.9111,764.4591,480.8181,38,0,1.2,1,0,0,0,0,0,0
0,3,4347.5534,3910.4013,1173.3396,-6,74,788.6294,0,0,719.1081,1916.7186,6341.6706,75,784.1287,955.941,633.2379,766.1601,1221.4703,412.6017,25403.0228,2018.829,0,721.9517,4030.4311,392.1334,1478.4626,0,393.1555,889.5666,530.2478,992.4132,1358.9562,600.4678,791.7916,486.0815,39,0,1.5,4,0,0,0,0,0,0
0,0,4099.1893,3851.4903,1059.1278,-6.4,70,796.6265,0,0,703.7849,1922.3441,6180.7556,77,787.4858,879.2751,616.9891,776.8707,1229.2285,432.7298,24835.3277,1975.6831,0,727.1316,4027.4071,400.682,1438.1125,0,396.8389,897.6131,504.3503,1000.6683,1340.3457,607.4132,768.4359,465.7609,45,0,1,3,0,0,0,0,0,0
0,0,3950.1048,3874.7308,1024.1838,-6.8,51,843.9637,0,0,673.0024,1912.5761,6030.978,80,780.7817,835.7431,615.2366,779.969,1166.7713,418.9339,24433.728,1947.1086,0,721.5321,3921.7326,366.5147,1456.6716,0,391.2552,886.1279,485.048,999.7912,1339.8255,590.1872,740.0673,478.1688,44,0,0.8,0,0,0,0,0,0,0
0,0,3880.8242,3831.9661,928.4397,-7,58,804.0216,0,13,734.7544,1914.5615,5902.9005,79,795.889,820.4699,635.6238,779.1352,1176.9258,432.8216,24218.0737,1985.8786,0,727.5438,3850.5432,422.4769,1471.0892,0,416.1386,924.7318,513.1701,1008.814,1380.3104,621.6514,791.9646,475.0191,49,0,0.9,0,0,0,0,0,0,0
1,0,3669.5109,3710.3814,899.5864,-7.1,163,808.2918,0,789,721.5886,1840.8978,5739.1326,82,763.4219,713.7204,617.0948,780.419,1201.7764,401.5303,23516.0474,1969.9451,0,729.9844,3781.4435,429.4981,1440.3791,0,418.6431,927.3595,488.5959,1031.1266,1364.357,628.648,785.2236,488.347,45,0,0.8,0,0,0,0,0,0,0
1,0,3484.9574,3571.6252,868.3476,-7.1,222,869.8775,0,974,733.4997,1877.3577,5521.7254,83,796.3487,699.2314,633.534,776.1315,1225.7046,405.1598,22899.0668,1939.5252,0,728.9927,3728.2141,409.4671,1434.1372,0,433.5155,932.8224,536.9044,1073.5337,1341.5246,601.4427,820.5185,528.6391,46,0,1,0,0,0,0,0,0,0
0,0,3384.2676,3429.1209,828.5237,-7.6,466,972.0586,0,2412,841.8897,1804.6366,5339.8877,84,883.5308,686.2067,703.8287,828.0851,1282.0093,436.7785,22439.9924,1982.4401,0,824.7921,3615.0537,389.9479,1517.6024,0,442.5667,980.8741,584.6363,1141.3795,1366.9834,664.5473,822.1354,511.5958,44,0,2.1,0,0,0,0,0,0,0
1,1,3344.0536,3129.1386,879.2019,-7.9,756,965.5011,0,4129,875.3452,1652.2024,5170.6814,85,852.751,851.3242,772.753,889.1972,1314.4549,475.7435,21117.1788,1783.6641,0,882.21,3304.434,479.2506,1387.5596,0,428.8008,1033.4879,563.8095,1171.7227,1345.4451,704.3108,830.0343,562.7515,48,0,2.4,2,0,0,0,0,0,0
1,5,3366.4537,2991.6489,984.6681,-7.1,544,1065.9182,0,2749,938.8111,1582.3415,5000.0145,84,948.962,912.8162,882.1399,946.1026,1297.7838,422.1938,20439.4412,1715.8704,0,970.8086,3019.0392,565.5542,1422.6021,0,503.9397,1129.6823,645.0419,1209.3518,1341.4709,725.6101,904.6394,581.9963,49,0,2.2,1,1,0,0,0,0,0
2,9,3421.8413,2887.9207,1007.2283,-5,382,1069.9225,0,1600,981.498,1580.8141,4999.6534,78,975.5275,974.9709,938.9113,988.474,1441.1786,434.1735,20517.9677,1761.0838,0,1078.8764,3071.4643,589.8891,1417.541,0,513.5555,1059.2925,669.0087,1231.5965,1377.6491,747.0447,943.9869,644.2823,52,0,1.9,7,0,0,0,0,0,0
3,6,3461.3474,2927.3054,1112.7809,-2.7,355,1154.5812,0,1706,952.2147,1610.601,5001.8117,67,948.8146,995.6281,990.0924,979.6509,1296.4634,466.632,20979.4901,1829.7457,0,1143.165,3119.3577,620.6689,1516.9934,0,506.4715,1104.5356,672.3004,1254.1317,1512.3278,770.0338,835.4598,663.4178,59,0,1.7,8,0,0,0,0,0,1
2,1,3625.443,2904.4609,1272.7201,-2.1,383,1200.6615,0,1963,1036.4216,1605.7395,5217.9759,63,976.7451,972.0551,1050.0207,1084.8669,1319.7946,498.0987,21195.44,1815.0927,0,1255.4551,3108.8314,592.8811,1464.0594,0,508.7886,1125.1227,669.182,1259.3316,1453.8372,796.7977,940.0625,628.5832,78,0,1.7,7,0,1,0,0,0,0
2,4,3575.8233,2886.3867,1376.6537,-0.6,481,1184.1468,0,2166,1074.9686,1612.1551,5329.6107,59,1056.8635,926.4028,1085.0013,1083.4373,1355.4275,425.7195,21442.1802,1825.4971,0,1225.8811,3179.2908,616.3455,1547.7058,0,546.7209,1207.4862,687.0306,1260.1846,1485.7107,858.2701,1016.7197,658.0194,69,0,0.6,10,0,0,0,0,0,0
