"y","past_return","bus_passenger","station_dist","temp","m5","m0","sub_passenger","wind","wet","X8_9","dust","f25","m40","m20","m30","f0","f15","m70","m65","m25","X14_15","cloud","m55","m35","m60","f70","f40","f65","m50","f60","f30","m45","f35","f45","f55","f20","X18_19","station_type","f50","rain","m10","most_use","f10","X9_10","semester","X16_17","X19_20","sunny","X22_23","X7_8"
1,8,108,221,13.2,194.1933,432.909,0,2.5,56,0,50,984.7446,629.2494,406.059,813.1399,408.1628,216.697,603.7272,341.8554,732.8156,0,0,616.5304,768.5764,453.7395,882.0613,526.5164,406.9246,570.0076,582.6753,869.5863,589.89,813.0461,547.2249,680.6756,700.6564,0,0,526.8438,0,152.2878,6088.6243,160.6794,0,1,0,0,0,1,0
13,1,841,88,11.3,292.2005,456.4024,5872,1.7,68,1,42,992.4659,638.9745,679.931,741.4717,1260.9908,732.0677,552.6677,235.9587,807.7328,0,0,502.1955,746.7594,369.0912,832.3005,613.3202,352.2874,548.8339,491.4987,793.1063,676.9645,848.4416,608.6829,535.8929,872.8615,0,0,520.8281,0,152.134,6482.7702,450.8562,0,1,0,0,0,0,0
1,0,186,221,-3.3,211.6959,646.3866,0,4.1,53,0,38,645.3571,563.9516,443.3434,611.8643,420.0795,204.7429,637.1134,325.0133,536.4689,0,8,668.6059,592.585,468.1574,852.6861,479.7149,374.1517,582.8603,491.4053,642.5804,602.3996,605.6091,537.1183,636.4148,528.2373,0,0,599.9408,0,227.3848,4606.0455,165.3705,0,0,0,0,0,0,0
2,2,602,554,29.7,1237.5033,435.2799,2293,3.9,76,0,18,3120.3504,1256.8164,3413.6586,1623.1787,336.1431,1520.7776,1009.6336,497.6578,2917.3682,0,10,1053.3222,1579.794,701.4314,1360.0149,1221.8762,602.0396,1266.4645,847.8262,1847.0045,1292.0069,1401.3872,1270.2734,1042.9012,4982.4457,0,0,1065.7343,0,200.8978,20885.1873,156.1038,0,0,0,0,0,0,0
7,6,215,29,27.7,240.2172,504.5417,0,3.4,70,0,33,713.263,579.0199,396.1679,691.5076,455.1542,233.84,578.233,342.3634,663.2967,1,10,597.7228,618.1033,401.1823,919.7341,516.9584,378.115,562.4303,499.6909,675.2787,613.9893,636.3241,552.79,640.0612,469.9171,0,1,501.5957,0,177.4868,4863.8584,179.1781,0,0,0,0,0,0,0
5,4,202,88,17.2,737.5184,806.4388,0,2.7,37,0,67,850.7924,663.3105,644.2587,762.1866,1002.4303,954.8693,1254.1041,566.2226,794.9667,0,1,988.1854,891.5347,834.4775,2012.4023,830.0838,875.4047,794.0637,1065.5184,909.6214,779.0455,932.7213,932.8577,1174.6949,693.6315,0,0,1076.2303,0,393.7533,6479.7133,464.8501,0,1,0,1,0,0,0
0,0,192,246,23.8,1390.6868,2301.8123,581,2.8,33,0,18,927.2557,1162.2014,876.7453,888.0191,2594.5018,1481.0201,1195.1519,637.2099,791.1954,1,2,907.4387,1017.0483,866.0497,1808.7188,1605.3119,876.5034,1038.2863,1071.294,877.7637,1307.1883,1383.8558,1803.0315,1398.1288,945.3663,0,0,1379.4997,0,1945.8897,7707.2496,2173.2952,0,1,0,0,0,0,0
3,2,325,7,8.5,590.3749,982.0936,0,2.6,36,0,105,900.4661,714.2943,774.6334,678.9979,984.9398,623.5798,787.703,427.2484,751.6088,0,0,584.3106,874.7868,469.1746,1212.0352,918.1761,591.1198,662.4644,876.0308,812.1367,786.9001,909.4234,961.0637,948.3358,929.9264,0,0,922.9051,0,506.955,6631.9795,523.534,0,0,0,0,0,0,0
1,0,352,118,-5,371.962,410.9064,0,5.6,45,0,33,1221.5626,703.2186,1079.9976,956.1392,333.5353,376.3827,666.8079,340.5288,1231.7753,0,1,613.7595,867.9494,426.607,1092.4424,616.8639,433.8595,710.4273,553.7871,846.6051,764.6605,866.8645,751.1578,637.4976,1517.489,0,0,577.1864,0,171.977,8588.3827,163.4141,0,0,0,0,0,0,0
6,7,366,85,12.3,464.4271,704.0776,1331,2.9,26,0,48,1140.1408,794.3704,805.0664,1048.8087,461.9592,540.3154,613.7209,329.7017,1096.6611,1,0,699.7806,933.0032,527.5192,1045.6658,761.779,480.7448,736.2367,587.7187,1024.5777,893.5482,968.349,834.4257,724.3008,877.0314,0,0,734.8984,0,327.8958,7893.6383,246.0525,0,1,0,0,0,0,0
1,1,314,91,19.6,562.8471,732.3308,717,2.8,28,0,32,712.9864,844.1036,548.8457,782.1312,782.9305,574.1173,964.9081,409.829,680.8351,0,8,813.3915,780.9698,572.3395,1480.9647,958.5007,621.2646,656.0379,808.9659,723.4931,809.6241,943.7547,956.5393,869.307,492.5771,0,0,818.2836,0,404.846,5665.5931,454.521,0,1,0,1,0,0,0
2,0,448,10,30.7,354.3129,453.8024,2196,3.4,44,0,53,883.4456,574.3251,722.5316,686.0663,1145.9394,511.6416,642.9111,317.9826,747.6391,0,2,590.5199,708.3587,420.3352,1054.5699,601.9051,435.6075,543.8154,632.6522,745.0518,609.8587,806.782,619.5125,633.4401,863.0041,0,0,587.3719,0,151.2675,6162.8792,409.7207,0,0,1,0,0,0,0
3,3,312,88,22.8,387.8248,1160.3588,1614,2.5,52,0,64,1149.5978,1024.7501,699.9,995.6397,1268.3151,401.2928,714.0988,310.637,950.2754,0,1,565.6548,1309.9741,393.987,1094.4997,1083.4215,477.1282,527.6822,617.6299,1282.1106,876.1449,1622.6242,744.2831,671.228,1012.7222,0,0,535.8809,0,386.7862,9022.844,453.4749,0,1,0,0,1,0,0
0,1,22,38,-10.7,661.504,688.7177,19,0.6,58,0,11,995.3723,908.5539,694.1968,765.5765,901.1539,846.3657,1014.3308,468.8192,774.423,0,0,984.0858,960.0458,749.424,1517.5577,1036.6997,674.5712,767.5776,954.4364,929.6388,1006.8267,963.2041,1181.0908,999.1917,722.7534,0,1,987.1285,0,380.7362,6805.2107,523.1541,0,0,0,0,0,0,0
3,3,2,43,22.6,910.389,961.1724,0,1,85,0,15,1076.3046,1064.5952,794.0516,916.3103,1407.8418,1033.6263,1013.1489,609.7623,971.8384,0,5,1080.3611,1089.7559,804.4859,1631.5753,1126.3026,666.7919,1207.8549,1065.1567,1081.1799,1209.287,1146.2778,1500.4808,1198.091,894.4901,0,0,1196.4164,0,522.7739,7970.2086,735.8609,0,1,0,0,0,0,0
1,0,185,88,26,1243.1728,1307.3131,0,1.9,72,0,12,679.9204,583.228,600.2591,593.9248,1131.2397,1361.0865,1157.9762,467.5669,612.6411,0,8,740.2885,675.6211,664.8236,1823.782,784.9642,641.8949,603.6916,913.9407,695.3139,679.3613,875.6018,883.9998,961.1367,658.3591,0,0,878.3604,0,638.3112,5391.6413,524.5815,0,0,0,0,0,0,0
10,7,524,37,16.9,1537.3234,794.6383,2288,3.5,66,0,25,3114.0358,1266.3523,4188.9831,1704.4553,780.8083,1933.0494,905.2329,521.0347,2904.7356,0,7,1104.2556,1505.4192,770.0646,1280.0484,1199.0951,624.5799,1051.1118,748.6071,1900.6183,1277.0346,1450.1138,1203.5987,963.0231,6076.7557,0,0,1134.7901,0,366.7556,22845.1168,362.6051,0,1,0,0,1,0,0
1,0,292,248,12.7,532.3403,1058.7723,0,2.6,40,0,51,617.9732,640.8314,449.8142,613.6678,1040.3542,506.4568,849.3923,415.4785,543.307,0,0,619.9741,624.4327,555.5435,1099.1083,631.888,479.9045,655.6024,588.9356,614.2344,715.5278,811.8745,746.8976,738.8867,434.2219,0,0,580.9702,0,495.3087,4709.5257,451.9016,0,1,0,0,0,0,0
8,5,624,232,24.1,1629.8898,625.881,3490,3.3,30,0,36,3205.8353,1246.499,4075.7321,1716.8439,595.1223,2368.9504,900.0179,537.2978,3088.8319,0,9,1047.1307,1686.1398,677.9468,1259.4461,1109.8304,598.4791,1130.3716,727.4644,1801.04,1269.8413,1436.9685,1233.0261,1020.2901,5721.1634,0,0,1077.9944,0,288.8677,22732.5549,276.3729,0,1,1,0,0,0,0
4,4,256,34,7.6,443.3017,394.0118,0,3.9,59,0,10,1579.4117,670.6059,1451.3283,1107.2627,439.6762,500.1651,556.4198,325.5819,1465.0219,0,1,601.8788,1052.3336,461.1671,979.7258,710.5198,379.3189,573.9384,491.7888,1202.7734,656.4039,1003.6227,510.8072,577.7674,1857.9991,0,0,547.3769,0,164.9061,10719.7534,215.418,0,1,0,0,0,1,0
1,1,320,60,23.4,398.2898,1175.1446,1778,2.2,65,0,38,843.2703,600.1552,1039.5747,653.4261,1990.8597,963.5621,602.6467,293.1275,813.0817,0,0,552.3608,750.548,352.2545,919.7365,599.4316,390.1762,521.1625,457.0716,722.5433,634.7157,844.2271,638.6275,591.4966,1036.2578,0,0,503.4779,0,391.7148,6702.929,711.8145,0,1,0,0,1,0,0
2,1,181,73,28.5,85.3883,247.6057,0,1.9,61,0,41,550.1922,612.2688,341.1848,564.2772,232.1097,80.1347,563.7614,316.8799,529.1751,0,4,650.0916,556.2607,386.7406,883.2583,469.4846,312.4901,557.2145,493.0664,586.5742,577.4867,517.9726,514.2286,615.494,460.514,0,0,567.4392,0,87.1023,4106.1508,91.3737,0,0,0,0,0,0,0
0,1,323,37,4.4,1100.5949,1206.6917,1315,2.1,44,0,130,1247.3906,1298.1622,1037.4789,1123.7549,1482.5212,1105.5218,1078.0957,560.9827,962.4854,1,9,1039.0067,1310.8554,889.0901,1656.7764,1339.8435,743.0579,1092.9001,1072.5242,1172.5148,1369.5099,1255.6025,1514.8392,1268.8638,1064.0685,0,1,1305.3236,0,656.3099,9174.151,774.8949,0,0,0,0,0,0,0
1,0,607,128,-5.7,720.2739,724.3049,1637,3.7,70,0,37.5,901.7544,865.858,661.519,765.8671,847.7362,763.6862,890.0569,409.0217,662.6191,0,8,757.583,781.2326,599.4963,1432.6683,1031.5521,633.4822,691.243,872.7369,830.3744,835.0362,950.6011,1120.8651,931.6847,733.964,0,0,853.9074,0,400.4095,6287.9317,492.1433,0,0,0,0,0,0,1
4,1,296,92,29,526.9895,1168.1271,0,5.6,48,0,9.5,571.5868,659.6088,467.5055,633.8116,1003.9739,502.9412,833.6798,385.2595,547.5693,1,1,680.2511,613.5784,537.4985,1118.2322,617.4344,505.4546,619.9391,679.2898,585.6208,742.0844,825.3959,799.1416,664.9449,406.3152,0,0,608.8307,0,546.4666,4651.3835,436.0985,0,1,0,0,0,0,0
4,4,250,115,1.9,565.2735,464.8199,277,3,40,0,78,1020.1401,856.9382,906.1941,860.2401,470.7292,665.024,879.4889,524.4963,915.4561,0,9,911.6845,876.3413,784.9948,1515.2735,850.7122,666.2308,974.2685,779.5004,894.5861,987.6919,966.6392,1011.2404,1032.9902,1348.4226,0,0,806.7227,0,195.042,7788.0196,230.1966,0,0,0,0,0,0,0
0,0,304,43,7.8,732.0253,1101.4875,0,2.4,48,0,38,827.0107,699.5524,743.4527,654.3496,933.9475,678.1772,870.1251,428.3489,784.876,0,9,612.0338,884.9775,558.646,1324.4696,865.2373,601.4342,653.7855,826.3961,832.3139,715.1732,933.1184,979.5766,961.2015,985.6961,0,0,855.7781,0,568.5859,6645.7949,496.4293,0,1,1,0,0,0,0
1,1,275,71,23.3,643.6927,962.2167,0,2.8,97,0,17,905.8631,905.7092,770.0799,725.9084,868.8544,598.0574,874.8446,504.9996,846.2634,0,10,823.6791,1092.8443,636.1679,1317.7165,1008.9331,594.0919,829.7381,799.8535,881.8705,982.1964,1145.2396,1018.0829,1127.9827,890.9218,0,0,885.3493,2,496.6942,7258.991,461.8302,0,1,0,0,0,0,0
2,0,439,225,19.5,480.1967,657.1676,4743,1.2,83,1,29,1209.6744,1203.8909,864.8562,1057.7515,743.7191,586.8629,1027.7074,560.025,1037.986,0,9,943.911,1155.5587,831.7353,1704.4219,1166.3649,755.1015,1209.4065,1094.7757,1176.6187,1238.1196,1306.7794,1520.2489,1228.2057,1132.693,0,0,1228.5427,0,357.4285,8941.9179,388.7323,0,1,0,0,0,0,0
0,0,10,92,-0.7,395.7947,798.1604,0,3.1,61,0,33,1153.6996,792.6211,550.7781,969.2781,716.1642,447.4206,795.1567,348.622,968.1449,0,10,769.4582,993.8209,583.8057,1368.6621,919.366,621.5962,771.4207,711.2286,1110.1484,852.7907,1109.2472,781.4375,979.5088,798.7392,0,1,854.3587,0,372.2051,7653.8564,354.0583,0,0,0,0,0,0,0
2,6,274,395,24.3,448.3377,832.2001,0,1.6,58,0,30,559.9902,617.6395,423.6213,587.6942,625.7549,465.2781,800.6774,409.0403,523.1484,1,7,628.6796,651.6877,547.6391,1099.5232,601.8446,480.7245,619.976,651.592,608.3306,668.4384,793.9824,770.34,672.8003,431.0904,0,0,524.4495,0,389.315,4579.5452,271.8105,0,1,0,0,1,0,0
0,0,158,89,9,1308.5953,1626.5459,532,4.3,44,0,30,929.2833,1485.3468,993.7492,759.4136,1576.5611,1413.7735,1295.2284,683.6644,830.8441,0,5,1196.7165,1100.3276,871.6312,1587.9317,1748.938,687.3284,1472.4708,878.39,831.5381,1738.527,1297.7794,2058.3601,1359.7156,996.6676,0,0,1447.2715,0,1375.0375,7739.6029,1320.6129,0,1,0,0,0,0,0
10,5,587,82,24.5,1601.0779,1628.4064,1779,0.5,89,1,25,918.6857,1160.684,1036.6653,816.2256,1815.6866,1630.18,1310.7588,592.3984,826.4266,0,4,1139.2128,923.5137,898.4246,1628.3927,1573.315,795.6829,1196.2831,974.1286,832.7528,1421.604,1408.8811,1959.4573,1403.0345,1218.5114,0,0,1521.6918,0,1376.6107,7981.6622,1520.9179,0,0,0,0,0,0,0
1,2,277,395,0.9,425.5487,912.7311,0,3.5,32,0,52,621.8136,671.5586,522.5135,643.8947,821.0192,442.8044,809.6197,460.9856,661.9881,0,0,603.6676,646.4352,614.1182,1175.6009,648.762,567.4414,718.0108,742.0975,618.6562,660.3274,913.0872,732.2489,724.7709,550.994,0,0,680.3537,0,426.9888,5179.3825,356.6285,0,0,0,0,0,0,0
1,2,386,118,11.1,1094.6545,1341.4816,860,2,65,0,28,1224.4881,1139.0826,839.5869,1084.0464,1514.205,1149.1335,1035.1391,572.5024,1146.7144,0,0,1117.9603,1133.8472,790.9943,1546.9817,1296.699,726.4895,1285.1436,1075.6477,1163.2217,1418.5712,1345.7543,1546.9523,1127.1768,1025.3165,0,0,1332.1418,0,729.6214,8962.9755,791.4559,0,1,0,0,0,0,0
6,3,581,85,12.8,542.7992,737.8635,3366,1.8,84,0,8.5,1708.4618,1011.9595,994.7568,1333.6256,630.4457,1086.8706,835.6033,417.7124,1453.5418,0,4,844.1659,1262.8834,561.8905,1280.4419,1166.1042,595.9845,854.6773,820.9231,1419.9563,1069.1341,1394.1502,1189.1244,1045.4269,1236.1716,0,0,989.2042,0,343.6302,10803.5475,335.7936,0,1,0,0,0,0,1
1,2,195,475,-4.7,510.4886,871.0935,0,0.3,39,0,41,904.2733,827.8473,562.4069,857.0829,865.0209,415.8583,872.9572,469.8172,812.4398,0,0,708.5039,945.9204,645.8112,1263.5946,863.0235,568.747,804.5067,810.6273,997.49,923.3073,1066.5063,910.8459,839.4478,718.5983,0,0,677.7296,0,407.5099,6864.7179,375.7415,0,0,0,0,0,0,0
1,0,197,36,0.1,729.4231,496.7478,0,2,58,1,15,1555.7804,944.5785,1195.5509,1124.2835,511.2354,618.2493,787.0729,431.5357,1342.4263,0,2,859.3702,1142.8175,694.4447,1274.9602,937.6459,569.5135,788.1887,755.0991,1108.9083,969.2109,1166.8582,923.6255,966.3972,1472.1488,0,0,764.4131,0,302.9483,10108.7739,295.7149,0,1,0,0,0,0,0
1,1,521,51,15.4,1406.9106,785.0321,2456,4.1,34,0,32,4278.234,1087.4946,4194.2073,2270.0486,735.1087,1731.9608,824.7097,388.6092,4065.0668,0,0,884.2559,1628.5697,576.1406,1285.0759,945.0697,498.257,976.3243,680.1806,2092.2282,1083.477,1430.9247,1009.8259,814.6952,6508.461,1,0,793.1235,0,362.3217,26467.7403,341.3824,0,1,0,0,0,0,0
3,2,633,82,-3,600.9644,590.3398,1028,2.5,48,0,25,693.5067,637.0184,514.701,542.4595,705.0464,776.4763,920.0847,412.673,569.0546,0,0,643.1548,606.3071,573.2042,1438.4361,827.7333,579.0495,593.2846,758.0775,568.9527,751.6636,814.9051,824.4721,850.8432,559.6383,1,0,726.4696,0,326.3507,4869.525,409.3067,0,0,0,0,0,0,0
1,1,415,428,28,321.8094,250.6034,0,2.8,79,0,13,1259.6071,757.5707,1261.7255,963.6103,297.1163,322.4372,625.3986,346.2444,1365.5515,0,10,651.62,874.8585,445.3888,1041.639,749.2104,404.3755,748.427,529.417,843.1362,831.6576,875.08,697.4696,554.1372,1677.7439,0,0,585.0839,0,104.8854,9121.313,145.5711,0,0,0,0,0,0,0
0,0,499,51,3.2,1226.0765,721.489,2937,1.8,65,0,76,4127.8,1185.3686,3573.0073,2196.6358,854.0778,1735.4554,862.0804,487.1855,3890.615,0,9,902.4356,1719.8313,610.1093,1330.9136,1050.9007,590.5891,1008.831,656.7942,2049.1222,1148.9279,1534.3549,1092.3865,965.9828,5608.0928,0,0,970.6412,0,332.9944,24699.4593,396.6317,0,0,0,0,0,0,0
15,14,376,29,18.7,242.9708,482.8353,0,1.8,50,0,19,664.9728,574.5037,444.1285,648.5579,390.1365,223.4103,622.9568,335.9164,577.8257,0,1,639.8208,639.7974,408.0022,822.8591,458.8971,373.4279,560.06,527.8156,640.1886,593.7569,653.2749,520.0682,608.648,541.5552,1,1,565.1349,0,169.8508,4810.301,153.5834,0,1,0,0,1,0,0
1,0,30,232,3.1,724.9463,492.3702,4,1.6,88,0,13,3916.3038,932.2401,3507.8229,1879.6705,408.7575,1075.8567,838.1373,423.8933,3662.1586,0,0,749.8909,1298.8813,537.4614,1180.9348,780.8763,557.7194,728.3875,594.756,1935.5501,974.5666,1240.1296,800.1675,680.297,5865.9241,0,0,699.5831,0,227.2471,23306.4409,189.8257,0,1,0,0,0,0,0
3,0,547,100,16.8,572.6872,860.5017,2879,1.8,89,0,29,1610.5253,971.072,892.9457,1320.9559,813.3213,1229.5219,978.2042,406.4839,1414.6616,0,0,828.5941,1246.2289,613.7242,1243.9886,1135.3689,653.5419,890.4397,852.6325,1411.761,1113.2993,1400.3774,1182.6306,1040.0517,1159.8251,0,0,1019.1805,0,400.7443,10457.2809,433.1984,0,1,0,0,0,0,1
7,12,477,80,22.8,505.4141,353.0715,0,3.5,53,0,81,1432.6135,741.6087,1457.4443,1091.3367,427.4685,495.8224,534.1905,346.0604,1469.2423,0,0,698.5495,1049.5463,457.2566,1064.6681,693.3956,441.1591,661.2143,481.4327,1062.1469,771.2323,927.2097,719.9701,622.2955,1736.912,0,0,548.7597,0,147.7709,10226.4517,209.4365,0,1,0,1,1,0,0
0,0,26,91,0.5,725.6298,719.9313,0,1.1,51,0,71,922.5817,963.1811,662.1149,804.0735,808.2511,650.0661,1004.8476,443.2821,763.0088,0,9,961.4992,847.1655,668.5806,1474.5838,978.6486,724.4586,810.5395,902.9928,834.8188,981.9078,972.6748,1144.5914,1012.4334,819.3681,0,0,932.7092,0,397.9919,6625.8061,469.2202,0,0,0,0,0,0,0
2,1,24,90,12.3,437.8376,365.8143,0,1.2,87,0,41,1512.5508,626.7984,1376.4485,1016.2036,282.1206,428.727,546.446,279.105,1433.5371,0,8,554.3242,932.2007,396.1145,852.16,579.1163,356.4734,580.1915,454.4093,1101.5765,650.7704,836.179,547.2401,506.0509,1896.0341,0,0,435.4232,0,153.1043,10104.7303,138.224,0,1,0,0,0,0,0
5,8,358,37,13.2,1002.4992,1081.1854,473,2.5,56,0,50,1176.9284,1112.0121,782.9272,941.6085,1501.1107,1146.1946,951.617,638.1559,1007.3783,0,0,1120.7596,1201.7313,809.7379,1442.6578,1211.8548,729.7465,1142.5005,1047.6345,1150.6178,1361.2133,1168.3824,1515.7185,1263.4104,1012.5113,0,1,1247.2329,0,588.048,8442.0852,784.6113,0,1,0,0,0,1,0
3,0,345,73,16.3,811.8659,568.485,0,3.2,39,0,121,1336.7547,929.595,1056.2624,1074.4072,448.4966,662.9079,875.1146,456.1945,1189.2049,0,3,818.7758,1036.7537,664.8613,1416.7268,966.4687,652.152,817.8915,952.6616,1040.5324,968.7827,1013.9656,1023.3664,1118.1192,1188.2044,0,0,903.8593,0,346.6983,8936.0853,259.4252,0,1,1,0,0,0,0
1,1,243,60,26.8,305.2843,820.3316,1547,1.8,74,0,23,1038.747,737.8988,702.3702,888.0843,736.0447,403.3513,518.328,259.5429,857.6104,0,9,509.1536,957.5255,303.9811,834.9057,737.7797,404.0057,471.8048,463.4809,1007.2802,578.7354,1119.9047,603.9427,544.9387,936.9061,0,0,481.6248,0,273.4439,7508.4284,263.1665,0,1,0,0,0,0,0
3,6,467,90,23.4,768.5682,437.3498,0,0.8,65,0,66,1275.2482,737.9381,2518.6622,944.8052,359.3718,985.0899,590.5542,338.3401,1540.8149,0,3,612.26,897.1056,466.6789,940.5247,699.846,381.9942,606.5344,580.9651,874.4518,903.5635,946.5915,685.1199,605.461,2814.6879,0,0,607.1099,0,183.0443,11812.3673,176.0726,0,1,0,0,1,0,0
0,0,188,47,-8.7,480.053,883.7952,0,3,55,0,15,786.3755,849.8564,560.0323,794.7759,741.5912,457.666,1001.4221,462.6374,725.2224,0,0,739.8238,961.3616,684.199,1359.9279,880.9908,526.329,777.5586,743.9475,859.6183,879.5684,1059.7311,892.0523,887.9231,609.1638,0,0,799.9577,0,413.452,6356.2809,322.1269,0,0,0,0,0,0,0
0,2,0,59,16.4,875.6011,982.3347,2,2.1,82,0,20,1063.6794,974.0726,822.8975,935.8368,1223.7709,906.0228,952.8864,610.837,865.5519,0,9,993.4832,1095.9769,757.3978,1465.1921,1132.266,667.1917,1110.3233,1005.9284,1040.0102,1248.0413,1136.6526,1452.7736,1038.8262,834.6816,0,0,1137.6307,0,534.2841,7795.2869,639.6499,0,1,0,0,0,0,0
7,0,1021,395,-9.6,482.7556,897.7736,0,1.9,52,1,33,931.1402,915.0946,565.1176,877.7826,721.0894,499.7427,873.5066,417.805,852.2174,0,0,648.1247,1002.0175,631.4659,1302.5193,949.9378,578.3258,719.0398,802.9779,898.6828,899.5829,1097.6755,925.1974,885.5089,739.1994,0,0,777.4928,0,419.9913,6963.833,313.2219,0,0,0,0,0,0,0
0,0,450,43,18.6,628.6891,796.6915,4511,1.4,84,1,25,1175.9456,1071.9589,867.758,1023.1362,847.419,606.5897,992.1525,551.32,979.1537,0,0,980.1975,1116.117,802.1546,1500.2047,1153.9601,703.2075,1188.6621,1101.1952,1168.9841,1222.3818,1227.706,1474.0151,1214.4907,963.5211,0,0,1198.817,0,433.3139,8522.3217,442.9346,0,1,0,0,0,0,0
4,0,200,59,-5.6,950.2492,1013.3489,2847,2.3,64,0,29,1243.2199,1178.7081,832.7007,1032.9982,1378.7601,1019.6104,1001.2304,559.0422,983.5602,0,3,1040.7298,1119.3973,826.1289,1582.3493,1263.5811,647.8787,1309.027,1022.9832,1110.9956,1227.7435,1244.6472,1537.8744,1186.7456,1039.717,0,0,1229.7438,0,551.1521,8607.2361,720.6602,0,0,0,0,0,0,1
1,1,372,546,26.8,801.1637,348.676,2,2.8,95,0,32,4113.7116,1050.65,4125.2133,2141.1732,381.3223,992.1476,749.1376,415.5593,4238.4896,0,10,830.0063,1445.9051,554.0112,1187.3374,765.8803,487.3965,766.3062,615.5218,1945.6643,991.6559,1230.2716,803.3898,688.2057,5999.1897,0,0,758.9941,0.2,160.9271,25239.6184,177.0847,0,0,0,0,0,0,0
3,1,246,62,6.8,212.042,477.6084,1449,2,89,0,14,1004.8304,589.0542,631.3226,760.5304,570.6297,317.0817,485.8943,230.78,761.0182,0,0,456.7348,769.91,318.2052,786.1757,617.1102,337.4886,482.9217,390.2147,965.5412,529.6659,825.5221,449.2028,519.4891,832.6024,0,0,416.903,0,159.2029,6551.2773,204.0235,0,1,0,0,0,0,0
2,4,186,475,13.1,444.5291,840.865,0,3,52,0,6,872.9704,897.2088,571.4051,838.114,790.4676,383.2545,816.5895,471.11,770.3597,0,9,672.0633,911.3761,624.3403,1185.8058,877.5956,571.0297,799.5569,742.7198,919.2336,896.8074,1033.8036,892.8045,856.6851,629.2932,0,0,671.6161,0,393.3689,6546.5557,343.3575,0,1,0,0,0,0,0
2,2,14,62,7,215.0039,390.6595,0,2,67,0,23,953.2597,501.8748,650.3145,706.7861,409.0895,286.9174,404.4757,191.4194,778.2961,0,0,377.9875,776.589,257.1519,693.0168,515.6214,313.3811,459.0357,335.1077,965.7271,460.586,772.4474,395.7755,428.2278,762.8024,0,0,376.8708,0,130.22,6366.2223,146.2666,0,1,0,0,0,0,0
0,0,302,60,26.5,213.5348,428.9282,1363,4,93,0,16,1009.0962,566.7486,614.7592,742.5482,356.4016,314.283,523.0861,230.4481,794.4458,0,10,451.8519,726.5451,362.0496,841.3347,491.8908,362.7217,461.9945,445.3426,869.61,549.5107,770.1168,519.6016,535.934,779.9419,0,0,496.828,0,142.9761,6307.0632,127.4281,0,0,0,0,0,0,0
0,0,230,80,26.4,374.2956,448.324,0,2.8,93,0,10,1436.008,688.0506,999.1992,1115.9998,327.9569,299.4642,587.0995,336.5777,1462.2757,0,10,638.2391,1041.5361,483.2505,957.0241,606.9401,399.2861,550.0059,516.5702,1017.1096,641.0846,830.7922,575.1377,576.528,1500.1935,0,0,533.6273,2.9,187.6378,9403.1141,160.6811,0,0,0,0,0,0,0
3,0,283,69,2.4,581.8506,503.1558,0,3.5,55,0,62,1326.1426,867.264,772.9819,1068.3695,464.2492,492.2351,801.1166,477.1224,1165.6721,1,1,834.7954,1036.4546,700.1015,1321.2057,914.2075,610.2043,826.0049,818.2307,1025.1332,1029.6132,966.4699,930.2975,1043.7575,966.8372,0,1,847.8183,0,306.8567,8328.061,268.5368,0,0,0,0,0,0,0
1,0,173,67,18,539.1837,685.1829,434,3.8,35,0,33,1421.8083,920.7058,1236.7906,1004.7514,651.257,587.3967,911.4533,538.9825,1176.5902,0,0,1121.7713,1135.6659,703.1024,1440.766,900.4569,660.3241,1001.6216,879.678,1018.2575,951.6219,1092.53,797.5324,931.8047,1605.3141,0,0,910.4676,0,287.5076,9691.708,318.4789,0,1,0,0,0,0,0
1,3,283,100,14.8,407.0819,726.5939,971,1.4,71,0,81,914.3088,866.9116,727.8624,884.7525,919.1455,1248.9576,822.8096,356.8673,918.6552,0,0,786.9467,844.7165,514.1813,1117.6455,818.3268,476.3537,735.7625,666.9901,892.3647,903.9422,922.7161,903.8241,747.754,792.3844,0,0,821.8836,0,338.3816,6897.7606,489.5635,0,1,0,0,0,0,0
1,2,237,90,0.2,287.5657,382.8134,0,3.6,45,0,59,1434.7888,652.6373,1060.2998,1079.4725,340.3618,314.8574,555.9972,335.2801,1512.4529,0,5,574.5547,961.928,432.8791,1007.0671,572.6422,357.1011,580.5808,570.2157,1124.522,675.2668,876.4292,597.2746,559.6516,1520.1082,0,0,498.9866,0,160.2191,9570.0014,166.759,0,0,0,0,0,1,0
1,1,137,51,9.8,677.5022,427.7148,628,3,91,0,7,3654.4821,952.7519,3494.3064,1801.1019,433.8496,935.798,771.6377,370.991,3601.8313,0,9,743.0952,1413.9765,506.8395,1170.1064,692.5181,511.7088,774.1772,646.3637,1724.4026,1014.3145,1225.8924,725.7022,589.0577,5527.0469,0,0,764.9923,0,197.4063,22443.0401,201.4785,0,1,0,0,0,0,1
0,1,66,475,8.1,457.1973,809.6137,0,0.9,75,0,17,847.3662,839.579,600.0782,866.3288,684.7934,462.4558,875.9842,462.5745,816.9502,0,0,702.7088,959.6562,643.1573,1318.8788,874.4806,589.0077,712.5515,757.7202,948.025,934.0252,1064.5772,870.1076,915.1637,731.1872,0,0,712.5191,0,378.749,6834.169,297.4557,0,1,0,0,0,0,0
