"y","past_return","bus_passenger","sub_passenger","temp","wet","m35","f45","m30","m0","wind","sunny","m5","m40","f70","f40","f30","m20","m25","f0","dust","m45","f65","m70","m50","f55","f60","m65","f35","m60","m55","most_use","f50","f15","f20","f25","cloud","rain","X8_9","semester","X18_19","X17_18","temp.sqr"
9,3,436,1922,28.1,71,1524.6302,1003.8637,2068.2871,541.4607,1.2,1,971.501,1078.637,1240.2526,992.1568,2021.0443,3708.5966,3571.6279,658.6066,14,1108.1366,555.7827,775.986,922.4437,830.0002,685.915,392.814,1612.0776,619.1987,814.5223,23901.2088,862.9234,1345.9621,5712.3574,3682.5877,8,0,0,1,0,0,789.61
2,8,500,2248,30,62,1557.0186,1049.3562,2158.6198,620.869,2.2,1,1056.2297,1087.4449,1204.9724,1050.764,2001.3665,3797.3351,3550.2779,864.4309,18,1178.2899,570.4109,763.7748,927.4226,868.3651,704.0051,403.8648,1655.7375,586.3692,832.9006,24267.6186,883.9777,1512.0122,5751.3983,3795.8649,4,0,0,1,0,0,900
4,1,467,2388,31.2,59,1584.2583,1047.1267,2131.1206,584.2648,2.1,1,1163.0484,1052.9198,1242.0679,1072.5186,2113.0852,3938.5113,3659.7848,927.3985,24,1203.7628,549.2191,796.6313,920.2401,883.3765,713.9012,427.3878,1564.0942,588.4976,801.5481,24720.3495,858.7924,1602.5299,5899.7297,3829.7654,4,0,0,1,0,0,973.44
6,6,561,2698,32,58,1650.0645,1030.3334,2117.5821,643.1112,2.7,1,1328.3066,1157.1288,1170.6604,1070.6311,2103.0194,4102.5918,3791.6954,961.2091,32,1123.2253,571.6611,816.0371,971.0272,898.1307,726.1736,426.8433,1629.0318,600.799,795.3336,25276.6965,927.4754,1660.3793,6005.1208,3877.5907,3,0,0,1,0,0,1024
4,6,561,2829,32.4,56,1570.4126,1050.1593,2197.3065,781.1291,2.4,1,1319.5618,1158.9071,1206.9374,1020.6358,2041.306,4190.0848,3825.2695,941.8913,17,1126.738,539.3802,827.9383,946.2117,850.7599,706.8698,429.0764,1509.8362,563.9378,839.7358,25497.2813,907.9882,1708.5384,6173.1325,3989.9332,3,0,0,1,0,0,1049.76
8,6,527,2990,32.1,56,1606.0148,992.7938,2204.8293,729.6366,3,1,1482.6727,1141.9148,1263.9741,973.2866,2155.9881,4583.1176,3966.3156,817.6538,38,1134.7562,533.4289,813.6694,969.9066,830.1404,705.5898,448.0863,1549.2166,597.7967,861.9689,26635.6851,880.2926,1850.7436,6526.9842,4043.2189,3,0,0,1,0,1,1030.41
8,9,586,2692,31.3,61,1593.307,998.7086,2194.5257,717.978,2.6,1,1584.6175,1077.4154,1252.2684,870.5704,2146.4573,4892.7711,4072.3352,755.9938,31,1080.7382,542.4505,816.5356,947.1964,806.099,698.3,442.1997,1565.6475,572.5561,892.7355,27420.2395,874.4519,1955.1368,6870.2994,4084.8963,2,0,0,1,1,0,979.69
8,5,594,2598,29.5,63,1585.7488,947.0149,2176.081,643.4936,1.8,1,1490.4644,1025.8129,1258.6408,843.2568,2179.8021,5045.8579,4231.6074,604.6325,28,1140.4331,532.0624,792.2253,913.1116,804.9901,698.3164,415.7322,1498.3763,616.6449,844.0212,28054.8962,833.892,1996.2006,7096.4503,4240.9724,7,0,0,1,0,0,870.25
6,6,518,2916,28.3,66,1605.723,957.3073,2174.0819,581.6894,3.2,1,1477.6649,1015.4548,1218.3741,873.6365,2164.0971,5149.9341,4145.7244,422.8134,25.5,1114.5076,551.4563,809.4802,902.9597,776.5694,705.0627,417.861,1481.9806,585.4356,880.6463,28259.2295,858.2504,1953.4608,7229.5052,4308.1832,7,0,0,1,0,0,800.89
4,8,526,2757,27.7,71,1490.9661,1051.1827,2127.5906,533.6715,3.6,1,1361.8605,1021.1256,1207.1425,830.303,2148.9029,4902.734,4046.5855,407.4434,11.5,1097.0627,535.9762,822.1976,915.2194,756.0177,688.0341,396.8073,1351.3835,587.8038,820.0119,27546.9984,858.3547,1921.3364,7139.0204,4339.8154,8,0,0,1,0,0,767.29
0,2,536,2634,26.9,73,1492.9157,931.846,2078.7302,554.5303,4,1,1149.277,1003.8781,1154.0387,823.3813,2113.8069,4723.7017,3968.4852,412.3211,7,1113.5829,537.445,832.5898,887.1613,721.3608,686.8494,430.2003,1350.6461,562.3194,820.3061,27055.5647,829.2535,1692.0113,7072.1325,4255.1464,9,0,0,1,0,0,723.61
2,0,366,1488,26.2,75,1432.4322,807.7076,1995.2378,362.5888,2.7,1,917.7361,887.1434,1160.6954,723.3247,2033.5917,4471.0326,3995.0358,321.6263,14,1071.4172,503.1922,756.7599,801.954,603.2494,665.0249,400.6082,1281.7539,517.1375,789.8699,26271.8834,744.9918,1425.0381,6887.8623,4174.9371,8,0,0,1,0,0,686.44
1,2,118,261,25.9,74,1390.6862,808.5952,2006.9494,407.0893,3.6,1,870.7366,927.2274,1165.7183,748.8597,2023.4915,4349.9678,3933.6583,348.6246,12,1074.3018,487.1964,781.9304,794.7727,586.256,640.3474,398.4381,1303.3083,511.858,771.1702,25980.0383,747.2227,1304.2247,6797.654,4174.3228,8,0,0,1,0,0,670.81
1,4,65,0,25.3,75,1378.2301,808.5421,1935.5239,401.3651,2.1,1,859.857,910.9863,1140.1591,764.577,2022.2446,4200.5911,3943.0215,328.1312,13,1104.9848,498.1848,781.1898,797.1372,610.1175,655.1564,405.8341,1306.3438,540.8338,754.3599,25525.0395,759.0975,1190.5918,6588.8581,4150.2264,10,0,0,1,0,0,640.09
1,2,40,0,24.9,76,1319.0723,819.1446,1932.7953,415.4489,0.6,0,803.5698,912.6384,1169.6802,783.6372,2007.058,4103.6649,3907.6632,327.6322,10,1078.7115,498.0025,783.7618,797.887,584.0652,626.6246,413.012,1323.3015,534.7465,749.4432,25195.0088,761.9997,1184.7137,6504.4107,4097.0429,10,0,0,1,0,0,620.01
5,0,31,0,24.4,77,1355.4126,808.8244,1929.5236,386.8621,1,0,774.3104,906.1514,1206.9427,806.3441,2026.1359,4038.7301,3822.9019,332.6917,15,1075.5366,496.2866,774.6287,817.2539,595.1742,645.3018,401.9774,1348.6092,522.7978,735.2934,25127.9096,759.8418,1157.9107,6497.839,4108.7573,9,0,0,1,0,0,595.36
1,1,37,13,24,77,1345.9993,826.7529,1926.5556,395.6629,1.2,1,725.3314,914.5679,1189.9604,784.9334,1992.3177,3948.633,3832.7552,327.3293,15,1034.9349,496.7246,791.5327,811.941,601.0388,637.8347,423.5511,1322.6584,529.4969,768.9962,24910.3629,759.9418,1135.2874,6416.3264,4125.1173,9,0,0,1,0,0,576
0,1,104,705,23.8,77,1319.6031,842.8995,1916.7564,417.5659,1.9,1,747.3962,897.9191,1209.8561,781.7598,1988.2022,3847.3361,3786.0362,341.5366,10,1062.7292,476.3566,833.8306,801.4993,631.291,621.3512,392.6203,1322.0383,566.1118,781.1208,24635.0704,759.7241,1060.465,6389.2937,4065.8044,9,0,0,1,0,0,566.44
2,1,235,1004,23.9,78,1307.8107,834.6879,1925.2264,417.739,1.9,1,733.4878,980.2122,1243.5706,802.9977,1996.4579,3757.0602,3700.5842,328.7822,13,1125.5364,526.3171,759.5794,836.1555,660.083,635.2015,437.5739,1315.3156,593.787,789.9775,24264.7373,788.5165,1059.3176,6270.7468,3991.5355,9,0,0,1,0,0,571.21
3,1,614,2970,23.9,77,1408.5195,903.1935,1823.5157,445.8512,2.1,1,857.1829,1049.7631,1308.9777,902.2879,1944.4794,3654.5726,3529.1458,408.3126,10,1242.7662,512.8284,777.8784,996.9536,734.9324,665.6266,414.9172,1312.706,612.2594,885.1722,23503.2025,895.282,1156.4387,6051.7173,3778.5462,9,0,0,1,0,0,571.21
5,2,810,4830,25,71,1439.6553,1067.705,1728.4366,405.7826,4.9,1,984.9597,1117.6851,1364.3574,1005.0721,1818.0475,3880.3068,3283.5738,330.893,5,1287.2695,532.0255,845.8036,1054.6181,769.9569,665.3775,466.6405,1386.3467,620.7606,991.4213,22959.1847,958.3953,1302.8291,5945.3179,3477.5001,8,0,1,1,0,0,625
5,6,613,3112,25.4,68,1429.1311,1084.9305,1631.3154,460.6682,3.3,1,1177.9809,1105.2731,1427.2195,1105.9473,1741.7912,4058.4316,2993.334,324.4413,6,1329.8818,604.9855,886.1266,1084.0999,915.4498,804.8951,496.94,1362.2544,718.263,1123.976,22154.71,1051.7301,1246.3118,5759.8345,3178.6178,5,0,0,1,0,0,645.16
4,4,402,1771,26.3,69,1381.13,1178.6139,1664.267,455.6322,3.9,1,1218.3588,1150.2718,1361.9977,1177.4907,1748.72,4280.2014,2955.4153,370.4758,7,1332.543,612.057,911.749,1144.951,963.6532,821.198,530.4588,1423.2579,721.2983,1134.1753,22658.7132,1043.2662,1372.8852,6040.719,3165.0026,2,0,0,1,0,0,691.69
5,4,355,1698,28.1,62,1380.7178,1241.2585,1670.8531,420.3836,5.2,1,1291.468,1184.4366,1386.716,1237.2382,1783.5634,4741.0307,3030.225,340.0513,3,1393.2014,596.3345,956.0395,1111.6028,990.5324,779.5581,512.6268,1413.7711,768.8153,1118.2095,23567.8859,1064.7078,1566.0214,6424.3814,3123.3434,2,0,0,1,0,0,789.61
5,4,457,1918,29.2,55,1422.4891,1202.0736,1645.9047,420.5132,5,1,1435.6286,1180.606,1332.6318,1238.7264,1782.1979,4784.7284,3090.5778,404.59,20,1265.2245,601.659,947.4905,1108.4389,1011.0136,799.1217,524.3621,1477.5558,709.6908,1126.7832,23730.8327,1044.2799,1620.1955,6425.2439,3102.1351,1,0,0,1,0,0,852.64
3,6,495,2110,29.4,52,1512.0084,1213.1982,1607.084,467.7616,3.9,1,1476.3225,1186.6797,1354.287,1256.0989,1783.9638,4927.3611,3072.1903,428.6041,9,1405.7938,621.897,975.751,1164.9848,1110.6323,870.5807,508.497,1474.9358,723.4508,1106.9517,23917.897,1008.4856,1691.815,6464.6792,3075.6744,1,0,0,1,0,0,864.36
6,5,512,2301,29,48,1530.3711,1248.1897,1679.9431,543.4074,5.6,1,1425.2477,1151.2239,1483.9937,1260.7955,1833.3565,4884.1946,3107.9403,390.7779,9.5,1348.0284,690.5024,1031.1379,1179.8655,1085.0338,892.8636,522.5015,1482.7052,745.1442,1112.1899,24202.8147,1051.0727,1751.7811,6510.8758,3173.4281,1,0,0,1,0,0,841
3,4,580,2518,28,54,1545.1063,1239.3258,1691.5343,530.3677,5.7,1,1332.9682,1192.1149,1361.0515,1219.4822,1815.3957,4738.2954,3074.372,344.1777,7,1362.3021,627.2637,947.6927,1141.6071,993.2288,877.4031,507.3377,1388.7248,742.2552,1064.2009,23870.1356,1044.9132,1633.5412,6447.3874,3169.3197,6,0,0,1,0,0,784
5,5,672,2977,26.9,53,1515.7861,1219.9725,1668.7506,490.2635,4.2,1,1368.1546,1168.69,1347.0773,1190.1235,1881.9442,4768.3753,3133.1881,446.2407,7,1367.4761,585.8011,960.9663,1167.98,970.5235,861.1127,475.149,1360.7299,742.6344,1045.36,24045.3197,972.8619,1838.3858,6435.1838,3281.3617,5,0,0,1,0,0,723.61
10,4,848,3997,26.1,54,1557.4342,1183.344,1712.1126,540.3986,4,1,1427.418,1167.6775,1303.3273,1155.6023,1875.4998,4705.1809,3317.3933,486.7685,6,1326.4622,512.7288,916.4247,1107.4203,965.8552,766.617,429.6853,1411.8422,720.3735,1024.1734,24478.4102,1045.8547,1768.695,6430.5252,3468.422,1,0,0,1,0,1,681.21
19,12,1050,4542,24.2,54,1840.0549,1232.131,2026.299,510.1464,4.6,1,1479.7099,1303.6248,1320.0869,1194.3101,2280.1426,4922.8196,3715.8701,531.895,17,1448.2022,553.2016,873.5774,1185.6855,973.8064,818.7214,471.2185,1647.8258,716.2568,1018.2964,27638.3004,1085.7677,1920.1343,7052.2892,4152.9992,6,0,0,1,1,0,585.64
15,19,812,3113,23.2,53,1735.612,1106.8463,2143.7017,488.7258,4.3,1,1516.8595,1272.1274,1300.9382,1129.9496,2340.8739,5051.4588,4028.7778,493.9662,26,1337.8116,546.959,850.0282,1105.7551,915.8671,809.3328,443.3894,1575.5982,682.242,1017.7003,28503.2656,1067.621,1963.7353,7256.5121,4370.7311,8,0,0,1,0,0,538.24
14,17,628,2925,22.5,54,1591.9136,1078.6505,2208.9744,542.017,4,1,1433.9442,1201.958,1267.277,1060.5762,2290.4467,5008.7056,4141.3148,467.2031,19,1279.2835,577.1108,813.1748,1026.5771,861.3168,736.4706,443.7379,1517.8123,640.5992,897.2349,28327.74,968.9077,1949.2723,7235.9709,4332.6017,5,0,0,1,0,0,506.25
3,12,633,2863,22.1,58,1630.6844,988.0055,2136.189,515.2175,3.2,1,1385.3652,1174.3034,1274.1037,947.9007,2147.5576,4943.9208,4124.7517,470.2634,29,1266.4303,551.9783,853.4735,1016.7606,819.6447,714.5187,419.7484,1457.9341,652.0078,844.8154,27819.9717,915.1272,1616.6726,7124.3978,4254.5363,7,0,0,1,0,0,488.41
10,4,639,2715,21.3,60,1534.7162,933.514,2020.0426,490.5903,3,1,1224.6661,1166.4473,1254.6257,907.0473,2093.861,4653.3221,4101.5698,431.2147,33,1194.3251,520.8617,816.7009,921.0773,843.2115,702.0008,418.9653,1395.637,623.4177,845.7989,26824.5589,856.0913,1420.6229,6837.394,4188.0162,5,0,0,1,0,0,453.69
7,8,372,1444,20.4,62,1475.9562,820.562,1936.0121,415.7718,2.1,1,980.3312,1057.9802,1169.0274,724.2085,1932.0278,4127.2163,3916.1097,368.3487,33,1105.907,492.9174,766.7454,804.4192,666.212,652.0331,390.5124,1273.4161,531.5237,791.0804,25366.7482,737.0272,1347.4397,6654.4709,4051.5391,4,0,0,1,0,0,416.16
7,7,178,324,19.5,61,1444.9451,800.9519,1868.1326,426.6662,2.6,1,847.3054,993.0434,1150.4086,754.0981,1962.8672,4031.8225,3930.3577,392.6723,29,1081.1001,508.0521,766.122,766.8702,649.4952,644.143,383.1936,1258.5515,574.0956,799.6568,25174.5482,725.3798,1245.1594,6643.1312,4034.7404,0,0,0,1,0,0,380.25
2,8,65,0,18.8,62,1417.699,826.9374,1848.3972,437.9828,2.4,1,872.73,975.5222,1168.1794,774.6236,1981.1753,3936.7418,3883.1717,416.6334,23,1052.2608,501.155,795.6776,802.5679,625.1373,631.408,389.7729,1356.5483,553.1312,825.1569,25200.2804,732.2386,1229.2043,6701.1977,4075.3494,3,0,0,1,0,0,353.44
1,3,41,0,18.1,66,1371.1555,818.8528,1895.7781,441.5279,1.7,1,778.6194,952.0774,1186.4861,760.7585,1963.1539,3979.7826,3815.1823,423.4999,24,1037.2244,505.3436,795.3599,798.2389,627.159,630.5214,402.5325,1357.0467,547.5945,794.9949,25104.1886,737.4479,1194.3239,6635.9186,4086.1709,3,0,0,1,0,0,327.61
1,0,51,0,17.6,68,1341.2928,798.7571,1905.2256,409.9542,1.5,1,759.9163,934.8742,1213.9305,777.2453,1962.1385,3974.622,3785.1037,449.1721,21,1062.4444,499.1237,768.7571,787.2797,603.2958,627.51,392.0698,1420.8662,550.1726,794.0319,25068.4356,738.3368,1170.9129,6570.2903,4108.8965,0,0,0,1,0,0,309.76
0,1,55,14,17,71,1373.4617,802.1859,1858.6477,418.5026,2.1,1,764.9626,967.376,1201.6628,785.3423,1964.426,3904.8231,3752.0011,423.1262,19,1032.2521,494.2312,806.9273,816.2608,624.6955,650.0181,401.2194,1357.5872,542.2306,799.8479,24784.1155,744.2623,1150.9656,6517.1158,4056.0529,0,0,0,1,0,0,289
1,2,113,671,16.6,75,1349.2558,779.6455,1886.1293,438.6481,2.5,1,765.3278,967.0942,1195.258,791.1988,1921.5117,3779.2503,3712.8079,401.0178,23,1028.7371,518.0875,819.3949,786.5172,595.9671,626.5226,371.2485,1360.3008,573.0506,809.645,24523.8877,766.1171,1122.1754,6459.3479,4055.284,0,0,0,1,0,0,275.56
2,0,244,1039,16.2,74,1362.4439,778.8504,1846.4245,441.2982,1.7,1,767.6074,1003.2604,1269.7353,797.8449,1901.9241,3702.3758,3653.6379,409.421,15,1077.9088,544.6043,825.587,834.0877,678.1404,639.7088,396.6403,1341.1307,565.0487,776.5124,24194.4904,796.6801,1092.8901,6377.8285,4008.725,1,0,0,1,0,0,262.44
6,0,529,3002,16.2,72,1432.6612,891.3585,1816.1785,507.4792,2.1,1,880.9426,1083.2165,1315.4053,899.7311,1855.9729,3537.8481,3494.8691,413.8685,22,1231.7027,581.5253,831.487,989.8807,758.2813,691.8986,408.8196,1414.4023,618.6642,861.2359,23537.6017,922.0961,1163.958,6164.3983,3821.2713,5,0,0,1,0,0,262.44
7,6,817,4932,18.2,70,1380.9337,1036.0604,1658.8038,573.989,2.7,1,993.9942,1148.3362,1292.1242,1056.6563,1738.3941,3615.232,3119.2104,374.7265,20,1243.0369,579.2995,908.7778,1015.3215,823.861,711.3636,430.3335,1418.298,668.9719,1023.7237,22417.0601,1051.9537,1308.3085,6028.6635,3457.5246,1,0,1,1,0,0,331.24
4,6,619,3194,19.8,65,1478.7778,1169.6929,1626.494,448.2365,3,1,1071.299,1144.5005,1462.6136,1113.4015,1652.4399,3652.5088,2853.1354,343.141,22,1351.2818,611.5957,957.6695,1087.3153,945.826,798.6083,517.5397,1373.7931,731.1795,1067.7763,21668.7279,1023.0529,1323.9821,5881.2655,3150.3134,2,0,0,1,0,0,392.04
3,4,399,1817,21.4,56,1539.332,1248.1667,1607.5389,479.0961,3.2,1,1296.5678,1166.1876,1429.2946,1163.8445,1705.6998,3971.1054,2863.3294,381.5132,40,1384.8593,632.852,938.4609,1145.624,1006.3681,818.6771,533.5162,1445.8906,731.4862,1113.5167,22096.4533,1122.7196,1485.4256,5937.8044,3025.7528,5,0,0,1,0,0,457.96
3,3,401,1797,22.1,43,1571.3849,1264.6629,1650.3749,535.6833,3.3,1,1361.7682,1180.8758,1313.448,1194.3848,1781.4633,4340.2583,2968.4612,397.9893,49,1368.4147,614.5984,902.5804,1088.0189,945.4369,813.9332,519.9967,1556.3433,738.3377,1042.0878,23348.8173,1136.182,1626.1056,6388.8957,3091.6357,7,0,0,1,0,0,488.41
6,4,410,1958,22.9,45,1465.1148,1282.4513,1673.7976,598.7647,2.8,1,1471.8788,1194.4374,1166.5705,1177.0464,1715.2822,4555.7499,3021.754,440.2659,42,1463.9576,648.5852,987.4537,1161.261,973.5138,808.9639,462.5197,1568.2524,761.9627,1037.2843,23629.9407,1123.416,1785.3846,6533.9246,3096.0652,7,0,0,1,0,0,524.41
9,8,519,2030,23.1,46,1558.5759,1273.9529,1686.4866,543.2167,2.4,1,1477.7476,1233.4303,1305.6946,1183.6462,1753.7551,4610.1924,2972.2871,461.4486,28,1406.3547,647.5281,1042.1154,1195.9994,983.5622,783.0138,506.5885,1578.7506,754.114,1192.4144,23696.239,1095.1344,1765.3544,6413.8429,3122.3484,8,0,0,1,0,0,533.61
5,6,493,2278,23.1,44,1553.4215,1393.0088,1632.0808,493.1708,1.8,1,1444.5644,1213.037,1251.959,1132.0614,1780.3849,4622.6448,3022.2567,432.832,36,1396.7178,642.0699,1073.4019,1170.5361,1005.2123,844.1113,509.5012,1517.287,751.3804,1110.5231,23648.4806,1207.3296,1681.8741,6404.7796,3115.6253,6,0,0,1,0,0,533.61
9,7,567,2526,24.3,39,1560.038,1325.203,1676.8917,334.7061,1.9,1,1349.9147,1252.0653,1305.6197,1094.9071,1765.2843,4461.353,2997.456,357.0565,20,1287.081,634.0867,1063.2088,1196.554,969.5901,860.8011,530.1417,1516.6444,785.1485,1090.1937,23521.388,1148.4324,1581.0881,6396.5392,3147.1814,6,0,0,1,0,0,590.49
3,7,675,3050,24,40,1564.7173,1325.4128,1713.8113,402.1519,1.6,1,1367.544,1211.8297,1285.1874,1101.4188,1717.1509,4570.7946,3006.1993,475.4591,29,1291.4595,589.391,951.288,1162.2886,994.6533,827.5377,513.1672,1479.2189,741.0156,1080.1867,23614.9293,1069.6523,1690.8501,6378.5433,3184.4937,4,0,0,1,0,0,576
15,6,763,4023,23.8,41,1610.6587,1290.6781,1782.6687,440.6126,1.9,1,1489.9341,1257.4367,1295.2263,1038.321,1784.2543,4728.5088,3184.8848,494.0096,23,1328.8986,602.015,992.4645,1234.1135,959.908,835.5331,513.3154,1458.8951,802.73,1092.0279,24607.0167,1061.5323,1798.0053,6701.0586,3356.0877,3,0,0,1,0,1,566.44
10,14,1076,4464,22.5,46,1726.1118,1362.4939,2088.2193,469.6835,2,1,1516.4672,1226.1497,1312.3953,1101.0653,2135.0411,5035.3011,3541.9923,479.7093,30,1487.0182,606.7441,957.0025,1214.0728,1006.3611,846.3276,531.7569,1592.7541,735.1254,1013.4529,27456.3939,1079.8917,1860.8768,7197.5346,4139.4396,1,0,0,1,1,0,506.25
13,15,825,3157,20.9,53,1836.6174,1230.8178,2142.7913,432.0974,2.4,1,1493.6732,1228.9145,1353.5727,1043.9631,2345.8632,5178.6645,3944.3188,456.2248,27,1376.0451,575.7235,843.9409,1128.6296,951.2471,810.3977,497.5826,1589.013,705.3843,1003.3057,28826.917,1064.7488,1985.7303,7379.5458,4410.103,2,0,0,1,0,0,436.81
8,8,757,2834,19.9,58,1687.3389,1163.1855,2078.6321,420.9321,2,1,1497.0279,1205.3158,1337.07,993.8506,2180.6624,5207.4299,4046.1383,456.5277,24,1345.7682,557.6172,878.1603,1019.9128,905.692,783.5546,492.683,1539.4623,744.901,975.1519,28765.6548,950.2336,1830.1563,7442.4675,4583.5234,2,0,0,1,0,0,396.01
8,8,691,3163,19.2,57,1656.5095,1068.6443,2017.5513,430.5222,2.4,1,1397.1003,1115.6948,1365.0156,947.6318,2127.3859,5070.8463,4083.2833,499.1853,21,1283.8415,557.5292,893.3309,954.0254,867.7179,740.3879,458.788,1508.7516,682.7333,927.3556,28397.2849,910.6702,1780.839,7400.5655,4532.3915,0,0,0,1,0,0,368.64
6,8,687,2899,18.7,58,1547.221,991.2313,1953.1625,399.4216,3,1,1345.4068,1040.4455,1334.6389,926.4569,2074.2612,4859.0509,4039.9157,422.7955,24,1121.5786,550.6543,814.3955,937.5119,835.3673,710.9741,443.273,1464.1288,633.3073,856.5319,27588.1448,928.1968,1541.1008,7259.043,4391.3617,0,0,0,1,0,0,349.69
7,7,410,1562,17.6,61,1494.6567,860.9165,2015.08,392.7969,1.8,1,986.8702,961.7091,1178.772,770.094,1949.6003,4405.1632,3855.0247,380.0443,19,1022.7794,485.5719,799.7449,820.9899,709.7423,641.8927,409.6964,1362.2993,554.0112,803.3557,26132.9307,769.917,1384.5871,6815.8877,4235.2188,0,0,0,1,0,0,309.76
3,6,178,0,16.6,62,1430.137,843.7249,1912.4825,404.3731,1.3,1,977.8038,933.3672,1170.3011,765.8865,1920.1654,4223.7876,3876.9212,384.9399,19,1029.2301,492.6759,829.3165,860.6303,692.8776,633.9937,404.0002,1350.7138,540.4627,800.3077,25561.5031,760.7067,1332.189,6667.6701,4179.6255,0,0,0,1,0,0,275.56
4,5,65,0,16.2,65,1445.9921,851.106,1959.6739,394.7078,1.2,1,924.0236,938.4884,1195.5314,735.8631,1923.7018,4171.2701,3865.9729,412.9107,14,1011.7047,496.3919,808.0333,844.9525,681.152,648.4246,411.7697,1390.031,546.4075,815.3434,25442.8839,761.5483,1358.9711,6554.0707,4132.1714,0,0,0,1,0,0,262.44
2,3,41,0,15.5,65,1455.7615,856.9046,1968.1018,404.8146,0.3,0,907.0873,912.2481,1165.8677,751.0539,1937.8982,4152.3412,3832.5176,399.5826,18,991.7888,502.042,813.5435,807.5129,649.3866,648.5457,427.1144,1371.2353,554.4049,831.732,25348.2054,755.2456,1283.8785,6502.9389,4127.4109,0,0,0,1,0,0,240.25
1,1,51,0,14.8,65,1427.4442,840.3982,1926.8746,399.2577,0.2,0,854.2313,927.9149,1153.1359,776.7298,1931.6797,3971.003,3820.0463,419.8233,19,995.3038,497.0016,789.5492,833.3661,635.0509,634.69,412.3101,1369.9908,561.8008,830.5537,25024.2106,768.7139,1253.641,6441.4779,4135.6941,0,0,0,1,0,0,219.04
0,1,55,0,14.3,68,1400.2325,842.4268,1896.8903,390.2547,1.4,1,863.846,908.5049,1202.6032,753.5196,1936.232,3935.4171,3774.088,412.8832,18,1006.5947,491.512,813.2368,817.477,654.1873,628.7563,423.8528,1376.5299,538.3835,770.8464,24794.4579,770.3289,1224.032,6377.5945,4097.4736,0,0,0,1,0,0,204.49
0,0,113,0,13.6,68,1395.5335,840.4498,1941.9028,396.6672,2.2,1,852.8105,918.9715,1214.3131,770.0193,1946.0787,3881.2514,3762.6938,443.7592,22,993.9388,517.3235,828.1759,777.6572,668.5148,645.0829,377.7599,1415.2255,573.1031,851.244,24708.763,773.6545,1186.6108,6283.7725,4082.3048,0,0,0,1,0,0,184.96
0,0,244,0,13.2,72,1412.5957,831.7106,1923.3852,398.7739,2,1,821.5384,1009.1391,1235.8216,781.7057,1912.2801,3865.4727,3705.7085,398.4672,22,1104.5941,581.4727,789.2943,854.1546,713.8555,688.0193,411.0308,1408.6782,603.7625,835.6762,24405.7024,787.1707,1097.8249,6197.0621,3980.5199,0,0,0,1,0,0,174.24
4,2,529,0,13.3,74,1509.8457,963.456,1903.7471,451.4839,1.9,1,951.9413,1189.8521,1315.6272,906.725,1922.3094,3765.3063,3565.8425,520.2391,18,1212.811,546.6033,777.0408,966.0558,765.6581,705.4577,418.6779,1437.3732,642.6424,910.7862,23932.0107,910.214,1212.1267,6053.126,3774.4605,0,0,0,1,0,0,176.89
4,1,817,0,15.8,72,1509.1593,1134.1782,1714.2019,489.756,2.9,1,1047.6458,1166.4722,1379.1338,991.2592,1780.7434,3981.4248,3131.0518,378.9452,21,1267.2773,572.3407,875.1303,1097.6582,820.0659,699.4663,439.9166,1486.4624,659.2769,1058.0249,23082.0613,1012.315,1266.4509,6004.1321,3474.8856,0,0,1,1,0,0,249.64
4,4,619,0,18.4,65,1494.0464,1144.3414,1656.6878,596.7768,1.6,1,1154.6695,1202.2746,1429.832,1024.4122,1691.0712,4127.5721,2925.6165,378.9218,17,1375.2798,624.857,920.6479,1185.7348,987.2908,705.554,465.9924,1473.8368,742.845,1013.263,22395.1136,1123.0606,1249.1249,5833.0821,3193.2007,0,0,0,1,0,0,338.56
1,4,399,0,20.4,62,1525.9218,1189.825,1654.0203,602.7011,2.4,1,1323.6049,1129.0457,1347.4959,1111.3169,1722.6523,4345.7925,2911.654,357.4607,39,1348.3593,646.8314,858.7353,1269.064,987.9753,726.4622,495.1423,1468.5391,752.0015,1079.1273,22634.8306,1122.97,1385.6331,5925.8642,3080.3864,0,0,0,1,0,0,416.16
2,2,401,0,22.1,51,1454.0964,1139.5389,1604.3742,551.303,2.3,1,1491.2103,1131.1491,1355.2102,1161.7524,1761.8349,4762.4112,2930.1513,379.636,59,1288.383,663.6379,792.5552,1188.4762,996.5472,766.2151,456.946,1496.7279,774.7772,1029.4457,23393.4925,1090.0328,1532.7247,6318.2292,3065.6674,1,0,0,1,0,0,488.41
2,2,410,0,23.2,47,1429.9383,1152.7131,1603.9847,529.9648,2.8,1,1533.7188,1152.0728,1285.2632,1236.739,1777.7117,4751.6202,3027.211,410.3597,65,1309.5043,613.6772,869.6853,1075.0827,986.4516,746.8288,459.7544,1566.3724,754.2374,1074.5373,23731.8112,1099.2306,1725.8752,6460.5359,3114.437,2,0,0,1,0,0,538.24
4,1,519,0,24,44,1496.1893,1270.2618,1622.9281,535.3045,2.3,1,1436.171,1136.931,1325.6345,1241.8916,1811.3628,4775.8813,3020.5414,440.0792,56,1392.9581,597.7907,931.9774,1171.359,1055.0251,796.8016,472.4159,1566.2325,815.5221,1119.2735,23906.667,1082.0726,1585.4393,6469.3051,3144.2265,2,0,0,1,0,0,576
