"y","temp","rain","wet","snow","cloud","dust","temp.sqr","sunny","semester","past_return","X7_8","X8_9","X9_10","X10_11","X11_12","X12_13","X13_14","X14_15","X15_16","X16_17","X17_18","X18_19","X19_20","X20_21","X21_22","X22_23","m10","m5","m20","m25","m30","m40","m70","f0","f15","f20","f25","f30","f35","f40","f50","f60","f65","f70","bus_passenger","sub_passenger"
4,29.5,0,65,0,9,31,870.25,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,232.6586,835.7163,3701.447,2990.1885,1609.5531,1265.5895,1014.2355,562.1985,1341.6518,5436.8471,3267.5226,1820.9636,1348.7963,1107.9326,1118.462,857.8488,595.4732,1372.4852,616,2287
5,29.5,0,65,0,10,24,870.25,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,266.7394,959.9459,3724.9552,2936.9543,1640.8583,1227.3106,934.3189,644.3932,1498.8448,5573.267,3235.3473,1767.6205,1297.4993,1096.804,1094.4456,751.9067,582.2885,1359.5206,667,2645
8,28.6,0,61,0,9,10,817.96,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,246.8157,952.0936,3661.7367,3060.3349,1698.1862,1190.148,905.8824,650.0092,1632.7784,5568.7821,3410.3231,1806.7707,1371.8101,1011.3262,1020.429,768.2675,562.5696,1321.6894,834,3575
10,28.1,0,63,0,9,22,789.61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,215.0622,1143.7659,4122.8975,3525.9849,2007.5402,1313.4142,934.7222,553.6293,1738.7288,6187.2941,4146.8514,2258.4242,1461.8468,1095.5792,1002.9734,795.5824,571.9565,1352.7824,1021,4000
2,27.6,0,70,0,10,16,761.76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,231.8488,1168.8873,4299.7069,3816.2819,2015.6491,1230.058,880.9119,563.5955,1697.8909,6613.075,4361.3903,2106.7362,1549.7269,984.2667,946.3957,793.1263,558.9239,1339.4352,861,2792
4,27.3,0,72,0,10,14,745.29,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,221.4717,1146.531,4277.8382,3947.6147,2067.9648,1256.238,897.6164,437.1736,1589.367,6587.2727,4352.5237,2136.9145,1439.419,952.4508,906.6866,774.4906,545.6194,1304.2921,646,2442
1,27,0,76,0,10,15,729,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,217.1414,1059.948,4273.4824,3934.3038,2155.6619,1204.6115,863.4455,425.865,1373.3161,6360.3422,4321.6472,2105.2644,1372.5627,924.7673,851.3394,724.7998,538.582,1277.6185,567,2763
0,24.6,1.3,75,0,10,16,605.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,228.9382,996.4824,4183.0501,3929.5246,2066.7433,1213.3202,822.1522,407.9285,1178.2943,6024.8793,4247.9789,1965.7066,1366.8341,867.5599,857.2073,702.4581,547.3756,1272.2679,629,2593
0,23,1.9,88,0,10,19,529,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.4978,697.3532,3715.1119,3706.0134,1931.7012,989.0065,776.4113,392.2145,1073.3467,5904.0301,4099.5709,1856.662,1220.6931,755.3284,776.4172,645.0221,463.9054,1216.1448,356,1343
1,23,0,87,0,10,5,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.6341,668.3499,3637.6795,3711.4056,1910.6743,938.418,776.5403,415.3021,972.1672,5863.3419,4080.6033,1894.3238,1240.727,771.1195,784.3136,660.1273,461.7194,1184.3933,142,287
0,23.1,0,88,0,10,9,533.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.0775,665.7048,3549.0205,3694.6459,1939.4747,938.5229,803.5637,382.1258,979.6512,5822.3059,4069.7757,1913.9963,1262.5549,790.2512,761.7534,666.4722,493.0951,1230.8431,67,0
0,23.2,0,88,0,10,11,538.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.7445,671.0068,3529.7337,3653.5898,1948.2257,951.7271,789.2322,409.9937,934.1085,5750.8414,4077.2112,1912.8994,1279.6297,800.6925,737.0526,660.6797,499.8259,1245.5884,70,0
0,23.1,0,91,0,10,16,533.61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.6529,641.7117,3500.4767,3637.6887,1928.7597,910.9074,770.5817,432.799,952.6966,5732.7534,4062.7986,1964.5268,1265.4122,781.531,754.521,634.8679,483.1075,1246.0632,35,0
0,23,0.1,93,0,10,16,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.6307,648.3527,3428.691,3646.1764,1912.5557,948.4127,783.8642,413.3797,895.1297,5718.6595,4047.0955,1943.8019,1260.0906,811.1807,764.6437,638.5743,502.0173,1280.343,40,16
0,22.5,0.8,95,0,10,22,506.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194.6278,607.5968,3365.3685,3610.8434,1902.6397,956.6198,830.7939,440.143,869.617,5650.5815,4034.2383,1962.2298,1303.3429,800.7513,768.9288,619.0286,498.4423,1245.2021,111,674
0,22.4,0.9,96,0,10,12,501.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194.5239,600.9832,3304.4777,3571.2752,1861.5304,972.5175,801.9601,451.0063,874.9915,5545.5207,3895.2891,1912.7435,1282.838,803.3419,798.8218,622.7394,538.4069,1349.2195,263,938
0,22.6,0.4,95,0,10,6,510.76,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246.5909,787.5806,3165.1211,3450.1394,1884.8938,1084.7194,824.0219,474.8531,922.1777,5421.8507,3747.2787,1912.0341,1333.9821,838.753,903.5252,652.5527,560.3844,1375.2289,524,2635
2,22.9,0,94,0,10,7,524.41,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273.1637,779.935,3145.6426,2997.4916,1711.3993,1115.6136,830.9991,414.4469,959.3894,5176.062,3341.9389,1679.8603,1376.9684,992.0023,958.449,706.7304,550.9861,1375.7327,892,4543
1,23.7,0,91,0,10,10,561.69,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,275.9598,764.1404,3083.8508,2795.9704,1630.2612,1203.2586,917.2325,383.8143,1002.9521,4789.5558,2992.4431,1653.5482,1418.2491,1034.0159,1030.1169,730.9303,607.6546,1419.5757,581,2855
1,24.8,0,87,0,10,10,615.04,1,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,286.687,734.6492,2966.9476,2741.7551,1654.3833,1192.3143,926.1744,418.6505,991.8928,4714.5578,3045.8052,1682.9028,1497.0554,1134.7253,1107.6213,791.3096,668.9152,1348.6537,408,1624
2,25.8,0,83,0,8,9,665.64,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,278.675,773.1797,3048.1142,2747.1429,1638.2068,1154.4993,871.762,439.6489,1039.4626,4728.1851,3017.4877,1648.2575,1465.5821,1160.6004,1118.3563,811.579,639.7135,1363.4932,424,1555
4,27.2,0,76,0,7,11,739.84,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,257.5378,829.9133,3143.2604,2805.0626,1656.9935,1155.8242,879.3776,450.9372,1074.7107,4852.9326,3076.942,1709.9162,1425.1132,1165.1379,1116.9304,732.0736,612.7343,1357.9383,448,1666
4,28.1,0,65,0,7,26,789.61,1,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,294.7237,847.7425,3243.5067,2706.3891,1607.9276,1166.4231,979.572,464.1792,1228.1754,4915.4385,2996.5046,1753.4304,1432.3021,1150.5246,1119.3653,788.4267,648.1824,1401.1375,468,1804
1,28.9,0,60,0,3,31,835.21,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,271.022,853.1592,3338.2999,2736.0482,1654.3047,1129.6599,982.8435,482.006,1318.6539,5029.4955,3119.4123,1760.8344,1523.2538,1122.8425,1138.9695,806.4644,664.1195,1421.641,482,2017
5,29.8,0,54,0,2,24,888.04,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,137.5551,786.1251,3415.0224,2758.8451,1691.4891,1176.3223,879.6381,355.9057,1373.9823,5216.5703,3203.2576,1766.8061,1458.0792,1100.4519,1113.3304,782.3259,632.999,1454.0907,600,2334
9,30,0,60,0,7,25,900,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,214.7726,858.4957,3492.8642,2790.1724,1696.0032,1183.1221,925.4256,496.5076,1453.7911,5216.2105,3246.1191,1753.3359,1389.5619,1061.1374,1041.9447,770.5358,636.7529,1440.318,655,2743
10,29.5,0,60,0,4,42,870.25,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,229.9819,974.7391,3690.0221,3006.0653,1792.7332,1200.9038,957.0274,518.4885,1698.0553,5588.1063,3364.5841,1734.6404,1414.2948,946.5611,1071.9919,784.2519,594.5725,1415.5981,798,3579
2,28.8,0,57,0,2,36,829.44,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,217.1161,1001.2894,4102.8121,3415.5265,2077.5739,1243.5689,892.3444,491.4674,1737.4453,6184.3993,4146.5125,2118.7471,1500.9214,1102.2165,1041.5292,735.1391,623.8284,1367.2356,951,4121
2,27.3,0,57,0,1,27,745.29,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,251.8872,1117.2455,4412.596,3641.9289,2198.6574,1230.7532,813.539,558.8249,1834.4739,6415.0173,4469.8616,2273.7406,1451.9357,1022.6932,975.1111,759.9902,577.2681,1413.6632,823,2897
1,26.1,0,65,0,3,16,681.21,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,267.02,1157.6459,4499.0505,3918.338,2255.8071,1208.7481,872.6558,635.6357,1782.2706,6602.8359,4406.9435,2164.2732,1472.0899,937.3649,944.9138,764.3785,583.493,1405.0406,696,2697
0,25.2,0,65,0,0,8,635.04,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,248.7765,1062.4731,4391.0039,3976.6328,2156.7618,1146.4249,833.6306,502.0958,1525.8695,6434.6869,4311.3228,2100.6827,1356.8655,906.0787,916.4535,691.9589,577.8623,1361.4318,669,2976
2,24.2,0,68,0,4,12,585.64,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,259.2812,883.1151,4232.8468,3917.8471,2151.3096,1088.7363,830.3601,477.6509,1210.3823,6335.945,4195.7438,2062.4805,1380.311,830.2026,876.3837,679.9914,545.5265,1354.0995,675,2671
0,23.5,0,70,0,2,17,552.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.4433,770.0515,3993.8286,3813.4406,2014.7838,988.1763,813.2548,419.6248,1115.1057,5901.4947,4092.2239,1905.7338,1243.0106,774.7786,781.8581,648.1675,481.9279,1211.2811,388,1599
0,23,0,70,0,2,21,529,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.3698,770.2059,3817.7874,3871.1338,1931.6158,938.5824,825.9076,412.6584,1034.1856,5944.9504,4058.6935,1938.8702,1258.4218,793.5011,765.9793,670.9315,481.7835,1259.4147,174,400
0,22.7,0,74,0,9,26,515.29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.1051,749.3207,3726.3117,3802.8504,1907.7344,945.8716,807.4171,426.7802,1038.1134,5934.909,4037.7003,1979.8953,1290.0804,787.1924,771.8364,651.0907,502.2951,1286.8654,81,0
0,22.6,0,74,0,5,24,510.76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.2773,721.3781,3674.0731,3814.2508,1899.5159,933.9514,830.039,413.4613,1016.1364,5933.238,4037.6814,1963.4115,1261.9292,798.0633,736.1411,660.4276,511.4981,1241.4288,52,0
0,22.7,0,72,0,7,20,515.29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.6391,695.6291,3608.0522,3773.6236,1904.8483,981.6462,833.9733,405.8283,1023.8427,5869.8911,4081.5851,1977.6489,1247.2735,787.1619,746.3842,670.6566,522.309,1234.2524,39,0
0,22.5,0,71,0,7,17,506.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.0025,670.4557,3481.0872,3713.4944,1871.019,972.2438,837.5848,401.0097,1010.9551,5879.0019,4070.1539,2004.2938,1258.3581,809.1124,750.259,661.3575,516.6417,1261.1391,44,23
0,22.4,0,68,0,8,17,501.76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.9954,665.8973,3396.0494,3661.3763,1913.2173,985.3053,870.5826,426.0858,993.323,5735.9589,4040.7042,2022.5211,1263.9567,809.9667,777.6801,671.264,543.0724,1316.2109,116,713
0,22.4,0,69,0,6,13,501.76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198.8446,639.19,3316.8306,3579.8385,1916.3591,1001.1156,827.6371,437.6579,955.6497,5659.4729,3976.069,1990.8543,1273.1529,864.4909,795.3958,669.6831,574.0942,1262.2069,252,972
0,22.6,0,69,0,8,15,510.76,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223.7559,829.2973,3242.6898,3438.2858,1828.3865,1124.2904,836.4269,453.8431,1018.1351,5545.4335,3862.3901,2036.6974,1346.3907,899.5774,893.1173,675.4913,548.3234,1311.7388,528,2627
1,23.8,0,66,0,8,43.5,566.44,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252.2855,884.0954,3166.7048,2997.8125,1717.2832,1177.4465,902.7133,435.6797,984.4859,5172.8033,3372.9718,1776.4296,1327.4865,975.1769,1006.2437,718.029,584.5774,1381.9272,877,4541
7,24.7,0,66,0,9,17,610.09,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,271.4258,752.8203,3068.5773,2734.8131,1614.9819,1189.0473,948.2747,400.6096,997.146,4729.0716,3065.7309,1703.4577,1368.0941,1057.0106,1071.2964,729.1482,596.641,1338.1648,593,2904
0,26,0,65,0,8,15,676,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,247.0052,852.0577,2982.0228,2664.8845,1624.8635,1268.0441,976.0537,392.3895,1031.2672,4648.7907,3085.3444,1722.538,1398.4735,1126.0881,1058.7882,766.3057,664.776,1360.7406,397,1655
4,26.7,0,63,0,7,18,712.89,1,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,267.2879,803.0505,3025.719,2580.997,1606.5006,1204.0046,912.8358,413.6373,1052.971,4668.1575,3041.6017,1714.516,1399.4048,1117.1993,1059.2954,721.6116,686.2481,1311.059,401,1519
2,27.7,0,61,0,8,28,767.29,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,256.4843,922.2187,3142.9065,2691.1764,1593.0177,1235.7282,930.229,470.7811,1082.6138,4941.2564,3011.0317,1753.8136,1442.9941,1169.8606,1074.8135,801.1998,632.5609,1254.1954,419,1793
2,27.6,0,61,0,9,27,761.76,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,269.0291,927.9211,3259.8133,2640.8784,1610.8527,1238.3964,917.4036,521.5641,1296.354,4948.1239,3009.013,1795.7031,1382.2208,1183.6148,1107.293,751.8625,644.2045,1221.786,467,1843
1,27.1,0,62,0,9,26,734.41,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,179.2023,1097.2914,3416.5551,2655.269,1599.5576,1273.2944,999.9121,439.4845,1387.3049,5096.4473,3054.1063,1736.9095,1363.0808,1131.7383,1094.817,768.7203,665.0367,1356.9017,531,2084
6,26.6,0,65,0,9,20,707.56,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,230.4961,1053.345,3394.4731,2735.2807,1674.7677,1218.6456,927.3097,513.0937,1422.8939,5225.5083,3057.9317,1742.9502,1411.6676,1059.9445,1093.3415,746.0626,624.4332,1390.496,583,2181
9,26.3,0,64,0,9,10,691.69,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,268.5368,1054.435,3534.2548,2804.9944,1712.2579,1202.7167,903.4223,592.657,1583.2307,5325.7244,3152.6282,1777.1491,1379.9651,985.387,1050.4414,723.3823,593.3293,1271.8376,677,2685
4,26.9,0,61,0,8,9,723.61,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,276.6557,1159.3479,3823.016,2920.274,1758.6477,1174.6325,872.4674,636.0827,1717.6934,5688.7669,3339.0548,1804.3403,1386.08,963.3838,1032.8535,767.9774,608.1154,1282.4879,748,3620
1,26.2,0,63,0,9,27.5,686.44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,242.4638,1289.0804,4268.2699,3498.0795,2085.1664,1282.8224,884.8008,519.8736,1844.0609,6539.3115,4117.1085,2246.7445,1543.4039,1059.2118,1081.0961,811.3813,628.6347,1359.397,1007,4211
3,25.5,0,63,0,7,15,650.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,240.1674,1401.2947,4555.6228,3788.8462,2175.0087,1339.3603,886.6295,522.4778,1871.8448,6848.1768,4552.8964,2268.5819,1521.3182,1063.9209,995.551,746.036,595.4986,1331.7165,814,2830
0,25,0,66,0,6,20,625,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,227.4004,1371.5416,4597.8101,4001.6309,2184.5785,1239.4864,854.3026,490.794,1811.8767,6902.8627,4547.2298,2264.2014,1411.8287,991.668,944.4811,743.4954,600.2048,1345.5557,665,2829
1,24.6,0,67,0,0,11,605.16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,204.4087,1197.8285,4625.2732,4017.9376,2150.8071,1224.738,865.0589,461.969,1522.7023,6779.412,4388.3635,2159.3013,1393.3935,944.0252,875.8241,737.3656,579.8067,1341.2641,707,3036
0,24.1,0,70,0,4,15,580.81,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,229.0167,1096.8585,4336.077,3984.4217,1999.2992,1203.5865,883.4118,469.8768,1357.7659,6418.9708,4300.2196,2026.7436,1356.4638,871.5333,840.7415,688.2132,583.5019,1307.6175,709,2964
2,23.8,0,70,0,4,14,566.44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.1781,806.185,3964.9287,3813.2796,2013.318,1069.3682,829.4446,381.2233,1062.5257,6080.9979,4099.4768,2000.4277,1276.9743,736.4383,752.3998,641.3793,502.4278,1156.284,385,1600
0,23.5,0,72,0,6,12,552.25,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.6431,751.1783,3836.245,3828.4577,1913.9165,1004.3677,839.5877,376.8911,1045.4327,6011.6555,4019.7,1955.2003,1284.5744,741.6167,768.8834,634.0698,488.1121,1147.4312,181,375
1,23,0,72,0,7,23,529,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.8768,721.7101,3856.9427,3826.9383,1933.5991,1020.3232,833.7364,388.6314,1048.632,6006.0531,4045.5678,1944.2469,1282.0443,776.3441,744.7362,639.5024,510.6194,1187.2088,94,0
0,22.7,0,75,0,5,12,515.29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.7407,752.3322,3717.9795,3827.6442,1908.4235,969.241,839.0759,398.4976,1057.5234,5981.3218,4041.0713,1957.557,1339.2708,760.9367,754.1422,636.3698,508.4631,1177.4757,68,0
1,22.1,0,78,0,5,15,488.41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.2267,763.7601,3596.2573,3791.35,1899.1852,1000.9768,842.8317,385.6137,1016.6093,5894.1107,4009.8839,1943.5184,1323.9016,767.8159,733.2998,623.3743,498.4188,1186.3051,44,0
0,21.8,0,77,0,8,13,475.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.7196,680.4809,3570.6045,3762.9643,1894.0113,999.3167,844.6145,377.4913,984.5481,5815.4458,3986.8365,1968.7309,1337.5809,781.8358,717.024,628.8344,504.3318,1157.6712,41,16
0,21.6,0,81,0,8,16,466.56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.2226,645.6247,3404.2863,3733.8592,1889.9266,964.7168,861.0435,358.4948,963.1728,5722.6811,3974.2453,1950.0992,1330.5898,788.1984,741.7309,613.7395,523.5173,1192.0789,117,716
0,21.5,0,84,0,8,14,462.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.052,636.712,3332.4492,3598.4586,1853.7384,961.7706,872.9902,429.2343,888.2417,5641.3592,3865.7741,1918.0937,1347.25,782.6099,763.9472,631.9109,582.7453,1238.6441,264,978
1,21.7,0,83,0,8,18,470.89,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215.7964,717.3907,3260.4907,3442.3947,1877.8737,1111.6076,914.1878,448.2903,931.0133,5415.5415,3691.3079,1927.7672,1357.7916,860.7256,858.6399,657.3133,577.2282,1285.1382,547,2721
1,22.3,0,82,0,9,16,497.29,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.3396,766.4954,3081.5068,3012.4948,1710.1983,1147.2071,963.0209,406.2155,940.986,5007.444,3283.2889,1676.9504,1297.9078,1052.3078,970.1381,692.5628,570.0567,1313.0988,841,4506
1,22.7,0,78,0,10,18,515.29,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,292.9077,724.8768,3011.0496,2761.5904,1615.9052,1141.1329,1049.097,413.5704,969.0052,4798.122,2968.3342,1573.6227,1323.3367,1045.2025,965.6038,767.6194,594.5178,1391.482,607,2847
0,23.5,0,77,0,10,21,552.25,0,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,310.5783,744.577,3038.9278,2696.1265,1562.9016,1163.6503,1068.1881,464.3356,995.344,4652.2545,2914.0767,1627.5351,1335.0419,1095.4198,1041.9144,789.2415,590.812,1351.9733,414,1648
0,24,0,76,0,10,24,576,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,329.2321,782.5461,3101.345,2705.852,1535.783,1178.4825,1054.192,492.7219,1039.5589,4745.9858,2989.2515,1682.2595,1428.595,1171.0989,1080.6864,796.098,636.7819,1278.1259,391,1624
0,23.8,0.7,82,0,10,31,566.44,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,288.9385,903.1102,3150.1298,2672.3259,1558.0779,1156.7205,1002.4513,424.7294,1166.4969,4842.7488,2989.3542,1681.9274,1377.5115,1143.8016,1033.5924,750.7562,642.6486,1212.9526,397,1711
0,23,0.3,85,0,10,22,529,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,333.8389,911.858,3225.0404,2727.6149,1534.7493,1203.9791,1076.3376,451.048,1241.5648,4917.1795,2964.5712,1739.1563,1303.3372,1144.3877,1063.7821,793.4008,637.8496,1243.5705,457,1880
0,22.5,0.5,90,0,10,23,506.25,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,281.0722,857.0583,3256.7314,2795.1937,1619.2814,1243.0169,1034.9632,423.1461,1348.283,5047.4709,2954.9723,1691.8913,1360.2457,1080.0159,1110.7813,758.4032,655.9485,1236.8638,470,2041
1,22.1,0.1,63,0,10,7.5,488.41,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,192.5592,961.7068,3329.3638,2816.5394,1632.5463,1206.6862,1028.2332,373.0308,1395.5846,5108.5366,3030.6344,1710.1257,1368.7546,1127.6526,1075.9283,763.1298,642.0672,1246.2011,574,2258
5,22.5,0,71,0,10,13.5,506.25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,220.5277,946.63,3322.9883,2858.3929,1685.2506,1155.5864,953.2796,481.1098,1378.7283,5185.3577,3118.9386,1729.5276,1385.5004,1155.3528,1059.9265,754.8043,563.1284,1125.4273,629,2812
11,22.6,0,79,0,10,32,510.76,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,240.6014,1121.1989,3428.0643,3067.0253,1753.044,1129.6178,1011.0374,553.565,1491.9255,5400.941,3230.2021,1825.4521,1373.0702,1057.0196,1008.4546,740.1569,566.7708,1136.1256,740,3640
10,22.5,0,79,0,10,21,506.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,195.3867,1153.0075,3789.3985,3472.8105,2088.8721,1211.6266,977.6446,582.7445,1750.4713,6247.2125,3946.0204,2213.0515,1426.6069,1073.0137,1037.5461,730.0804,586.4987,1242.9768,1076,3953
2,22.2,0,79,0,8,22,492.84,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,204.3501,1200.3738,4169.0526,3816.2187,2175.3396,1232.7413,939.9109,565.4281,1714.5601,6795.4272,4152.4598,2206.7315,1486.1265,945.7203,969.4569,710.5821,572.6145,1306.1685,747,2959
1,21.9,0,79,0,9,18,479.61,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,217.8994,1265.8841,4303.9024,3968.8872,2162.8816,1142.8772,930.322,571.7276,1593.7133,6762.8247,4249.3318,2135.0319,1468.4509,917.9975,983.1125,705.4189,549.8924,1225.6888,617,2745
1,21.7,0,79,0,7,17,470.89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,209.53,1098.5868,4261.5875,4021.8293,2130.7889,1093.9298,972.5887,541.1979,1421.1835,6692.3153,4266.1142,2150.2704,1335.9369,879.2173,906.9669,692.9554,538.614,1170.9969,650,2990
2,21.4,0,79,0,10,12,457.96,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,233.3412,1046.8135,4259.4905,3965.4671,2092.4485,1072.1224,940.8685,451.1125,1250.0386,6334.275,4284.4059,2058.9874,1303.7376,847.1596,866.5184,707.3446,542.6326,1211.2817,685,2751
0,21.2,0,82,0,10,17,449.44,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194.0286,829.6608,4025.4971,3864.5556,2063.3027,1018.4515,838.2405,389.1518,1112.7028,6092.8818,4081.1213,1937.194,1273.5122,762.2573,789.7339,694.1197,504.7424,1157.5211,453,1772
1,21.1,0,81,0,6,14,445.21,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.4312,762.112,3988.5646,3799.9311,1977.8782,957.5031,808.1349,391.7897,1083.9361,5984.9748,4090.6979,1942.0932,1225.3282,765.8459,760.4937,682.783,485.9395,1135.1972,252,667
0,20.8,0,82,0,8,13,432.64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186.7826,732.8827,3894.7531,3785.4213,1979.5828,975.9802,845.7333,385.4526,1099.2493,6020.5051,4086.7789,1955.9654,1221.4999,805.1467,769.7712,689.4067,478.5391,1169.1499,153,0
0,20.8,0,83,0,8,12,432.64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195.9028,729.0588,3810.6438,3733.3707,1993.9914,930.9169,848.7409,372.4115,1116.1045,5935.5287,4102.9216,1952.4813,1249.1681,782.2587,767.7996,684.5497,479.9715,1191.7169,91,0
0,20.3,0,85,0,0,18,412.09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198.9133,687.8831,3724.5319,3679.2406,1995.4379,921.7197,803.0738,388.9358,1081.1264,5914.0287,4086.4367,1992.6934,1263.693,758.1531,755.2311,678.1218,474.8912,1197.8805,80,0
