"y","temp","rain","wet","snow","cloud","dust","temp.sqr","sunny","semester","past_return","X1_2","X2_3","X3_4","X4_5","X5_6","X6_7","X8_9","X9_10","X10_11","X11_12","X12_13","X13_14","X14_15","X15_16","X16_17","X18_19","X19_20","X20_21","X21_22","X22_23","X23_24","m5","m20","m25","m35","m45","m55","m65","f25","f30","f65","f70","bus_passenger","sub_passenger"
6,30.1,0,71,0,9,26,906.01,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,977.806,3481.8377,2909.5933,1566.0398,1266.8821,1084.2877,563.495,2990.4026,1741.4505,595.1969,1321.9554,539,1970
1,30.9,0,67,0,3,21,954.81,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1013.7438,3454.2332,2954.213,1471.2306,1191.6453,1027.4966,562.7318,2994.048,1707.0847,628.8363,1365.7483,559,2311
3,32.3,0,61,0,3,28,1043.29,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1015.6494,3582.5155,2987.6568,1579.737,1284.1777,1039.6261,532.7849,2937.4929,1684.7726,569.5428,1268.7249,648,2721
3,32.1,0,62,0,5,49,1030.41,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1039.2889,3694.1119,3109.2875,1616.2741,1247.0611,965.7595,477.9516,3150.824,1768.6968,600.6881,1241.9796,731,3820
8,31.4,0,65,0,8,48,985.96,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1167.026,4153.2994,3579.2473,1876.7351,1260.4599,1037.2145,461.9853,3874.0239,2138.607,620.8619,1293.1891,1194,4339
8,30.5,0,71,0,8,46,930.25,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1247.9983,4514.9585,3975.9646,1746.9434,1196.1564,1043.7763,458.8798,4108.5662,2214.0225,605.1228,1291.7613,907,3063
5,29.9,0,73,0,9,37,894.01,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1158.3793,4705.6201,4006.3333,1687.155,1254.3305,914.7361,468.2116,4250.8163,2176.28,586.2265,1361.7514,693,2846
5,29.6,0,75,0,7,26,876.16,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1068.6478,4541.314,4042.8362,1616.3571,1137.312,919.1709,462.6781,4213.6489,2122.5331,567.2809,1315.3881,625,2852
7,29.1,0,75,0,9,29,846.81,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,858.9426,4222.6053,3941.1744,1599.1327,1067.4365,830.7893,445.0113,4144.6107,2155.1781,590.5779,1360.2708,580,2793
7,28.9,0,74,0,7,19,835.21,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,709.4981,3932.34,3734.3737,1441.962,1018.195,809.1048,391.7958,4061.8067,1999.2207,537.3905,1229.6121,380,1443
4,28.4,0,74,0,6,18,806.56,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,671.7917,3783.2007,3820.1344,1462.3376,959.1792,815.702,386.385,4059.0125,1998.6099,533.5198,1231.7669,159,258
1,27.8,0,75,0,7,11,772.84,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,661.7171,3712.8365,3764.1336,1409.6109,999.4592,811.9187,393.9233,3984.9624,1945.8092,538.1683,1215.7652,78,0
0,27.4,0,77,0,8,17,750.76,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653.4964,3658.9,3720.6858,1371.8422,989.558,806.009,401.9441,3932.1635,2020.5893,549.8338,1204.4109,56,0
0,27.2,0,78,0,8,19,739.84,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663.8789,3575.6176,3696.8825,1381.2543,983.7904,797.8892,403.266,3969.8669,2027.9397,536.5061,1220.3124,27,0
0,27,0,79,0,8,18,729,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,624.0011,3504.3297,3673.2377,1400.838,999.3491,793.084,402.3511,3929.5626,2035.1036,560.4925,1211.5995,42,11
1,26.7,0,79,0,10,21,712.89,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600.9895,3467.9215,3610.2695,1383.5015,945.3069,798.5034,423.3948,3907.1176,2052.8308,544.8095,1202.8114,90,707
1,26.7,0,81,0,9,24,712.89,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552.3517,3384.3962,3503.7951,1423.4037,1033.3635,812.5093,437.3618,3871.5941,2014.9283,535.355,1282.2372,229,1066
4,26.8,0,80,0,10,22,718.24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,726.117,3309.4658,3278.9525,1436.8132,1163.144,822.1737,478.1813,3717.177,1949.1877,581.7038,1245.2848,570,2845
3,27.1,0,79,0,10,20,734.41,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,829.3056,3143.9791,2901.7603,1395.2614,1244.9434,894.7482,485.9311,3248.0973,1712.1687,592.6743,1381.934,830,4817
0,27.9,0,78,0,8,21,778.41,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,778.4573,3293.1109,2761.9903,1507.8238,1263.1649,967.2055,541.163,2953.2274,1750.5415,636.1603,1452.2603,623,3000
2,29.4,0,75,0,6,28,864.36,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,721.9136,3354.1143,2780.9152,1494.202,1226.7773,1036.7884,535.3554,2928.9161,1730.3059,645.4137,1426.6725,386,1720
1,30.4,0,71,0,6,46,924.16,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,741.123,3386.6544,2775.9254,1437.9652,1253.7675,1011.2061,522.0221,2896.8014,1772.4706,650.5723,1438.4834,422,1671
4,31.6,0,67,0,9,57,998.56,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,968.4618,3433.9367,2842.7788,1480.2361,1217.4919,1046.5441,525.4303,2875.6302,1738.3351,633.4149,1293.6692,461,1979
2,32,0,66,0,8,63,1024,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1028.8122,3559.9358,2796.9428,1519.3554,1330.6712,1077.0308,512.2251,2985.7095,1669.7532,637.2917,1351.1805,507,1921
4,31.5,0,72,0,10,49,992.25,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1224.7924,3685.8033,2828.4516,1612.9205,1306.7772,1143.4535,521.5777,3035.2189,1745.5701,657.7744,1356.1001,602,2144
1,32.4,0,63,0,7,66,1049.76,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1276.2729,3672.5111,2936.549,1571.78,1327.9378,1115.3498,511.2193,3011.5988,1728.8536,605.7986,1432.3174,597,2416
5,32.9,0,62,0,8,40,1082.41,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1391.2076,3763.9553,3026.5346,1536.7291,1297.5671,1072.2814,489.8069,3003.0934,1747.0741,615.1579,1396.5656,735,2938
10,31.8,0,69,0,9,96,1011.24,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1421.9382,3978.1865,3111.9301,1668.4742,1321.9918,948.4503,465.6123,3117.6159,1757.9641,600.8797,1301.4627,758,3887
13,30.8,0,70,0,8,61,948.64,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1503.9172,4312.4209,3651.2966,1762.4664,1291.6621,930.1307,458.3755,3957.7847,2171.0431,584.6047,1354.6247,1108,4539
12,29.7,0,75,0,8,24,882.09,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1493.9293,4588.6541,3897.491,1755.6147,1217.3515,965.6558,461.2747,4284.4668,2258.4764,590.4448,1302.8539,918,3167
11,29.4,0,74,0,8,19,864.36,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1392.4831,4535.7216,4028.3289,1694.3768,1207.34,1030.2034,460.9953,4331.9901,2253.214,613.0039,1278.3463,732,3100
6,29.1,0,74,0,6,26,846.81,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1170.858,4480.4448,4135.3633,1661.9516,1096.2038,921.7482,429.7049,4335.8032,2143.558,616.4954,1314.0715,739,3214
7,28.8,0,77,0,7,21,829.44,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1063.1426,4274.8897,3955.6233,1542.2246,975.3167,885.791,442.8672,4230.6857,2058.3965,603.8393,1308.3276,722,3144
2,28.2,0,79,0,7,31,795.24,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,768.9697,3840.1204,3820.3422,1416.8686,969.0715,773.8205,390.0486,4141.827,1993.3747,526.3436,1171.4051,440,1616
6,27.8,0,79,0,5,24,772.84,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699.2838,3849.9487,3780.1656,1424.0502,982.441,747.2233,401.507,4156.4256,1945.3107,518.3932,1179.8865,182,414
3,27.5,0,80,0,6,15,756.25,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,619.2001,3641.5996,3689.3096,1378.0655,960.7922,748.0482,455.7375,4117.5493,1987.433,529.0971,1187.448,95,0
1,27.3,0,81,0,6,21,745.29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604.9802,3562.4203,3647.2242,1356.0376,973.5908,731.3356,410.8769,4059.1323,1984.4767,530.5978,1184.1105,53,0
1,26.9,0,82,0,2,24,723.61,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567.6662,3509.352,3637.089,1336.1173,983.1418,733.75,394.9144,4061.2441,1990.4518,522.32,1240.7159,36,0
0,26.5,0,83,0,2,21,702.25,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564.8619,3445.5209,3651.2004,1320.202,991.9568,717.6688,422.4245,4000.8909,1998.2979,544.0737,1237.7374,47,10
0,26.3,0,84,0,3,21,691.69,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542.1966,3389.051,3612.7042,1303.4521,988.0199,725.597,404.0354,4037.4254,1993.4971,523.5869,1218.0274,115,702
1,26.3,0,86,0,6,15,691.69,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562.2922,3304.0689,3557.8873,1318.9339,1026.4732,774.476,456.879,4013.9149,1947.1602,559.4936,1254.946,266,1055
3,26.9,0,84,0,9,17,723.61,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870.2606,3179.9027,3418.2144,1418.3641,1144.5367,861.4874,463.0037,3819.723,1927.2246,572.7277,1313.7675,547,2802
2,27.7,0,82,0,9,20,767.29,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,839.1092,2956.1251,2988.5402,1509.7678,1160.2773,844.5432,479.3493,3343.2216,1704.5408,610.4456,1363.3305,904,4865
3,28.8,0,79,0,8,30,829.44,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,836.3309,3073.689,2799.1094,1481.4301,1282.4645,957.2227,535.5956,3106.8127,1712.9292,635.9628,1489.8286,606,2980
2,29.2,0,77,0,9,35,852.64,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,795.3026,3139.7025,2734.5149,1579.5627,1287.1161,988.2176,517.7373,3079.7402,1779.7317,688.5233,1426.5812,393,1726
0,29.9,0,74,0,9,51,894.01,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,907.0154,3216.7796,2745.9855,1632.9145,1258.7971,984.789,526.1467,3024.7751,1752.5254,665.4192,1330.5026,407,1583
1,30.5,0,71,0,9,47,930.25,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,957.3938,3264.5518,2805.0338,1666.5128,1277.3414,1103.8365,539.8804,2972.5671,1743.7498,611.603,1394.903,436,1925
7,31.1,0,72,0,10,54,967.21,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1011.4206,3375.8332,2708.1506,1624.1551,1304.5029,1132.0892,499.6877,2982.2872,1717.8973,595.7436,1342.8423,495,1903
2,31.7,0,69,0,9,47,1004.89,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1051.4904,3441.8424,2801.2441,1662.0396,1371.1461,1095.3879,527.0663,3101.5084,1785.4279,651.6897,1478.3019,549,2062
7,32.6,0,64,0,9,37,1062.76,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1011.4045,3612.1641,2893.1288,1660.1557,1345.2825,1015.3262,503.9795,3054.9147,1803.5328,708.2122,1425.061,617,2370
8,32.8,0,63,0,8,50,1075.84,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1028.5985,3848.5302,2907.458,1615.2032,1418.0461,1080.5698,481.0342,3096.324,1787.6371,574.5696,1413.839,658,2973
6,33.2,0,62,0,8,37,1102.24,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1170.8121,3917.9351,3011.9421,1662.3111,1368.9667,1014.9806,462.8767,3180.6617,1815.4912,569.1762,1358.9417,866,3913
14,32.9,0,63,0,8,49,1082.41,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1398.9247,4372.0084,3504.9212,1803.2583,1408.2162,997.9286,464.2731,4029.9119,2262.9332,622.7097,1355.8461,1060,4475
7,32.4,0,64,0,9,39,1049.76,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1424.7233,4768.3461,3827.946,1719.036,1330.6385,946.2344,452.5489,4280.0798,2248.973,583.2785,1315.9964,896,2827
7,31.8,0,67,0,8,34,1011.24,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1385.8357,4747.2499,3933.6483,1713.772,1323.7238,964.9238,484.4876,4324.4742,2272.5902,568.5888,1314.1196,718,3040
4,31.4,0,70,0,7,29,985.96,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1231.1741,4581.2419,4037.3422,1674.1272,1189.0934,916.7294,426.7234,4243.5436,2187.9339,579.2107,1276.8852,765,3570
0,27.8,0.7,84,0,10,20,772.84,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,940.0934,4342.6548,3932.1597,1644.6773,1114.5875,941.3902,445.6331,4158.9928,2133.9613,574.1701,1308.9425,758,3535
1,26.6,15.4,91,0,10,26,707.56,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,772.2121,3881.7329,3768.4347,1571.7948,1029.2949,804.4646,403.5563,4079.8771,2014.9667,525.8563,1202.275,438,1737
2,26.7,0,93,0,9,31,712.89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729.3662,3795.5052,3782.3985,1464.6903,964.2239,764.1094,398.9378,4034.3501,1982.7743,520.7863,1157.634,174,372
3,26.7,0,93,0,9,25,712.89,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644.5334,3784.4457,3739.3453,1485.5545,957.397,808.8945,413.2734,4043.9069,1941.4438,519.7484,1175.136,82,0
0,26.8,0,92,0,7,12,718.24,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605.4642,3695.1866,3681.7912,1417.6439,989.959,775.9355,417.8395,4017.3774,1943.5275,533.5447,1171.5346,50,0
0,26.7,0,91,0,7,15,712.89,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572.1118,3600.7765,3686.5056,1400.9068,974.4545,784.7197,401.6084,3966.272,1970.6276,516.0402,1172.5296,32,0
2,26.6,0,92,0,6,19,707.56,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,587.4206,3531.4393,3614.4929,1433.7989,976.4586,763.3051,414.98,3985.0724,1988.7096,520.7777,1193.1671,45,17
0,26.5,0,93,0,9,25,702.25,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573.1208,3442.8701,3561.0101,1385.4761,998.4466,786.4313,405.1557,4020.1686,1971.4242,551.7311,1202.0316,101,646
0,26.8,0,89,0,9,32,718.24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545.7549,3355.8593,3487.99,1404.7336,1073.2993,807.9813,451.6708,3930.4947,1981.7143,547.964,1212.9348,240,1032
3,27.2,0,89,0,9,16,739.84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,721.5739,3274.3911,3291.0484,1467.5128,1179.4336,839.3452,462.3196,3722.3295,1935.5196,562.5822,1286.221,552,2790
5,27.8,0,84,0,9,30,772.84,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813.4869,3136.8638,2898.892,1479.7065,1363.1883,940.4501,525.6847,3278.853,1752.8944,583.877,1251.9871,866,4866
13,28.5,0,78,0,9,18,812.25,1,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,850.6682,3151.2977,2854.41,1439.5206,1397.0836,889.4464,564.4691,3045.6514,1733.2518,610.8964,1390.8554,610,2938
1,29.5,0,72,0,10,16,870.25,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,848.4602,3290.7531,2799.3058,1482.9796,1371.1077,982.9715,537.5153,3063.9341,1755.084,601.5591,1374.8027,405,1684
3,29.8,0,73,0,10,27,888.04,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,989.8814,3330.9587,2747.3896,1491.2399,1270.2296,1001.0003,512.9473,3135.2489,1822.3935,628.8073,1396.486,377,1537
2,29.9,0,71,0,10,23,894.01,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1006.5053,3347.1925,2789.0611,1481.0361,1228.8562,1070.047,525.0797,3043.0999,1820.3424,651.282,1358.9452,438,1842
0,30.2,0,72,0,10,25,912.04,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1083.3918,3279.4305,2772.6504,1498.0274,1254.4591,1104.1227,497.0319,3005.9082,1835.3618,628.9603,1370.1017,485,1975
1,30.6,0,70,0,10,26,936.36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1085.523,3403.9625,2834.631,1424.5816,1333.552,1071.4173,511.9914,3079.2872,1835.0391,629.4724,1458.4443,539,1991
3,29.7,0,76,0,10,18,882.09,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1237.5033,3413.6586,2917.3682,1579.794,1292.0069,1053.3222,497.6578,3120.3504,1847.0045,602.0396,1360.0149,602,2293
5,30.9,0,74,0,8,17,954.81,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1040.9186,3521.3865,2928.751,1519.6173,1324.845,1054.0612,530.1909,3149.9069,1764.7102,588.3199,1298.5859,712,2904
7,30.2,0,75,0,10,21,912.04,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1121.0362,3569.4097,3188.512,1513.2228,1258.151,975.9168,493.1416,3240.0055,1698.0767,596.3818,1339.6154,797,3771
10,29.6,0,78,0,10,30,876.16,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1255.0394,4160.4469,3655.228,1764.514,1349.8656,980.2179,559.3853,4005.7083,2170.2019,591.5062,1307.1012,1025,4209
5,29.1,0,81,0,10,32,846.81,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1406.4359,4523.4416,3949.2348,1737.0926,1313.452,1024.9075,459.5468,4240.163,2140.8237,597.8722,1298.1676,875,2865
4,28.7,0,83,0,7,23,823.69,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1375.3982,4512.5381,4064.6569,1801.2582,1324.9739,964.8752,476.6203,4270.4686,2134.8181,582.4172,1259.591,766,2997
2,27.7,0,87,0,10,26,767.29,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1159.0887,4560.6981,4079.9725,1804.7559,1192.1131,958.4799,464.2174,4340.5851,2010.283,614.6132,1256.8549,698,3394
4,26.9,0,92,0,10,19,723.61,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,965.2764,4286.6988,4051.4387,1682.3915,1117.0352,877.039,456.2538,4272.9839,1988.7983,555.8795,1238.804,706,2935
3,27,0,89,0,10,13,729,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,794.6084,4056.2443,3890.3122,1475.4508,972.0197,797.4067,415.5685,4108.5397,1904.5102,519.9705,1198.5084,469,1656
2,27,0,88,0,9,12,729,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,694.8459,3866.7926,3831.759,1440.7781,938.0428,794.6019,407.0581,4044.1653,1904.6883,511.2135,1169.5469,331,702
1,27,0,86,0,10,23,729,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654.8372,3793.9253,3734.5093,1400.1989,931.3556,779.282,434.5323,3994.9411,1949.9736,504.8589,1229.2201,190,0
2,25.8,1.7,91,0,10,24,665.64,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623.3236,3657.2414,3767.4456,1390.0614,899.4752,789.2363,424.2841,3996.8708,1947.2873,505.8911,1208.8968,90,0
0,25.2,0,91,0,10,27,635.04,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580.7631,3565.0346,3703.9032,1372.7165,941.6847,768.6168,411.6671,3978.0545,1959.0738,502.5959,1241.5815,62,0
1,25.1,0,91,0,9,22,630.01,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542.2208,3469.9329,3657.2074,1358.2458,923.0221,753.8541,439.0795,3974.8183,1961.4075,514.9568,1200.4317,37,14
1,25.1,0,91,0,10,21,630.01,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553.2918,3465.9217,3631.4591,1358.7047,901.6431,749.064,420.3513,3989.1953,1954.7351,516.7915,1254.0742,93,656
0,24.9,0,89,0,8,19,620.01,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538.2614,3426.5591,3530.324,1371.045,946.317,809.3337,436.5393,3931.8315,1945.5877,532.9136,1263.2723,262,973
4,24.9,0,89,0,8,13,620.01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,731.5044,3312.8602,3411.5849,1426.7256,1103.3862,872.2997,434.8554,3750.0575,1885.9705,559.9018,1339.4289,496,2643
4,25.1,0,88,0,10,15,630.01,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864.93,3166.3447,3040.6719,1447.2946,1254.3514,858.4021,474.2783,3253.1559,1716.1406,583.027,1452.1262,847,4695
1,25.2,0,87,0,10,18,635.04,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,920.3073,3292.7074,2813.6057,1493.5382,1254.743,908.5411,533.022,2983.4526,1622.178,619.3946,1413.9475,615,2842
2,25.5,0,86,0,10,14,650.25,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,956.1647,3362.7746,2815.187,1481.924,1240.6914,991.2524,532.2915,2954.4765,1724.7027,606.2716,1463.172,416,1612
3,26.2,0,82,0,10,16,686.44,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1013.6008,3417.2173,2754.7058,1483.6688,1237.0416,933.3944,496.583,2969.2855,1634.4171,610.7076,1340.7385,372,1627
3,26.4,0,79,0,10,21,696.96,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,978.8323,3453.4034,2738.3755,1514.2489,1285.4176,1032.1265,473.4522,2994.5656,1679.937,573.8225,1317.7267,457,1881
7,26.6,0,80,0,10,29,707.56,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1130.8478,3505.2091,2766.7809,1536.1417,1301.8282,1102.0065,487.3017,2957.6362,1750.4101,597.3938,1416.4076,528,2077
4,27.3,0,78,0,10,16,745.29,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,963.437,3454.4138,2828.2933,1508.796,1283.1474,1090.9812,495.2687,2967.655,1809.8049,625.3882,1384.4541,541,2134
0,27,0,79,0,10,29,729,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,963.9789,3511.3159,2906.9109,1559.5339,1279.5926,1054.772,519.9419,2979.4553,1750.0881,621.0326,1437.4373,592,2565
8,27.4,0,78,0,9,29,750.76,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1049.5861,3594.0122,2906.6058,1477.2442,1188.8858,1024.7825,482.4015,3034.8557,1744.954,629.4438,1400.3853,727,3164
6,27.9,0,72,0,9,19,778.41,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1126.6469,3845.6283,3090.63,1617.8749,1171.5727,979.0088,466.4106,3333.6614,1820.608,591.3251,1314.2745,849,3952
5,27.8,0,73,0,9,21,772.84,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1334.3623,4255.5499,3711.3231,1920.9264,1294.5442,1022.0047,497.026,4235.2982,2251.1183,640.412,1375.8156,1041,4585
10,27.3,0,79,0,7,27,745.29,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1436.6515,4701.5258,4244.6703,1923.5389,1281.3411,956.5435,464.8252,4711.8433,2346.0188,596.3191,1381.1423,857,3189
11,26.4,0,83,0,7,40,696.96,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1461.9795,4908.569,4618.4679,1873.7339,1322.7905,1022.1254,441.7627,4915.226,2373.1052,612.7843,1441.8779,689,3244
