"timestamp","spot_number","return_num","temp","rain","wind","wet","snow","cloud","dust","1_2","2_3","3_4","4_5","5_6","6_7","7_8","8_9","9_10","10_11","11_12","12_13","13_14","14_15","15_16","16_17","17_18","18_19","19_20","20_21","21_22","22_23","23_24","weekend","m0","m10","m5","m20","m25","m30","m35","m40","m45","m50","m55","m60","m65","m70","f0","f10","f15","f20","f25","f30","f35","f40","f45","f50","f55","f60","f65","f70","bus_passenger","sub_passenger","ele_male","ele_female","mid_male","mid_female","high_male","high_female"
"2022-10-04 01:",3879,0,22.4,6.1,5.7,99,0,10,18.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636.2159,223.807,239.1702,476.6801,732.9906,846.4855,824.9587,676.7488,589.9722,528.795,587.1281,458.1657,346.1196,586.917,445.9951,175.5725,243.9542,603.7475,956.7798,907.3134,765.0703,638.054,550.0106,527.1435,617.6486,643.7213,410.5081,902.6458,20,0,6377,6099,3463,3502,3540,3266
"2022-04-20 22:",3879,4,14.2,0,2.5,54,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,454.5616,159.9048,213.1453,391.946,741.6203,809.8901,755.898,674.7888,593.5066,546.4431,601.9593,445.8371,340.005,576.298,294.9745,116.1211,219.0645,575.3692,963.6562,752.5967,781.8403,533.531,545.7619,522.1554,685.729,590.0755,395.5925,888.2364,145,0,6377,6099,3463,3502,3540,3266
"2022-10-05 17:",3879,7,19.3,0,2.9,59,0,5,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,463.8109,163.1586,198.1417,356.8691,516.0328,609.0412,735.6653,600.3758,657.0778,637.9211,704.3467,429.6308,337.7228,601.307,405.9422,159.8053,192.2766,372.3007,627.6098,641.2198,592.3046,533.8325,566.8221,607.2643,667.7571,606.545,423.2873,821.2811,261,0,6377,6099,3463,3502,3540,3266
"2022-10-03 22:",3879,0,23.1,5.6,4.6,96,0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,619.6309,217.9724,217.155,464.77,753.7344,791.4463,816.0673,661.6683,604.5238,559.271,594.3543,458.7261,328.3724,591.7751,555.8539,218.8203,267.6004,587.083,942.2913,866.7584,782.1054,612.5434,501.7344,509.6726,615.5445,631.1427,393.1722,883.5699,84,0,6377,6099,3463,3502,3540,3266
"2022-11-05 21:",3879,5,7.4,0,0.3,63,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,681.5748,239.7634,233.6735,467.42,760.8012,824.7213,792.7385,630.5125,603.95,593.08,634.6568,480.6504,362.3024,623.3304,522.1456,205.5507,262.4996,611.283,858.414,790.3366,761.2085,525.3819,552.1707,595.5688,571.1188,611.9467,401.5227,883.9327,129,0,6377,6099,3463,3502,3540,3266
"2022-11-16 18:",3879,4,10,0,1.6,50,0,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,539.9474,189.9417,218.8127,367.5078,645.5637,682.9268,786.513,621.0429,604.3075,641.5605,699.486,480.3947,388.207,593.4669,349.8506,137.7241,204.9796,536.3041,731.0295,716.2072,703.1527,574.5501,597.8972,657.7249,658.9175,608.6164,430.6345,919.9603,334,0,6377,6099,3463,3502,3540,3266
"2022-10-17 06:",3879,1,10.6,0,5.6,57,0,2,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,643.5655,226.3923,243.8662,432.6509,757.0579,846.2201,776.7545,684.5125,596.6857,521.4489,573.9645,434.6762,342.6776,539.6984,516.9068,203.4882,251.8428,635.358,954.9164,911.5905,754.7889,598.3527,501.2045,518.1429,626.0777,615.6273,391.9343,922.2541,188,0,6377,6099,3463,3502,3540,3266
"2022-12-22 05:",3879,0,-6.4,0,2.4,72,1.9,2,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,651.8913,229.3215,249.2686,457.6858,809.028,886.5015,839.8334,641.3125,584.2211,534.8928,596.9637,421.1282,339.2543,559.8324,529.4021,208.4071,278.1987,700.3707,1045.8143,940.2091,824.3417,638.4068,547.7841,528.9831,623.5253,633.0283,383.4795,900.22,169,0,6377,6099,3463,3502,3540,3266
"2022-09-30 01:",3879,4,17.6,0,0.8,80,0,0,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629.0239,221.277,225.4526,517.276,719.1671,837.9497,806.4432,692.3521,608.0166,519.767,559.7057,444.7827,353.8648,601.0663,490.9654,193.2761,269.5629,598.5226,942.8577,887.4476,783.3577,645.4732,580.2395,507.7165,609.2441,652.8073,417.9633,899.4454,16,0,6377,6099,3463,3502,3540,3266
"2022-11-04 14:",3879,2,8.7,0,3.2,27,0,2,47,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,309.9104,109.0199,101.511,323.2095,533.112,558.6175,616.2681,523.3521,554.3019,568.7458,585.2679,447.0755,290.5423,591.7273,280.5085,110.4266,73.0987,383.2108,606.7358,561.7996,548.3748,458.6098,475.0513,535.1236,535.9764,505.8385,384.0229,753.1759,206,0,6377,6099,3463,3502,3540,3266
