"timestamp","spot_number","return_num","temp","rain","wind","wet","snow","cloud","dust","X1_2","X2_3","X3_4","X4_5","X5_6","X6_7","X7_8","X8_9","X9_10","X10_11","X11_12","X12_13","X13_14","X14_15","X15_16","X16_17","X17_18","X18_19","X19_20","X20_21","X21_22","X22_23","X23_24","weekend","m0","m10","m5","m20","m25","m30","m35","m40","m45","m50","m55","m60","m65","m70","f0","f10","f15","f20","f25","f30","f35","f40","f45","f50","f55","f60","f65","f70","bus_passenger","sub_passenger","ele_male","ele_female","mid_male","mid_female","high_male","high_female"
"2022-11-29 13:",3878,1,7.9,0,3.2,67,0,9,37,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2079.5328,1757.9802,1466.6558,901.7107,837.8367,757.1793,915.9274,985.9541,1306.1775,1091.5155,897.306,802.4479,606.6968,1360.0708,2338.5264,1958.877,1674.7755,925.6372,969.7952,889.9258,1364.2687,1579.935,1859.8545,1420.824,1351.5742,1110.4225,813.3835,1982.5928,268,651,6377,6099,3463,3502,3540,3266
"2022-03-14 01:",3503,0,10.6,0,3.4,91,0,8,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1799.0807,1520.894,1729.0407,961.004,858.0431,778.9465,1032.8997,1581.5292,1979.7041,1626.6012,1254.0172,809.4603,641.2058,1197.4698,1959.7246,1641.5717,1689.9953,1191.0542,953.7171,838.5804,1567.821,2014.3312,2322.5218,1491.8957,1362.7892,866.9739,704.0299,1432.7765,1,0,6377,6099,3463,3502,3540,3266
"2022-10-04 05:",3878,0,20.2,0,1,96,0,10,36.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1643.1054,1389.0366,1775.1141,937.8679,939.5771,808.759,1061.1748,1542.0517,2092.2211,1702.2804,1330.2739,875.9098,660.1071,1256.392,1963.3306,1644.5924,1749.126,1192.9108,1034.0453,895.666,1547.0461,1906.9226,2314.8442,1640.1353,1386.7322,921.894,734.4428,1545.8182,66,189,6377,6099,3463,3502,3540,3266
"2022-07-30 08:",3878,0,29.7,0,3,71,0,1,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1358.1323,1148.1284,1620.0603,1063.5429,921.2793,847.9535,1007.7453,1384.0013,1757.5482,1556.9651,1241.3995,838.8778,677.1301,1172.4638,1532.0945,1283.3656,1632.4037,1229.4269,1015.5243,944.4174,1456.5937,1655.0207,2060.7329,1564.6667,1409.3724,920.8021,665.6723,1635.5893,165,478,6377,6099,3463,3502,3540,3266
"2022-06-30 18:",3878,0,21.2,11.8,3.5,100,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1371.0857,1159.0784,1344.6537,906.6055,762.7213,845.3139,1122.2817,1241.7327,1515.4845,1249.5944,1242.739,885.7592,647.167,1227.0862,1753.8371,1469.1089,1318.2433,1098.2053,1043.659,896.0761,1430.4341,1789.1895,2126.1862,1535.9708,1382.6536,1052.5984,761.1419,1592.2403,345,1173,6377,6099,3463,3502,3540,3266
"2022-12-24 16:",3516,0,-2.1,0,1.4,40,1.6,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1411.7934,1193.4921,1268.517,897.4054,845.255,787.8058,1069.5627,1261.7731,1848.6286,1411.4707,1244.1214,884.5562,600.4445,1266.8866,1518.6008,1272.0625,1408.6962,979.8715,1061.2883,922.2128,1374.655,1753.8903,1880.1407,1372.0845,1306.5274,1043.6087,701.4856,1566.7236,301,705,6377,6099,3463,3502,3540,3266
"2022-03-17 04:",577,0,8.6,0,2.5,68,0,10,57,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1811.729,1531.5866,1707.6255,995.0311,877.8215,749.9368,1041.2682,1585.4054,1895.8175,1563.5816,1189.9092,803.8806,656.8355,1137.2031,2009.1852,1683.0025,1658.8076,1141.3896,906.3448,862.2578,1587.0239,2011.2103,2267.947,1571.5997,1344.1084,894.4744,690.6526,1523.9227,9,0,6377,6099,3463,3502,3540,3266
"2022-06-22 22:",544,10,25.4,0,1.4,71,0,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1475.6699,1247.4912,1520.6076,876.1228,722.8961,710.012,1003.3206,1444.0554,1815.3836,1461.3345,1286.9717,812.4674,644.1152,1258.5059,1759.949,1474.2288,1570.7472,1005.1398,977.6361,824.4921,1506.7659,2035.2626,2304.2593,1497.2145,1468.7127,902.3302,739.9568,1595.4618,152,256,6377,6099,3463,3502,3540,3266
"2022-03-27 12:",3521,0,11,0,4.6,46,0,1,49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1640.5949,1386.914,1441.4821,928.9121,818.9668,855.3907,1113.1291,1475.4617,1850.4074,1410.2184,1213.991,794.2684,689.6953,1312.0678,1634.7856,1369.385,1503.8722,1064.0607,911.0312,974.8839,1448.4827,1808.7428,2094.7764,1458.8347,1337.7352,940.1865,765.7348,1660.5384,167,596,6377,6099,3463,3502,3540,3266
"2022-05-21 01:",3864,2,17.5,0,1.3,79,0,7,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,757.6131,352.8277,765.9355,1146.8252,1734.4629,1471.0639,1461.8611,1314.7742,1406.6601,990.476,1070.301,820.6358,470.1272,1139.7404,847.5425,451.4255,671.5377,1341.9847,1904.172,1536.1587,1570.4556,1295.2225,1318.0962,1235.4537,1321.1501,959.2091,693.1273,1617.2838,1,0,6377,6099,3463,3502,3540,3266
"2022-08-09 02:",3520,0,26,0.7,1.9,97,0,10,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700.8924,326.4123,754.9966,1007.401,1677.4649,1501.9658,1423.4466,1178.7052,1271.661,941.4564,994.2559,763.878,493.7887,1013.0776,688.8917,366.9238,646.2072,1468.1837,1946.7105,1588.8061,1566.6309,1285.4943,1259.985,1129.8392,1198.2384,926.4799,677.4141,1383.7715,0,0,6377,6099,3463,3502,3540,3266
"2022-06-22 23:",3528,4,25.2,0,0.4,73,0,7,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1614.7681,1365.0803,1633.643,891.3561,767.2162,670.3832,954.6732,1491.7287,1881.5415,1441.5081,1227.8369,813.1465,623.1045,1133.37,1871.8391,1567.9539,1687.7042,1115.7579,905.4744,802.6274,1501.3086,1995.622,2314.1237,1601.97,1380.1092,867.7954,702.2596,1566.1173,74,99,6377,6099,3463,3502,3540,3266
"2022-03-02 19:",544,0,5,0,3.7,62,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1559.8601,1318.6635,1305.696,850.7776,844.9756,732.912,1108.4282,1327.8233,1656.8369,1358.85,1208.5576,858.2329,620.1186,1202.3735,1745.0873,1461.7798,1356.446,1086.464,978.1216,895.9924,1475.9571,1906.8787,2119.1998,1498.21,1450.1277,1036.869,715.2939,1640.0341,245,402,6377,6099,3463,3502,3540,3266
"2022-10-31 04:",576,0,12.2,0,2,75,0,8,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1625.2643,1373.955,1764.0044,949.12,835.0676,758.9304,1013.3323,1504.203,1996.8892,1626.5086,1302.3042,808.6587,658.9668,1201.2404,1886.6313,1580.3448,1703.9713,1127.9026,988.6418,885.6782,1509.2639,1980.4788,2280.8441,1564.945,1407.9755,873.8208,685.9584,1560.4701,11,0,6377,6099,3463,3502,3540,3266
"2022-06-20 04:",544,0,22.3,0,0.7,90,0,8,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1673.8921,1415.0629,1737.215,1040.4354,863.882,818.016,1028.8757,1562.288,1950.5078,1633.138,1262.6817,802.7256,659.094,1192.8129,1966.0409,1646.8627,1820.1388,1199.5614,1011.1976,909.2446,1504.6267,1992.9823,2319.8463,1621.3333,1380.1469,892.1026,711.8956,1595.9103,10,0,6377,6099,3463,3502,3540,3266
"2022-03-23 13:",3528,1,6.9,0,3.5,41,0,10,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2079.8393,1758.2397,1447.9652,844.5903,808.3567,747.1107,975.5819,1106.9975,1329.6381,1081.5055,996.6567,817.0576,575.5777,1237.6015,2397.7819,2008.5119,1401.6498,1007.7274,894.9468,914.9131,1307.2505,1668.139,1814.7486,1425.6918,1441.1015,996.1311,754.547,1669.0766,164,517,6377,6099,3463,3502,3540,3266
"2022-06-23 02:",3528,2,23.9,0,0.8,75,0,7,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610.2225,1361.2381,1694.1969,955.6314,780.4568,708.846,1000.5687,1497.1638,1943.9532,1496.9456,1267.1712,801.3878,599.675,1157.9831,1915.2221,1604.2939,1740.6295,1181.557,955.0698,817.0621,1469.3166,1968.7984,2322.8425,1616.2414,1373.4563,894.3996,693.7703,1534.8581,5,0,6377,6099,3463,3502,3540,3266
"2022-06-15 10:",3503,0,15.9,0.8,2.7,96,0,10,48,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304.8088,1948.423,1530.9819,867.9209,768.0246,786.3838,909.7566,1132.9665,1262.8143,1078.1012,1009.7815,819.7682,606.0251,1233.9964,2685.423,2249.4558,1541.3263,1051.0806,1009.337,849.0198,1300.028,1611.2743,1763.2813,1469.0525,1335.6546,983.3675,856.9872,1811.1361,227,759,6377,6099,3463,3502,3540,3266
"2022-08-31 19:",3864,5,23.5,0,2,75,0,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,687.3177,320.0904,542.6261,839.0365,1133.5248,1077.6929,1096.4934,964.243,1012.7603,841.2397,788.3137,609.4328,461.671,800.9049,592.2091,315.4277,659.4293,1028.8098,1305.5053,1109.0692,1124.7275,991.334,1013.3009,998.8317,947.5573,700.8263,526.523,1338.7124,533,912,6377,6099,3463,3502,3540,3266
"2022-04-30 22:",3528,2,11.4,0,3.3,86,0,7,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1493.6633,1262.7018,1514.4817,906.4714,772.1241,791.1415,1141.5361,1510.2572,1880.5293,1612.4296,1228.8172,835.307,610.7605,1191.9052,1766.2683,1479.5218,1569.9747,1107.5488,1022.1874,873.4012,1444.456,1938.8622,2151.207,1512.4515,1378.7713,929.9416,737.0287,1562.5157,124,248,6377,6099,3463,3502,3540,3266
"2022-04-13 06:",3516,0,13.9,0.1,4.3,92,0,10,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1809.6721,1529.8484,1756.9856,927.0697,897.6404,782.5682,1037.0868,1630.0984,1805.8765,1537.3449,1273.9101,870.7457,702.6467,1198.8225,1970.9495,1650.9742,1693.8081,1176.0444,940.2967,886.836,1586.8055,2032.7762,2256.2607,1559.2713,1345.3249,950.365,730.8413,1545.0136,193,591,6377,6099,3463,3502,3540,3266
"2022-05-28 18:",3570,16,26.4,0,4.7,33,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,602.5677,280.6217,583.633,855.6497,1193.8276,1122.4754,1061.6799,1006.5435,1012.9141,856.6937,884.7015,656.963,352.6604,884.3371,640.2592,341.0199,515.1124,908.8571,1226.5708,1042.0402,953.3949,896.4406,1019.7493,911.3516,905.7269,704.4439,579.5227,1395.0657,346,839,6377,6099,3463,3502,3540,3266
"2022-07-27 14:",3864,5,32.4,0,2.3,58,0,8,39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,667.4115,310.8205,511.396,620.4114,898.7085,813.3548,734.3209,768.1345,863.4451,711.9585,767.8603,520.9372,366.3455,738.3149,660.4834,351.7928,514.9685,750.3143,946.1945,733.5016,848.3441,776.5588,893.8268,702.0719,748.3034,659.1222,462.8161,1043.8599,407,793,6377,6099,3463,3502,3540,3266
"2022-07-01 16:",3878,0,30.7,0,3.5,64,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1385.9596,1171.6535,1349.0267,1013.2809,739.7537,677.0331,1014.2368,1088.2997,1407.4804,1126.9316,1024.8114,809.7127,676.4974,1216.399,1648.5288,1380.8974,1379.1315,1073.3172,916.7849,780.6483,1499.0271,1666.2803,1832.2207,1379.9779,1374.2629,1056.8606,763.4886,1700.4319,347,852,6377,6099,3463,3502,3540,3266
"2022-08-06 17:",3864,0,30.1,0,0.5,83,0,9,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,709.1109,330.2397,539.2427,765.5999,1113.3643,1011.6462,1073.126,858.4321,995.6685,797.3787,806.3852,550.2227,380.7282,802.3956,460.0483,245.0352,507.7759,862.1648,1119.3263,963.1874,1027.7363,804.9405,915.2021,774.3998,862.9955,711.6542,487.5818,1208.7655,617,1296,6377,6099,3463,3502,3540,3266
"2022-08-19 01:",3864,2,23.9,0,0.5,82,0,7,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785.9655,366.0319,728.3223,1059.0225,1629.129,1530.849,1405.938,1136.7751,1254.2902,932.3194,1021.5969,762.3957,456.7303,1057.4326,800.3194,426.2728,657.4964,1319.7926,1922.7688,1648.8982,1515.0539,1238.984,1263.9738,1072.9377,1216.7992,956.5353,679.3285,1476.9833,7,0,6377,6099,3463,3502,3540,3266
"2022-07-19 06:",544,1,24.4,0,1.1,86,0,8,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1679.4406,1419.7536,1837.6073,1020.5895,833.1773,805.3786,1137.5832,1604.5423,1956.846,1628.2167,1298.4091,869.5505,690.7391,1320.9027,1862.0123,1559.7228,1814.9558,1249.6816,1001.822,909.4891,1545.564,2023.6219,2286.323,1616.7262,1424.0707,922.3179,775.7598,1577.0204,194,723,6377,6099,3463,3502,3540,3266
"2022-02-05 14:",544,1,-2.7,0,5,38,0,4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1374.5889,1162.0406,1463.5787,899.167,806.4334,746.6135,1164.4602,1524.6697,1684.6798,1430.1967,1191.2469,874.11,671.2297,1292.1411,1595.5587,1336.5263,1370.4369,1108.0322,869.9466,885.1485,1558.9359,1786.1963,2087.2301,1469.7203,1388.6293,944.8095,731.3738,1662.8924,195,652,6377,6099,3463,3502,3540,3266
"2022-06-17 04:",576,0,17,0,1.4,88,0,0,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1669.6168,1411.4482,1722.9534,963.2872,798.5279,764.0897,1032.4536,1566.0767,1911.9814,1614.6222,1247.8575,830.3864,641.5957,1211.6335,1999.1172,1674.5689,1716.0086,1122.8909,992.3568,840.9242,1503.8032,1976.1204,2292.7756,1627.7437,1363.594,902.5041,720.812,1593.3436,13,0,6377,6099,3463,3502,3540,3266
"2022-12-25 22:",544,0,-4.9,0,1.3,68,1.2,3,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1460.2951,1234.4935,1661.4202,932.9978,829.6057,781.109,1125.8649,1432.3875,1904.0383,1625.0996,1241.8567,876.592,613.4184,1229.1879,1693.9992,1418.9853,1554.58,1072.4058,1014.4548,851.2138,1368.0428,1847.9936,2211.9216,1505.4266,1401.5939,893.6549,664.1315,1560.2843,93,181,6377,6099,3463,3502,3540,3266
"2022-01-30 06:",3521,0,-7.7,0,0.6,62,0,0,37,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1403.1851,1186.2151,1686.3216,969.9923,861.8165,722.578,1036.7898,1391.1088,1655.4116,1614.9707,1331.6147,853.599,679.9986,1239.4594,1697.283,1421.7362,1520.8041,1214.0476,911.3164,857.2351,1412.2665,1703.1717,2115.0245,1540.9537,1354.4768,892.1113,637.005,1486.7618,36,157,6377,6099,3463,3502,3540,3266
"2022-03-21 19:",576,4,6.4,0,2.8,39,0,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1591.2772,1345.223,1341.7844,865.0687,806.3215,755.2082,970.8419,1275.6681,1593.8455,1397.9541,1199.1849,863.5021,687.2504,1230.311,1746.5669,1463.0194,1436.8491,1052.7892,965.0402,876.3179,1415.2722,1907.9093,2257.3615,1532.3883,1424.046,1059.9404,719.7077,1549.9636,223,444,6377,6099,3463,3502,3540,3266
"2022-08-26 02:",3521,0,20.8,0,2.4,83,0,8,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1641.8054,1387.9375,1767.1215,1009.6054,839.0317,793.4865,1038.3717,1548.0246,1981.9353,1593.4134,1245.4638,806.3734,659.3643,1171.0283,1925.9097,1613.2462,1824.9578,1148.7932,1043.7695,889.8584,1498.3886,1986.3295,2311.9939,1606.4528,1425.5809,879.4695,706.7235,1574.2145,11,0,6377,6099,3463,3502,3540,3266
"2022-04-29 00:",3864,0,16.3,0,3.8,59,0,10,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,722.3838,336.4212,671.2106,1054.2794,1681.6851,1565.5269,1453.3174,1287.5742,1300.4496,934.0955,975.1911,800.5936,477.0367,978.0538,695.8065,370.6065,643.3717,1442.9126,1959.3427,1625.5287,1526.5195,1260.6167,1314.1124,1153.5418,1249.3234,940.8354,650.489,1502.0008,48,1,6377,6099,3463,3502,3540,3266
"2022-11-15 21:",3516,0,8,1.6,1.7,88,0,10,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1452.8961,1228.2387,1388.4837,789.2762,808.6692,784.3847,995.0614,1250.4029,1736.2312,1341.4803,1180.5167,810.6924,626.1123,1275.1028,1801.2567,1508.8302,1528.6178,1137.978,1075.5638,834.8154,1429.117,2039.1416,2262.3636,1463.9441,1419.4622,935.4846,700.625,1603.0782,218,564,6377,6099,3463,3502,3540,3266
"2022-04-10 11:",3521,0,21.3,0,2.3,36,0,0,72,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1627.1747,1375.5696,1459.8988,943.4152,803.9957,822.607,1079.9947,1470.5968,1748.5916,1477.1079,1227.7509,805.2141,672.8486,1410.886,1685.0841,1411.5182,1586.7407,1169.566,899.2151,911.3055,1447.5715,1902.4698,2207.4771,1532.8659,1395.0635,1039.6608,774.4724,1619.5256,151,602,6377,6099,3463,3502,3540,3266
"2022-09-28 06:",3564,0,16.3,0,2.5,77,0,7,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1605.4224,1357.1801,1715.9174,933.7957,929.494,817.9629,1050.6678,1495.3406,1852.2116,1609.0636,1244.4095,825.8105,671.0907,1276.8668,1884.4305,1578.5017,1793.2512,1098.0845,1029.4035,867.7138,1382.4703,1919.304,2306.0387,1638.1231,1376.581,933.8265,722.4495,1595.8525,231,670,6377,6099,3463,3502,3540,3266
"2022-05-15 10:",3503,0,18,0,3.8,35,0,0,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1555.6646,1315.1165,1577.0545,993.8929,769.9725,787.1523,1158.9845,1556.3287,1651.6542,1526.3208,1270.976,866.2938,761.6637,1391.7724,1676.9082,1404.6688,1460.8724,1154.1585,905.0653,947.3783,1432.3587,1933.6484,2162.656,1475.8356,1367.9006,1043.3107,771.7976,1641.6017,184,647,6377,6099,3463,3502,3540,3266
"2022-05-23 16:",3864,0,30,0,3.5,40,0,1,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,811.7052,378.0189,477.4289,784.7166,957.8519,847.9356,888.6768,837.675,851.6158,796.1062,759.5561,563.3003,353.182,787.9603,735.3465,391.6667,748.2881,839.6744,1017.3745,836.3278,918.864,771.315,986.1001,812.2843,946.9954,739.1498,483.609,1378.3508,775,1077,6377,6099,3463,3502,3540,3266
"2022-03-22 10:",544,1,6.4,0,1.5,52,0,0,37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2057.1121,1739.0265,1411.7013,929.5325,801.3157,730.1986,963.0714,1100.3182,1295.7458,1064.5894,952.154,823.9119,650.8789,1344.6382,2434.2474,2039.0573,1457.1016,1045.5812,952.4331,851.1384,1406.7902,1569.6921,1727.4473,1372.4501,1361.5695,1036.4123,812.2003,1808.7825,148,549,6377,6099,3463,3502,3540,3266
"2022-03-01 19:",3521,0,6.1,0,2.9,59,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1525.4938,1289.6108,1337.6806,859.5029,780.5369,814.1222,1156.5846,1479.6503,1867.1602,1436.0637,1336.8977,842.4519,678.4933,1255.0504,1806.3352,1513.084,1385.787,981.4882,847.288,876.9122,1462.7637,1907.4976,2192.3526,1473.8549,1385.3093,987.2873,702.7514,1611.4726,100,224,6377,6099,3463,3502,3540,3266
"2022-03-16 00:",3520,0,5.4,0,0.4,76,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810.3008,377.3649,662.2706,1154.8265,1668.9054,1486.301,1419.1991,1291.9524,1235.8431,984.6354,979.9371,787.3588,460.9225,1038.073,749.091,398.9875,637.1051,1318.4478,2013.6877,1680.141,1470.7856,1387.1092,1276.1592,1138.4575,1256.629,951.5016,647.096,1482.267,25,0,6377,6099,3463,3502,3540,3266
"2022-09-24 18:",3528,2,22.1,0,1.4,50,0,7,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1289.7655,1090.3326,1329.9403,877.6232,772.9744,810.8351,1105.5209,1390.8202,1840.3215,1542.4565,1246.4164,910.9103,624.6494,1259.1561,1609.781,1348.4398,1265.0144,1100.0214,1137.587,947.7914,1459.6345,1719.8836,2088.4727,1467.1202,1365.3739,1067.4643,778.8329,1714.8871,383,1165,6377,6099,3463,3502,3540,3266
"2022-03-10 07:",577,1,4.2,0,2.1,75,0,6,68,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1768.9511,1495.4237,1486.4879,1004.5102,953.4806,820.2891,1050.2445,1548.8881,1640.5529,1487.9893,1169.9062,899.6978,723.7723,1215.215,1922.7574,1610.606,1547.2897,1267.8626,1078.6861,1018.5452,1592.1124,2021.8052,2165.2154,1597.5149,1433.1818,913.9621,765.0193,1680.2847,401,1625,6377,6099,3463,3502,3540,3266
"2022-08-25 08:",3878,2,22.3,0,2.2,82,0,9,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2105.1877,1779.6689,1662.4542,1098.7575,929.612,848.4434,1022.7137,1261.9826,1484.8627,1222.6247,963.6553,863.593,638.5417,1297.1153,2457.3999,2058.4517,1740.2638,1300.3979,1040.7853,948.3053,1454.314,1774.2916,1954.7325,1517.426,1449.8439,954.2506,871.5943,1722.153,654,1910,6377,6099,3463,3502,3540,3266
"2022-10-06 11:",3878,0,17.2,0,3,71,0,6,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1829.6919,1546.7721,1397.5545,879.4527,921.3699,845.1938,870.617,1002.7353,1249.1739,1099.5345,885.1321,731.8289,579.5049,1135.5518,1945.5978,1629.7379,1585.2574,969.4259,910.4574,836.3335,1291.477,1518.18,1603.9096,1488.218,1405.6028,1065.9443,784.161,1715.469,286,622,6377,6099,3463,3502,3540,3266
"2022-09-03 05:",3521,1,20.8,0,2.8,68,0,6,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1538.1483,1300.3091,1787.2065,926.3433,832.5433,810.5635,1164.9069,1520.1399,1932.199,1628.0799,1263.5018,888.2567,684.3267,1291.3822,1874.3497,1570.0571,1773.0222,1091.884,987.5434,947.4361,1459.9596,1930.5106,2261.3549,1567.3126,1374.9787,837.251,671.3169,1538.1519,38,145,6377,6099,3463,3502,3540,3266
"2022-09-19 17:",544,3,26.1,0,4,54,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1245.0422,1052.5243,1227.3857,881.786,832.1426,730.0149,1029.8203,1198.1467,1430.1761,1070.8448,1043.2928,825.5753,619.5292,1300.1969,1676.2686,1404.1334,1365.2586,1088.6864,947.4762,957.5985,1418.3138,1606.8168,2016.246,1457.4948,1403.6235,997.3672,811.259,1701.4723,399,930,6377,6099,3463,3502,3540,3266
"2022-11-20 06:",576,0,10.4,0,1.4,68,0,3,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1605.6197,1357.347,1902.1793,957.2359,848.0888,695.2169,1022.0692,1430.285,1847.4415,1638.4345,1246.3202,825.3003,662.0763,1268.9538,1840.8166,1541.9677,1739.3499,1135.6752,1029.206,867.2671,1443.8458,1814.7788,2206.6099,1550.7795,1350.7107,848.7833,658.0817,1507.4191,52,207,6377,6099,3463,3502,3540,3266
"2022-09-16 14:",3878,0,29.2,0,3.6,65,0,10,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2173.8171,1837.6856,1506.9515,790.4102,747.5144,749.2458,956.8577,1119.6604,1269.7334,1026.3456,843.8198,755.8636,586.6103,1124.2919,2339.2286,1959.4648,1672.5994,1030.6527,968.1753,903.61,1347.9266,1573.8728,1698.3602,1382.1343,1305.755,928.0623,743.3464,1848.1669,292,648,6377,6099,3463,3502,3540,3266
"2022-05-13 16:",3864,2,24.1,0,3.3,30,0,9,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,652.9898,304.1037,512.3167,786.4256,919.6066,851.5879,803.3471,845.7756,848.5449,679.9847,643.6044,559.5225,376.728,804.0662,610.1346,324.9752,611.4161,774.1442,898.6422,776.8391,912.3741,741.3403,855.7382,803.8441,836.4133,661.9955,497.4257,1329.7305,530,1171,6377,6099,3463,3502,3540,3266
"2022-03-25 17:",3564,3,17.2,0,1.4,52,0,10,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1679.2245,1419.5701,1360.8791,873.4322,813.7676,748.7643,1116.3762,1267.1858,1538.6089,1235.9893,1178.1952,779.297,678.018,1285.354,1757.3173,1472.0244,1397.5201,1070.2329,1068.7686,936.3068,1531.1214,1720.3021,2024.4349,1491.8051,1315.9576,1125.6616,814.2281,1621.0021,293,847,6377,6099,3463,3502,3540,3266
"2022-07-16 03:",3878,0,23.7,0,1.1,85,0,7,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1604.2721,1356.2086,1803.6121,996.3059,824.3903,786.0215,1070.0864,1587.0341,1937.0723,1559.736,1320.625,783.3769,626.0238,1182.4208,1959.5976,1641.4648,1782.3962,1246.0513,1012.6643,962.6065,1549.8583,1986.9858,2328.6964,1551.0774,1390.7765,892.1442,689.3827,1440.9756,3,0,6377,6099,3463,3502,3540,3266
