"timestamp","spot_number","return_num","temp","rain","wind","wet","snow","cloud","dust","X1_2","X2_3","X3_4","X4_5","X5_6","X6_7","X7_8","X8_9","X9_10","X10_11","X11_12","X12_13","X13_14","X14_15","X15_16","X16_17","X17_18","X18_19","X19_20","X20_21","X21_22","X22_23","X23_24","weekend","m0","m10","m5","m20","m25","m30","m35","m40","m45","m50","m55","m60","m65","m70","f0","f10","f15","f20","f25","f30","f35","f40","f45","f50","f55","f60","f65","f70","bus_passenger","sub_passenger","ele_male","ele_female","mid_male","mid_female","high_male","high_female"
"2022-12-14 13:",574,0,-6.5,0,3.6,47,0.2,0,71,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,557.248,185.7492,385.0384,1008.0162,863.8999,700.4806,725.9994,579.0595,594.7748,563.703,525.2814,386.8866,283.1258,588.7842,744.8704,266.3219,1002.2791,1179.4579,878.5278,736.8139,804.2102,646.445,586.2147,528.4167,640.2224,506.9408,438.1742,840.613,328,2030,6377,6099,3463,3502,3540,3266
"2022-11-19 06:",3582,0,8.8,0,4,67,0,2,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,400.2747,184.742,815.6117,3496.3217,3583.5698,1742.0516,1328.1844,939.6438,1149.3179,832.0649,787.22,574.3822,371.6225,763.8582,394.3255,183.1234,974.9489,5874.1648,3862.1155,1709.2823,1331.4853,777.3642,830.9993,775.6479,662.286,627.1719,488.6898,1264.7121,180,726,6377,6099,3463,3502,3540,3266
"2022-02-12 10:",3520,2,3.4,0,0.7,72,0,0,118,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,726.0359,338.1224,544.5852,924.4449,1438.8755,1307.6656,1167.0342,1117.7574,974.52,856.0389,823.3597,591.2936,401.6135,831.6841,701.3186,373.5424,637.0454,1130.8673,1558.8267,1237.8412,1329.7357,1080.0306,1087.9174,922.6774,986.8061,806.421,570.6365,1237.8978,300,1072,6377,6099,3463,3502,3540,3266
"2022-12-26 14:",3879,1,0.3,0,1.9,54,0.8,8,65,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,392.832,138.1899,201.8691,353.3296,534.6623,582.362,636.8563,570.1575,558.9269,582.1805,692.3211,457.1146,287.9226,608.4005,369.8654,145.6029,213.1177,446.8663,634.6597,547.0291,586.669,486.2058,545.5993,549.0527,580.1484,524.7535,359.2345,883.6888,206,0,6377,6099,3463,3502,3540,3266
"2022-07-11 23:",3881,8,25.5,0,2.3,76,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,904.6696,423.2175,459.5118,619.2054,820.4548,901.5612,1049.6498,930.7696,963.3265,703.1,726.4993,705.9482,526.3625,1015.0851,742.4604,322.5045,483.1916,748.1473,966.3458,1047.3152,1154.3216,1018.6628,927.2472,758.4329,1030.9859,886.0213,666.752,1448.6222,85,0,6377,6099,3463,3502,3540,3266
"2022-05-17 04:",3536,0,13.9,0,1.3,80,0,0,39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468.9685,286.0069,1060.9403,1275.7737,1442.6083,1347.8471,1149.4772,906.5067,1089.96,885.4932,862.1271,726.535,448.3104,794.3435,503.5153,291.2497,801.7331,1740.9515,1758.9565,1330.2984,1144.5881,1038.1807,967.6378,888.5527,1078.4472,875.6863,601.9285,1293.241,14,0,6377,6099,3463,3502,3540,3266
"2022-03-11 23:",3503,1,10.9,0,1.6,67,0,3,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1807.5994,1528.0953,1653.4718,973.7225,883.1367,745.3241,1055.8226,1627.8363,2002.4495,1565.2926,1264.5665,861.9297,659.8657,1139.6324,2042.8326,1711.1871,1708.4714,1224.7401,964.4509,869.0239,1581.4909,2024.1795,2242.8524,1516.3393,1342.1705,854.8086,696.1774,1499.4729,56,86,6377,6099,3463,3502,3540,3266
"2022-11-16 12:",3569,4,11,0,2.2,64,0,0,61,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,430.1075,198.511,1257.9735,4675.5642,2973.2485,1602.9667,1486.6526,1080.3889,1291.7734,1003.1894,1001.6245,650.9922,475.6221,873.2117,407.0959,189.0544,1601.8424,6387.9474,3004.2187,1710.3921,1339.3552,1192.6487,1090.8071,1027.6944,933.7971,765.3888,585.1462,1371.6484,483,2139,6377,6099,3463,3502,3540,3266
"2022-01-23 10:",548,0,1,0,1.6,49,0,8,68,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,896.0138,419.1682,495.8327,648.5171,917.3855,954.4897,1076.4227,921.9157,942.1616,739.9997,726.6829,704.1408,471.8629,871.7869,706.8358,307.0305,441.731,727.6026,897.9571,956.5542,1095.8827,965.6343,889.5853,750.0892,871.1472,839.6085,655.4262,1306.3758,286,0,6377,6099,3463,3502,3540,3266
"2022-08-20 14:",3878,0,31.7,0,2.3,64,0,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1262.9613,1067.6734,1233.583,933.0189,817.8944,788.4897,1151.0712,1307.9695,1812.8598,1343.6357,1122.5002,777.8996,576.1226,1389.2498,1500.51,1256.908,1327.424,1111.1182,1173.8818,863.7664,1355.3154,1718.2607,1915.374,1353.0959,1290.5797,878.3269,725.9018,1661.3158,318,755,6377,6099,3463,3502,3540,3266
"2022-07-30 07:",3880,0,27.8,0,2.7,77,0,1,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,631.7168,349.2254,647.1024,702.5629,755.275,768.3812,809.064,842.5816,914.0354,746.6375,851.0753,540.7692,428.7397,969.923,713.649,414.3004,707.2604,814.2825,896.5851,891.0826,919.3005,980.3048,1075.926,852.9909,963.4804,845.6288,628.2417,1405.7771,204,496,6377,6099,3463,3502,3540,3266
"2022-09-07 15:",576,4,27.8,0,2.2,38,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1961.0041,1657.7794,1548.3582,858.0093,831.4394,765.8985,930.7942,1027.8818,1317.3227,953.5262,1050.7276,749.7315,606.4117,1345.0198,2244.1263,1879.8019,1630.041,958.6014,914.7166,922.0545,1334.9885,1597.9152,1765.6711,1418.3885,1336.1913,1032.9225,739.2293,1894.5865,266,661,6377,6099,3463,3502,3540,3266
