"timestamp","spot_number","return_num","temp","rain","wind","wet","snow","cloud","dust","1_2","2_3","3_4","4_5","5_6","6_7","7_8","8_9","9_10","10_11","11_12","12_13","13_14","14_15","15_16","16_17","17_18","18_19","19_20","20_21","21_22","22_23","23_24","weekend","m0","m10","m5","m20","m25","m30","m35","m40","m45","m50","m55","m60","m65","m70","f0","f10","f15","f20","f25","f30","f35","f40","f45","f50","f55","f60","f65","f70","bus_passenger","sub_passenger","ele_male","ele_female","mid_male","mid_female","high_male","high_female"
"2022-12-11 06:",3503,0,-1.3,0,0.6,64,0,0,53,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1598.1967,1351.0721,1802.2245,972.2197,770.092,778.5915,1065.4285,1429.8879,1954.8264,1639.5185,1256.3025,915.9119,691.3245,1257.4082,1795.4872,1503.9975,1671.8344,1164.1693,1051.6102,957.9181,1515.038,1891.4863,2165.2032,1555.6428,1361.4405,860.6792,677.2166,1577.7107,72,234,6377,6099,3463,3502,3540,3266
"2022-01-16 02:",591,0,2.3,0,2.1,73,0,9,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,409.5083,189.0035,496.2466,3042.3727,3505.3914,1839.5115,1253.9553,838.7265,977.9288,727.3213,771.5709,521.6082,395.969,733.2047,337.4698,156.7199,685.7616,5062.7687,3651.5311,1804.0246,1223.0808,713.3655,684.1347,742.5794,681.4515,628.2365,512.1871,1119.7321,11,0,6377,6099,3463,3502,3540,3266
"2022-07-09 01:",3891,0,24,0.1,1.8,94,0,10,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,699.5151,326.2039,387.6181,641.6501,905.6588,1019.8026,960.1285,816.5282,850.4296,765.0033,745.5554,591.4077,354.6495,780.322,627.9225,310.4328,440.7155,807.0764,1223.2188,1083.0182,1142.961,812.8854,800.96,921.5061,890.8135,741.0134,630.7555,1412.0671,5,0,6377,6099,3463,3502,3540,3266
"2022-06-28 17:",542,1,26.9,0,5.4,84,0,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1196.6566,650.8526,1156.5717,1058.4012,1101.926,1072.6451,1199.3627,1263.999,1363.2016,1130.9753,1018.7294,831.3911,661.7459,1013.3789,1532.4046,800.9683,1244.7643,1108.0318,1334.812,1194.4732,1400.8193,1316.6864,1680.0451,1302.1793,1320.3062,1084.2359,720.1954,1596.4651,587,1715,6377,6099,3463,3502,3540,3266
"2022-10-29 14:",505,4,20.5,0,2.3,42,0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,527.7647,321.8649,632.6234,930.2265,1140.8378,1021.5051,1051.2163,769.2643,913.925,702.8589,788.8585,617.9331,341.3812,785.6216,529.6515,306.3677,564.4701,1088.6609,1253.8663,840.9306,965.44,814.7497,864.8055,781.3709,907.8047,745.6454,548.6894,1323.501,350,0,6377,6099,3463,3502,3540,3266
"2022-09-30 10:",591,3,21.1,0,1.6,70,0,0,48,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543.975,251.0649,1173.1882,3904.5121,2807.8616,1664.7672,1385.8031,1226.4504,1338.2936,1151.0355,1030.4069,709.3176,515.3309,937.9374,496.2,230.4339,1294.86,5498.074,2944.7767,1789.8934,1471.4541,1160.7554,1142.8611,1178.2642,922.4704,728.6498,643.4034,1383.3784,405,1956,6377,6099,3463,3502,3540,3266
"2022-11-13 22:",593,3,9.4,0,1.4,89,0,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,995.7429,465.8228,496.5583,622.4204,816.8607,930.4303,1008.8056,867.3211,924.4024,734.0848,782.4497,639.8493,454.787,965.7986,753.114,327.1321,554.4877,716.0085,899.4874,944.5888,1133.8895,918.4721,921.0726,761.2642,918.7591,842.1106,624.6395,1364.1223,106,0,6377,6099,3463,3502,3540,3266
"2022-07-23 11:",3504,8,26.1,0,1.6,78,0,10,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,906.2192,467.7889,597.4729,819.3425,925.0804,753.8076,1115.7891,983.1253,989.6343,797.0598,647.925,489.8514,429.5101,878.2463,984.8696,523.4966,703.453,928.4742,950.4501,975.1798,1205.5817,909.7665,1081.9553,874.4272,1074.524,809.9299,531.2738,1276.6552,318,0,6377,6099,3463,3502,3540,3266
"2022-04-19 18:",3524,0,18.9,0,4.6,35,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,342.8372,143.4881,577.2269,1392.132,1425.5597,1023.4749,937.2267,791.6221,726.1001,677.0272,710.0802,441.1002,327.1689,693.3549,403.0496,197.4731,579.5419,1681.3581,1342.7209,1009.8902,900.7694,663.149,647.7384,602.9229,622.7218,536.6976,376.7348,941.1032,710,0,6377,6099,3463,3502,3540,3266
"2022-10-16 07:",3878,0,15.3,0,1.9,79,0,9,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1545.389,1306.4293,1752.6707,920.9938,798.6698,704.057,1000.4985,1434.4301,1867.8056,1511.1547,1270.2774,803.3667,643.5541,1185.2996,1835.3543,1537.3924,1559.0534,1089.7359,1018.2966,841.385,1445.4065,1822.3805,2121.356,1569.9193,1338.8015,843.9494,714.4464,1463.9104,110,417,6377,6099,3463,3502,3540,3266
"2022-09-30 17:",540,0,27,0,1.8,39,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,444.8825,186.1972,525.1825,1578.7387,1301.9054,966.9077,897.965,713.1253,849.2804,618.3439,649.764,459.0489,306.2929,563.5641,282.9735,138.6417,562.537,1758.1055,1189.3245,913.5655,895.3549,696.8536,603.6807,631.1732,606.0443,471.8031,403.0987,982.1479,645,0,6377,6099,3463,3502,3540,3266
"2022-01-14 15:",3573,1,0.5,0,2.7,26,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,473.156,157.7187,235.8149,623.2417,744.9234,661.4069,656.5955,647.6158,644.2234,598.8647,563.1194,415.6241,296.7396,637.8289,569.8147,203.7323,453.3583,763.6076,838.5793,753.7719,815.9969,628.1135,643.3594,562.8467,609.1619,548.6803,443.3824,1092.9731,339,1626,6377,6099,3463,3502,3540,3266
"2022-12-14 09:",549,1,-10.5,0,3.1,48,0.3,0,80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641.854,354.8291,386.0526,558.3838,620.7027,496.5657,622.3802,653.6091,693.873,539.3638,650.7328,512.4696,368.8831,794.5695,1097.0699,636.8909,831.9392,560.4729,636.8053,575.3424,673.4074,845.2326,888.2585,743.5551,782.1144,717.5768,512.3046,1237.7945,564,1235,6377,6099,3463,3502,3540,3266
"2022-07-29 02:",3878,0,28.7,0,2.3,72,0,2,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1616.0794,1366.1895,1914.8638,1003.3799,811.3011,768.2719,1020.5834,1553.6152,1909.6298,1594.7762,1292.9554,853.7832,644.0656,1186.3792,1865.0661,1562.2806,1888.0219,1158.4878,956.7098,853.8142,1490.876,1896.3724,2270.2629,1643.807,1363.6388,830.2655,667.2999,1517.9897,5,0,6377,6099,3463,3502,3540,3266
"2022-05-24 12:",573,2,27.5,0,2,40,0,0,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,726.3962,242.1321,547.1557,990.3669,880.7201,683.8491,721.2115,614.4884,704.9329,593.0148,527.2645,405.6625,277.5675,679.2844,2388.5839,854.0172,1058.6004,1173.9581,993.1551,750.3921,910.597,700.5231,702.0955,622.5429,626.8862,577.6512,462.205,957.244,305,2112,6377,6099,3463,3502,3540,3266
"2022-01-20 10:",3520,0,-6,0,1.1,73,1.9,0,49,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657.9214,306.4004,587.0413,730.6607,1120.5719,948.2888,901.5265,911.2099,814.8174,717.6472,791.6947,561.8481,421.8161,837.7199,578.9555,308.3684,564.3688,878.6387,1090.2362,937.6488,1094.1881,901.0031,931.5881,723.5047,909.5892,720.8781,539.3488,1281.9707,324,1164,6377,6099,3463,3502,3540,3266
"2022-02-17 04:",3520,0,-9.6,0,3.1,48,0,0,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720.0191,335.3197,663.7875,1078.4318,1674.9789,1606.6668,1391.6435,1289.586,1185.5262,946.2192,967.645,761.2773,477.4827,971.5223,714.1865,380.3963,625.3053,1397.5272,1982.6778,1691.3984,1462.9192,1238.103,1290.2495,1156.3632,1267.7584,968.1561,659.4496,1464.4432,30,0,6377,6099,3463,3502,3540,3266
