"timestamp","spot_number","return_num","station_dist","station_type","temp","rain","wind","wet","snow","cloud","dust","temp.sqr","sunny","semester","past_rent","1_2","2_3","3_4","4_5","5_6","6_7","7_8","8_9","9_10","10_11","11_12","12_13","13_14","14_15","15_16","16_17","17_18","18_19","19_20","20_21","21_22","22_23","23_24","weekend","m0","m10","m5","m20","m25","m30","m35","m40","m45","m50","m55","m60","m65","m70","f0","f10","f15","f20","f25","f30","f35","f40","f45","f50","f55","f60","f65","f70","most_use","bus_passenger","sub_passenger","ele_male","ele_female","mid_male","mid_female","high_male","high_female"
"2022-07-07 12:",3516,3,52,0,29.9,0,2.1,71,0,10,23,894.01,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2215.6283,1873.032,1533.3278,926.526,674.5998,668.9728,843.5646,1003.0059,1161.848,921.813,870.5749,724.1629,613.1997,1196.2334,2546.7757,2133.3166,1538.6501,1054.9791,906.0233,812.2983,1270.6495,1479.1575,1582.2083,1353.1431,1264.5953,1015.2952,707.464,1863.5212,7157.6134,211,572,6377,6099,3463,3502,3540,3266
"2022-03-22 22:",3516,0,52,0,6.4,0,1.4,56,0,8,7,40.96,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1706.5762,1442.6931,1618.9095,940.4024,876.9196,778.387,1037.405,1554.771,1833.502,1496.0029,1192.1604,862.997,642.5454,1278.2777,2004.1968,1678.8238,1704.1775,1135.8565,1030.3792,820.2312,1489.3659,1960.0746,2191.0774,1576.4173,1385.6569,913.5737,694.1669,1606.2718,8108.9468,121,225,6377,6099,3463,3502,3540,3266
"2022-05-26 10:",3516,0,52,0,19.9,0,3.2,63,0,2,39,396.01,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1701.2201,1438.1657,1438.1185,960.7735,854.0052,759.9122,901.1558,1100.134,1270.9598,977.7615,916.7239,744.0639,623.3446,1309.0952,1789.5092,1498.9902,1468.2915,1019.3663,980.9492,841.9197,1377.9051,1614.2909,1695.4724,1364.9875,1457.0668,1048.5552,841.7073,2032.1924,7695.987,220,677,6377,6099,3463,3502,3540,3266
"2022-05-27 01:",3516,1,52,0,17.4,0,3.8,72,0,10,13,302.76,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1822.8776,1541.0107,1703.1972,1005.5662,856.4344,819.5546,1111.4378,1588.3526,1831.4393,1536.847,1230.2041,798.4976,642.425,1174.6604,1973.9972,1653.527,1760.5645,1183.0746,984.3399,813.9503,1513.2935,2071.9776,2358.0998,1628.5694,1403.4497,944.5336,698.4962,1533.4184,8287.6513,13,0,6377,6099,3463,3502,3540,3266
"2022-11-18 16:",3516,3,52,0,17.7,0,1.4,41,0,0,44,313.29,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1399.622,1183.2024,1523.3081,853.4447,730.6614,820.7526,987.9853,1189.5831,1413.3995,1113.9294,1136.9703,745.3053,620.474,1334.5842,1720.6154,1441.2809,1373.5172,1153.484,983.3563,844.2647,1384.2738,1625.7445,1890.2474,1381.5443,1401.7207,1024.3735,732.6851,1755.5555,7758.2228,384,948,6377,6099,3463,3502,3540,3266
"2022-09-30 18:",3516,2,52,0,25,0,2.6,46,0,0,63,625,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1405.4235,1188.1071,1381.3131,834.0001,883.4565,838.7694,1135.2349,1331.6846,1582.3232,1273.3369,1255.2637,874.6664,681.3348,1286.6178,1693.4334,1418.5118,1413.562,1006.5425,986.8783,985.7574,1455.705,1750.5385,2106.3465,1569.7046,1400.1549,1003.9903,775.4497,1553.032,8126.3441,415,1351,6377,6099,3463,3502,3540,3266
"2022-03-01 05:",3516,0,52,0,6,0,0.3,84,0,10,26,36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1730.4168,1462.8474,1698.6021,1013.6151,866.1646,736.4972,1121.875,1540.0352,2060.6241,1646.2013,1342.2924,894.0461,678.844,1207.8073,1993.2297,1669.6376,1667.4052,1226.6741,934.3704,901.0485,1553.8673,1986.488,2270.8156,1574.8674,1417.2677,839.5781,684.0487,1542.5092,8354.1122,22,89,6377,6099,3463,3502,3540,3266
"2022-10-15 04:",3516,0,52,0,14.1,0,0.5,86,0,5,32,198.81,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1628.9033,1377.0309,1725.3082,929.861,919.5448,730.7869,1050.2752,1435.7251,1995.2503,1569.4316,1268.342,847.9255,651.8521,1183.3372,1812.9709,1518.6428,1714.0191,1186.33,1028.4484,918.4557,1505.2473,1872.0705,2242.7923,1575.2766,1378.2891,863.7706,686.9833,1429.6908,8268.9493,5,0,6377,6099,3463,3502,3540,3266
"2022-05-22 18:",3516,0,52,0,24.6,0,2.5,57,0,0,45,605.16,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1449.8529,1225.6661,1322.2909,825.579,769.1483,769.819,1136.5509,1454.8696,1813.5093,1509.68,1195.2317,839.2681,671.7329,1211.2562,1622.3483,1358.967,1360.0238,1003.3672,857.2688,853.0099,1360.9449,1676.3541,2081.9211,1433.9398,1356.8958,949.0193,685.2047,1561.0316,7575.688,164,506,6377,6099,3463,3502,3540,3266
"2022-08-07 19:",3516,4,52,0,29.6,0,4.2,76,0,10,13,876.16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1298.3094,1097.5557,1291.78,822.5367,806.1451,696.7357,1046.1346,1365.8946,1713.6955,1500.9998,1175.6002,839.1437,635.1565,1172.5203,1486.871,1245.4838,1632.3646,1358.3699,1123.6248,936.0606,1339.9398,1680.9957,2077.8965,1456.6034,1304.2131,910.6945,677.7772,1490.1909,8129.5472,205,344,6377,6099,3463,3502,3540,3266
"2022-11-07 14:",3516,0,52,0,16,0,2,45,0,7,57,256,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2111.9978,1785.426,1515.4677,728.9098,683.7455,699.274,960.3053,1060.1969,1299.0875,1020.7355,831.8016,748.1553,590.9984,1133.4292,2302.0899,1928.3549,1642.5936,855.2583,869.1096,804.7654,1353.1119,1558.2973,1744.7178,1396.8492,1342.7322,1024.8259,762.607,1927.3189,6954.4798,249,576,6377,6099,3463,3502,3540,3266
"2022-12-01 23:",3516,1,52,0,-5.3,0,1.9,54,0,0,20,28.09,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1713.212,1448.3028,1723.0477,868.8052,752.9162,705.0281,1020.3469,1435.3228,1910.7712,1586.7449,1159.0799,841.66,638.4242,1240.3483,1857.3592,1555.825,1753.0273,1115.8678,983.7984,852.3863,1446.9003,2005.9857,2233.1014,1583.3558,1354.9644,904.689,673.4353,1626.6828,7746.0492,67,80,6377,6099,3463,3502,3540,3266
"2022-08-07 14:",3516,2,52,0,31.6,0,3.3,76,0,8,44,998.56,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1279.3374,1081.5173,1387.9832,860.9016,816.8118,701.961,950.0915,1220.6048,1705.9716,1376.1213,1150.0804,809.3541,610.243,1174.3526,1409.2004,1180.4229,1526.4511,1147.1911,1034.5795,874.2766,1339.1671,1570.6245,1925.4209,1395.5382,1316.0766,862.8294,687.0747,1443.5518,7724.9802,277,586,6377,6099,3463,3502,3540,3266
"2022-05-02 13:",3516,2,52,0,18.2,0,3.4,34,0,2,53,331.24,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2375.4166,2008.1128,1697.0905,894.5402,787.4554,754.3234,958.8933,1127.7355,1355.9988,980.6958,984.5213,735.7956,569.5708,1066.1733,2659.6338,2227.853,1581.2448,994.7677,920.0162,833.5135,1365.0079,1634.5283,1883.7506,1400.1081,1326.1252,1021.5266,821.0009,1776.9336,7508.5176,180,559,6377,6099,3463,3502,3540,3266
"2022-07-05 20:",3516,6,52,0,29.4,0,2,74,0,8,19,864.36,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1405.3468,1188.0425,1430.4686,825.8474,727.4174,747.4324,960.3246,1315.7429,1612.8988,1336.531,1166.7938,887.6958,739.5461,1417.6596,1709.8004,1432.2213,1368.3868,998.8622,989.6179,781.6007,1395.0453,1915.5212,2124.7164,1473.0514,1473.1973,1090.8792,852.9169,1720.8725,7426.1479,187,370,6377,6099,3463,3502,3540,3266
"2022-11-10 14:",3516,3,52,0,18.9,0,1.3,56,0,2,77,357.21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2042.865,1726.9829,1451.8502,801.6637,845.8423,847.3069,994.2393,1046.2451,1253.9828,1089.7042,965.9139,681.1178,558.1152,1304.0624,2309.2198,1934.3275,1506.9477,870.8912,902.1555,909.8925,1406.2019,1522.0671,1772.8813,1275.2268,1359.6451,1018.7448,754.8344,1809.904,7578.1933,266,686,6377,6099,3463,3502,3540,3266
"2022-06-09 12:",3516,1,52,0,22.3,0,0.9,70,0,10,22,497.29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2314.5593,1956.6652,1502.8569,907.3442,811.1634,706.2644,916.2469,1063.4061,1259.4463,1002.7827,931.4142,681.6692,638.1882,1266.4996,2677.3472,2242.6913,1515.9371,1063.789,935.6523,813.3599,1236.471,1517.6449,1712.4384,1416.3795,1406.4824,1124.9797,791.1505,1707.1147,7390.2911,177,589,6377,6099,3463,3502,3540,3266
"2022-03-24 04:",3516,1,52,0,4.4,0,1.5,76,0,1,18,19.36,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1851.9625,1565.5993,1682.7805,934.0903,889.9475,751.4326,1017.3119,1607.4729,1940.6676,1618.302,1218.0154,824.9752,664.3572,1178.8866,2011.571,1685.0004,1702.4393,1163.2406,972.277,848.4778,1523.821,2091.1764,2289.7076,1579.4175,1336.0353,905.3834,714.497,1569.5947,8100.5987,8,0,6377,6099,3463,3502,3540,3266
"2022-11-26 12:",3516,3,52,0,8.7,0,4,39,0,0,125,75.69,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1225.9867,1036.416,1365.2062,977.5806,1011.5485,845.1678,1066.7376,1319.8222,1601.3857,1450.0121,1189.3655,838.6577,613.3448,1353.6802,1476.5108,1236.806,1477.9043,1340.7121,1342.8784,1061.7476,1510.3593,1778.5556,1990.2809,1422.1115,1286.2398,964.8884,652.6459,1637.3691,9156.7319,315,1134,6377,6099,3463,3502,3540,3266
"2022-05-20 01:",3516,2,52,0,17.5,0,1.4,58,0,8,25,306.25,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1832.3632,1549.03,1747.7654,935.8304,847.3649,795.0628,1079.2773,1563.4784,1874.4908,1527.7254,1200.9039,857.1403,675.0019,1129.8123,1990.0264,1666.9537,1778.4864,1141.8259,1008.067,865.0099,1514.6622,2123.0743,2282.241,1565.7728,1360.0611,919.7955,691.8458,1544.6274,8187.1004,5,0,6377,6099,3463,3502,3540,3266
"2022-09-18 04:",3516,0,52,0,23.4,0,0.8,92,0,7,20,547.56,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1631.3812,1379.1253,1844.7898,987.2462,862.696,757.6699,1034.7619,1408.3561,2074.4857,1638.2952,1266.0429,816.4188,633.7201,1230.6786,1784.1433,1494.4953,1781.7814,1184.9268,1023.4407,948.3391,1515.6293,1887.3339,2197.8646,1609.4758,1346.4496,837.9153,685.6702,1544.6562,8314.7099,2,0,6377,6099,3463,3502,3540,3266
"2022-05-30 08:",3516,2,52,0,21.6,0,1.7,74,0,10,31,466.56,0,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2288.5399,1934.6695,1541.0472,1004.0939,756.0362,761.6593,1018.143,1363.4791,1497.5166,1195.9845,1052.1892,834.9654,668.1925,1399.7936,2707.5857,2268.0206,1567.8747,1160.2039,995.8462,870.6802,1612.8727,1877.0501,1894.9891,1608.4663,1486.1275,1067.3148,845.3217,1899.4808,8179.5354,589,2128,6377,6099,3463,3502,3540,3266
"2022-03-15 16:",3516,2,52,0,13.1,0,2,48,0,7,68,171.61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1630.2432,1378.1636,1390.7552,883.9075,806.7092,725.6557,990.7719,1143.564,1394.4569,1158.1264,963.4196,847.1633,641.3503,1131.7488,1902.5113,1593.6466,1494.0703,1029.8676,919.7426,820.823,1389.7874,1703.9165,1976.5059,1420.5677,1366.9616,1023.4141,767.9299,1761.6974,7567.2649,241,718,6377,6099,3463,3502,3540,3266
"2022-08-30 00:",3516,1,52,0,20.3,0,2.9,72,0,10,6,412.09,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1638.7685,1385.3707,1789.5551,967.1724,896.3035,799.4979,1069.2406,1520.5369,1983.7986,1598.3708,1214.8881,826.3923,622.2149,1222.1993,1972.5001,1652.2728,1766.0221,1170.0272,1039.368,855.6497,1594.3668,1960.4161,2380.9897,1600.1692,1384.4791,892.7282,715.7115,1533.09,8391.6261,13,13,6377,6099,3463,3502,3540,3266
"2022-09-12 16:",3516,3,52,0,27.2,0,1.5,63,0,9,24,739.84,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1290.0512,1090.5749,1359.2604,905.6013,792.2172,748.8894,1037.1166,1417.0371,1762.1757,1460.6324,1181.2595,899.2598,629.3464,1293.9213,1414.6892,1185.0204,1261.6065,955.376,980.1618,789.8103,1427.5997,1682.229,1982.6913,1531.6717,1325.981,942.4713,804.4279,1697.2083,7636.7723,211,592,6377,6099,3463,3502,3540,3266
"2022-12-09 03:",3516,0,52,0,1,0,1.9,68,0,0,25,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1560.8485,1319.4988,1756.0422,890.7131,772.4505,736.3532,959.413,1397.2154,1897.5713,1581.3605,1191.4723,805.6604,626.4715,1241.0862,1792.47,1501.4699,1786.0026,1095.565,1011.3947,819.9535,1434.8591,1954.6028,2172.825,1521.9993,1329.5887,915.2683,694.952,1574.9253,7720.7021,3,0,6377,6099,3463,3502,3540,3266
"2022-07-16 14:",3516,0,52,0,27.4,0,2.7,74,0,8,29,750.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1309.4962,1107.0126,1292.9436,923.6806,786.7259,806.6654,1111.3884,1352.6145,1698.0716,1374.7161,1200.9262,751.2778,679.9315,1176.8824,1547.1796,1296.0018,1302.4849,1049.6705,944.8392,982.5768,1288.0605,1715.7533,1846.0606,1348.0996,1272.9671,918.4974,730.0618,1541.8245,7893.6073,256,757,6377,6099,3463,3502,3540,3266
"2022-08-27 00:",3516,4,52,0,23.1,0,2.2,82,0,8,41,533.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1581.959,1337.3452,1824.098,919.3507,823.3974,744.6139,1057.1028,1582.5764,1941.2357,1610.0248,1168.1295,780.9153,643.2571,1199.5598,1910.2254,1600.1088,1856.6116,1130.6682,1005.2737,871.5659,1584.0521,1918.1831,2295.2334,1597.3753,1379.6261,871.1986,683.8318,1479.7288,8136.0247,16,2,6377,6099,3463,3502,3540,3266
"2022-11-27 00:",3516,1,52,0,1.1,0,2.2,55,0,0,56,1.21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1531.5459,1294.7277,1716.0684,911.2606,767.7097,720.7132,962.3443,1405.2219,2002.8577,1647.5961,1204.6007,836.6404,641.321,1177.7418,1753.6641,1468.9642,1714.224,1152.6946,953.6183,897.8215,1503.6617,1969.0661,2240.7601,1549.5687,1277.0032,874.1157,656.0369,1470.7275,7869.8239,8,1,6377,6099,3463,3502,3540,3266
"2022-10-09 00:",3516,2,52,0,14.3,0,2.3,74,0,8,14,204.49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1590.6496,1344.692,1678.7102,930.1263,852.732,732.3807,933.8836,1344.6621,1857.3382,1605.5087,1244.2787,830.4571,610.6668,1149.2865,1612.6987,1350.8845,1748.6109,1176.9121,938.553,909.3966,1352.2307,1766.1208,2126.0909,1541.4718,1297.8376,853.8511,681.5938,1468.3711,7826.215,17,0,6377,6099,3463,3502,3540,3266
"2022-09-01 03:",3516,0,52,0,19.3,0,1.4,92,0,0,11,372.49,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1619.7031,1369.2534,1815.885,916.5289,891.9041,753.1001,1003.4361,1493.9946,1964.2897,1616.2264,1208.0421,795.8513,650.2869,1258.0651,1894.269,1586.7421,1724.6813,1104.7899,965.9638,883.53,1467.2638,1882.8616,2230.1443,1537.0355,1387.3321,870.9734,693.3034,1540.7703,7986.5167,4,0,6377,6099,3463,3502,3540,3266
"2022-08-30 19:",3516,0,52,0,19.7,1.6,2.2,98,0,10,3,388.09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1415.2711,1196.4322,1390.6742,888.7588,786.9366,790.7419,1088.3438,1346.602,1619.5531,1350.0694,1147.894,839.1253,591.1538,1251.5809,1858.0277,1556.3846,1343.7789,1064.5691,924.1814,813.0946,1425.942,1800.1147,2179.1273,1496.2109,1374.1026,948.0376,749.0646,1641.3341,7782.5682,292,563,6377,6099,3463,3502,3540,3266
"2022-11-28 19:",3516,0,52,0,13.4,0,2,91,0,10,33,179.56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1422.5041,1202.5462,1380.1912,843.8801,784.9691,802.208,1081.55,1342.187,1823.4547,1545.9382,1220.8598,837.1353,638.4304,1332.9924,1612.4191,1350.649,1568.3684,1051.2264,958.2073,883.5306,1574.8062,1895.5834,2187.4774,1537.9167,1472.6782,1039.422,744.4772,1648.6201,7980.3777,255,511,6377,6099,3463,3502,3540,3266
"2022-01-01 15:",3516,0,52,0,1.9,0,1.7,35,0,0,46,3.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1278.3967,1080.7219,1213.9035,939.3724,775.913,736.1875,1076.3011,1340.471,1619.6607,1417.4097,1259.7245,922.038,682.8141,1312.0604,1231.2541,1031.365,1255.5512,1024.068,932.6582,829.0344,1323.2535,1536.8826,1831.8579,1315.8253,1327.0592,946.5958,712.9146,1609.4363,7636.7881,157,521,6377,6099,3463,3502,3540,3266
"2022-07-17 20:",3516,1,52,0,26.5,0,3,69,0,5,21,702.25,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1417.0845,1197.9645,1326.3835,802.3637,712.65,800.4059,1108.0994,1585.9125,1932.7926,1585.6644,1148.1456,860.0252,626.4448,1185.0248,1604.99,1344.4266,1315.2502,984.7641,949.6334,1014.3108,1426.9763,1937.4569,2126.5824,1500.2831,1327.9124,893.7238,666.3684,1451.8314,7799.2036,133,352,6377,6099,3463,3502,3540,3266
"2022-03-13 12:",3516,0,52,0,11.4,0.2,1.9,97,0,10,19,129.96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1547.8877,1308.5422,1488.3053,972.7714,843.7969,791.952,1130.1514,1502.3176,1708.4478,1602.9588,1256.6294,826.2554,649.2284,1214.5902,1725.5353,1445.402,1420.3724,1088.4625,929.0205,891.9122,1478.978,1849.5573,2158.0868,1495.7296,1348.8812,935.3341,705.8444,1567.6294,8127.0449,155,497,6377,6099,3463,3502,3540,3266
"2022-12-18 18:",3516,1,52,0,-7.8,0,2.6,48,1.4,0,22,60.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1344.3257,1136.457,1331.5413,804.9781,792.3622,738.8344,1092.0243,1370.4646,1798.2945,1462.7307,1251.0156,850.3791,692.9556,1234.1914,1516.8837,1270.6239,1435.6021,1191.5934,1006.336,912.937,1633.3563,1808.9979,2080.0806,1390.8654,1342.7868,864.2787,667.3696,1431.0291,8172.4217,0,0,6377,6099,3463,3502,3540,3266
"2022-04-12 02:",3516,0,52,0,17.8,0,2.4,87,0,9,25,316.84,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1855.4383,1568.5379,1729.972,896.8957,893.2353,796.1542,1089.1462,1634.8335,1948.5367,1582.6691,1308.524,829.3773,703.8001,1251.5251,2029.1275,1699.7073,1729.5285,1187.07,995.8054,945.9513,1656.441,2098.9984,2368.9819,1598.576,1398.8542,945.1892,747.869,1594.3275,8460.6991,4,0,6377,6099,3463,3502,3540,3266
"2022-11-21 18:",3516,3,52,0,13.2,0,1.6,66,0,4,35,174.24,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1392.2643,1176.9824,1361.1304,900.0944,972.223,777.7139,1111.5573,1231.3103,1578.9882,1333.2131,1140.3727,905.5305,640.1884,1244.0421,1697.2745,1421.7293,1461.1402,1111.2774,1022.7723,984.262,1455.9563,1727.9682,2019.5926,1521.7837,1507.1815,1014.3849,804.0608,1658.2335,8335.8566,398,1208,6377,6099,3463,3502,3540,3266
"2022-05-04 10:",3516,0,52,0,18.9,0,2.2,35,0,0,60,357.21,0,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2040.5981,1725.066,1514.598,960.6434,851.8836,797.7717,986.321,1140.5288,1346.563,988.1671,930.536,755.8689,592.0016,1410.3295,2219.0851,1858.8262,1574.8702,1079.0153,1004.7348,886.2153,1423.4541,1658.3116,1814.8435,1401.6104,1408.9723,1110.7708,750.7801,1778.6954,7990.0392,226,760,6377,6099,3463,3502,3540,3266
"2022-09-25 01:",3516,2,52,0,17.9,0,0.9,82,0,5,20,320.41,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1592.1655,1345.9731,1768.582,949.9865,831.293,715.3503,1060.4801,1455.8569,2053.2689,1672.2392,1247.6141,826.0118,634.9145,1211.1055,1851.3617,1550.8008,1763.5882,1109.8756,996.5605,878.4222,1436.2953,1869.6463,2273.2923,1586.5233,1379.2138,883.7673,695.7901,1492.4048,7978.2635,11,0,6377,6099,3463,3502,3540,3266
"2022-02-19 11:",3516,1,52,0,-0.3,0,3.4,61,0,10,48,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1492.2962,1261.5465,1527.9419,1049.0755,967.8546,886.2988,1125.2415,1583.7656,1669.1371,1447.351,1254.4905,941.6627,693.1889,1334.8525,1711.032,1433.2537,1505.6627,1198.1356,1048.7922,1020.4327,1537.8715,1859.0525,2090.8599,1438.3792,1396.9224,942.0863,760.9187,1655.0954,8833.7024,176,644,6377,6099,3463,3502,3540,3266
"2022-04-16 12:",3516,3,52,0,17.3,0,3.3,33,0,1,69,299.29,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1429.1595,1208.1723,1299.308,948.8628,784.5199,772.2602,1031.1165,1401.4207,1784.4062,1510.2448,1119.4168,824.5244,566.99,1183.8046,1755.1868,1470.2397,1434.775,1151.0319,923.3183,1005.9323,1489.1577,1833.3206,2032.9128,1411.2302,1382.9311,953.3464,749.8074,1604.5204,8106.1996,257,815,6377,6099,3463,3502,3540,3266
"2022-10-31 01:",3516,0,52,0,12.6,0,2.1,71,0,4,25,158.76,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617.3554,1367.2682,1745.2621,939.4299,853.8395,754.2323,1003.9867,1482.0546,1994.5862,1612.2166,1278.0508,820.3611,647.2633,1209.0156,1929.0483,1615.8754,1687.3186,1101.6722,978.1693,885.4886,1510.2618,1973.4713,2258.9647,1563.3131,1398.4256,889.134,684.6344,1536.3119,8027.0803,7,0,6377,6099,3463,3502,3540,3266
"2022-03-23 19:",3516,1,52,0,6.3,0,2.9,61,0,9,32,39.69,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1645.6669,1391.2022,1351.2189,804.3532,798.331,733.0632,1093.3717,1399.4216,1582.0945,1387.084,1187.3976,807.5183,636.8534,1248.5839,1749.6201,1465.5769,1289.8842,1007.1952,895.963,873.849,1500.1466,1932.9549,2114.4916,1563.2344,1450.6844,1047.4107,712.7431,1484.2974,7706.2729,217,438,6377,6099,3463,3502,3540,3266
"2022-12-01 22:",3516,0,52,0,-4.9,0,1.8,51,0,2,19,24.01,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1513.4312,1279.4131,1621.0176,928.8843,719.7548,772.5644,1029.9482,1386.5923,1826.706,1478.623,1163.006,870.1366,641.2517,1361.022,1740.5648,1457.9913,1734.0148,1084.3002,1025.3415,894.7887,1436.5839,1880.363,2206.7877,1487.329,1422.9482,953.792,708.4938,1629.4678,7892.166,200,275,6377,6099,3463,3502,3540,3266
"2022-01-19 03:",3516,0,52,0,-6.4,0,0.9,55,0,0,31,40.96,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1647.0651,1392.384,1829.4046,1024.3423,892.3154,712.6742,1043.5968,1569.2994,1886.8862,1568.9425,1175.2265,803.99,646.1613,1156.528,1946.1313,1630.1851,1600.4431,1205.6403,955.9802,828.1032,1551.5858,2053.4854,2229.3233,1526.0156,1375.3907,878.7756,706.8533,1617.1667,8214.2382,0,0,6377,6099,3463,3502,3540,3266
"2022-09-12 01:",3516,1,52,0,21.7,0,1.9,82,0,8,30,470.89,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372.9208,1160.6299,1770.7541,954.6869,800.7903,681.6319,1020.8792,1376.7974,1912.8343,1630.4239,1264.8082,824.7843,647.76,1251.2138,1784.8261,1495.067,1647.3649,1142.7186,940.2991,803.6481,1390.9434,1765.9379,2220.9489,1566.5258,1240.7944,832.4374,727.6967,1556.3072,7735.5975,5,0,6377,6099,3463,3502,3540,3266
