"timestamp","spot_number","rent_num","station_dist","station_type","temp","rain","wind","wet","snow","cloud","dust","temp.sqr","sunny","semester","past_return","1_2","2_3","3_4","4_5","5_6","6_7","7_8","8_9","9_10","10_11","11_12","12_13","13_14","14_15","15_16","16_17","17_18","18_19","19_20","20_21","21_22","22_23","23_24","weekend","m0","m10","m5","m20","m25","m30","m35","m40","m45","m50","m55","m60","m65","m70","f0","f10","f15","f20","f25","f30","f35","f40","f45","f50","f55","f60","f65","f70","most_use","bus_passenger","sub_passenger","ele_male","ele_female","mid_male","mid_female","high_male","high_female"
"2022-03-12 15:",592,6,611,0,19.4,0,3.2,52,0,8,125,376.36,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,659.9733,304.603,1372.4024,3947.1602,3859.2213,2131.4909,1656.3059,1285.6943,1102.0397,926.0877,904.0323,608.9515,469.1071,929.9393,804.9594,373.8206,1931.0762,5466.0891,4084.5122,2112.0496,1643.7679,1017.1108,1040.8602,896.885,827.2219,650.8657,567.597,1287.439,24900.5971,550,2716,6377,6099,3463,3502,3540,3266
"2022-10-06 10:",592,8,611,0,15.6,0,2.6,77,0,9,13,243.36,0,1,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486.2248,224.4109,1179.2891,4212.9221,2901.5418,1645.7628,1439.479,1066.7356,1264.0949,1133.4827,1048.5184,745.341,507.2546,1001.4584,356.2574,165.445,1410.2878,5965.2819,3054.0594,1723.5996,1449.0469,1144.0214,1154.4676,1083.5922,964.0021,842.4194,686.5492,1536.7708,22391.6935,373,1796,6377,6099,3463,3502,3540,3266
"2022-08-25 03:",592,0,611,0,22.1,0,1.3,78,0,5,15,488.41,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.3251,161.2267,763.7601,3596.2573,3791.35,1899.1852,1382.3959,1000.9768,934.4261,833.7927,797.9798,572.1472,414.8805,842.8317,385.6137,179.0777,1016.6093,5894.1107,4009.8839,1943.5184,1323.9016,767.8159,775.3907,733.2998,701.2099,623.3743,498.4188,1186.3051,23840.603,44,0,6377,6099,3463,3502,3540,3266
"2022-05-29 12:",592,2,611,0,26.2,0,1.9,55,0,7,27,686.44,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,712.6461,328.913,1026.0499,3655.1575,3436.8248,2011.44,1499.136,1115.2759,1097.0793,904.8121,805.4719,589.7192,419.2606,819.1779,774.2849,359.5756,1335.692,5323.9927,3724.1392,1868.8809,1505.8674,1017.3249,950.9948,937.5482,856.5701,730.1242,568.3685,1188.6876,23025.4385,370,1843,6377,6099,3463,3502,3540,3266
"2022-11-10 08:",592,1,611,0,9,0,0.9,92,0,0,55,81,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519.3258,239.6886,994.2361,3746.0992,3155.5023,1695.6545,1408.2856,1051.4849,1239.3006,948.8438,956.9297,657.2582,442.5578,809.6997,365.5669,169.768,1155.3464,5844.8259,3561.6382,1665.6462,1361.3636,977.8795,1057.9205,929.3454,792.299,719.0344,589.3387,1374.0614,22439.0155,896,5045,6377,6099,3463,3502,3540,3266
"2022-05-27 11:",592,10,611,0,21.7,0,5,50,0,4,25,470.89,1,1,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,759.1832,350.3915,1533.0341,3899.2306,2911.5307,1642.5979,1544.7451,1190.8891,1319.5832,1112.5379,1027.4807,745.931,533.9113,947.3967,584.7952,271.5771,1726.8001,5591.7053,3246.2182,1774.321,1484.3566,1159.3459,1210.2724,1050.5654,947.9012,848.8985,653.7122,1284.4737,22094.7054,410,1803,6377,6099,3463,3502,3540,3266
"2022-01-09 17:",592,1,611,0,3.8,0,2.1,50,0,1,106,14.44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,666.176,307.4651,1855.9614,4290.2191,4229.2146,2177.2202,1685.2166,1112.4331,1154.1,882.7329,825.1463,553.3335,459.4207,928.4654,740.4813,343.8771,2445.2536,6250.3692,4166.2164,2032.7855,1363.1915,996.3532,946.0582,924.4368,862.0439,656.379,559.8479,1344.0984,26194.4331,445,2400,6377,6099,3463,3502,3540,3266
"2022-04-09 18:",592,6,611,0,21.4,0,3.3,40,0,0,118,457.96,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,764.9015,353.031,2558.3204,5937.2668,5192.7199,2465.0948,1943.0335,1346.5281,1225.1053,1038.2234,902.8538,706.8716,487.6369,873.0277,791.2017,367.4319,2835.2015,7829.1888,4881.8999,2303.9686,1623.0672,1163.7393,1046.3117,990.8893,957.233,796.3153,667.3635,1405.0012,32176.2395,666,3464,6377,6099,3463,3502,3540,3266
"2022-11-18 21:",592,2,611,0,11.5,0,0.4,69,0,4,24,132.25,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,432.4911,199.611,1517.0772,5927.6634,4761.118,2406.2968,1753.8449,1216.8324,1348.4838,1013.4652,906.0593,654.2439,464.913,769.3963,454.6049,211.1173,1910.9669,7900.3498,4930.8017,2366.7287,1609.8492,888.7347,997.4428,867.1051,825.2792,731.511,532.4423,1313.2167,31656.6525,722,3534,6377,6099,3463,3502,3540,3266
"2022-10-27 13:",592,9,611,0,18.4,0,2.6,50,0,0,52,338.56,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,533.9314,246.4293,1542.3137,5008.5682,3003.8577,1619.7784,1599.0091,1159.2154,1371.5294,1046.9952,1094.608,718.5941,447.8471,911.4471,350.3926,162.7216,1718.012,6878.9568,3082.9052,1859.9508,1506.1602,1199.4133,1300.031,1056.8239,998.2538,774.5561,632.2421,1270.1955,24559.1864,518,2096,6377,6099,3463,3502,3540,3266
