"timestamp","spot_number","rent_num","station_dist","station_type","temp","rain","wind","wet","snow","cloud","dust","temp.sqr","sunny","semester","past_return","1_2","2_3","3_4","4_5","5_6","6_7","7_8","8_9","9_10","10_11","11_12","12_13","13_14","14_15","15_16","16_17","17_18","18_19","19_20","20_21","21_22","22_23","23_24","weekend","m0","m10","m5","m20","m25","m30","m35","m40","m45","m50","m55","m60","m65","m70","f0","f10","f15","f20","f25","f30","f35","f40","f45","f50","f55","f60","f65","f70","most_use","bus_passenger","sub_passenger","ele_male","ele_female","mid_male","mid_female","high_male","high_female"
"2022-01-22 12:",573,0,62,0,2.6,0,0.6,43,0,8,54,6.76,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,603.12,201.0403,241.0622,569.4222,803.7886,820.0451,855.6742,752.5741,756.0198,514.1514,515.8413,386.8981,268.4065,628.5649,591.0802,211.3357,286.9103,825.0047,1008.2018,887.1298,965.6071,650.0126,598.7085,486.1509,569.555,479.1698,414.7624,942.8437,6734.8735,300,1821,6377,6099,3463,3502,3540,3266
"2022-05-29 11:",3569,4,116,1,23.7,0,2.8,63,0,8,34,561.69,1,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,594.0611,274.1817,853.8373,3494.9316,3350.3426,1931.4139,1468.7953,1059.2053,1117.6266,913.962,839.3552,581.4568,396.5128,775.765,632.8319,293.8856,1184.6872,5134.6881,3476.9963,1793.8715,1460.0801,929.6713,933.0594,887.041,821.4147,715.997,569.7988,1188.4545,22111.1194,297,1500,6377,6099,3463,3502,3540,3266
"2022-08-11 17:",3579,5,83,0,26.7,0,2.4,79,0,10,28,712.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,506.1427,233.6038,1115.7855,3722.8756,3008.9503,1768.5073,1614.3715,1233.449,1212.8281,1079.9345,943.9014,723.1392,513.3383,933.7522,676.1353,313.9948,1751.4278,5226.2777,3169.3326,1779.1498,1328.1955,1033.3067,1163.9614,956.8512,896.5836,764.52,595.5884,1339.859,21617.6603,718,3476,6377,6099,3463,3502,3540,3266
"2022-01-17 17:",3570,2,10,0,-2.5,0,3.8,78,0.3,6,30.5,6.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,600.5751,279.6934,559.7279,753.0476,1015.7602,933.7787,888.2982,882.9844,929.4288,824.0351,816.0891,605.9306,411.2288,788.1081,648.8935,345.6195,481.0924,800.1014,1075.1745,921.2078,1017.8252,798.9407,918.12,798.5476,910.5301,742.1036,518.9448,1390.6746,7405.1936,478,1175,6377,6099,3463,3502,3540,3266
"2022-02-24 23:",3520,2,85,0,-1.8,0,0.8,76,0,0,31,3.24,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,787.2744,366.6414,692.214,1055.4271,1659.6076,1545.4579,1401.9401,1237.8348,1218.0757,983.1161,981.4864,780.1468,471.594,1049.8419,703.8911,374.9128,662.3832,1400.4684,1948.2378,1706.2967,1584.7534,1326.2473,1296.9425,1161.9241,1264.4711,952.6474,647.4557,1530.1464,12302.189,92,143,6377,6099,3463,3502,3540,3266
"2022-03-30 16:",3587,2,127,0,12.7,0,1.6,83,0,10,39,161.29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1195.8276,650.4013,912.3196,865.9973,970.5889,1038.8801,1352.297,1306.6203,1339.186,1229.9218,1036.5027,696.1139,591.2196,1141.4587,1442.6878,754.0743,1058.9484,975.6279,1187.5368,1218.804,1311.4135,1299.1243,1488.4153,1329.4701,1177.9846,1071.9354,701.0607,1666.0918,8921.1455,419,1212,6377,6099,3463,3502,3540,3266
"2022-11-23 05:",3564,0,332,0,10.1,0,2.2,73,0,10,43,102.01,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1618.4671,1368.2083,1791.5767,966.8975,894.4589,783.6378,1133.5155,1561.2539,2004.2286,1603.5192,1304.377,870.8698,700.2317,1242.9322,1855.8438,1554.555,1780.415,1124.2584,1019.1516,832.7357,1503.1679,1953.7634,2305.2719,1573.5535,1448.9017,878.7295,692.1842,1611.3596,8257.8233,48,209,6377,6099,3463,3502,3540,3266
"2022-03-18 11:",3878,0,410,0,8.8,0,3.8,57,0,10,9,77.44,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2146.989,1815.0058,1338.6044,926.8775,779.1151,720.2242,971.171,1077.0421,1322.243,1102.4612,1031.4743,746.1095,591.6162,1204.2876,2362.2174,1978.7213,1452.3307,1029.1591,919.5634,852.9317,1346.8269,1748.3714,1860.1181,1455.0314,1394.2427,1037.8651,814.4477,1871.9757,7545.8689,159,456,6377,6099,3463,3502,3540,3266
"2022-09-24 15:",584,10,90,0,24.1,0,3,42,0,2,22,580.81,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,508.836,212.964,446.143,1202.705,1485.2829,1142.178,1047.1229,770.97,837.6714,577.7552,619.5383,433.7803,300.441,649.1531,477.9817,234.185,505.9145,1511.7973,1314.1767,1013.7349,841.0116,789.8724,641.13,543.7031,563.8418,428.0404,380.3645,978.4214,9558.0093,546,0,6377,6099,3463,3502,3540,3266
"2022-01-01 01:",551,0,59,0,-9.2,0,1.8,42,0,0,25,84.64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,966.4979,525.6705,879.7106,734.0445,817.8458,901.4149,1101.4042,976.7163,1113.6884,1239.6083,1065.8654,804.5629,582.8088,1044.3879,1279.9896,669.0342,847.0843,837.0932,986.4503,945.4367,1075.5245,1097.5818,1416.521,1200.6826,1120.7242,986.5235,646.6694,1433.1965,7399.2141,0,0,6377,6099,3463,3502,3540,3266
"2022-09-19 22:",540,11,34,0,21.3,0,3,60,0,5,33,453.69,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,387.0477,161.9917,447.5272,1302.4412,1513.8353,1048.9518,1062.7287,653.249,725.1406,561.5894,595.1336,474.2786,334.7881,553.6539,350.6775,171.8132,547.4928,1779.59,1515.6768,1161.5667,969.3718,675.2513,574.0118,545.8536,573.7604,508.8432,398.9702,1090.3975,10354.1623,299,0,6377,6099,3463,3502,3540,3266
"2022-01-19 09:",3863,0,42,0,-4.8,0,2,59,0,9,54,23.04,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382.0016,159.8795,323.6545,1077.1291,1346.2442,970.1217,944.6747,698.1766,797.6453,647.5177,565.8007,452.471,348.3643,676.9982,292.1702,143.1477,316.0459,1515.5206,1244.4977,826.8113,833.777,654.4973,640.2374,570.6468,609.4518,509.7585,418.7482,996.0914,8758.7763,634,0,6377,6099,3463,3502,3540,3266
"2022-12-21 14:",3891,0,92,1,1.5,0,2,89,2.8,9,37,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,654.9202,305.4079,318.9509,392.4566,522.9463,558.9343,641.3878,608.4981,620.8873,510.7786,578.7673,440.9967,268.7959,637.3909,497.829,246.1174,266.6666,473.8109,610.2868,631.143,662.1292,637.0395,606.8662,628.5909,624.665,582.7375,442.2412,1095.3233,4493.0949,292,0,6377,6099,3463,3502,3540,3266
"2022-10-25 00:",3509,2,118,0,7.5,0,2.5,54,0,0,21,56.25,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403.7222,168.9705,559.9363,1492.2738,1455.5475,1044.3488,1004.7318,627.794,641.1279,523.6147,562.2663,402.4672,273.4787,533.6924,291.5978,142.8671,543.3726,1963.7112,1486.1433,1102.6505,866.5229,611.1523,532.2581,474.6293,528.4902,484.1455,381.0978,777.7781,10415.9298,74,0,6377,6099,3463,3502,3540,3266
"2022-04-01 03:",3873,1,47,0,5.9,0,2,71,0,0,30.5,34.81,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,804.3366,376.2801,420.9159,599.6223,872.8,985.8101,1026.8768,892.494,960.2063,710.6179,741.9637,641.2086,455.7205,943.956,708.4049,307.7114,462.6128,738.7081,992.2635,988.9481,1109.1519,943.5152,920.8328,773.1804,990.7592,840.7169,669.3763,1359.5284,7314.1808,0,0,6377,6099,3463,3502,3540,3266
"2022-08-13 13:",3505,0,71,0,24.8,1.7,1,87,0,10,40,615.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,771.6202,398.3088,518.1992,858.956,899.0647,850.1422,1090.9149,876.7839,943.8501,741.3416,722.3444,515.1193,376.8606,775.3876,795.2031,422.6813,615.0496,1005.7947,1004.1048,947.0216,1183.2201,1021.5319,1044.0117,969.0912,1071.5702,775.8605,580.8604,1258.9678,7839.219,356,0,6377,6099,3463,3502,3540,3266
"2022-08-09 21:",3500,0,29,1,24.5,19.5,2.3,96,0,10,31.5,600.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,473.267,166.4849,194.6432,439.689,709.8381,825.3495,754.5876,656.5535,629.0647,606.8334,587.4453,434.5943,327.1561,620.4509,414.1922,163.0531,226.5407,570.0226,918.953,828.4155,733.8294,568.4158,549.5329,523.4966,548.3738,572.4077,395.6084,866.9948,5780.6847,133,0,6377,6099,3463,3502,3540,3266
"2022-11-30 23:",548,0,92,0,-7.9,0,3.6,57,0,6,8,62.41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1035.8963,484.607,532.3933,575.8674,779.3315,913.0951,1122.7496,909.61,1021.2096,740.8513,772.6511,680.1267,508.1428,1069.0395,897.1604,389.7024,576.5994,695.8241,1025.5631,1046.8827,1215.1286,1009.5389,968.8477,822.7805,1028.9832,914.9357,648.5075,1485.5082,7374.4421,88,0,6377,6099,3463,3502,3540,3266
"2022-04-23 04:",3521,0,41,0,11.2,0,1.2,88,0,1,62,125.44,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1773.7144,1499.4493,1683.1872,924.3079,917.8519,790.9598,1133.8663,1576.4915,1921.6333,1619.0984,1280.6711,839.5512,684.0897,1221.7471,1976.2649,1655.4268,1705.1892,1191.9492,1006.262,894.6198,1592.7717,2041.2772,2303.2175,1577.0067,1353.7904,888.3839,698.0809,1560.1296,8452.5886,9,0,6377,6099,3463,3502,3540,3266
"2022-10-26 07:",3879,4,73,0,8,0,2,73,0,0,5,64,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418.0402,147.0574,191.2872,437.882,725.9974,803.9435,782.1751,646.8578,587.6659,581.9368,588.6235,385.9964,318.2222,545.8947,433.8299,170.7837,211.6501,678.5346,957.1883,888.5713,773.2957,614.7896,504.4153,550.0184,618.4493,586.0866,392.9222,825.9148,6047.5879,447,0,6377,6099,3463,3502,3540,3266
"2022-05-26 17:",3587,6,127,0,22.3,0,5,30,0,4,37,497.29,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1402.7509,762.9452,961.4626,903.7364,1130.3024,1069.0106,1522.4617,1415.2958,1541.9794,1283.1462,1186.6028,871.4163,642.8706,1119.2594,1769.8928,925.1004,1172.6164,1078.2705,1306.7398,1290.1852,1514.1375,1352.4373,1655.118,1352.2288,1410.6715,1123.2344,819.7114,1606.582,9814.8441,576,2048,6377,6099,3463,3502,3540,3266
"2022-11-29 13:",3586,2,80,0,7.9,0,3.2,67,0,9,37,62.41,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,316.371,132.4108,781.5391,2618.6756,1637.9994,963.6192,946.784,763.9004,929.9828,685.4852,726.6217,464.1111,335.823,643.5018,309.5302,151.653,877.0955,2940.2693,1355.9188,921.6542,992.3583,789.018,624.39,693.1753,636.9159,548.5126,429.9879,1036.7959,12377.2788,465,0,6377,6099,3463,3502,3540,3266
"2022-03-30 04:",571,0,69,0,7,0,2.3,77,0,0,16,49,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397.339,166.2988,491.9866,1264.7406,1508.3757,982.5289,967.2453,598.2298,546.8606,527.216,540.4766,396.2172,313.1067,518.465,288.5825,141.3899,456.5109,1802.2191,1473.5149,984.3548,806.0078,529.4425,487.3797,502.0396,526.6481,505.0579,339.0905,763.1133,9788.9871,54,0,6377,6099,3463,3502,3540,3266
"2022-12-14 16:",505,1,69,1,-5.5,0,3.2,45,0.1,0,44,30.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,582.0147,354.95,646.9506,1055.5283,1054.6841,891.732,1003.4157,924.4634,993.2423,716.6948,924.3503,677.0929,440.2543,785.7555,457.3337,264.5363,553.6427,1255.3949,1186.3517,1035.1989,1078.1931,861.2297,947.085,900.7263,1135.9762,839.4098,616.4027,1522.9914,8560.4987,349,0,6377,6099,3463,3502,3540,3266
"2022-08-31 13:",3878,0,410,0,23.2,0,2.4,78,0,10,16,538.24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2161.116,1826.9484,1608.0886,1038.1585,910.689,751.6731,918.4766,1116.403,1300.568,1086.2131,885.8772,722.8974,617.1217,1358.0184,2359.6571,1976.5764,1576.5349,1122.8632,1020.4946,864.2354,1341.1531,1603.0129,1682.2854,1360.2952,1261.5441,1023.1865,819.1994,1669.5628,7967.7435,263,627,6377,6099,3463,3502,3540,3266
"2022-08-17 19:",502,57,27,1,27.3,0,2.6,67,0,5,35,745.29,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,939.0156,484.7181,639.357,799.8418,889.7498,685.2568,962.0626,832.6277,914.7332,770.1932,719.0662,569.0874,442.472,798.0626,851.8008,452.7653,646.3742,908.5958,1043.7719,823.6698,1256.0488,990.4199,1081.0941,1007.261,1071.5764,835.0505,571.6187,1305.2789,7368.9973,530,0,6377,6099,3463,3502,3540,3266
"2022-03-14 22:",3579,1,83,0,5.9,0,3.2,88,0,8,23,34.81,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,493.4804,227.7597,1197.8348,4087.5435,3816.8179,2048.0411,1464.3424,1052.0124,1043.0564,872.0726,816.2146,591.0392,430.8156,899.7409,421.2676,195.6352,1408.7284,6043.2126,4033.3969,1953.1914,1356.4658,886.8947,855.6773,830.7865,791.6262,628.2461,585.0664,1230.9237,24803.0116,368,2218,6377,6099,3463,3502,3540,3266
"2022-08-01 17:",3537,0,128,0,31.2,0,3.7,70,0,10,53,973.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,698.7064,386.2583,591.1886,516.6852,566.4085,512.4231,704.1621,615.6075,683.9206,615.3411,715.5509,473.2016,416.4051,862.6524,762.7938,442.8308,590.5218,594.9943,673.0584,544.7057,754.294,819.9039,781.7865,771.1558,735.6642,809.9785,561.8704,1490.1517,4866.7313,470,578,6377,6099,3463,3502,3540,3266
"2022-11-18 03:",3581,0,40,0,7.1,0,1.8,83,0,0,33,50.41,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417.1569,174.5929,448.7398,1280.2053,1380.1617,969.1083,966.118,587.0037,559.2483,526.1213,538.7302,389.3294,300.6086,503.8515,330.6914,162.0207,437.9109,1756.428,1357.3768,994.5907,850.1126,636.4458,512.3842,483.1194,497.2226,427.3523,318.7421,816.1443,9554.1014,17,0,6377,6099,3463,3502,3540,3266
"2022-03-31 15:",3500,3,29,1,14.4,0,4.1,48,0,8,38,207.36,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,392.5306,138.0836,136.2018,346.8634,600.5079,532.8636,642.4292,561.9181,616.9214,573.512,639.9484,396.629,302.3105,539.918,266.6358,104.9652,149.7603,437.2673,546.2854,667.4737,562.8142,463.3178,535.5356,567.261,680.4564,544.7109,384.9062,881.1957,4336.5047,186,0,6377,6099,3463,3502,3540,3266
"2022-09-16 01:",3503,1,89,0,24.6,0,3.3,75,0,10,10,605.16,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1614.9468,1365.2325,1776.7597,916.0502,860.1902,751.3393,996.0971,1442.0979,2035.509,1644.271,1227.7633,767.7517,627.5945,1261.8708,1982.1923,1660.392,1717.4308,1190.9322,1023.3531,802.7953,1497.7104,1959.9958,2301.9801,1607.7615,1384.4859,883.4694,714.3688,1510.8794,8038.4678,11,0,6377,6099,3463,3502,3540,3266
"2022-07-30 23:",584,8,90,0,29.6,0,2.2,73,0,10,33.5,876.16,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,482.2696,201.8449,344.0005,985.8554,1324.7867,940.2712,896.866,592.7988,540.713,490.2128,549.5096,392.8377,280.8004,474.9515,254.1817,124.5355,295.1639,1429.6122,1289.6976,861.7164,747.0009,552.6493,524.7351,444.0819,497.8284,433.1498,336.5984,829.2729,8475.8064,149,0,6377,6099,3463,3502,3540,3266
"2022-08-17 19:",555,3,43,0,27.3,0,2.6,67,0,5,35,745.29,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1266.5445,688.8632,1159.981,970.9634,1070.3599,1023.4503,1157.4713,1119.0347,1267.585,1183.8549,1043.4372,802.0609,600.9689,1071.1844,1617.1487,845.2629,1162.6507,1106.2577,1182.1558,1138.4924,1347.566,1298.4655,1550.4182,1339.7249,1245.0867,1053.1866,735.6202,1577.5774,8996.7168,725,1300,6377,6099,3463,3502,3540,3266
"2022-08-30 11:",3518,0,23,1,18.8,2.4,3.2,98,0,10,8,353.44,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,281.3508,117.7537,270.8285,1234.9858,1236.7281,875.5256,902.7928,692.122,836.4118,663.7675,665.1907,501.4446,358.8802,626.3205,311.6208,152.6776,323.8788,1567.6343,1248.4226,867.4861,875.1023,711.6242,662.3764,642.2368,677.7552,526.8977,382.5573,968.6591,8808.6776,368,0,6377,6099,3463,3502,3540,3266
"2022-11-01 12:",3504,2,160,0,15.9,0,2.3,76,0,5,54,252.81,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1014.9439,523.9122,766.3399,793.8071,665.5933,533.5126,736.2779,680.1143,705.3497,616.388,595.2189,446.9956,403.7711,845.2747,855.4233,454.6909,680.3872,857.3758,709.2476,701.3604,877.0614,826.0635,931.5124,812.4169,977.0913,771.9317,621.3635,1341.8881,5874.2361,254,0,6377,6099,3463,3502,3540,3266
"2022-08-03 12:",576,4,19,1,27.7,0,2.2,92,0,10,29,767.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1267.3278,1071.3646,1467.9057,949.5963,731.7223,736.8436,847.031,993.3593,1306.974,1091.7925,1009.1599,733.7727,571.3193,1144.7322,1631.3123,1366.4756,1417.3377,1016.2126,887.073,854.9592,1267.2974,1480.3629,1809.4304,1343.9262,1334.7732,899.2429,731.5995,1633.9344,7290.7354,242,583,6377,6099,3463,3502,3540,3266
"2022-07-22 21:",3516,2,52,0,25.1,0,2.1,83,0,5,32,630.01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1314.5319,1111.2695,1506.5024,779.6124,722.2132,809.9603,1099.3848,1369.2454,1655.8328,1389.9137,1284.496,873.5333,623.7546,1249.5528,1613.1931,1351.2982,1436.4357,1052.8828,980.6604,859.1758,1379.6865,1720.8479,2088.864,1498.6114,1390.6894,933.3865,702.1806,1478.0979,7683.5762,186,371,6377,6099,3463,3502,3540,3266
"2022-07-15 16:",3880,4,91,0,30.1,0,3.6,60,0,4,34,906.01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,520.6431,287.8211,547.5717,549.1452,600.0557,520.3476,624.1242,594.3265,612.3525,561.5379,629.796,475.4851,390.0602,816.5054,1022.9637,593.8695,692.3853,608.3209,585.0289,555.5033,726.1703,762.2923,842.5729,713.6784,782.2267,750.8829,519.2026,1357.3238,4768.6961,437,822,6377,6099,3463,3502,3540,3266
