"timestamp","spot_number","rent_num","temp","rain","wind","wet","snow","cloud","dust","1_2","2_3","3_4","4_5","5_6","6_7","7_8","8_9","9_10","10_11","11_12","12_13","13_14","14_15","15_16","16_17","17_18","18_19","19_20","20_21","21_22","22_23","23_24","weekend","m0","m10","m5","m20","m25","m30","m35","m40","m45","m50","m55","m60","m65","m70","f0","f10","f15","f20","f25","f30","f35","f40","f45","f50","f55","f60","f65","f70","bus_passenger","sub_passenger","ele_male","ele_female","mid_male","mid_female","high_male","high_female"
"2022-11-01 07:",592,0,10.9,0,0,94,0,9,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506.7324,233.8758,894.8404,3678.2922,3500.9006,1873.5688,1413.8965,1082.4333,1273.2639,973.5903,906.7559,624.9678,397.7039,807.1214,423.5464,196.6938,1096.8454,6174.8949,3961.0288,1921.684,1406.1916,860.2209,1007.9743,870.2025,809.4365,687.4056,565.0513,1370.3236,531,2867,6377,6099,3463,3502,3540,3266
"2022-06-07 05:",592,0,15.6,0,2.8,67,0,4,11.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493.0057,227.5404,951.0274,4044.3331,3906.915,1966.5069,1366.4029,979.9115,1090.7862,869.7774,722.7874,529.2642,431.5074,919.2919,395.4762,183.658,1219.0158,6548.6984,4175.4944,2033.6249,1374.9857,839.6575,863.9172,878.7387,710.2031,678.3761,553.4447,1473.7523,98,752,6377,6099,3463,3502,3540,3266
"2022-07-17 11:",3523,0,25.6,0,2.4,84,0,9,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,508.6949,234.7817,717.2687,3037.7303,3206.6832,1927.6077,1490.0368,1075.9373,1081.0937,804.4295,842.514,522.8506,412.9025,701.3047,352.239,163.5788,963.4669,4661.5412,3416.5867,1905.7447,1367.2773,1001.6791,975.7137,839.1138,766.1085,634.6748,577.2763,1222.2054,300,1323,6377,6099,3463,3502,3540,3266
"2022-05-24 15:",500,2,29.9,0,3.8,30,0,3,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,503.1325,232.2145,1753.7897,4669.3564,3015.6853,1673.6402,1545.3365,1249.0156,1381.5748,1128.1813,1060.874,722.4849,558.5217,1035.2305,352.8907,163.8815,1843.7596,6228.3492,3172.4677,1738.8176,1410.3781,1244.4078,1273.0768,1128.8761,1088.7638,865.0925,691.1789,1429.4755,528,2434,6377,6099,3463,3502,3540,3266
"2022-12-04 14:",3582,0,-1.7,0,3.1,26,0,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,641.7256,296.1808,1168.6385,3775.0565,3554.2504,2124.5087,1631.6449,1102.2503,1169.633,942.9534,904.2849,596.0942,422.2057,829.8146,861.9482,400.2863,1790.1919,5931.6865,3836.4203,2037.1784,1547.9089,1032.5409,1189.4786,981.4384,870.2873,711.5439,559.3143,1249.4934,565,3007,6377,6099,3463,3502,3540,3266
"2022-09-28 05:",3523,0,16.3,0,2.1,77,0,4,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402.6877,185.8552,829.5765,3856.745,3705.6422,1932.7424,1358.8932,924.2743,1051.9013,848.8075,735.5419,573.5026,398.9498,837.2312,398.4419,185.0354,1123.5678,6312.0006,4162.4421,1938.3874,1439.8683,765.5993,774.144,763.1526,644.4023,609.5367,487.7666,1275.7183,115,717,6377,6099,3463,3502,3540,3266
"2022-05-20 21:",3569,10,20,0,3.2,63,0,5,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,573.5774,264.7276,2155.7461,5952.688,4911.1078,2324.1123,1826.9206,1277.4115,1349.8972,1078.4195,1035.8534,646.5,525.6041,888.8641,562.68,261.3067,2753.0605,8006.2091,5005.2829,2410.6077,1579.1561,1089.894,1050.9664,1047.7747,886.8028,740.9629,628.9321,1274.6937,655,3847,6377,6099,3463,3502,3540,3266
"2022-10-09 12:",3582,0,13.7,1.3,2.1,89,0,10,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,564.4491,260.5147,895.4647,3645.9577,3539.0427,2031.0661,1623.059,1087.8671,1142.7622,853.7885,756.8958,606.0268,405.685,742.8739,746.4788,346.6627,1226.3999,5386.611,3515.3642,1902.4471,1447.4506,946.5009,930.1993,886.8675,789.6709,729.2631,535.8027,1157.6882,344,1721,6377,6099,3463,3502,3540,3266
"2022-10-28 18:",3860,6,16.6,0,3,61,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,509.6636,235.229,1530.4178,4901.5844,3924.5508,2221.2616,1836.169,1258.4909,1445.3673,1172.6826,1027.5763,703.4185,465.1141,906.6955,587.9853,273.0587,2013.6107,7216.1098,4327.328,2234.3915,1642.5888,1133.275,1197.7688,998.1073,976.1135,741.9719,602.2869,1403.0579,938,4313,6377,6099,3463,3502,3540,3266
"2022-06-09 20:",591,4,22.2,0,2.1,67,0,6,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,480.3648,221.7064,1767.3767,5238.8463,4018.8762,2235.5348,1662.9659,1300.263,1350.6157,1147.6747,997.5577,704.8752,463.6003,918.2678,588.3038,273.2066,2044.6988,7288.4064,4498.97,2164.7734,1562.0396,1077.2926,1063.5226,1013.5979,993.1002,718.3046,634.1199,1396.8061,612,2875,6377,6099,3463,3502,3540,3266
