"timestamp","spot_number","rent_num","temp","rain","wind","wet","snow","cloud","dust","X1_2","X2_3","X3_4","X4_5","X5_6","X6_7","X7_8","X8_9","X9_10","X10_11","X11_12","X12_13","X13_14","X14_15","X15_16","X16_17","X17_18","X18_19","X19_20","X20_21","X21_22","X22_23","X23_24","weekend","m0","m10","m5","m20","m25","m30","m35","m40","m45","m50","m55","m60","m65","m70","f0","f10","f15","f20","f25","f30","f35","f40","f45","f50","f55","f60","f65","f70","bus_passenger","sub_passenger","ele_male","ele_female","mid_male","mid_female","high_male","high_female"
"2022-10-01 04:",3571,4,16.1,0,1.4,81,0,0,47,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,427.8165,197.4536,853.872,4004.3256,3778.6165,1956.0714,1332.9805,919.9995,991.5753,855.6813,780.228,543.2589,393.2142,786.6912,377.2104,175.1752,1087.2523,6118.8303,3907.1475,1848.2381,1241.6811,762.3196,812.9348,838.4574,643.5656,628.0357,490.3015,1189.7549,33,11,6377,6099,3463,3502,3540,3266
"2022-01-31 16:",3571,1,3.7,0,3.1,50,0,4,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,577.1668,266.3842,822.6373,2429.0739,2376.593,1493.6365,1191.9225,1045.7365,1066.2924,775.7364,805.8401,579.3386,429.6149,830.4968,707.6511,328.6309,1098.733,3310.9125,2432.6115,1435.2308,1071.42,890.7476,886.9642,798.5735,773.3925,681.5046,495.1712,1091.3675,313,1519,6377,6099,3463,3502,3540,3266
"2022-03-02 03:",3571,0,-0.8,0,2.8,56,0,0,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480.5331,221.7839,851.6515,3377.3704,3622.6279,1929.1843,1247.2291,896.8524,1049.6244,711.4972,750.0434,542.9409,403.9012,838.586,328.2375,152.4324,1163.9085,5578.0224,3833.3226,1912.468,1210.3073,763.6713,754.7956,720.0628,625.6884,580.6459,538.8641,1186.4685,12,0,6377,6099,3463,3502,3540,3266
"2022-07-05 04:",3571,1,27,0,1,79,0,8,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480.8145,221.9143,624.0011,3504.3297,3673.2377,1821.3945,1400.838,964.0176,999.3491,851.6282,793.084,564.8376,402.3511,764.3183,344.0416,159.7718,927.1219,5681.92,3929.5626,2035.1036,1278.2628,733.4541,789.0919,755.667,711.386,638.2097,560.4925,1211.5995,42,11,6377,6099,3463,3502,3540,3266
"2022-04-12 02:",3571,2,17.8,0,2.4,87,0,9,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505.8393,233.464,1012.9658,3832.5202,3667.1446,1904.5346,1334.5288,961.8053,1088.2388,811.4018,784.1477,585.6771,462.1501,878.3519,399.477,185.5163,1224.6221,6026.5844,3959.2084,1985.5854,1317.3583,846.8301,862.8127,791.8836,740.1891,687.3995,589.398,1217.0732,22,0,6377,6099,3463,3502,3540,3266
"2022-06-18 18:",3571,10,25,0,1.3,75,0,9,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,576.9894,266.3022,1755.8345,5450.745,4617.5785,2487.0271,1830.5965,1208.9874,1197.9033,1012.4996,953.2057,648.1649,470.1267,876.9782,819.3532,380.5053,2145.3837,7268.1001,4697.5813,2200.8889,1599.8949,1076.5199,1113.2426,925.1441,983.3367,771.204,615.6104,1261.3241,613,3339,6377,6099,3463,3502,3540,3266
"2022-12-21 16:",3571,2,2.6,0,1.4,88,2.2,8,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,482.6029,222.7395,975.1917,3902.7227,2994.558,1643.5753,1453.2828,1209.5362,1254.043,1044.937,1076.688,732.9594,516.4495,962.0589,608.9547,282.7965,1785.8501,5563.9943,3176.8002,1833.2621,1334.1353,1039.1358,1123.862,1038.2139,951.142,773.4663,630.0606,1389.5377,739,3222,6377,6099,3463,3502,3540,3266
"2022-07-23 16:",3571,1,27.1,0,2.5,69,0,10,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,676.451,312.2077,1035.309,3687.9642,3759.6743,1968.1939,1607.1093,1190.8532,1079.1997,917.9883,849.79,631.9623,396.4327,855.7216,909.726,422.4739,1648.8035,5384.0533,3937.2383,1874.0708,1534.4287,1108.4599,1097.2772,897.6985,950.6141,751.5719,512.4326,1323.089,704,3281,6377,6099,3463,3502,3540,3266
"2022-11-20 08:",3571,3,9.5,0,2,74,0,0,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,425.2541,196.2711,758.1178,3457.4916,3480.6051,1824.1033,1406.9775,924.714,1078.5946,786.7305,762.2641,515.6693,429.9152,693.9606,409.918,190.3645,924.6361,5387.7772,3698.8261,1634.5652,1182.6827,756.0103,821.0848,744.5551,670.047,605.5712,521.6351,1184.1134,215,1010,6377,6099,3463,3502,3540,3266
"2022-10-12 04:",3571,2,7.7,0,2,85,0,0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359.8546,166.0868,767.0312,3951.3835,3744.9948,1925.7779,1393.998,981.732,1034.9221,874.5745,727.6732,530.314,406.3076,849.9339,370.3257,171.978,1121.9654,6329.799,3976.1834,1952.6202,1345.2058,773.2756,786.8373,741.0348,641.6547,615.9195,483.907,1242.2156,31,14,6377,6099,3463,3502,3540,3266
"2022-07-16 20:",3571,4,24.3,0,2.4,85,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,554.5045,255.9247,1469.3129,5266.1779,4926.0558,2564.3983,1672.9537,1228.9993,1143.9255,939.395,958.0774,571.9944,448.0919,817.1174,563.7589,261.8079,1841.5921,7123.177,4841.8189,2221.0997,1500.8527,865.124,903.8806,841.3416,839.5542,695.4364,566.0478,1266.7846,498,3180,6377,6099,3463,3502,3540,3266
"2022-02-01 11:",3571,0,-0.9,0,3.7,75,4.6,6,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,610.0785,281.5743,440.9623,1646.0807,1813.5233,1204.8407,961.7085,826.5531,951.8514,758.5772,723.2151,537.8766,365.9257,828.5766,445.8628,207.0573,527.3591,2662.8563,1883.7324,1063.7026,1017.0408,730.1581,823.4396,739.639,695.8327,635.427,440.5729,1072.8979,141,746,6377,6099,3463,3502,3540,3266
"2022-02-10 02:",3571,1,-0.8,0,1.5,55,0,8,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412.6252,190.4423,506.6777,2988.215,3674.0419,1839.9564,1297.7923,933.949,993.8488,719.679,737.5401,552.068,417.903,852.8995,353.8207,164.3131,750.5951,5016.5774,3891.4258,1910.248,1231.2005,762.2423,734.3639,725.2352,674.8006,658.9306,501.1534,1238.6715,23,0,6377,6099,3463,3502,3540,3266
"2022-09-25 23:",3571,5,18.5,0,0.3,62,0,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,342.3485,158.0067,985.2431,4366.1705,4066.0507,1958.785,1430.117,881.5284,1066.8175,778.0677,758.726,536.1761,369.684,778.7334,319.7787,148.5044,1275.153,6611.5802,4154.0267,1970.6363,1354.0748,710.5077,763.2091,757.0094,642.431,626.0675,462.9774,1170.2953,370,1354,6377,6099,3463,3502,3540,3266
"2022-11-02 00:",3571,6,9.4,0,0.7,67,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367.7806,169.7444,852.9193,4290.1207,3901.7588,1964.0284,1387.3431,971.1751,1064.6349,836.7345,781.0424,585.5716,422.9515,777.7113,370.1037,171.8753,1168.1806,6553.3572,4126.334,1928.6912,1321.5978,689.5511,846.8765,747.2728,693.0487,623.7444,489.7782,1179.1375,155,362,6377,6099,3463,3502,3540,3266
"2022-03-25 12:",3571,0,13.9,0,2.7,54,0,9,84,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,573.8377,264.8476,1315.3827,3742.3556,2955.3513,1763.2605,1532.1867,1186.1633,1297.3612,1005.253,942.0285,702.8658,497.1758,982.6714,405.7214,188.4161,1660.5782,5419.2847,3140.6308,1678.9183,1441.5546,1105.806,1158.8874,952.9194,999.9555,771.7285,597.8072,1281.5974,381,1700,6377,6099,3463,3502,3540,3266
"2022-03-18 16:",3571,5,9,0,4,52,0,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,526.2344,242.8771,1587.5355,4005.9115,3096.7149,1805.8355,1581.1142,1080.7991,1231.5011,1032.2954,1024.2762,718.7155,484.3353,923.4589,435.0309,202.0269,1966.6305,5390.9941,3369.2862,1711.3687,1457.0583,1060.0557,1167.4831,899.4154,1025.9052,781.444,581.5714,1312.2259,545,2636,6377,6099,3463,3502,3540,3266
"2022-09-16 06:",3571,2,23.5,0,3.7,77,0,9,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391.0461,180.4829,773.4023,3684.838,3683.5443,1866.6107,1432.4787,950.8516,1080.0572,941.2098,796.1264,515.6756,432.9986,817.3562,387.6524,180.0247,1113.7271,6164.6064,3996.695,1932.862,1357.6258,782.1618,852.2064,795.024,675.8474,625.3791,530.6449,1261.7339,240,979,6377,6099,3463,3502,3540,3266
"2022-03-30 04:",3571,1,7,0,2.3,77,0,0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403.498,186.2295,912.2756,3606.9467,3537.6202,1892.2099,1273.9347,876.638,995.0376,740.3985,728.5403,510.4075,393.6491,842.4022,332.8622,154.5804,1119.9849,5899.8021,3886.3091,1941.7943,1289.3173,773.4104,766.9031,763.9268,681.51,578.613,510.7957,1237.1509,35,8,6377,6099,3463,3502,3540,3266
"2022-03-16 20:",3571,12,13,0,3.3,59,0,9,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,501.1058,231.2796,1998.4378,4726.2214,4058.2016,2177.1904,1633.612,1236.2158,1254.6057,1059.351,909.8382,617.573,455.1532,889.7526,502.7439,233.4727,2216.3847,6929.4898,4280.1497,2113.284,1497.4996,1086.4758,1041.8876,919.5761,831.776,674.0702,597.38,1302.3414,489,2585,6377,6099,3463,3502,3540,3266
"2022-03-30 21:",3571,2,11.6,0,1,86,0,9,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,486.1629,224.3823,1900.2221,4875.7252,4098.4299,2147.4671,1646.1104,1187.9575,1200.8581,990.7538,859.4638,577.9933,479.8355,882.5851,428.0446,198.7827,2169.5526,6904.6093,4217.9798,2000.4658,1453.5553,879.753,942.6153,908.6954,786.1025,696.0404,588.6729,1248.4124,528,2594,6377,6099,3463,3502,3540,3266
"2022-05-22 18:",3571,10,24.6,0,2.5,57,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,718.4499,331.5919,1895.2022,4778.0617,4467.3383,2291.9964,1630.0516,1128.3256,1120.0286,959.5822,891.905,664.4015,480.7507,815.6316,828.0064,384.5237,2461.1266,6719.2317,4364.0788,2050.0246,1438.8763,980.2253,1064.7055,840.4999,848.6262,684.3968,603.1891,1373.2786,559,2821,6377,6099,3463,3502,3540,3266
"2022-09-09 11:",3571,2,26.4,0,1.9,55,0,5,33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,539.0981,248.8143,653.6301,2672.5362,2632.331,1562.8227,1285.0045,916.1036,1003.7013,858.7743,776.814,532.3312,352.1439,695.8044,476.3033,221.1939,1162.8113,4227.5146,2561.2381,1485.1855,1154.2686,933.9354,908.1847,829.5615,738.0792,620.3353,503.2054,1156.3874,253,1410,6377,6099,3463,3502,3540,3266
"2022-03-27 04:",3571,0,6.4,0,1,71,0,0,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,409.6249,189.0571,718.732,3548.5418,3566.132,1797.4862,1264.5185,889.7952,994.2228,776.5712,792.7796,490.8416,379.7703,858.6462,318.8431,148.0699,975.5247,5396.1786,3615.197,1781.788,1248.6449,725.2483,826.7046,790.7948,654.5671,613.6375,541.0539,1221.6264,19,7,6377,6099,3463,3502,3540,3266
"2022-07-11 14:",3571,4,29.9,0,3.8,66,0,8,46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,564.3438,260.4657,1104.8227,3581.9098,2871.9885,1659.5423,1591.5516,1173.7075,1254.1973,1180.1391,1055.2095,707.9319,537.7024,964.2179,260.3106,120.8874,1269.9521,4954.8333,2966.9876,1707.0948,1383.0198,1121.1254,1205.1173,1139.7038,1077.7613,761.8642,596.3228,1331.3042,527,1906,6377,6099,3463,3502,3540,3266
"2022-10-27 23:",3571,3,11.7,0,0.1,85,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,338.0324,156.0148,1684.8392,7170.5402,4489.4023,2189.5597,1444.5507,985.9077,1072.1849,879.1267,763.5455,577.3493,366.1872,805.8665,283.5004,131.6567,1852.5177,8917.8114,4389.1352,1932.5162,1296.0924,714.3666,848.9629,754.6181,729.1203,672.5425,485.4777,1259.5901,578,3303,6377,6099,3463,3502,3540,3266
"2022-01-14 02:",3571,0,-9.5,0,0.4,53,0,0,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406.837,187.7707,525.4608,2866.8979,3485.0239,1854.9242,1313.3466,885.5889,1014.5726,776.9581,692.5564,558.5864,415.4611,750.5507,296.1686,137.5402,738.5755,5243.4859,3863.5146,1929.179,1188.6643,804.3343,760.3798,755.3466,677.3316,633.0934,561.5044,1189.693,31,0,6377,6099,3463,3502,3540,3266
"2022-10-31 10:",3571,7,15.9,0,2.4,64,0,2,28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519.4222,239.733,1290.6938,4233.3423,3025.5903,1656.9718,1457.6015,1106.4951,1328.0191,982.8719,1067.4031,704.9929,494.086,885.5686,373.3502,173.3828,1271.6411,6060.0712,3035.5325,1659.1193,1457.0344,1141.1191,1152.0353,1069.6104,884.0711,742.1058,653.1827,1452.5545,352,1756,6377,6099,3463,3502,3540,3266
"2022-11-27 00:",3571,1,1.1,0,2.2,55,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,364.3828,168.176,1075.9695,4824.8248,4605.3045,2265.2841,1418.8509,908.8308,1090.51,824.8929,800.8047,509.2617,398.7697,806.9844,364.1487,169.1094,1357.545,6721.5246,4380.2619,1955.3773,1301.8604,751.7112,855.221,762.7619,658.0195,618.9115,503.2636,1123.9939,182,3,6377,6099,3463,3502,3540,3266
"2022-05-08 11:",3571,3,17.3,0,1.9,38,0,9,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,527.9527,243.6698,948.1169,3112.8145,3053.035,1780.2492,1424.0604,1097.5768,1025.2465,912.365,880.8566,616.6015,378.4123,717.8246,631.0522,293.059,1129.7961,4500.7359,3080.9998,1567.0516,1284.2235,874.8596,911.5485,940.8483,797.9106,705.0936,546.6212,1063.8438,247,1381,6377,6099,3463,3502,3540,3266
"2022-05-10 13:",3571,7,24.8,0,2.5,23,0,5,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,627.1823,289.4684,1546.9053,4494.2873,2877.681,1646.5083,1692.4654,1297.2501,1344.7668,1234.7595,1248.9004,723.9174,567.2998,961.6247,293.6332,136.3623,1860.3755,6301.369,3184.7683,1814.132,1479.254,1214.0595,1253.9863,1070.5578,1017.3012,827.1681,618.7795,1419.7314,451,2010,6377,6099,3463,3502,3540,3266
"2022-01-09 13:",3571,1,3.3,0,1,66,0,5,143,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,573.1096,264.5116,879.355,3079.6898,3588.826,1966.8581,1637.663,1093.264,1170.5918,848.7564,770.7436,614.3598,412.0337,818.3497,617.8714,286.9379,1165.0625,4861.975,3548.8419,1905.7631,1378.231,992.1796,900.009,873.8921,830.0763,706.5314,535.8858,1332.8656,296,1708,6377,6099,3463,3502,3540,3266
"2022-10-15 11:",3571,1,19.7,0,0.9,67,0,3,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,532.1139,245.5907,935.7388,3626.2182,3473.0371,2022.6125,1667.2397,1172.9868,1246.6896,931.3149,984.8951,674.1325,456.7561,931.8891,693.6845,322.1448,1371.3384,5750.8436,3633.0108,1908.5772,1638.5166,1119.6587,1022.0265,972.9836,923.5221,727.9064,582.8164,1221.9324,427,2059,6377,6099,3463,3502,3540,3266
"2022-04-05 02:",3571,2,6.2,0,0.2,49,0,0,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431.7178,199.2541,879.4217,3667.6022,3750.5811,1879.7839,1322.9902,910.1438,985.2458,777.1581,685.1679,518.2067,454.0103,847.7153,354.2385,164.5071,1158.7378,6018.332,3928.2498,1934.9357,1252.419,773.6715,817.5822,747.3437,644.2199,647.4123,533.9146,1179.8529,36,0,6377,6099,3463,3502,3540,3266
"2022-09-01 20:",3571,5,26,0,1.5,58,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,466.3404,215.2335,1575.191,5383.5955,3974.1222,2154.5765,1685.8708,1285.8853,1154.6697,1091.1251,927.8743,686.0928,470.3813,932.8693,507.3635,235.618,1954.0488,7485.6555,4456.3711,2168.7461,1592.4509,1002.1264,1205.61,929.3861,903.5363,781.7496,543.4193,1296.9094,726,3064,6377,6099,3463,3502,3540,3266
"2022-07-20 00:",3571,10,25.8,0,2.8,83,0,10,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490.4729,226.3716,682.7806,3782.2766,3830.5931,1931.7484,1412.9302,942.5132,917.8515,832.9278,754.2586,531.8681,384.0978,785.1629,345.5664,160.4799,1035.4663,5686.7425,4011.7504,1916.3109,1374.9985,770.7889,802.0895,765.7935,695.0897,660.2137,447.7941,1261.1383,224,348,6377,6099,3463,3502,3540,3266
"2022-11-12 05:",3571,1,11.7,0,2.1,75,0,0,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,364.7508,168.346,771.8219,3767.7182,3794.3981,1926.3855,1384.2894,914.5129,968.0873,763.5823,776.9041,567.7685,365.1082,768.5012,342.2147,158.9233,945.8031,6042.9379,3949.4516,1754.8804,1288.3985,748.5473,769.4842,761.3229,610.1068,617.1239,510.1423,1166.0063,133,696,6377,6099,3463,3502,3540,3266
"2022-05-16 19:",3571,12,19.6,0,4,50,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,457.0534,210.9477,1843.0807,4861.6854,3985.6703,2312.9327,1826.0682,1436.5321,1361.3154,1144.0516,1014.404,659.3506,507.6751,853.2226,552.3238,256.4975,2617.4531,7565.2466,4384.9791,2281.3943,1600.2547,1039.8244,1163.2513,1043.0024,1006.5547,803.4432,629.7258,1276.5412,849,3164,6377,6099,3463,3502,3540,3266
"2022-12-13 05:",3571,0,2.5,0,3.7,69,0,8,374,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381.6442,176.1429,793.9448,3883.6993,3858.6519,2001.98,1341.3312,958.2158,1078.2774,768.7757,776.2829,536.7012,429.1709,822.0591,391.8561,181.9773,1105.5671,6503.2241,4235.7868,2044.8705,1398.9817,811.8043,817.8822,763.0509,676.2234,632.3319,528.9721,1186.7965,113,630,6377,6099,3463,3502,3540,3266
"2022-06-06 19:",3571,8,21.3,0,3.7,53,0,7,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,824.459,380.5192,1959.4683,5151.6091,4330.3604,2403.5183,1747.398,1205.3305,1167.3714,1062.0926,923.062,610.6436,495.3453,1053.6873,627.2166,291.2776,2526.2563,7193.6571,4623.8379,2286.6976,1533.8965,1062.691,1069.1594,1002.1097,960.3131,760.5614,695.565,1457.7129,441,2440,6377,6099,3463,3502,3540,3266
"2022-03-26 03:",3571,0,12.4,6.7,3,98,0,10,31.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,415.9775,191.9893,795.1756,3613.2065,3545.2682,1884.6812,1353.6492,890.9342,939.7548,755.2751,710.7378,498.0648,386.1796,898.0061,317.8231,147.596,1083.525,5660.3913,3664.5166,1849.6012,1221.3734,765.3594,834.6248,745.0983,647.9647,602.0844,493.9887,1166.7814,13,0,6377,6099,3463,3502,3540,3266
"2022-03-21 05:",3571,1,0.1,0,1.5,63,0,3,86.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433.7068,200.172,840.9716,3489.7066,3532.8457,1868.4396,1335.8511,921.6394,931.5599,701.8092,735.8239,565.8392,407.1174,842.0116,310.019,143.9718,1016.3186,5692.6298,3809.3255,1881.6388,1261.9806,722.1448,744.5325,702.9474,622.9651,605.7148,490.9523,1192.7983,74,546,6377,6099,3463,3502,3540,3266
"2022-04-19 12:",3571,4,20.2,0,2.5,39,0,0,86,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,371.5586,171.4881,1471.4456,4245.0135,2918.5792,1737.4569,1591.7301,1189.9504,1297.9183,1054.2653,1061.3901,688.8269,474.3397,901.6085,288.9948,134.2081,1499.2967,5768.274,3113.4107,1738.8278,1567.1685,1219.9603,1149.1675,1050.3407,966.2412,712.5005,636.2382,1244.4239,386,1823,6377,6099,3463,3502,3540,3266
"2022-02-14 19:",3571,3,2.1,0,3.5,85,0,8,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,518.1072,239.126,1453.9908,4052.5349,3903.1751,2270.8048,1683.8738,1201.6735,1303.9139,938.2228,925.138,683.9162,480.6527,972.9995,523.0717,242.913,1997.2267,6182.562,4242.5794,2204.6916,1467.5784,1023.3515,992.3231,984.5876,821.2269,731.8107,640.287,1369.1574,769,2717,6377,6099,3463,3502,3540,3266
"2022-11-29 16:",3571,4,6.5,0,3,47,0,9,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,550.8946,254.2586,1264.5946,4573.3541,3046.5438,1741.1209,1633.2207,1164.4228,1246.1317,1107.5712,1114.6231,694.4277,502.8704,942.3227,417.7719,194.0117,1631.9874,6281.599,3233.0223,1796.4759,1415.4303,1110.7805,1213.7673,1008.8232,967.3639,747.6709,658.7829,1233.7144,737,3210,6377,6099,3463,3502,3540,3266
"2022-11-28 03:",3571,0,8.3,0,3,37,0,1,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397.7865,183.5937,800.2585,3959.4184,3719.7301,1982.0415,1278.6429,918.2959,982.3466,747.0361,747.2686,515.2573,391.1644,817.1468,372.324,172.9056,1100.5972,6314.6523,4137.1322,1989.5003,1304.4387,699.6522,775.2683,745.1203,620.4871,608,513.6855,1143.2822,37,0,6377,6099,3463,3502,3540,3266
"2022-06-19 11:",3571,4,23.6,0,1.8,80,0,9,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,609.7183,281.4082,971.9503,3652.252,3549.2885,1978.676,1527.9148,1026.6341,1050.8396,899.2939,990.7045,657.0905,471.0085,816.5584,583.2631,270.8656,1181.7552,5516.1645,3489.7346,1902.8026,1404.9471,1026.3568,1078.6679,817.2378,835.6322,799.6032,572.6624,1076.3305,266,1409,6377,6099,3463,3502,3540,3266
"2022-10-10 02:",3571,1,10.6,0,3.2,86,0,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387.1514,178.685,880.4617,4453.0633,3987.9559,1929.3637,1436.037,884.4345,1020.9529,801.2719,762.249,495.0994,391.6207,811.9716,343.3581,159.4545,1110.2025,6311.9566,3965.7821,1870.2009,1234.9606,746.7762,759.6557,779.0512,628.3168,622.7212,493.4743,1185.0896,50,0,6377,6099,3463,3502,3540,3266
"2022-05-07 17:",3571,1,21.9,0,2.8,22,0,5,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,808.7938,373.2894,1885.4762,4529.2258,3998.9458,2299.2426,1700.3968,1184.6285,1269.2771,999.6503,911.5516,621.4246,501.2456,898.4983,930.3932,432.0719,2780.409,6111.0131,4128.526,1906.2935,1434.9733,1074.8212,1076.3367,945.7459,867.6551,721.0782,653.4459,1188.6037,603,3408,6377,6099,3463,3502,3540,3266
"2022-06-06 10:",3571,4,17.5,0.8,3.1,90,0,9,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604.2986,278.9066,993.3851,3792.954,3374.2806,1912.887,1560.2273,1077.9339,1104.1507,976.7987,802.495,563.5202,446.8584,948.796,577.2313,268.0646,1162.8002,5599.6225,3526.0955,1854.6692,1448.7977,930.2894,899.6882,861.8422,711.2392,674.021,579.6502,1341.0309,208,1020,6377,6099,3463,3502,3540,3266
"2022-04-22 22:",3571,4,13.9,0,3,88,0,9,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,497.1893,229.4717,1809.105,5660.5421,4866.8219,2431.3136,1794.1068,1147.2248,1162.4946,923.9213,870.4933,592.1566,449.8132,869.069,416.2048,193.2844,2014.765,7447.8707,4750.3927,2080.0116,1429.1268,960.895,963.9985,890.2574,865.6993,755.3519,637.9192,1211.2652,598,3491,6377,6099,3463,3502,3540,3266
"2022-05-15 16:",3571,12,21.7,0,3.2,26,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,932.0104,430.158,1869.6926,4150.6759,3840.9895,2189.1373,1717.6972,1110.3453,1210.0508,880.9107,849.4893,554.7925,415.0096,853.4498,1213.0554,563.3392,2441.5814,6073.9916,3888.0797,2013.4494,1584.4721,989.7031,986.2963,900.9174,885.6614,634.4813,591.6165,1196.0806,528,3016,6377,6099,3463,3502,3540,3266
"2022-05-24 05:",3571,1,17,0,0.3,82,0,5,36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449.3858,207.4083,974.5484,4002.586,3666.7408,1874.5189,1287.3116,912.1206,1050.1232,806.8011,790.6213,522.6201,411.3878,801.0548,370.6971,172.1508,1211.9957,6255.4575,4026.4003,1991.9328,1332.4911,807.6852,800.7378,779.8816,692.7536,626.2304,560.9077,1275.7923,112,763,6377,6099,3463,3502,3540,3266
