"timestamp","spot_number","rent_num","temp","rain","wind","wet","snow","cloud","dust","X1_2","X2_3","X3_4","X4_5","X5_6","X6_7","X7_8","X8_9","X9_10","X10_11","X11_12","X12_13","X13_14","X14_15","X15_16","X16_17","X17_18","X18_19","X19_20","X20_21","X21_22","X22_23","X23_24","weekend","m0","m10","m5","m20","m25","m30","m35","m40","m45","m50","m55","m60","m65","m70","f0","f10","f15","f20","f25","f30","f35","f40","f45","f50","f55","f60","f65","f70","bus_passenger","sub_passenger","ele_male","ele_female","mid_male","mid_female","high_male","high_female"
"2022-11-10 02:",3503,0,11.4,0,0.1,80,0,6,78,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1636.9499,1383.8333,1716.0949,901.2077,856.6163,769.6756,1030.4655,1423.5108,1974.0918,1541.0874,1247.4655,807.0559,611.784,1204.1975,1829.6719,1532.6327,1714.7887,1114.6792,1015.8434,838.5546,1491.3146,1933.9232,2207.9852,1591.2058,1362.9427,898.2017,678.5606,1573.9414,8,0,6377,6099,3463,3502,3540,3266
"2022-09-18 06:",544,1,23.1,0,1.2,91,0,7,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1621.0766,1370.414,1812.848,1029.4992,868.5204,730.5853,1027.1446,1384.928,2034.4444,1591.9282,1292.4064,830.7729,628.2755,1319.1015,1793.8361,1502.6144,1759.029,1213.9764,1008.0752,964.0333,1522.3727,1862.219,2223.9005,1612.1461,1353.579,853.6613,710.6178,1601.3291,69,186,6377,6099,3463,3502,3540,3266
"2022-12-25 00:",544,0,-8.5,0,1.8,65,1.6,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1568.5976,1326.05,1720.5352,1008.3661,797.8982,756.0046,1083.7033,1401.5832,1993.4323,1619.1667,1297.8384,829.3286,626.7398,1228.3938,1742.0533,1459.2384,1700.6811,1143.2915,1052.0089,880.0768,1473.902,1883.9804,2295.4336,1504.4764,1334.7681,838.2305,658.4917,1458.979,12,0,6377,6099,3463,3502,3540,3266
"2022-11-25 05:",544,0,7.7,0,2,82,0,8,51,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1630.3716,1378.2722,1781.8441,930.4064,919.1036,781.5941,1082.3257,1540.7451,2030.1324,1662.5704,1268.8108,881.1381,688.0295,1348.3331,1866.4172,1563.4122,1817.227,1093.7979,1033.8855,882.8212,1515.2107,2055.6931,2222.86,1630.7689,1443.755,912.8532,693.2934,1512.0525,55,190,6377,6099,3463,3502,3540,3266
"2022-01-06 19:",3521,0,0,0,3.2,37,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1528.1892,1291.8894,1250.1307,843.9651,825.1994,760.5174,1101.3868,1251.7572,1594.0738,1421.8455,1287.7402,855.1092,665.1812,1344.6014,1868.8209,1565.4254,1233.5693,1062.0294,859.3692,838.0332,1469.8612,1830.3488,2092.2531,1529.0637,1412.9247,1048.2535,758.6052,1791.3959,224,454,6377,6099,3463,3502,3540,3266
"2022-12-08 15:",3521,0,8.1,0,1.9,23,0,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1879.3155,1588.7224,1508.5629,845.5117,724.1169,688.4964,843.607,919.4021,1144.9564,1039.0454,903.3441,749.5602,535.8534,1283.3354,2062.0758,1727.3068,1654.8252,957.8824,909.9175,832.1105,1401.7166,1538.9271,1751.3707,1286.4398,1345.1063,1148.1782,691.5174,1784.0279,284,698,6377,6099,3463,3502,3540,3266
"2022-09-04 19:",3516,1,23.9,7.1,2.6,97,0,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1280.5431,1082.5364,1358.7621,846.1385,805.2087,769.2293,1109.1939,1511.2602,1845.7949,1418.5958,1158.1327,834.6774,657.3629,1109.4598,1656.3747,1387.4694,1360.3866,1072.6472,1021.137,985.9829,1505.8504,1750.7762,2155.1447,1473.8124,1355.2294,883.4264,646.9487,1505.6694,149,297,6377,6099,3463,3502,3540,3266
"2022-07-31 00:",3516,0,29,0,3,75,0,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1397.2692,1181.2139,1701.4379,1073.3331,916.1469,915.1784,1165.4261,1439.1707,1862.0134,1626.0656,1290.5063,782.5328,656.4106,1150.1691,1581.774,1324.9795,1835.6951,1234.8023,1194.8859,1012.6143,1435.2889,1657.6783,2202.441,1514.6487,1339.6667,848.949,653.1066,1509.704,14,1,6377,6099,3463,3502,3540,3266
"2022-05-07 11:",3570,6,19.1,0,4.1,58,0,7,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,611.9526,284.9924,603.1389,925.1583,1256.8725,1206.2852,1004.1345,997.7169,878.969,740.1608,708.6321,625.8582,412.4089,845.1005,613.3651,326.6962,542.6004,1042.2265,1196.3308,1047.0113,1062.5596,927.1271,918.8218,872.8063,919.9478,634.1654,575.7831,1324.3851,320,1235,6377,6099,3463,3502,3540,3266
"2022-06-14 07:",3878,0,19.7,0,4.2,61,0,7,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1744.8831,1475.0774,1527.317,1055.0133,894.666,881.1088,1051.9562,1633.179,1677.6074,1422.9859,1214.3247,842.3447,696.1437,1210.1531,1965.7602,1646.6273,1681.8605,1260.5242,1168.1753,998.1422,1603.4709,1942.2802,2204.2943,1640.9424,1442.3967,960.0283,828.1765,1707.599,462,1823,6377,6099,3463,3502,3540,3266
"2022-08-26 00:",3878,0,21.1,0,1.7,81,0,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1647.4585,1392.7169,1769.8276,981.996,864.0183,777.3233,1066.5973,1530.162,1983.7175,1616.3531,1260.3621,826.3357,667.7879,1163.3376,1937.131,1622.6459,1789.4694,1145.4671,1046.6031,909.2208,1506.5818,1988.496,2275.8285,1620.7926,1432.2312,874.3396,695.4259,1528.2574,25,19,6377,6099,3463,3502,3540,3266
"2022-01-21 23:",3528,0,-2.7,0,1.8,56,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1660.0913,1403.3958,1845.8938,959.738,880.6353,780.8726,1040.3434,1605.6884,1847.2198,1592.1624,1319.4435,849.7944,679.4752,1060.9229,2005.8821,1680.2356,1616.7763,1223.2372,1006.511,872.5032,1570.4066,2048.4034,2261.5559,1522.3912,1368.8081,880.5866,658.7513,1480.2131,47,37,6377,6099,3463,3502,3540,3266
"2022-04-04 08:",544,5,7,0,1.3,77,0,0,58,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2287.2206,1933.5543,1509.3319,969.5703,857.6857,835.8171,1036.84,1404.2368,1583.7961,1190.4907,1117.2533,871.6204,648.2007,1338.763,2573.951,2156.0808,1584.9715,1167.367,1006.9782,907.5863,1665.9487,1879.6433,1975.8194,1531.9784,1439.7105,1022.6022,803.5098,1702.4941,546,1855,6377,6099,3463,3502,3540,3266
"2022-07-14 15:",3564,1,29.4,0,1.8,67,0,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1642.3677,1388.4131,1186.9175,948.3501,715.7949,699.5548,933.3084,923.4356,1268.3058,959.5259,925.0519,795.8251,672.8209,1217.6626,1909.9102,1599.8442,1229.2834,977.4144,950.1085,818.792,1296.7568,1508.5572,1695.0653,1364.9949,1270.1976,1001.8632,747.5605,1926.3723,398,644,6377,6099,3463,3502,3540,3266
"2022-04-14 16:",3516,3,15,0,3.1,50,0,9,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1690.3496,1428.9755,1377.5148,815.3127,756.2325,825.1605,955.3063,1109.5221,1343.2402,1037.597,1047.0285,787.2937,639.6152,1238.0811,1966.1948,1646.991,1376.8029,1019.9283,938.9616,900.3758,1414.6969,1704.5508,1864.0749,1439.7267,1414.2881,1113.4136,819.2218,1816.7432,328,825,6377,6099,3463,3502,3540,3266
"2022-06-01 17:",3864,3,27.1,0,3.4,30,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,597.8971,278.4466,610.9071,881.2225,1254.9846,1102.3919,1188.1815,1045.8674,1065.4033,803.9457,776.1292,629.9525,413.2124,825.2327,705.3875,375.7097,574.2107,1055.4186,1330.5904,1110.4568,1174.8949,934.1409,998.9228,859.8234,930.0761,708.1329,485.442,1342.298,356,837,6377,6099,3463,3502,3540,3266
"2022-02-15 11:",3516,1,-4.2,0,3.8,59,0,7,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1508.9684,1275.6407,1483.1906,956.9213,775.5996,692.1499,993.9385,1092.5559,1302.543,1001.2629,965.012,813.064,588.7498,1182.8449,1825.1848,1528.8732,1418.4381,1124.6254,868.2733,791.586,1370.8916,1569.1431,1858.2136,1351.3186,1339.0762,1044.0532,840.1048,2037.4922,173,476,6377,6099,3463,3502,3540,3266
"2022-02-11 08:",3878,0,-2.5,0,2.1,79,0,0,89,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1686.9492,1426.1013,1690.691,996.5946,817.6797,736.3359,1037.1084,1270.1818,1372.9361,1190.5032,1121.3366,889.5492,760.7699,1193.3437,1889.9402,1583.1164,1547.8148,1193.539,933.9097,936.3764,1406.837,1746.7649,1996.3875,1553.6974,1464.2987,1042.8679,786.3062,1750.9174,468,1749,6377,6099,3463,3502,3540,3266
"2022-05-19 08:",3521,5,18.7,0,1.1,57,0,2,36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2187.7177,1849.437,1609.6447,1032.2561,893.4133,817.4625,1019.4363,1324.1291,1435.6419,1135.2373,1155.047,840.2154,648.7942,1422.089,2456.3975,2057.6119,1628.4073,1205.5843,1043.171,967.1148,1533.2793,1803.6867,1906.4723,1566.4785,1435.8473,1073.106,876.0562,1874.1108,592,2566,6377,6099,3463,3502,3540,3266
"2022-09-02 22:",544,4,23.9,0,3.2,60,0,4,29.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1529.7954,1293.2476,1619.2253,807.8545,759.8571,761.72,1137.2617,1382.9672,1848.8587,1444.8994,1256.8928,828.5516,635.8842,1266.9583,1785.696,1495.7961,1574.4678,1007.9453,965.9941,953.3054,1428.7597,1938.7742,2253.4709,1582.8467,1430.3911,875.6384,673.0613,1498.6459,180,283,6377,6099,3463,3502,3540,3266
"2022-11-27 16:",577,6,11.2,0,2.2,30,0,8,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1266.6045,1070.7533,1443.4571,874.7708,798.6779,828.7144,1098.6535,1299.064,1819.0069,1452.0158,1189.1643,862.9137,648.3317,1245.261,1520.3783,1273.551,2153.9501,1677.2827,1173.6214,923.3756,1368.7556,1666.6754,1918.737,1453.5708,1301.9299,939.9604,669.9471,1537.2585,266,780,6377,6099,3463,3502,3540,3266
"2022-06-30 11:",3521,0,22.6,23.8,2.1,100,0,10,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2052.6882,1735.287,1545.1912,989.3372,859.79,991.7973,1118.7632,1155.9873,1259.8542,1156.1387,991.6062,849.7278,639.5304,1293.0969,2290.2694,1918.4537,1516.7841,1143.2552,965.3348,895.1218,1291.0583,1534.9408,1854.0657,1524.3495,1464.4864,1079.076,798.2625,1860.3861,304,575,6377,6099,3463,3502,3540,3266
"2022-12-01 22:",576,4,-4.9,0,1.8,51,0,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1513.4312,1279.4131,1621.0176,928.8843,719.7548,772.5644,1029.9482,1386.5923,1826.706,1478.623,1163.006,870.1366,641.2517,1361.022,1740.5648,1457.9913,1734.0148,1084.3002,1025.3415,894.7887,1436.5839,1880.363,2206.7877,1487.329,1422.9482,953.792,708.4938,1629.4678,200,275,6377,6099,3463,3502,3540,3266
"2022-09-15 19:",3516,3,26.7,0,3.3,66,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1402.5435,1185.6727,1316.6728,943.8933,791.549,781.7152,1039.8629,1269.6872,1551.3984,1458.8838,1099.5299,806.7244,629.7809,1408.3978,1730.3631,1449.4459,1368.0027,1058.4601,924.0743,814.2745,1445.3259,1888.9708,2119.1609,1499.4935,1353.0662,1060.4395,763.0647,1622.8393,307,515,6377,6099,3463,3502,3540,3266
"2022-04-18 15:",577,4,20.8,0,5.1,23,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1847.7179,1562.0109,1424.929,867.5502,765.8224,751.5773,962.5981,1051.2312,1350.9994,1003.0069,943.7389,724.0458,559.2003,1168.6617,2105.6022,1763.7664,1417.4283,1048.1768,897.4043,893.626,1414.309,1728.7033,1864.0638,1430.6228,1346.7683,1029.6631,744.231,1828.0356,264,600,6377,6099,3463,3502,3540,3266
"2022-05-07 22:",3864,0,17.4,0,1.2,35,0,7,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,604.7169,281.6226,591.4025,1008.237,1430.111,1347.4717,1288.5407,1148.5783,1090.1402,845.6541,971.6571,709.83,481.3581,1008.085,690.1708,367.6046,655.055,1056.5417,1387.6931,1238.7598,1243.6307,1023.631,1075.4002,1004.076,1091.8691,841.4074,625.8777,1502.5389,238,449,6377,6099,3463,3502,3540,3266
"2022-12-03 03:",3564,0,0.5,0,2.9,51,0,9,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1584.594,1339.5726,1669.1584,904.9893,776.2706,709.8227,1075.5272,1362.0253,1879.5858,1667.3266,1161.3037,796.0705,651.7972,1203.5,1825.866,1529.4442,1750.5445,1048.6785,994.262,918.6523,1483.8546,1936.2042,2236.5647,1548.3386,1371.2683,896.1912,663.9789,1526.5797,1,0,6377,6099,3463,3502,3540,3266
"2022-04-03 01:",3528,0,5.3,0,0.8,69,0,3,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1777.0672,1502.2845,1823.2409,1006.3734,837.8483,819.6809,1022.7827,1515.4759,1913.7233,1535.4545,1279.8438,820.7138,660.684,1099.2839,1897.1476,1589.1539,1700.0009,1202.9736,963.4351,928.8004,1617.8121,1944.0127,2247.2486,1494.7264,1307.174,838.4554,638.2602,1406.4205,2,0,6377,6099,3463,3502,3540,3266
"2022-04-29 07:",577,0,10.7,1.8,4.2,95,0,10,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1761.772,1489.3539,1542.3808,1002.1307,1010.406,828.4179,1135.4463,1558.3332,1682.4391,1436.9928,1290.4458,897.0715,648.6733,1259.9972,2004.7124,1679.2564,1578.1601,1234.5279,1122.9958,965.3925,1632.5229,2047.3209,2299.7374,1700.3782,1454.9508,1036.4216,823.1949,1687.0586,416,1726,6377,6099,3463,3502,3540,3266
"2022-09-24 09:",3528,3,16.8,0,2.8,68,0,0,21.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1581.7412,1337.1614,1609.6966,1022.3739,926.5406,922.6271,1060.7901,1479.8954,1816.4538,1449.3973,1159.439,849.9145,693.8701,1311.795,1808.4503,1514.8561,1559.6719,1197.9348,1072.8769,983.4069,1512.9281,1848.8797,2138.7186,1478.295,1390.2198,988.0903,719.6884,1570.998,237,698,6377,6099,3463,3502,3540,3266
"2022-07-15 08:",576,7,24.1,0,1.9,85,0,8,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991.3429,1683.4273,1512.2771,1002.4787,791.248,762.9461,880.4192,1266.5537,1485.9499,1153.5466,1036.4384,782.5872,615.9308,1251.5269,2418.9605,2026.2524,1490.4161,1176.9558,974.7321,906.445,1397.1263,1780.5223,1933.7281,1559.9598,1378.3377,1002.5111,819.5041,1812.4457,616,1889,6377,6099,3463,3502,3540,3266
"2022-04-18 19:",576,1,17.5,0,3,31,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1516.9219,1282.3645,1287.4761,867.0673,834.8542,768.6285,1092.3826,1251.9466,1727.6128,1415.3628,1235.2317,868.9671,612.2217,1213.3806,1680.8049,1407.9339,1474.7216,1109.1031,973.2038,930.3748,1561.6655,1938.4526,2194.5301,1451.3781,1370.9279,1073.0285,709.749,1698.8575,260,553,6377,6099,3463,3502,3540,3266
"2022-03-15 10:",3520,0,6.1,0,2.1,78,0,7,29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,893.4999,416.1113,459.0722,911.2459,1060.6971,1012.2841,837.5595,945.8209,841.9619,768.2023,762.9799,530.1816,400.2733,872.7066,1360.5253,724.655,1121.9562,988.5251,1263.783,991.7246,996.6771,947.1298,969.1246,812.3774,873.5651,751.384,476.9612,1224.6937,293,1064,6377,6099,3463,3502,3540,3266
"2022-10-06 13:",3521,0,18.4,0,2.9,67,0,8,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1502.8931,1270.5056,1212.7552,819.2295,881.4695,795.1857,884.1108,990.8578,1245.7016,1023.5303,856.0796,746.8044,530.8923,1092.0912,1668.9379,1397.9931,1362.0389,919.522,873.8911,823.2926,1301.3468,1507.7512,1644.0505,1322.4081,1365.2757,1050.7032,800.6897,1761.4172,272,707,6377,6099,3463,3502,3540,3266
"2022-02-15 23:",3564,0,-7.6,0,3.5,54,0,0,30.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1716.7538,1451.2971,1770.5622,935.2768,856.8202,745.5269,1011.8794,1589.9196,1888.8461,1497.2007,1235.8104,822.6782,658.9398,1050.1454,1903.4282,1594.4147,1656.3452,1193.5184,904.9696,857.2435,1576.0037,1986.2954,2284.3725,1523.4557,1361.8767,916.4364,707.932,1564.0691,40,34,6377,6099,3463,3502,3540,3266
"2022-10-02 09:",3521,1,19.2,0,3,81,0,10,37,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1479.8388,1251.0158,1561.5414,953.4163,840.0014,732.4566,928.4358,1354.8052,1838.5615,1482.0505,1138.5215,835.7619,611.4423,1224.4952,1633.7369,1368.5068,1575.9044,1117.649,927.4705,877.0269,1338.5033,1628.0771,2125.9536,1529.9151,1272.2462,883.4671,682.7621,1479.8624,175,492,6377,6099,3463,3502,3540,3266
"2022-12-06 05:",3528,0,-2.5,0,1.1,60,0,9,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631.4784,1379.2076,1685.531,838.6855,721.2333,766.659,997.6072,1432.5899,2040.4589,1580.7004,1248.6998,915.3919,687.474,1260.0651,1773.5022,1485.5813,1659.4412,1032.5643,956.8695,852.0575,1468.1479,1921.3633,2253.9984,1546.1754,1403.1442,993.692,676.2107,1595.1384,48,227,6377,6099,3463,3502,3540,3266
"2022-05-08 17:",576,4,17.2,0,2.3,41,0,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1299.3382,1098.4249,1326.4771,818.5802,777.9237,852.7381,1047.1798,1422.0266,1673.4451,1398.4009,1110.8477,841.2654,665.5595,1260.8248,1533.9147,1284.8903,1311.2838,1243.4934,1065.1004,1019.3881,1354.4387,1688.8729,1987.9247,1348.9732,1276.6565,963.6527,666.8881,1746.3919,184,427,6377,6099,3463,3502,3540,3266
"2022-05-12 23:",3520,3,19.7,0,0.5,55,0,6,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,764.7652,356.1585,706.1153,1105.8215,1637.1427,1513.4661,1426.7947,1282.0896,1332.9351,984.9124,976.6555,789.4217,479.5042,1084.0867,768.3783,409.2603,641.8602,1376.9213,1938.2712,1636.7739,1602.6361,1233.5689,1294.7258,1153.3849,1299.8294,925.2113,698.6738,1511.9883,183,251,6377,6099,3463,3502,3540,3266
"2022-04-27 22:",577,3,16.4,0,2.6,41,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1545.2007,1306.2701,1569.7813,862.1557,853.8019,804.4716,1086.1331,1523.5999,1819.7526,1526.5791,1254.9328,843.9892,648.2693,1227.197,1800.6855,1508.3515,1564.0436,1062.9131,1008.301,863.2113,1512.5645,1961.5115,2249.1421,1494.5298,1461.2733,958.9993,752.8672,1553.7864,138,282,6377,6099,3463,3502,3540,3266
"2022-07-07 00:",576,0,26.7,0,2.3,93,0,9,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1695.4122,1433.2553,1758.9487,959.0875,800.1395,726.2298,957.131,1615.6426,1893.5712,1596.8924,1234.9804,829.7032,646.1451,1148.4429,1978.7527,1657.5107,1848.5479,1161.4623,985.3093,838.1575,1470.7542,1968.628,2282.3706,1558.7475,1406.4485,886.9454,722.7467,1631.0775,24,20,6377,6099,3463,3502,3540,3266
"2022-01-27 08:",3564,0,-4.6,0,1.8,65,0,0,68,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1720.3072,1454.3009,1602.1188,1000.7159,852.9869,783.8959,1148.9796,1348.1838,1487.7523,1207.9544,1296.9855,888.5234,745.0773,1234.5018,2018.8232,1691.0756,1463.047,1199.2814,912.5858,966.2065,1464.4079,1788.5699,2048.8379,1579.4124,1475.4437,975.8554,832.5019,1872.0643,510,1972,6377,6099,3463,3502,3540,3266
"2022-10-25 11:",3528,1,14.2,0,2.8,48,0,0,38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2071.5808,1751.2586,1556.9332,892.8226,897.6943,814.8626,971.8509,1030.804,1271.3153,1066.3876,852.7513,672.0184,539.3173,1238.8252,2475.7738,2073.8427,1644.6804,1004.7929,986.3493,901.7853,1347.4145,1481.1417,1687.2524,1455.5283,1335.3312,1021.682,766.1907,1795.2172,228,581,6377,6099,3463,3502,3540,3266
"2022-05-29 15:",3878,0,28,0,2.6,44,0,8,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1318.841,1114.9122,1312.978,1014.8493,789.8422,782.5331,952.8033,1419.8222,1718.5993,1485.8046,1086.6819,862.926,674.0197,1197.7379,1596.3778,1337.213,1683.188,1307.6311,915.8688,917.0899,1326.4626,1676.2842,2019.6284,1404.5357,1288.6532,1029.2349,709.5351,1559.0755,209,633,6377,6099,3463,3502,3540,3266
"2022-02-11 23:",3564,0,3.5,0,1.9,65,0,9,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1682.6877,1422.4982,1793.9617,971.7843,863.5066,765.8662,1177.9238,1602.6196,1954.7997,1553.6059,1314.199,863.5974,645.8309,1089.0769,2059.9588,1725.5333,1679.1202,1220.7428,930.7292,876.012,1618.2584,2013.6712,2282.0371,1554.1025,1348.7224,872.8568,695.4387,1566.7494,44,52,6377,6099,3463,3502,3540,3266
"2022-06-09 23:",3521,0,19.3,0,1.7,80,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1711.9332,1447.2224,1662.5334,932.5102,888.9511,714.3839,1056.9212,1525.6834,1931.7923,1530.8699,1222.5807,844.437,649.8982,1232.0752,1960.1695,1641.9446,1816.0531,1128.9748,964.6808,836.339,1540.8351,2039.4674,2353.4678,1605.1359,1370.0068,946.0178,676.1055,1605.727,71,86,6377,6099,3463,3502,3540,3266
"2022-04-06 14:",3528,1,16.2,0,4,21,0,8,73,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1982.2963,1675.7801,1393.995,848.0789,826.8599,733.0318,949.9561,1147.1263,1170.8312,948.951,989.2054,810.2616,631.0709,1189.1086,2125.3435,1780.3031,1349.5834,997.1196,921.4185,881.6321,1365.8236,1689.5143,1935.0511,1371.6173,1317.9219,1048.5838,762.5353,1792.3576,226,589,6377,6099,3463,3502,3540,3266
"2022-06-25 04:",3864,0,21.5,0,2.5,89,0,8,49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,732.2727,341.0268,781.6043,1114.5329,1663.3455,1531.593,1431.8216,1295.0837,1313.4144,1026.6075,962.2415,780.3931,497.4689,1097.8182,752.9258,401.0298,673.8414,1393.3899,1945.9102,1560.4022,1462.6103,1287.6901,1245.1968,1178.0353,1212.6328,946.1921,705.7188,1521.2527,19,1,6377,6099,3463,3502,3540,3266
"2022-07-23 19:",3521,0,25.2,0.6,1.9,87,0,10,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1260.8153,1065.8589,1388.9473,902.6626,813.1548,807.3378,1239.9576,1349.6332,1681.6604,1384.2487,1143.8656,808.0383,590.5495,1148.5555,1502.2487,1258.3643,1356.9692,1421.9563,1034.1032,959.287,1293.6861,1650.4784,1948.2205,1386.397,1324.5403,838.5563,686.6328,1466.0621,183,801,6377,6099,3463,3502,3540,3266
"2022-02-27 21:",3878,0,4.1,0,1,64,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1566.4153,1324.2053,1415.6764,894.6976,824.5829,763.8488,1139.8816,1559.9937,1933.8791,1514.7099,1258.0052,879.8315,711.4199,1239.4508,1715.0671,1436.6335,1580.8295,1140.136,1036.8788,904.7613,1577.245,1945.4747,2132.5187,1558.552,1391.7736,874.7552,734.3825,1555.0487,86,192,6377,6099,3463,3502,3540,3266
"2022-09-12 07:",3878,0,20.5,0,1.2,84,0,7,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1346.9886,1138.7081,1710.0473,987.7795,813.3497,696,992.3713,1328.1021,1813.2076,1550.4373,1214.5563,856.136,609.9315,1236.4815,1722.9258,1443.2158,1679.5326,1195.8312,930.4136,792.3798,1376.7758,1721.5317,2090.2598,1512.7095,1282.1103,839.6885,678.5539,1506.7563,63,168,6377,6099,3463,3502,3540,3266
"2022-07-14 07:",3864,2,23.6,0.1,0,96,0,7,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,869.253,404.8198,588.7302,1005.7798,1510.3649,1409.7035,1209.9877,1120.4333,1066.5256,893.6086,800.5765,615.0645,422.6717,936.5902,802.5058,427.438,1053.0496,1289.8393,1743.0344,1449.3493,1367.9052,1203.626,1248.21,1027.6463,1070.6635,863.4418,648.7735,1310.4053,585,3055,6377,6099,3463,3502,3540,3266
