"timestamp","spot_number","rent_num","temp","rain","wind","wet","snow","cloud","dust","X1_2","X2_3","X3_4","X4_5","X5_6","X6_7","X7_8","X8_9","X9_10","X10_11","X11_12","X12_13","X13_14","X14_15","X15_16","X16_17","X17_18","X18_19","X19_20","X20_21","X21_22","X22_23","X23_24","weekend","m0","m10","m5","m20","m25","m30","m35","m40","m45","m50","m55","m60","m65","m70","f0","f10","f15","f20","f25","f30","f35","f40","f45","f50","f55","f60","f65","f70","bus_passenger","sub_passenger","ele_male","ele_female","mid_male","mid_female","high_male","high_female"
"2022-02-15 14:",3886,1,-2.7,0,4.3,49,0,7,28.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1086.8544,591.1316,989.6925,987.0206,1033.7665,1096.6067,1304.2768,1290.4897,1356.3658,1170.2596,1093.5039,859.5601,586.3045,1142.6339,1560.5026,815.6551,1087.564,1130.9459,1210.5923,1172.7947,1327.5006,1364.5279,1447.8926,1220.3407,1273.4748,1149.0425,835.85,1625.3988,326,1224,6377,6099,3463,3502,3540,3266
"2022-01-28 04:",3510,1,-4.7,0,2.3,61,0,1,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,737.6006,360.1426,640.0442,790.8803,1058.2582,1053.8239,1120.6231,874.6402,993.0632,976.3868,1266.3951,987.4561,675.6244,1280.25,805.0935,373.34,562.2772,890.6551,1153.8724,1212.3824,1197.1998,947.9233,1071.0725,1231.0312,1395.8881,1205.8755,827.4209,2114.5742,13,0,6377,6099,3463,3502,3540,3266
"2022-05-18 04:",3863,0,15.9,0,1.4,80,0,3,71,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389.7031,163.1029,549.2746,1363.9349,1467.0652,1014.5237,947.2414,639.5574,592.8526,514.5914,521.055,397.089,324.6868,519.4516,306.6831,150.2583,482.445,1796.2956,1452.3274,971.4895,856.2869,625.7036,543.7306,512.2006,514.2394,510.2453,345.6033,862.6828,56,0,6377,6099,3463,3502,3540,3266
"2022-03-24 03:",3563,0,4.8,0,1.2,70,0,0,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,941.1031,511.8586,895.463,705.9187,894.8586,884.385,1134.9973,1119.9082,1238.7877,1161.7954,1014.2454,809.9279,616.0238,929.2294,1401.8188,732.713,1007.4884,877.4964,1138.8018,1095.275,1178.1102,1231.3034,1569.8346,1222.3521,1197.5016,1033.2532,683.0593,1519.6554,0,0,6377,6099,3463,3502,3540,3266
"2022-07-31 15:",3528,0,27,3,2.9,91,0,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1091.9249,923.0836,1217.0945,930.6077,811.1419,766.8493,1113.3589,1249.8069,1654.4767,1374.033,1087.884,738.4643,579.4643,1172.2789,1203.4044,1008.0366,1285.3893,1075.2519,1035.7411,939.4781,1310.0931,1425.8628,2026.9096,1357.5188,1211.2952,837.511,685.7721,1412.008,184,449,6377,6099,3463,3502,3540,3266
"2022-06-28 07:",3563,0,27.1,0,7.2,78,0,10,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871.5256,474.0154,600.1863,841.1443,953.0814,1013.6217,1227.5335,1198.8812,1214.0994,1207.839,1017.0009,753.2219,622.4087,971.0086,1197.0722,625.6943,648.0067,954.0551,1207.2659,1099.957,1195.5156,1147.7884,1561.9617,1170.3465,1135.0235,1067.8226,709.9384,1476.2266,331,3521,6377,6099,3463,3502,3540,3266
"2022-08-13 01:",3529,0,25.4,0,0.5,78,0,9,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,416.1895,138.7299,137.834,427.1918,656.212,717.7961,719.8751,496.5781,476.1357,380.2094,389.9188,279.2005,172.8363,376.2889,313.7709,112.1858,283.2846,603.1253,846.5945,877.3494,623.381,497.0242,352.09,374.5419,420.8265,340.445,282.5047,660.7039,32,0,6377,6099,3463,3502,3540,3266
"2022-07-19 17:",552,3,30.5,0,3.2,60,0,8,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1334.9208,726.053,1181.2382,1021.0351,1183.8338,1075.5428,1439.4081,1222.3631,1420.8308,1171.8302,1068.7046,863.5561,623.4705,1196.9481,1720.3763,899.2189,1191.7129,1053.1569,1250.5078,1242.6768,1463.1075,1250.8818,1572.2358,1347.4317,1342.9593,1183.7654,798.1267,1565.7239,613,1791,6377,6099,3463,3502,3540,3266
"2022-05-02 15:",3860,9,19,0,3.9,29,0,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,412.7406,190.4956,1540.0059,4275.1857,3083.5316,1733.8276,1614.0855,1218.9921,1418.0951,1184.1673,1098.5088,749.4005,524.3218,1030.0309,435.5788,202.2815,1819.5642,6003.0225,3127.0028,1640.8308,1483.3759,1125.8874,1295.133,1094.9077,1139.3648,787.8871,656.611,1304.5935,560,2514,6377,6099,3463,3502,3540,3266
"2022-02-15 15:",584,1,-3.3,0,3.8,51,0,7,24.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,412.8941,172.8091,341.1973,1021.1257,1386.1344,921.1535,930.7104,751.2323,762.6492,644.8776,620.6721,474.1692,359.0285,650.9068,267.4667,131.0447,322.7461,1303.0395,1106.7581,834.4166,870.1569,665.5468,651.1941,581.737,724.8462,576.2055,403.0567,986.7521,427,0,6377,6099,3463,3502,3540,3266
"2022-12-03 08:",3510,0,-0.1,0,2.2,91,0.9,10,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,747.6129,365.0311,574.6771,733.3928,993.9665,913.5414,1032.5283,824.5566,926.1675,779.5111,1002.2005,836.7851,575.4258,1146.2574,812.8377,376.9317,522.5806,814.6318,1041.8577,1053.5284,1107.3435,949.4797,1069.8003,1085.0032,1206.7681,1078.6882,852.6173,2021.8904,183,0,6377,6099,3463,3502,3540,3266
"2022-10-12 05:",3533,1,7.5,0,1.8,88,0,0,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1027.1778,530.2272,618.0543,761.1209,878.1418,741.5704,1138.3983,887.7989,981.45,864.4182,855.458,621.06,495.9357,932.9993,850.6312,452.1434,657.6293,877.6766,892.3066,895.8472,1132.9994,994.4409,1010.9527,826.9041,1152.6184,780.8738,631.2641,1421.0173,66,0,6377,6099,3463,3502,3540,3266
"2022-04-09 18:",3541,24,21.4,0,3.3,40,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,836.574,351.0325,1496.8124,2495.8492,2234.8352,1356.7519,1350.7631,1116.1218,1155.9071,1180.64,1200.4808,849.8496,659.1511,978.7691,783.7695,383.2802,1935.0394,3684.5476,2588.6741,1456.3089,1412.9117,1065.4946,1080.5834,1002.2328,1200.7721,935.4848,669.0231,1549.0933,414,2155,6377,6099,3463,3502,3540,3266
"2022-10-09 22:",3582,0,10.8,0,1.5,93,0,8,26.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,516.0584,238.1805,1168.3807,5107.7951,4483.6377,2215.2386,1479.8379,1074.083,996.6775,905.5585,784.1108,567.9809,417.6546,790.3151,535.404,248.6401,1450.5413,6936.3037,4346.1256,1987.061,1321.1003,815.6474,875.0029,837.8847,756.1977,662.6033,531.7342,1206.6936,454,2811,6377,6099,3463,3502,3540,3266
"2022-11-28 05:",3507,0,9.2,0,3.7,35,0,8,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423.3611,141.1204,200.7399,527.5829,770.0091,720.2987,773.3808,542.8871,467.0128,400.7046,371.8845,307.9907,199.6111,383.3895,292.7994,104.688,244.995,720.8391,918.637,925.4362,751.3345,530.9792,382.1401,378.8584,424.3227,316.1993,327.8611,726.0267,186,696,6377,6099,3463,3502,3540,3266
"2022-06-14 05:",3542,1,18.6,0,3.8,66,0,4,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690.6117,381.7835,682.1948,661.935,758.9287,780.1039,913.4562,888.3772,909.2575,780.9639,954.0386,639.6539,476.7407,870.3178,923.938,536.3811,790.4557,832.1794,1003.6758,863.7933,983.6266,1033.5786,1180.5035,935.1648,1034.3257,946.1627,640.7886,1560.1029,135,346,6377,6099,3463,3502,3540,3266
"2022-02-09 03:",3541,0,-2.8,0,2.1,70,0,2,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501.9129,210.6065,456.5806,918.8743,995.5988,858.5711,998.4363,826.8731,960.6366,936.1376,1057.882,730.7538,497.0381,781.669,522.7823,255.6516,399.9412,1181.8003,1088.2224,935.8204,1023.7888,778.0252,839.9598,883.455,1047.2638,839.0978,615.5913,1419.7088,2,0,6377,6099,3463,3502,3540,3266
"2022-05-10 04:",577,0,14.5,0,0.9,66,0,8,37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1849.5399,1563.5511,1737.4108,986.7444,872.675,785.9841,1045.9434,1633.8968,1868.4756,1668.3845,1287.7631,825.5084,669.5208,1181.5853,2015.475,1688.2717,1800.7064,1194.8826,1010.6092,859.8447,1536.5671,2028.1135,2310.5726,1678.4005,1408.5935,947.0338,721.4924,1572.4455,18,0,6377,6099,3463,3502,3540,3266
"2022-01-22 17:",502,5,5.2,0,1.1,34,0,1,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,879.4513,453.9712,618.7873,729.0614,997.1201,865.3538,1106.2266,946.2036,989.748,824.8436,763.0443,586.9854,434.4863,836.3444,818.7156,435.1793,687.3305,1114.8346,1141.1859,1011.4122,1228.1939,1072.7054,978.8856,979.7099,1110.3111,841.5121,581.4941,1226.5553,381,0,6377,6099,3463,3502,3540,3266
"2022-09-02 04:",3865,0,21.1,0,2.1,82,0,7,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,981.253,506.5212,698.5139,813.5729,919.0227,695.1413,1194.2097,1009.5593,1012.04,888.1559,863.158,623.7473,518.3294,999.4113,934.4226,496.6823,718.1347,862.4096,953.3339,944.2879,1213.623,1087.6562,1008.5027,967.2741,1102.4159,788.4232,657.9079,1417.5155,30,0,6377,6099,3463,3502,3540,3266
"2022-09-04 02:",552,0,22.2,0,3,67,0,9,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,859.5747,467.5159,873.7882,778.4336,863.9361,845.9957,1019.7152,919.9872,1102.1353,1123.121,1008.453,767.4557,555.6175,900.9159,1157.4922,605.0063,910.9692,861.4224,1067.6307,1005.0502,1177.9086,1059.0273,1411.2217,1135.9237,1007.2003,922.8564,627.2661,1445.8479,0,0,6377,6099,3463,3502,3540,3266
"2022-01-03 04:",3505,0,-7.2,0,1.3,61,0,3,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,954.847,492.8899,649.3919,805.082,958.2908,850.2061,1198.036,1028.6761,1043.735,916.4616,893.545,728.2505,496.7228,1024.205,990.4072,526.4399,728.686,908.1032,995.6555,984.1505,1153.3091,1100.2022,970.606,1016.8855,1069.6396,868.0541,647.2696,1395.1967,25,0,6377,6099,3463,3502,3540,3266
"2022-09-28 08:",577,9,17.5,0,1.9,77,0,9,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2045.892,1729.5419,1540.5342,964.7362,991.4728,875.422,930.9118,1272.0503,1442.9613,1237.7177,1113.187,844.0616,659.7411,1353.9357,2382.3658,1995.599,1686.9485,1182.9086,1107.8342,1021.838,1491.0757,1778.4138,1909.543,1671.3676,1445.5884,1044.6059,882.6355,1743.8092,725,1979,6377,6099,3463,3502,3540,3266
"2022-12-07 15:",3528,2,8.7,0,4.2,47,0,2,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1585.0225,1339.9351,1581.1829,713.7985,636.1623,667.81,864.8082,974.6539,1350.9385,950.3132,911.4589,774.6083,571.9708,1225.7075,1820.5569,1524.9974,1595.6465,794.5733,893.0467,879.9101,1236.9045,1504.1554,1761.4347,1274.8634,1290.5883,1062.1353,762.7263,1768.4617,318,666,6377,6099,3463,3502,3540,3266
"2022-03-18 09:",3586,2,7.3,0,4.4,65,0,10,70.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305.2374,127.7517,444.9059,1265.1358,1347.3786,1011.725,944.4359,671.4885,759.0374,653.9593,587.2231,453.0642,325.1505,631.5912,255.4989,125.1806,505.1129,1679.0801,1335.6825,946.1892,937.6233,642.5712,663.9173,569.5707,593.8609,498.4225,389.1748,936.9383,616,0,6377,6099,3463,3502,3540,3266
"2022-05-03 17:",502,49,19.8,0,4.3,27,0,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1221.5879,630.5817,719.999,853.8901,830.3215,672.5771,866.4235,792.2224,769.6459,689.516,608.5243,515.6667,410.8312,898.4472,893.0811,474.7075,804.4157,1070.9497,976.7212,815.9052,1003.0491,804.1022,939.5214,958.6229,1044.3398,856.1989,624.6157,1338.7445,401,0,6377,6099,3463,3502,3540,3266
"2022-01-05 19:",573,2,0.1,0,1.3,42,0,10,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,506.3864,168.7955,260.1593,590.6184,825.0724,781.8475,777.3366,600.13,614.6848,494.1513,498.2103,403.7973,291.7476,587.2715,366.1776,130.9236,344.2687,814.4699,1048.4317,957.0449,791.4626,595.6988,645.737,549.305,580.1706,478.0576,335.3753,879.0446,426,1863,6377,6099,3463,3502,3540,3266
"2022-12-08 11:",574,1,6,0,1.5,56,0,3,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,740.7976,246.9325,508.048,1049.4578,785.2783,668.3012,733.8167,644.03,653.9638,537.2181,547.5509,391.4193,293.5241,622.0095,1361.5472,486.8092,954.0163,1191.4209,797.418,759.2131,836.4448,611.0631,640.6033,573.4882,682.1413,542.3974,408.089,925.8315,277,1670,6377,6099,3463,3502,3540,3266
"2022-01-06 06:",3573,0,-5.4,0,2.2,60,0,0,57,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376.4028,125.4676,213.8217,435.1775,753.951,749.2095,716.1995,513.3953,548.0028,457.0642,391.4158,339.8528,220.0338,481.9131,331.8238,118.6408,216.9054,677.433,966.117,872.981,700.6094,505.4119,482.5505,380.9481,477.0719,402.6076,312.7931,739.286,219,1160,6377,6099,3463,3502,3540,3266
"2022-10-26 11:",502,11,15.2,0,1.9,50,0,2,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1191.9039,615.2586,717.3764,650.6822,659.8019,547.7293,724.6552,653.6809,653.497,532.1757,514.3963,403.1705,355.6352,762.103,952.2667,506.1671,674.3523,647.6116,697.6652,671.9442,844.9226,820.4732,835.6923,785.4098,958.9684,730.9875,546.1485,1243.7111,260,0,6377,6099,3463,3502,3540,3266
"2022-11-14 13:",3563,1,13.6,0,3.9,64,0,6,55,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,893.5323,485.9851,875.9292,895.498,962.2091,1078.154,1222.8692,1255.5442,1334.3905,1229.222,1105.8099,830.3225,559.2864,1204.3777,960.3688,501.9723,749.1378,832.1095,1119.144,1056.2219,1358.6677,1247.6038,1419.5969,1311.7421,1247.9059,1137.1598,846.8733,1695.2521,296,1373,6377,6099,3463,3502,3540,3266
"2022-03-08 02:",3518,1,1.6,0,1.1,47,0,0,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380.1577,159.1077,533.6109,1213.9365,1376.1858,1048.6218,926.4047,606.9741,540.1435,515.8145,516.9885,372.3556,300.1159,506.2957,256.5785,125.7096,497.3938,1681.7398,1401.0558,977.7558,852.0907,584.8012,498.7874,504.2182,537.1919,510.9043,320.4314,804.2565,11,0,6377,6099,3463,3502,3540,3266
"2022-10-28 23:",3586,7,12.2,0,1.7,76,0,3,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,400.2098,167.5003,433.2629,1236.2071,1389.6707,1001.5568,1037.8852,619.5575,593.4342,566.9258,551.9199,427.1797,299.0245,542.7966,272.2522,133.3889,449.5517,1675.9874,1447.8039,1001.815,868.3742,579.2816,559.4586,446.9399,546.9916,461.0208,345.4492,804.556,215,0,6377,6099,3463,3502,3540,3266
"2022-06-07 08:",502,18,18.2,0,3,62,0,5,24.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1165.4994,601.6284,960.5434,824.7345,808.1026,687.5413,823.4432,787.3453,851.4154,635.8164,681.9829,576.5629,461.4674,991.1343,1079.2156,573.645,802.8452,916.825,881.5378,790.1445,1015.2411,954.1515,950.6897,805.2655,1027.7935,871.2318,604.8577,1638.5581,640,0,6377,6099,3463,3502,3540,3266
"2022-06-12 06:",542,0,19,0,2.6,69,0,1,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,930.4123,506.0437,952.2279,821.8418,964.8735,907.0565,1106.6849,999.4975,1217.5222,1144.3869,1070.1826,814.3443,613.7696,1007.7445,1350.9005,706.0984,1077.3683,905.5737,1096.5631,1075.0918,1174.061,1202.7883,1481.2906,1178.3777,1181.3302,1025.6482,629.4689,1583.365,39,258,6377,6099,3463,3502,3540,3266
"2022-04-25 08:",3581,2,17.5,0.1,2.2,96,0,10,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226.4038,94.7569,409.1317,1360.1905,1423.5105,1020.7723,928.8917,722.9276,685.6141,598.8895,615.1014,399.2429,284.6727,573.5151,284.1761,139.2312,402.569,1715.0981,1400.685,968.8048,957.1016,689.3115,634.2792,536.775,545.6635,424.9899,372.4147,920.9206,947,0,6377,6099,3463,3502,3540,3266
"2022-06-02 22:",3534,9,19.7,0,2.6,79,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,454.3543,190.6505,709.591,1575.4857,1511.0892,1231.0272,1347.5402,1038.1537,1105.8126,1132.7267,1156.7103,832.1738,645.9482,935.3524,612.3798,299.467,888.0298,2224.7074,1798.4496,1334.3319,1211.609,1007.091,970.7416,951.1812,1172.6632,1006.0566,643.3464,1457.9416,330,614,6377,6099,3463,3502,3540,3266
"2022-03-20 16:",3509,4,9.1,0,4.1,42,0,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,425.2288,177.9717,477.6116,1208.8852,1447.657,1086.9594,985.0077,740.0992,634.4699,555.8253,536.4339,431.1507,327.8819,515.2234,326.8354,160.1321,390.6069,1435.5379,1255.4439,995.4515,861.5901,631.0231,589.3656,572.4293,549.6365,500.0421,377.6588,1010.6481,361,0,6377,6099,3463,3502,3540,3266
"2022-11-09 04:",3542,0,8,0,0.8,86,0,0,43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,745.8188,412.3025,618.1059,624.1349,756.2675,796.858,925.8198,859.484,983.6653,775.2871,867.0504,692.301,422.75,953.1559,917.4924,532.6388,812.0129,728.8205,1037.5678,883.2352,959.992,1043.5671,1187.8486,901.1326,995.3869,902.4068,666.4105,1528.1581,89,0,6377,6099,3463,3502,3540,3266
"2022-04-01 15:",3578,4,14.6,0,2.9,31,0,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,677.5061,315.9406,302.4218,412.8026,595.2286,590.7562,544.5958,608.7372,631.4661,573.5254,511.1115,404.0107,262.7764,618.2229,448.7845,221.8709,364.2024,500.9379,722.997,648.3594,747.6616,644.7097,665.3991,630.5228,716.4064,624.61,392.623,1060.3186,296,0,6377,6099,3463,3502,3540,3266
"2022-11-08 11:",3504,6,15.2,0,1.3,64,0,4,33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1101.3323,568.5062,771.0636,703.0918,647.9741,584.8634,754.254,634.6355,644.9749,606.0674,569.9998,396.1047,407.7097,797.8129,961.3016,510.9688,701.1433,723.3713,759.2141,691.1674,923.5083,841.9232,836.4531,762.4487,949.0041,704.4317,545.0208,1305.9408,205,0,6377,6099,3463,3502,3540,3266
"2022-12-14 15:",3886,0,-5.3,0,3,45,0.1,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1385.1645,753.3801,1009.3591,942.9137,943.2772,1119.2024,1318.0723,1241.0337,1320.077,1316.0824,1129.9817,870.7923,605.1635,1186.1576,1520.6769,794.8381,909.4853,1007.0236,1181.39,1049.7314,1460.2593,1315.2934,1568.2951,1373.9996,1373.4379,1193.573,888.5573,1641.5529,416,1406,6377,6099,3463,3502,3540,3266
"2022-12-22 15:",515,1,-6.5,0,5.9,48,1.8,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,986.0522,461.2897,403.8123,522.1527,544.8954,607.1399,725.6536,688.5081,750.2399,683.0558,701.4819,543.7896,418.948,822.0032,975.5497,423.7519,405.6977,457.139,585.1461,650.1018,867.0969,669.9697,760.6819,608.751,748.7564,710.9101,547.6146,1319.49,389,0,6377,6099,3463,3502,3540,3266
"2022-12-18 07:",3534,0,-11.7,0,2.3,39,1.5,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,677.0371,284.0902,436.2075,1157.0904,1193.6431,937.5465,1123.6646,876.7913,926.1076,1007.8541,1158.2022,810.8434,529.2688,941.4393,548.8008,268.3755,543.4211,1755.348,1317.5765,1045.3685,1049.1041,887.8645,776.977,945.1261,985.3066,862.829,607.4323,1341.805,0,0,6377,6099,3463,3502,3540,3266
"2022-05-09 14:",3865,5,23.8,0,2.8,33,0,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1069.6057,552.129,874.6302,867.0261,804.9269,628.6786,730.7515,711.3471,753.1933,656.1422,593.8745,472.1987,365.3269,830.8305,1033.4046,549.2948,793.3642,1040.4382,877.3692,848.8011,1008.5427,761.7224,988.7863,881.9303,1030.1839,831.0019,548.2514,1310.8943,299,0,6377,6099,3463,3502,3540,3266
"2022-01-09 22:",3510,0,-0.3,0,1.1,66,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,718.6262,350.8783,683.6761,755.2081,1022.6659,940.0786,1109.7365,894.1124,972.7045,1012.5024,1208.4785,984.9627,641.5273,1305.529,650.5436,301.6722,518.7715,869.6589,1099.482,1112.074,1209.984,952.6133,1006.8518,1235.5219,1350.4584,1209.8098,862.6584,2167.1796,61,0,6377,6099,3463,3502,3540,3266
"2022-06-05 02:",3541,3,23.8,0,1.2,60,0,8,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,481.1218,201.8819,599.1018,1267.3396,1200.4796,874.1834,1133.0734,896.2409,931.2525,1080.1016,1080.7438,782.0586,557.2985,896.6958,501.55,245.2688,471.6544,1620.5022,1368.5953,976.9689,988.2346,899.3493,818.8675,916.6666,1113.9565,939.3649,647.4745,1435.6529,24,0,6377,6099,3463,3502,3540,3266
"2022-09-04 21:",3886,0,23.5,2.3,3.6,97,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,980.5681,533.3228,1038.393,870.6507,1130.5782,963.0176,1120.0149,1127.4045,1292.0958,1214.2876,1054.4181,721.3264,584.8757,928.2407,1336.6176,698.6332,1044.684,1175.2987,1109.3025,1107.7578,1184.5443,1105.235,1494.0028,1201.6475,1094.4538,989.0684,690.4154,1490.0654,359,1026,6377,6099,3463,3502,3540,3266
"2022-07-25 09:",3588,0,25.5,0,1.4,83,0,4,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389.3213,162.9429,363.8216,1238.5742,1317.0105,884.9646,874.0789,677.5924,767.0686,694.2122,668.2114,471.1031,320.688,609.4231,404.6236,198.2436,345.1659,1574.517,1201.2362,902.3965,815.0172,600.8639,609.5925,509.0735,574.3307,482.5289,414.0504,914.6487,684,0,6377,6099,3463,3502,3540,3266
"2022-01-01 05:",588,1,-9.7,0,0.8,51,0,0,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,865.4823,446.7607,642.898,747.7151,952.0207,763.9852,1129.0491,952.1571,985.9424,937.4678,882.7413,731.4106,455.6849,992.9505,907.8114,482.5373,702.5857,838.1547,858.3784,887.2554,1109.8739,963.104,891.8011,970.3622,1063.0425,835.8973,646.6826,1379.324,19,0,6377,6099,3463,3502,3540,3266
"2022-07-03 01:",501,6,26.5,0,1.3,83,0,1,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,945.3524,487.9891,676.5086,750.0472,853.3751,635.0604,1199.0106,955.3718,987.2063,906.0421,848.8856,623.2592,509.2116,933.9024,832.1968,442.3451,745.5627,826.6777,864.9924,883.9702,1100.1372,997.3894,948.7175,893.1941,1020.6993,825.7812,585.9383,1371.3439,0,0,6377,6099,3463,3502,3540,3266
"2022-07-06 13:",3882,4,31.1,0,2.2,72,0,10,54,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1016.2859,475.4332,478.1024,539.9071,574.4457,598.1498,616.2845,649.8605,697.7528,661.1808,674.6714,561.0168,408.5232,802.9944,912.3287,396.2906,543.9291,492.6186,516.3671,598.7537,701.292,660.8684,750.1528,593.7684,680.5042,628.8344,466.851,1123.5837,333,0,6377,6099,3463,3502,3540,3266
"2022-01-30 17:",3865,1,2.2,0,2.5,28,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,787.4045,406.4567,566.0795,703.2987,797.2348,841.6802,875.8369,830.3105,872.5142,820.8385,754.1176,648.2392,445.9672,793.2242,812.867,432.0702,612.8519,857.2848,928.9644,831.9466,917.4728,1027.0722,906.8981,987.4303,1065.2503,831.5513,581.1058,1220.4259,266,0,6377,6099,3463,3502,3540,3266
"2022-07-28 10:",3508,1,29.4,0,2.2,64,0,2,41,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546.9934,252.458,623.3211,3150.066,2649.8167,1644.1052,1440.7981,1101.3768,1204.1887,1041.72,1070.8215,673.5102,464.3714,904.8014,466.9197,216.8364,856.99,4706.733,3035.4745,1570.2572,1332.8026,1000.019,1086.3002,1032.601,943.8086,765.4981,549.855,1390.388,387,1738,6377,6099,3463,3502,3540,3266
