"timestamp","spot_number","rent_num","temp","rain","wind","wet","snow","cloud","dust","1_2","2_3","3_4","4_5","5_6","6_7","7_8","8_9","9_10","10_11","11_12","12_13","13_14","14_15","15_16","16_17","17_18","18_19","19_20","20_21","21_22","22_23","23_24","weekend","m0","m10","m5","m20","m25","m30","m35","m40","m45","m50","m55","m60","m65","m70","f0","f10","f15","f20","f25","f30","f35","f40","f45","f50","f55","f60","f65","f70","bus_passenger","sub_passenger","ele_male","ele_female","mid_male","mid_female","high_male","high_female"
"2022-05-31 20:",3506,5,21.6,0,3.8,32,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,488.9468,205.1658,850.3707,1849.2181,1701.6489,1264.1344,1577.2317,1179.2223,1244.3171,1146.8808,1229.211,909.9989,636.5691,981.5906,470.9565,230.3081,1057.1002,2629.2941,2199.0988,1683.1504,1385.761,1180.6338,1103.9336,1000.0452,1180.378,1013.0695,658.4266,1593.8756,395,648,6377,6099,3463,3502,3540,3266
"2022-11-06 00:",3586,2,6,0,1.7,72,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,380.7792,159.368,373.7047,1240.5089,1391.8308,1094.9216,980.0196,685.4634,625.5314,530.3714,554.6222,422.4582,305.3937,563.6094,333.3433,163.32,306.2703,1604.8265,1425.6344,963.7781,764.5519,578.8433,504.0819,453.5969,512.7134,428.0374,357.2824,829.9479,50,0,6377,6099,3463,3502,3540,3266
"2022-04-22 01:",549,0,15.1,0,2.5,59,0,4,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,770.7958,426.1105,718.3233,660.5002,742.2735,847.567,849.2335,930.7023,945.9777,776.2894,912.8646,619.1058,430.548,947.7682,880.7589,511.3139,807.2489,804.7391,915.1409,862.2487,977.1429,1041.2092,1184.0522,932.3542,982.4141,888.3453,695.107,1485.9311,7,0,6377,6099,3463,3502,3540,3266
"2022-03-03 02:",3533,0,3.5,0,2,83,0,7,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,993.5365,512.8615,728.2902,800.0043,937.2169,849.7571,1198.0924,1019.4254,1058.5582,929.6766,861.4976,677.6486,474.0969,947.2837,980.925,521.3996,781.1121,950.4785,953.8414,1033.48,1200.7271,1052.7282,989.8012,1007.9794,1078.4415,875.034,638.9419,1388.4096,0,0,6377,6099,3463,3502,3540,3266
"2022-02-14 01:",3886,0,1.8,0,1.7,61,0,0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020.2343,554.8978,890.5749,814.8866,868.0638,923.1111,1133.6559,1081.5544,1245.1548,1205.8516,1141.032,820.7138,604.5159,972.206,1399.9132,731.7166,962.9421,961.5612,1159.3431,1064.3378,1145.4612,1238.1915,1560.6211,1202.0163,1152.4256,986.467,666.6033,1483.7961,0,0,6377,6099,3463,3502,3540,3266
"2022-07-25 23:",584,9,26.8,0,1.9,79,0,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,377.9592,158.1875,335.4064,1090.0821,1411.6786,1050.4165,937.1884,655.786,600.7077,551.4993,559.7457,427.1647,311.5198,514.5933,324.7249,159.0979,342.5578,1631.032,1450.8509,1015.7311,872.7668,572.9205,508.5367,472.8405,548.8338,496.2853,372.8623,871.6046,183,0,6377,6099,3463,3502,3540,3266
"2022-03-20 03:",591,0,3.9,0,0.5,85,0,10,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,486.6092,224.5885,786.5309,3588.6404,3585.2142,1885.769,1302.7678,887.6725,996.8809,763.6632,787.3975,509.0894,392.4856,837.9944,361.0726,167.6812,1050.7365,5470.2306,3712.6746,1802.1255,1236.2535,757.8843,748.4463,705.6747,584.5634,580.6225,521.7349,1201.2063,10,0,6377,6099,3463,3502,3540,3266
"2022-02-20 00:",552,0,-6.2,0,3.2,56,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,966.0699,525.438,974.2586,877.3237,864.7483,903.9068,1040.008,1077.9809,1180.5843,1230.8704,1117.3401,795.5794,606.139,998.946,1362.5364,712.1803,1005.0158,927.2766,1170.7068,1069.104,1136.013,1217.7404,1518.3383,1223.9335,1158.3933,932.4823,665.7359,1555.5473,1,0,6377,6099,3463,3502,3540,3266
"2022-02-27 15:",3581,1,8.8,0,5.2,44,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,400.6838,167.6987,406.1004,1052.7024,1441.91,1071.2512,985.6268,681.8488,656.1419,637.8727,624.067,410.0503,337.4943,576.8793,349.8646,171.4148,413.9632,1357.6387,1216.7039,988.4262,853.1048,594.0217,591.8236,568.2167,599.8864,538.2908,345.1516,949.8103,365,0,6377,6099,3463,3502,3540,3266
"2022-05-20 20:",3518,9,21.1,0,2.9,56,0,6,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,380.9017,159.4187,524.4601,1280.8788,1464.5836,1075.2837,1027.1634,760.3016,747.6706,591.0483,727.8343,477.0396,316.9387,598.3374,382.6452,187.4755,560.7397,1505.9489,1381.248,990.2363,966.0211,686.6189,679.6238,539.7063,607.1945,526.3894,429.7269,979.2042,354,0,6377,6099,3463,3502,3540,3266
