"timestamp","spot_number","rent_num","temp","rain","wind","wet","snow","cloud","dust","1_2","2_3","3_4","4_5","5_6","6_7","7_8","8_9","9_10","10_11","11_12","12_13","13_14","14_15","15_16","16_17","17_18","18_19","19_20","20_21","21_22","22_23","23_24","weekend","m0","m10","m5","m20","m25","m30","m35","m40","m45","m50","m55","m60","m65","m70","f0","f10","f15","f20","f25","f30","f35","f40","f45","f50","f55","f60","f65","f70","bus_passenger","sub_passenger","ele_male","ele_female","mid_male","mid_female","high_male","high_female"
"2022-11-18 05:",571,0,6.3,0,1.6,86,0,0,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393.6821,164.7682,475.0804,1248.3778,1432.6566,941.0474,992.7044,579.7651,593.9714,520.508,531.0614,394.2598,306.3079,535.3394,343.3961,168.2452,406.5082,1820.4765,1350.0053,978.2111,871.7889,633.6513,536.5436,500.3331,494.5412,461.8599,301.4583,788.879,197,0,6377,6099,3463,3502,3540,3266
"2022-08-31 00:",571,0,19.7,0,1.6,94,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.7235,184.8748,412.8778,1232.2676,1392.9087,1022.8029,940.1983,651.8499,619.6654,566.2075,542.9436,425.6334,269.7736,486.8465,338.1564,165.6785,361.8776,1722.4415,1525.8362,1064.2205,891.2178,565.4025,543.091,484.8321,540.5522,466.8087,356.4346,834.7441,71,0,6377,6099,3463,3502,3540,3266
"2022-05-20 18:",571,5,24.4,0,3.8,35,0,4,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,408.0601,170.7859,583.6367,1333.8419,1317.1439,975.9135,895.1014,740.7557,752.2699,627.5538,720.419,444.2191,337.8523,648.5662,418.1166,204.8546,499.9284,1508.9996,1204.7003,1018.6847,906.154,710.5606,643.5643,573.2912,587.9417,524.6909,414.5336,954.8146,762,0,6377,6099,3463,3502,3540,3266
"2022-05-27 00:",571,0,17.6,0,3.9,68,0,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362.4136,151.6811,464.5149,1206.9996,1461.0959,1014.6592,1001.9553,672.0023,661.0728,554.5502,538.275,428.7612,302.1328,505.676,331.788,162.5582,493.2992,1878.4058,1444.004,991.029,865.0044,561.3325,559.535,478.4968,533.8294,520.4613,367.2909,872.6147,146,0,6377,6099,3463,3502,3540,3266
"2022-02-11 05:",571,0,-1.7,0,1,78,0,0,87,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408.713,171.0592,288.3595,1052.3054,1354.8925,1028.6335,930.0761,615.079,554.0221,520.4291,524.8917,440.1707,308.6936,529.9208,244.5714,119.8269,317.3103,1517.3225,1397.3804,950.9696,837.7448,560.046,498.1796,474.8561,568.9235,497.2605,303.6584,886.2887,189,0,6377,6099,3463,3502,3540,3266
"2022-06-23 22:",571,0,23.5,9.9,3.5,99,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,350.8126,146.8255,388.5229,1207.1185,1541.6739,1085.6608,1045.4974,711.6885,728.746,570.7366,650.8883,431.8174,349.9622,570.6632,286.9708,140.6007,508.8103,1607.9391,1502.4999,1108.9255,939.9871,650.8703,589.2529,479.9375,538.073,485.2511,424.349,964.1423,330,0,6377,6099,3463,3502,3540,3266
"2022-09-05 13:",571,0,18.8,10,3.3,98,0,10,33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,244.3593,102.2719,632.9199,2609.2617,1596.9806,946.1165,909.1886,725.2614,893.8462,721.9108,758.5439,439.5272,340.0906,668.52,267.1721,130.8997,1008.2481,2717.77,1248.1173,848.9952,958.3423,717.5583,666.4864,646.6655,625.6023,522.6562,392.7947,1061.6012,471,0,6377,6099,3463,3502,3540,3266
"2022-01-09 05:",571,0,0.5,0,2.6,86,0,3,138,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,426.0314,178.3069,332.4825,1091.6968,1369.2714,1047.6441,911.6928,607.5081,578.568,535.9394,552.3731,443.0051,293.26,539.3099,264.8812,129.7775,327.1224,1536.5131,1305.5779,887.1105,718.0933,512.0562,552.4137,450.5497,568.9866,483.5317,329.5819,882.1656,81,0,6377,6099,3463,3502,3540,3266
"2022-09-19 07:",571,2,23.9,0,2.1,77,0,9,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359.5969,150.5026,391.2248,1455.2798,1422.3335,1083.3902,979.693,629.5905,693.3526,577.4702,624.2264,397.7258,294.5247,513.0062,232.5578,113.9408,464.5969,1838.5238,1506.2076,1090.8293,895.2767,671.6236,546.2453,519.7061,508.0837,449.8579,353.0985,882.2671,824,0,6377,6099,3463,3502,3540,3266
"2022-06-20 13:",571,3,26.8,0,2.3,67,0,9,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,216.0647,90.4299,612.0275,1911.7291,1361.1318,946.7952,903.8993,787.0764,836.0083,696.9018,678.3708,475.0893,344.4579,628.3352,299.8304,146.9005,647.7293,2239.2877,1218.8395,889.0994,948.9298,773.5879,772.5015,572.1395,604.3532,541.3114,414.9542,1101.2756,446,0,6377,6099,3463,3502,3540,3266
