"timestamp","spot_number","rent_num","temp","rain","wind","wet","snow","cloud","dust","temp.sqr","sunny","1_2","2_3","3_4","4_5","5_6","6_7","7_8","8_9","9_10","10_11","11_12","12_13","13_14","14_15","15_16","16_17","17_18","18_19","19_20","20_21","21_22","22_23","23_24","weekend","m0","m10","m5","m20","m25","m30","m35","m40","m45","m50","m55","m60","m65","m70","f0","f10","f15","f20","f25","f30","f35","f40","f45","f50","f55","f60","f65","f70","most_use","bus_passenger","sub_passenger","ele_male","ele_female","mid_male","mid_female","high_male","high_female"
"2022-07-20 05:",3586,0,25,0,2.2,88,0,10,33,625,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361.3001,151.2154,385.1683,1137.4859,1340.6694,1001.7854,936.8925,602.8038,572.879,569.7345,525.2128,392.2817,280.086,494.1426,346.2563,169.6471,328.7484,1706.4313,1441.5184,1000.3984,819.8833,570.45,498.3973,445.4957,522.86,495.1955,370.5563,812.5253,9385.0646,245,0,6377,6099,3463,3502,3540,3266
"2022-09-01 09:",3582,3,21.7,0,1.6,83,0,2,9,470.89,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633.3623,292.3209,1160.0395,3994.4797,2784.653,1719.1919,1408.1034,1163.973,1358.8119,1110.4734,1076.6253,690.514,512.7464,970.2108,417.6077,193.9356,1283.0824,5538.0799,2946.1114,1658.4258,1374.5252,1109.3443,1176.6084,1051.5323,901.3781,788.24,613.6887,1378.7901,21423.5703,587,3119,6377,6099,3463,3502,3540,3266
"2022-05-20 17:",574,6,25.3,0,3.3,33,0,6,51,640.09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,769.3979,256.4661,456.5928,832.7025,815.5082,783.6681,737.5138,553.4932,624.6475,599.4452,500.9052,415.6075,319.2579,705.5732,1262.0227,451.2254,680.9217,979.8068,904.2022,783.0485,911.3458,674.5644,649.2674,564.5821,693.1137,552.1631,425.719,1022.723,6747.7959,590,3922,6377,6099,3463,3502,3540,3266
"2022-02-17 21:",3503,1,-4.7,0,2,42,0,0,27,22.09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1527.0358,1290.9149,1361.747,872.9048,885.3291,757.8702,1104.3868,1509.6457,1723.9747,1446.1999,1319.0635,814.8986,702.2477,1214.4082,1713.5812,1435.3886,1466.648,1215.3769,997.5634,908.1358,1497.2159,2047.0178,2171.4049,1540.7178,1401.0587,976.5437,703.7934,1739.0903,8238.7829,167,328,6377,6099,3463,3502,3540,3266
"2022-08-23 17:",540,9,29.5,0,3.4,60,0,4,42,870.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,358.7731,150.1573,307.9158,1068.4874,1320.811,998.6626,982.4093,698.8397,811.3821,680.7257,649.7652,487.4124,356.5365,600.5085,388.5924,190.3893,321.5956,1321.7206,1153.8517,862.804,839.0413,666.7224,678.1562,603.8482,563.6757,511.3693,415.574,983.4317,8547.7879,594,0,6377,6099,3463,3502,3540,3266
"2022-02-15 15:",3578,2,-3.3,0,3.8,51,0,7,24.5,10.89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,596.4647,278.1485,426.1199,492.5277,613.1019,656.8974,632.8464,556.6864,580.9418,573.7041,566.6922,392.9112,282.2211,621.2447,574.3121,283.9294,348.0862,482.2899,741.087,709.8308,805.8356,617.4271,683.9715,662.3912,747.0233,608.9764,432.7408,1124.5228,5134.4167,288,0,6377,6099,3463,3502,3540,3266
"2022-09-09 12:",3579,7,27.5,0,1.7,49,0,0,30,756.25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,677.2692,312.5853,707.9422,2647.9756,2692.0909,1586.7084,1336.2121,975.449,1007.9885,882.0266,800.3755,557.187,341.5145,773.2619,654.5537,303.9727,1236.2129,4300.0541,2658.2333,1472.4265,1235.7808,865.8768,905.1829,864.143,746.7206,613.602,561.0885,1121.2946,17929.4817,299,1628,6377,6099,3463,3502,3540,3266
"2022-12-09 01:",3863,0,1.7,0,1.5,67,0,0,19,2.89,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453.3629,189.7466,457.5171,1391.9051,1456.0377,979.6032,1007.7167,630.6352,593.4694,545.349,560.2423,435.1112,261.6257,519.2474,258.0033,126.408,466.4052,1919.2626,1504.6215,1049.8808,907.6247,635.4805,503.9624,436.4669,561.2677,488.563,327.2839,822.2844,10216.6523,20,0,6377,6099,3463,3502,3540,3266
"2022-11-20 03:",3882,0,11.1,0,1.6,65,0,8,34,123.21,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,958.2885,448.3011,571.0568,606.6621,808.7384,878.3228,993.7798,884.3388,964.276,791.2242,772.3657,698.3317,445.4461,965.603,789.6342,342.9959,563.8865,665.7794,964.5544,925.2179,1133.3703,961.0334,948.3134,796.2266,980.3109,846.1266,600.4429,1388.0463,6976.4251,0,0,6377,6099,3463,3502,3540,3266
"2022-12-02 11:",555,1,-2,0,1.5,36,0,0,33,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,933.5151,507.7317,674.03,852.5522,975.1949,1106.7252,1274.5768,1137.1706,1311.0809,1201.769,1104.1121,843.0091,573.6901,1264.6565,930.6322,486.4292,702.5495,916.9021,1164.77,1119.893,1322.9604,1192.3971,1482.1975,1299.2755,1286.3189,1143.0859,797.8665,1724.8423,8733.5746,233,1933,6377,6099,3463,3502,3540,3266
"2022-08-15 01:",3518,3,27.4,0,2.1,84,0,10,11,750.76,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347.671,145.5111,283.8812,972.5343,1330.2774,1035.7052,912.4626,606.4787,548.6895,517.969,539.9486,405.4582,251.8241,513.2711,352.075,172.498,311.1826,1348.1957,1186.1759,878.9049,759.3226,576.4858,481.6317,483.657,448.6986,443.0596,358.7799,755.4802,8423.5786,13,0,6377,6099,3463,3502,3540,3266
"2022-05-01 18:",3578,1,15.9,0,3.5,37,0,8,44,252.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,546.0987,254.6614,302.1398,443.1212,740.4342,770.9267,840.2365,685.9838,715.8347,644.9414,652.8586,475.2373,322.6523,643.8681,600.9372,297.0919,287.2923,594.1184,844.1211,829.9361,915.0629,630.6939,668.2598,696.4807,801.8128,606.4787,445.5405,1196.7458,5977.9571,176,0,6377,6099,3463,3502,3540,3266
"2022-07-30 18:",3533,17,32.5,0,3.1,61,0,8,31,1056.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,977.0129,504.3326,603.0342,939.1326,1004.0159,787.6253,1198.9312,927.6586,998.967,810.7798,773.0224,617.3015,467.1299,848.3798,713.3526,379.1743,707.4372,1050.4511,1091.0316,1007.8031,1204.0459,1020.8378,1021.5444,988.9361,1067.6846,791.6311,621.099,1333.5212,8283.0367,420,0,6377,6099,3463,3502,3540,3266
"2022-01-20 16:",3520,0,0.8,0,2.5,46,0,0,59,0.64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,603.9064,281.2454,500.5537,746.2716,998.6363,903.8344,865.0194,861.4929,864.1431,769.0137,830.8912,599.858,396.7064,802.5961,754.1645,401.69,549.8917,824.2575,941.0887,860.0602,991.0384,872.035,966.4499,754.9116,817.3981,709.286,491.0264,1302.3155,7130.2065,424,1092,6377,6099,3463,3502,3540,3266
"2022-08-01 22:",591,1,29.4,0,2.2,73,0,8,12,864.36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,543.0686,250.6465,1069.8143,4020.2992,3839.2648,2067.0837,1464.1657,1035.1367,1075.7851,875.2486,832.3779,577.3617,385.4308,795.2664,525.1626,243.884,1287.3063,5938.8207,4007.7459,1947.6319,1370.439,890.5127,866.6242,778.2116,744.5251,733.7722,538.8893,1300.3168,24655.4509,559,2600,6377,6099,3463,3502,3540,3266
"2022-05-31 04:",3518,0,14.9,0,1.8,65,0,0,16,222.01,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385.6035,161.3868,532.3379,1335.6136,1365.3382,979.6762,1008.5433,674.7677,547.9959,537.3509,502.4683,389.8804,322.5635,519.3943,320.9646,157.2551,568.7511,1898.1257,1441.3439,945.8259,865.7981,588.9179,538.1632,496.3457,491.4956,521.402,338.1716,852.6639,9840.2649,66,0,6377,6099,3463,3502,3540,3266
"2022-06-22 09:",3534,5,23.9,0,1.1,81,0,9,20,571.21,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452.6071,189.9172,330.4308,1047.6067,1134.7755,912.2446,1108.5191,965.8308,923.3246,869.126,978.8929,731.268,574.4149,898.4854,446.6499,218.4212,385.5861,1518.8667,1310.564,1132.494,1010.7851,993.8497,995.5288,934.9925,1069.6683,792.7928,589.9597,1563.4467,9175.8557,282,742,6377,6099,3463,3502,3540,3266
"2022-11-27 15:",3541,9,10.7,0,2.7,32,0,8,43,114.49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,833.5362,349.7578,793.9212,1471.0727,1317.7408,1084.8692,1258.7271,895.2696,957.3262,1073.2819,1125.2659,790.6478,592.5245,945.2526,885.9419,433.2443,866.039,2130.7953,1595.4757,1162.0944,1151.9563,855.3828,948.6358,974.7822,1065.1413,966.3271,728.5949,1630.4331,11172.7315,261,429,6377,6099,3463,3502,3540,3266
"2022-08-31 19:",3586,15,23.5,0,2,75,0,5,22,552.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,462.0797,193.3948,500.5216,1343.1579,1414.2253,1052.2197,966.5483,749.2445,872.2895,718.6045,692.697,496.6947,367.4802,601.4426,408.0109,199.9035,516.1901,1474.245,1334.3981,1065.0527,901.9325,668.4082,642.4607,607.7538,660.3817,544.0326,384.9302,1009.18,9551.7795,521,0,6377,6099,3463,3502,3540,3266
"2022-09-23 19:",3510,5,17.4,0,2.8,59,0,5,21,302.76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,607.1552,296.4508,706.9042,564.8442,666.9307,670.9674,812.1614,730.0257,794.1287,778.9185,951.8519,833.0734,601.8974,1241.3559,699.4665,324.3586,781.4042,613.7251,764.8992,723.1034,880.3179,803.5623,974.3262,987.5659,1159.0619,984.3041,768.4175,2031.1489,5696.9493,233,0,6377,6099,3463,3502,3540,3266
"2022-07-26 13:",3880,0,32.6,0,1.6,57,0,5,33,1062.76,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,766.9589,423.9896,586.119,589.8074,595.6329,474.9807,551.8568,620.7715,648.4851,543.2493,674.7909,442.0289,361.9757,875.0668,856.7077,497.3517,771.7507,659.0923,650.7848,503,681.1534,803.9072,789.4708,684.1101,628.1086,650.3161,577.8272,1227.5638,4706.3083,400,659,6377,6099,3463,3502,3540,3266
"2022-04-21 15:",592,15,21.9,0,4.5,25,0,7,51,479.61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,667.9433,308.2809,1586.3883,4105.9415,2760.898,1656.8425,1492.7338,1256.5875,1356.1318,1079.2764,1003.6435,750.2295,564.519,972.8598,304.0804,141.2138,1815.1412,5631.9292,3151.2079,1770.3639,1482.3634,1152.8563,1302.8586,1038.9805,1013.3333,800.2269,640.0951,1230.1474,22052.2802,513,2311,6377,6099,3463,3502,3540,3266
"2022-11-01 16:",549,7,17.4,0,3.9,45,0,0,58,302.76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,669.6349,370.1868,561.3934,485.6467,560.7226,487.4458,589.1244,562.0716,708.8192,498.536,633.2589,516.5641,387.6986,931.6326,883.5343,512.925,903.6134,565.1174,603.5343,511.3719,775.3176,842.4149,785.7795,759.2242,716.5569,715.0977,560.8516,1289.8595,4578.2807,461,949,6377,6099,3463,3502,3540,3266
"2022-08-13 23:",573,1,26.2,0,1,87,0,6,20,686.44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,419.8644,139.9549,190.3738,482.9086,694.1115,714.7613,622.1388,519.1788,481.7768,434.9489,441.2893,303.2433,185.4878,425.7627,352.0403,125.8693,269.9423,574.4692,890.6347,836.1687,654.8023,476.5439,439.6956,359.5884,442.3667,339.756,303.9918,692.552,5469.9951,203,768,6377,6099,3463,3502,3540,3266
"2022-10-19 13:",542,3,15,0,3,36,0,0,56,225,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,820.0387,446.0129,648.6721,750.7174,936.2978,1011.823,1263.9528,1277.6791,1344.7024,1266.1985,985.6637,851.4877,570.0271,1069.0526,917.4803,479.5552,551.4023,811.4739,1122.9968,1068.3755,1414.027,1187.3348,1456.1031,1217.8021,1202.1357,1096.2943,817.6388,1588.2754,8379.6642,291,1465,6377,6099,3463,3502,3540,3266
"2022-04-24 18:",3882,3,21.6,0,4,64,0,0,68,466.56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,858.783,401.751,417.9547,649.7411,843.0418,903.8645,1005.7301,879.272,877.687,749.5585,669.1045,625.3261,428.9957,833.4899,688.244,298.9546,431.2449,677.6533,911.6199,871.3685,958.9326,926.8865,867.9367,687.7916,836.4605,740.3796,590.7393,1186.4384,6821.9518,227,0,6377,6099,3463,3502,3540,3266
"2022-01-07 10:",3505,0,-3,0,1.1,59,0,0,72,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,993.2005,512.6882,536.7147,752.2571,749.0757,643.1164,783.6852,739.0995,755.4258,655.3413,518.4161,444.8609,374.5404,814.0405,935.8618,497.4469,656.811,821.0068,795.1701,821.5318,924.622,881.3092,858.3363,837.0217,909.5702,693.7869,603.6184,1165.1492,6290.4651,228,0,6377,6099,3463,3502,3540,3266
"2022-09-18 12:",3566,3,28.1,0,1.2,71,0,8,14,789.61,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,867.4356,447.7688,599.1796,887.1377,881.1842,734.1657,1105.3571,853.1979,856.2149,811.5644,692.4118,522.504,427.8807,865.8352,758.9563,403.4144,626.5665,961.2705,990.741,901.3396,1158.0717,921.985,957.5946,884.7702,1095.5607,746.338,547.5306,1257.5637,7619.2675,307,0,6377,6099,3463,3502,3540,3266
"2022-09-23 23:",3508,2,15.2,0,2.6,70,0,0,38,231.04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,364.1594,168.0731,1035.5423,5116.2052,4746.9262,2188.6174,1610.6421,1109.1717,1133.4835,789.6246,818.0829,521.959,399.7221,739.8423,340.9236,158.324,1561.4058,7012.1952,4528.1837,2013.7917,1364.8815,828.8936,866.8056,758.732,706.6061,659.5131,459.386,1200.975,28581.443,561,2835,6377,6099,3463,3502,3540,3266
"2022-04-28 09:",3509,12,17.2,0,2.3,45,0,0,81,295.84,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334.8206,140.1329,476.7522,1468.0903,1450.455,958.1784,967.2823,706.4223,734.5877,603.1834,541.2106,446.713,337.8186,556.9586,356.8652,174.8451,525.8695,1787.1801,1390.6003,885.2627,956.1569,776.9127,732.8637,597.9699,605.272,450.9915,365.3606,818.9777,9863.206,636,0,6377,6099,3463,3502,3540,3266
"2022-05-10 04:",3588,0,14.5,0,0.9,66,0,8,37,210.25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428.2433,179.233,465.153,1309.6723,1449.0243,1004.5305,993.3352,652.367,588.196,489.9283,519.5507,372.7475,314.7168,511.3681,333.7557,163.5221,548.2503,1813.4302,1431.8614,977.3933,859.8265,575.5528,545.4039,486.0106,511.402,493.4421,350.5605,861.6666,9839.0737,60,0,6377,6099,3463,3502,3540,3266
"2022-09-16 04:",3853,0,23.6,0,3.5,79,0,9,13,556.96,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487.6295,162.5432,201.8859,624.5094,748.6237,794.1673,719.5887,516.8911,470.3253,466.8883,432.4029,281.7728,185.26,420.389,392.3058,140.2654,292.7064,769.9082,961.6295,879.2693,744.1508,531.5509,392.9336,389.243,485.4174,340.6855,306.7133,740.1527,6241.8469,63,4,6377,6099,3463,3502,3540,3266
"2022-12-21 07:",592,0,-1.3,0,2.9,94,2.5,10,17,1.69,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419.9939,193.8428,655.4837,3275.9444,3482.5084,1842.0898,1474.6362,1040.0061,1111.4837,883.6466,841.4404,606.7383,417.0832,834.2779,468.0298,217.3515,927.1393,5546.3404,3924.9492,1971.1752,1368.7756,898.6359,867.2854,830.5328,740.5247,655.2458,513.3018,1299.9825,22886.4192,570,2853,6377,6099,3463,3502,3540,3266
"2022-03-08 20:",3502,0,6.5,0,2.9,70,0,0,63,42.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,492.6259,243.5966,301.7928,430.9834,630.9669,613.6362,719.6886,594.5001,601.4903,587.3585,723.955,533.1409,368.1326,821.9656,485.863,235.7724,236.8792,489.6565,546.6686,821.1027,623.7051,530.5277,739.1476,677.7249,800.6816,619.8486,505.0891,1172.2388,4876.408,184,301,6377,6099,3463,3502,3540,3266
"2022-09-02 03:",3517,2,21.1,0,1.4,78,0,3,24,445.21,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571.6939,201.1094,274.1181,447.0678,731.3649,754.2102,751.6725,677.5484,622.6572,538.7049,579.7605,467.4168,318.5319,597.5695,520.643,204.959,231.2294,643.5345,1010.6962,908.445,780.131,607.2778,531.0486,502.176,573.133,613.7418,387.2406,898.9399,6027.1221,5,0,6377,6099,3463,3502,3540,3266
"2022-02-19 07:",515,0,-2.2,0,3.6,51,0,7,61,4.84,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,885.9025,414.4382,481.1073,641.5461,924.0123,1030.0185,1056.8485,959.9557,867.0246,786.4737,714.1927,700.1626,501.2673,955.9612,760.6194,330.3925,536.551,766.3785,987.0162,1024.051,1241.2932,914.1155,891.7652,724.8956,1004.8147,887.6957,637.6397,1429.4044,7671.1643,184,0,6377,6099,3463,3502,3540,3266
"2022-06-09 16:",571,5,23.7,0,2.8,62,0,8,25,561.69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,387.2426,162.0731,613.6557,1755.6895,1520.8779,953.1616,855.1723,716.9627,816.4799,655.0526,643.7321,461.3043,334.758,604.9476,400.8398,196.3899,708.94,2101.0193,1224.836,839.8169,863.5367,749.5255,686.4537,582.5674,646.2013,511.406,471.1648,1021.8968,10114.1102,440,0,6377,6099,3463,3502,3540,3266
"2022-06-23 11:",3578,1,26,0,1.9,81,0,10,32,676,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,583.0736,271.9042,303.1492,512.7934,633.3365,575.9251,598.6851,642.6984,555.6827,519.1692,516.2401,387.4774,317.8964,580.7982,462.2482,228.527,402.1608,517.1042,688.0675,625.5676,744.6109,636.1411,683.1679,659.6396,652.1572,651.9178,474.8139,1232.0019,4896.0903,298,0,6377,6099,3463,3502,3540,3266
"2022-01-05 07:",3524,0,-7.7,0,2.3,57,0,7,41,59.29,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395.9688,165.725,283.5675,1087.2237,1329.2911,1063.3039,885.1734,690.1166,689.1592,569.2221,594.8376,397.4416,268.2376,564.256,213.365,104.5373,338.9169,1579.4804,1455.7225,1030.4515,785.0227,650.8937,558.2446,539.6596,556.032,485.338,362.6028,912.4639,9215.6692,616,0,6377,6099,3463,3502,3540,3266
"2022-02-24 10:",3571,2,-2.8,0,2,39,0,0,40,7.84,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557.0416,257.0958,724.9967,2868.2044,2865.1261,1743.9277,1445.1665,1030.3035,1381.1233,1143.3125,993.5431,745.905,486.9727,931.9406,389.4221,180.8466,907.412,4419.7661,3142.4885,1719.857,1330.7239,1134.911,1071.358,997.9975,963.4648,759.664,655.4069,1380.7467,19535.2602,341,1495,6377,6099,3463,3502,3540,3266
"2022-06-09 17:",3881,2,23.9,0,3.5,58,0,7,35,571.21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,851.8966,398.5301,452.0754,517.5781,589.03,659.7618,743.7285,673.7485,794.8005,657.9756,673.4954,576.9059,487.1755,895.3295,731.7874,317.8689,420.8149,601.1542,633.1141,663.6024,781.2902,706.5751,779.0703,665.9732,734.1118,751.8341,561.3192,1198.0033,5189.2593,391,0,6377,6099,3463,3502,3540,3266
"2022-06-05 07:",3537,1,22.8,0,2.8,57,0,10,23,519.84,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,770.656,426.0337,742.6512,701.3276,759.6605,805.6178,908.3297,930.177,958.8815,789.1695,965.3575,669.1959,475.42,1055.6809,793.8884,460.8828,756.8062,847.8608,922.4304,848.8066,962.5931,986.5721,1148.3193,952.1136,971.5482,918.489,691.2683,1711.7332,6756.6265,142,271,6377,6099,3463,3502,3540,3266
"2022-07-15 06:",3543,0,23,0,2.1,90,0,7,23,529,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399.7942,167.3264,383.2789,1116.8476,1397.1832,923.708,953.3482,637.8422,636.0877,538.7765,502.7446,418.4568,293.2923,507.7561,362.5864,177.6477,300.9496,1621.6952,1347.3099,979.9849,861.1307,525.1785,545.9264,465.122,568.9318,469.4506,341.932,859.5039,9201.2077,324,0,6377,6099,3463,3502,3540,3266
"2022-04-24 11:",3880,0,19.7,0,2.4,71,0,9,52,388.09,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,706.5146,390.5744,590.1429,532.0437,700.949,798.2974,883.3532,885.322,970.0787,785.1613,823.6254,608.7491,403.7612,958.7526,755.28,438.4687,616.9996,784.7685,836.6544,918.9748,959.1237,903.9519,1030.9282,824.9281,877.0671,759.7355,633.5236,1378.425,6414.1647,383,654,6377,6099,3463,3502,3540,3266
"2022-11-12 11:",3520,8,17.8,0,2.6,60,0,8,55,316.84,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,596.4061,277.7523,580.9845,911.8463,1217.3535,1141.7608,1123.5878,851.2549,959.3888,816.4966,789.8825,537.4684,347.95,760.552,614.9882,327.5601,604.3563,972.798,1267.6299,1102.9498,1161.891,924.2528,960.0446,853.1504,880.0533,671.3807,507.7299,1291.506,8899.8171,339,1446,6377,6099,3463,3502,3540,3266
"2022-12-07 06:",3564,0,3,0.1,2.2,71,0,2,42,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1705.1423,1441.4812,1685.9383,964.1946,807.8522,773.8992,1080.8176,1463.3873,1898.7151,1606.4194,1236.5891,899.0678,735.95,1290.863,1880.1178,1574.8886,1698.9336,1106.8877,998.0909,841.6404,1480.5172,1983.9676,2210.9673,1622.7909,1420.4357,963.7916,743.5756,1618.8326,8053.8998,199,594,6377,6099,3463,3502,3540,3266
"2022-07-24 22:",3536,6,25.8,0,0.7,86,0,7,21,665.64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,546.3419,333.1937,663.9944,948.2487,1326.7017,1233.6301,1123.3313,960.1832,1119.8299,923.3632,947.0372,725.3263,486.8756,880.6176,514.4314,297.5639,531.9282,1290.8781,1554.1165,1215.4092,1184.5837,974.2082,965.8819,914.8164,1118.9805,885.5721,611.1819,1436.1162,9876.8993,111,0,6377,6099,3463,3502,3540,3266
"2022-09-21 02:",592,0,15.5,0,0.3,65,0,0,18,240.25,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404.8146,186.8374,907.0873,4152.3412,3832.5176,1968.1018,1455.7615,912.2481,991.7888,807.5129,831.732,554.4049,427.1144,813.5435,399.5826,185.5652,1283.8785,6502.9389,4127.4109,1937.8982,1371.2353,751.0539,856.9046,755.2456,649.3866,648.5457,502.042,1165.8677,25348.2054,41,0,6377,6099,3463,3502,3540,3266
"2022-01-19 10:",3543,1,-4.3,0,1.8,78,1.1,9,70,18.49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390.3755,163.3843,342.3529,1074.1317,1324.3301,946.5662,874.7952,705.8749,798.916,695.2755,615.3776,459.2294,375.4259,668.4465,280.6459,137.5015,352.1226,1503.2374,1208.952,864.0865,902.5067,696.1449,752.1288,611.8062,577.8909,508.4688,402.619,990.4303,8698.6058,442,0,6377,6099,3463,3502,3540,3266
"2022-01-15 05:",3523,1,-5.2,0,2.4,52,0,9,39,27.04,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,396.4145,182.9602,419.3342,3003.5835,3520.2087,1851.3687,1290.8534,877.8292,967.822,757.9961,706.4174,549.6075,410.7372,764.0478,317.8499,147.6083,716.3532,5071.0736,3680.9609,1860.3084,1239.3343,769.4109,773.7553,722.3222,711.7772,617.8679,528.1741,1153.2089,21517.6915,71,387,6377,6099,3463,3502,3540,3266
"2022-02-07 19:",3886,0,-0.4,0,2.2,43,0,10,35,0.16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1315.1115,715.2788,1268.3677,979.5332,1126.3954,1168.523,1372.1896,1167.4467,1353.2511,1206.233,1143.9021,837.0367,642.2513,1050.876,1552.5164,811.4806,1148.951,1010.5728,1298.0129,1238.3437,1372.1266,1294.3925,1667.8857,1276.1468,1273.499,1063.4933,706.1619,1532.4209,9565.6972,615,966,6377,6099,3463,3502,3540,3266
"2022-08-24 03:",3500,2,22.7,0,2.6,72,0,7,20,515.29,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546.1827,192.1351,261.5231,470.2379,726.1142,793.5533,797.9456,684.6448,624.303,529.7078,576.7435,450.3301,356.3635,593.2285,485.3266,191.0561,247.3628,652.8701,975.4494,943.4435,792.0915,563.5004,548.9139,518.2415,597.3963,624.5462,394.7422,846.3661,6151.7055,13,0,6377,6099,3463,3502,3540,3266
