"timestamp","spot_number","rent_num","temp","rain","wind","wet","snow","cloud","dust","temp.sqr","sunny","1_2","2_3","3_4","4_5","5_6","6_7","7_8","8_9","9_10","10_11","11_12","12_13","13_14","14_15","15_16","16_17","17_18","18_19","19_20","20_21","21_22","22_23","23_24","weekend","m0","m10","m5","m20","m25","m30","m35","m40","m45","m50","m55","m60","m65","m70","f0","f10","f15","f20","f25","f30","f35","f40","f45","f50","f55","f60","f65","f70","most_use","bus_passenger","sub_passenger","ele_male","ele_female","mid_male","mid_female","high_male","high_female"
"2022-05-31 21:",3860,1,20.6,0,2.2,37,0,0,13,424.36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,564.2339,260.4156,1912.7676,5538.0294,4675.3647,2379.8493,1791.8334,1341.7917,1255.1008,1112.5784,977.7665,649.0824,487.3882,902.2916,493.8514,229.3434,2157.8585,7849.4754,4871.3367,2336.9614,1623.4307,1163.7877,970.516,1010.7158,841.0329,744.5579,622.171,1336.6334,31066.281,688,3264,6377,6099,3463,3502,3540,3266
"2022-07-01 22:",3860,6,26.2,0,2,84,0,7,16.5,686.44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,537.4591,248.058,1217.9513,5172.8211,4681.974,2371.7205,1799.6096,1184.3391,1153.8574,908.6666,889.1921,686.361,443.4982,808.7306,419.7373,194.9245,1579.1534,6815.6596,4524.0277,2208.7956,1460.95,1024.3619,930.8773,857.3754,809.9729,711.0445,571.4589,1309.7848,29035.5581,748,3937,6377,6099,3463,3502,3540,3266
"2022-07-20 13:",590,3,30,0,2.9,62,0,8,51,900,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,788.6743,364.0026,883.7329,3334.1206,2673.0026,1628.3774,1505.5759,1280.6139,1223.651,1113.0829,953.9351,731.7503,497.7804,832.2286,1326.7103,616.1205,1432.7078,4771.6374,3007.118,1740.658,1461.3574,1208.5758,1230.6791,1051.4986,1016.6469,709.4865,639.1286,1385.2055,20121.8473,544,2163,6377,6099,3463,3502,3540,3266
"2022-08-20 06:",3508,0,25.8,0,2.4,95,0,9,34,665.64,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,370.0319,170.7838,559.3383,3316.4538,3627.4065,1935.7394,1303.6265,1007.534,1001.6955,784.3753,817.7912,562.1604,414.2648,735.0453,367.2375,170.544,785.4981,5478.8376,3737.9016,1936.143,1292.0447,795.1774,778.4672,744.1008,643.1771,623.8799,506.251,1351.5295,22628.1531,164,646,6377,6099,3463,3502,3540,3266
"2022-02-04 04:",590,0,-6.5,0,0.6,61,0,1,20,42.25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419.6332,193.6765,428.617,2728.0474,3394.6092,1767.7182,1276.257,873.1735,979.3551,725.4275,676.6653,516.0279,363.0258,824.1686,357.5123,166.0277,662.2178,4491.4038,3649.9991,1822.5895,1132.5507,734.8574,699.0429,711.3218,682.2879,629.1933,492.2083,1180.9391,20263.1749,35,6,6377,6099,3463,3502,3540,3266
"2022-04-29 17:",590,5,15.4,0,3,59,0,9,11,237.16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,533.6825,246.3147,2043.8239,4526.3883,3301.5879,1809.1628,1672.5355,1222.4516,1320.2792,1164.7052,1020.6782,678.5835,502.3353,1004.0961,737.632,342.554,3307.7603,6126.1951,3471.9529,1769.7094,1547.8912,1063.7313,1180.4478,1085.0131,997.7113,730.2792,617.0974,1233.7101,24225.4231,767,4617,6377,6099,3463,3502,3540,3266
"2022-02-03 04:",3860,0,-4.6,0,2.7,65,0,0,28,21.16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428.34,197.6951,369.7249,2489.0693,3280.6404,1773.4904,1204.1203,866.1944,952.3618,734.0195,692.2721,520.3952,350.9374,751.0349,366.8383,170.3587,567.4246,4192.0467,3394.5704,1798.2544,1146.8298,700.8314,653.1037,696.9873,657.6779,594.383,489.0256,1073.2056,19279.0217,28,4,6377,6099,3463,3502,3540,3266
"2022-05-25 21:",3582,0,18.8,0.2,3.9,89,0,10,11,353.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,537.4979,248.0754,1819.5304,5032.4602,4121.5465,2254.4965,1788.3219,1246.2028,1264.9468,1074.0174,925.4676,656.8715,458.5228,849.0803,470.7727,218.6253,2273.0116,7197.6653,4331.1416,2216.9437,1422.5099,927.9005,945.7986,940.8308,863.4588,749.9987,634.9597,1309.9033,28365.0856,643,3444,6377,6099,3463,3502,3540,3266
"2022-02-14 18:",3582,1,2.7,1.7,3.9,91,0,10,95,7.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,558.5621,257.7975,1475.2095,4009.309,3682.3454,2239.1001,1707.6018,1224.6082,1408.169,1098.5913,929.814,725.6379,517.1691,987.1058,548.6197,254.7772,1999.4674,5911.6751,4068.5002,2265.1584,1563.5494,1133.479,1066.1455,1072.1764,919.467,773.2874,676.9129,1416.3002,25447.2394,901,4047,6377,6099,3463,3502,3540,3266
"2022-03-17 08:",3579,12,8.1,0,1.2,69,0,10,48,65.61,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492.9237,227.503,1184.8417,3440.3141,3048.2814,1713.3038,1477.3393,1046.4602,1198.1288,984.6928,886.699,633.7401,476.5055,937.2846,292.0323,135.619,1338.2407,5609.6464,3565.6376,1778.9414,1378.2449,1087.9325,1021.3856,900.4929,867.0893,713.1769,593.2276,1360.2892,22011.7089,766,4137,6377,6099,3463,3502,3540,3266
