"timestamp","spot_number","return_num","temp","rain","wind","wet","snow","cloud","dust","temp.sqr","sunny","1_2","2_3","3_4","4_5","5_6","6_7","7_8","8_9","9_10","10_11","11_12","12_13","13_14","14_15","15_16","16_17","17_18","18_19","19_20","20_21","21_22","22_23","23_24","weekend","m0","m10","m5","m20","m25","m30","m35","m40","m45","m50","m55","m60","m65","m70","f0","f10","f15","f20","f25","f30","f35","f40","f45","f50","f55","f60","f65","f70","most_use","bus_passenger","sub_passenger","ele_male","ele_female","mid_male","mid_female","high_male","high_female"
"2022-02-03 17:",3517,3,-0.6,0,3.5,35,0,0,27,0.36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,548.7093,193.0237,190.7311,404.5037,600.9405,626.0134,664.3543,653.9798,627.0489,621.7156,748.635,501.1057,367.563,655.579,340.218,133.9319,216.8758,471.6682,610.0444,599.308,643.2915,562.6294,626.9519,565.8637,711.2308,592.5932,441.5815,813.4298,4620.124,243,0,6377,6099,3463,3502,3540,3266
"2022-06-02 04:",3517,0,17.2,0,2,81,0,7,29,295.84,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563.4122,198.1959,274.407,454.3691,774.6596,900.1514,750.8658,730.5884,575.0005,539.321,629.3177,458.2995,343.4255,591.031,407.7275,160.5079,249.8827,675.4934,983.0619,942.2791,838.0287,579.9941,580.7182,564.999,617.6753,618.091,418.5185,874.277,6318.909,86,0,6377,6099,3463,3502,3540,3266
"2022-09-05 06:",3517,0,21.1,2,0.1,95,0,10,4,445.21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590.6138,207.7652,280.1775,460.1565,744.8096,849.3434,783.9665,662.5818,603.5579,544.5641,573.0257,446.7032,311.631,558.569,536.5728,211.2302,254.2521,636.0735,942.8014,929.0129,753.7735,585.2559,515.687,540.0693,571.2724,610.5601,393.8845,902.519,6099.9373,198,0,6377,6099,3463,3502,3540,3266
"2022-03-01 01:",3517,0,7,0,0.5,59,0,9,35,49,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,627.3061,220.6727,264.5609,499.2397,874.3507,820.7474,763.2093,675.7883,593.8494,538.7955,597.0013,458.2323,321.0959,619.3174,439.7007,173.0953,318.7743,658.9435,1046.133,950.1299,829.8555,539.6726,584.4767,559.3869,627.7736,616.0883,410.4325,898.4609,6442.609,10,0,6377,6099,3463,3502,3540,3266
"2022-01-29 09:",3517,0,-6.1,0,2.7,58,0,1,38,37.21,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,629.0839,221.2983,210.6607,457.8644,734.3338,716.2699,759.6545,576.969,629.7589,529.1806,591.2564,460.1403,344.9786,587.4956,432.2518,170.1627,252.8883,522.4884,818.8675,709.6419,713.6936,496.0322,580.1378,569.6268,617.6808,584.7214,412.2231,879.3368,5432.814,221,0,6377,6099,3463,3502,3540,3266
"2022-05-06 22:",3517,3,18.1,0,3.2,86,0,7,37,327.61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,440.2783,154.8801,227.8108,437.875,679.1979,754.2921,682.9531,617.5781,597.4921,535.8301,610.1896,445.1529,348.5001,581.364,419.638,165.1967,233.7805,549.1825,838.4881,694.6095,714.1697,518.1276,565.0044,534.0607,641.5588,570.7765,379.5342,810.1484,5350.7679,143,0,6377,6099,3463,3502,3540,3266
"2022-02-18 14:",3517,0,5.1,0,1.8,26,0,2,52,26.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,584.2394,205.5226,206.91,435.9326,569.1436,564.224,721.6955,599.212,566.1012,563.4007,723.8109,451.5038,366.2234,586.8211,364.257,143.3952,197.5285,443.5612,652.7806,669.7587,658.3757,509.0898,533.2436,579.8703,632.3595,487.0707,370.7434,816.7982,4715.4719,206,0,6377,6099,3463,3502,3540,3266
"2022-12-28 05:",3517,0,-1.5,0,3.9,92,0.4,8,43,2.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662.8746,233.1849,258.9269,505.6046,774.9258,868.1838,840.012,646.8565,599.6782,558.0379,595.6873,458.364,369.344,564.5412,480.0132,188.9641,248.5376,699.3705,1062.0062,912.5876,865.4888,617.8139,610.9953,540.6595,580.3856,606.9803,418.4895,850.3547,6528.1793,164,0,6377,6099,3463,3502,3540,3266
"2022-01-05 01:",3517,0,-6,0,1.3,48,0,6,37,36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611.2625,215.0287,256.5311,496.4489,785.7788,799.9106,792.6132,673.6242,573.6035,524.6677,608.2035,431.5252,341.3127,602.3196,432.6769,170.3298,286.0303,729.2931,1073.8603,984.2263,834.0178,554.2894,588.8495,545.9408,634.0847,614.9881,442.1653,884.5264,6496.149,11,0,6377,6099,3463,3502,3540,3266
"2022-11-13 09:",3517,2,9.6,0,2.1,89,0,9,39,92.16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,504.4206,177.4441,275.6704,451.4314,742.6264,744.6348,743.6403,580.6485,576.0823,502.2867,522.6731,353.4198,320.3694,580.7031,532.3966,209.586,312.6632,602.2958,818.4106,834.9899,771.8358,548.7029,514.9065,499.3707,589.3276,532.6145,388.5955,859.4323,5709.865,186,0,6377,6099,3463,3502,3540,3266
"2022-04-23 18:",3517,8,24.3,0,0.6,24,0,8,35,590.49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,567.4749,199.6251,208.7689,402.1818,662.2298,697.4372,759.3731,610.6005,628.4628,580.05,692.7224,503.9752,387.3426,585.051,482.9428,190.1177,244.0247,507.19,720.7156,699.7752,705.4151,461.8061,590.0944,599.4792,732.5154,584.8864,428.7382,851.7904,5154.3178,229,0,6377,6099,3463,3502,3540,3266
"2022-08-09 14:",3517,0,25.5,2.9,2.7,96,0,10,18,650.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,506.8048,178.2831,227.7487,354.3551,589.4417,568.0919,631.0916,571.3831,643.2141,566.2243,656.4679,412.1921,335.0872,602.2831,364.8064,143.6115,228.5059,436.9347,614.9425,619.6509,547.3917,456.08,560.0161,578.3425,542.8203,499.2717,356.1005,960.5578,4361.9001,172,0,6377,6099,3463,3502,3540,3266
"2022-01-16 02:",3517,0,2.3,0,2.1,73,0,9,54,5.29,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,621.2923,218.5568,248.0962,487.0251,842.4122,840.1468,754.1673,626.0206,586.53,527.4387,596.2787,463.0394,345.1179,588.9007,555.9692,218.8656,284.1512,660.9895,996.6191,913.9001,785.7292,534.6968,571.0291,550.0459,600.1407,606.5481,411.8638,846.7179,6280.9893,3,0,6377,6099,3463,3502,3540,3266
"2022-07-03 06:",3517,1,24.5,0,0.9,85,0,3,35,600.25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,498.1281,175.2305,233.5976,505.3593,815.7893,834.6325,715.1547,654.7121,626.4554,516.0851,599.8521,460.1359,354.6923,546.4629,570.009,224.3926,249.3648,601.396,997.7688,917.1491,756.9692,562.126,581.4129,505.8885,560.3022,587.1091,382.026,934.154,6144.2189,60,0,6377,6099,3463,3502,3540,3266
"2022-08-31 16:",3517,5,23.7,0,1.7,79,0,8,7,561.69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,459.2004,161.537,176.1567,303.5359,527.3296,539.9852,673.2114,530.0084,618.973,592.5412,681.3223,421.9448,305.6382,547.1786,353.2156,139.0486,169.4824,444.2038,539.691,531.169,610.0731,472.8035,458.0709,559.2937,588.4947,452.9358,374.4881,923.7433,4169.199,204,0,6377,6099,3463,3502,3540,3266
"2022-09-13 06:",3517,1,21.9,0,1.7,82,0,10,19,479.61,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,581.7218,204.6371,249.2785,492.3286,734.1352,835.792,813.7693,586.2596,638.9264,472.6431,549.0745,429.1593,294.2548,585.6848,495.6681,195.1272,233.4007,626.2886,916.1045,858.8276,715.6595,635.4821,490.8385,520.0933,603.8235,593.8156,381.0667,919.8526,5992.9053,45,0,6377,6099,3463,3502,3540,3266
"2022-03-17 12:",3517,5,13.7,0,3,53,0,10,54,187.69,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,374.5304,131.7517,126.9799,371.0104,612.4559,535.3174,689.6764,587.3952,601.3919,605.1877,617.5706,484.3309,314.1226,549.462,216.6875,85.3023,139.8682,495.3133,649.8693,709.1969,701.1208,495.054,523.1047,572.388,620.3915,518.7501,345.3009,894.6571,4763.9604,154,0,6377,6099,3463,3502,3540,3266
"2022-06-04 05:",3517,2,20.9,0,1.1,74,0,7,24,436.81,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,573.5472,201.7612,262.8533,518.3182,786.6211,878.7509,682.093,691.0775,558.9916,519.5932,587.3784,417.1066,333.4193,628.2841,470.7127,185.303,278.2361,615.6299,974.0795,912.5401,825.4754,565.617,586.177,536.762,588.9717,587.514,363.4178,881.0753,6193.5081,99,0,6377,6099,3463,3502,3540,3266
"2022-03-27 05:",3517,0,5.9,0,1.6,74,0,0,27,34.81,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,644.7434,226.8066,240.9657,555.7177,785.3697,858.0329,808.8489,669.089,574.5923,541.7038,560.203,477.879,323.5525,629.7006,444.0415,174.8036,279.2751,665.7043,946.8278,898.9224,815.4175,522.2051,623.0987,551.215,637.3977,619.9216,403.0113,895.1638,6334.8412,50,0,6377,6099,3463,3502,3540,3266
"2022-04-01 03:",3517,0,5.9,0,2,71,0,0,30.5,34.81,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,624.1799,219.573,211.4406,483.1618,836.872,816.0456,742.3198,657.3853,590.5983,536.6546,583.6852,461.7014,324.3284,621.9183,486.1396,191.3764,238.6605,638.4015,1029.0975,982.916,789.2878,535.0811,637.0975,548.3757,626.7953,624.01,408.111,874.9868,6318.102,5,0,6377,6099,3463,3502,3540,3266
"2022-05-19 06:",3517,0,16.3,0,1.7,69,0,1,45,265.69,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502.9643,176.9318,290.586,527.6676,795.4988,848.7198,829.4774,727.4547,610.5435,543.9749,572.6421,455.5068,334.6917,535.1011,417.6369,164.4094,258.2126,676.0233,1012.3603,891.6689,845.7124,568.5949,590.972,532.9895,594.3075,573.3991,359.6714,905.4696,6427.1285,213,0,6377,6099,3463,3502,3540,3266
"2022-12-12 12:",3517,0,4.3,0,1,56,0,10,56,18.49,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,526.1485,185.0875,159.1179,354.7297,575.3533,610.8384,631.3213,549.8702,610.1496,585.1861,651.7522,434.928,315.8276,633.3833,377.7543,148.7087,179.5846,507.4577,640.6937,599.2834,518.7322,514.8115,550.0804,544.749,603.8261,469.8448,331.3815,808.837,4438.4097,291,0,6377,6099,3463,3502,3540,3266
"2022-08-23 20:",3517,4,26.1,0,3.9,65,0,3,16,681.21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,499.3524,175.6612,210.1548,412.7208,690.3071,760.7507,707.4753,650.1804,560.5832,618.5526,711.8747,481.0087,331.5631,637.858,383.0485,150.793,213.6135,513.5735,862.6771,802.989,765.8135,515.8731,566.241,505.2489,597.1043,627.2679,409.2597,829.5118,5516.307,204,0,6377,6099,3463,3502,3540,3266
"2022-12-09 06:",3517,0,2.3,0,2.4,62,0,10,32,5.29,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599.0092,210.7182,247.4218,468.8435,793.1071,777.8503,803.7629,593.2868,569.125,524.7536,525.5163,430.3428,357.1601,549.4483,476.9601,187.7624,290.328,665.6591,1092.5848,907.658,835.3917,639.8664,553.3428,493.239,581.4107,564.1548,395.9789,832.8467,6344.8574,176,0,6377,6099,3463,3502,3540,3266
"2022-12-19 21:",3517,2,-5.3,0,1.4,51,1.1,1,20,28.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,536.0041,188.5547,148.0657,407.2017,723.9726,754.4608,759.9767,602.7907,575.4572,574.0404,633.5399,474.357,365.2274,564.4253,428.4973,168.6844,178.9315,562.0979,937.9873,732.9799,777.451,546.4889,504.5629,534.1856,569.3849,586.8563,389.203,926.6104,5656.1279,181,0,6377,6099,3463,3502,3540,3266
"2022-04-07 02:",3517,0,10.4,0,2.7,43,0,9,35,108.16,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646.4452,227.4054,241.0425,472.7355,826.5836,796.7186,742.9515,673.2882,569.2154,526.1075,540.3151,474.0707,321.521,588.8364,432.5894,170.2953,234.8549,633.5828,1025.1204,945.1301,772.29,560.709,601.4526,556.8376,622.9938,604.5521,396.5541,912.0391,6215.1125,13,0,6377,6099,3463,3502,3540,3266
"2022-08-16 19:",3517,13,28.2,0,2.1,65,0,2,26,795.24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,437.9556,154.0633,188.1228,408.9521,584.9048,734.418,743.5753,639.2568,669.5958,656.6708,704.1394,477.4092,354.9941,631.6904,402.5593,158.4735,208.9544,509.7416,849.4292,759.38,774.994,577.9335,629.8077,551.0812,634.7989,594.5452,409.1739,971.8933,5365.395,254,0,6377,6099,3463,3502,3540,3266
"2022-02-06 16:",3517,2,1,0,5.1,37,0,0,25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,640.7747,225.4105,209.9981,458.245,693.6251,802.9874,770.537,656.7668,654.164,556.1155,713.073,479.4319,372.276,654.9409,375.3948,147.7798,233.1408,578.394,877.1219,775.6365,771.5653,556.4529,629.2631,585.8527,611.7945,594.8318,434.2051,853.9721,5728.1122,140,0,6377,6099,3463,3502,3540,3266
"2022-11-03 21:",3517,5,8.6,0,2.6,54,0,7,20,73.96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,520.0012,182.925,182.9834,427.0017,729.9613,821.0719,773.3837,589.7316,551.7339,594.4918,594.76,449.5923,345.2605,651.9928,449.4779,176.9438,189.0464,550.9098,926.4701,775.1649,737.3236,634.5305,599.6988,502.3254,611.6424,608.0875,432.4271,831.9711,5741.287,153,0,6377,6099,3463,3502,3540,3266
"2022-08-06 15:",3517,1,30,0,1.9,81,0,9,27,900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,422.7877,148.7277,208.6704,410.9196,690.4708,751.6015,628.2456,545.9381,609.6476,553.0493,640.601,437.826,366.303,638.5724,438.0026,172.4266,221.4638,411.8479,730.1684,741.9659,628.6558,505.4589,544.2335,556.8305,640.7066,542.3017,388.4544,827.6591,4993.8755,167,0,6377,6099,3463,3502,3540,3266
"2022-09-28 04:",3517,0,16.7,0,1.5,78,0,2,29,278.89,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633.1631,222.7332,250.0287,492.5241,735.8989,855.3839,786.2088,691.7583,660.4797,511.6068,592.3549,449.7917,382.7225,578.5383,495.6901,195.1359,192.2603,631.055,998.7327,909.796,779.4759,600.0097,521.4478,523.0204,615.378,615.0795,398.0297,941.5756,6189.0753,82,0,6377,6099,3463,3502,3540,3266
"2022-12-18 13:",3517,2,-6.8,0,2.8,42,1.5,0,32,46.24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,654.104,230.0996,243.885,435.2976,677.379,784.325,780.1726,581.418,623.1218,555.6814,577.3446,495.2389,343.8868,610.965,401.0651,157.8853,245.6325,555.3078,803.6925,703.7643,728.8797,507.0174,501.0755,527.4282,561.8538,548.1178,429.8772,876.0302,5468.8185,0,0,6377,6099,3463,3502,3540,3266
"2022-12-17 00:",3517,2,-6.9,0,1.7,56,1.7,9,35,47.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,606.8848,213.489,252.2744,414.2981,793.5988,813.8736,799.0717,618.3081,618.2154,575.936,622.7337,424.0696,357.2392,561.865,440.752,173.5086,294.019,613.8098,993.1116,853.2273,802.9744,598.0583,569.9221,500.6802,590.4255,647.4271,414.3829,870.8112,6083.9653,69,0,6377,6099,3463,3502,3540,3266
"2022-11-23 13:",3517,3,14.8,0,2.6,50,0,0,45,219.04,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,383.8612,135.034,119.8974,366.0395,504.8503,580.9409,609.3019,579.7586,577.5698,591.2118,597.3278,438.1858,314.2818,607.3687,287.7612,113.2816,93.5858,395.6034,557.2465,612.6014,536.7581,512.266,476.1962,588.8426,557.1703,497.1063,390.4696,794.2595,4163.342,235,0,6377,6099,3463,3502,3540,3266
"2022-12-02 07:",3517,0,-7.2,0,1.4,57,0,0,16,51.84,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495.1951,174.1991,185.3288,415.4548,727.8391,745.8729,763.7431,611.6176,578.8899,502.9733,568.9119,411.7568,325.2625,567.8005,460.5737,181.3118,221.4685,692.2934,1016.3395,886.5922,789.2357,563.2168,503.8034,533.798,630.3159,556.9532,384.9173,806.4571,6037.3707,371,0,6377,6099,3463,3502,3540,3266
"2022-04-20 22:",3517,4,14.2,0,2.5,54,0,0,67,201.64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,454.5616,159.9048,213.1453,391.946,741.6203,809.8901,755.898,674.7888,593.5066,546.4431,601.9593,445.8371,340.005,576.298,294.9745,116.1211,219.0645,575.3692,963.6562,752.5967,781.8403,533.531,545.7619,522.1554,685.729,590.0755,395.5925,888.2364,5772.8168,145,0,6377,6099,3463,3502,3540,3266
"2022-07-24 12:",3517,2,25.9,0,2.3,83,0,10,22,670.81,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,494.6292,173.9998,250.4525,444.573,676.2651,768.1844,674.1613,602.3573,592.9036,537.0756,586.6335,441.62,303.3794,584.8693,375.8837,147.9723,246.5352,497.7712,805.6967,788.1547,655.4212,537.2539,532.3723,508.4501,564.9814,524.6613,334.069,876.1799,5310.2276,200,0,6377,6099,3463,3502,3540,3266
"2022-03-22 16:",3517,4,13.2,0,2.7,29,0,0,72,174.24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,384.6674,135.3175,186.5657,425.097,558.5912,568.2772,620.4999,668.3514,599.7896,645.2057,662.0173,517.1181,332.4715,543.4667,313.5344,123.4277,138.8815,428.2351,634.0588,657.3116,614.6532,509.6392,590.3618,650.6382,582.1835,527.0091,367.441,846.6724,4506.724,193,0,6377,6099,3463,3502,3540,3266
"2022-10-19 21:",3517,8,11.1,0,2,65,0,0,28,123.21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,485.5738,170.8141,183.2913,375.3231,676.9125,815.4583,731.2971,683.5099,614.6349,547.4279,612.4778,474.4165,362.6666,614.9478,379.4449,149.3747,212.2908,563.4646,883.3018,824.4433,758.3789,608.1354,582.7432,574.8809,667.6887,609.2946,371.9538,884.7479,5628.5796,155,0,6377,6099,3463,3502,3540,3266
"2022-02-03 07:",3517,1,-6.5,0,1.5,71,0,0,28,42.25,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648.3271,228.0676,188.249,470.4352,769.6385,737.9207,815.9438,646.406,633.4278,622.8708,680.4803,430.6346,366.4585,588.9349,497.4981,195.8477,243.3914,586.4141,884.6903,798.2297,755.9869,543.0437,604.7977,528.9411,677.446,594.0309,409.7825,800.8291,5819.2592,281,0,6377,6099,3463,3502,3540,3266
"2022-03-08 20:",3517,5,6.5,0,2.9,70,0,0,63,42.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,434.7165,152.9237,157.3674,441.0981,741.7501,779.7378,853.0576,688.8833,584.0897,593.4494,666.948,491.813,349.1568,619.5515,367.1773,144.5449,247.7329,569.2148,882.9561,950.7709,818.094,519.4976,569.2563,564.6292,658.2489,604.6727,395.4674,885.6509,6036.6794,161,0,6377,6099,3463,3502,3540,3266
"2022-07-12 03:",3517,0,23.7,0,2.9,81,0,7,8,561.69,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594.2647,209.0494,223.9569,459.579,747.2164,869.3972,792.3452,653.0709,627.4691,543.2647,637.4632,417.7862,380.4504,631.8958,529.8639,208.5892,234.1149,707.1095,993.2286,999.549,799.1832,615.169,609.0767,536.0526,594.5867,647.8812,411.1861,913.1093,6367.6081,13,0,6377,6099,3463,3502,3540,3266
"2022-08-29 04:",3517,1,21.8,0,1.3,66,0,10,13,475.24,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558.8129,196.5783,242.5036,452.2424,768.5168,812.81,813.9973,659.0384,619.33,512.7952,575.0237,472.333,337.3527,592.5121,439.0516,172.8393,228.2352,612.8203,992.8262,898.2814,808.4193,580.0646,552.1523,536.9709,569.159,613.2531,418.5894,952.1167,6159.9137,66,0,6377,6099,3463,3502,3540,3266
"2022-08-10 01:",3517,0,22,2.8,1.4,98,0,10,14.5,484,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600.53,211.2535,249.975,455.5989,731.0509,874.7366,769.7327,673.757,633.9186,565.4376,571.7581,456.6745,336.8492,569.8319,434.5611,171.0713,276.5117,647.5365,1040.2243,944.1389,780.7105,596.4701,554.1901,530.6314,582.5773,641.0597,393.8445,841.6475,6243.7293,18,0,6377,6099,3463,3502,3540,3266
"2022-02-07 23:",3517,0,-1.4,0,0.3,58,0,10,30,1.96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,630.7137,221.8714,241.4426,471.8429,809.6464,792.9096,783.4441,695.4608,614.4292,556.5235,598.9562,463.7507,333.7554,612.5019,479.6093,188.8054,273.7846,653.5542,1049.5811,929.6635,788.6488,567.74,642.0775,525.4497,629.6275,626.9458,444.8091,841.0172,6279.2906,48,0,6377,6099,3463,3502,3540,3266
"2022-06-20 19:",3517,16,28.2,0,2.6,62,0,0,41,795.24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,360.9144,126.9618,189.957,446.9893,678.2301,752.2685,747.8475,674.401,580.3127,582.2073,735.0065,480.078,366.8793,614.1045,269.2629,105.9996,227.8309,544.277,781.8905,828.2748,670.5528,547.836,567.4277,555.846,573.4673,592.0206,384.314,898.2589,5450.3305,272,0,6377,6099,3463,3502,3540,3266
"2022-08-20 01:",3517,1,26.6,0,2.8,95,0,10,25,707.56,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,596.4699,209.8254,252.2869,506.018,700.7394,869.3784,749.8318,653.4586,609.9139,541.2598,599.1785,463.9977,324.6122,536.7598,537.9398,211.7681,224.3036,604.7989,938.103,880.5815,755.8235,575.4791,553.5535,522.8616,594.6501,586.2759,377.6312,858.1604,6005.2745,18,0,6377,6099,3463,3502,3540,3266
"2022-03-26 20:",3517,1,12.1,0,3.4,72,0,6,24,146.41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,603.2199,212.1997,268.4052,451.1489,745.1531,793.0295,775.6254,613.9002,621.294,612.3901,666.4019,454.6045,360.064,648.1855,518.9581,204.2958,238.6778,540.7108,858.6154,827.8161,778.166,506.9092,656.4819,530.4469,635.9453,671.4907,426.0151,873.1147,5770.2652,140,0,6377,6099,3463,3502,3540,3266
"2022-07-19 22:",3517,4,26,0,2.2,78,0,10,28,676,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,553.4276,194.6838,210.0774,471.5917,649.4207,836.7352,841.5381,601.6696,617.8049,561.0905,583.7722,439.2704,313.4176,554.2263,367.1971,144.5527,261.4587,576.7533,936.2313,889.323,775.9622,518.1485,557.5673,546.4949,594.3376,592.5645,400.9209,871.7194,5977.5555,135,0,6377,6099,3463,3502,3540,3266
"2022-08-10 03:",3517,0,21.9,0,1.3,96,0,10,23.5,479.61,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,622.527,218.9913,241.061,435.1001,700.0035,860.5758,771.6406,683.6894,635.632,542.1294,572.6515,452.9188,333.3017,583.5588,485.6489,191.1828,273.6764,633.5351,1004.503,935.0876,774.618,583.6148,563.6572,527.9307,585.4346,652.8589,406.6518,874.0587,6115.0637,12,0,6377,6099,3463,3502,3540,3266
"2022-02-07 10:",3517,0,-3.3,0,1,56,0,7,31,10.89,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374.1493,131.6173,242.0223,431.8684,615.2113,631.0819,698.7905,582.7377,570.2895,589.6452,617.3876,422.8149,336.913,569.0698,337.0726,132.6937,191.5986,515.5666,656.0967,671.1786,674.9757,471.8947,584.9965,604.6785,621.1661,489.8081,392.1685,807.6794,4894.7697,177,0,6377,6099,3463,3502,3540,3266
"2022-10-26 06:",3517,3,8.1,0,2.4,73,0,0,9.5,65.61,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595.9943,209.6581,231.4982,463.9045,755.6703,833.3391,797.1132,674.6365,600.1921,556.159,537.172,382.7959,319.1437,544.0762,505.8643,199.1412,231.8298,704.5898,1008.9498,948.9673,786.0957,639.5307,516.3571,540.9319,599.7524,610.2693,387.308,879.5045,6298.6297,196,0,6377,6099,3463,3502,3540,3266
"2022-01-16 22:",3517,2,-5.3,0,4.3,42,0,0,23,28.09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,659.6993,232.0677,211.4192,456.3837,799.1908,789.1919,763.9551,700.3546,563.2053,563.7232,607.6659,435.3971,351.9531,619.0669,360.0993,141.7588,323.5466,637.892,964.2125,882.9944,827.5416,523.2872,609.5204,517.354,657.8387,593.4076,420.5663,937.8845,6121.362,69,0,6377,6099,3463,3502,3540,3266
"2022-12-18 02:",3517,0,-10.6,0,2.3,56,1.5,0,22,112.36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,587.4616,206.6563,243.2854,446.7053,769.1888,797.2259,809.4518,596.8748,573.1722,491.437,599.8068,445.6962,385.9621,571.0319,458.5931,180.5323,292.4465,621.5259,882.5712,854.4987,768.6311,579.8078,487.7161,491.7326,600.3925,624.5367,371.1679,837.4658,5949.7987,0,0,6377,6099,3463,3502,3540,3266
