"timestamp","spot_number","return_num","temp","rain","wind","wet","snow","cloud","dust","temp.sqr","sunny","1_2","2_3","3_4","4_5","5_6","6_7","7_8","8_9","9_10","10_11","11_12","12_13","13_14","14_15","15_16","16_17","17_18","18_19","19_20","20_21","21_22","22_23","23_24","weekend","m0","m10","m5","m20","m25","m30","m35","m40","m45","m50","m55","m60","m65","m70","f0","f10","f15","f20","f25","f30","f35","f40","f45","f50","f55","f60","f65","f70","most_use","bus_passenger","sub_passenger","ele_male","ele_female","mid_male","mid_female","high_male","high_female"
"2022-04-29 17:",591,0,15.4,0,3,59,0,9,11,237.16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,533.6825,246.3147,2043.8239,4526.3883,3301.5879,1809.1628,1672.5355,1222.4516,1320.2792,1164.7052,1020.6782,678.5835,502.3353,1004.0961,737.632,342.554,3307.7603,6126.1951,3471.9529,1769.7094,1547.8912,1063.7313,1180.4478,1085.0131,997.7113,730.2792,617.0974,1233.7101,24225.4231,767,4617,6377,6099,3463,3502,3540,3266
"2022-02-20 08:",591,0,-8.4,0,4.4,52,0,0,39,70.56,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,450.5305,207.937,578.0106,2951.0703,3349.518,1869.8121,1234.1826,915.8214,1022.6357,734.7749,834.2573,543.1357,420.8518,831.4407,356.9999,165.79,731.692,4884.2717,3431.5517,1825.3205,1207.0594,773.7971,797.2383,774.5618,707.3922,635.9484,551.9403,1167.4701,20752.7863,179,820,6377,6099,3463,3502,3540,3266
"2022-09-26 03:",591,0,16.6,0,1,72,0,7,20,275.56,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324.5464,149.7908,826.2725,3986.6307,3989.8179,1941.9144,1384.1914,893.8734,1086.1409,796.4777,726.7454,528.7989,396.4116,782.6642,352.4008,163.6538,1156.7688,6470.1511,4025.8249,1913.2955,1401.1207,695.1898,788.9593,743.4248,620.5954,648.0962,458.7944,1159.2481,25112.9466,32,0,6377,6099,3463,3502,3540,3266
"2022-09-30 12:",591,3,24.5,0,2,56,0,1,66,600.25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,564.4271,260.5048,1390.6631,4084.3739,2925.4755,1667.0528,1366.4072,1179.8284,1348.6421,1154.1819,1131.7963,703.0666,518.52,974.4463,581.6625,270.122,1528.1407,5756.1791,3036.3943,1889.2561,1444.0136,1121.2485,1156.3541,1124.5539,1041.2511,720.72,638.2864,1218.7143,22169.1525,467,2032,6377,6099,3463,3502,3540,3266
"2022-10-14 21:",591,1,17.7,0,1.8,71,0,9,29,313.29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,403.868,186.4003,1509.2819,5415.8142,4622.0924,2472.4635,1652.6378,1247.0609,1372.463,940.9336,943.8421,644.8658,458.0199,950.2557,416.1338,193.2511,1892.9,7719.7643,4839.9165,2299.8276,1669.0966,997.7557,1086.6751,962.4343,866.2346,712.9,641.5859,1370.3266,30691.6129,625,3246,6377,6099,3463,3502,3540,3266
"2022-05-20 23:",591,0,18.6,0,2.4,70,0,4,36,345.96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,475.1881,219.3175,1490.9315,5131.6018,4640.0464,2149.0928,1582.3521,1061.6496,1127.3404,851.896,815.8347,528.174,421.0334,791.4877,401.0474,186.245,1769.5594,6991.8788,4414.0334,2238.9186,1397.8824,883.4842,753.0625,787.2617,710.6918,677.4914,518.5781,1162.2124,28545.8063,633,2697,6377,6099,3463,3502,3540,3266
"2022-04-26 02:",591,0,19.1,0.1,1.4,82,0,10,67,364.81,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419.1525,193.4545,987.0765,3937.6404,3740.4674,1916.4274,1390.7244,949.5719,1021.6908,778.0402,803.5526,582.5487,402.9654,818.7211,386.2165,179.3579,1213.4476,6320.6559,4059.1917,1964.9306,1345.5055,779.123,783.1602,807.9002,673.1673,643.0176,565.2975,1135.9927,24675.5433,47,0,6377,6099,3463,3502,3540,3266
"2022-07-07 07:",591,0,27.2,0,1.2,89,0,9,16,739.84,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593.7443,274.0355,721.5739,3274.3911,3291.0484,1799.289,1467.5128,1024.019,1179.4336,949.0363,839.3452,616.9763,462.3196,768.052,415.4789,192.9472,950.3649,5287.8682,3722.3295,1935.5196,1347.4024,871.5012,864.142,837.2872,856.737,664.8496,562.5822,1286.221,22125.361,552,2790,6377,6099,3463,3502,3540,3266
"2022-02-02 16:",591,0,-0.2,0,3.5,40,0,0,20,0.04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,719.4299,332.0441,1221.2417,3126.4647,3333.451,2063.769,1473.6744,1031.9191,1022.738,844.8371,909.9101,591.0096,423.584,767.5182,804.6229,373.6642,1539.6472,4361.8706,3318.07,1872.9125,1294.507,882.4858,929.016,873.7775,867.7108,657.4563,505.3638,1179.7692,20844.7192,382,1884,6377,6099,3463,3502,3540,3266
"2022-12-16 04:",591,0,-8.1,0,1.9,80,3.9,0,50,65.61,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394.4848,182.0694,841.1244,4006.0888,3760.8633,2090.5045,1452.7173,931.5162,1089.8859,890.5269,798.4296,562.6548,440.9154,802.9408,350.0384,162.5567,1088.8237,6384.2183,4191.2509,2031.2695,1329.4121,808.6218,866.5233,818.846,639.1274,648.1862,493.724,1335.7117,25246.3247,50,11,6377,6099,3463,3502,3540,3266
"2022-06-24 00:",591,0,23.5,1.4,3.7,100,0,10,15,552.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424.8319,196.0763,755.2124,4141.8029,3877.1743,2037.8021,1340.3689,986.5929,975.6199,768.0292,777.2207,562.0664,377.801,766.9,317.4067,147.4024,1195.54,6213.8084,4082.3006,1939.1358,1318.7443,811.966,746.3569,769.8382,672.4243,650.9499,517.7132,1210.1779,24951.1373,342,743,6377,6099,3463,3502,3540,3266
"2022-12-02 08:",591,4,-7.6,0,2.1,54,0,0,20,57.76,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488.1737,225.3107,1000.7604,3758.7595,3038.2529,1790.4536,1360.3249,1111.8047,1242.6624,924.9868,917.3209,660.8673,457.6728,861.3738,382.8342,177.7871,1059.932,5745.9662,3455.3138,1719.6685,1318.4605,1030.5633,1093.2565,937.6186,857.2092,650.4319,583.9236,1282.432,22187.1999,792,4552,6377,6099,3463,3502,3540,3266
"2022-11-07 21:",591,0,12.7,0,1.6,65,0,8,27,161.29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,508.5279,234.7049,1249.942,4814.6198,4059.468,2160.1656,1632.2917,1129.78,1256.9035,1024.9842,911.5834,650.4065,435.737,877.2533,453.4495,210.5807,1690.2494,7169.4386,4449.6568,2094.9313,1384.8623,946.2629,979.3709,886.958,864.4533,729.6779,545.862,1277.3073,27765.4341,641,2794,6377,6099,3463,3502,3540,3266
"2022-11-03 15:",591,1,11.5,0,3.2,59,0,10,43,132.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,645.2424,297.8033,1433.7847,4695.1062,2895.1328,1645.2876,1435.417,1096.7143,1307.5779,1094.0206,981.21,717.3865,526.0794,930.9233,402.8138,187.0659,1626.8937,6253.9636,3045.1043,1804.5479,1360.3112,1075.8699,1305.8101,1022.5052,996.6291,832.7825,646.3077,1391.2981,23134.8706,634,2674,6377,6099,3463,3502,3540,3266
