"timestamp","spot_number","rent_num","temp","rain","wind","wet","snow","cloud","dust","temp.sqr","sunny","1_2","2_3","3_4","4_5","5_6","6_7","7_8","8_9","9_10","10_11","11_12","12_13","13_14","14_15","15_16","16_17","17_18","18_19","19_20","20_21","21_22","22_23","23_24","weekend","m0","m10","m5","m20","m25","m30","m35","m40","m45","m50","m55","m60","m65","m70","f0","f10","f15","f20","f25","f30","f35","f40","f45","f50","f55","f60","f65","f70","most_use","bus_passenger","sub_passenger","ele_male","ele_female","mid_male","mid_female","high_male","high_female"
"2022-12-13 12:",3500,2,2.3,0,2.6,65,0,6,440,5.29,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,459.8658,161.7707,230.5084,331.6695,593.0013,569.0571,708.3721,549.5905,623.0355,582.8364,560.8134,414.6961,331.1638,561.8075,310.1997,122.1149,173.5711,403.2636,602.2447,573.0989,550.0237,532.7136,545.8836,559.6925,588.5242,545.395,388.9192,839.1589,4330.7309,291,0,6377,6099,3463,3502,3540,3266
"2022-02-02 17:",3500,1,-0.8,0,3.2,38,0,0,17,0.64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,673.112,236.786,215.939,415.627,641.2196,659.1275,741.5363,614.0196,672.8725,584.2168,735.6836,469.0364,331.4119,618.0103,453.4364,178.5022,277.1886,453.6113,744.4443,747.3042,734.6874,536.3904,543.5913,517.5677,625.7568,615.283,458.6226,907.7482,5137.5576,142,0,6377,6099,3463,3502,3540,3266
"2022-04-04 10:",3500,3,11.9,0,2,52,0,0,65,141.61,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271.1865,95.3978,114.0324,413.1535,633.2197,583.7213,666.0936,522.9679,614.4736,582.9424,626.7775,397.0005,298.4522,566.0032,232.2499,91.4287,103.4647,472.4908,668.4423,758.9582,618.9807,480.8445,567.1881,546.8772,614.1234,496.619,352.6564,845.1991,4815.0601,205,0,6377,6099,3463,3502,3540,3266
"2022-11-08 23:",3500,1,10.1,0,1,77,0,0,46,102.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,632.9937,222.6734,197.1984,412.5248,789.4394,890.4152,778.1996,631.3644,613.2524,518.7904,567.455,391.23,342.365,548.4996,471.1757,185.4854,253.1915,660.9707,1047.6807,915.709,786.39,574.541,543.3736,526.2078,598.2717,580.1047,418.7055,881.6719,6281.3294,89,0,6377,6099,3463,3502,3540,3266
"2022-05-02 23:",3500,4,13.4,0,3.2,53,0,0,40,179.56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,589.955,207.5334,228.0304,442.2845,784.5375,824.7919,764.3905,746.7631,577.8104,537.0484,626.617,464.4273,335.7414,574.5512,355.4793,139.9396,288.9628,699.1115,1009.0833,910.6859,826.5672,568.9206,614.6202,539.6858,616.787,595.3487,403.8475,864.9931,6261.4523,66,0,6377,6099,3463,3502,3540,3266
"2022-01-14 12:",3500,1,-2.3,0,1.5,33,0,0,23,5.29,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,568.0853,199.8402,237.7783,423.7731,577.7477,572.0999,673.4881,589.0573,564.9151,568.2097,634.7476,492.543,324.8203,647.368,435.2456,171.3414,243.392,488.2795,634.7719,624.1453,671.4759,513.8723,578.3147,564.2121,585.4852,590.4538,338.7771,814.5775,4665.7814,215,0,6377,6099,3463,3502,3540,3266
"2022-04-21 09:",3500,2,15.2,0,1.7,52,0,7,55,231.04,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.3884,77.8796,97.247,407.9113,596.5154,585.115,692.2885,664.0493,564.6687,526.2772,606.1535,443.3956,291.3048,467.4555,240.7575,94.7778,124.4219,588.5408,672.3794,661.7698,657.7804,506.7239,517.7781,637.6427,645.5524,522.1229,354.2603,883.9091,4862.3006,329,0,6377,6099,3463,3502,3540,3266
"2022-04-16 05:",3500,0,7.4,0,2.3,68,0,1,8,54.76,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,595.9236,209.6329,255.2079,460.8539,817.1181,887.9859,792.6294,681.6104,594.3091,528.3062,622.1149,447.2988,322.0338,587.7883,435.334,171.3756,254.6034,673.2367,1005.8143,907.4388,827.1767,545.1158,596.9573,538.2864,605.6531,611.7044,392.2347,929.5216,6372.2538,96,0,6377,6099,3463,3502,3540,3266
"2022-10-04 02:",3500,0,21.8,5.4,2.2,98,0,10,3,475.24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642.7056,226.0897,257.1777,491.1478,736.5228,836.9747,789.934,654.2915,607.7528,514.05,591.5497,461.2776,338.5345,569.2384,440.3294,173.342,240.1833,602.1693,964.3484,881.1365,745.1336,627.9108,533.9292,528.6396,605.5693,623.4815,414.3316,901.1253,6047.3671,7,0,6377,6099,3463,3502,3540,3266
"2022-07-19 03:",3500,0,24.9,0,1.5,83,0,7,25,620.01,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,621.4172,218.6007,270.4102,480.0958,782.6813,854.9414,733.8789,693.1351,595.5946,564.9285,566.8612,458.6248,355.2607,621.2776,478.0781,188.2028,260.8654,639.8736,1056.6723,996.6401,797.501,596.4433,587.2862,540.668,592.261,629.7621,401.9059,918.3063,6342.2844,11,0,6377,6099,3463,3502,3540,3266
"2022-05-06 19:",3500,7,21.2,0,3.9,65,0,8,39,449.44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,349.3577,122.8966,201.5739,391.2323,603.9537,680.1013,657.9393,624.1346,578.2531,523.145,712.6374,526.0037,364.5074,612.0507,388.4036,152.9008,195.3486,506.4726,692.2909,640.7692,656.4475,457.4137,520.0133,532.2355,691.1167,607.8023,386.7458,801.2293,4829.2068,272,0,6377,6099,3463,3502,3540,3266
"2022-01-25 18:",3500,7,3.8,0,4.5,68,0,9,42,14.44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,378.8222,133.2614,163.5345,485.4405,685.0476,675.9796,714.6042,666.8091,705.2747,682.8647,712.0313,500.8958,383.4374,608.1152,297.4813,117.1079,199.9584,529.1363,802.0704,743.2321,733.831,538.0978,634.5868,542.3861,654.5369,657.2041,427.1708,887.517,5369.3417,363,0,6377,6099,3463,3502,3540,3266
"2022-08-06 11:",3500,3,29.6,0,1.7,78,0,10,28,876.16,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,558.7433,196.5538,235.59,427.7715,635.9888,763.6612,662.1433,568.3714,598.2803,519.56,602.4178,380.9021,323.8649,592.4733,441.1895,173.6812,226.4151,485.9422,790.3836,773.749,642.8505,485.9953,520.0959,520.0689,547.0332,534.0106,387.3468,884.0787,5182.4901,213,0,6377,6099,3463,3502,3540,3266
"2022-10-18 12:",3500,2,12.2,0,3.3,42,0,0,47,148.84,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,445.3258,156.6562,102.6452,304.1707,487.6146,550.3994,651.7354,543.7176,609.365,589.491,612.4406,410.6713,320.7951,553.0562,331.0294,130.3148,122.4738,373.5594,597.0387,589.8242,573.5829,514.5172,569.1158,605.5463,571.155,522.965,304.7111,830.4942,4127.9253,187,0,6377,6099,3463,3502,3540,3266
"2022-12-08 17:",3500,8,7,0,1.8,27,0,2,32,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,450.5358,158.4888,217.8366,387.377,522.3141,591.0575,761.98,600.4073,632.4568,558.7058,675.8287,516.24,364.1847,653.7081,400.3285,157.5952,216.9862,479.1205,608.2951,644.4564,633.4556,581.3222,610.5506,529.74,635.0377,585.9605,428.2492,965.753,4628.0562,300,0,6377,6099,3463,3502,3540,3266
"2022-01-18 13:",3500,0,-3,0,2.8,32,0,0,30,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,542.4506,190.8221,210.2583,468.6689,624.9426,609.7279,647.5787,561.6238,600.9689,487.2169,750.4416,440.3249,328.2385,496.238,401.9569,158.2364,272.1237,439.9114,626.8553,574.2976,606.3394,475.7544,558.3034,562.0688,607.6289,591.6953,412.0119,857.4548,4598.3218,204,0,6377,6099,3463,3502,3540,3266
"2022-12-11 02:",3500,0,0.2,0,1.5,57,0,0,40,0.04,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,583.1597,205.143,217.4651,464.7269,761.9444,813.4653,757.0079,579.8768,607.0403,547.6031,598.5194,430.6807,350.6148,538.9929,451.1564,177.6043,307.9112,610.3785,991.1265,885.2264,811.8851,545.7953,533.2157,497.8851,606.4549,581.1024,406.514,846.5697,6095.761,8,0,6377,6099,3463,3502,3540,3266
"2022-09-22 09:",3500,3,18.3,0,1.8,63,0,4,17,334.89,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337.1838,118.614,123.7102,404.0812,570.5196,600.3302,640.0528,575.77,593.0735,565.7718,612.4167,418.9096,329.8524,504.9921,222.3051,87.5137,85.0555,406.3145,641.7974,666.4912,601.7341,525.3009,501.3501,508.7305,597.4612,539.8565,354.3032,904.4048,4531.321,320,0,6377,6099,3463,3502,3540,3266
"2022-01-19 05:",3500,0,-6.7,0,2.2,59,0,3,38,44.89,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625.2162,219.9373,248.0802,501.2705,842.3442,858.6536,746.9604,696.3658,580.4791,531.7709,599.4367,458.6911,326.9772,599.9951,485.4477,191.1041,327.1982,671.6842,1030.7949,924.5007,792.3804,555.0465,602.4651,524.9823,618.9088,632.9503,404.5207,836.5376,6368.5889,171,0,6377,6099,3463,3502,3540,3266
"2022-01-14 03:",3500,0,-9.7,0,0.7,53,0,0,27,94.09,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654.835,230.3567,241.1606,482.2223,808.0091,851.0161,795.0442,697.692,580.909,548.6512,583.7397,432.7888,353.437,601.0088,422.9847,166.5142,291.4295,649.7457,1007.0019,925.0551,778.3401,548.9697,603.1244,532.6233,621.7988,641.3204,419.0363,840.8257,6296.4345,4,0,6377,6099,3463,3502,3540,3266
"2022-03-01 02:",3500,1,7.2,0,1.5,62,0,10,32,51.84,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641.385,225.6255,254.8078,522.8158,839.4779,817.6413,756.1906,686.2159,591.0299,547.2409,584.5087,464.908,327.4995,618.1532,425.0839,167.341,302.3779,652.3737,1029.2468,952.5679,815.1986,549.2926,572.8686,558.315,606.7522,615.0429,409.4089,875.6331,6385.5126,3,0,6377,6099,3463,3502,3540,3266
"2022-05-06 11:",3500,3,22.7,0,3.9,54,0,7,53,515.29,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,323.5831,113.8296,200.8539,401.6305,548.0376,526.0011,576.0857,571.8664,512.2075,523.1481,597.0169,350.013,285.0779,490.4173,355.4919,139.9448,229.956,463.5593,602.8655,581.7589,548.0086,428.0233,495.1063,528.8994,640.6243,466.1923,278.682,749.3306,4247.9472,198,0,6377,6099,3463,3502,3540,3266
"2022-12-20 13:",3500,0,0.3,0,2.2,46,0.6,7,41,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,424.6137,149.3701,197.3355,374.6226,558.1468,554.3013,581.5332,543.3861,615.9572,533.1886,636.6955,435.2164,358.4538,572.2218,350.9914,138.173,157.1474,415.2532,572.6889,588.9123,586.5589,539.2987,467.4436,576.8535,544.3658,529.8283,367.1083,806.4337,4232.0172,220,0,6377,6099,3463,3502,3540,3266
"2022-04-24 03:",3500,1,16.3,0,1.5,60,0,6,56,265.69,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,708.0326,249.0704,238.3277,466.6723,790.22,801.203,769.6598,630.6471,562.0023,510.8049,568.0722,462.2091,323.2004,572.6036,520.206,204.7869,250.1061,672.3331,946.7272,862.2533,740.6284,529.4481,628.9175,507.9762,639.6196,557.3681,404.218,852.908,6049.6971,11,0,6377,6099,3463,3502,3540,3266
"2022-09-30 03:",3500,1,16.5,0,1.8,84,0,0,44,272.25,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641.3941,225.6284,218.5203,509.2668,710.4345,804.8219,786.7789,676.5706,608.4665,544.0367,585.3189,456.5982,359.105,592.9987,508.261,200.085,250.0698,607.1114,931.6683,865.261,776.3507,624.8085,553.7948,490.325,598.9545,660.354,408.3786,916.0845,5991.6935,5,0,6377,6099,3463,3502,3540,3266
"2022-07-31 02:",3500,0,28.3,0,2.4,76,0,4,10,800.89,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,524.6266,184.5521,240.2661,449.247,755.2203,812.9692,747.5961,642.5211,604.3418,503.9655,570.5485,435.7561,329.3945,588.2428,397.7537,156.5816,224.4867,591.2414,903.555,885.9234,751.9594,552.7183,520.6775,524.801,574.1512,564.0561,395.3141,859.1069,5897.7118,2,0,6377,6099,3463,3502,3540,3266
"2022-05-02 12:",3500,5,17.4,0,4.1,32,0,3,74,302.76,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,335.1023,117.8817,193.9906,320.6245,523.043,527.8432,625.6789,601.2441,642.7399,603.178,673.2652,421.2339,311.9021,551.7251,280.6762,110.4925,135.4001,462.6063,579.337,635.4488,542.7443,453.8827,508.6631,566.7537,630.3119,456.9883,326.6899,904.8246,4217.326,199,0,6377,6099,3463,3502,3540,3266
"2022-01-11 18:",3500,5,-6.7,0,3.7,47,0.2,0,24,44.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,497.4096,174.9778,238.9013,494.2551,668.6013,653.0216,743.616,628.2659,649.7776,630.2273,741.1619,542.6908,398.2238,600.6354,330.3627,130.0523,252.1391,559.8734,793.4647,748.1849,621.2259,541.5191,563.8449,568.2035,652.1064,639.6168,404.8264,804.4165,5282.2429,349,0,6377,6099,3463,3502,3540,3266
"2022-07-31 09:",3500,1,28.6,0,2.7,76,0,10,9,817.96,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,511.9245,180.084,239.4834,424.2253,748.1214,779.6182,748.2976,639.8693,602.2823,518.4248,572.2145,408.7173,305.289,523.3303,409.8581,161.3471,234.4674,589.0278,866.2219,789.4388,735.7267,534.0876,526.0586,488.228,535.0749,525.5298,374.1761,829.9866,5680.6777,154,0,6377,6099,3463,3502,3540,3266
"2022-01-23 17:",3500,1,5.6,0,1.9,47,0,0,83,31.36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,627.7151,220.8166,178.1514,462.0036,700.6202,812.2676,784.9882,638.9749,623.5513,651.8345,701.5892,465.1907,387.5547,602.6862,322.9943,127.1516,322.5338,504.1212,860.6972,754.1409,791.321,551.277,631.7419,584.8188,667.492,632.7269,478.5273,960.097,5670.1599,155,0,6377,6099,3463,3502,3540,3266
"2022-07-09 18:",3500,11,30.3,0,2.2,70,0,3,27,918.09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,545.4774,191.8871,225.9914,437.6984,665.7341,766.1737,721.5798,623.2864,632.3131,572.8186,706.1288,459.8389,415.1395,634.8507,411.9018,162.1514,241.1263,438.2597,750.8167,763.7263,659.1879,559.9078,581.0504,555.3228,622.9461,571.6171,421.3626,965.9303,5203.1766,254,0,6377,6099,3463,3502,3540,3266
"2022-08-08 20:",3500,0,26.2,0.1,1.8,97,0,10,9,686.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,412.78,145.2072,234.3941,412.9958,664.6982,729.3163,762.1997,628.8278,628.5174,572.6016,609.6649,444.8985,339.9351,580.6931,422.9706,166.5087,209.956,549.2812,838.1604,833.8266,710.5769,561.1483,572.6865,485.6295,548.426,575.3755,405.3641,882.8038,5501.0551,129,0,6377,6099,3463,3502,3540,3266
"2022-04-25 03:",3500,0,17.1,0.1,1,93,0,10,40,292.41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623.0579,219.1782,241.7323,485.6426,829.5778,813.0093,804.3373,708.1718,580.7525,561.6335,575.271,485.012,334.8731,586.0263,442.3947,174.1555,239.0226,654.6359,1036.2859,961.9085,833.3939,600.7251,563.4504,554.7664,608.1636,597.8303,398.3502,895.523,6418.7912,9,0,6377,6099,3463,3502,3540,3266
"2022-06-04 00:",3500,8,22.3,0,2.2,76,0,4,35,497.29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,580.0938,204.0644,227.741,505.3852,772.7038,895.6785,699.8479,723.0084,565.4763,545.4415,603.8894,456.2117,341.837,653.6193,471.4597,185.5973,264.3221,631.9526,944.3576,922.0295,805.4621,561.3959,618.7347,545.8982,610.1823,597.2417,389.1293,873.1087,6177.4172,41,0,6377,6099,3463,3502,3540,3266
"2022-05-22 13:",3500,4,24.5,0,4.2,54,0,2,50,600.25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,521.1904,183.3432,303.6177,465.7726,695.9495,703.8068,735.6717,619.993,674.6827,572.505,545.9949,420.9785,309.1582,586.2748,489.6067,192.7414,280.7923,524.5393,807.6515,728.6236,673.2671,469.2649,615.0571,521.7594,566.0283,461.6199,375.386,900.8878,5335.2821,243,0,6377,6099,3463,3502,3540,3266
"2022-09-10 15:",3500,6,27.8,0,3.6,42,0,8,19,772.84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,863.1304,303.6306,322.1584,372.7668,476.0922,544.2344,632.1366,594.3705,641.4783,534.7098,620.1885,437.634,331.5886,617.7794,491.1593,193.3526,310.4382,441.7707,570.2169,476.0764,564.201,549.3672,506.8494,548.0261,564.7592,558.1445,375.5014,878.9185,4077.495,131,0,6377,6099,3463,3502,3540,3266
"2022-11-20 14:",3500,6,19.2,0,2.3,41,0,5,42,368.64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,527.0464,185.4035,258.5415,448.3157,661.4775,723.2689,737.1917,614.9432,626.1777,495.8683,563.4967,394.1562,306.4126,564.5135,482.9191,190.1083,233.9589,550.4009,789.7762,715.607,636.2423,520.1642,526.4969,489.4342,553.976,521.7912,354.1392,917.6145,5262.2802,188,0,6377,6099,3463,3502,3540,3266
"2022-12-24 13:",3500,1,-4.5,0,1.4,44,1.6,0,44,20.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,638.7269,224.6903,303.8887,452.1891,646.5019,737.4408,758.0796,570.6453,607.1714,582.3306,637.6912,460.7973,338.5737,543.6969,479.5075,188.7653,283.7187,550.8033,807.3269,681.866,689.5387,570.9752,567.1078,558.8588,597.364,519.6009,368.2052,862.4194,5323.7463,219,0,6377,6099,3463,3502,3540,3266
"2022-11-19 14:",3500,7,18.5,0,2.2,42,0,4,49,342.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,550.959,193.8156,245.815,420.7928,649.4219,645.1994,758.8541,608.267,640.911,531.1741,541.4883,362.9608,320.2021,546.0546,507.4505,199.7655,214.1372,470.0711,691.6045,619.8248,635.1098,557.7582,567.5384,571.3074,563.9063,538.4951,354.9557,789.4106,4890.8784,233,0,6377,6099,3463,3502,3540,3266
"2022-09-20 17:",3500,7,23.8,0,1.9,41,0,3,23,566.44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,477.3453,167.9199,194.4056,310.21,532.3657,580.9882,656.2151,593.1639,641.3945,540.1909,747.0122,473.6964,367.4897,597.675,315.1406,124.0599,163.1998,437.335,580.7634,618.0359,604.5133,471.1593,529.0166,587.6141,647.0132,559.9336,392.994,942.6226,4320.4266,287,0,6377,6099,3463,3502,3540,3266
"2022-12-21 21:",3500,0,0.1,0,3.5,75,1.9,10,35,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,536.4495,188.7111,222.5638,398.9264,694.0858,781.2765,822.3378,631.4601,607.6482,561.4238,597.8387,470.5728,370.5304,549.6121,417.8437,164.4902,238.3222,630.2596,904.2969,889.32,746.1686,546.9858,541.2112,567.5161,635.7787,645.497,410.3531,825.7396,5866.6716,170,0,6377,6099,3463,3502,3540,3266
"2022-02-20 23:",3500,2,-4.8,0,3.6,44,0,0,21,23.04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,643.1426,226.2437,241.0533,509.5464,859.7469,844.3408,787.5614,716.4123,579.3092,515.9117,624.1695,497.4091,348.877,627.2428,421.5156,165.9362,295.5334,687.2615,1039.8036,973.9294,773.4298,546.6624,575.1185,520.8473,616.401,597.4604,422.3631,882.9494,6475.6198,36,0,6377,6099,3463,3502,3540,3266
"2022-04-01 19:",3500,7,9.9,0,4,43,0,0,42,98.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,527.0123,185.3912,164.5611,424.9533,734.6499,700.5341,831.8623,700.0328,638.3183,672.6155,634.9282,469.7908,356.6481,625.2951,384.807,151.4849,174.6043,506.7867,830.8237,805.5592,817.5367,517.2597,572.8429,556.2631,675.7717,585.2341,384.1903,852.7091,5652.7059,274,0,6377,6099,3463,3502,3540,3266
"2022-07-16 11:",3500,2,26.6,0,3.3,74,0,8,36,707.56,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,610.8971,214.9002,254.299,422.3915,728.6532,761.3941,690.1392,620.7513,623.6889,527.5962,621.5074,394.5853,405.708,536.0759,502.2064,197.7011,220.5828,498.7196,853.3143,714.7846,622.2112,507.4211,561.7008,508.4299,611.4319,548.514,371.7021,742.1883,5291.6077,254,0,6377,6099,3463,3502,3540,3266
"2022-12-09 05:",3500,0,1.7,0,1.7,63,0,10,21,2.89,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613.1635,215.6975,251.5922,457.9786,814.1303,791.246,829.8375,626.4271,584.6147,555.8425,562.2001,427.3063,356.5203,544.0499,494.0327,194.4833,273.3883,640.2765,1090.8505,905.0459,838.2202,629.588,574.2625,509.0111,602.2963,609.3378,403.3379,843.6431,6367.5855,160,0,6377,6099,3463,3502,3540,3266
"2022-03-02 12:",3500,1,7.2,0,4,30,0,0,36,51.84,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,468.9231,164.9567,203.9077,355.2482,639.6717,553.0099,670.198,637.4709,565.4773,556.5213,702.9571,452.4562,342.8549,607.7537,317.2456,124.8886,183.7723,453.5499,674.9946,664.8776,629.0869,456.5388,521.0485,568.5408,620.5939,503.3938,331.1386,884.1632,4640.6368,215,0,6377,6099,3463,3502,3540,3266
"2022-10-25 10:",3500,3,12.6,0,2.3,51,0,0,25,158.76,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.5254,103.2559,98.9996,326.9315,528.9611,631.903,626.5928,591.9792,639.8118,519.8834,572.7858,422.942,293.9475,533.4772,275.0113,108.2622,105.2882,434.5173,665.3516,645.3668,570.4568,463.0115,499.2308,590.9592,570.0378,537.7292,350.4983,760.1883,4430.0809,221,0,6377,6099,3463,3502,3540,3266
"2022-03-19 20:",3500,2,5.3,0,1.1,77,0,9,6,28.09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,633.1096,222.7144,217.4343,461.6955,694.6123,789.774,805.6061,653.4216,553.5347,596.1348,649.3072,491.6345,341.4863,573.8898,457.7154,180.1867,256.8496,611.763,828.6765,828.3265,819.9909,556.2493,608.5298,552.5162,652.1684,652.3595,409.6981,878.0856,5840.4448,113,0,6377,6099,3463,3502,3540,3266
"2022-05-27 04:",3500,2,16.6,0,2,80,0,5,25,275.56,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544.709,191.6168,278.766,495.322,788.6202,845.9435,778.3015,770.8156,608.4044,512.2262,581.8647,447.9808,353.0685,543.593,447.9872,176.3569,247.9308,691.4249,1013.345,981.3772,819.0966,565.2353,601.1206,541.4019,603.1403,610.1736,419.3133,900.1728,6413.4309,80,0,6377,6099,3463,3502,3540,3266
"2022-06-28 16:",3500,4,26.7,0,6,84,0,10,8,712.89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,410.5603,144.4262,165.761,398.1226,556.7049,588.9439,616.9965,613.1087,632.0368,574.4596,680.6065,475.6186,388.1525,571.5029,354.3306,139.4875,135.5731,449.9982,544.7079,658.7722,557.6251,436.2638,486.5471,543.6403,619.4052,575.6624,379.1749,917.8062,4371.8713,237,0,6377,6099,3463,3502,3540,3266
"2022-02-24 02:",3500,0,-7.3,0,1.5,46,0,0,25,53.29,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,624.9615,219.8477,267.4731,488.6981,799.2657,838.7543,788.8951,688.4419,615.3097,515.9786,597.4065,471.6928,333.8588,633.8986,459.8343,181.0207,297.2419,660.9224,1047.6079,951.8495,790.4354,572.936,621.1883,536.5641,618.1939,612.5404,411.6288,904.8286,6366.4284,7,0,6377,6099,3463,3502,3540,3266
"2022-02-06 20:",3500,0,-2.4,0,3.8,45,0,0,24,5.76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,527.8756,185.6953,193.2594,509.5279,710.008,813.4364,794.1882,690.7026,555.9983,598.6317,636.0444,446.819,348.589,626.4296,448.488,176.5544,289.8905,603.5902,961.8314,839.9131,851.5683,623.6573,624.6757,569.3975,662.7287,631.9515,416.9853,845.7097,6084.0635,99,0,6377,6099,3463,3502,3540,3266
"2022-03-29 13:",3500,1,14.4,0,3.7,41,0,0,70,207.36,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,338.845,119.1983,118.088,377.6307,583.4319,603.6735,620.0213,550.8357,566.0621,556.8777,665.6251,451.3607,308.0879,525.1244,268.8728,105.8457,107.3951,554.0604,686.97,682.8689,634.1152,481.2436,542.4342,496.9631,638.9589,539.9127,353.8843,791.6568,4742.7719,213,0,6377,6099,3463,3502,3540,3266
"2022-09-04 08:",3500,0,20.5,0,3.5,85,0,10,45.5,420.25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,564.3458,198.5244,286.5706,473.0821,780.3069,816.9739,782.4751,648.2689,616.3349,525.479,542.3026,435.2529,318.2001,564.0943,504.9767,198.7917,289.2812,614.7892,902.9748,880.6981,761.9245,566.1861,470.2695,515.7305,547.5794,579.4279,374.5511,806.326,6013.2246,162,0,6377,6099,3463,3502,3540,3266
