"y","m30","f20","m25","X8_9","temp","sub_passenger","past_rent","f40","f50","f15","m20","f25","f45","f60","wet","m60","X9_10","semester","f35","m35","f55","bus_passenger","rain","m40","m55","m0","m50","m45","f30","dust","m70","m65","f65","f0","wind","sunny","m5","f70","X16_17","most_use","cloud","X15_16","X10_11","temp.sqr","X13_14","X12_13"
0,1965.1883,6562.8106,3825.9268,0,1.7,650,0,768.2206,785.6607,996.1961,3871.5377,4279.0176,806.0934,624.1618,63,557.8336,0,1,1364.2112,1352.5626,647.32,119,0,1014.3952,764.3939,360.0357,799.092,1000.8064,2009.6115,21,826.7858,394.7517,538.4949,375.8406,1.7,1,832.0895,1166.54,0,25230.8663,10,0,0,2.89,0,0
0,1966.8928,6479.2059,3790.1884,0,2.3,926,0,806.1689,789.5628,1002.9202,3837.4739,4217.7638,824.8953,621.9168,62,583.1266,0,1,1389.3213,1414.3303,659.8829,227,0,1004.1426,780.2471,354.215,833.0823,1003.6073,1976.6982,32,887.7158,418.5047,536.192,365.5467,2.4,1,825.7461,1168.6652,0,25071.8746,10,0,0,5.29,0,0
1,1931.8113,6334.4711,3572.9801,0,2.8,2525,0,890.4192,834.6911,990.0592,3752.1744,4058.3489,894.5258,695.1181,68,617.201,0,1,1348.2769,1379.675,753.7724,495,0,1126.5546,873.1851,413.0359,889.0841,1137.8212,1971.1292,23,907.3157,426.3009,577.6409,351.7531,2.5,1,834.2191,1201.1929,0,24348.8669,10,0,0,7.84,0,0
9,1808.3099,6238.1903,3299.5827,1,2.8,4655,0,1014.526,890.6455,1139.8635,3857.9385,3543.8496,1009.9344,701.8084,71,651.3981,0,1,1349.5504,1339.5046,775.8432,850,0,1147.9915,930.6904,559.461,980.6724,1129.4597,1828.0675,29,910.0125,456.1408,578.5394,363.8029,1.9,1,1072.9107,1254.4531,0,23264.9935,10,0,0,7.84,0,0
0,1709.2574,5810.6464,3091.8767,0,3.2,3100,2,1070.0277,943.6863,1259.7236,3797.2644,3309.5295,1086.6402,733.4825,68,667.251,1,1,1331.6355,1437.3782,878.7033,610,0,1171.6011,1032.7911,545.8247,1035.0126,1130.2889,1779.2646,27,938.5367,500.5642,591.2685,396.3477,2.5,1,1149.7876,1298.5711,0,22266.8527,8,0,0,10.24,0,0
5,1713.4516,5901.5771,3065.0916,0,4.3,1811,0,1101.5191,996.6057,1320.7972,3936.1212,3258.9252,1085.5094,795.9721,65,741.4615,0,1,1409.1232,1582.0224,951.5931,406,0,1185.0928,1115.7529,559.7849,1026.6167,1150.6842,1788.426,33,947.4248,514.0519,640.9033,412.3329,2,1,1100.1095,1269.4027,0,22654.7383,7,0,1,18.49,0,0
3,1703.3858,5992.098,3088.3696,0,5.3,1696,0,1160.5813,1047.6266,1402.2082,3950.5136,3204.6452,1168.1249,703.4377,62,647.4641,0,1,1455.6261,1597.8492,925.7748,400,0,1218.6414,1112.2205,607.4589,1006.5471,1135.6629,1836.0941,36,943.5377,511.7643,647.3357,430.4471,2.3,1,1088.3966,1221.4806,0,22828.5816,7,0,0,28.09,0,0
1,1739.9415,6331.2561,3079.2376,0,6.7,1951,2,1214.6153,1020.4731,1491.4856,4057.5744,3168.7017,1127.6405,703.318,57,680.2474,0,1,1536.7018,1621.5768,959.5514,477,0,1175.5583,1086.8277,598.3548,1019.9586,1135.7875,1848.0012,45,903.2638,511.0868,600.1638,462.3024,1.4,1,1131.7428,1180.2886,0,23382.9911,4,0,0,44.89,0,1
2,1733.1962,6176.4598,3072.099,0,9.3,2152,1,1220.6616,1098.3461,1503.7475,4113.6921,3099.561,1196.9795,737.3653,53,732.6351,0,1,1541.3926,1591.2131,1029.0136,564,0,1242.0508,1056.998,590.6792,1003.0141,1212.8821,1793.2276,49,901.6735,510.3517,604.0062,499.4237,2.3,1,1156.3428,1222.5987,0,23120.8414,2,0,0,86.49,1,0
5,1760.2697,6154.156,3089.2422,0,10.1,2388,1,1203.955,996.7055,1566.5273,4269.9515,3124.8276,1185.3993,775.3269,53,762.0099,0,1,1573.525,1543.2277,975.8433,559,0,1163.5987,1030.291,377.2,1021.7019,1211.0677,1847.0039,67,999.7315,508.5249,603.6609,425.0609,3.5,1,1204.2893,1250.102,0,23362.2036,6,0,0,102.01,0,0
1,1783.5601,6255.2759,3119.009,0,9.9,2587,4,1209.9148,1040.5042,1689.3038,4239.5069,3153.8479,1223.1651,823.6266,54,727.6542,0,1,1497.4189,1560.7667,993.29,710,0,1228.0483,1119.3056,373.9574,1057.2139,1285.709,1846.1108,71,954.9442,508.9285,643.7026,484.3804,2.8,1,1310.6532,1249.044,0,23455.4962,4,1,0,98.01,0,0
0,1796.0527,6273.1175,3169.6759,0,9.1,3098,2,1198.1196,1070.2293,1766.9008,4290.6151,3267.0683,1269.5608,788.0683,54,778.3454,0,1,1514.3979,1622.2945,952.9537,705,0,1304.2956,1059.7143,484.8981,1027.3877,1300.2238,1887.1874,57,982.0934,520.7341,646.7977,495.5996,3,1,1394.8199,1275.8209,1,23820.4093,1,0,0,82.81,0,0
2,1904.7338,6660.7319,3435.1282,0,7.7,4154,2,1075.8515,1069.0341,1914.8249,4457.2013,3500.8519,1261.0793,797.1482,54,746.3806,0,1,1547.5573,1688.77,983.0133,861,0,1396.9313,1133.1238,461.2828,1146.9764,1251.5192,2048.4184,53,964.5921,528.7434,634.0033,524.5604,2.8,1,1458.8658,1274.0229,0,25243.3928,0,0,0,59.29,0,0
1,2313.076,7064.4047,4174.7553,0,6.5,4511,4,1211.8308,1071.1752,2026.4055,4919.5232,4540.7897,1278.7306,806.4919,57,764.0903,0,1,1733.2472,2034.4571,1080.7093,1047,0,1554.0012,1184.6244,509.5429,1229.4462,1430.0746,2315.9902,41,966.8018,521.1591,641.9873,478.4982,1,0,1594.8321,1257.283,0,29096.2434,1,0,0,42.25,0,0
1,2515.2526,7641.3531,4554.0905,0,5.8,3249,1,1192.8021,1100.6776,2052.3152,5267.4323,5019.4075,1248.9822,785.7704,63,783.1154,0,1,1714.6936,1924.4436,1005.3733,856,0,1480.0389,1187.7772,581.7541,1158.4565,1447.5343,2517.2013,39,964.8609,530.2498,615.8875,576.8247,1.4,1,1495.3657,1267.3735,0,31153.8745,0,0,0,33.64,0,0
0,2547.9886,7820.0527,4909.7039,0,5,3242,0,1134.9168,1038.6649,1921.5142,5244.2128,5218.3134,1121.1026,752.8017,67,812.6253,0,1,1694.1258,1969.8886,933.4056,678,0,1463.8452,1107.7024,535.0628,1119.1261,1452.0393,2475.386,48,977.7621,499.6799,607.2127,582.5416,0.9,0,1432.0903,1280.1557,0,31879.6718,0,0,0,25,0,0
1,2523.7009,7755.1242,4923.0115,0,4,3391,2,1054.8506,979.2452,1815.6555,5353.3606,5341.5736,1058.9824,743.0397,64,779.7886,0,1,1716.9497,1876.6628,885.4429,701,0,1390.6282,1006.0335,548.6718,1031.6542,1250.6056,2444.5653,50,922.0345,493.9473,596.0066,422.6521,1,0,1358.817,1247.1747,0,31934.9486,0,0,0,16,0,0
1,2407.4157,7446.222,4831.9063,0,3.9,3774,1,945.7172,905.2262,1528.346,5232.8331,5144.7406,955.769,696.9139,60,721.2319,0,1,1550.6897,1765.1967,778.7564,779,0,1294.309,944.7464,485.1085,1013.0258,1188.0226,2415.9497,41,894.2155,444.8853,592.4689,451.0002,2.9,1,1234.8545,1212.2861,0,30794.9538,0,0,0,15.21,0,0
0,2353.0903,7156.2012,4659.8711,0,2.8,2724,2,810.8769,783.5605,1262.621,4833.9923,4657.6926,867.289,651.9054,50,570.5248,0,1,1360.4229,1657.4163,658.7454,527,0,1105.6515,853.7749,343.7632,906.6508,1128.4151,2167.94,39,820.0301,406.4654,546.508,394.0715,1.6,1,982.6673,1136.377,0,28846.6267,0,0,0,7.84,0,0
0,2249.899,6953.3101,4539.6625,0,2.1,4,2,775.1848,744.3516,1216.5116,4607.0862,4446.0605,856.8877,638.6232,56,539.0519,0,1,1310.4526,1577.4845,662.2487,438,0,1050.845,813.8067,316.1434,808.225,1062.0356,2100.9795,30,826.6831,388.9528,552.1304,395.8301,1.2,1,958.2992,1137.7548,0,27784.9349,0,0,0,4.41,0,0
0,2178.6271,6781.46,4405.7604,0,1.7,0,1,774.7348,755.055,1181.6502,4563.7995,4377.6593,842.3161,637.063,58,552.9562,0,1,1342.5266,1465.2118,641.5963,120,0,1016.573,814.7741,327.5807,821.7223,1038.4125,2072.4138,34,803.6372,394.0144,566.1747,387.4504,1.1,1,943.2698,1131.8743,0,27187.4585,0,0,0,2.89,0,0
0,2143.3371,6622.9295,4236.0042,0,1.1,0,1,751.7222,784.9305,1130.6373,4343.8284,4322.6388,865.5549,643.3337,59,585.3584,0,1,1353.0851,1395.8354,634.9628,119,0,964.1626,837.9041,311.9951,847.714,1029.6757,2041.2085,37,825.6497,408.7838,562.088,404.8703,1,0,964.1078,1120.684,0,26458.867,1,0,0,1.21,0,0
0,2048.1528,6517.8623,4131.0946,0,0.6,0,0,745.3998,788.1954,1096.2408,4177.2015,4286.0651,914.5611,639.953,61,549.2134,0,1,1372.0302,1405.0142,633.0935,59,0,956.4368,810.8475,318.2261,829.7249,1041.3245,2027.3233,37,810.9646,426.9935,577.3868,412.2119,1.6,0,937.3731,1147.4343,0,25964.744,2,0,0,0.36,0,0
0,2043.276,6327.0667,3947.4415,0,0.4,18,0,744.776,818.9223,1030.0282,4024.6984,4217.4245,912.2857,626.1319,63,533.6842,0,1,1358.2853,1363.6154,645.6542,66,0,950.7274,799.9191,369.8515,832.3328,1013.3953,2010.4303,43,843.9425,423.5012,566.4663,411.9775,0.3,0,912.9576,1150.7177,0,25292.2381,3,0,0,0.16,0,0
0,2032.4591,6187.2814,3837.0535,0,0.3,630,0,754.1119,796.3064,1014.7463,3849.7346,4148.1923,887.3241,645.2098,60,569.1157,0,1,1327.8429,1370.6314,642.3373,113,0,933.2015,795.4568,358.9626,823.9532,991.2597,1961.3282,38,832.1294,416.3743,570.5305,379.2498,0.1,0,909.029,1177.2922,0,24714.5234,6,0,0,0.09,0,0
0,2030.5209,6107.3499,3767.05,0,-0.1,623,0,763.3626,785.1422,1009.2922,3781.3086,4046.9361,899.983,631.6309,57,570.5572,0,1,1338.8791,1338.9874,663.157,173,0,927.2296,783.7601,367.0939,826.8388,1017.6413,1918.4671,34,845.2034,422.0923,600.4688,384.0749,0.8,0,881.5276,1175.0266,0,24329.4991,8,0,0,0.01,0,0
0,1957.2295,5910.5779,3638.0613,0,-0.3,882,0,744.4639,777.1062,943.5467,3695.8382,3979.436,888.4904,630.4902,59,544.9835,0,1,1328.8885,1364.2011,636.6781,169,0,973.3535,773.2025,363.5375,820.9079,1040.7794,1870.9059,30,830.1492,409.043,588.2796,411.492,0.7,0,860.6795,1202.9439,0,23745.1384,8,0,0,0.09,0,0
1,2024.9051,5763.2543,3600.806,1,-0.6,1453,0,840.0013,789.8262,930.624,3661.9536,3874.3998,888.0623,676.4475,59,550.977,0,1,1307.4316,1389.4954,715.831,336,0,992.0699,785.95,347.0566,864.0306,1041.4222,1885.308,28,827.4552,443.1236,569.598,415.3805,1.6,0,778.8831,1203.1885,0,23507.5538,8,0,0,0.36,0,0
3,1944.2067,5616.0506,3447.7085,0,0.3,1847,0,890.8645,830.5392,963.9552,3680.6024,3754.1775,984.6262,653.6051,51,575.1334,1,1,1344.5442,1455.587,734.5147,377,0,1080.2928,799.6003,429.6404,941.8024,1127.133,1922.1211,33,808.328,429.8877,599.8928,465.8298,1.3,0,829.2106,1222.5255,0,23164.998,8,0,0,0.09,0,0
0,2008.9223,5549.7568,3373.216,0,1.4,1864,0,1007.5058,908.3976,1082.4312,3643.012,3752.5488,1024.2814,762.3525,47,606.1461,0,1,1466.5524,1512.9602,809.8262,351,0,1149.6773,846.3986,430.7327,955.5254,1176.2923,2041.1518,39,843.8732,415.8334,650.1014,579.1752,0.5,0,856.2275,1185.4939,0,23348.1203,7,0,1,1.96,0,0
0,2088.0557,5687.1322,3453.3119,0,2.7,2047,0,1067.5305,969.9514,1226.5655,3770.6008,3762.5993,1043.4305,797.1166,38,651.3098,0,1,1511.6941,1530.8289,849.8724,376,0,1152.0291,888.0267,495.9311,981.3189,1205.3005,2141.2421,43,860.4634,435.5128,633.3788,679.6422,2.9,1,923.3513,1162.9563,0,23945.465,5,0,0,7.29,0,0
2,2176.5301,5830.6348,3628.3762,0,5.7,2508,0,1081.6898,1038.2366,1340.9783,3947.4571,3912.4195,1188.1509,788.2673,32,668.3608,0,1,1485.309,1563.9061,933.3456,449,0,1216.5522,909.1935,549.629,988.1024,1290.9169,2063.0212,33,908.8721,444.6595,613.7897,832.4225,1,0,1005.5671,1144.1316,0,24607.654,5,0,0,32.49,0,1
1,2198.5531,5830.4271,3717.1047,0,6.4,2748,0,1203.5476,1017.1318,1502.4131,4133.3423,4004.9406,1224.4846,799.0871,27,662.5311,0,1,1636.7549,1623.0097,975.9371,504,0,1181.6576,916.9471,624.4627,962.933,1354.7852,2107.3829,37,918.4038,421.1672,603.0064,978.1842,1.7,1,1053.6792,1215.133,0,25251.5153,6,0,0,40.96,1,0
0,2239.9045,5966.7998,3767.7932,0,6.1,2989,1,1247.115,973.6054,1734.22,4286.4577,4073.4621,1181.1446,777.8077,33,658.0064,0,1,1723.2264,1642.1867,954.967,565,0,1260.0416,882.481,713.6573,966.3001,1315.6214,2147.4025,41,961.0733,447.7238,629.0806,1030.8228,2.6,1,1186.1257,1202.5848,0,25847.2329,10,0,0,37.21,0,0
0,2255.9951,6056.4013,3871.1098,0,5.8,3496,0,1186.6378,1041.6791,1716.3688,4257.3672,4152.469,1261.2967,829.4016,32,683.2028,0,1,1706.1201,1735.3636,998.0958,629,0,1175.7333,930.2293,588.7324,1055.1385,1270.2901,2253.265,48,960.9393,436.7509,650.4087,968.559,1.5,1,1263.0052,1249.3323,0,26288.0911,9,1,0,33.64,0,0
0,2280.4833,6090.6099,4090.9356,0,5.8,3853,1,1194.1875,1034.0418,1824.1674,4508.5377,4310.453,1250.3807,802.0244,31,710.5789,0,1,1717.0581,1795.3913,968.1418,744,0,1204.6148,992.9881,601.4476,1093.2502,1286.0028,2205.0676,33,882.8883,452.1371,657.8829,945.2699,1.8,1,1362.9239,1281.3578,1,26998.5365,5,0,0,33.64,0,0
1,2395.5488,6503.2656,4285.4226,0,4.7,3888,1,1191.5438,1031.0311,1969.7931,4864.5369,4544.4587,1333.5184,793.8566,35,721.6291,0,1,1792.2971,1941.3165,961.0243,751,0,1243.6836,1054.9758,586.683,1115.3591,1290.2685,2428.5328,43,938.9413,498.2374,686.3067,917.4958,1.5,1,1459.1916,1319.4723,0,28755.379,2,0,0,22.09,0,0
2,2526.6489,6972.1,4622.6147,0,3.7,3207,1,1120.3365,1045.6687,2107.1982,5310.9605,4724.4297,1246.344,791.041,39,738.4796,0,1,1716.7501,1905.0318,915.2947,683,0,1248.3875,1012.6715,547.6379,1118.3724,1394.9883,2447.1605,37,952.2627,493.3438,652.9154,739.4926,1.8,1,1741.1759,1342.0016,0,30225.6962,7,0,0,13.69,0,0
1,2594.1786,7473.9863,5103.8671,0,3.1,2851,0,1077.9531,1053.6714,2141.0148,5530.1005,5042.0557,1158.4285,764.522,39,696.7502,0,1,1708.5774,1816.5328,931.4155,532,0,1208.1699,959.9478,499.7903,1080.4127,1344.5146,2556.4073,40,890.0958,492.9463,649.6107,784.3424,1.3,1,1672.3565,1286.5773,0,31825.7057,7,0,0,9.61,0,0
0,2722.9783,7747.3081,5414.1586,0,2.7,3146,1,1071.398,1019.1895,2061.3263,5694.5362,5252.5424,1093.7338,762.9038,41,672.0373,0,1,1684.3942,1793.7608,936.7195,623,0,1239.7686,944.4361,500.9208,1087.9542,1252.5193,2617.7136,31,882.804,493.6937,621.7141,654.9352,1,0,1687.0452,1253.2338,0,32927.3922,7,0,0,7.29,0,0
0,2724.4931,7815.5267,5344.1747,0,2.6,3684,0,993.0219,940.3197,1727.1952,5782.2826,5131.947,1066.8586,729.9715,44,612.7187,0,1,1653.9815,1697.997,861.2296,642,0,1188.4585,941.1038,530.1862,989.5807,1258.8728,2516.9093,33,868.5907,487.6841,602.3335,572.5476,1.4,1,1501.6152,1218.7623,0,32667.3119,9,0,0,6.76,0,0
0,2642.3433,7490.7908,5250.9608,0,2.4,3889,0,891.8064,906.9247,1522.305,5582.6286,5028.2524,1036.762,713.5004,48,620.0953,0,1,1533.2973,1661.4856,818.4288,634,0,1088.933,949.9039,494.0736,940.8056,1146.5696,2375.9039,33,834.2366,488.1391,585.3516,495.5247,2,1,1332.1758,1245.5853,0,31565.6627,4,0,0,5.76,0,0
0,2487.51,7206.183,5023.7018,0,1.7,2306,0,798.0605,831.0427,1301.1616,5255.8373,4601.6245,896.5001,638.3694,53,542.1019,0,1,1372.3528,1550.9359,671.92,491,0,977.1026,833.6323,423.0051,854.6649,1031.5293,2200.7087,36,792.1759,416.3968,559.8373,396.7961,0.4,0,1083.3584,1105.5613,0,29698.854,0,0,0,2.89,0,0
2,2370.1898,7052.5214,4831.0954,0,2,4,1,725.3795,809.1675,1261.3047,5132.0055,4430.2889,886.0021,627.879,56,528.4545,0,1,1345.5966,1478.4066,682.0029,438,0,961.5192,805.7445,452.7866,829.9681,1015.9204,2067.7499,35,783.2255,393.2481,550.6368,418.1834,3.9,1,1017.0404,1080.4587,0,28707.8541,1,0,0,4,0,0
0,2259.1444,6850.1327,4552.2188,0,0.9,0,0,751.7282,810.229,1144.9865,4953.152,4304.8136,836.6633,639.691,57,550.7257,0,1,1338.1749,1428.8317,644.8307,120,0,969.2153,798.6314,436.0975,840.5516,1024.8209,2030.5996,35,782.8238,397.582,568.806,427.243,1.2,0,976.9194,1110.4379,0,27717.0677,2,0,0,0.81,0,0
0,2169.2204,6644.653,4361.5879,0,0.2,0,1,780.1663,801.826,1162.9263,4725.0292,4231.0225,820.9865,639.4701,57,570.8434,0,1,1321.3519,1420.2237,650.2012,119,0,957.6487,817.6412,452.1464,825.4692,1025.1354,1993.3513,40,805.4646,430.5326,569.9758,419.5958,1.5,0,942.0645,1135.9049,0,26866.4399,0,0,0,0.04,0,0
0,2091.114,6432.3093,4202.2031,0,-0.1,0,3,763.3409,810.9298,1151.3728,4574.6442,4175.0722,851.6374,637.738,60,574.4388,0,1,1318.2078,1408.4027,663.8375,59,0,953.6356,847.3987,442.0518,844.3329,1039.5853,1956.6572,47,804.6404,418.5861,575.1624,419.191,0.8,0,933.0087,1122.5553,0,26158.6105,7,0,0,0.01,0,0
0,2048.112,6354.1344,4023.953,0,-0.6,18,2,778.8934,809.8707,1081.5883,4363.9685,4095.7432,831.8886,626.452,63,567.8159,0,1,1316.1118,1431.1201,645.4364,66,0,937.4242,809.895,458.886,819.0995,1023.0909,1946.4346,48,798.7848,429.8613,571.1008,440.5948,1.6,0,907.1688,1119.5793,0,25579.5776,3,0,0,0.36,0,0
0,2026.2995,6132.7484,3796.8605,0,-1.1,630,0,781.9873,798.8256,1003.5819,4032.0733,3961.0624,795.9208,625.7175,63,531.706,0,1,1292.418,1389.77,642.5467,113,0,974.7818,781.7976,443.9638,835.8933,1007.8914,1907.1511,50,772.6658,425.6417,547.791,426.9651,0.6,0,848.9207,1138.2196,0,24538.3832,0,0,0,1.21,0,0
0,1993.2684,6058.3031,3751.1261,0,-1.3,623,1,776.4982,802.8375,961.9895,3903.3898,3910.0874,787.0684,610.8672,64,544.0609,0,1,1280.1633,1392.9979,636.7618,173,0,924.081,774.2675,426.3957,841.4536,1011.5304,1901.2153,53,797.2309,421.1762,565.0108,432.8249,0.6,0,785.0768,1182.4864,0,24190.5513,0,0,0,1.69,0,0
0,1971.1072,5948.1018,3693.5737,0,-1.5,882,0,766.701,782.322,1001.8214,3893.8399,3803.4293,826.4321,638.1551,67,550.2839,0,1,1256.0224,1354.0711,633.9304,169,0,918.2111,783.8002,428.8858,853.6735,1046.6859,1868.4874,56,811.0584,404.4914,583.0869,414.5385,0.8,0,791.3937,1136.7196,0,23788.6328,0,0,0,2.25,0,0
2,1946.6569,5812.4482,3666.229,1,-1.5,1453,0,752.5539,805.3955,984.6477,3833.6417,3773.0152,809.1545,619.2746,65,561.3901,0,1,1220.9603,1348.9207,634.1694,336,0,902.5662,788.6921,415.2025,858.1851,1060.9308,1813.4333,58,820.9189,415.3203,555.9532,381.4704,0.9,0,779.1446,1154.0609,0,23415.3053,0,0,0,2.25,0,0
1,1945.8265,5660.6886,3569.2108,0,-1,1847,1,784.4963,828.5771,965.8402,3791.7008,3638.8229,858.6021,635.3433,64,536.4992,1,1,1243.6257,1366.6839,662.5675,377,0,970.7268,771.239,415.2697,851.1259,1049.1533,1798.8344,55,814.5399,416.7637,540.9016,436.7867,1,0,770.971,1119.2719,0,23015.3936,0,0,0,1,0,0
0,1949.908,5636.3515,3579.8458,0,0.9,1864,0,921.5276,848.5268,1064.1904,3719.3799,3587.1796,958.3611,635.8797,55,580.5376,0,1,1328.7656,1394.4103,778.1496,351,0,1004.0112,792.525,486.3241,804.9983,1043.9295,1934.3458,53,753.0746,444.4049,543.3162,469.1692,1.6,0,813.6135,1039.6849,0,23130.1865,0,0,1,0.81,0,0
3,1999.4731,5611.1836,3552.1687,0,3.4,2047,0,989.4878,913.6234,1134.6298,3861.7792,3647.7942,1039.1116,644.7781,47,587.3825,0,1,1429.0476,1544.8902,782.1062,376,0,1042.3158,783.8691,574.494,841.6297,1119.4633,1972.0427,64,795.7605,469.6115,548.3069,510.9048,2.1,1,914.2446,1060.4069,0,23618.3793,0,0,0,11.56,0,0
2,2045.6494,5736.6118,3588.7026,0,4.5,2508,0,1035.1236,891.5152,1386.8025,3933.6188,3728.3879,1062.7238,691.557,43,647.6248,0,1,1627.4344,1593.0559,831.3043,449,0,1061.9525,836.2991,690.6812,889.2696,1099.5516,2087.8525,62,787.344,487.0265,546.6926,648.7832,2.7,1,1013.9549,1085.7351,0,24341.3133,0,0,0,20.25,0,1
1,2082.2464,5896.4444,3550.7969,0,5.5,2748,0,1077.0006,948.6932,1490.36,3967.3981,3865.2319,1074.6823,730.5455,39,658.9372,0,1,1624.0935,1689.1715,800.0716,504,0,1146.0121,794.2187,761.0786,853.6483,1241.4552,2095.5212,52,810.979,459.499,585.318,859.3031,1.9,1,1113.2894,1186.7778,0,24770.9039,0,0,0,30.25,1,0
1,2165.4509,6137.5875,3720.8083,0,6,2989,0,1183.8392,878.8679,1664.9488,4011.5476,3835.6027,1144.6533,792.5361,32,604.1019,0,1,1746.1544,1705.1009,857.5528,565,0,1244.1769,826.8877,855.8927,889.3584,1266.4828,2163.1842,44,833.9891,458.2715,567.5958,917.3665,3.1,1,1197.1098,1218.3415,0,25485.4365,0,0,0,36,0,0
1,2239.582,6181.3775,3844.3153,0,6.1,3496,0,1124.7689,897.9867,1752.583,4156.1655,3918.1576,1159.8105,765.804,30,628.3979,0,1,1650.7806,1639.0101,900.9726,629,0,1182.3035,816.4148,791.288,880.5911,1193.2917,2071.8539,35,870.5564,491.9054,578.5514,931.8,3.6,1,1373.5937,1171.6641,0,25701.2425,0,1,0,37.21,0,0
0,2316.923,6345.244,3957.4593,0,6.7,3853,0,1100.8621,875.2804,2015.7131,4300.3106,4079.7869,1237.7076,751.195,32,639.2073,0,1,1591.0993,1645.3339,862.333,744,0,1182.0811,840.0019,740.8947,942.511,1180.7221,2130.2009,35,833.2948,468.7436,579.8906,930.2958,2.6,1,1455.2972,1208.4271,1,26366.3579,0,0,0,44.89,0,0
0,2422.2929,6560.3613,4092.2454,0,4.7,3888,0,1028.2208,929.2594,1975.1818,4434.0163,4133.3894,1068.6835,745.6066,39,637.907,0,1,1532.4582,1669.8983,861.8106,751,0,1125.944,873.8412,764.7587,867.2375,1211.2093,2171.6875,33,901.5393,485.2651,608.2007,794.4569,2.7,1,1543.6304,1293.6639,0,27016.3493,0,0,0,22.09,0,0
1,2384.8789,6765.7783,4270.9994,0,3.4,3207,0,994.0562,856.6613,2045.35,4613.7277,4297.8903,983.9558,732.6309,45,649.2488,0,1,1464.8992,1759.5578,866.5868,683,0,1121.9855,871.652,618.5995,970.2163,1286.2429,2188.6289,31,910.6171,441.2668,589.4337,668.5581,2.2,1,1610.6989,1253.5054,0,27746.3605,0,0,0,11.56,0,0
2,2440.8525,6982.5643,4333.7007,0,2.5,2851,4,924.2679,841.1481,1893.6852,4839.4606,4421.1285,1045.1932,688.4173,49,659.2991,0,1,1461.97,1691.6996,830.6221,532,0,1059.1797,812.421,612.8402,921.7536,1144.3525,2192.9721,27,905.57,456.6817,560.9129,693.2968,1.8,1,1445.6426,1243.5179,0,28364.3483,0,0,0,6.25,0,0
1,2348.9167,7108.8748,4376.6877,0,2.1,3146,1,870.5389,809.0554,1675.0443,4839.8282,4508.0422,932.1148,724.7054,50,636.7007,0,1,1519.7428,1685.6445,774.2113,623,0,1060.1713,882.4808,541.1393,856.6701,1094.885,2234.1058,26,862.8091,435.9567,561.99,619.9026,0.9,0,1409.3412,1200.4329,0,28621.8427,0,0,0,4.41,0,0
0,2277.7249,7207.1632,4395.6508,0,0.9,3684,1,847.5199,810.4778,1471.5414,4766.4671,4526.0593,932.9303,698.8667,53,618.038,0,1,1487.0044,1636.6152,704.9764,642,0,997.7125,832.3111,544.7482,850.3954,1111.8965,2232.6506,31,855.7982,415.1513,553.5988,474.7127,2.1,0,1254.6973,1250.8402,0,28529.3355,0,0,0,0.81,0,0
1,2210.2648,6885.8942,4277.5716,0,0.5,3889,2,848.568,792.3862,1294.0663,4638.5069,4329.3959,877.1443,674.841,57,641.4268,0,1,1456.4591,1566.4374,663.4821,634,0,1014.6339,824.1086,520.6116,875.6312,1122.287,2155.8392,24,828.6679,435.9937,547.2953,461.6456,1.1,0,1063.5155,1256.1601,0,27520.3691,0,0,0,0.25,0,0
0,2111.8062,6792.5641,4093.6939,0,0.1,2306,1,736.2059,758.404,1184.4726,4439.5713,4244.7003,781.7393,614.7752,59,548.8054,0,1,1330.8054,1494.6205,617.5578,491,0,883.7187,825.4855,363.4262,779.4776,1013.0041,2017.4197,35,818.8915,383.056,507.0302,372.1404,0.6,0,843.081,1135.4995,0,26525.1814,0,0,0,0.01,0,0
1,2075.8659,6672.9547,4022.8043,0,-0.1,4,1,754.7123,763.4281,1094.5989,4378.1894,4177.8682,786.2512,602.0836,61,565.3494,0,1,1358.5125,1412.0874,594.4015,438,0,900.4696,784.2795,369.1126,776.4255,1033.8187,2014.4092,39,802.3021,391.4522,510.6875,353.3431,0.8,0,871.9881,1101.9335,0,26112.6916,0,0,0,0.01,0,0
2,2053.9007,6637.8269,3980.3678,0,-0.5,0,1,751.7753,787.1975,1108.0718,4337.5278,4223.9206,761.6131,618.709,64,538.0436,0,1,1361.8204,1416.9107,596.9073,120,0,898.4457,787.9356,381.5006,788.2616,1018.5919,2047.6572,38,796.9706,379.6866,514.8511,379.0631,1.1,0,882.5949,1127.8827,0,26059.9321,0,0,0,0.25,0,0
1,2059.1162,6518.5793,3938.2665,0,-0.9,0,2,783.5891,767.2549,1089.4872,4180.6764,4195.7886,797.071,624.6062,67,539.2113,0,1,1345.7289,1376.7205,603.8529,119,0,885.5465,807.3333,362.8379,794.1006,1021.6175,2042.0849,40,793.4963,382.7439,518.8999,347.0252,1.6,0,837.3265,1127.4154,0,25656.9613,0,0,0,0.81,0,0
0,2058.4806,6516.0935,3932.9965,0,-1.7,0,1,777.9573,771.7768,1104.3243,4063.7943,4196.8459,785.1719,621.8113,67,533.0983,0,1,1361.6745,1378.0234,599.7044,59,0,893.0818,809.5889,371.0645,815.5858,1038.4067,2047.8325,35,812.4923,381.6575,530.4756,360.4802,2,0,862.3208,1162.6253,0,25555.7412,0,0,0,2.89,0,0
