"y","m30","f20","sub_passenger","m25","temp","past_rent","f15","f40","m20","semester","bus_passenger","X10_11","rain","X8_9","f45","X9_10","f25","wet","f50","m50","m35","m55","f55","m45","m0","cloud","X15_16","f35","m5","f30","f0","dust","f60","m40","f70","m65","sunny","wind","m70","temp.sqr","f65","m60","most_use","X12_13","X13_14"
1,2118.0079,6106.1841,2015,4028.2332,26.7,2,1768.8023,858.8985,4434.4529,0,487,0,0.3,0,940.3121,0,4045.6777,92,837.2391,917.7466,1572.1129,740.6453,756.7904,1001.983,656.4693,10,0,1293.8896,1226.5402,1932.0311,725.123,11,657.2588,1047.3158,1331.0258,414.6088,0,2.3,782.6001,712.89,553.7078,537.8097,25530.5894,0,0
0,2079.4959,6232.0658,2705,4058.7043,26.4,0,1721.7278,844.5137,4526.0728,0,443,0,2.9,0,910.4768,0,4061.5931,93,812.7778,941.0574,1524.0816,757.8491,730.247,953.6372,609.4648,10,0,1309.7303,1243.0699,1986.1123,675.134,10,657.8269,1017.3877,1302.4391,409.6917,0,2.8,789.0111,696.96,546.7987,569.7099,25777.8561,0,0
0,2098.2465,6102.8036,2671,3975.3376,26,1,1610.1975,829.7616,4410.2876,0,537,0,6.4,0,908.4306,0,4068.1211,94,856.181,928.336,1533.2373,771.6116,728.4377,994.973,587.99,10,0,1283.5578,1081.726,2014.7141,544.51,13,680.8541,951.832,1304.4981,408.2672,0,2.3,782.3724,676,540.0797,536.9515,25486.3056,0,0
0,2121.3355,5927.1974,2356,3924.7189,25.7,0,1448.7489,805.4315,4172.4423,0,506,0,14.7,0,817.1861,0,3995.6553,95,813.3286,884.859,1477.2372,742.2656,710.6346,935.0767,576.0117,10,0,1284.1035,935.4327,1959.7925,472.1053,4,670.6087,982.8403,1304.6565,424.851,0,2.3,803.9369,660.49,527.2916,494.5802,24862.4826,0,0
0,2017.4753,5705.9259,1228,3701.7584,25.5,0,1219.6082,728.7361,3854.695,0,373,0,9.1,0,741.1866,0,3982.8729,95,740.285,769.9689,1392.2725,715.8378,636.4797,900.5322,488.1172,10,0,1229.1988,773.7511,1908.5388,419.9365,10,630.9191,891.0195,1187.0697,376.3809,0,2.5,743.7155,650.25,474.7213,498.2896,23792.7376,0,0
0,1960.2993,5649.9243,332,3734.9489,25.5,0,1172.7321,727.4204,3790.6244,0,169,0,1.1,0,717.2,0,3886.2818,95,747.8776,755.7006,1368.8656,723.46,615.42,899.9902,479.2561,10,0,1227.6516,748.5244,1907.1057,403.2824,28,637.4773,911.89,1195.109,367.6216,0,2.2,771.9043,650.25,484.3679,474.7735,23525.7016,0,0
0,1957.6055,5684.9921,0,3706.9651,25.5,0,1117.2478,739.7868,3732.1666,0,53,0,0.1,0,714.008,0,3860.0154,95,729.0097,770.3567,1358.8007,717.6434,622.8283,874.0347,469.7465,10,0,1198.0228,676.1212,1901.4782,393.0903,6,653.4476,909.8651,1205.0252,371.2234,0,2,766.8982,650.25,472.1487,492.6361,23400.0464,0,0
0,1910.8202,5540.5473,0,3623.3871,25.5,0,1086.5145,727.3358,3647.3809,0,47,0,0,0,711.3389,0,3878.4232,95,722.0373,737.8134,1330.439,729.9433,623.9289,843.0445,482.9618,10,0,1214.8034,677.3438,1848.1405,358.6803,9,615.1853,895.1881,1199.176,384.8703,1,2.1,766.4441,650.25,477.2888,504.0561,22993.9416,0,0
0,1881.8522,5460.4017,0,3591.6764,25.6,0,1049.0412,749.5864,3500.4245,0,26,0,0.2,0,726.461,0,3846.2806,95,720.7724,740.4146,1337.8727,732.8565,603.4474,879.2416,490.6986,10,0,1269.497,659.7668,1873.3725,386.8999,15,621.5321,887.0974,1205.1238,374.4382,0,1.7,751.2915,655.36,498.1748,506.2834,22761.3776,0,0
0,1888.224,5440.1218,15,3599.3165,25.5,0,1003.894,726.6841,3451.0331,0,43,0,4.6,0,715.4371,0,3827.1927,95,733.9166,748.2996,1338.0688,731.3183,626.8912,892.907,490.8356,10,0,1259.7242,654.4371,1878.6143,393.8445,18,632.3434,877.7946,1262.3725,409.1467,0,1.9,757.3004,650.25,493.2382,511.9546,22682.2954,0,0
1,1894.9708,5350.1017,591,3545.2652,25.4,0,968.435,764.6,3348.1118,0,103,0,5.9,0,727.1537,0,3788.3381,95,745.5739,727.3981,1351.5511,765.495,630.6953,884.9773,467.6122,10,0,1229.3392,620.0692,1874.2595,400.9695,16,597.8139,882.618,1329.6561,383.7473,0,1.3,739.5591,645.16,500.4274,509.2865,22381.9374,0,0
0,1886.9279,5236.7114,928,3496.7366,25.4,0,973.9395,772.2077,3247.6425,0,227,0,11.1,0,721.4228,0,3757.8014,96,787.5036,725.4599,1349.3483,752.5514,699.5987,905.895,466.0806,10,0,1243.1399,596.947,1824.5653,414.8878,15,677.2441,889.5059,1308.4916,414.9422,0,2,759.2664,645.16,539.4317,528.4006,22042.8733,0,0
1,1892.8526,5111.1871,2364,3356.3708,25.4,0,952.0333,847.2309,3141.288,0,480,0,6.7,0,768.906,0,3582.1626,96,821.3637,866.3042,1417.5386,817.8308,754.5967,1041.727,497.033,10,0,1327.7247,591.4208,1842.686,405.179,9,621.0653,1007.731,1361.0026,412.2458,0,1,736.4166,645.16,544.2494,556.9348,21671.8104,0,0
3,1708.3223,4835.3478,4193,2935.2172,25.7,0,1021.1656,907.3608,3117.0375,0,763,0,1.3,1,911.7409,0,3180.282,96,908.3354,896.5475,1394.482,937.2241,819.9815,1097.8901,525.7165,10,0,1339.1619,571.7124,1629.7828,404.8146,11,721.8505,1030.7722,1366.7376,459.7995,0,1.3,777.7487,660.49,531.9724,609.0988,20139.6335,0,0
12,1672.229,4633.0351,2682,2758.0275,26.2,1,1009.7879,960.5492,3076.3408,0,498,0,0,0,1052.478,1,2955.0088,96,913.304,982.0345,1342.7537,969.1571,867.2672,1176.7209,536.379,10,0,1349.0085,576.5337,1635.0612,433.7745,22,754.0836,1139.8126,1437.3481,465.3984,1,1.8,833.4038,686.44,581.0295,674.2982,19421.4646,0,0
14,1654.443,4485.3981,1493,2697.5739,27.4,1,1056.8072,1049.5836,3139.6523,0,353,1,0,0,1045.3709,0,2926.044,92,1005.9918,1014.428,1384.0661,1028.3901,867.1351,1210.8692,529.5536,10,0,1344.4964,538.2682,1659.2013,438.3902,37,741.9297,1090.6596,1406.0635,459.3041,1,1.9,803.2781,750.76,616.1396,723.4976,19290.8751,0,0
7,1681.9361,4577.0189,1470,2733.5861,27.9,3,1160.3198,1046.2739,3119.8169,0,370,0,0,0,1075.3957,0,2958.2674,87,995.5259,1074.6668,1425.7397,1059.2022,942.9711,1152.5295,500.9401,10,0,1373.2034,620.9976,1612.6872,474.6727,16,683.2635,1118.5054,1299.7696,462.1504,1,2.4,786.3186,778.41,630.9316,667.4314,19482.2557,0,0
14,1624.4289,4604.7376,1779,2713.4231,29.3,7,1233.694,1091.752,3248.965,0,433,0,0,0,1119.7133,0,2954.1869,84,1019.5377,1061.336,1395.9721,1027.658,913.1899,1294.2015,496.0315,5,0,1468.5656,680.514,1652.1113,519.6723,17,695.6283,1177.7497,1337.2086,472.4166,1,2.8,830.0964,858.49,626.6284,670.7246,19662.3905,1,0
13,1665.0341,4694.3452,1851,2714.1077,31.1,9,1444.7142,1127.1063,3217.2443,0,467,0,0,0,1205.4031,0,2944.3258,78,1034.5683,1116.9513,1442.6474,1106.2087,957.1077,1252.7784,613.388,8,0,1436.4468,754.4116,1660.1525,729.3369,13,722.2578,1146.0619,1444.543,491.4088,1,2.4,826.5774,967.21,642.4808,733.0386,19774.3038,0,1
6,1740.5254,4810.9824,1944,2799.7866,31.9,5,1453.4635,1130.8806,3349.311,0,481,0,0,0,1202.1133,0,2907.9387,74,1005.8281,1115.0269,1462.2187,1011.474,1001.9674,1203.6516,597.208,8,0,1426.9531,841.8725,1656.4867,712.769,26,769.1076,1143.1585,1457.9877,505.2773,1,2.5,918.0652,1017.61,636.1384,700.5771,20154.2026,0,0
2,1707.1503,4836.9915,2292,2869.1954,32,5,1490.7745,1117.4694,3400.5468,0,608,0,0,0,1250.1922,0,2925.5304,71,975.8653,1100.3234,1446.5438,1018.9918,1017.315,1229.133,625.6226,9,1,1395.8601,928.4016,1684.9237,749.7313,33,762.6352,1178.9618,1503.5528,521.9613,1,2.9,921.5856,1024,671.0627,662.9623,20266.742,0,0
9,1758.0351,4763.3936,2652,2979.28,31.9,3,1666.8043,1088.7599,3405.6686,0,614,0,0,0,1136.7237,0,3035.2407,71,947.8265,1071.2021,1433.7542,951.7023,938.5354,1205.2007,641.1762,9,0,1435.1265,1017.6348,1671.6995,661.5907,45,768.6374,1119.1826,1378.7171,488.3663,1,3.6,869.1707,1017.61,595.866,625.673,20482.1982,0,0
2,1835.0161,5067.6733,3401,3025.4323,31.2,10,1734.3199,1031.4584,3739.9167,0,701,0,0,0,1064.3373,0,3211.351,70,895.936,1134.3109,1427.2768,980.1943,926.719,1149.4462,609.8271,10,0,1446.0487,1216.9089,1649.7465,677.8492,53,757.6117,1083.7988,1320.8744,450.0355,1,3.7,884.17,973.44,565.83,651.9171,21402.4614,0,0
4,2065.1961,5751.9979,3968,3403.4395,31.7,25,1767.6402,1105.7682,4076.9124,0,1063,0,0,0,1072.3612,0,3952.5083,68,947.2217,1135.109,1540.3021,956.939,846.5898,1290.1624,593.6024,8,0,1488.2654,1339.4346,2050.2015,587.6842,13,731.4838,1119.2844,1349.2863,453.99,1,3.9,923.3947,1004.89,586.0477,648.1484,24328.8232,0,0
6,2132.0992,6008.6457,2787,3762.1276,31.2,22,1870.5574,1012.0985,4367.8188,0,841,0,0,0,986.5185,0,4200.5102,68,851.5296,1066.3205,1536.4479,965.29,843.0524,1211.942,512.006,9,0,1549.6635,1304.7262,2020.9787,599.1991,14,744.8325,1170.5114,1376.1993,418.8928,1,3.2,862.4263,973.44,529.0467,628.8369,25578.2916,0,0
2,2186.3449,6196.1104,2738,3891.2324,30.2,4,1840.7345,1015.0904,4528.2294,0,683,0,0,0,922.1042,0,4085.8292,71,883.3787,1002.7534,1538.2359,884.8364,774.9742,1145.1089,497.7538,9,0,1479.8512,1333.0689,1982.0624,652.5134,31,737.0298,1142.1889,1317.6726,408.1184,1,3.5,911.2571,912.04,558.8759,607.5953,25887.8958,0,0
3,2136.3152,6203.3733,2544,3867.5433,29.8,5,1630.8177,942.6377,4352.0317,0,589,0,0,0,905.1253,0,4084.6769,71,795.3028,952.3386,1531.0897,855.0441,762.4184,1062.4669,524.0908,9,0,1420.7804,1225.1048,2000.0217,596.0655,20.5,725.4085,1099.3284,1330.0002,398.7544,1,3.3,861.2876,888.04,555.6305,599.4929,25595.8322,0,0
1,2067.0837,5938.8207,2600,3839.2648,29.4,2,1287.3063,890.5127,4020.2992,0,559,0,0,0,866.6242,0,4007.7459,73,778.2116,875.2486,1464.1657,832.3779,744.5251,1075.7851,543.0686,8,0,1370.439,1069.8143,1947.6319,525.1626,12,733.7722,1035.1367,1300.3168,385.4308,1,2.2,795.2664,864.36,538.8893,577.3617,24655.4509,0,0
2,1984.5322,5736.4974,1418,3710.7699,29.4,3,1101.6775,768.3903,3744.6351,0,342,0,0,0,754.0039,0,3959.9648,73,738.9054,761.0718,1359.0708,765.2107,638.6598,943.2201,480.1931,10,0,1251.6097,848.0569,1843.1424,402.558,26.5,638.274,883.587,1193.9605,381.7649,1,3.2,762.0329,864.36,481.4113,533.553,23590.2223,0,0
0,1978.6426,5713.7306,342,3738.2753,28.5,1,993.3044,759.6397,3673.6797,0,179,0,0.1,0,767.5434,0,3974.4171,78,742.3827,756.1094,1370.8798,793.5295,633.2408,929.6829,454.2859,10,0,1285.4063,780.729,1852.5233,434.806,19,655.7743,863.2853,1195.478,372.3454,0,2.8,756.6632,812.25,478.1156,544.9368,23587.5547,0,0
0,1986.4102,5632.9945,0,3671.882,27.4,0,977.2275,795.4842,3642.8915,0,64,0,0.4,0,783.8759,0,3913.9744,86,736.6196,746.0552,1371.2207,779.4544,625.7514,967.3598,460.5881,10,0,1297.2953,721.7451,1849.1535,436.0855,8,656.4221,883.8681,1222.2605,387.7866,0,2.1,772.5454,750.76,485.9249,537.5636,23365.8221,0,0
0,1969.6845,5574.2789,0,3665.9391,26.9,1,946.8599,742.757,3486.2106,0,39,0,1.4,0,768.369,0,3933.0682,89,733.0049,753.3294,1372.3339,757.7078,625.5793,961.6142,475.7661,10,0,1285.437,715.3871,1855.485,470.5899,17,646.0064,851.1648,1195.5754,372.3886,0,2.3,748.5118,723.61,482.8543,513.3788,23142.4372,0,0
0,1988.4764,5485.1748,0,3625.3807,26.7,0,944.0111,736.3817,3399.0522,0,30,0,7,0,760.4128,0,3902.7309,92,722.9779,754.1114,1342.8267,778.9281,629.0912,965.0368,442.1583,10,0,1256.4173,655.8628,1875.1665,486.0203,29,636.9088,873.948,1201.3449,393.2022,0,1,731.95,712.89,478.7876,512.192,22875.2255,0,0
0,1953.7631,5411.8726,16,3582.4091,26.6,0,931.8234,784.7513,3372.7489,0,44,0,6.5,0,779.3568,0,3878.3525,93,735.5997,758.7877,1358.9429,770.1484,625.9124,958.4497,435.2109,10,0,1276.7291,639.6139,1899.7964,490.0323,37,628.5284,879.7446,1221.1376,377.7742,0,1.1,762.5794,707.56,510.6315,505.8911,22734.6146,0,0
0,1954.9555,5363.6351,554,3522.7253,26.5,0,934.9892,804.2293,3306.7223,0,83,0,0.4,0,735.6376,0,3824.8722,92,749.727,738.5216,1362.3296,797.8716,636.7984,924.456,431.6474,10,0,1282.7859,585.5181,1930.6825,510.4712,51.5,606.6044,893.0356,1294.7165,376.9423,0,1,762.6116,702.25,497.7325,525.5672,22548.7084,0,0
0,1960.3567,5317.0413,901,3487.6547,26.6,0,891.2332,810.1937,3197.7325,0,205,0,0,0,774.7736,0,3770.1913,90,776.3201,747.428,1383.5829,801.3468,659.2595,1026.3237,452.4191,9,0,1265.7077,576.1268,1891.1635,497.5424,35.5,651.0377,914.9386,1352.5255,411.0373,1,1.3,775.252,707.56,546.0482,531.0347,22273.4306,0,0
2,1925.551,5118.0255,2352,3359.0366,26.7,0,892.8132,890.677,3099.7263,0,490,0,0,0,876.3889,0,3696.1574,90,802.0271,859.8378,1370.882,821.2143,732.5576,1035.21,450.641,10,0,1307.1949,527.7195,1860.6634,488.0025,13,672.1433,977.4933,1331.5916,400.9318,1,2,795.8426,712.89,552.4589,588.3688,21737.2371,0,0
7,1761.2468,4793.4673,4303,2908.3735,26.9,0,954.062,982.7264,3032.99,0,839,0,0,1,1049.0849,0,3237.9157,89,860.1241,977.5598,1375.5162,941.8307,810.3191,1107.6799,546.9564,10,0,1220.1769,550.2865,1634.7112,499.64,19.5,679.1263,1064.5688,1365.6468,466.2896,1,2.2,840.454,723.61,589.937,629.2682,19964.3976,0,0
27,1706.8178,4614.8418,2686,2804.6125,27.2,1,996.37,1005.9928,3121.6012,0,592,0,0,0,1079.4807,1,3046.7484,87,945.2826,996.6882,1392.0284,1034.5659,926.6782,1181.3378,534.0104,10,0,1310.2736,562.2252,1568.2979,563.16,28,773.1261,1154.2009,1469.7315,457.0708,1,2.3,866.2195,739.84,626.284,674.619,19565.2216,0,0
5,1665.9098,4519.7061,1559,2727.163,27.7,2,1051.4667,1054.7318,3128.3532,0,377,1,0,0,1096.4113,0,3005.3205,83,997.7092,1072.1422,1356.8775,1074.5598,971.9708,1243.9327,517.8078,10,0,1329.4087,616.3268,1655.5979,562.0281,29.5,755.2515,1165.298,1354.9348,498.7798,1,3.1,868.2438,767.29,595.1016,706.3088,19388.3367,0,0
4,1700.4014,4482.921,1563,2675.2992,27.9,3,1111.8896,1125.2527,3128.3267,0,393,0,0,0,1150.4556,0,3019.2247,83,1025.737,1100.0953,1291.9815,1013.9438,963.0403,1154.9892,575.3635,10,0,1366.3946,655.5579,1626.6212,648.3382,31,749.6044,1055.487,1338.9036,469.3129,1,3.3,823.9297,778.41,615.4691,703.4957,19291.1703,0,0
21,1663.6029,4559.8709,1679,2711.1317,28.1,7,1223.2271,1127.9671,3215.8364,0,440,0,0.1,0,1146.1981,0,3047.077,82,1033.9432,1098.4687,1354.8669,1046.6761,1002.1273,1157.5134,665.7142,10,0,1360.905,681.1445,1639.0463,625.4974,20,759.3097,1088.1599,1288.3202,502.5131,0,3.8,867.4227,789.61,597.3767,653.4798,19552.3371,1,0
5,1667.4508,4610.1815,1935,2757.8127,28.3,6,1359.5126,1175.2399,3274.3492,0,452,0,0,0,1224.9992,0,3076.3946,80,1054.9817,1152.7748,1423.2163,1103.7364,1013.821,1206.0663,615.4096,10,0,1440.8707,808.2657,1673.4837,619.7903,24,736.4162,1166.4846,1376.3504,519.1425,1,3.6,945.9005,800.89,561.2586,721.2154,19923.7595,0,1
4,1680.2709,4660.7584,2008,2818.8344,28.4,8,1370.8036,1224.7415,3280.2893,0,508,0,0,0,1190.8001,0,3045.8051,80,1089.1297,1164.0402,1436.7724,1086.0168,1023.0233,1227.8629,614.5127,10,0,1396.2505,808.3445,1733.1784,796.6337,22,767.9744,1153.3748,1461.1312,512.1783,1,4,922.596,806.56,564.0513,677.463,20052.1594,0,0
2,1695.7282,4794.8363,2229,2854.0813,27.2,4,1458.4753,1195.3193,3335.3515,0,539,0,0.7,0,1211.7373,0,3118.1595,89,1036.6756,1147.9079,1515.3105,1067.1985,1017.205,1170.4576,628.9636,10,1,1305.7048,933.402,1768.701,770.25,27,785.9987,1162.0501,1457.6846,525.9768,0,3.9,974.1109,739.84,630.885,667.0351,20387.8731,0,0
2,1695.9068,4920.9213,2630,2938.916,26.8,0,1435.2034,1192.2498,3429.4001,0,567,0,2.3,0,1213.5257,0,3082.422,92,1040.2136,1111.0789,1475.0976,1021.7615,922.2109,1157.0694,553.9584,10,0,1265.8985,970.7522,1723.5052,757.8784,22,739.0534,1133.8854,1329.2943,493.9418,0,3.8,897.8079,718.24,610.8512,652.4674,20532.0675,0,0
1,1672.1013,5377.2047,3409,3075.1891,27,4,1595.063,1050.1633,3584.181,0,775,0,0.5,0,1172.6368,0,3162.8316,92,970.6142,1099.7219,1476.6699,960.4696,886.2801,1046.8997,598.8477,10,0,1305.1843,1039.5698,1729.5612,688.6607,15,756.4167,1195.5685,1346.2923,479.3674,0,3.2,861.8008,729,582.5077,695.5692,21382.9231,0,0
0,2068.3232,5958.344,3974,3564.147,26.3,9,1757.5899,1144.7065,4115.4008,0,1048,0,5,0,1165.5832,0,3815.1326,94,934.6294,1116.8687,1714.2101,935.7611,884.0131,1126.6133,647.1266,10,0,1491.4098,1149.3585,2094.162,636.3633,15.5,778.1041,1256.5418,1293.8548,474.7879,0,3.5,843.5658,691.69,620.6692,673.9075,24821.1295,0,0
0,2067.4334,6385.4049,2645,3801.9162,26.4,1,1725.0922,1052.7017,4478.1135,0,823,0,0.6,0,1057.498,0,4143.0735,94,933.317,1074.7317,1668.4887,906.9676,836.096,1091.7363,612.1253,10,0,1474.0006,1228.7238,2135.0398,616.3064,26,783.1309,1255.5862,1346.4456,453.4703,0,2.5,802.8989,696.96,588.0648,654.5784,26153.4706,0,0
0,2108.5745,6392.0738,2596,3925.0669,26.5,0,1774.1783,1008.6636,4564.5804,0,675,0,0,0,974.0905,0,4202.206,93,926.236,972.2329,1625.5139,868.9949,810.9133,1084.2185,587.8762,10,0,1437.1371,1248.4149,2102.2034,573.5828,16,777.7569,1191.8176,1373.6033,473.6529,1,4,819.6998,702.25,578.3121,602.4073,26357.356,0,0
0,2075.1172,6357.5875,3001,3944.2579,26.6,1,1499.5972,924.9722,4306.6043,0,671,0,0,0,882.3404,0,4309.7226,90,912.3221,908.7689,1567.2413,810.9203,775.6401,1050.1775,571.0665,10,0,1364.2591,1163.1694,2055.6977,521.8789,8,771.3001,1176.3137,1338.2758,457.0356,1,4,820.0279,707.56,588.6288,607.614,25980.4876,0,0
0,1984.2278,6080.6093,2834,3853.2752,26.1,3,1278.8634,913.7424,4089.8035,0,690,0,2.4,0,851.5359,0,4176.7769,93,888.7166,855.3942,1461.6651,824.3521,755.4187,984.4482,493.2482,10,0,1298.6169,966.6365,1987.973,487.6634,14,740.4712,1131.3824,1341.1904,438.6137,0,3.6,789.3022,681.21,558.3134,585.3832,24932.9477,0,0
0,2000.7841,5860.2819,1430,3693.2392,25.5,0,1024.4864,823.6087,3786.9893,0,394,0,2.5,0,823.4403,0,4023.2576,95,747.9568,761.6807,1400.5644,769.0568,661.8161,910.0212,442.8736,10,0,1218.3142,755.9904,1891.5536,404.9073,34.5,649.7084,951.0995,1187.7641,395.8208,0,3.1,766.216,650.25,477.6387,530.5017,23874.9843,0,0
1,1950.9107,5683.3144,351,3751.1297,25.5,0,956.1033,817.163,3690.1726,0,168,0,3.7,0,788.3474,0,4030.5661,96,758.4953,760.535,1319.9891,737.8456,649.2429,869.5324,429.9786,10,0,1215.5464,704.5335,1900.3697,375.8023,28,658.0822,930.0654,1195.8678,385.7699,0,3,769.0768,650.25,479.0949,511.2904,23541.9987,0,0
0,1913.4701,5699.7574,0,3705.4179,25.5,0,952.2745,799.8738,3601.4385,0,79,0,9,0,801.2224,0,3945.7671,97,741.513,740.177,1308.0855,753.3032,656.9928,903.656,413.8361,10,0,1199.5288,653.4205,1929.046,386.6848,25.5,646.1404,895.9824,1167.1086,391.522,0,2.4,748.1907,650.25,462.7362,513.3608,23302.5113,0,0
0,1934.9054,5584.8241,0,3649.5678,25.7,0,928.3919,800.8925,3517.2733,0,50,0,1.7,0,779.3025,0,3964.5607,97,723.7807,741.9637,1324.8612,759.1846,640.948,903.0707,426.313,10,0,1206.9383,604.0114,1917.2827,396.7241,12,653.7337,893.8941,1190.8921,401.685,0,3.7,757.3839,660.49,464.415,512.998,23100.2135,0,0
0,1904.1251,5543.3424,0,3637.6153,25.5,0,944.0861,814.0469,3469.8908,0,33,0,1.6,0,773.3682,0,3952.4561,96,699.1157,752.012,1365.765,756.313,638.5256,871.3524,408.9213,10,0,1212.6078,573.374,1892.0564,413.9469,10,637.8372,873.7368,1172.9271,392.2647,0,3.4,741.2668,650.25,465.2939,513.0747,22977.8589,0,0
0,1900.6445,5463.0036,8,3599.3979,25.5,0,899.2513,799.4155,3343.9907,0,38,0,0.6,0,747.3558,0,3932.5821,96,705.364,739.7241,1352.445,722.3185,651.6977,879.5121,403.0047,10,0,1222.1768,562.1599,1885.3698,413.3231,17,674.7921,872.29,1233.4583,415.9591,0,3.2,758.3298,650.25,485.9079,510.1872,22699.6104,0,0
0,1902.104,5446.143,552,3566.533,25.2,0,903.8846,811.1968,3279.7915,0,111,0,16.5,0,768.6993,0,3870.3343,97,735.1572,722.676,1325.7713,724.2617,664.2501,887.1032,448.1975,10,0,1252.1044,561.4687,1925.2305,414.5661,14,638.5607,882.4234,1283.1312,409.6107,0,4.6,736.8998,635.04,470.6463,528.9343,22568.012,0,0
0,1897.031,5336.0431,846,3552.3339,25.2,0,896.2425,817.0898,3183.6604,0,218,0,7.8,0,769.761,0,3848.2471,97,774.952,760.7783,1362.7908,739.6471,719.4661,958.955,440.9219,10,0,1244.8415,544.385,1882.6789,418.4706,6,652.8988,916.9742,1359.1679,444.8407,0,2.6,749.9517,635.04,524.9707,559.2565,22307.6267,0,0
0,1889.4185,5214.9164,2278,3419.0828,25.4,0,860.7004,883.1926,3157.5178,0,471,0,4.3,0,894.3441,0,3700.3544,97,767.9513,857.6509,1348.3957,799.4602,766.4579,995.6769,435.5593,10,0,1295.0656,531.7406,1878.631,409.0606,13,681.489,998.5701,1392.723,426.1403,0,2.5,776.1455,645.16,498.8121,607.1902,21903.3822,0,0
1,1693.0841,4956.8229,4331,2971.7014,25.6,0,916.8119,984.4333,3022.5903,0,879,0,7.7,1,965.857,0,3263.9121,97,847.0618,981.6431,1347.2718,900.9059,822.4274,1047.9171,546.8613,10,0,1205.5799,515.9267,1610.9436,406.3302,19,776.7003,1005.4949,1473.231,451.7691,0,2.5,882.248,655.36,536.9808,606.2717,20071.9061,0,0
3,1634.976,4645.3602,2738,2781.3668,25.9,0,956.4556,1092.3841,2993.4087,0,595,0,0.6,0,1060.9936,1,3011.6645,97,896.2594,1094.7365,1355.7332,1035.2393,895.3622,1109.3917,527.5294,10,0,1301.3834,522.0662,1605.2177,443.2715,25,783.9677,1106.4331,1430.1828,521.0333,0,2.3,894.2487,670.81,575.7429,655.6005,19329.1105,0,0
9,1651.5021,4493.3501,1570,2665.3799,26.2,0,946.8896,1132.2362,2943.8856,0,404,1,1,0,1072.8931,0,3022.0169,97,960.0923,1138.0686,1412.2964,1010.9018,907.1497,1144.7296,502.8456,10,0,1259.2752,577.0393,1687.3882,502.2418,49,807.6698,1059.3165,1441.7457,493.3994,0,2.1,878.1325,686.44,606.9359,667.3568,19135.0944,0,0
3,1652.2606,4409.2857,1580,2713.6369,26.7,0,984.9723,1136.7139,3022.303,0,384,0,0.3,0,1130.1226,0,2988.5988,96,959.5946,1102.8298,1408.8245,1047.7978,1016.8294,1161.5687,479.4613,10,0,1348.9388,702.4025,1643.3375,482.3003,50,754.9932,1097.3197,1379.5881,504.9328,0,2.2,900.4849,712.89,639.0634,711.5368,19187.1858,0,0
10,1652.2122,4534.1254,1645,2722.5466,27.7,3,1168.0551,1192.1584,3118.7253,0,407,0,0,0,1133.353,0,2934.3244,92,943.8785,1073.1395,1458.8095,999.762,957.2258,1155.4613,453.599,10,0,1307.9662,825.2429,1630.4947,623.6241,29,790.6036,1103.3773,1302.7765,469.9097,1,2.2,871.2433,767.29,603.1995,728.5729,19359.2043,1,0
12,1653.6654,4748.5366,1844,2668.8649,28.6,11,1230.0968,1282.2913,3155.7246,0,512,0,0,0,1231.0707,0,2982.245,85,1033.6613,1208.7652,1431.9486,1103.1834,1003.5689,1304.5731,475.3679,8,0,1373.6608,853.019,1687.0827,656.5926,26,836.8663,1125.7373,1351.0562,486.2313,1,2.6,900.5549,817.96,601.282,690.7837,19701.7286,0,1
4,1643.0258,4857.0095,1916,2780.2161,28.8,2,1428.2781,1223.7616,3205.8621,0,572,0,0,0,1216.7809,0,3030.2639,82,998.4997,1221.0799,1458.4941,1152.2864,1047.4024,1215.354,510.9297,9,0,1300.76,866.8659,1689.8598,704.5344,40,842.0231,1120.9198,1341.3712,480.7951,1,3.3,979.9296,829.44,609.0629,650.0949,19965.4913,0,0
5,1711.9468,4859.4115,2180,2926.901,28.9,13,1517.5972,1243.2088,3283.2253,0,540,0,0,0,1211.1711,0,3073.5755,83,997.2322,1143.2396,1530.7165,1127.7989,1002.3792,1302.4127,480.3322,8,1,1295.465,953.1459,1758.0449,727.2316,51,878.6032,1168.778,1353.4286,475.6387,1,2.6,928.1896,835.21,648.9861,675.2987,20439.2865,0,0
6,1672.8831,4921.949,2600,2893.507,30,6,1687.5309,1192.8641,3450.8952,0,643,0,0,0,1216.7784,0,3298.0011,78,1001.4673,1155.2861,1571.7118,1057.1677,987.604,1225.5336,555.2661,8,0,1322.661,1107.5196,1678.0337,722.8467,16,808.6592,1157.4092,1349.8124,428.1128,1,3,900.3477,900,565.5883,648.621,20809.6419,0,0
4,1731.1458,5240.6598,3592,2933.6799,29.6,12,1759.0857,1108.8902,3539.7516,0,782,0,0,0,1128.1611,0,3382.9835,80,911.3907,1081.2466,1569.1374,990.0985,931.8055,1242.6139,481.7654,8,0,1385.6991,1211.5339,1720.2497,622.2086,37,755.353,1134.8106,1321.9611,466.4906,1,2.8,881.1418,876.16,552.6687,648.2204,21503.3068,0,0
2,2145.0442,6076.0824,4016,3601.5708,28.8,23,1908.46,1074.1563,3898.9434,0,1116,0,0,0,1157.8446,0,3986.2016,81,948.9628,1097.8376,1769.0685,919.454,973.3915,1281.1333,476.7938,8,0,1486.3597,1280.0281,2145.0514,665.933,33,796.1796,1207.157,1251.214,479.289,1,2.3,836.5346,829.44,552.3726,653.3536,25108.322,0,0
