"y","rain","wind","wet","snow","cloud","temp.sqr","sunny","past_rent","X1_2","X2_3","X3_4","X4_5","X5_6","X6_7","X7_8","X8_9","X10_11","X11_12","X12_13","X13_14","X14_15","X15_16","X16_17","X17_18","X18_19","X19_20","X20_21","X21_22","X22_23","X23_24","weekend","m0","m5","m20","m25","m30","m35","m45","m50","m55","m65","m70","f10","f15","f20","f25","f30","f35","f40","f45","f50","f55","f60","f65","f70","bus_passenger","sub_passenger"
3,0,2,77,0,8,691.69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,639.4753,905.3383,3251.3113,2679.6894,1657.8858,1534.6239,1077.77,1053.9322,932.7668,496.8272,999.1177,276.5308,1404.3096,4719.3747,2931.8389,1634.0955,1330.3819,1097.1481,1239.1977,1062.3308,1036.5332,739.8946,594.1229,1280.2123,596,2466
4,0,2.7,79,0,8,702.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,576.7181,1008.1643,3317.8096,2750.5313,1680.0224,1564.0715,1116.3246,1061.2402,972.8932,466.5573,963.6835,244.5444,1520.391,4880.3715,2975.3193,1649.5085,1242.46,1080.1829,1165.0512,1020.7845,966.1301,704.0614,570.3628,1295.2973,663,2915
6,0,2.5,74,0,7,729,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,539.1881,1100.4143,3562.8056,2995.4273,1765.1247,1580.1822,1169.0861,1007.2613,932.001,433.8238,879.8845,273.1712,1735.2788,5226.4667,3131.239,1690.5686,1270.934,1086.5054,1092.005,1016.6284,955.4143,718.4322,519.2513,1300.3023,786,3869
4,0,2.7,74,0,6,723.61,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,527.7209,1273.3385,4177.1897,3539.7618,2123.6488,1790.1592,1220.4339,1043.9001,922.6255,453.6162,839.4802,291.5786,1949.8031,6017.3819,3958.3004,2085.9054,1525.2647,1058.9999,1151.6544,1023.9177,939.4307,700.3125,543.0598,1333.2841,1025,4352
2,0,2.8,75,0,6,702.25,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,520.5583,1385.4868,4612.2823,4017.7502,2310.5036,1819.8877,1194.8948,979.4415,896.4489,451.0929,866.1362,231.5584,1909.3908,6490.239,4290.7441,2274.6951,1406.9709,1024.6835,1064.0833,890.404,945.1765,769.1809,565.3487,1362.5258,801,3146
2,0,2,77,0,8,655.36,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,548.2421,1372.7523,4888.7757,4330.5143,2356.6517,1816.8821,1140.4878,971.1729,921.0811,455.2472,837.0758,236.3812,1778.3685,6635.8278,4416.8243,2204.2026,1439.3698,944.3623,1007.6096,927.6318,908.6096,703.5338,559.7997,1292.3249,656,3103
3,0,2.1,83,0,5,630.01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,553.4158,1262.6529,4940.4122,4500.8535,2443.911,1771.8673,1039.99,973.7946,930.3883,446.2301,854.6014,235.1584,1717.7131,6754.1421,4621.5522,2122.9018,1456.6421,896.913,913.7032,850.9785,864.6167,685.9725,584.2059,1360.7189,725,3178
5,0,1.7,84,0,4,605.16,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,543.2353,1172.846,4823.1908,4507.6324,2323.7311,1619.7585,1016.1872,887.6644,931.3891,421.7856,810.196,180.7234,1441.8335,6469.4952,4576.5541,2061.1264,1441.6712,867.565,871.1061,855.9867,828.4766,672.9924,580.4946,1295.6611,781,3413
3,0,1.2,87,0,2,590.49,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,400.292,907.5693,4476.6558,4370.2424,2196.6342,1574.7349,946.1051,784.9983,818.4873,392.5203,783.2279,161.649,1196.8351,6195.916,4456.0867,1914.6523,1310.3232,829.5699,809.3023,814.2486,762.4535,636.1431,499.0602,1187.9093,524,2305
2,0,0.2,88,0,6,580.81,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,375.6356,832.1647,4387.0378,4326.0159,2092.659,1520.8777,918.3771,764.1186,789.5529,382.0294,800.9975,182.5377,1158.0865,6057.6411,4254.321,1855.1776,1305.5849,774.5225,772.3068,779.5632,726.2826,649.6579,492.302,1173.0997,450,1
1,0,1.3,88,0,4,561.69,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,378.3063,811.527,4165.581,4176.8475,2039.8862,1462.9394,915.049,776.8444,810.3886,393.024,791.928,185.3897,1094.1518,5867.802,4125.4254,1813.269,1287.3334,776.75,770.3559,758.6376,713.284,640.9023,511.5884,1166.53,153,0
0,0,1,89,0,7,561.69,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,395.1176,769.7022,4029.0073,3983.2528,1987.2242,1431.0885,887.915,791.2744,818.9119,402.6434,779.4342,169.8172,1093.7966,5741.2595,4013.4007,1834.2625,1299.7316,775.61,760.4908,753.6829,694.078,641.951,509.207,1194.5411,109,0
0,0,0.4,89,0,8,566.44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,381.9145,745.9089,3861.6399,3862.3012,1943.3849,1388.5383,863.3873,769.3334,804.2282,362.5975,757.9154,180.5748,1005.6318,5635.1051,4005.1187,1798.8202,1315.8851,756.6879,795.4325,747.1513,691.567,644.9143,499.4104,1186.18,43,0
0,0,1.6,89,0,7,561.69,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,407.1567,662.8992,3624.3974,3749.4215,1924.9847,1402.8062,888.3163,754.8628,782.0531,390.3934,781.3554,176.6507,959.7911,5529.7403,3891.9416,1825.47,1292.778,754.0639,794.0279,767.7875,685.3088,619.0423,506.4867,1196.4786,52,14
0,0,2,90,0,7,552.25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,399.6453,588.9206,3421.5359,3604.422,1883.2639,1395.0223,880.3298,769.2029,743.5057,379.66,804.8773,180.028,914.4315,5409.8307,3865.05,1812.2914,1287.7283,757.3453,794.6811,749.8393,708.3792,617.3626,510.5349,1212.9599,123,763
0,0,1.5,89,0,8,556.96,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,420.3348,569.5295,3303.726,3559.7134,1893.29,1382.9666,918.2436,791.069,745.54,394.8994,772.3321,189.5236,925.2338,5297.9792,3792.5703,1792.29,1294.5931,788.3194,808.3077,764.2327,725.4314,629.3225,496.5134,1222.2396,158,707
1,0,2.3,89,0,9,571.21,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,435.1193,570.2787,3222.9156,3453.37,1888.2861,1370.2252,906.2679,764.0773,735.5451,397.9024,785.2,178.0205,894.3116,5147.9869,3691.9282,1727.7819,1251.5969,761.4791,779.6611,765.1019,736.0434,636.6471,502.8012,1213.4116,193,897
5,0,1.9,87,0,9,590.49,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,489.3796,547.3427,3205.9976,3388.0792,1879.4807,1360.1163,956.3515,768.3859,818.1931,417.9933,795.8473,183.327,869.4346,5019.9251,3599.872,1737.1423,1254.8681,786.111,797.2217,813.2539,740.8583,594.383,528.9879,1193.8519,332,1455
5,0,2.4,82,0,9,640.09,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,509.5496,566.9717,3126.8595,3338.0642,1814.9174,1479.6615,1014.9077,760.0632,752.0403,428.5658,826.6892,241.4884,945.403,4816.3401,3469.0626,1762.4969,1241.3506,834.7725,894.8843,867.5221,786.2054,635.9981,512.9407,1219.0097,408,1812
3,0,1.4,79,0,10,655.36,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,569.1377,556.7266,3117.7112,3236.6675,1799.6478,1479.8778,1033.7515,815.355,745.0593,452.9312,763.4365,234.456,1029.1368,4707.8391,3415.1659,1781.9638,1270.6033,946.2494,953.6177,890.8203,849.8849,653.2949,562.2143,1283.7962,328,1626
2,0,1.6,78,0,10,681.21,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,590.0931,623.0359,3132.2172,3234.6015,1837.0283,1597.5965,1029.6389,808.1477,769.0841,467.8641,751.0701,264.4558,1069.2094,4608.578,3423.0333,1782.5584,1289.3724,1015.3521,942.1605,921.2459,859.2969,717.3495,527.2486,1282.579,435,1850
3,0,1.6,74,0,10,712.89,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,579.7584,691.7036,3174.7173,3304.739,1968.1952,1579.9195,1007.1695,837.857,793.3463,443.1865,789.4559,293.4483,1148.656,4702.1206,3480.4077,1845.5915,1471.9944,1058.7881,987.8881,915.9923,905.3242,711.8721,524.6791,1254.1512,474,2254
7,0,2.7,73,0,10,745.29,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,631.9423,895.9861,3263.1365,3395.221,1921.1557,1658.4037,999.7666,826.1889,813.9917,437.0085,790.6525,378.7439,1329.5035,4795.8302,3681.1395,1892.3683,1430.5752,1061.653,1047.7612,885.6899,890.2076,738.1428,537.8118,1254.2916,577,2394
4,0,3.4,70,0,10,767.29,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,586.1085,862.7317,3259.0968,3461.8958,1932.3239,1558.46,1020.9302,862.8615,794.4549,418.2386,874.0126,411.379,1440.4228,4878.3917,3722.5967,1913.2193,1457.1567,1083.1238,1022.3601,913.7287,942.3102,717.3825,513.5357,1244.5725,551,2476
2,0,2.6,67,0,10,761.76,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,589.5757,957.5019,3405.9743,3585.8932,1896.5009,1575.7561,1018.6021,834.0887,835.868,388.2113,831.6445,366.9894,1500.8329,5031.0904,3796.6643,1826.1401,1454.6798,1094.6376,994.3332,942.227,910.5236,738.6085,561.144,1283.0088,651,2951
2,0,2.5,69,0,10,734.41,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,676.451,1035.309,3687.9642,3759.6743,1968.1939,1607.1093,1079.1997,917.9883,849.79,396.4327,855.7216,422.4739,1648.8035,5384.0533,3937.2383,1874.0708,1534.4287,1108.4599,1097.2772,897.6985,950.6141,751.5719,512.4326,1323.089,704,3281
2,0.5,2.8,78,0,10,681.21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,594.4192,1267.8355,4004.2089,3987.4806,2050.9027,1597.7425,1054.3661,922.0429,884.4465,429.2821,858.3228,395.0283,1805.2469,5724.7353,4245.5012,2021.6094,1435.673,1077.1122,1076.3135,926.9983,957.9278,708.5466,534.8385,1255.0876,747,3197
1,0.2,2.2,82,0,10,655.36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,637.6153,1324.9274,4426.9297,4291.0891,2211.0794,1689.5135,1111.7871,979.234,924.0255,418.5895,794.8056,326.5803,1845.5018,6159.6992,4476.129,2137.6979,1469.552,1040.77,1047.0965,896.6203,939.5132,707.183,534.5421,1242.5536,645,2915
0,0.6,1.9,87,0,10,635.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,653.888,1397.4492,4745.726,4652.9799,2271.2196,1771.3003,1101.5701,926.8506,877.7886,452.6437,798.7919,328.7918,1884.8637,6756.1281,4684.8075,2218.0527,1372.2734,986.3119,1041.6476,905.0462,891.8196,733.5442,509.2411,1262.6858,580,2886
0,2.2,3.4,92,0,10,595.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,586.3752,1443.2981,5093.5892,4794.0649,2307.1508,1753.8947,1098.8915,917.398,833.4265,423.047,775.4826,302.7351,1861.6563,6909.9575,4833.3307,2218.6482,1406.3476,979.9577,1047.3172,903.7733,867.1455,731.1678,516.0179,1244.132,519,3109
0,0.4,2.4,90,0,10,561.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,539.0995,1259.7398,5065.9053,4782.6312,2369.3607,1809.4377,1095.8796,898.8343,797.8931,425.9789,756.064,237.8116,1705.3438,6873.4579,4749.8967,2141.0303,1414.6311,963.1879,1007.7195,898.6367,795.2442,684.2317,504.2623,1281.5264,638,3526
0,1,2.7,92,0,10,538.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,606.4019,1051.3815,4727.507,4581.4142,2273.6008,1705.5082,1037.5737,879.6428,815.7066,435.8423,757.8532,208.003,1466.5074,6456.3805,4464.2546,1972.6399,1361.1011,893.2006,906.5864,831.9911,830.6143,678.2143,533.4401,1265.1714,638,3863
0,3.9,3.2,95,0,10,506.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,455.2993,839.5847,4493.626,4478.1149,2187.893,1649.0295,972.697,761.7226,777.9127,375.7743,761.782,157.2023,1271.2966,6192.5801,4287.2166,1925.3515,1319.145,821.2891,781.9348,787.0415,732.0532,634.5644,459.0487,1135.2058,441,2042
0,1.1,2.8,96,0,10,497.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,421.3526,788.9616,4420.7022,4348.4875,2121.6018,1502.858,947.3157,743.4649,766.3213,381.6633,754.1215,162.3643,1209.3244,6098.2315,4093.1609,1870.4519,1254.5622,773.8091,769.4648,783.5531,678.5716,612.4003,458.091,1133.2231,173,4
0,1.2,3.3,96,0,10,488.41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,405.8252,771.5978,4288.4353,4231.8049,2072.0491,1451.926,932.488,765.6684,736.8474,413.6013,731.263,162.7636,1095.5675,5925.4663,3986.9246,1851.3735,1242.6431,769.6347,762.6956,772.0263,682.3155,621.6486,450.6207,1141.4677,33,0
0,0,2.8,96,0,10,488.41,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,428.1315,709.286,4048.9263,4026.4405,1964.0043,1384.6146,922.6752,760.4245,749.0619,404.1703,736.9912,165.2495,1084.0973,5781.9206,3847.2069,1785.8367,1229.6197,760.4058,744.438,760.7672,675.4467,604.5991,471.6711,1147.0667,25,0
0,0,2.6,96,0,10,492.84,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,412.8836,702.2995,3961.1102,3873.9656,1946.492,1368.8785,907.5719,764.0105,740.2873,397.577,730.1436,148.5863,1035.6164,5639.1835,3752.3147,1779.0712,1223.2478,765.7206,769.5645,748.8451,660.9932,609.1625,461.9565,1160.4166,35,0
0,0,2.6,95,0,10,497.29,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,412.4793,654.0155,3698.2772,3746.3968,1873.4064,1376.2032,914.252,761.7458,718.6764,396.9753,741.2701,156.1059,1013.4535,5618.8185,3700.973,1797.9088,1204.2432,780.5673,738.7696,753.139,671.4662,603.4116,448.9267,1144.1676,47,21
0,0,2.8,95,0,10,506.25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,404.4816,592.6745,3445.9826,3614.2593,1800.3499,1364.977,871.5822,759.8811,716.4502,398.6707,745.6976,157.06,981.1214,5399.0171,3636.3949,1753.9953,1192.5538,782.3679,737.1739,777.4422,660.034,604.1189,450.5669,1120.1772,86,484
0,0,2.7,94,0,10,510.76,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,396.5501,601.0183,3327.9362,3575.5738,1772.6656,1305.9176,896.0114,760.5464,756.6979,391.5406,780.7821,151.927,885.2989,5287.3579,3620.5482,1746.3583,1168.0047,784.9554,748.8038,775.9875,685.9086,624.8149,479.9425,1182.9649,114,426
1,0,2.6,94,0,8,524.41,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,399.7129,587.2328,3257.0835,3514.8936,1768.1235,1300.1673,871.4663,746.1241,717.0928,394.452,757.513,163.1844,840.2202,5134.2752,3523.5414,1744.9433,1148.5652,766.4235,766.3965,774.564,686.2719,632.8822,517.6947,1172.218,139,622
4,0,2.7,93,0,7,571.21,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,400.6848,611.6766,3206.1437,3360.0977,1750.0597,1324.7524,913.2477,734.6464,793.4073,410.2936,720.6589,164.8376,865.8299,4949.5701,3457.5905,1725.0131,1202.2513,793.9754,791.3749,759.1564,733.4634,609.2187,519.1171,1168.8374,258,963
5,0,2.2,90,0,10,576,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,459.0258,573.6739,3114.2217,3255.3324,1808.2028,1347.9801,974.3327,758.1429,788.6112,367.4742,712.0903,169.9709,797.1718,4718.2846,3336.4132,1682.0376,1176.4597,851.1672,838.66,772.3371,756.6873,599.2075,502.874,1196.9425,284,1251
4,0,2.6,87,0,10,635.04,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,526.8071,634.6304,3091.8432,3214.4693,1812.3012,1376.7362,1011.158,796.7494,805.4188,405.4462,689.2629,189.3784,778.3208,4665.8901,3340.4216,1759.7338,1292.4262,936.5059,919.2517,810.9065,790.4709,663.2146,503.2702,1225.6085,244,1120
1,0,1.6,84,0,10,645.16,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,509.7058,680.1657,3125.8121,3285.87,1928.1518,1478.4461,1036.4724,777.1409,792.2073,382.2495,721.5371,254.2398,875.923,4682.0114,3412.0025,1823.243,1417.7144,1073.0227,906.98,836.7516,747.4242,659.5947,551.7478,1168.5786,302,1255
3,0,2.3,83,0,10,670.81,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,631.711,788.3002,3283.5374,3264.0145,1968.1468,1436.001,1077.9327,808.1611,815.2438,394.4221,786.121,285.2597,1062.6628,4839.3384,3458.124,1923.1094,1460.3728,1058.0885,960.2498,838.3249,720.1493,677.0078,536.2232,1187.0744,354,1586
0,0,1.7,80,0,10,729,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,524.52,821.2655,3356.4739,3383.3731,1946.6225,1497.3292,1015.9912,811.5443,799.9414,410.5133,725.7849,390.9845,1292.8204,5003.7803,3575.2848,1917.2975,1410.1475,1042.7702,1017.539,843.505,785.7301,652.3598,538.3212,1171.2017,472,1955
0,0,1.2,76,0,10,784,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,584.1599,955.2761,3494.0436,3511.4078,2036.9574,1495.0494,1078.7103,834.7684,807.3814,408.0968,750.3476,465.0792,1359.4692,5050.5996,3717.3122,1879.3682,1392.3059,1010.1083,985.2432,831.5292,767.0621,656.3951,549.7641,1201.1909,464,1980
5,0,1.4,77,0,10,739.84,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,617.6245,1026.6136,3624.238,3507.6966,2070.0068,1477.3059,1057.725,844.0041,783.1129,418.452,753.3523,570.0259,1591.1898,5341.6081,3739.4247,1863.4267,1449.3589,975.1693,963.756,794.9178,815.8627,663.3184,523.709,1213.3889,476,2140
4,0,1.3,79,0,10,745.29,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,576.8064,1121.6747,3714.1922,3653.1716,2086.6577,1460.3951,1075.7221,840.4379,830.2426,426.3297,733.8095,486.8231,1448.4973,5383.1587,3923.5042,1955.4576,1413.9377,1027.0452,976.6767,824.503,817.1102,621.0062,510.6473,1267.3787,492,2376
4,0,2.5,77,0,9,778.41,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,653.777,1222.5848,3925.4395,3804.4115,2114.3778,1549.1557,1061.5177,830.9144,773.6967,396.792,771.1833,408.6893,1562.2753,5629.4977,4071.9861,1991.7495,1433.5533,969.076,960.4549,852.4439,866.7663,648.1377,486.3039,1251.9817,527,2472
2,0,2.8,81,0,10,718.24,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,618.5187,1305.593,4323.0314,4018.4817,2146.9038,1623.3168,1065.3837,855.0243,794.0265,398.0405,814.1708,350.8031,1809.5186,6080.4127,4218.0963,2049.6323,1434.5155,960.5404,947.5376,870.6966,820.4407,712.2395,504.3775,1280.3338,503,2227
4,0,3.7,81,0,10,707.56,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,561.5847,1325.5233,4509.3741,4015.5453,2167.3685,1614.7824,1019.6606,822.1306,850.3517,427.3869,806.0871,292.6948,1805.4559,6413.7624,4430.4402,2079.4567,1447.9599,910.193,898.2694,829.26,795.6474,713.4978,517.3166,1271.2667,532,2291
3,0,2.4,83,0,10,681.21,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,557.5615,1292.5012,4447.0545,4054.7444,2069.3508,1565.0687,984.2882,812.1547,823.0629,384.9573,825.2438,254.5264,1711.2794,6499.7564,4357.0641,2051.0355,1380.6073,938.5541,915.1621,803.7043,782.6805,676.9849,485.6091,1248.9144,511,2971
3,0,1.3,87,0,10,670.81,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,568.39,1272.1015,4442.7681,4001.4883,2013.3288,1505.0552,992.1697,834.8752,840.3887,384.462,791.4274,250.6392,1492.1892,6317.1433,4270.9447,2011.405,1385.8556,878.9668,878.6951,824.2817,744.5443,704.1715,506.6944,1247.5618,498,2631
5,0,0.7,86,0,7,665.64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,586.4937,993.8306,4138.1301,3920.1677,2019.4973,1525.2286,952.3586,828.114,821.9392,400.4629,780.3922,224.0965,1324.1336,6182.2341,4087.3219,1972.8869,1371.7713,874.129,849.5726,781.2236,712.0568,683.0712,504.2752,1257.4688,436,2561
3,0,1.3,86,0,6,650.25,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,449.7678,785.6125,3829.3913,3789.3771,1958.42,1472.2673,906.5339,760.4623,775.8565,386.3758,723.6591,175.9741,1126.8639,5833.2557,3985.0555,1874.1437,1264.3801,732.8663,724.8299,762.3493,662.9796,606.6208,440.8674,1173.4034,340,1329
3,0,2,87,0,6,635.04,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471.7943,740.6368,3593.3464,3757.1701,1949.4794,1427.1955,913.8463,748.7956,793.8513,394.1553,726.6358,177.8922,1044.8067,5705.9877,3914.121,1889.7339,1290.9014,747.0764,718.4579,726.2464,659.1062,620.0237,442.2115,1154.8642,154,293
0,0,1,87,0,5,605.16,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467.3658,756.1034,3591.551,3726.5579,1904.3484,1412.4546,910.6037,748.6432,762.3114,406.4157,732.06,176.3965,991.5145,5677.8645,3956.8612,1887.4147,1283.7024,758.4094,722.7006,734.7023,644.0577,618.2547,447.9304,1163.2244,68,0
1,0,0.8,88,0,8,590.49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469.3698,691.6257,3487.5262,3708.6546,1886.5744,1425.0624,923.2517,738.5246,757.1008,407.9519,709.439,179.8369,950.9657,5691.0642,3920.5226,1896.3154,1271.6631,763.3801,711.9224,727.9652,629.6439,608.6795,457.6252,1146.7221,40,0
0,0,1.2,89,0,8,590.49,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488.6395,652.7708,3430.1474,3685.8158,1904.6131,1424.2914,890.6178,766.4347,787.357,409.6981,713.5324,173.7448,928.643,5593.8618,3932.4754,1874.4707,1282.399,772.8908,715.8459,710.1195,640.8244,608.4591,445.1267,1132.2304,36,0
0,0,1.8,90,0,7,571.21,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476.2955,642.7912,3374.8643,3630.7853,1884.6488,1410.7232,909.9233,774.2641,775.4499,390.9883,726.8308,179.6133,936.1504,5563.8222,3884.1203,1882.192,1279.0627,758.1561,724.2587,734.3282,626.9056,606.4859,472.7185,1132.9869,41,9
0,0,0.1,90,0,7,566.44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467.1268,646.0978,3265.2497,3592.8166,1896.4696,1374.4581,883.8017,742.2437,777.1818,390.8795,738.8666,172.9746,904.0003,5444.2733,3889.4556,1885.3913,1283.8208,749.4346,714.5279,751.1487,651.9757,588.8154,466.3998,1207.0952,92,728
1,0,2,91,0,8,561.69,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482.3653,624.8796,3258.1568,3535.6911,1873.8454,1423.2077,910.3564,747.5679,758.4496,366.6281,715.7415,181.574,880.4458,5339.3622,3763.2461,1832.6805,1289.5317,762.287,751.2254,749.7787,675.016,611.7343,478.0246,1211.9149,223,977
1,0,1.3,91,0,5,571.21,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481.6007,586.1946,3098.7301,3309.5775,1828.2231,1385.0472,1002.8548,945.0678,812.7274,430.064,766.8306,184.3043,880.4427,5239.1793,3576.9097,1779.0866,1383.3105,848.6066,843.9185,870.9661,762.4548,692.0378,476.8739,1292.6562,452,2627
10,0,0.5,89,0,4,600.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507.611,644.0454,3137.948,2945.3769,1674.9752,1410.3583,1117.9135,1023.169,859.823,482.8737,817.4371,185.4019,904.8933,4841.388,3231.7472,1610.8253,1269.031,949.7443,911.264,924.5464,876.4578,742.6591,499.4786,1385.5121,807,4442
15,0,1.4,83,0,4,650.25,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478.3107,608.8869,3076.8297,2793.0515,1589.9403,1381.3911,1122.4402,1008.6666,951.1754,479.8233,816.3377,175.4471,965.493,4548.9492,2926.4832,1604.761,1309.1415,1023.338,989.7419,983.9414,921.1873,703.5939,540.4531,1408.1704,563,2792
12,0,1.2,79,0,7,718.24,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536.1494,615.3922,3124.5645,2736.3549,1593.6246,1415.8424,1192.8889,1051.8717,975.7621,472.8719,872.9586,164.5411,943.8992,4453.4869,2942.9898,1643.3707,1321.3946,1146.6531,1031.3156,955.2445,1014.5841,777.5953,600.1072,1323.3236,386,1645
