"y","bus_passenger","sub_passenger","temp","wet","f15","sunny","m0","m40","m35","f0","m55","m70","m65","m20","f25","f35","f60","f45","f65","f55","most_use","m50","m45","m30","f40","wind","f70","m5","f20","dust","m60","past_rent","f50","f30","m25","rain","cloud","weekend","X8_9","X21_22","temp.sqr","X16_17","semester"
0,627,3443,1.2,68,1698.0712,1,497.7466,1089.3896,1583.3262,466.3662,816.706,848.6156,479.5888,3789.5552,3963.7459,1380.969,732.2397,1040.8249,628.7436,842.1525,24191.7665,952.5821,1167.5954,2130.5112,899.9572,1.8,1215.3251,1381.3895,5604.409,22,590.3687,1,849.9934,2055.64,3683.61,0,9,0,0,0,1.44,0,0
2,723,3962,1.1,74,1002.9422,1,531.9859,994.5742,1515.8027,408.4166,776.5617,876.2562,450.1245,3060.5916,3702.9449,1354.3022,753.9444,999.9461,618.7889,787.7225,21995.3497,884.6691,1045.0666,1987.1486,788.8963,2.8,1199.8616,873.1528,5014.7695,29,607.2116,0,837.7435,1898.2962,3461.494,0,9,0,0,1,1.21,0,0
0,362,1166,0.9,75,810.8642,0,497.0972,896.9688,1424.2559,403.045,744.7992,871.3815,441.0624,2813.8935,3708.7899,1286.4655,721.0197,979.5203,598.7396,753.3699,21495.9867,845.0835,1037.7303,1926.8968,740.4864,1.5,1186.8485,609.4041,4899.2655,28,579.0217,0,792.4223,1918.2531,3518.1665,0,8,0,0,0,0.81,0,0
0,203,319,0.6,75,624.7277,0,414.5938,895.762,1333.3334,343.2253,743.2161,783.018,424.8363,2724.7673,3580.1829,1181.4152,635.2793,761.3617,505.2386,673.1856,20874.1936,749.8151,970.2347,1768.6366,711.5363,1.3,1145.3585,470.2152,4984.0756,27,537.363,0,717.6586,1884.8524,3416.9302,0,9,0,0,0,0.36,0,0
0,65,1,0.7,81,605.8332,0,426.6739,884.8557,1298.8684,332.3311,709.9803,782.3677,418.9969,2761.1498,3637.2328,1207.9439,641.0496,775.1001,512.173,662.4176,21016.0488,766.7922,963.4141,1765.9561,698.8754,1.6,1212.3185,444.4648,5007.5642,30,524.4742,0,711.7672,1887.471,3449.8626,0,9,0,0,0,0.49,0,0
0,17,0,0.7,81,582.792,0,441.5134,872.2138,1292.2232,345.1318,705.5771,793.1148,414.6474,2788.5948,3665.298,1238.0208,638.1279,785.4322,519.4533,666.8511,21061.1789,779.3861,961.2036,1747.6222,727.4408,1.3,1187.8481,428.2473,4980.5129,31,523.2548,0,684.1675,1892.3083,3456.5987,0,9,0,0,0,0.49,0,0
0,19,0,-0.4,77,612.6588,0,458.0187,890.5016,1299.4078,340.5756,734.9129,772.5876,417.1738,2766.1461,3660.8975,1229.7883,636.5435,775.7705,506.6489,651.9989,21083.1486,809.4018,972.9738,1736.8592,710.2491,2.4,1209.5271,439.4328,4990.509,30,521.8646,0,703.6787,1920.5468,3478.9939,0,0,0,0,0,0.16,0,0
0,13,0,-1.6,78,605.7831,0,450.7315,887.1485,1304.0884,346.8314,700.7751,795.8666,408.4671,2801.692,3645.3716,1233.1164,633.1964,781.8964,506.116,655.9734,21124.8989,799.5994,963.7398,1753.8279,703.2089,2,1197.8386,445.6092,5009.4618,27,524.7697,1,692.8638,1906.5811,3470.7597,0,0,0,0,0,2.56,0,0
0,37,12,-2.2,76,584.2396,0,446.1981,867.3928,1310.1349,346.6203,705.018,775.9919,417.227,2779.9815,3644.9303,1208.7816,630.0459,788.2734,492.5156,669.6746,21114.927,795.2073,1006.9669,1744.4878,708.6911,2.5,1176.5258,433.3701,5006.1417,40,518.97,0,704.1759,1913.1474,3507.3218,0,0,0,0,0,4.84,0,0
0,73,533,-2.9,74,608.1986,0,445.893,922.3312,1302.2315,346.2872,727.137,811.6538,443.7448,2804.2118,3658.787,1209.1864,652.5745,823.8623,517.363,664.3869,21182.1909,823.1289,1001.119,1755.528,729.2817,3.3,1188.0812,436.69,4987.1576,30,520.1243,1,697.6113,1936.3364,3528.7522,0,0,0,0,0,8.41,0,0
0,165,879,-3.6,73,581.5113,0,462.159,929.9184,1358.1896,349.9687,801.5231,810.804,455.1808,2743.7162,3614.7621,1277.9817,665.3061,845.7905,531.4881,691.5141,21120.162,859.3558,1011.561,1757.5362,756.5117,2.6,1204.6782,457.1604,4950.9677,33,559.0654,1,718.2116,1956.8949,3460.1136,0,0,0,0,0,12.96,0,0
1,409,2390,-4,76,621.6162,0,497.5077,1006.0616,1409.4014,393.2866,948.0406,819.309,471.0293,2700.5523,3485.6262,1283.4648,672.485,926.4106,567.9657,786.05,20663.6595,952.5671,1171.3598,1771.1274,762.7603,2.5,1270.5529,489.7856,4735.728,37,608.9792,0,801.5529,1936.5794,3341.18,0,0,0,0,0,16,0,0
3,703,4454,-4.6,75,755.4508,0,429.8143,1050.2679,1439.1881,411.0521,923.6226,862.0225,528.4385,2567.7235,3148.3347,1373.5342,761.902,1050.9343,569.5154,817.9676,19287.4005,1030.6452,1247.1875,1673.442,898.8889,1.9,1310.776,708.9889,4435.8508,42,656.0574,1,911.8173,1764.2484,2885.0788,0,0,0,1,0,21.16,0,0
3,563,2763,-4.3,73,742.958,0,476.2704,1067.1779,1484.9312,436.1389,1016.4731,895.6861,507.5462,2525.5709,2878.7932,1351.6933,771.5786,1169.6089,623.2557,901.2309,18381.2978,1049.6416,1271.5629,1657.2913,1023.4973,3.8,1362.727,802.3288,4089.8537,41,735.4294,0,933.4412,1700.6607,2692.5035,0,0,0,0,0,18.49,0,0
0,339,1469,-3.5,66,707.7921,0,564.9719,1142.6576,1626.0089,401.6917,1080.6244,882.974,535.5387,2566.0131,2853.2876,1417.7404,805.8685,1149.9966,602.1127,975.3952,18520.0498,1116.5761,1334.0195,1662.6421,1124.0373,2.8,1389.6236,745.1764,4018.2643,43,752.9536,0,988.5911,1726.2785,2649.8149,0,0,0,0,0,12.25,0,0
0,308,1379,-1.9,55,769.4529,0,565.6571,1203.1293,1552.6038,450.879,997.706,842.2518,506.5349,2691.9563,2936.7126,1472.2093,790.0707,1169.7304,563.289,928.1541,18683.3125,1104.4923,1308.7639,1649.5387,1119.5857,3.2,1418.5423,871.9803,4008.8564,42,770.371,0,969.2849,1713.4265,2658.0089,0,0,0,0,0,3.61,0,0
1,370,1599,-0.6,45,1064.8502,0,433.2093,1156.5536,1497.8116,490.2858,1018.4863,896.2076,493.4305,2795.5505,2971.0811,1468.1053,808.3733,1216.4054,586.3449,930.3996,19009.8245,1094.7253,1313.2655,1658.6124,1054.4294,2.5,1323.5624,870.0727,4202.652,43,768.8867,1,967.2959,1695.3672,2720.6444,0,0,0,0,0,0.36,0,0
1,467,1782,-0.5,43,1102.9943,0,429.6683,1171.0539,1506.2213,497.7917,1120.3341,894.3292,518.293,2844.3175,3010.1518,1465.6131,816.125,1239.7109,632.3722,1014.2967,19237.3459,1142.2775,1326.4952,1656.7619,1098.4005,2.9,1423.9683,989.5104,4289.9368,43,794.5583,2,993.7276,1759.9491,2704.3944,0,0,0,0,0,0.25,0,0
0,409,1826,0,37,1232.4237,0,454.1507,1293.9246,1569.0751,570.3768,1063.6873,974.4273,491.0259,2991.9275,2990.4077,1468.4375,843.3569,1216.8104,637.2655,1048.0621,19667.8039,1180.6273,1339.2199,1687.9267,1105.8834,3.6,1356.8135,937.4322,4528.7112,45,744.8914,0,1053.8112,1747.3041,2684.0141,0,0,0,0,0,0,0,0
2,534,2153,0.9,32,1546.4401,0,486.001,1260.19,1632.6032,602.7906,982.3819,873.5649,552.0688,3013.6792,2983.4293,1473.7527,867.7802,1182.3616,665.3859,1045.2699,19970.2068,1160.9242,1305.28,1684.6875,1031.82,3.5,1363.4909,1068.2919,4624.7426,52,755.3437,1,1031.6571,1740.7127,2816.5996,0,0,0,0,0,0.81,0,0
0,543,2758,0.7,29,1858.1393,0,521.1488,1269.5939,1582.6272,633.0531,970.1476,877.7466,562.3241,3258.2331,2975.8739,1409.7165,775.1386,1122.2438,578.8968,977.017,20222.3643,1059.9317,1227.5617,1699.522,957.4987,3,1307.8821,1374.2412,4815.212,36,730.1684,0,956.938,1672.2686,2808.911,0,0,0,0,0,0.49,1,0
2,654,3630,-0.4,29,2189.9791,0,470.0364,1295.1382,1699.7198,579.4513,951.0715,886.4459,507.3438,3736.9267,3154.2415,1383.1168,746.8165,1026.0213,591.7059,896.1653,21420.8069,1065.7813,1269.0243,1699.5822,892.226,2.8,1276.415,1558.3154,5033.8087,35,702.3097,0,882.2542,1704.994,3008.4172,0,0,0,0,0,0.16,0,0
3,905,4137,-1.7,31,2240.3257,0,471.4909,1379.2063,1909.7167,505.1516,1041.3257,801.7977,478.6264,4175.1044,3973.6604,1501.48,745.109,1146.1821,622.002,917.0961,25260.1969,1078.443,1403.997,2077.9551,1015.6965,2.2,1290.1995,1622.1074,5798.6708,34,721.0145,3,941.8321,2123.0683,3700.5412,0,0,0,0,0,2.89,0,0
0,730,2757,-2.6,35,2253.256,0,499.3686,1237.8793,1760.4638,537.752,889.6418,840.2927,497.7653,4419.1781,4167.7493,1409.6378,746.7407,951.9932,571.6492,938.6701,25901.0115,1000.8044,1246.116,2093.9431,880.7411,0.7,1262.536,1557.8975,6041.0025,33,673.3507,5,855.3406,2169.1348,3839.9021,0,0,0,0,0,6.76,0,0
1,652,3519,-2.5,34,1904.7227,0,482.9153,1114.4729,1628.7147,469.6017,829.998,790.273,489.8588,4050.6744,4063.2589,1394.9223,732.5094,960.5351,595.7314,895.873,24881.6473,989.9876,1224.347,2158.7032,849.1998,2.5,1226.7881,1269.1329,5777.427,26,637.75,0,825.7104,2048.6651,3759.2817,0,0,0,0,0,6.25,0,0
0,824,4445,-3.5,37,985.2175,0,530.3913,1053.7061,1508.3825,415.4266,784.0163,824.7854,463.3358,3229.9279,3757.592,1346.114,705.2109,915.8512,557.9976,810.0082,22431.4633,891.6476,1122.9576,2055.1527,816.937,0.8,1179.2421,849.88,4976.072,30,653.1591,1,827.717,1966.2933,3591.9289,0,0,0,0,1,12.25,0,0
1,384,1263,-4.4,41,818.371,0,464.2915,1036.0955,1373.7068,452.6118,754.1582,825.1418,463.4324,3015.9655,3695.7545,1351.0216,719.7761,910.2341,556.9318,750.2842,21880.282,829.5264,1056.3934,1921.5068,805.8697,1,1179.462,555.8951,4907.8057,39,627.6015,2,769.299,2054.8981,3559.623,0,0,0,0,0,19.36,0,0
0,171,304,-5.1,42,618.6153,0,430.4211,894.8169,1260.9501,337.0844,697.7786,772.3474,410.0242,2741.6409,3633.3975,1226.3562,655.5735,712.8872,481.9518,669.7334,20946.1903,740.6995,961.1983,1814.2849,712.0011,1.5,1189.3007,493.0383,4923.6254,38,553.6753,1,732.9114,1900.2941,3445.6412,0,0,0,0,0,26.01,0,0
0,65,1,-5.6,45,638.3783,0,463.7496,912.2503,1231.2925,338.3385,676.3594,781.3908,413.5405,2804.8499,3617.2127,1263.7848,660.1451,707.5146,476.1428,676.7742,21057.7735,742.1624,961.5483,1816.806,691.204,1.3,1182.2962,485.2308,4946.6068,39,522.324,0,718.6989,1906.1708,3471.05,0,0,0,0,0,31.36,0,0
0,17,0,-6,48,670.9914,0,482.5646,917.9087,1212.7513,346.4119,686.2011,782.5851,414.4396,2803.609,3654.633,1237.7062,660.0677,701.5286,474.5378,690.6971,21015.4538,756.5019,949.3753,1798.4028,703.2812,1.3,1207.2392,517.4785,4938.8003,37,524.8788,1,717.0778,1921.6897,3447.8615,0,6,0,0,0,36,0,0
0,19,0,-6.6,49,668.6242,0,475.468,909.1889,1215.3463,349.0026,687.2364,781.3408,409.597,2798.212,3691.7005,1258.0358,644.3496,695.8045,484.7861,676.8048,21070.5018,766.1009,958.5225,1784.7372,699.9549,2.2,1200.7445,493.4241,4936.599,35,501.0067,0,721.3048,1950.5218,3435.3492,0,0,0,0,0,43.56,0,0
0,13,0,-7,52,678.6348,0,499.4808,909.9922,1226.9726,370.6127,688.3981,776.3321,398.82,2839.5731,3698.9595,1273.593,642.6093,704.1617,469.9149,680.5889,21109.2023,742.4207,960.3698,1750.2316,709.6838,1,1217.0649,500.7314,4943.5125,36,515.8853,0,709.6823,1935.9849,3440.3751,0,0,0,0,0,49,0,0
0,37,12,-7.2,52,670.3431,0,491.2428,928.8003,1211.9458,381.632,712.1095,777.9506,407.5604,2820.9895,3705.7365,1268.6953,650.1219,711.3062,455.1418,699.9952,21136.6721,733.7693,974.0201,1744.212,717.9554,1.9,1200.6546,499.6189,4987.5214,42,524.7709,0,717.0835,1945.8215,3451.7501,0,0,0,0,0,51.84,0,0
0,73,533,-7.3,54,666.1173,0,489.5298,934.6902,1239.7007,404.7311,711.5819,792.1598,413.3529,2842.5515,3738.8821,1260.0986,656.8425,730.8193,481.4927,699.1136,21279.6839,723.1921,999.5204,1763.6548,718.1476,1.8,1206.3331,481.4079,4976.4909,35,521.3198,0,725.108,1980.2451,3478.0602,0,0,0,0,0,53.29,0,0
0,165,879,-7.6,55,646.3455,0,456.4535,922.2871,1245.02,364.1278,791.3077,812.1216,425.3057,2825.7755,3706.9504,1289.5483,689.5152,713.6146,516.3436,729.8877,21158.1603,794.6455,990.0505,1765.5455,759.3347,2.4,1191.4505,500.7994,4927.9203,40,530.958,1,743.6827,1947.9,3449.5003,0,6,0,0,0,57.76,0,0
1,409,2390,-7.7,57,652.1441,0,426.4479,1060.4327,1409.0259,424.6022,825.7137,799.4512,446.152,2786.3893,3566.3979,1297.6226,709.0737,811.2247,504.9579,840.5197,20904.1557,923.3035,1145.8054,1778.6537,809.3612,2.3,1234.1795,457.4312,4822.5069,41,590.1475,0,832.0302,1900.0812,3343.4782,0,7,0,0,0,59.29,0,0
5,703,4454,-7.5,58,690.2456,0,402.2292,1070.84,1373.2947,450.2952,885.5022,850.2804,503.9147,2577.6412,3203.5405,1336.2544,763.5693,884.67,530.0965,894.4149,19415.2747,1067.3595,1093.0194,1620.1198,885.6897,2.6,1270.5417,596.2558,4545.3299,44,690.2943,2,924.6223,1828.1569,2930.9373,0,7,0,1,0,56.25,0,0
3,563,2763,-6.4,56,696.807,0,445.0286,1089.6847,1338.0577,513.298,987.0627,920.0955,546.9377,2504.3141,2922.5586,1361.8976,786.12,951.2107,565.6465,932.4923,18301.0504,1124.7572,1250.0208,1555.5334,960.1705,0.9,1372.3668,676.0576,4190.6382,31,713.9206,2,961.8928,1709.1042,2718.9466,0,7,0,0,0,40.96,0,0
0,339,1469,-4.4,50,821.3495,0,435.2444,1170.7645,1448.5316,480.8359,1022.4542,909.8634,544.8752,2575.883,2833.1156,1465.8649,826.4779,1056.0268,584.6982,980.5778,18494.5864,1068.1668,1269.4163,1564.3917,1052.7098,1.3,1388.2712,755.8631,4145.0578,44,719.9369,2,976.2988,1720.2381,2741.5037,0,8,0,0,0,19.36,0,0
1,308,1379,-2.4,46,910.7332,0,516.8689,1259.185,1439.6284,517.5629,1017.8358,936.9902,507.085,2610.7795,2958.7394,1435.3185,823.1101,1092.4421,623.0919,1006.2098,18460.2996,1056.1659,1204.6195,1592.4525,1133.1315,1.5,1364.9849,883.0221,4107.8265,46,710.4745,0,965.6046,1617.9179,2697.6369,0,10,0,0,0,5.76,0,0
0,370,1599,-0.6,41,980.6779,0,432.2067,1198.9597,1483.1251,488.8472,940.0276,978.1981,503.3555,2861.982,2968.0072,1453.2256,789.9385,1059.2734,619.2322,937.6466,19073.443,1056.7712,1232.9358,1603.4921,1089.3076,2.3,1234.861,757.1266,4277.7087,54,749.1417,1,998.6057,1683.5546,2742.3477,0,10,0,0,0,0.36,0,0
1,467,1782,0.5,37,1147.1794,0,467.2198,1196.0328,1521.8152,632.8631,1029.7398,950.5563,516.0204,2921.7887,2865.9786,1521.5787,817.3868,1086.3815,611.5315,990.2168,19241.7866,1169.2213,1328.1765,1671.4248,1126.269,2,1238.3729,937.2301,4358.3839,52,743.1703,1,1010.9872,1654.6865,2726.1302,0,10,0,0,0,0.25,0,0
1,409,1826,1.3,35,1354.9482,1,523.4519,1243.6034,1510.499,580.2782,1001.8198,961.8978,552.1517,3029.5296,2883.6704,1522.5026,818.6951,1130.2733,619.8731,1006.2126,19699.0519,1130.985,1314.2073,1728.0743,1152.9498,2.3,1251.788,1004.7249,4520.3603,51,734.7522,1,1033.8839,1752.1457,2752.27,0,10,0,0,0,1.69,0,0
1,534,2153,1.7,36,1536.2369,1,523.4234,1241.8475,1541.0543,574.8059,928.5539,944.3051,537.0426,3088.8297,2964.5801,1544.8454,810.0181,1088.9487,610.056,1004.2336,20080.3132,1054.2821,1290.724,1729.8699,1094.2499,1.5,1327.7908,1200.7496,4615.5504,49,703.9489,0,996.866,1734.3122,2861.2712,0,10,0,0,0,2.89,0,0
2,543,2758,1.8,36,1802.8236,1,462.081,1209.665,1560.9858,541.2881,976.748,925.7484,531.5554,3218.7427,2991.8163,1415.5244,774.7603,1060.5371,577.2199,959.1355,20385.7997,1026.7982,1226.5677,1712.6398,1039.0558,1.3,1277.2771,1370.8304,4898.5381,49,680.9115,1,973.3887,1648.9586,2938.594,0,10,0,0,0,3.24,1,0
0,654,3630,1.4,38,2114.3699,1,517.6759,1202.3741,1602.4372,504.9309,985.0915,905.2865,478.1139,3592.0114,3189.9537,1433.8211,746.9095,996.8984,583.7802,919.3602,21548.7512,1006.8772,1240.6573,1729.9652,1004.9255,1.2,1270.6503,1708.9523,5166.1776,50,680.438,1,932.8818,1752.6285,3081.7565,0,10,0,0,0,1.96,0,0
1,905,4137,0.7,42,2328.6729,0,476.6288,1216.5459,1690.9901,458.4481,974.52,915.633,505.533,4045.7786,4007.6916,1632.7299,752.8192,1061.4715,610.5533,971.0346,25124.6035,978.198,1284.3955,2067.4543,1065.8853,2,1235.673,1878.2507,5840.3126,73,688.5434,2,1012.0697,2206.7941,3632.8523,0,10,0,0,0,0.49,0,0
0,730,2757,0.1,42,2301.9008,0,473.301,1131.2558,1632.2916,434.1231,918.758,882.3974,471.6176,4130.0855,4106.3751,1648.1679,704.3916,1052.2321,603.7624,850.6365,25700.2038,924.0806,1211.9287,2101.4152,980.8542,1.3,1231.2718,1799.2747,6094.8715,82,675.8487,2,946.7451,2138.6823,3848.3147,0,10,0,0,0,0.01,0,0
1,652,3519,-0.6,44,1942.693,0,486.9643,1146.0455,1521.6794,461.3982,907.1108,882.0477,487.8744,3839.492,4059.1331,1540.7638,744.3104,1062.8854,615.0753,830.883,24708.7611,911.6234,1176.7038,2034.7251,941.1628,1.6,1247.5894,1485.5817,5873.572,78,588.2312,0,908.1559,2075.4238,3763.9719,0,9,0,0,0,0.36,0,0
5,824,4445,-1,46,1128.991,0,492.7192,1114.4628,1523.1841,455.1051,870.0983,892.3545,460.746,3155.8753,3809.9785,1419.2462,747.4844,931.2939,600.2293,838.5855,22566.0924,924.0112,1173.1242,1944.6477,923.382,2,1226.8523,842.9634,5143.4073,68,600.2506,1,875.9373,2035.6102,3534.1431,0,8,0,0,1,1,0,0
0,384,1263,-1.3,46,800.6874,0,467.948,1043.1623,1353.0831,460.7364,810.0104,881.1481,428.6366,2888.0512,3749.5508,1356.5203,718.5013,851.1446,585.3484,769.7463,21717.0983,832.5151,1098.9758,1871.5158,881.9749,2.2,1162.5476,617.4476,4978.618,67,568.3649,2,828.5044,1985.1965,3534.5626,0,7,0,0,0,1.69,0,0
0,171,304,-1.9,48,657.2524,0,486.8413,911.5343,1312.6947,311.6862,734.4792,812.207,426.4844,2725.8432,3681.0111,1222.6284,624.9407,733.4287,525.774,711.664,21122.4254,738.7464,1001.2015,1805.2209,731.6472,1.2,1168.7657,485.1722,4996.1149,69,551.5991,1,726.2676,1873.6803,3505.2319,0,8,0,0,0,3.61,0,0
0,71,0,-2.5,53,677.9427,0,458.345,883.1899,1281.6702,327.3134,741.1644,796.1369,442.0276,2765.4938,3692.5747,1235.1833,639.6066,724.9956,505.4817,692.9651,21220.5403,736.2446,1013.7634,1809.4288,725.8642,1.7,1133.0606,495.0426,5039.1197,66,526.3638,0,728.9382,1899.173,3497.8968,0,7,0,0,0,6.25,0,0
1,23,0,-3.1,53,694.4675,0,477.0877,868.5323,1269.0922,340.2212,713.5802,780.6793,422.3068,2786.1166,3684.6999,1239.2033,632.9334,728.1194,504.6834,681.3852,21218.9115,718.045,1013.8123,1830.4885,714.7589,1.5,1130.471,476.8808,5004.5189,70,521.766,1,740.8782,1905.1784,3499.6137,0,0,0,0,0,9.61,0,0
0,17,0,-3.7,55,708.0799,0,418.0031,875.802,1245.3405,317.2813,721.393,773.2306,439.6261,2818.2734,3680.4839,1228.5692,645.6399,719.3336,511.5867,680.7326,21246.388,748.7977,983.5934,1811.3189,720.518,0.9,1164.3847,513.6014,5008.0168,71,516.9671,1,720.3157,1919.9065,3534.4788,0,0,0,0,0,13.69,0,0
0,21,0,-4.5,59,714.7073,0,419.6764,876.4111,1225.0948,330.15,716.1862,763.1355,447.5487,2778.3579,3711.7306,1239.2938,660.754,707.9885,518.6519,672.359,21215.9413,736.15,1003.4115,1821.6173,714.0227,1.6,1155.9727,515.5136,4966.1025,60,519.2479,0,705.6134,1928.0063,3545.7381,0,0,0,0,0,20.25,0,0
0,36,7,-4.8,62,703.6267,0,422.1544,865.3585,1234.8361,336.2309,719.3895,789.372,430.2526,2780.5806,3741.9028,1240.7358,652.4215,680.0894,491.9447,700.7122,21296.1261,737.8118,998.7819,1821.7793,707.7436,2.1,1179.1844,501.3521,5015.1474,59,514.7797,0,713.8558,1916.0988,3545.0453,0,0,0,0,0,23.04,0,0
0,79,549,-4.6,62,712.9253,0,443.4311,895.7122,1215.4999,339.4033,758.696,834.819,453.3727,2767.0336,3712.881,1261.5443,634.9939,717.04,520.7774,700.029,21256.4469,746.7405,1008.8125,1812.68,716.611,2.8,1194.9703,474.9079,5054.0981,58,520.5682,0,738.4226,1922.7526,3509.9574,0,0,0,0,0,21.16,0,0
0,190,840,-5.4,60,698.6146,0,426.0456,910.1391,1265.0238,334.1769,801.0049,829.4821,415.8532,2765.6896,3704.9738,1286.6959,665.6662,731.6237,533.0984,704.4742,21273.8544,759.8974,1026.215,1838.6591,758.5705,2.2,1190.9673,480.9182,5032.8659,57,557.2018,0,738.4536,1902.8353,3477.111,0,0,0,0,0,29.16,0,0
1,382,2408,-5.5,60,690.8519,0,433.8309,1114.3119,1350.7484,399.6969,895.3446,848.9536,469.4233,2712.3928,3621.1591,1334.6531,703.2221,789.0511,551.6661,821.6775,21037.5839,866.0032,1094.459,1850.4013,828.1219,1.5,1197.7868,477.8777,4911.043,57,614.6091,0,768.5667,1908.0433,3349.1429,0,0,0,0,0,30.25,0,0
4,798,4521,-5.9,62,692.9302,0,434.9017,1056.3386,1443.8821,378.0776,982.1754,830.0255,475.536,2510.2592,3240.4111,1311.672,746.6684,905.0192,584.2306,860.2866,19495.1203,966.3935,1205.135,1708.304,932.0352,2.5,1380.4266,529.3628,4577.0961,62,667.8144,2,911.872,1737.5508,2965.945,0,0,0,1,0,34.81,0,0
2,535,2779,-5.1,62,852.1718,0,429.1649,1179.7429,1442.563,362.3099,926.4729,853.937,526.9562,2491.2461,2870.9255,1286.8968,769.8042,1037.6785,608.15,988.9927,18210.7655,1054.5811,1343.5304,1618.895,980.0643,2.3,1451.9185,729.1295,4154.1002,67,728.4245,2,950.1574,1638.3826,2707.7563,0,0,0,0,0,26.01,0,0
0,383,1542,-3,53,898.2249,0,444.5838,1182.1001,1469.5658,405.5688,1092.3515,924.8026,546.0655,2490.9356,2875.7551,1331.1931,790.2159,1089.7515,617.7173,962.7143,18039.098,1093.3679,1315.2247,1528.1069,1061.6199,2,1390.8253,804.439,4060.0781,62,759.5426,4,933.4435,1607.1841,2676.2793,0,0,0,0,0,9,0,0
0,321,1360,-1.1,41,967.8594,0,484.4217,1166.1954,1455.9611,492.251,1048.5879,837.6758,500.0299,2506.3805,2923.9935,1413.5717,787.3777,1086.4054,615.4118,989.263,18345.8244,1042.8067,1253.2676,1593.5672,1097.5142,2.7,1357.3101,849.8831,4105.3856,52,729.1875,0,963.9306,1671.6272,2675.3376,0,0,0,0,0,1.21,0,0
1,378,1634,0.3,35,1095.7959,0,456.497,1153.743,1487.4814,589.6873,1084.259,928.5626,480.4861,2629.1948,2888.7594,1420.2365,810.9914,1139.3816,640.4325,982.0331,18753.9812,1041.5243,1267.8483,1620.3242,1125.6536,3.4,1392.7596,733.1055,4231.7063,58,735.0112,0,950.0097,1741.5465,2734.7321,0,0,0,0,0,0.09,0,0
0,473,1901,1.7,33,1286.7591,1,477.161,1167.8932,1491.6646,651.9014,1148.392,943.9138,496.6182,2803.6428,2940.9951,1465.8026,780.7081,1117.7551,685.8402,1007.8737,19181.6827,1091.2253,1278.4626,1631.5152,1147.7357,4.2,1310.6514,777.0189,4400.8707,53,763.659,1,972.8018,1704.2663,2742.9254,0,0,0,0,0,2.89,0,0
1,507,1856,2.8,31,1562.5994,1,540.113,1218.2919,1595.6954,696.3489,1085.1446,958.0808,509.4384,2948.9347,2929.4599,1441.1287,802.4767,1152.1156,675.4948,950.2714,19583.641,1141.7671,1348.6224,1639.3873,1131.1083,4.2,1335.756,927.6003,4588.4278,59,754.8811,0,1039.1849,1705.1164,2735.4908,0,0,0,0,0,7.84,0,0
1,513,2286,2.8,31,1709.2088,1,559.5933,1203.0604,1579.6087,632.4625,1116.6357,919.131,491.9404,3110.9762,2948.0913,1340.4747,771.9594,1105.1518,646.3314,993.8487,19928.6609,1077.7064,1323.6466,1717.7176,1085.9842,2.6,1381.4521,1058.8059,4653.4628,67,764.9445,1,1002.07,1749.2959,2829.0337,0,0,0,0,0,7.84,0,0
0,555,2830,3.1,31,2001.143,1,595.5164,1170.4626,1534.2658,599.5385,1016.6768,890.8632,489.8572,3306.7045,2930.3581,1330.4894,772.0241,1086.183,620.9333,910.2923,20282.966,1080.6341,1254.171,1731.0035,1051.2128,1.6,1245.2536,1386.7166,4895.5607,49,734.6416,1,1032.0568,1643.9713,2910.6127,0,0,0,0,0,9.61,1,0
0,647,3608,2,33,2248.4339,1,536.4125,1212.9772,1627.733,609.2916,992.8577,847.6854,540.4582,3729.0274,3113.5551,1347.7172,729.1137,1038.2229,591.2743,922.8827,21500.5029,1072.8606,1323.9564,1780.3294,1005.8055,2.2,1243.5413,1688.565,5185.5534,49,714.9201,0,988.0769,1696.5351,3020.0523,0,0,0,0,0,4,0,0
1,883,4116,0.7,35,2386.5336,0,593.0981,1315.4336,1815.3616,499.506,971.3395,939.1772,473.8679,4266.5776,3963.6664,1525.5951,760.8493,1177.3614,612.8807,928.8627,25315.7326,1110.6809,1401.9515,2104.0734,1102.9692,2.2,1270.7547,1790.7025,5945.3535,52,747.0125,0,1023.379,2131.4114,3563.6936,0,0,0,0,0,0.49,0,0
0,756,2681,0,37,2314.445,0,601.3408,1263.136,1747.9277,460.82,875.3681,884.0594,451.1185,4410.9092,4046.367,1429.8093,737.5225,1108.9954,572.4298,878.7137,25838.2931,1009.3917,1343.4769,2108.0514,1031.8433,3.2,1311.325,1749.0644,6224.9751,49,725.1271,1,895.0218,2180.7051,3689.5483,0,0,0,0,0,0,0,0
0,656,3691,-1.2,41,1949.2074,0,498.4951,1178.7441,1591.6307,404.2532,836.1002,873.7326,433.4512,4116.3687,4051.5313,1390.1517,678.8321,940.6335,597.1872,847.9577,25124.1135,920.4722,1277.0801,2118.4013,910.5866,1.8,1223.8172,1533.1807,6022.0874,51,652.4343,0,883.4666,2130.9852,3702.9572,0,0,0,0,0,1.44,0,0
3,860,4890,-1.9,43,980.5884,0,561.0235,1119.3807,1544.932,455.9447,804.3689,798.6571,431.0549,3355.4986,3781.2139,1313.4913,678.3691,901.7213,582.9558,806.8394,22483.2178,874.3986,1207.8859,1892.0549,869.2397,1.8,1256.3818,795.5882,5049.4117,47,638.713,0,848.9077,2030.8804,3515.735,0,0,0,0,1,3.61,0,0
