"y","bus_passenger","past_rent","temp","sub_passenger","m5","wet","sunny","f15","m50","most_use","m35","m20","f30","f45","f20","m30","m25","f0","f70","wind","m0","m70","m55","m40","f60","f65","m45","f25","f40","m60","m65","f50","dust","f35","f55","X18_19","cloud","X17_18","rain","weekend","semester","X22_23","X1_2","X7_8"
3,531,0,10.9,2867,894.8404,94,0,1096.8454,973.5903,23930.4574,1413.8965,3678.2922,1921.684,1007.9743,6174.8949,1873.5688,3500.9006,423.5464,1370.3236,0,506.7324,807.1214,906.7559,1082.4333,687.4056,565.0513,1273.2639,3961.0288,860.2209,624.9678,397.7039,870.2025,25,1406.1916,809.4365,0,9,0,0,0,1,0,0,1
5,790,1,11,4914,995.0311,93,1,1177.0426,1037.9168,23250.605,1418.7937,4005.6248,1756.134,1072.4282,6170.5741,1757.5864,3148.735,408.6642,1431.7274,1.9,507.7172,916.31,942.0319,1103.7879,744.9192,583.3967,1313.8895,3528.2356,989.8874,620.3382,445.6231,992.4174,29,1464.9214,879.8663,0,5,0,0,0,1,0,0,0
1,551,7,12.2,3128,1125.5713,90,0,1198.5115,1078.2823,22363.9534,1401.8182,3908.6628,1676.2873,1170.6594,6084.4828,1656.1009,2963.5523,365.5652,1516.658,1,563.6459,961.3217,977.8515,1098.1586,835.1394,639.4105,1359.5084,3179.3089,1105.2295,657.7949,516.4603,1052.8423,31,1493.7402,890.5635,0,9,0,0,0,1,0,0,0
4,416,1,13.9,1814,1216.986,84,1,1261.7838,1072.0824,22820.9272,1386.821,4344.7103,1715.0545,1288.4841,6209.0881,1636.7066,2956.1413,369.0657,1411.3475,1.7,591.6576,978.9436,1009.474,1164.931,873.4016,669.6465,1347.2296,3088.2786,1162.7348,723.0832,525.5241,1114.188,41,1484.1268,953.2085,0,8,0,0,0,1,0,0,0
5,402,2,15.3,1705,1275.1155,77,1,1518.1356,1069.5661,23631.7234,1423.2943,4627.5338,1759.2594,1263.4785,6540.375,1643.3304,2982.178,426.9136,1323.8262,1.8,697.631,862.293,965.4052,1176.1019,811.4885,651.5652,1405.877,3135.8142,1220.896,677.2344,497.2053,1147.4072,43,1519.9383,973.1701,0,3,0,0,0,1,0,0,0
7,430,5,15.9,1885,1458.8622,76,1,1555.3002,1077.1679,23900.2876,1399.767,4852.7202,1743.889,1258.6927,6595.1339,1697.408,2970.3892,458.362,1336.2168,2.3,729.7518,878.8529,1016.1485,1240.8755,789.4793,588.4394,1369.5729,3087.7521,1254.0749,714.9491,472.564,1135.7623,54,1553.2282,1042.3747,0,5,0,0,0,1,0,0,0
8,553,4,16.7,2231,1597.6266,69,1,1594.9057,1160.2976,23699.6124,1452.2688,4745.3228,1750.4856,1258.4728,6553.7981,1691.0537,2941.3308,541.0468,1376.9863,2.8,814.4486,950.9692,1041.7874,1250.6795,843.5152,589.4065,1371.7283,2985.7517,1338.3835,712.8902,497.6809,1184.3093,63,1579.6009,973.3882,0,3,0,0,0,1,0,0,0
2,511,11,17.3,2464,1547.1184,62,1,1574.2845,1126.4492,23482.2754,1467.0626,4589.9722,1734.8971,1215.6274,6461.6798,1656.0798,2978.6502,468.4879,1324.2209,3.1,714.7887,956.1979,1036.4025,1225.9165,782.4107,590.9374,1446.2262,3053.1022,1252.5504,712.3103,474.2877,1142.1992,64,1540.8315,977.131,0,2,0,0,0,1,0,0,0
9,593,2,17.5,2626,1375.6376,51,1,1474.3073,1101.2213,22881.6194,1544.6784,4307.6235,1748.0889,1244.4468,6282.6113,1621.7815,2974.9591,323.3312,1306.9522,3,534.3695,1051.7563,1074.7804,1183.7639,801.4287,644.883,1359.388,2968.1036,1164.7849,719.0592,467.1089,1089.2434,69,1433.7731,1041.5828,0,0,0,0,0,1,0,0,0
11,698,6,17.4,3106,1228.457,45,1,1460.0018,1090.9684,23011.2319,1599.9492,4305.7004,1717.7292,1238.2967,6206.806,1696.3681,3026.5361,461.2785,1234.0545,3.9,539.8312,963.9302,1008.2378,1176.9373,768.6625,614.6923,1340.1826,3060.9267,1149.2375,704.7664,482.6254,1023.4514,58,1397.2162,1012.5273,0,0,0,0,0,1,0,0,0
9,769,13,16.3,3872,1342.5514,48,1,1575.4076,1121.321,23814.7649,1437.5901,4586.6722,1804.0686,1186.7776,6383.8846,1799.5681,3097.6205,470.1506,1268.6756,2.1,478.2817,986.5672,985.5713,1112.7165,757.5276,583.26,1339.8982,3240.7466,1033.8714,645.8133,458.4162,968.6965,49,1464.6142,1029.4562,0,0,1,0,0,1,0,0,0
17,1044,10,14.9,4443,1417.4588,55,1,1794.8496,1213.5319,27658.1899,1622.7682,5100.0078,2233.8337,1223.6313,6946.0262,2090.6951,3734.5037,526.0773,1353.9996,2.8,452.3255,937.3712,1059.8741,1337.4961,730.0759,600.5274,1468.7985,4296.0795,1122.4222,650.9108,464.7449,1046.6793,41,1634.2757,940.8809,1,0,0,0,0,1,0,0,0
2,878,14,14.2,2976,1409.8901,72,1,1846.6854,1124.2019,28967.8743,1671.7174,5370.9944,2322.4303,1164.6678,7287.5817,2185.0866,4055.9833,445.8219,1380.733,3.3,428.3079,919.4756,1019.4017,1349.4044,782.2684,609.0571,1391.8324,4486.2985,1041.6718,647.2755,478.7401,968.4893,42,1587.7821,930.139,0,0,0,0,0,1,0,0,0
13,681,4,13.3,2912,1389.7353,75,1,1738.005,1079.7013,29245.4506,1706.8344,5387.7281,2297.5874,1129.9382,7435.6483,2185.8135,4106.1874,478.3227,1321.5693,1.7,502.6356,902.2767,965.8858,1249.0449,735.761,584.7399,1345.6959,4536.2743,937.3982,627.2369,433.9904,923.5275,56,1589.3772,843.2991,0,0,0,0,0,1,0,0,0
11,678,13,12.7,2890,1270.5609,67,1,1554.6454,1017.928,28417.9984,1566.5656,5136.6863,2244.5599,1038.8215,7281.6102,2164.6259,4173.6988,493.2296,1343.2409,2.7,440.2566,860.6459,890.4862,1201.393,702.169,598.2471,1191.6784,4366.4642,913.0898,623.099,437.5802,848.8089,45,1483.7875,787.8003,0,0,0,0,0,1,0,0,0
6,626,9,11.5,2902,1092.3465,66,0,1382.663,906.902,27005.7444,1442.0203,4914.5174,2109.3915,954.7198,6897.1232,2009.5639,4004.9216,497.2978,1332.2517,0.9,423.2507,830.7764,877.5227,1102.7479,688.6663,561.6823,1057.4846,4222.4793,831.2283,577.0277,439.3362,773.451,38,1405.7272,791.4876,0,0,0,0,0,1,1,0,0
11,386,10,10.5,1491,917.6372,65,1,1228.5582,858.5844,25751.5836,1417.7302,4398.9684,1948.7994,842.4612,6632.8382,1996.5393,3870.3459,363.5688,1170.6312,1.3,337.7201,780.8239,818.7387,944.5039,641.7041,482.1178,1091.1665,4123.6003,730.3451,543.9758,429.7153,759.025,45,1362.7619,695.9437,0,0,0,0,0,1,0,0,0
3,155,10,9.4,362,852.9193,67,0,1168.1806,836.7345,25473.2312,1387.3431,4290.1207,1928.6912,846.8765,6553.3572,1964.0284,3901.7588,370.1037,1179.1375,0.7,367.7806,777.7113,781.0424,971.1751,623.7444,489.7782,1064.6349,4126.334,689.5511,585.5716,422.9515,747.2728,30,1321.5978,693.0487,0,0,0,0,0,1,0,0,0
1,76,4,8.7,0,842.8789,71,0,1038.3583,862.1831,25333.9252,1372.8044,4174.6221,1980.0237,828.6289,6518.1955,1966.0469,3864.8498,395.5106,1178.2579,0.5,402.2084,792.3915,783.4837,970.0761,628.6432,510.253,1061.9546,4121.6935,708.5123,560.4216,424.7385,723.8398,30,1335.6893,697.4111,0,0,0,0,0,1,0,1,0
2,62,4,8.2,0,771.8008,75,1,1038.1776,866.874,25097.8431,1362.5014,4010.7422,1933.58,839.8535,6525.811,1950.9696,3828.2908,418.5494,1208.4022,1.6,423.9024,798.6035,745.067,942.2446,637.9658,523.7034,1062.2497,4174.3489,698.848,515.7691,406.669,763.5226,31,1311.5992,697.9135,0,0,0,0,0,1,0,0,0
0,39,2,7.5,0,805.98,75,1,1044.3723,890.4058,25100.9962,1409.5766,4021.1101,1962.2861,860.2246,6502.5371,1911.9207,3810.2168,426.0312,1219.4073,1.5,402.2413,781.1151,758.107,955.2852,647.5065,497.281,1075.2991,4160.1156,738.325,507.8772,407.8963,734.3751,32,1323.2332,692.3531,0,0,0,0,0,1,0,0,0
1,62,1,7,9,771.9125,76,0,1008.8142,876.6043,24942.723,1380.0115,4000.6892,1952.2905,847.2099,6452.1534,1903.315,3749.8932,406.024,1220.0241,1,397.2556,800.9705,715.5657,931.1401,648.9949,508.596,1087.3779,4159.8459,757.329,509.6399,419.0349,744.199,28,1344.5243,693.6922,0,0,0,0,0,1,0,0,0
1,115,0,6.5,720,744.4522,74,0,974.0943,866.9999,24703.5746,1386.2405,3894.6453,1972.9759,843.2387,6350.3917,1909.5869,3689.115,381.4748,1212.4712,0.3,389.2874,845.7422,756.26,931.1594,643.7809,524.9937,1066.545,4162.6766,760.6835,538.2963,422.1973,755.7889,30,1337.9427,671.2724,0,0,0,0,0,1,0,0,0
0,221,2,6.3,1008,738.9202,75,1,1007.6525,876.0361,24376.1601,1369.4998,3825.9145,1939.7976,882.4928,6269.0269,1905.3908,3614.2223,400.237,1210.6113,1.2,426.5816,819.0235,756.4524,954.4804,641.0274,591.2485,1102.3891,4093.8352,780.3025,554.1494,433.7082,780.1369,21,1358.473,747.4482,0,0,0,0,0,1,0,0,0
1,527,0,5.7,2865,915.7152,70,1,1043.8105,1038.1814,23724.6141,1438.8283,3698.4984,1974.3589,926.4148,6085.7071,1890.5153,3449.1506,369.216,1336.9832,2.1,478.3123,801.5978,817.3407,1064.1963,682.6251,593.2597,1163.9605,3785.0665,831.0755,619.55,445.3691,813.7494,22,1402.489,804.639,0,0,0,0,0,1,0,0,1
9,865,1,5.9,4945,1040.4,70,0,1076.6694,1012.7546,22925.8723,1400.3643,4023.2915,1773.3385,1097.576,6238.089,1739.705,2951.4051,412.0679,1413.7988,1,594.3234,779.737,871.0731,1013.603,701.6256,608.4574,1282.6819,3436.5593,988.5896,674.7647,458.0387,933.1513,24,1363.1196,843.2544,0,0,0,0,0,1,0,0,0
4,596,9,8.3,3179,1140.3227,66,1,1072.9425,1113.6677,22300.1731,1378.4281,4176.0751,1667.2797,1165.0872,6034.2297,1665.5988,2826.5727,331.8281,1398.0009,1.5,646.007,947.7506,932.5284,1070.0672,717.034,647.4083,1362.5383,3133.2846,1076.7877,714.4458,510.4214,965.2918,18,1418.7044,914.8396,0,0,0,0,0,1,0,0,0
3,378,4,11.1,1843,1198.0461,55,1,1310.0964,1090.5424,22432.8773,1345.8496,4419.5631,1677.8754,1220.5379,6048.9387,1678.8906,2776.1483,326.6586,1385.8903,1.3,625.5929,918.4762,974.6849,1067.1374,740.0205,630.8214,1319.609,2993.6644,1103.4913,716.7671,503.9941,1039.3432,50,1491.9472,951.0077,0,0,0,0,0,1,0,0,0
7,374,3,13.4,1718,1334.4085,44,1,1465.2699,1085.0038,23504.9809,1518.8085,4774.443,1713.2126,1273.6472,6447.0448,1661.2475,2869.8529,340.6709,1265.2107,1.4,569.2033,843.5192,1037.6507,1141.7905,769.753,643.2722,1360.5221,2997.8678,1183.3734,747.1814,498.0253,1058.7878,57,1522.5038,1016.7994,0,0,0,0,0,1,0,0,0
3,407,6,15.7,1801,1431.2761,37,1,1588.9762,1102.3687,23680.426,1498.3935,4760.0557,1795.2541,1240.644,6603.0518,1639.7062,2946.0006,469.0302,1249.3476,1.7,848.1919,896.3993,997.0707,1187.4778,768.3427,635.633,1301.6332,2972.2805,1229.0057,704.6953,511.3771,1028.1449,69,1465.6836,996.1233,0,0,0,0,0,1,0,0,0
4,496,3,16.7,2130,1496.6977,32,1,1715.1833,1194.0898,23651.3656,1483.2486,4811.9583,1784.3697,1244.3401,6693.1712,1628.221,2908.7436,510.4627,1364.6818,2.5,800.48,872.1872,1095.964,1206.963,787.8555,626.0591,1334.8972,2891.1957,1196.2929,677.4588,548.0458,1038.9483,63,1450.4575,1032.7359,0,0,0,0,0,1,0,0,0
3,532,4,17.4,2320,1443.3506,29,1,1748.1222,1151.0964,23243.8362,1500.5332,4740.8283,1669.8917,1249.1731,6584.94,1606.7662,2849.7,359.6671,1380.5271,2.8,603.2284,949.0214,1052.2603,1199.477,796.6385,663.073,1328.742,2846.0299,1140.2663,676.3444,516.4698,988.2006,54,1445.1469,1097.2949,0,0,0,0,0,1,0,0,0
7,617,2,17.4,2631,1409.3528,27,1,1750.6435,1188.3606,23315.0691,1503.114,4750.0419,1750.384,1258.0068,6494.9155,1646.2327,2841.2208,532.6196,1285.481,3.4,575.2368,880.3576,1073.234,1206.9441,793.1067,653.3788,1336.9268,2897.8513,1118.3737,709.8627,511.177,1037.6463,45,1431.3089,1054.3666,0,0,0,0,0,1,0,0,0
9,708,4,16.9,3184,1311.3038,27,1,1817.1149,1111.5449,23353.9357,1537.0377,4636.1833,1755.9446,1147.261,6370.7964,1641.2654,2900.0481,479.125,1377.5479,3.1,511.6339,908.7851,1034.3634,1176.0255,731.3141,576.0997,1356.4822,3040.0732,1070.177,696.127,544.9549,1022.0467,38,1472.587,1048.2484,0,0,0,0,0,1,0,0,0
12,824,7,15.4,4054,1305.332,36,1,1841.1139,1162.9019,24191.8282,1631.3597,4764.396,1840.9212,1230.7024,6553.388,1709.8227,2984.4593,555.4389,1331.5146,2.5,562.428,828.0835,1015.3546,1251.1691,713.8596,556.7197,1358.4184,3189.0254,1077.1239,720.6423,536.4189,976.696,32,1518.4559,1014.9199,0,0,1,0,0,1,0,0,0
12,1071,14,13.3,4625,1400.4005,45,1,2051.7924,1233.8656,27667.449,1897.8853,5054.218,2149.6316,1275.9161,7163.0296,2097.1344,3585.0293,642.8484,1364.1251,2,583.5023,921.5935,997.0757,1349.3213,775.5503,601.481,1467.099,4108.9469,1205.3134,742.8299,546.4516,1127.876,37,1611.5739,1020.7392,1,0,0,0,0,1,0,0,0
7,851,8,11.9,2961,1315.7044,53,1,2104.9956,1230.1453,28749.9976,1823.2169,5254.8314,2229.6802,1198.8424,7460.9292,2169.7398,3788.3355,520.753,1382.4067,2.3,500.8739,904.2722,973.7969,1289.7109,755.2795,583.9698,1449.2413,4391.2063,1092.2795,701.3881,500.9091,1038.2002,25,1632.0583,962.3117,0,0,0,0,0,1,0,0,0
11,666,11,11.2,2931,1312.1803,58,1,2070.667,1147.4074,29165.7968,1772.6174,5300.905,2220.4711,1131.8247,7620.6085,2247.5784,3990.9864,508.6332,1369.2797,2.6,540.8762,880.2638,978.2085,1268.4008,740.9329,592.2929,1513.9515,4403.8712,1020.4637,666.2566,462.466,993.6966,17,1608.7588,935.6368,0,2,0,0,0,1,0,0,0
10,701,8,11,3193,1189.9861,64,1,1744.8873,1049.6711,28541.2342,1756.7227,4995.3571,2169.2163,1032.9314,7452.8281,2184.9056,4104.1209,524.0495,1374.9827,2.5,491.9728,840.1291,883.2156,1247.8964,690.4609,567.0486,1436.5356,4360.8341,955.3642,657.2484,432.2629,893.7852,13,1517.2494,886.0342,0,0,0,0,0,1,0,0,0
7,670,11,10.4,2851,1114.6466,65,1,1501.4447,949.5327,27582.6553,1584.3034,4793.5411,2060.7693,983.8354,7261.3626,2080.1228,4079.5541,445.7864,1341.6573,1.7,462.4188,821.3669,859.7881,1181.6051,716.9082,571.1272,1343.2697,4295.7496,841.2341,629.1862,455.8798,807.6637,13,1427.2524,837.6505,0,4,0,0,0,1,1,0,0
4,407,12,9.6,1596,970.6992,69,1,1206.3968,864.3817,26129.9187,1526.0602,4398.8562,2004.5246,866.513,6747.8051,2025.8685,3918.705,394.2447,1205.7151,2.2,400.7974,808.0018,752.8192,988.511,653.195,486.0842,1183.3893,4180.1892,726.1867,564.0141,419.0432,745.305,13,1327.9099,720.3166,0,0,0,0,0,1,0,0,0
3,150,5,9.1,351,872.8925,68,1,1116.5712,858.042,25692.4963,1381.9876,4309.8154,1973.2752,849.3383,6707.9666,1976.609,3865.243,397.735,1186.0495,1.1,393.8502,799.3739,738.7761,974.0118,656.6222,467.899,1157.1204,4170.4044,701.1085,583.0833,408.9052,741.0549,23,1307.1951,727.4302,0,0,0,0,0,1,0,0,0
4,76,4,8.8,1,892.6024,64,0,1092.3968,858.1792,25493.4128,1350.5321,4246.6836,1959.4234,857.384,6601.8114,1939.7196,3855.4497,396.9459,1204.271,0,384.0266,815.3805,748.3319,982.611,647.3992,484.3993,1083.7132,4178.6462,712.0837,567.6518,409.6603,746.4961,14,1361.1468,701.8915,0,0,0,0,0,1,0,1,0
0,61,2,8.3,0,807.8735,64,0,1034.8218,856.1848,25257.2539,1343.2443,4155.2617,1920.8374,850.1638,6519.1876,1943.2191,3851.2178,441.1557,1188.985,0.8,377.6974,811.3432,746.0345,967.2919,627.7406,481.1719,1061.7447,4172.4822,704.8117,553.5075,421.4441,766.4428,16,1351.8038,685.5272,0,1,0,0,0,1,0,0,0
0,32,0,8.2,0,772.4958,63,1,1004.8841,888.7919,25076.936,1331.7256,4062.9331,1946.0366,892.2466,6422.9337,1949.6648,3833.3172,433.2288,1205.9956,1.3,401.479,785.235,756.1446,961.7285,655.6868,474.6404,1069.8414,4176.0027,706.64,558.0351,404.1598,771.8839,15,1354.3223,706.8335,0,0,0,0,0,1,0,0,0
1,56,2,7.9,8,757.0639,65,0,989.5535,891.4771,24704.6876,1316.8405,3930.8317,1910.9998,879.4755,6373.551,1923.8198,3776.7179,409.2145,1208.1104,0.9,389.7212,806.78,733.1053,958.66,650.475,478.1898,1070.8578,4142.0505,708.8209,567.0652,430.5836,786.3311,21,1329.8764,713.7706,0,6,0,0,0,1,0,0,0
1,105,0,7.8,683,741.1328,67,0,968.6937,882.9712,24491.6929,1347.7062,3855.2144,1917.6848,877.3738,6275.1245,1942.5392,3719.4211,409.2708,1147.2466,1,403.786,854.2168,751.295,974.4436,630.4467,503.9401,1059.7112,4106.4945,727.3183,573.3036,417.2252,804.882,20,1327.5082,690.8716,0,0,0,0,0,1,0,0,0
1,250,1,7.6,1001,757.0004,68,1,972.3862,902.9207,24303.5219,1378.9198,3768.9464,1936.2379,883.2923,6279.2297,1913.7611,3670.2308,408.0856,1238.0761,1.3,387.7628,830.4635,812.1405,953.8742,657.2522,530.4552,1094.5083,4015.9506,756.7676,587.8588,441.1908,802.3592,24,1340.2456,728.3232,0,7,0,0,0,1,0,0,0
1,507,1,7.4,2845,911.1577,65,1,964.9285,1009.7365,23726.2784,1367.6025,3652.8069,1912.1342,975.068,6095.3791,1939.6535,3530.4552,423.0019,1307.9889,1.4,540.6827,825.3004,876.4379,1124.4806,689.8848,526.4503,1239.2204,3877.9239,873.4055,645.8819,446.5835,866.9013,22,1350.3231,762.3352,0,7,0,0,0,1,0,0,1
5,846,2,8,4971,1062.8464,62,1,1081.8891,979.8031,22640.8034,1405.7233,3762.7972,1713.3707,1094.828,6039.7426,1744.088,3045.9686,333.4177,1329.2367,1.7,612.3767,934.4097,873.7519,1028.875,781.4186,594.5388,1277.7507,3522.7539,944.7915,667.3152,478.9169,917.5287,25,1406.3591,804.0028,0,7,0,0,0,1,0,0,0
1,605,5,8.9,3160,1103.6411,65,0,1145.3582,1031.4541,21712.8696,1368.995,3774.574,1694.7859,1175.0926,5811.1895,1637.0505,2902.6993,323.9873,1382.1209,0.2,680.1249,925.1875,977.5889,1096.6126,791.3956,608.3804,1334.1943,3137.1128,986.4943,720.4574,504.5839,960.4918,34,1386.4626,920.2842,0,7,0,0,0,1,0,0,0
3,414,1,11.7,1794,1199.7532,50,0,1268.431,1070.5024,22252.0003,1469.7752,4095.5358,1697.2897,1235.5955,5912.2788,1596.256,2939.1893,341.8105,1315.8879,0.6,662.3498,1005.9248,1040.9181,1107.3905,774.5561,701.6659,1344.6135,3087.712,1119.0515,687.7573,507.0759,1032.8635,33,1453.9635,945.9825,0,8,0,0,0,1,0,0,0
2,349,3,12.6,1674,1431.2349,46,1,1475.7664,1082.0471,23524.6556,1533.022,4578.4367,1751.5166,1210.5233,6304.7599,1694.9843,2958.0105,441.8892,1199.2407,2,734.536,995.1873,992.1613,1169.6718,788.4981,680.3358,1398.7029,3182.8827,1206.7955,701.2485,473.8782,1049.9372,49,1521.0429,923.7891,0,9,0,0,0,1,0,0,0
3,399,2,13.1,1996,1522.0278,48,1,1644.8494,1008.6217,23863.695,1549.9505,4729.2435,1851.3853,1200.9802,6408.2432,1694.9705,2902.42,479.8749,1250.8419,2.5,648.721,934.0075,978.4972,1178.7375,781.3727,635.4078,1301.0147,3161.7694,1145.6059,666.823,472.5789,1030.0658,54,1565.7126,958.6278,0,10,0,0,0,1,0,0,0
6,524,3,13.1,2345,1627.4996,46,1,1610.5651,1067.644,23765.6506,1469.4923,4744.5849,1719.2286,1200.2256,6596.8071,1656.3661,2969.1644,557.0905,1192.39,2.9,665.649,946.9471,1061.4034,1089.8314,821.2828,667.4384,1301.128,3110.1155,1199.7376,682.913,500.1725,1065.6276,57,1499.8917,974.6744,0,10,0,0,0,1,0,0,0
2,552,3,12.5,2399,1477.0655,54,1,1592.1372,1087.4919,23545.728,1523.34,4769.3023,1795.7098,1272.0373,6468.0595,1594.5417,2968.527,516.7334,1315.9819,2.9,662.232,959.143,1001.3233,1117.617,817.0898,642.8409,1277.4931,2979.1389,1119.0968,691.774,496.3789,1011.7184,54,1447.1088,1052.4452,0,10,0,0,0,1,0,0,0
5,634,5,11.5,2674,1433.7847,59,1,1626.8937,1094.0206,23134.8706,1435.417,4695.1062,1804.5479,1305.8101,6253.9636,1645.2876,2895.1328,402.8138,1391.2981,3.2,645.2424,930.9233,981.21,1096.7143,832.7825,646.3077,1307.5779,3045.1043,1075.8699,717.3865,526.0794,1022.5052,43,1360.3112,996.6291,0,10,0,0,0,1,0,0,0
3,633,5,11.4,3035,1277.4733,61,1,1667.398,1117.4544,23607.0593,1520.2285,4695.1645,1806.426,1205.4376,6314.5409,1684.4804,3041.1756,463.2293,1252.8513,2.5,577.6005,921.5686,1031.8492,1083.3063,749.717,590.0339,1276.7874,3106.2602,979.505,721.768,491.3056,952.136,61,1438.7832,958.038,0,10,0,0,0,1,0,0,0
8,838,3,11.1,4078,1444.5926,58,1,1888.4286,1072.4007,24527.7725,1603.9478,4840.2558,1787.2261,1188.6045,6466.7229,1793.2133,3135.2472,502.8437,1273.8288,2.9,575.7081,885.0045,1034.9466,1123.1712,746.4542,560.8337,1212.5674,3474.2322,949.181,646.2371,456.5025,1005.3613,38,1426.9272,999.2925,0,8,1,0,0,1,0,0,0
5,1061,5,10.5,4542,1395.8707,59,1,1988.51,1147.482,28141.6921,1721.9095,5249.5735,2252.7898,1272.3445,7265.21,2193.4319,3667.8887,544.674,1293.2785,2.9,621.7767,895.069,1014.6019,1275.0048,793.973,579.2001,1362.236,4158.2385,1158.3028,704.5431,422.1207,1076.0039,32,1632.6502,950.6102,1,7,0,0,0,1,0,0,0
12,805,7,10,2995,1449.3971,58,1,2088.0883,1084.4471,29824.2205,1760.2883,5415.2726,2347.6966,1177.2549,7576.3992,2333.0841,4115.3938,575.7079,1358.4367,2.9,598.5638,875.944,1011.6915,1255.8457,806.3276,587.1479,1291.7215,4636.3822,1079.1351,705.8139,466.3745,1058.8286,22,1639.7037,926.5343,0,10,0,0,0,1,0,0,0
13,669,7,9.4,3154,1444.5742,60,1,2089.3445,1130.8852,29697.6009,1703.3498,5519.7886,2214.8539,1121.9106,7551.7156,2255.6618,4145.7147,489.0194,1351.8805,2.5,556.8518,870.3043,1020.1103,1259.5105,764.9383,584.3367,1293.2218,4679.1621,1033.9423,726.3305,425.5376,990.7331,20,1627.3544,881.7506,0,10,0,0,0,1,0,0,0
2,757,8,8.6,3333,1362.1081,54,1,1815.7893,1068.0481,28920.8624,1629.6468,5389.2607,2164.641,1026.9124,7404.933,2153.2768,4116.2023,531.4529,1270.986,2.6,547.1799,881.7218,931.1976,1113.864,774.7888,576.4994,1209.4011,4492.0507,998.8702,616.67,438.6303,946.0389,20,1570.8511,846.9538,0,7,0,0,0,1,0,0,0
8,718,10,7.8,3058,1217.8167,53,1,1474.3859,957.1802,27781.529,1660.0222,5087.1031,2075.6881,919.9392,6965.6572,2084.0131,4154.8462,503.2522,1284.2168,3.4,467.0494,859.734,836.3819,1057.0116,719.9201,543.1615,1123.5515,4271.5066,866.5346,612.9455,403.1683,877.3236,16,1482.6925,802.193,0,9,0,0,0,1,1,0,0
5,448,5,6.6,1653,999.2208,53,1,1249.2336,864.2743,26257.3025,1440.5426,4531.7843,2001.7288,838.9839,6738.0309,2079.3717,3982.0954,347.9926,1155.4084,3.9,377.5483,798.4725,836.2038,910.4925,646.4978,514.176,1039.7418,4108.2166,721.3472,555.8509,361.7111,768.5244,16,1375.5322,695.0152,0,8,0,0,0,1,0,0,0
3,261,6,5.6,653,956.5848,49,1,1114.7297,824.5215,25940.8066,1406.0209,4326.7609,1993.8414,874.0554,6637.9566,2055.6971,3956.9111,387.6494,1141.5234,3,367.3674,818.8631,797.1239,854.7327,649.043,501.5896,1024.6871,4183.0214,683.0691,585.5706,382.2115,766.633,15,1380.5972,683.6729,0,1,0,0,0,1,0,0,0
1,114,5,5,0,821.1465,49,1,1113.2776,861.4059,25586.3163,1396.5891,4147.3627,2004.6647,887.3363,6592.0025,2012.2348,3916.8376,385.5374,1140.2965,2.8,406.0835,832.2344,806.2363,898.7139,662.3391,512.6826,1047.5709,4154.4273,734.3385,608.8768,367.8317,783.3349,8,1362.1976,702.5074,0,6,0,0,0,1,0,1,0
0,61,1,4.4,0,776.6509,49,1,1100.3218,854.622,25229.8368,1340.0354,4052.0435,1966.8224,880.446,6495.8753,1974.1451,3864.7551,399.5937,1167.269,1.8,424.9076,805.6559,777.3695,892.3634,649.7567,506.6543,1016.436,4162.0487,771.3144,595.6065,388.276,782.4571,7,1374.1113,666.7603,0,0,0,0,0,1,0,0,0
0,48,1,3.8,0,760.2004,53,1,1074.7011,864.1994,25132.746,1345.5416,3987.7002,1955.5436,870.0304,6443.7048,1986.2049,3845.0995,397.0403,1190.3293,2.4,440.804,835.2079,808.3452,898.519,656.8962,492.8527,1020.6101,4152.5103,742.7466,572.1927,383.7844,769.2202,15,1416.4411,657.1546,0,0,0,0,0,1,0,0,0
0,53,0,3.2,8,784.5701,57,1,1091.4338,859.263,24832.3429,1353.5114,3882.8565,1960.3697,865.0217,6336.397,1979.5088,3808.4173,418.2536,1184.3438,2.3,412.2817,844.7144,827.5281,911.6299,650.9167,474.5019,1025.6953,4087.4531,742.8514,570.8853,403.2868,786.9406,10,1423.8291,656.3836,0,0,0,0,0,1,0,0,0
1,102,0,2.6,707,720.7065,60,1,1013.1858,849.3379,24628.8144,1349.3534,3781.0361,1977.4522,872.1101,6303.5749,1972.3799,3765.3526,429.3417,1210.6242,2.4,406.2947,858.5427,829.7533,898.4919,660.6485,498.8128,1025.6298,4061.4802,732.8794,567.2012,396.0366,787.8677,13,1418.1851,633.2669,0,0,0,0,0,1,0,0,0
0,211,0,2.2,990,736.6495,61,1,998.8433,907.2535,24409.0549,1364.8964,3721.7822,1983.1429,899.222,6246.5476,1960.7595,3685.141,410.6614,1174.486,2.6,402.2829,826.2462,829.2518,897.5107,667.2133,553.8984,975.9426,4037.8168,780.2414,628.5074,421.7811,811.6827,15,1408.9685,669.0848,0,0,0,0,0,1,0,0,0
1,511,1,1.8,2684,919.7897,57,1,1035.6761,1002.6154,23653.4176,1402.3869,3626.0527,1948.082,965.5328,5992.524,1896.871,3485.4197,482.1026,1250.0417,2.5,484.4562,772.2888,883.3919,1060.5075,661.0039,582.0327,1090.8381,3846.5949,805.592,659.1517,416.4113,837.6408,17,1455.4864,762.4211,0,0,0,0,0,1,0,0,1
