"y","station_dist","station_type","rain","wet","snow","cloud","temp.sqr","sunny","semester","past_rent","X1_2","X2_3","X3_4","X4_5","X5_6","X6_7","X7_8","X8_9","X9_10","X10_11","X11_12","X12_13","X13_14","X14_15","X15_16","X16_17","X17_18","X18_19","X19_20","X20_21","X21_22","X22_23","X23_24","m10","m30","m35","m45","m55","m65","m70","f20","f25","f35","f60","f70","bus_passenger","sub_passenger"
7,128,0,0,64,0,0,396.01,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,247.7368,2261.1793,1668.5374,1192.2213,915.5894,470.1504,897.4236,7081.9098,4469.637,1440.8167,729.5069,1266.236,576,3147
0,116,1,0,66,0.9,0,34.81,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188.9597,1873.0247,1252.4584,1018.5976,672.4899,399.9857,776.4063,5171.3159,3727.7916,1237.5518,597.0756,1185.1341,30,9
0,232,0,0,79,0,0,4.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.3232,1881.7745,1203.0709,967.0917,721.2097,399.5544,840.6509,5225.0285,3790.0363,1184.8271,649.5478,1224.8139,105,1
1,116,1,0,65,0,8,0.36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,202.3655,1838.0749,1376.6638,989.6359,747.4476,402.0156,792.3657,5051.6276,3811.9513,1230.2189,650.603,1224.1982,145,268
0,232,0,0,59,0,0,204.49,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.7181,2019.2958,1401.6776,967.7024,827.4812,429.0285,773.4004,6676.8388,4271.3223,1265.4212,602.261,1120.5618,196,0
0,232,0,0,82,0,5,462.25,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189.4965,2074.1752,1340.5971,981.8692,765.0952,422.1816,799.2174,6266.0482,3933.9501,1265.6732,601.5244,1205.5063,79,0
0,113,0,0,43,2.6,4,26.01,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,313.4034,1731.9488,1518.3797,1289.136,976.3638,523.0802,931.8752,5844.6262,3081.3537,1492.9907,760.2064,1369.8196,471,1904
2,83,0,0,82,0,0,11.56,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.1279,1892.2518,1241.0802,1059.3691,750.8911,407.4201,830.993,5628.1519,3818.9222,1284.2518,617.3194,1228.2594,9,0
1,113,0,0,23,0,0,576,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,209.6553,2105.3382,1876.57,1441.7794,1015.0026,513.5649,963.985,7217.1177,4295.1112,1812.0037,837.1993,1410.1587,929,4412
1,83,0,0,77,0,10,556.96,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,222.3975,1709.1697,1489.8967,1393.0451,1085.5154,500.5517,894.529,7057.3548,3019.8394,1404.6366,810.3345,1247.1391,564,2395
2,116,1,0,64,0,7,0.01,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.9773,1858.8293,1368.4038,940.9019,770.5413,381.817,847.9087,5594.4594,3757.4155,1245.7658,598.7582,1226.0572,174,916
7,232,0,0,62,0,10,734.41,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,382.4948,1881.7464,1517.3075,1092.5352,863.3272,398.3817,762.023,5021.6124,3298.4654,1390.0283,683.4354,1134.2069,409,1637
0,17,1,0,79,0,0,22.09,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.1437,1881.5406,1310.8939,1015.2265,727.3835,415.0154,875.5093,5778.8239,3878.458,1300.0561,617.1678,1245.2851,20,0
5,37,0,0,83,0,10,615.04,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189.2079,2026.005,1441.1618,974.1051,745.7788,394.2137,777.5923,5901.3122,3885.6328,1245.8698,617.0883,1193.6285,23,0
2,37,0,0.2,70,1.9,7,50.41,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.4478,2013.3172,1506.6054,1128.3124,824.8599,432.9193,803.2165,5586.1063,3714.2271,1373.1271,674.0725,1187.6891,375,1837
0,554,0,0,52,0,2,2.56,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,285.4981,2184.1977,1517.9514,1018.9438,768.3721,419.993,847.7328,6681.5873,4294.2965,1359.6114,648.7939,1247.6808,389,2514
0,554,0,0,69,0,2,817.96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,280.2877,2117.5097,1533.9654,1073.214,838.8452,433.6053,855.6798,6574.0289,4224.8261,1448.3726,722.5289,1297.6225,540,2739
0,611,0,0,79,0,10,723.61,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.433,1953.3883,1384.1463,928.4459,755.0546,418.0419,778.3445,5801.9455,4038.7363,1321.8142,629.3536,1192.1751,58,0
0,128,0,0,78,0,9,125.44,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209.1441,1886.5995,1305.4407,1052.5204,757.3172,361.3921,843.4105,6349.5088,4127.2975,1391.9807,620.4952,1226.4933,97,680
0,611,0,0,83,0,8,610.09,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225.7658,1894.1662,1391.9922,996.6894,766.1801,410.3425,737.4343,5568.9889,4092.0172,1312.094,597.0631,1205.1646,43,16
2,17,1,0,59,0,2,123.21,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,328.6302,2177.2304,1551.4014,1201.9771,857.5193,371.0588,846.1504,7120.6489,4522.2335,1406.8325,642.2837,1183.6973,562,2628
30,611,0,0,66,0,4,571.21,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,225.009,1712.0811,1554.9761,1325.2064,1109.3817,533.2095,1037.8069,6134.5713,3165.0086,1497.7167,746.6761,1301.4866,426,1977
1,17,1,0,91,0,10,470.89,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,242.0351,1910.5731,1530.9835,1166.5795,838.8949,428.6573,801.6651,5455.6937,3685.3538,1536.6367,713.3933,1145.9141,368,1666
24,232,0,0,76,0,0,64,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268.3193,1732.3723,1396.6048,1202.3319,970.2951,450.0979,911.3789,5987.4862,3399.9067,1399.5616,733.6826,1355.4717,808,4790
2,17,1,0,51,0,7,453.69,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,337.8345,1592.0974,1491.0932,1261.2532,1026.9888,529.8617,932.5412,6132.622,3024.5849,1498.3942,850.8621,1328.7084,362,1705
7,128,0,0,50,0,0,67.24,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,267.7587,2136.3434,1623.7999,1257.3935,905.8415,403.0054,887.1648,6921.8972,4407.2734,1496.683,725.7208,1215.3719,640,2943
1,51,0,0,83,0,0,428.49,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.4571,1897.0864,1460.2712,1051.0565,817.7186,412.3907,788.5879,6576.4472,4120.7306,1275.854,635.1558,1153.1038,194,419
0,554,0,0,67,0,1,734.41,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.4643,1979.9586,1332.8801,939.0085,761.1554,419.4741,802.705,5762.9129,4038.1341,1277.9251,650.4034,1178.5561,77,0
0,51,0,0,97,0,10,127.69,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,204.4466,1834.178,1266.6615,988.7503,811.3004,400.583,743.2827,4859.8265,3314.1015,1211.6897,666.0773,1184.5512,204,918
4,83,0,0,35,0,9,249.64,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206.1262,2149.822,1421.4387,975.3839,808.9618,413.6513,785.0196,6260.3807,3742.8871,1235.0188,632.1496,1095.8898,152,1
2,17,1,0,61,0,0,44.89,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,183.8924,2187.4084,1747.1085,1287.7884,1013.9477,458.1529,875.7222,7079.9838,4463.039,1574.9776,696.198,1328.3148,763,3113
0,113,0,0.8,89,0,10,141.61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,263.8456,2009.993,1469.4353,988.0823,836.2015,435.7634,841.39,6187.5491,3894.2387,1356.0242,631.2568,1208.4905,416,2311
10,116,1,0,59,0,3,368.64,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,349.2228,2487.4173,1765.0836,1222.1769,912.7037,447.8776,871.3678,8479.0063,4891.7801,1522.183,760.4266,1175.6937,623,4234
2,116,1,0,81,0,5,734.41,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.9776,1946.3214,1348.5704,971.6437,782.5462,397.2239,813.6642,5905.1465,4017.7024,1286.252,613.6755,1197.3748,127,269
5,37,0,0,90,0,9,723.61,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.6963,1937.7005,1352.6712,921.4681,775.9806,408.028,813.7229,5555.8545,3930.1373,1280.3953,647.7523,1247.0003,50,0
6,128,0,0,80,0,9,745.29,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,253.9288,2222.7222,1498.9243,973.1982,799.0547,428.7247,883.627,6352.7042,4220.6313,1382.0763,679.0481,1295.0817,509,2643
9,116,1,0,84,0,4,605.16,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,250.7236,2323.7311,1619.7585,1016.1872,931.3891,421.7856,810.196,6469.4952,4576.5541,1441.6712,672.9924,1295.6611,781,3413
6,37,0,0,37,0,6,566.44,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,369.542,1618.292,1569.8239,1411.5252,1095.4684,566.5728,1000.2767,6200.9493,3219.2045,1492.4015,874.8862,1319.8582,485,2123
0,554,0,0,25,0,7,479.61,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,308.2809,1656.8425,1492.7338,1356.1318,1003.6435,564.519,972.8598,5631.9292,3151.2079,1482.3634,800.2269,1230.1474,513,2311
2,17,1,0,64,0,5,26.01,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.477,1900.4809,1369.685,1119.2685,827.5287,454.9657,872.2087,5470.8771,3735.3983,1335.2616,649.1649,1136.9591,453,2292
0,128,0,0,57,0,0,10.24,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.2836,1979.5088,1353.5114,1025.6953,827.5281,403.2868,844.7144,6336.397,4087.4531,1423.8291,650.9167,1184.3438,53,8
5,113,0,0,74,0,2,739.84,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320.8267,1599.3476,1538.6473,1255.8809,1007.6628,536.8353,932.2002,4524.3431,3058.8618,1322.9603,736.9532,1382.5488,585,2892
0,17,1,0,44,0,9,3.24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202.0064,1872.3865,1199.7778,1011.2063,788.7443,424.4455,852.8834,4836.0197,3503.7276,1231.6094,623.559,1198.5973,97,478
4,83,0,0,69,0,0,108.16,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211.0884,1896.4262,1398.3297,1007.2418,690.9958,397.4715,783.8837,6363.4523,3962.3648,1342.4933,599.729,1145.6891,23,0
2,116,1,0,80,0,0,327.61,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.3726,1970.9298,1427.4006,992.983,759.7462,426.4159,791.675,6771.8927,4165.2013,1335.4556,671.1533,1224.909,200,2
0,51,0,0,85,1.8,2,0.04,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228.1102,1193.258,979.6146,852.3892,664.2295,380.2017,759.2405,2831.2075,2028.8124,895.3804,584.5499,1071.7272,8,0
1,51,0,0,56,0,1,13.69,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,217.461,1936.3838,1344.3134,1087.7285,757.0327,431.1636,788.5897,4375.7407,3476.0931,1288.0071,645.6215,1145.6032,672,3655
2,554,0,0,50,0,7,625,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,265.9974,1928.1301,1558.2481,1215.5995,841.3643,462.375,746.2404,5561.9106,3634.8088,1463.1099,801.4236,1148.2783,450,2346
1,83,0,0,75,0,6,750.76,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,275.3523,2532.6223,1733.4893,1193.6481,890.8359,445.4492,903.8907,7155.3855,4867.8901,1540.6361,725.4613,1314.2174,544,3504
0,546,0,0,90,0,6,50.41,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,199.958,1948.8333,1475.7024,1037.8957,782.2867,387.2392,821.4086,6653.342,4082.2175,1291.5434,638.3392,1211.0053,384,1474
3,232,0,0,55,0,0,2.25,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,211.2101,1786.2699,1439.8056,1363.0256,1079.3546,495.6763,896.7943,5583.7533,3335.0099,1578.2098,790.1841,1446.0564,858,4021
2,546,0,0,64,0,4,942.49,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,326.2189,1706.2514,1610.6967,1236.1656,898.5896,493.8821,900.3873,4980.9397,3138.2963,1452.5735,707.7521,1352.0229,732,3292
0,113,0,0,88,0,0,56.25,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.2044,1960.4948,1388.1529,1059.0718,709.5699,402.33,857.5675,6369.1746,3953.67,1352.7979,621.4872,1207.4895,107,718
11,83,0,0,46,0,3,475.24,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,224.3872,1780.4881,1599.826,1359.3768,956.893,433.0733,894.4443,6806.4286,3278.8664,1486.7983,682.4362,1316.4946,787,3929
0,113,0,1.9,100,0,10,345.96,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.9213,1892.257,1262.0509,977.2691,752.8767,428.5792,776.2788,5751.5396,3596.199,1272.6994,663.5374,1187.8188,149,564
20,116,1,0,50,0,7,655.36,1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,232.8892,1615.1657,1565.5179,1314.882,1068.9064,551.4493,922.6607,6712.6662,3126.4874,1490.388,806.1625,1467.5707,639,2754
0,116,1,0,53,0,0,38.44,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.4778,1626.6538,1173.6414,939.3256,665.5054,381.7417,791.5813,3708.6553,2696.6352,1074.8205,600.9587,1111.1948,9,0
2,546,0,0,60,0,7,900,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,214.7726,1696.0032,1614.3176,1227.9327,1078.6772,475.7558,925.4256,5216.2105,3246.1191,1389.5619,770.5358,1440.318,655,2743
8,17,1,0,66,0,9,864.36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,157.9937,1590.2649,1533.4264,1246.5349,1116.3316,517.7958,1006.8186,5019.0846,3008.7561,1478.9348,836.5857,1351.6616,615,2544
1,17,1,0,74,0,7,12.96,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,249.0596,2287.0944,1584.2896,1106.5131,883.2259,429.3447,858.7695,6463.4284,4182.3076,1319.3999,648.5974,1170.4733,513,3527
6,128,0,0,80,0,8,213.16,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.9619,1933.1051,1384.1113,1030.0364,798.302,417.0896,751.3919,6473.454,4105.2985,1279.4229,615.39,1144.6291,196,405
0,546,0,0,66,0,7,800.89,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,268.4717,2174.0819,1605.723,1114.5076,880.6463,417.861,809.4802,7229.5052,4308.1832,1481.9806,705.0627,1218.3741,518,2916
3,17,1,0,82,0,8,501.76,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213.3366,2285.9459,1645.5389,1005.379,760.135,396.0092,765.3923,7031.8943,4404.2159,1402.2127,666.9643,1177.8604,189,3
3,546,0,0,59,0,3,259.21,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,266.7647,2267.6647,1547.745,1130.3086,815.2945,406.0538,797.8188,6845.8864,4417.4934,1489.4095,690.7979,1377.7065,601,3216
2,116,1,0,77,0,0,30.25,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.8736,1947.5913,1309.3827,945.3519,748.9636,422.2796,794.1947,5762.2438,3742.012,1185.691,615.3247,1198.4656,85,576
1,113,0,0,80,0,7,412.09,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.9352,1907.4617,1351.6416,1008.9935,742.774,400.0263,801.2224,6472.066,4023.413,1408.186,635.6487,1147.236,45,0
3,37,0,0,65,0,0,110.25,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,155.8705,1996.5393,1417.7302,1091.1665,818.7387,429.7153,780.8239,6632.8382,4123.6003,1362.7619,641.7041,1170.6312,386,1491
2,232,0,0,74,0,10,670.81,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,268.0356,1877.5444,1488.4128,1086.705,817.596,465.7066,842.3451,4643.2229,3292.3698,1313.3072,726.6112,1204.9418,387,1700
0,113,0,0,81,0,10,729,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,179.5757,1761.0084,1398.2215,1237.9739,1094.9355,508.0261,901.7763,4937.8348,2979.7923,1459.1917,809.4374,1302.4755,520,2043
2,113,0,0,61,0,0,44.89,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,183.8924,2187.4084,1747.1085,1287.7884,1013.9477,458.1529,875.7222,7079.9838,4463.039,1574.9776,696.198,1328.3148,763,3113
7,116,1,0,59,0,10,538.24,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.0447,1857.4332,1369.1256,1070.5816,784.0688,413.2553,821.1202,6213.6408,3968.7119,1351.864,642.5087,1229.1322,250,963
0,51,0,0,69,0,6,501.76,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198.8446,1916.3591,1391.5698,1070.6911,804.115,391.8743,827.6371,5659.4729,3976.069,1273.1529,669.6831,1262.2069,252,972
2,232,0,0,27,0,2,81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,260.5711,2035.7988,1659.621,1199.4459,909.3316,464.5932,855.9011,5056.93,3881.0444,1497.8363,762.7413,1197.5395,513,2179
0,546,0,0,74,0,10,519.84,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,319.957,1671.6637,1525.2197,1293.0549,1113.827,539.6945,997.414,5998.284,3158.6925,1450.5111,832.9015,1344.8423,544,2395
1,51,0,0,26,0,0,580.81,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,286.6516,2063.9586,1744.5716,1034.6025,823.6981,471.9478,796.6604,5241.8125,3662.982,1609.3908,814.2274,1194.9442,455,2235
0,37,0,8.2,98,0,10,316.84,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,183.7735,1893.8587,1439.3367,1033.1189,767.5948,414.4751,798.1655,6474.2933,3948.2524,1308.3502,639.7884,1109.99,291,911
1,83,0,0,73,0,0,259.21,1,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215.7515,2023.0692,1325.4387,992.5759,794.0829,393.9564,860.3935,6748.8203,4298.9992,1299.7007,668.7335,1198.5513,88,0
6,37,0,0,44,0,0,462.25,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,204.4556,1735.5416,1537.246,1288.0606,1022.9402,442.1138,948.8968,5870.2863,3021.0133,1539.3093,810.8732,1304.1772,615,2411
0,17,1,0,86,0,0,6.76,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186.7458,1878.6566,1209.3552,988.4772,675.0877,412.9526,838.4911,5220.7111,3781.905,1231.7046,629.5479,1214.7295,23,0
3,51,0,0,54,0,3,129.96,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,250.5434,2219.1643,1597.0218,1072.9431,831.7284,474.729,856.1341,6922.2226,4458.0861,1380.6171,675.7371,1154.0533,499,2507
0,546,0,0,32,0,0,16.81,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,268.8236,2429.1579,1727.1437,1205.3543,895.8972,505.19,927.2118,6962.4837,4586.4683,1551.8914,725.355,1110.2988,565,3051
1,554,0,0,91,0,9,158.76,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.0234,1915.9753,1392.1673,1088.4375,793.4892,413.0258,824.6108,6301.3007,3901.6611,1398.8564,618.898,1281.3801,212,1033
2,17,1,0,92,0,10,566.44,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,318.2113,2217.6499,1655.4025,1138.1021,895.4921,436.1939,847.005,6571.4349,4302.7521,1423.2366,725.6437,1159.4802,577,2319
0,51,0,0,86,0,3,625,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.6351,1916.9568,1300.2028,920.0737,704.6408,454.505,738.8676,5174.6497,3725.1468,1222.7404,631.8842,1139.6072,129,690
0,554,0,0,84,0,9,252.81,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226.3521,1834.2786,1294.548,1026.3969,772.9865,417.6328,825.8216,5818.3778,3712.7164,1256.5904,626.4568,1220.4943,126,532
1,113,0,0,89,0,7,515.29,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.994,1850.3238,1359.5622,1061.8005,850.6125,412.0265,807.6853,5324.153,3704.317,1478.8343,651.5173,1398.5411,499,2678
3,51,0,0,58,0,9,193.21,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,246.9735,2474.8002,1972.7968,1241.5968,893.5718,457.2768,923.9964,8361.2722,5004.7402,1607.159,732.5589,1218.142,636,3970
8,128,0,0,82,0,6,533.61,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,197.4118,2175.7413,1594.7118,1028.9738,833.0752,376.2097,759.047,6335.9624,4441.5095,1290.3535,679.6796,1151.6769,491,2581
1,554,0,0,53,0,10,756.25,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,180.8985,1725.5105,1605.6557,1320.1778,1079.2533,550.4699,935.648,6318.4689,3097.4791,1411.1472,828.2149,1245.4203,631,2573
0,17,1,0,78,0,9,772.84,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.2945,1901.5534,1332.2261,919.9839,782.8372,392.1486,738.9408,4835.8601,3452.8865,1174.4169,590.3949,1227.1037,103,575
0,232,0,3.7,97,0,10,327.61,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.4853,1855.7316,1312.3421,958.0431,754.0143,403.2332,846.8359,6119.2569,4034.2958,1313.9271,627.5827,1197.8353,107,553
1,554,0,0,56,0.1,2,68.89,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,236.4515,2278.7324,1876.0625,1254.0143,963.3003,462.7067,925.1423,7358.9946,4576.6504,1458.5844,693.4802,1217.5082,746,3263
9,128,0,0,72,0,0,320.41,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.2999,1918.0593,1363.9255,1062.4942,817.208,402.8186,857.7614,6464.6979,4098.4982,1340.7318,634.9105,1146.0327,381,6
0,83,0,0,63,0,0,44.89,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198.2061,1837.5777,1248.0668,933.6677,720.9416,368.0486,774.3489,4880.811,3773.7961,1237.1614,643.5751,1150.6741,29,5
1,51,0,0,39,1.8,1,11.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,349.8957,2225.0203,1756.2422,1323.1985,935.1161,537.3022,960.0677,5971.6689,4064.8631,1701.2272,824.5721,1225.5133,691,3079
2,17,1,0,81,0,4,756.25,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,239.7435,2283.6046,1602.9443,1110.2903,901.3602,406.8517,802.9457,6571.0372,4544.8474,1394.4704,692.7603,1336.0318,670,3802
0,611,0,0,88,0,5,501.76,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.5148,1927.6289,1283.8709,959.0093,845.9707,438.7482,769.2323,5537.3336,3881.3738,1422.5464,625.8374,1324.0093,234,963
0,83,0,3.8,100,0,10,501.76,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309.5675,1650.3293,1390.9651,1197.0363,949.8757,489.8473,938.447,4798.5461,3225.6698,1352.8374,804.6825,1489.2852,697,3042
