"y","temp","rain","wind","wet","cloud","temp.sqr","sunny","semester","past_rent","X1_2","X2_3","X3_4","X4_5","X5_6","X6_7","X9_10","X10_11","X11_12","X12_13","X13_14","X14_15","X15_16","X16_17","X17_18","X18_19","X19_20","X20_21","X21_22","X22_23","X23_24","m0","m10","m5","m25","m30","m35","m40","m45","m55","m60","m65","m70","f15","f20","f25","f30","f40","f45","f50","f55","f65","bus_passenger","sub_passenger"
25,26.1,0,2.8,42,0,681.21,1,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,433.6577,200.1494,1422.1941,3544.609,2126.0016,1819.7098,1281.2393,1359.9556,1052.0588,707.7917,501.2408,911.949,2018.5079,6737.5333,4037.7664,2084.6398,1145.9865,1227.3944,1009.3456,997.0908,620.3586,1019,4782
26,24.3,0,2.2,49,0,590.49,1,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,432.1034,199.4317,1493.4824,3944.9003,2215.4135,1853.5796,1387.1073,1372.9901,1032.2494,661.8267,510.3267,883.1729,2080.4702,7194.3965,4252.3331,2294.7504,1131.0769,1165.6169,1033.3812,845.1582,606.1088,847,3292
7,22.9,0,2,57,0,524.41,1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,455.8928,210.4117,1477.9398,4056.8833,2211.9582,1766.8854,1268.1759,1366.5443,983.0963,646.8383,471.9134,816.2222,2064.9271,7282.7371,4234.1263,2196.3928,1109.9504,1141.1047,951.1428,841.3098,609.0295,702,3231
11,21.9,0,2.8,65,0,479.61,1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,481.7647,222.3526,1468.5025,4054.9138,2170.7935,1729.6805,1269.1604,1331.2051,976.2082,639.2393,482.4392,805.583,1806.8583,7242.0279,4229.7634,2092.4798,1012.064,997.4835,880.9767,837.812,602.4622,738,3277
9,21.3,0,2.8,67,0,453.69,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,610.3724,281.71,1344.2033,3909.1649,2109.5605,1714.7915,1168.1207,1247.3793,918.4897,602.1616,445.8638,775.2643,1597.3643,6845.8398,4141.0547,2087.9822,949.6118,919.8529,783.7986,781.112,590.7642,763,3311
6,20.9,0,1.6,71,0,436.81,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,371.2322,171.3375,1123.3985,3841.0433,1964.939,1504.9074,989.4519,1134.6005,851.134,569.4626,395.898,760.4719,1322.1744,6469.2964,3967.0928,1999.3756,785.878,828.1996,764.4994,649.5077,523.0478,538,1888
6,20.2,0,0.6,75,0,408.04,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336.1464,155.1445,961.661,3804.6651,1943.8042,1359.1836,990.7604,1079.4825,840.3542,560.0582,422.0237,783.8903,1265.8422,6377.5316,3900.7991,1951.4998,762.5951,808.3668,742.8197,654.2414,522.0684,207,491
7,19.7,0,1.1,75,1,388.09,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335.8811,155.0219,911.0197,3717.9077,1871.5625,1342.7238,962.5153,1024.5411,821.0166,561.4154,415.7668,789.6749,1258.1172,6248.7809,3895.7217,1992.0894,780.2927,809.965,765.6615,660.9053,505.012,136,0
0,19.2,0,1.2,73,0,368.64,1,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336.7913,155.4424,842.6842,3710.3234,1861.4057,1359.8647,915.0799,1018.3632,817.2835,553.0683,417.5903,793.686,1221.9798,6172.6842,3883.1045,1968.2979,750.9413,783.8999,768.0675,632.2924,509.5394,67,0
2,18.5,0,1.7,78,0,342.25,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355.2366,163.9552,791.2808,3703.2128,1849.7347,1370.2478,896.396,1030.5855,808.0174,551.1239,422.7378,793.9927,1159.4997,6160.2366,3897.4075,1951.5557,749.2217,784.5812,744.9176,616.098,499.2671,51,0
1,17.9,0,1.1,81,0,320.41,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350.4557,161.7484,788.9258,3608.8626,1835.301,1353.931,894.9182,1039.4187,808.173,534.1617,414.4058,792.7568,1196.7811,6116.1945,3862.5996,1952.0608,774.1422,792.4566,752.8658,614.7419,508.8585,44,13
4,17.4,0,1.3,84,0,302.76,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381.1567,175.9187,709.5406,3633.6323,1851.5436,1310.9869,924.2856,1013.1383,807.7868,552.4159,390.088,825.3573,1144.9477,6006.8428,3805.2745,1963.0059,767.386,763.3429,796.029,627.5276,521.2569,91,633
6,16.9,0,1.8,86,0,285.61,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.4386,171.8942,762.747,3557.4194,1807.4216,1303.1775,938.3728,1021.3004,816.5451,538.6123,415.3136,808.3775,1092.8435,5950.2752,3721.633,1891.4741,779.5722,791.2316,823.1666,643.6296,545.2078,205,958
11,16.8,0,1.8,89,0,282.24,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440.5007,203.3077,909.5519,3386.182,1789.5028,1407.0154,1060.0914,1152.2175,870.7936,605.7729,437.4821,834.8883,1136.266,5695.7572,3533.572,1874.3134,887.8389,889.8935,928.9985,712.9137,578.7527,525,2667
13,18.6,0,1.4,84,0,345.96,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524.4664,242.0609,971.1102,3082.2918,1677.7844,1366.9338,1073.5127,1219.757,973.2058,645.5848,474.8165,930.6924,1274.4689,5646.8392,3279.0937,1682.9401,979.3594,976.3451,990.0024,730.5503,569.2527,817,4539
5,21.2,0,1.8,73,0,449.44,1,1,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,586.656,270.7638,1018.9954,2852.3088,1654.9438,1398.5234,1108.437,1283.1647,991.4943,672.3152,538.6312,948.0437,1364.1277,5339.9701,3032.377,1639.2485,1025.5662,1020.0703,1015.8373,796.757,584.2891,514,2913
5,23.4,0,2.2,65,0,547.56,1,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,623.9772,287.9893,1093.2875,2852.2103,1666.8123,1453.5942,1137.7701,1261.47,1001.4202,728.1802,561.1754,975.9417,1582.5219,5564.2729,2983.4551,1695.6428,1076.5805,1121.5787,1029.4691,844.6636,617.3245,414,1937
12,24.5,0,2,61,0,600.25,1,1,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,571.9121,263.9588,1261.8151,2864.8434,1665.3388,1510.5004,1186.5289,1226.411,1031.8375,706.0833,533.8095,914.7941,1641.9698,5873.4699,3007.7066,1749.148,1162.0552,1187.5622,1049.1466,864.0251,576.0224,370,1863
12,26.4,0,2.4,49,0,696.96,1,1,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,597.3702,275.7091,1465.0966,2940.8598,1653.5523,1412.9692,1148.8254,1259.7044,1105.1252,685.3775,514.9751,970.9603,1837.7437,6048.8969,3047.6163,1814.2334,1163.8742,1165.2861,1043.6176,882.5864,604.0553,520,2331
22,27.3,0,1.6,47,0,745.29,1,1,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,601.4799,277.6058,1414.7886,2969.5626,1774.342,1540.9747,1143.7507,1265.4282,1143.4528,675.731,532.1265,959.9643,1813.3446,6105.3496,3059.6954,1850.1271,1194.4799,1127.9735,1095.5291,979.6741,593.1576,625,2749
22,28.2,0,1.5,45,0,795.24,1,1,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,683.4633,315.4442,1457.6435,2951.0955,1812.9333,1633.1506,1167.9031,1307.5907,1163.6652,731.4478,537.3305,935.8689,1909.3021,6079.6669,3232.502,1937.7948,1149.1567,1226.9206,1113.7011,949.4485,566.974,719,3213
19,29,0,2,41,0,841,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,602.523,278.0869,1384.8355,3172.7992,1864.183,1733.9002,1191.0072,1389.2706,1159.4099,709.8163,510.6211,964.749,1739.0329,6013.6421,3167.7428,1907.7706,1165.9674,1175.8769,1098.3562,957.1034,630.5313,788,3657
23,29.4,0,2.2,42,1,864.36,1,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,576.5602,266.1043,1276.1487,3212.8484,1864.75,1735.3202,1182.6813,1342.0586,1112.8296,743.3716,476.5198,994.6405,1792.6063,6096.5163,3321.1772,1838.1069,1129.1706,1200.0885,1074.1295,928.9345,557.6831,858,4358
19,29.2,0,2.7,44,3,852.64,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,530.0888,244.6559,1324.5948,3359.4449,1992.356,1716.0258,1194.1849,1309.0758,1026.5475,706.8527,503.1822,904.0694,1795.1474,5934.0713,3477.0969,1939.1907,1036.1547,1192.5722,1079.3957,938.8122,543.0233,841,4862
27,28,0,2.7,53,4,784,1,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,533.9354,246.4316,1397.3058,3638.1088,2170.318,1798.2514,1174.2223,1263.1522,1017.1511,707.4256,455.1551,888.733,1951.5253,6238.4753,3819.6736,1982.3911,1111.9153,1213.6906,1082.2978,889.2413,581.2569,887,4622
18,25.9,0,2.8,60,4,670.81,1,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,526.0547,242.7939,1432.9465,3908.2445,2310.87,1743.4328,1107.3833,1190.4425,1016.8601,659.0312,456.9895,922.9181,1925.9253,6414.1122,4085.5239,2029.121,1042.3253,1138.8973,981.6579,881.6548,599.06,744,3262
11,24.8,0,2,66,6,615.04,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,533.6292,246.29,1324.2351,4092.4688,2362.2101,1627.3085,1104.2687,1195.8228,996.2791,677.5896,476.2506,873.3363,1873.9798,6370.3376,4052.1048,1949.7628,943.6692,1105.0488,924.179,832.9134,612.3829,702,3171
8,24,0,0.5,67,6,576,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,540.5748,249.4959,1286.5876,4037.0114,2272.5802,1645.9985,1061.7066,1156.5323,919.9713,668.0241,449.5737,861.2706,1650.0569,6199.9241,3951.5304,1852.6298,931.138,1009.9178,844.1949,848.0069,564.3673,689,3175
1,23,0,1.8,73,8,529,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,526.2765,242.8963,1166.9773,3943.7649,2176.0601,1535.5699,998.5486,1071.8488,905.7713,603.6023,439.8437,808.8073,1538.3204,6131.3405,3827.6911,1814.1329,829.7517,931.8922,815.6517,769.5418,560.6601,739,3084
8,22.4,0,1.5,74,8,501.76,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,428.8476,197.9294,883.6942,3675.1206,2044.9818,1451.2627,932.9553,1057.7868,825.4335,549.3174,405.2652,763.0333,1215.1059,5749.9434,3473.5259,1693.9525,750.1302,794.9466,784.5199,659.9204,494.3367,441,2117
1,21.9,0,0.5,77,7,479.61,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370.8412,171.1573,860.5474,3607.7298,1913.8244,1363.5777,906.5813,1007.9968,775.0728,542.297,418.943,739.7411,1100.4999,5486.7068,3334.8322,1607.3559,774.9221,767.9037,760.2979,626.9613,493.4991,257,0
6,21.4,0,0.8,76,6,457.96,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399.0461,184.1748,811.9873,3529.2195,1880.0338,1383.7782,880.3457,1009.4481,816.5624,555.9354,414.88,791.1626,1055.1347,5388.307,3193.3608,1606.6832,777.9731,800.8276,758.1868,607.2549,493.6391,82,0
1,20.7,0,2,79,4,428.49,1,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378.2985,174.599,827.299,3451.0094,1826.425,1258.9033,847.9966,965.5253,768.7685,544.3952,417.6255,791.835,1027.5248,5268.9753,3133.2104,1601.5236,763.1577,800.3858,751.5732,617.1317,491.9142,71,0
2,20.1,0,1.5,82,3,404.01,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380.739,175.7257,782.5525,3358.235,1758.3055,1316.8433,863.5245,963.644,768.0236,554.091,444.0101,763.8912,976.3641,5135.8391,3057.2078,1631.5727,765.6401,791.5127,744.5719,625.9458,492.4123,19,0
1,19.8,0,1.4,84,1,392.04,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414.1457,191.144,799.172,3281.0605,1693.8369,1310.7555,826.6179,961.2608,779.7771,526.8989,438.4218,745.56,926.2754,5042.9246,3022.4694,1605.5511,777.6124,773.4666,738.576,610.462,470.8689,60,13
0,19.2,0,2,86,2,368.64,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426.7965,196.9826,704.4564,3159.3337,1682.4684,1294.8485,814.5109,938.5917,739.1008,548.725,423.5086,770.1865,892.2217,4902.2118,2977.0225,1589.919,761.0814,815.3579,737.4978,625.1665,487.203,101,521
3,19,0,1.4,87,2,361,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426.2466,196.7292,648.5318,3034.4068,1653.6148,1264.491,841.2852,911.6228,740.3211,499.508,413.1452,752.9449,832.0919,4801.2184,2885.7356,1524.6217,768.6397,779.0718,728.6842,623.2709,486.8272,103,505
0,18.9,0,1.6,89,3,357.21,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390.7941,180.3662,598.2599,2907.6416,1613.7699,1224.64,821.633,913.2773,706.4583,530.2772,381.6507,704.2443,833.8162,4611.3224,2781.2097,1478.4951,768.5799,787.1495,727.1777,602.3537,489.5633,120,691
1,20.6,0,1.8,83,5,424.36,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400.594,184.8892,615.0653,2798.2563,1588.4208,1185.3205,816.4024,899.801,742.6754,514.7748,378.7678,752.2624,861.4269,4508.6355,2689.0524,1453.6341,753.5314,793.8218,751.0124,589.7926,500.0011,176,926
6,22,0,1.4,76,7,484,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420.2642,193.9676,660.8251,2783.3279,1596.709,1196.4409,848.5439,942.8333,750.7304,529.6185,389.625,720.6513,927.8062,4405.1647,2660.4588,1449.0992,792.8323,840.2485,772.3605,625.4924,494.2323,202,1256
5,24.7,0,1.9,63,7,610.09,1,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,495.9112,228.8814,666.4485,2657.1923,1533.1704,1205.6597,889.2257,976.1016,757.8748,507.9733,347.9491,733.9628,948.924,4215.282,2657.9344,1419.8265,826.5759,845.6753,814.6043,653.5773,508.6087,190,1291
6,26.4,0,1.9,55,5,696.96,1,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,539.0981,248.8143,653.6301,2632.331,1562.8227,1285.0045,916.1036,1003.7013,776.814,532.3312,352.1439,695.8044,1162.8113,4227.5146,2561.2381,1485.1855,933.9354,908.1847,829.5615,738.0792,503.2054,253,1410
6,27.5,0,1.7,49,0,756.25,1,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,677.2692,312.5853,707.9422,2692.0909,1586.7084,1336.2121,975.449,1007.9885,800.3755,557.187,341.5145,773.2619,1236.2129,4300.0541,2658.2333,1472.4265,865.8768,905.1829,864.143,746.7206,561.0885,299,1628
6,28.8,0,2,49,0,829.44,1,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,674.0745,311.1107,743.0005,2680.3433,1556.7748,1294.5987,1037.0723,1002.6741,795.0182,552.3058,330.6119,699.7699,1391.2336,4463.4839,2734.7633,1472.5181,918.417,943.4179,853.1917,797.9403,573.0931,332,1744
4,29.5,0,2.1,45,0,870.25,1,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,581.9698,268.6011,791.5653,2633.8759,1570.4685,1339.088,1023.2207,1042.3704,792.8967,549.7122,340.4833,735.4199,1431.919,4464.9444,2747.6293,1489.6742,964.1554,950.6708,832.1126,800.2628,579.4723,345,1960
10,30.2,0,2.1,38,1,912.04,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,670.9934,309.6886,898.4364,2635.9074,1579.3517,1309.1155,1032.8506,1092.4797,777.7148,563.2097,389.3249,776.2707,1496.5841,4381.0362,2727.2886,1510.157,982.3811,938.2722,852.9839,758.7524,566.0388,453,2291
8,30.5,0,1.7,38,4,930.25,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,710.0211,327.7018,994.7412,2705.6617,1620.4054,1320.7199,1042.6209,1073.1948,763.0631,552.7575,382.2316,772.5652,1394.0612,4291.9522,2719.4003,1441.127,898.4771,942.2137,872.6485,705.7271,568.6497,425,2453
13,29.9,0,2.2,32,7,894.01,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,747.4727,344.987,1042.2401,2700.3048,1583.7658,1295.6593,1094.1351,1127.7508,756.5671,605.5389,378.7331,751.4674,1378.0322,4370.9132,2739.7423,1464.7176,922.644,914.2123,878.7825,699.6421,540.0379,459,2482
13,28.7,0,1.4,37,7,823.69,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,712.5557,328.8715,974.4246,2823.7247,1614.5327,1327.7119,1028.2859,1129.742,784.8834,615.4679,388.2342,761.0552,1326.4552,4535.3823,2714.9448,1480.3701,950.6816,928.8661,892.9919,700.6957,534.2877,371,2107
6,27,0,1.8,44,6,729,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,582.192,268.7035,970.5871,2970.5902,1655.9932,1362.3974,1014.7458,1093.1904,770.4026,645.4288,372.3933,745.4184,1259.7139,4613.7655,2776.0617,1517.6292,871.1029,949.9097,858.1431,711.3053,505.4346,339,1922
12,25.5,0,1.5,51,7,650.25,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,636.6541,293.8399,881.9738,3062.4457,1687.5619,1373.0115,1020.3097,1061.1664,754.8458,597.6762,385.1872,752.2178,1223.2066,4709.1419,2886.8278,1580.6803,830.3075,984.8676,856.571,700.1771,517.4894,345,2082
7,24.4,0,2,55,5,595.36,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,589.1949,271.9358,759.1877,3095.6851,1560.3101,1232.188,957.2232,1080.9662,805.1998,582.1415,390.6981,807.8784,1066.9871,4696.6332,2814.4155,1471.0657,784.524,964.4988,807.5842,669.7731,493.7509,425,2127
4,23.8,0,3,51,9,566.44,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,583.4249,269.2728,733.7258,2949.7441,1492.7354,1249.7475,885.3747,1046.9765,773.2725,566.8685,380.0383,775.527,989.6638,4385.9153,2736.0298,1395.1559,735.5885,915.9534,801.1071,674.9922,489.9511,367,2070
5,23.1,0,2.5,51,7,533.61,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,520.7546,240.3479,660.1419,2777.5139,1528.4076,1170.5771,829.1845,939.8171,717.9651,525.8445,347.839,716.1833,944.5544,4192.2061,2583.8647,1354.7642,662.4088,761.4632,762.5362,585.5786,464.6649,338,1229
3,22.7,0,3.4,49,8,515.29,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517.4138,238.8063,636.9019,2720.2566,1436.2911,1140.22,780.1965,886.0095,685.8947,505.6307,369.7636,726.6908,871.8933,4042.8078,2506.0826,1291.8366,669.4093,790.2007,741.0711,567.8153,459.7286,146,83
3,22.2,0,2.6,48,10,492.84,1,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465.1339,214.6768,592.7907,2553.2419,1399.76,1107.4621,770.1149,873.5779,676.2143,505.6807,359.903,738.6837,814.0928,3870.728,2426.9062,1249.4056,654.8479,758.8709,765.2748,559.2865,473.6607,87,14
2,21.1,0,2.6,51,8,445.21,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462.2968,213.3673,538.0342,2431.094,1349.8707,1062.382,770.6608,883.5093,669.6488,513.4304,373.7952,721.573,812.8867,3771.9608,2330.5698,1253.1249,646.9952,746.4126,764.7054,548.3268,471.1237,63,0
0,20.7,0,2.3,51,6,428.49,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458.265,211.5062,556.0171,2372.8706,1323.1719,1049.4499,790.9581,873.3488,688.5445,500.8374,376.1734,732.1742,807.4831,3721.6511,2303.1438,1238.6401,642.2157,733.2622,750.9517,561.684,483.1422,25,0
1,19.9,0,2.6,54,8,396.01,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498.7031,230.1701,551.6414,2292.8632,1276.7612,1039.1864,808.1869,882.3143,681.2416,513.2583,371.3528,755.7448,794.2485,3604.5026,2263.4351,1213.9574,632.0342,753.6477,749.8361,555.9441,494.2296,35,4
0,19.6,0,1.7,55,7,384.16,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488.8924,225.6423,498.8731,2196.7493,1267.0778,1003.7538,780.9398,877.6791,676.6491,514.6414,372.5848,769.3774,721.6881,3552.0073,2221.6376,1238.6184,638.9714,762.6779,768.2033,555.3073,497.891,86,415
1,19.2,0,2.6,57,8,368.64,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517.7698,238.9703,436.8703,2104.8368,1261.9835,989.0376,763.4304,888.9799,698.6049,513.6919,360.9469,759.552,703.2539,3472.3115,2183.9925,1226.7626,632.4387,756.6988,780.1794,586.5934,486.3248,91,434
1,19.1,0,2.1,58,8,364.81,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542.5873,250.4243,428.1953,1998.6423,1232.8975,974.7119,801.2448,857.1293,713.1145,512.0775,351.7076,763.3092,668.5946,3406.434,2062.7481,1182.2569,654.4759,748.5746,772.4784,554.9404,473.3299,95,570
1,19.8,0,2.2,59,9,392.04,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,586.9774,270.9122,404.4883,1929.4377,1205.4449,938.1008,791.6434,879.5286,691.5913,506.0273,325.6822,804.4385,701.1624,3310.8266,2030.1056,1176.4177,654.2959,717.8461,763.5606,574.1283,461.1851,143,634
3,20.6,0,2.3,55,9,424.36,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555.4363,256.3548,408.596,1859.3067,1146.2294,918.7374,824.4062,919.8095,707.6767,504.6497,353.3036,705.087,705.0554,3183.6321,2012.464,1120.1038,692.8648,752.3371,796.3816,594.1489,469.2942,126,771
2,21.9,0,3.4,53,8,479.61,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,616.7954,284.6742,476.6627,1868.3531,1163.945,947.2215,785.764,917.0395,712.402,516.6309,343.7256,715.2787,723.0985,3185.7131,1962.1152,1110.4594,726.7995,778.6229,790.849,586.9737,477.934,129,838
1,24.8,0,3,44,7,615.04,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,667.1937,307.9349,466.6305,1797.9406,1194.3841,995.4657,825.2848,902.255,725.8819,493.0315,325.6669,733.2676,762.1906,3244.8633,1966.4744,1116.6329,783.8822,784.7712,835.2356,606.3033,460.163,184,1032
9,25.5,0,2.7,42,7,650.25,1,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,674.964,311.5214,553.9323,1850.6263,1224.2503,1026.0406,872.0835,1000.0842,727.4007,533.4732,339.603,719.0287,795.0372,3226.7133,2003.9297,1137.9111,796.6879,838.9968,842.8625,661.2939,473.9344,243,996
6,27,0,3.1,39,7,729,1,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,665.1993,307.0146,640.2779,1878.3024,1191.9445,1008.3954,866.9365,966.9699,766.7088,541.4088,354.9914,790.2676,813.3722,3317.593,2043.8253,1123.1483,763.0152,898.639,818.8204,658.9276,501.027,211,1237
7,26.9,0,4,40,9,723.61,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,751.8648,347.0138,650.6918,1979.6706,1232.7063,1027.7476,765.9372,949.2184,763.6912,569.6176,365.5033,736.2318,957.2909,3368.2093,2142.3445,1231.5398,703.3104,898.8304,864.7417,680.1262,523.6302,248,1306
4,27.8,0,3.6,42,8,772.84,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,708.2487,326.8833,693.9365,2045.127,1324.5573,1069.3489,848.3153,1018.1851,696.5408,534.4921,375.5646,741.9084,1049.011,3321.2801,2122.0111,1255.2521,741.1555,867.4563,844.0183,700.9696,547.9879,290,1490
7,28.1,0,2.6,43,8,789.61,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,621.2687,286.7391,723.2377,2147.6498,1444.3915,1072.4849,833.1184,1000.2841,774.19,578.9087,390.8902,705.0825,1122.1811,3411.8567,2160.9878,1208.0269,777.2551,863.2005,813.7213,697.0951,483.0398,377,1556
7,27.8,0,1.4,43,7,772.84,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,712.0571,328.6413,793.8286,2283.3826,1426.7271,1114.197,823.4487,975.9693,779.146,585.2101,417.7262,774.2983,1184.5583,3663.659,2310.9271,1218.8814,776.5636,871.1925,844.399,690.8915,501.6091,408,1641
6,26.9,0,2.2,46,8,723.61,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,621.4189,286.8081,870.6116,2524.4877,1499.7017,1220.4607,853.0634,1017.6716,771.7326,586.1749,416.3405,718.3135,1240.041,3838.9118,2391.6712,1157.5009,725.9795,921.8741,875.4295,660.9779,510.6515,341,1580
7,25.9,0,1.4,51,9,670.81,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,553.3815,255.4063,875.4124,2677.3532,1572.9216,1182.3947,884.8041,993.9787,871.3517,569.1254,399.7732,756.7648,1130.6385,4025.7213,2508.0474,1291.3423,707.9319,955.767,838.2726,673.3174,527.7498,322,1536
7,24.8,0,2.1,57,9,615.04,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,579.4569,267.4416,933.48,2952.5317,1624.7748,1223.1621,844.7006,965.626,849.1238,573.4759,391.5458,759.5565,1129.5043,4149.4798,2591.9863,1295.8974,659.2344,853.8272,811.0969,678.1648,521.9761,296,1601
