"y","bus_passenger","past_rent","sub_passenger","temp","wet","f20","X8_9","m20","most_use","sunny","f0","m30","m25","dust","f25","m45","m0","m55","m5","m50","f70","f65","f40","f15","wind","f55","m40","f50","f30","f45","rain","cloud","f35","f60","m65","m35","m60","m70","temp.sqr","weekend","X18_19","X6_7","semester","X21_22","X1_2","snow","X7_8","X16_17"
0,34,0,0,17.9,96,6252.2622,0,4315.5196,24827.8049,0,360.3022,2053.7382,3997.8065,22,3834.5468,1019.78,368.3749,759.2489,845.0692,803.1994,1161.528,496.2699,713.0902,1164.0854,1.7,659.2995,921.375,771.1892,1808.8327,795.3747,0.9,10,1251.8405,634.9676,400.0596,1313.2584,510.2744,740.3091,320.41,0,0,0,1,0,0,0,0,0
0,27,0,0,18,99,6121.3485,0,4192.3616,24323.9546,0,381.2593,1972.3994,3907.0439,24,3750.4184,1010.2271,370.2417,784.7433,844.3679,810.8799,1157.2662,507.8971,752.8221,1088.219,1.8,640.243,910.054,765.6888,1806.656,783.1426,4.4,10,1293.5207,633.5977,406.6369,1280.2061,507.4183,750.7357,324,0,0,0,1,0,0,0,0,0
0,64,0,14,18.2,99,6047.9416,0,4025.5767,23937.5175,0,373.8093,1950.8645,3878.4945,24,3684.7646,1027.797,387.3646,782.9337,806.245,812.5551,1146.7053,485.7618,749.4082,1102.4053,1.4,647.5663,924.719,772.5714,1781.74,775.6627,3.5,10,1280.3751,640.5207,415.342,1287.7605,530.7631,753.4573,331.24,0,0,0,1,0,0,0,0,0
0,141,0,653,18.4,100,5903.8127,0,3780.4581,23398.9864,0,380.9189,1944.4996,3760.6072,15,3669.1375,972.432,384.0903,788.0496,688.9829,801.1891,1140.6357,485.8987,735.7734,1028.6254,2,667.5018,943.4744,776.1817,1751.9033,770.0556,3.2,10,1298.7132,630.0671,411.6282,1289.8548,534.9063,776.4208,338.56,0,0,0,1,0,0,0,0,0
0,149,0,564,18.6,100,5751.5396,0,3641.6447,22828.562,0,366.7491,1892.257,3671.1815,12,3596.199,977.2691,398.4972,752.8767,662.7154,814.1566,1187.8188,496.5961,733.9999,997.1416,1.7,644.8122,896.7966,781.9719,1740.9899,778.8797,1.9,10,1272.6994,663.5374,428.5792,1262.0509,543.7771,776.2788,345.96,0,0,1,1,0,0,0,0,0
0,152,0,634,18.9,99,5618.5344,0,3540.759,22309.6316,0,375.1555,1856.0051,3569.4589,8,3516.6665,973.6561,404.3755,764.3632,628.6982,819.1651,1153.4773,526.8995,733.6759,953.873,1.3,657.4399,909.9432,780.0339,1722.3897,786.7807,1.8,10,1252.5547,637.5556,436.5708,1233.2633,507.8293,784.4994,357.21,0,0,0,1,0,0,0,1,0
1,248,0,898,19.2,99,5486.4478,1,3536.7411,22006.135,0,383.6874,1890.5119,3495.8055,7,3439.3132,986.7996,448.2564,777.9045,685.3131,824.0769,1151.4751,543.9762,756.6306,978.0199,0.9,708.6324,910.2261,818.4476,1715.9904,788.4236,2.1,10,1205.3178,672.4374,374.4991,1236.0073,496.8585,812.2728,368.64,0,0,0,1,0,0,0,0,0
0,206,0,1209,19.6,99,5434.3801,0,3518.1784,21885.9752,0,375.1034,1916.6306,3432.9867,8,3395.7097,983.3657,516.292,804.9173,701.2227,863.229,1182.65,500.767,771.4378,1008.8587,0.6,723.6733,927.2691,860.2729,1679.0649,838.8023,2.8,10,1267.5509,696.279,412.5441,1241.4739,517.3878,781.2213,384.16,0,0,0,1,0,0,0,0,0
0,219,0,998,20.1,99,5400.1765,0,3566.29,22135.6227,0,436.1702,1922.7127,3429.497,12,3423.7931,1047.6991,474.0456,843.2552,688.9653,892.2078,1153.2978,553.676,848.3719,1024.5528,0.8,736.3895,933.8663,858.9867,1744.8763,866.5825,2.6,10,1320.9093,732.7364,432.4924,1327.3678,566.1868,802.8645,404.01,0,0,0,1,0,0,0,0,0
0,228,0,1287,20.6,100,5465.0605,0,3617.8126,22442.8206,0,562.1024,1929.4489,3459.447,15,3437.0702,1128.4923,485.0821,887.518,804.6363,926.8558,1189.5515,564.8049,913.4714,1124.6067,0.8,757.7836,993.0185,921.3816,1769.2641,911.6586,1.5,10,1385.6627,718.2696,449.1079,1379.0546,585.0885,788.0646,424.36,0,0,0,1,0,0,0,0,0
0,301,0,1509,22.3,100,5712.6009,0,3878.0995,23311.1127,0,719.0024,1993.4638,3414.9108,12,3610.3925,1171.0107,571.4009,907.1285,908.6414,947.5232,1160.2356,543.6899,957.9354,1297.2798,3.3,842.9263,1042.6304,923.5336,1906.6618,952.9257,10.9,10,1396.2606,754.9412,447.7266,1398.7228,596.6719,788.2773,497.29,0,0,0,1,0,0,0,0,0
0,377,0,1698,22.6,100,5921.8082,0,4044.6006,24090.9963,0,956.4268,2016.2824,3485.3494,13,3717.8663,1141.2962,623.356,935.5176,954.1145,994.1528,1145.6171,552.993,982.71,1398.9542,2.7,897.6643,997.7128,957.76,1910.9934,1005.2744,2.5,10,1496.5883,759.4858,483.5876,1497.5077,578.4162,816.4682,510.76,0,0,0,1,0,0,0,0,0
0,371,0,1884,22.9,99,6112.8498,0,4215.1541,24793.0072,0,1081.0118,2079.1755,3599.1039,19,3753.1552,1191.6351,627.3572,913.1888,1089.2559,1010.1934,1147.3952,586.224,959.5613,1549.6011,3.3,894.5181,1011.3994,988.3911,2024.8224,972.5123,2,10,1455.1544,746.6071,483.6698,1553.5919,629.296,793.1969,524.41,0,0,0,1,0,0,0,0,0
1,429,0,2187,22.9,99,6275.287,0,4243.2602,25186.1136,0,1078.8128,2081.1037,3705.2765,13,3791.9224,1244.4329,670.7478,925.2826,1203.8287,1051.6758,1167.7525,593.4092,937.5797,1679.3469,3.6,880.5007,1025.4906,951.4177,2082.3985,1019.7537,1.9,10,1438.5508,737.5089,465.6354,1568.3145,585.4596,823.8179,524.41,0,0,0,1,0,0,0,0,0
4,486,3,2296,23,97,6307.489,0,4286.9695,25379.7478,0,984.1088,2073.6643,3731.0888,13,3873.8477,1231.0053,790.8156,898.3625,1334.6099,1074.2679,1156.5058,584.7758,958.9687,1782.2791,4.2,907.4375,1064.8151,950.8798,2127.8756,1049.5093,0.5,10,1441.8662,759.2077,451.2736,1536.9467,634.8949,872.9293,529,0,0,0,1,0,0,0,0,1
3,533,2,2599,23.2,97,6642.2376,0,4522.232,26431.2832,0,825.1611,2150.654,3964.2397,18,4023.974,1193.9523,752.9082,923.1732,1392.7369,1047.1717,1218.6261,627.9307,923.7534,1836.1341,3.2,893.1322,1028.8973,898.041,2144.6866,1013.2987,0.1,10,1452.5582,730.423,435.7907,1530.7011,658.174,862.3789,538.24,0,0,0,1,0,0,0,0,0
1,511,3,2276,23.2,96,7077.5167,0,4644.2291,27365.2554,1,681.9459,2180.506,4102.947,17,4192.5415,1187.8225,614.6282,853.4537,1458.1711,1051.7089,1210.3332,608.0019,941.6799,1894.6495,2.5,876.3653,1033.6398,910.0841,2144.4119,1008.4663,0,10,1439.9135,787.3991,438.7418,1583.1897,618.786,916.9398,538.24,0,1,0,1,0,0,0,0,0
2,468,3,2151,23.3,96,7218.651,0,4835.5639,27809.3992,0,586.9576,2155.591,4187.893,19,4265.996,1164.2425,626.4079,883.6825,1500.064,1022.4979,1164.1133,562.0377,919.1325,1891.0234,3.5,890.0603,1028.1174,874.6956,2146.7902,1004.126,1.2,10,1447.6528,737.2498,420.4744,1551.2613,608.3746,890.3897,542.89,0,0,0,1,0,0,0,0,0
0,482,0,2525,23.3,97,7117.2183,0,4790.2338,27426.5113,0,520.7291,2205.8433,4117.9986,17,4245.522,1117.183,588.122,912.7475,1389.9181,1020.2117,1239.9577,595.4395,881.4319,1869.3494,2.8,837.2818,1020.8408,882.6301,2118.063,977.8256,2,10,1423.6221,719.7788,424.1272,1408.0102,635.5238,852.0803,542.89,0,0,0,1,0,0,0,0,0
0,549,0,2411,23.2,95,6989.017,0,4691.181,26846.3825,0,495.9023,2123.9632,3958.972,10,4201.8158,1073.4971,556.3253,838.6913,1273.5869,991.6229,1212.1573,572.5845,841.5839,1715.1133,4.4,827.017,979.4903,851.2568,2089.8702,930.1118,5,10,1361.5785,732.3846,413.8228,1429.9848,635.9497,855.1689,538.24,0,0,0,1,1,0,0,0,0
1,496,0,2264,23.1,96,6766.6804,0,4470.5133,26086.399,0,427.8286,2013.3799,3912.6031,6,4077.3977,1088.362,495.7453,785.1325,1103.8652,958.2028,1239.293,561.8626,810.2126,1410.3841,4.6,812.162,976.8777,834.2196,2078.3319,876.3102,5.6,10,1372.5757,725.1565,419.5906,1394.917,635.8489,825.4248,533.61,0,0,0,1,0,0,0,0,0
0,322,0,1127,22.8,99,6510.223,0,4013.8079,24737.1804,0,331.5368,1934.7365,3787.3268,10,3941.9171,965.3579,409.5993,796.1968,865.0999,808.5292,1171.4359,498.8963,750.5618,1169.9885,4.2,659.5022,910.0182,727.2487,1927.015,784.9688,10.5,10,1279.8866,667.1635,360.0338,1342.2675,548.6322,758.0028,519.84,0,0,0,1,0,0,0,0,0
1,129,0,312,23,100,6485.2742,0,3906.6179,24625.2451,0,338.9447,1897.2875,3802.4541,8,3960.4697,956.6951,409.4909,784.3208,852.5294,824.0297,1132.3259,501.4353,772.0325,1084.5342,3.4,653.136,903.2846,724.8421,1924.6177,794.2309,7.9,10,1287.4933,669.8438,362.7492,1361.0307,529.0194,771.4096,529,0,0,0,1,0,0,0,0,0
0,79,1,1,22.4,99,6364.0066,0,3842.8476,24374.1777,0,348.0094,1906.8533,3774.4017,18.5,3927.6147,962.1982,372.6177,804.7898,865.557,834.6874,1142.4811,530.5369,771.2501,1086.8727,5.7,650.2736,939.1041,748.2967,1946.9293,789.8067,6.1,10,1260.6783,648.8021,376.8055,1350.8462,553.5387,761.5522,501.76,0,0,0,1,0,1,0,0,0
1,51,0,0,21.8,98,6378.9718,0,3813.2871,24456.8203,0,367.7192,1909.8919,3808.5445,3,3960.7067,972.3038,376.0282,822.3169,851.0522,833.7747,1142.284,529.8156,798.3117,1049.1406,2.2,677.4773,920.0108,754.6524,1984.3255,761.4708,5.4,10,1259.5814,672.2513,393.5793,1341.5114,565.6747,773.4733,475.24,0,0,0,1,0,0,0,0,0
0,36,0,0,21.3,96,6385.5576,0,3854.8723,24595.8183,0,357.3766,1939.3121,3803.758,24.5,3980.6852,996.0581,403.8967,824.1552,840.6762,829.5427,1162.2705,537.5804,791.304,1027.1573,2.3,658.866,949.4426,755.0897,1988.4974,783.1281,0.3,10,1297.6386,658.5927,394.4254,1345.4971,566.5418,770.5967,453.69,0,0,0,1,0,0,0,0,0
0,58,0,9,20.5,96,6308.0128,0,3780.4752,24195.621,1,368.0429,1890.3781,3769.7147,3,3969.2627,989.5514,392.6961,824.6089,814.0699,825.651,1173.5574,506.7621,784.7381,1000.7325,1.8,689.3114,934.9793,784.8816,1951.4999,793.3176,0,10,1248.5126,662.9235,406.1244,1277.765,566.7852,792.8978,420.25,0,0,0,1,0,0,0,0,0
0,90,1,664,20.2,96,6207.8484,0,3757.2721,24053.1238,0,354.7826,1940.7924,3671.9973,36.5,3937.3693,990.5316,422.2814,817.2758,802.2332,821.1958,1165.8889,502.0944,751.7439,966.5326,1,685.412,945.999,791.6015,1936.7156,809.6529,0,10,1303.1432,670.3197,398.7522,1297.9855,565.9349,816.0968,408.04,0,0,0,1,0,0,0,0,0
0,254,1,1035,19.7,97,6093.9262,0,3693.0567,23705.6093,1,372.8921,1903.199,3617.1475,43.5,3906.3422,1035.1073,397.5712,802.433,786.7202,864.3196,1188.6674,551.0921,812.211,981.2631,2.8,710.3495,928.8197,821.754,1905.8318,799.7196,0,10,1310.4724,684.2639,414.7243,1275.6335,621.2156,827.9484,388.09,0,0,1,1,0,0,0,0,0
3,518,2,2878,18.4,96,5978.2147,0,3594.7981,23478.9384,1,409.7063,1892.7295,3436.3804,8,3760.2822,1191.8104,440.3669,870.4158,874.8057,1015.696,1161.6608,537.0572,920.4,1101.2463,4,781.3112,1035.0187,906.985,1984.6332,911.1491,0,10,1415.3799,699.3129,416.8715,1416.5204,657.1533,848.304,338.56,0,0,0,1,0,0,0,1,0
14,819,8,4838,17.3,96,6021.5817,1,3857.3518,22613.4223,1,376.8644,1744.4608,3096.6602,14,3428.1479,1246.0603,618.4179,1044.7278,1077.7715,1123.4699,1259.2698,591.2257,1040.9323,1277.3874,3.8,870.1895,1074.8752,1045.8363,1743.7369,1009.8534,0,10,1365.466,743.7622,464.674,1356.017,725.8131,887.6468,299.29,0,0,0,1,0,0,0,0,0
1,603,15,3091,17.1,93,5901.2113,0,4086.1625,22259.7754,1,282.0707,1687.3658,2888.2212,16,3145.7702,1390.5558,561.8479,1006.55,1190.8015,1198.8437,1348.6701,626.4763,1116.7072,1344.3197,3.1,983.3799,1146.9942,1107.1951,1730.4647,1193.6405,0,10,1406.1825,831.778,526.6749,1414.3972,728.4206,1056.3996,292.41,0,0,0,1,0,0,0,0,0
4,401,1,1835,17.1,88,6063.7782,0,4435.3249,22966.3748,1,343.6191,1733.5689,2952.8317,12,3169.4843,1322.1464,568.1632,1052.6309,1361.8108,1224.5568,1395.0692,662.8453,1197.6488,1558.3694,2.7,1102.6241,1203.5354,1103.7346,1713.1463,1236.6917,0,10,1407.0159,828.297,546.5722,1491.2246,753.9292,997.7154,292.41,0,0,0,1,0,0,0,0,0
1,391,3,1708,17.4,86,6428.6083,0,4895.4842,24025.5861,1,455.1802,1720.4123,2971.9768,18,3178.5129,1307.9249,623.3968,1075.6851,1520.4404,1212.8333,1327.7351,666.3736,1265.0615,1609.8566,3.5,1032.7498,1203.9284,1075.0122,1774.9836,1356.5853,0,9,1552.9206,820.9463,497.9449,1502.6874,832.5831,928.4257,302.76,0,0,0,1,0,0,0,0,0
5,440,2,1920,18.3,81,6573.6215,0,4997.833,24498.8057,1,473.2342,1716.0867,3042.4,20,3264.9111,1272.5105,660.4781,1045.8496,1706.7813,1211.3362,1339.0196,602.417,1270.5451,1919.0887,4.5,1088.9643,1200.3043,1139.7593,1828.2982,1346.7177,0,8,1533.858,825.7857,472.5514,1541.7972,767.0167,980.6557,334.89,0,0,0,1,0,0,0,0,0
4,519,4,2313,18.8,80,6592.6223,0,5074.9994,24463.8585,1,403.5178,1660.6411,3004.9165,26,3282.3078,1266.8499,756.9013,1116.6723,1797.5747,1273.87,1363.8076,652.8857,1262.8018,1881.6241,3.1,1128.5442,1282.3243,1162.6037,1803.7429,1401.4852,0,9,1610.9383,832.322,534.8857,1433.6902,787.6148,1040.6516,353.44,0,0,0,1,0,0,0,0,0
3,505,2,2223,19.1,77,6633.144,0,5046.063,24709.5192,1,421.008,1736.6164,3100.0537,22,3402.5914,1386.4494,657.9136,1170.4064,1769.5681,1311.2929,1391.9426,691.5993,1271.7043,1910.2265,2.3,1151.8571,1181.8657,1130.9686,1778.1351,1364.2723,0,10,1461.053,869.1666,565.4328,1551.8626,766.9917,1052.4279,364.81,0,0,0,1,0,0,0,0,0
2,654,3,2450,19.1,76,6451.6845,0,4851.2869,24081.0193,1,346.7755,1671.1317,3031.5515,20,3265.4025,1359.1368,449.9609,1070.5076,1502.5569,1299.5001,1424.6238,661.4722,1245.5469,1802.7421,3.3,1104.7691,1164.5914,1106.0665,1819.3348,1384.8713,0,10,1464.0184,850.1457,506.9335,1526.609,744.8328,1011.3225,364.81,0,0,0,1,0,0,0,0,0
6,635,3,3090,18.9,73,6255.3787,0,4733.0562,23985.4417,1,510.3778,1730.2955,3056.6119,19,3312.7996,1314.4026,483.7736,1082.3809,1346.9004,1273.7426,1304.3646,614.0675,1206.4938,1675.4459,3.1,1033.8049,1211.3963,1087.2507,1851.7699,1317.3632,0,10,1484.8532,790.147,503.6915,1560.6767,716.6519,1015.2016,357.21,0,0,0,1,0,0,0,0,1
8,854,5,4056,18.2,72,6457.7607,0,4727.4739,24469.7647,1,536.6101,1776.6306,3117.1801,19,3481.3523,1199.8137,495.9307,1059.8231,1292.4678,1269.4526,1378.2665,614.0022,1066.2405,1816.2879,3,1042.533,1243.3807,1049.1775,1866.5792,1203.4205,0,10,1502.5024,741.4682,529.0195,1540.2855,691.6193,1015.8923,331.24,0,0,0,1,0,0,0,0,0
21,1085,10,4418,17.4,85,7089.486,0,4999.7179,27765.1172,1,486.4352,2149.438,3697.9425,23,4234.9315,1335.985,509.6333,1029.4135,1381.1632,1247.5705,1321.1343,626.9651,1142.1788,2021.5537,2.1,985.4039,1280.5828,1149.8359,2189.7765,1174.927,0,10,1613.9129,746.2037,508.2219,1789.9119,713.6232,1007.9055,302.76,0,1,0,1,0,0,0,0,0
10,882,18,2999,16.9,74,7469.4633,0,5287.8929,29273.9968,1,531.3787,2238.8251,4003.692,16,4412.1445,1297.1794,494.631,1024.1724,1441.8703,1110.4029,1271.3987,609.7034,1100.0192,2095.1363,2.8,979.8648,1281.8411,1033.5317,2350.846,1067.387,0,9,1732.5934,753.9955,473.4411,1778.5396,696.9251,927.6411,285.61,0,0,0,1,0,0,0,0,0
8,676,10,2904,16.4,69,7355.1429,0,5385.4517,29013.9111,1,516.0289,2175.2564,4095.5516,20,4459.7942,1328.6664,495.9433,985.6907,1453.3229,1079.2508,1299.8601,595.2898,1018.5666,2009.0219,3.2,922.2589,1230.0192,996.7646,2260.1581,1083.7452,0,10,1593.413,716.2623,448.0605,1689.1432,647.3373,906.5055,268.96,0,0,0,1,0,0,0,0,0
7,654,6,2951,15.7,69,7211.3312,0,5153.6311,28352.8587,1,444.979,2171.9651,4054.5239,22,4417.7314,1343.6534,442.842,942.862,1336.4025,1114.1231,1280.2368,606.3048,933.3742,1774.8089,3.7,873.3108,1222.6952,879.5948,2178.7814,1006.9251,0,10,1510.5037,721.2252,450.3289,1654.3909,662.809,949.8024,246.49,0,0,0,1,1,0,0,0,0
8,681,3,2645,15,69,6943.6286,0,4795.7812,27236.9905,1,436.0906,2067.6657,4035.0544,13,4339.5523,1176.8806,487.2745,878.8826,1177.0959,1016.5346,1279.2498,589.3938,880.9039,1508.2842,2.6,855.719,1204.7403,894.3476,2045.3017,1010.1245,0,8,1425.1325,695.2176,425.6644,1584.8741,645.3372,893.5713,225,0,0,0,1,0,0,0,0,0
3,419,7,1344,14.4,70,6590.3669,0,4350.5473,25613.0203,1,362.8419,1993.2549,3938.1419,20,4141.2454,1051.1151,387.7947,785.3986,938.9454,886.8777,1206.1951,519.5543,751.8248,1306.3982,2.5,703.8889,1001.1048,797.8886,1923.4327,802.6282,0,8,1272.1659,603.9739,405.384,1403.8653,540.393,777.3769,207.36,0,0,0,1,0,0,0,0,0
4,173,1,340,14.2,73,6477.5474,0,4226.754,25219.3241,1,366.6524,1973.0308,3919.8984,18,4124.5726,1043.6906,403.3461,782.5782,953.6301,919.3412,1187.2647,525.0777,735.3098,1211.9683,1.9,692.6643,970.6843,787.418,1893.9284,781.8371,0,10,1268.7101,605.1404,392.6662,1334.8824,541.1293,788.1111,201.64,0,0,0,1,0,0,0,0,0
4,85,0,0,14.1,74,6454.731,0,4181.0569,25094.831,1,394.7219,1949.1118,3865.005,27,4085.338,1056.615,394.7755,774.597,928.3009,893.5524,1232.652,508.84,750.1105,1229.9231,1.7,689.6999,951.2054,793.6003,1901.2292,789.4812,0,10,1309.2714,596.6829,402.7714,1349.0877,541.1596,805.2506,198.81,0,0,0,1,0,1,0,0,0
2,61,1,0,14.1,78,6519.2194,0,4129.2945,25069.6136,0,397.3594,1915.8529,3855.4453,18,4080.9311,1029.28,412.9058,749.9359,901.4916,906.5789,1211.2643,517.3655,747.7564,1229.7721,0.9,661.8209,965.4925,779.9164,1924.4756,804.858,0,10,1330.4741,602.1629,407.7024,1313.9207,524.1915,821.2575,198.81,0,0,0,1,0,0,0,0,0
2,45,0,0,14.5,86,6453.7474,0,3996.3318,24775.9116,1,362.9542,1917.209,3829.359,20,4043.8,1042.249,406.6418,763.8615,862.7602,891.9099,1199.8114,514.6443,739.7732,1168.4174,1.9,648.0018,945.8614,775.24,1915.5001,812.7039,0,10,1329.1692,597.4264,399.6355,1290.7951,540.5425,796.7158,210.25,0,0,0,1,0,0,0,0,0
1,39,1,10,14.4,91,6304.4441,0,3907.0215,24484.4441,1,376.305,1881.9584,3797.0803,12,4038.3771,1051.8285,401.84,754.736,849.0815,894.2853,1200.8292,525.1683,747.2768,1102.6823,2.7,674.9818,971.8161,763.0714,1911.5683,812.2455,0,10,1355.9322,587.7752,405.7314,1288.0622,531.9898,799.8012,207.36,0,0,0,1,0,0,0,0,0
0,108,0,692,14.2,92,6245.5399,0,3850.4868,24348.9924,0,396.7162,1908.4603,3763.3453,6,3987.8046,1026.3702,409.1203,749.17,809.6289,847.869,1203.6039,545.6112,776.4192,1105.4688,1.8,667.7896,937.6866,808.7456,1902.5858,825.7535,0.1,10,1408.5099,630.8018,410.812,1282.2598,544.4948,827.9143,201.64,0,0,0,1,0,0,0,0,0
1,266,2,1048,14.2,91,6218.3543,0,3710.3182,24071.507,1,377.6446,1939.1322,3678.2222,18,3949.5678,1078.6852,401.9828,767.4584,801.698,880.689,1304.299,566.3115,799.4434,1056.8182,1.7,731.2455,965.8154,803.0963,1845.9424,832.972,0,10,1398.0461,624.9439,432.4351,1331.9238,606.0595,774.991,201.64,0,0,1,1,0,0,0,0,0
2,543,4,2851,14.3,90,5955.0915,0,3645.0967,23398.7285,1,470.0996,1849.7212,3570.6447,11,3733.52,1180.8555,491.3436,924.5444,978.7034,1000.3147,1273.3055,572.7122,911.7716,1180.2793,2.7,811.1893,1107.3542,938.8681,1901.5951,951.8847,0,9,1383.0273,697.4384,432.8203,1360.032,652.661,783.6893,204.49,0,0,0,1,0,0,0,1,0
11,810,12,4976,14.7,85,6139.2839,1,4072.6866,23033.6323,1,339.1845,1705.361,3126.078,23,3382.5124,1250.9066,532.7853,964.7769,1065.8765,1146.5012,1389.1697,605.421,1142.7216,1229.4263,2.5,884.1328,1176.35,1035.2898,1758.462,1058.0591,0,6,1495.4093,748.8911,459.9123,1353.8391,684.4603,866.8606,216.09,0,0,0,1,0,0,0,0,0
3,578,14,3185,15.4,82,5995.0487,0,4185.111,22517.1063,1,346.7469,1702.1854,2995.9561,18,3150.6393,1274.4729,603.2691,985.7188,1264.5255,1195.1818,1392.9503,639.4096,1148.4919,1350.7716,2.9,957.6883,1190.7416,1156.6631,1695.6006,1092.0887,0,7,1449.7497,829.2501,512.1616,1342.8155,717.7116,937.5744,237.16,0,0,0,1,0,0,0,0,0
4,450,6,1837,16.9,71,6067.811,0,4500.7045,22764.833,1,350.7695,1703.2236,2894.2904,20,3016.7629,1274.3559,657.7874,1075.1366,1397.2885,1255.6529,1424.2521,633.8307,1210.3203,1494.7971,2.6,1046.5203,1170.5059,1119.9394,1712.6192,1247.8445,0,7,1500.4654,834.2909,511.842,1368.956,729.3774,930.0806,285.61,0,0,0,1,0,0,0,0,0
0,388,3,1776,18.5,65,6447.8751,0,4884.881,23706.0154,1,318.9889,1611.9985,3027.4374,30,2984.1972,1286.8293,601.5679,1039.2972,1562.5623,1115.4767,1421.6706,636.5024,1203.319,1694.6636,2.3,1072.0058,1192.206,1159.2691,1746.2352,1258.766,0,6,1582.9458,855.0713,485.8412,1420.4452,731.654,909.6164,342.25,0,0,0,1,0,0,0,0,0
1,436,1,2021,18.9,63,6610.6808,0,4949.5486,23950.7248,1,408.3062,1624.8826,3038.7178,36,3024.5061,1295.9142,700.9884,1042.7014,1649.1599,1202.0314,1375.5406,680.6993,1208.7625,1874.0131,1.5,1020.2163,1109.7548,1144.2146,1775.0367,1274.3526,0,6,1484.5608,792.434,485.6523,1442.7914,755.8989,959.8903,357.21,0,0,0,1,0,0,0,0,0
6,473,1,2279,20.7,58,6654.9546,0,4860.6727,23937.9106,1,467.4751,1634.9288,3025.2177,19,2989.3563,1344.6721,562.964,1066.8925,1682.923,1222.4175,1286.7657,674.534,1248.0408,1785.368,2,1078.8123,1150.9521,1132.8845,1746.2466,1298.9453,0,6,1564.585,825.0887,506.8769,1461.9489,706.2404,900.6327,428.49,0,0,0,1,0,0,0,0,0
6,531,4,2407,20.2,58,6659.4762,0,4935.1526,24353.0377,1,421.943,1693.2127,3141.1257,19,3067.8616,1357.4635,430.86,1101.7113,1670.3469,1188.597,1234.0134,736.8475,1229.2282,1813.9133,2.6,1052.2606,1195.8216,1196.3465,1794.7743,1298.1212,0,7,1572.4563,864.6812,523.1028,1488.9783,700.7817,904.1702,408.04,0,0,0,1,0,0,0,0,0
5,639,7,2586,21.3,55,6513.2972,0,4752.1749,24058.5597,1,518.6078,1704.7613,3172.6898,20,3075.309,1388.6743,550.6593,1129.8861,1572.0972,1213.5598,1329.3568,674.4124,1253.54,1695.9659,2.8,1102.4258,1196.5445,1124.1039,1841.2027,1343.2697,0,7,1501.716,837.3996,505.8889,1497.4088,717.1674,963.8961,453.69,0,0,0,1,0,0,0,0,0
8,690,3,3092,20.6,53,6437.9389,0,4806.8514,24136.0415,1,539.0713,1656.2133,3139.3491,21,3104.152,1310.7049,477.9535,1121.393,1520.1612,1229.271,1319.9171,628.8824,1206.5382,1792.2563,2.3,1111.6855,1155.8696,1095.3475,1871.7814,1255.9376,0,7,1524.5013,825.5952,467.5385,1595.2541,699.6214,924.6534,424.36,0,0,0,1,0,0,0,0,1
8,908,5,4071,19.3,59,6654.9277,0,4702.2759,24619.4197,1,573.1388,1765.1518,3172.0698,35,3267.8871,1354.1766,504.9975,1133.9268,1492.3283,1234.2216,1284.3898,586.6863,1112.3411,1959.5388,2.9,1001.6951,1241.7994,1098.781,1968.3446,1271.7086,0,5,1485.1183,768.1023,461.1562,1603.6445,694.1614,930.997,372.49,0,0,0,1,0,0,0,0,0
18,1042,10,4489,17.7,65,7081.1933,0,4938.0921,27562.9167,1,580.8671,2052.2962,3651.1972,33,4016.9945,1470.6387,484.8232,1084.1231,1445.3948,1195.653,1285.6725,603.7946,1252.4915,2026.0019,3,1048.1033,1349.4524,1141.502,2295.3171,1293.0984,0,3,1605.6586,780.4783,485.7427,1922.1677,676.9592,926.9062,313.29,0,1,0,1,0,0,0,0,0
7,894,19,2934,17.1,69,7273.7081,0,5155.2575,28432.9832,1,540.516,2120.6057,3873.7702,31,4377.8766,1384.5846,428.1428,966.2004,1408.0159,1120.9116,1275.9337,605.5584,1092.3127,1973.695,2.3,975.9318,1369.3243,1046.3061,2279.4714,1173.0875,0,10,1543.0391,760.7881,455.1708,1809.2546,662.6035,898.0782,292.41,0,0,0,1,0,0,0,0,0
6,674,7,2834,16.7,74,7286.2285,0,5094.6465,28489.3088,1,475.7746,2139.6248,4056.6071,20,4443.7048,1337.41,472.8796,987.9925,1422.1177,1130.1578,1285.2161,630.2258,1085.1484,1953.0661,1.8,861.8588,1412.8649,968.9048,2261.0135,1090.5838,0,10,1485.0896,765.9486,505.4339,1722.394,626.271,871.2692,278.89,0,0,0,1,0,0,0,0,0
5,683,6,3022,15.9,76,7045.3688,0,4996.6076,28017.0293,1,474.9886,2116.0825,4073.3473,3,4372.2368,1266.4325,401.3578,923.1663,1327.3943,1043.9372,1253.3535,620.5232,1046.6941,1811.6844,1.8,858.1876,1268.3047,917.4291,2228.4587,1024.7051,0,9,1515.0839,730.9284,489.073,1669.8437,595.9404,861.7173,252.81,0,0,0,1,1,0,0,0,0
10,654,4,2841,15.2,80,6864.9011,0,4869.5979,27270.0478,1,401.0501,2097.9598,4117.5661,13,4173.4673,1217.1068,453.6366,864.2618,1111.1024,962.5358,1262.224,626.5562,977.2166,1481.196,2.2,804.6148,1148.2412,836.5987,2148.898,942.8223,0,10,1435.069,708.1404,463.3427,1562.5886,570.913,828.1714,231.04,0,0,0,1,0,0,0,0,0
