"y","past_rent","bus_passenger","sub_passenger","temp","f45","sunny","f15","f50","wet","f40","X17_18","m40","m25","most_use","m50","f0","f35","m20","f20","m55","f60","m35","m45","m0","m70","m5","cloud","m65","f25","wind","f55","dust","f65","m60","m30","f30","f70","semester","rain","X16_17","X19_20","X18_19","X8_9","X9_10","X7_8","X20_21"
1,1,44,16,17.7,802.9314,1,1346.2105,752.2129,89,841.7027,0,981.2432,3688.8111,25011.0005,846.8773,333.694,1378.0481,4068.7312,6400.3538,759.3696,638.1955,1413.1884,1046.0022,474.3053,812.034,908.32,6,426.3881,4134.3368,2.4,659.5304,18,498.201,550.9605,1938.7368,1988.7943,1274.7152,1,0,0,0,0,0,0,0,0
3,0,121,793,17.4,841.8617,1,1296.8954,753.4786,89,871.1425,0,975.77,3640.2127,24746.3781,820.0434,358.2964,1347.5192,3959.3737,6405.9169,716.2206,635.1041,1354.099,1039.8379,487.3093,824.8614,890.7616,2,412.6229,4072.9829,1.8,680.2189,23,486.1297,540.5427,1954.9961,2011.2776,1274.3003,1,0,0,0,0,0,0,0,0
4,1,213,1019,17.3,844.7501,1,1238.5844,786.4686,91,882.1386,0,967.3992,3596.5386,24507.8373,879.4501,360.3491,1350.714,3855.684,6286.9037,754.7774,658.871,1427.7792,1091.3704,482.165,884.1817,930.4922,3,437.7895,4030.4433,2.2,703.6614,21,500.8749,586.3421,1981.5016,1978.2729,1337.2556,1,0,0,0,0,0,0,0,0
7,4,473,2743,18.3,946.6266,1,1314.1198,852.9273,89,913.7805,0,1142.8912,3430.8334,23936.6192,917.9427,337.3099,1384.9044,3835.7317,6152.4327,883.3716,709.1542,1411.1625,1149.5262,557.4004,801.8176,1127.2339,0,421.7338,3923.8238,2.2,774.0905,18,562.0104,639.1448,1901.2662,1896.4645,1364.5618,1,0,0,0,0,0,0,1,0
11,5,820,4766,20,1066.3475,1,1377.8798,997.9764,82,1130.9232,0,1206.9906,3089.3571,22625.6243,1080.1493,342.1584,1315.7845,3834.4463,5944.8701,934.821,767.3275,1431.7291,1245.7755,544.5049,910.4507,1299.9365,0,514.4502,3504.3733,1.6,889.7864,24,581.9191,689.5667,1719.4612,1785.6027,1387.1653,1,0,0,0,0,1,0,0,0
8,16,566,2856,22.2,1083.0565,1,1479.8614,1072.6136,72,1145.0714,0,1279.9398,2933.9168,21553.2989,1170.4344,349.3952,1346.5298,3745.7192,5625.6161,1048.5505,825.3518,1457.1919,1292.5129,640.4581,960.2672,1253.9336,0,523.9118,3177.9143,2.6,920.0981,19,674.9638,710.5903,1612.6902,1653.7206,1407.0512,1,0,0,0,0,0,1,0,0
7,6,429,1804,24.3,1187.1128,1,1519.4281,1096.8884,65,1254.1989,0,1195.6321,2949.8894,21873.8964,1168.4782,343.1461,1517.8937,3865.258,5596.8548,1031.3454,822.2712,1532.571,1286.4552,662.0769,970.1378,1325.2625,1,500.2609,3115.5242,1.6,1005.922,35,649.5166,774.9383,1642.0693,1653.836,1473.3131,1,0,0,0,0,0,0,0,0
13,8,386,1682,25.3,1227.869,0,1540.3118,1016.5724,57,1258.6114,0,1218.4059,2952.4006,22359.2792,1032.1652,348.3252,1526.4709,3996.9461,5781.4768,1016.795,774.4477,1534.2642,1292.4692,663.5553,929.2044,1433.123,8,481.5926,3161.5368,0.6,1023.3441,44,671.8498,679.4864,1711.1875,1694.9963,1326.4688,1,0,0,0,0,0,0,0,0
7,9,433,1921,26.3,1238.3863,1,1678.6332,1036.7629,52,1183.2504,0,1184.9427,2911.856,22465.3756,1129.0129,394.2604,1520.4973,4129.0703,5845.0778,1035.7708,832.0705,1514.588,1327.0705,709.3411,905.823,1518.2544,7,499.4682,3212.4502,3.1,1031.5947,41,644.0317,733.6036,1649.2426,1682.5934,1239.6073,1,0,0,0,0,0,0,0,0
9,10,513,2243,26.1,1249.8587,1,1767.6569,1015.2078,54,1196.3779,0,1201.2709,2903.091,22496.3535,1204.9983,336.7369,1498.2773,4112.5043,5890.1087,1146.3812,858.8417,1558.4046,1290.5499,666.1832,931.7308,1596.975,9,541.6424,3141.9159,3.4,1082.2085,48,652.375,719.4075,1688.6777,1703.374,1310.3756,1,0,0,0,0,0,0,0,0
3,9,544,2395,22.8,1341.5566,1,1765.1704,990.3421,74,1138.2726,0,1214.5487,3036.4448,22658.0442,1236.9467,310.3804,1450.5111,4171.2905,5998.284,1113.827,832.9015,1525.2197,1293.0549,693.2417,997.414,1519.8452,10,539.6945,3158.6925,2.9,1052.7269,41,664.7864,744.4167,1671.6637,1645.9379,1344.8423,1,0,0,0,0,0,0,0,0
8,2,517,2538,22.2,1302.8419,0,1820.4352,994.3178,79,1080.3443,0,1260.5316,3014.1805,22515.9387,1192.9809,365.6715,1386.0128,4200.9282,5826.7843,1084.4946,797.3179,1519.042,1255.5949,484.8511,956.4375,1442.9857,8,532.6538,3191.6199,0.4,987.7064,32,660.8305,704.7047,1703.7692,1673.6018,1446.2295,1,1.2,0,0,0,0,0,0,0
8,9,596,2975,22.4,1265.7138,1,1846.9155,986.5334,77,1089.7844,0,1243.1141,3116.2472,22982.6109,1228.3035,453.7205,1401.2603,4173.1812,5946.423,1054.9847,758.9989,1616.5229,1284.0239,630.91,1030.5068,1419.4546,10,541.4624,3344.7713,2.7,976.7679,19.5,654.5203,708.3567,1705.8498,1678.3552,1292.3143,1,0,1,0,0,0,0,0,0
17,6,713,3852,21.9,1198.4467,0,2044.4189,966.1945,70,1103.4152,1,1234.7,3259.0605,24049.2142,1194.2556,461.8102,1578.8205,4423.1922,6192.6176,1040.1472,814.4464,1612.2976,1359.5038,511.1436,940.8946,1699.5358,10,525.0287,3445.5424,0.7,971.4406,27,648.9266,686.3934,1747.8276,1789.8558,1351.2769,1,0,0,0,0,0,0,0,0
26,14,943,4626,22,1236.8509,0,2065.5774,1070.6404,73,1116.6943,0,1380.5978,3889.5756,27790.7721,1206.1758,478.7529,1665.2452,4775.8282,6863.279,1085.7878,853.4621,1871.2151,1360.4522,424.2223,949.9441,1882.0644,9,496.0253,4341.7344,1,1013.1904,13,628.1176,769.5282,2202.4816,2181.413,1429.5585,1,0,0,0,1,0,0,0,0
13,23,818,3103,21.8,1119.3453,1,2144.5891,993.0143,76,1093.0692,0,1375.0609,4376.0085,29676.3041,1198.9299,555.1883,1678.3885,5075.2243,7290.0384,990.1642,786.6333,1896.4477,1384.6665,469.331,947.8507,1885.3812,9,487.8448,4772.8749,3.7,970.6623,22,621.6184,729.429,2288.3225,2298.9993,1355.6053,1,0,0,1,0,0,0,0,0
9,17,600,2909,20.9,1128.1603,1,2105.3979,1024.6959,76,1092.7704,0,1318.5512,4639.051,30702.4423,1151.4297,468.1699,1642.3519,5363.8839,7492.3532,991.0278,769.8724,1965.4754,1268.4842,467.2332,922.0832,1881.7169,10,484.5254,4982.6587,3.4,915.9076,32,615.8622,757.1733,2339.1409,2277.5273,1442.5709,1,0,0,0,0,0,0,0,1
6,5,607,3152,20.4,1081.4111,0,1970.345,973.3039,71,988.5358,0,1263.9497,4786.2488,31084.5177,1054.9284,491.2008,1655.9514,5502.3144,7487.4856,976.6441,773.3993,1881.8681,1177.2101,486.6661,906.0019,1804.6615,6,492.5759,5082.5495,0.7,921.2777,19,605.9153,732.0422,2369.7546,2318.3453,1417.8627,1,0,0,0,0,0,0,0,0
14,14,694,3599,19.8,935.8262,1,1764.2845,899.7011,74,978.2855,0,1265.259,4757.0196,29979.2359,1004.0021,528.3129,1585.2804,5290.2772,7156.2454,886.0585,744.1124,1772.8612,1122.4856,482.3579,859.8797,1592.7807,5,484.3658,4914.834,1.5,868.7928,20,612.2933,678.8356,2303.5498,2199.1683,1418.3242,1,0,0,0,0,0,0,0,0
2,11,464,2482,19.3,770.1112,1,1579.1009,839.0477,74,827.4366,0,1127.8527,4560.79,28223.0148,888.865,351.8006,1398.6225,5016.2627,6827.4967,829.314,679.7822,1530.408,1052.4827,379.5803,830.8565,1338.6814,9,416.8414,4591.9517,1.7,682.7596,16.5,511.6332,549.3159,2212.7669,2084.7163,1284.232,1,0,0,0,0,0,0,0,0
3,4,542,1,19.1,802.3769,1,1475.9774,813.5475,80,830.8864,0,1064.0256,4527.4247,27497.8568,844.9261,351.3733,1358.5829,4821.3,6713.581,834.2456,681.1495,1454.7365,1005.1763,410.0481,828.3569,1301.3779,8,417.6625,4443.4326,1.8,696.7686,19,501.1212,571.4341,2133.9186,2044.8805,1243.9919,1,0,0,0,0,0,0,0,0
3,4,203,0,18.9,770.1971,1,1397.5904,785.4057,79,810.8475,0,1008.8709,4426.7975,27001.9744,817.6509,368.0002,1329.5677,4748.5258,6629.7468,796.5011,678.5487,1452.5875,988.6553,433.2449,788.6131,1211.8616,8,410.828,4322.4489,1.6,677.043,26,523.536,549.9213,2077.7641,2014.5361,1259.9583,1,0,0,0,0,0,0,0,0
1,2,119,0,18.6,801.3755,1,1361.8096,786.4565,81,760.9601,0,957.056,4166.7049,26181.1356,805.589,389.0639,1329.0479,4586.1168,6551.4677,828.8502,704.2896,1341.8284,939.0605,428.9115,801.9519,1188.2502,6,420.739,4210.7983,2.2,668.9542,22,521.534,563.8194,1994.3982,2000.7734,1242.3328,1,0,0,0,0,0,0,0,0
2,2,75,0,18.4,803.9219,1,1340.6592,793.1964,83,771.6719,0,980.5027,4054.99,25674.4894,821.8494,371.0485,1359.048,4395.5961,6378.7463,849.0102,680.3821,1365.5917,920.6546,458.8089,781.3724,1134.7224,6,419.1569,4133.1998,2.1,661.2051,23,522.1221,558.7266,1992.9324,1994.3851,1273.0058,1,0,0,0,0,0,0,0,0
5,1,56,25,18,796.266,0,1297.0899,787.1644,83,778.1151,0,936.2129,3894.1669,25141.2868,824.3392,388.8005,1338.6206,4261.8804,6283.5014,787.5879,672.2797,1372.2579,947.1288,433.2889,811.8949,1025.7307,7,413.7323,4089.7852,0.9,647.334,22,509.6948,558.6872,1935.6667,1965.4077,1288.2942,1,0,0,0,0,0,0,0,0
0,4,133,782,17.9,829.0429,1,1185.433,755.767,85,787.2988,0,932.9752,3784.1133,24572.1261,831.3285,377.0376,1378.9194,4046.5086,6198.0216,796.5628,652.2211,1351.4376,978.1853,455.0357,839.2991,913.647,4,415.7092,4005.2171,1.7,637.5839,24,511.5907,546.1382,1862.2938,1945.6147,1323.197,1,0,0,0,0,0,0,0,0
0,1,165,690,17.8,827.5729,0,1149.0075,731.1674,88,861.3066,0,914.9087,3722.1326,24174.2515,792.9715,399.1422,1369.7598,3875.5682,6090.2835,817.0404,675.8575,1327.9212,997.2985,459.1207,851.0685,868.7905,6,433.3777,3958.987,0.9,652.1599,19,510.0739,571.35,1890.1456,1939.4536,1395.5178,1,0,0,0,0,0,0,0,0
3,1,166,896,18.6,791.4885,0,1132.5606,744.6619,86,824.4765,0,919.3306,3626.1394,23682.7679,830.9201,375.2198,1346.6842,3749.9001,5953.6655,776.9369,693.3212,1310.3688,998.1582,420.8779,812.5926,840.6967,5,427.1408,3907.5118,0.9,700.9251,16,552.0346,602.7489,1864.9279,1923.5702,1361.4486,1,0,0,0,0,0,0,1,0
6,4,332,1528,20.7,861.5291,1,1114.8679,763.1231,76,878.8064,0,963.2126,3503.7146,23183.4507,847.4688,367.161,1341.0334,3622.7719,5740.7337,834.7776,689.1714,1363.1201,979.4157,515.1221,852.1321,859.7776,7,449.7056,3855.6997,1.5,739.5006,23,546.7644,606.3271,1857.9611,1898.4162,1420.9167,1,0,0,0,0,1,0,0,0
5,5,364,1968,23.6,902.4537,1,1177.3723,807.796,63,968.8078,0,1036.3155,3445.7672,22870.5863,880.1957,472.0377,1395.8237,3576.1854,5515.2632,817.3293,715.351,1441.9377,1047.7566,569.2542,944.2599,947.1615,5,495.4019,3631.0827,1.5,856.7895,23,586.1693,626.9834,1894.6737,1969.8527,1395.0563,1,0,0,0,0,0,1,0,0
9,3,358,1895,25.8,1008.8852,1,1233.5625,810.2871,53,1014.35,0,1099.9074,3431.0145,23244.9403,921.2307,550.1855,1473.1308,3592.7112,5576.5441,836.3218,703.6245,1566.3499,1069.0706,682.969,869.9083,944.9741,4,498.7793,3683.4839,1.4,846.8531,28,572.7235,629.3119,1929.4286,1992.2773,1294.2025,1,0,0,0,0,0,0,0,0
13,6,390,2094,27.3,1049.5789,1,1278.626,865.5053,51,1086.379,0,1124.539,3505.1528,23663.92,927.693,618.0706,1542.6758,3744.9453,5557.2935,859.3264,751.992,1655.2216,1115.8306,639.3505,884.0958,970.2288,3,519.147,3683.6242,1.4,917.2866,36,582.4755,682.7343,1936.8017,2038.2051,1292.518,1,0,0,0,0,0,0,0,0
14,9,519,2319,29.1,1111.3814,1,1409.791,896.9372,46,1110.7266,0,1226.803,3633.8542,24564.8564,985.9642,682.4067,1633.0134,3970.8696,5809.7226,930.9348,778.1866,1648.4711,1157.0884,711.3969,843.4294,1089.605,0,493.9718,3910.5224,2.1,949.4608,35,550.0865,663.1986,1929.9193,2028.4838,1235.4178,1,0,0,0,0,0,0,0,0
7,14,585,2792,30.9,1141.4878,1,1500.9198,950.0232,37,1104.0854,0,1214.7005,3680.6261,25149.0432,1004.2712,797.1495,1585.1575,3973.8918,5951.4346,938.1158,757.4704,1736.2266,1106.3644,745.2841,858.1634,1192.931,1,517.4366,4028.4142,1.9,1030.0963,32,534.5491,635.9045,2062.0577,2131.2347,1217.1977,1,0,0,0,0,0,0,0,0
12,12,581,2798,31.4,1145.3471,1,1751.1496,915.2703,35,1126.1937,0,1212.1943,3769.0355,25749.2392,970.8607,762.2588,1545.277,4099.0766,6095.0801,935.9187,772.3943,1811.7756,1194.9551,703.6957,872.9548,1367.6738,2,516.2819,4177.7398,2.8,1022.933,34,637.5124,633.7138,2060.339,2190.9156,1246.7986,1,0,0,0,0,0,0,0,0
10,14,623,3257,30.6,1115.9624,1,1799.4233,976.6028,38,1152.1625,0,1222.3078,3950.9146,26678.3062,962.4939,810.6716,1693.7987,4409.5829,6256.4827,991.5466,743.969,1719.1877,1200.2444,696.8949,900.738,1417.6149,4,492.4359,4310.2905,2.9,1003.6649,33,579.1513,643.5426,2136.5697,2201.4794,1250.8044,1,0,0,0,0,0,0,0,0
14,7,604,3566,31.8,1155.9562,1,2016.3098,965.9946,37,1132.1099,0,1248.5021,4111.7838,27295.8787,971.658,700.5127,1569.666,4575.9509,6472.5584,1001.1105,733.4603,1750.514,1258.0996,770.6597,894.3012,1582.7857,4,474.3016,4385.8048,2.5,1036.4071,37,593.533,647.7941,2272.4924,2157.1084,1396.0232,1,0,1,0,0,0,0,0,0
23,10,680,3597,32.2,1206.7192,1,2074.0016,1036.4336,37,1174.734,1,1287.1702,4358.4638,28888.3694,1047.6059,581.3689,1560.5517,4880.1996,6878.0358,992.8043,781.9123,1812.9567,1265.9138,667.4281,866.6184,1822.5383,6,456.3973,4683.6017,2.7,990.9631,21,642.6761,698.0691,2388.0674,2326.4927,1409.3729,1,0,0,0,0,0,0,0,0
17,12,583,3079,30.1,1152.234,1,2202.9138,916.8145,42,1136.9721,0,1287.8612,4827.6307,30569.7711,1104.7752,679.566,1528.9779,5250.8201,7386.3767,985.8734,799.4625,1825.1398,1261.7089,695.1872,822.3165,1975.0839,4,505.7401,4941.4788,3.2,928.6449,51,636.8704,672.9586,2511.9973,2297.3498,1349.7913,1,0,0,0,1,0,0,0,0
11,12,568,2713,29.2,1118.8112,1,2141.4999,920.3303,45,1096.7139,0,1343.644,5158.3588,31875.1721,1122.33,691.9405,1535.215,5653.9147,7665.9095,949.164,786.4333,1856.8788,1251.7373,676.7866,861.2068,2124.957,5,505.126,5132.5672,3.4,909.1075,36,624.2402,623.5383,2536.2639,2336.0642,1354.6934,1,0,0,1,0,0,0,0,0
9,13,488,3434,26.9,1063.968,1,2129.2263,871.7439,52,1081.3154,0,1326.6602,5352.5969,32989.578,1029.5879,597.4422,1502.6395,6006.4549,8029.1947,970.6972,823.747,1873.3257,1317.6543,636.0147,876.1652,2232.6364,3,501.4789,5230.1867,3.7,890.9977,15,617.7123,589.6046,2564.8049,2430.3747,1331.1563,1,0,0,0,0,0,0,0,1
9,14,628,3775,25.3,990.2724,1,2134.1948,860.3806,56,985.6606,0,1269.7374,5264.113,32583.0301,1034.3738,523.9531,1494.2375,5916.9328,8003.0016,926.3283,722.6606,1788.5396,1230.1338,592.252,940.1184,2003.9095,2,493.0737,5121.15,3,870.8291,19.5,584.6271,610.1289,2572.7129,2422.3427,1322.0909,1,0,0,0,0,0,0,0,0
12,15,607,3908,24.2,918.7986,1,1756.578,856.4827,59,955.6511,0,1303.192,5057.4528,31438.8439,973.67,517.4905,1516.231,5828.074,7582.1002,891.639,721.9609,1799.9889,1225.0941,616.3873,942.3886,1712.3352,3,501.4261,4942.4898,2.9,841.2305,22.5,559.7192,594.0128,2487.6615,2224.8457,1312.7902,1,0,0,0,0,0,0,0,0
12,17,524,2260,23,821.7757,1,1576.9866,750.9911,61,843.0811,0,1155.6984,4890.0454,29961.4648,869.8685,397.5311,1411.0187,5442.1193,7446.6561,822.3646,690.3727,1615.3493,1069.4612,461.7559,830.3701,1390.9961,1,426.035,4706.8319,3.3,708.3487,22.5,490.7674,579.3617,2395.8937,2053.5504,1264.3021,1,0,0,0,0,0,0,0,0
5,18,177,1,22.2,780.9212,1,1493.9018,759.5362,61,820.678,0,1102.3072,4712.73,28797.6911,824.0241,417.6732,1369.5013,5234.7395,7177.7329,783.5837,680.335,1568.9591,1026.2714,461.0192,829.6775,1250.5263,0,424.8961,4452.8256,2.9,684.7501,26.5,487.9824,540.4422,2273.3131,2007.8896,1222.219,1,0,0,0,0,0,0,0,0
2,5,50,0,21.4,756.7582,1,1394.1794,747.4383,63,806.8431,0,1062.4219,4559.5066,27768.1374,832.4717,401.7616,1317.6311,4997.7481,6936.9128,769.2406,650.3317,1532.2889,1011.3643,490.757,831.1325,1150.8269,1,425.6973,4289.0825,3.1,675.9089,12,505.573,547.5864,2192.4497,1942.5177,1231.6365,1,0,0,0,0,0,0,0,0
8,4,23,0,20.7,765.808,1,1397.7496,742.4402,64,788.2673,0,1041.0274,4273.6836,26925.9795,798.0885,387.5567,1323.3185,4909.5835,6858.5342,736.5873,678.2317,1403.9525,1013.393,453.9914,803.7839,1142.9424,5,426.8042,4177.5747,3.1,659.1391,4,505.0686,547.1755,2074.7415,1904.591,1243.0468,1,0,0,0,0,0,0,0,0
1,6,17,0,20.1,746.3156,1,1360.9641,763.6066,65,800.7256,0,999.1675,4153.844,26265.4893,826.1521,395.1256,1291.7641,4671.7335,6754.4439,736.663,672.1154,1417.8469,978.3997,441.9872,801.4126,1073.0515,0,419.1646,4068.1462,2.1,667.0326,10,507.4024,531.3315,2024.1769,1883.5338,1191.7679,1,0,0,0,0,0,0,0,0
1,3,71,22,19.7,772.1831,1,1278.2422,738.4222,67,790.6596,0,965.726,3997.7179,25523.5862,808.0738,405.8203,1302.5383,4397.0979,6576.6991,759.2793,675.7343,1418.7005,980.268,453.3909,814.1667,987.6682,0,445.2461,4011.6697,2.4,673.2678,11,510.3837,529.2731,1947.6079,1871.5549,1227.5706,1,0,0,0,0,0,0,0,0
0,0,131,679,19.2,778.7585,1,1207.2925,752.278,68,768.4768,0,945.9195,3832.111,24581.3019,786.6037,397.2713,1323.3463,4070.2759,6358.1954,751.8995,669.4309,1352.2786,1003.8077,461.3369,816.279,941.034,0,415.7936,3886.9552,2.2,676.9231,7,483.9204,552.5765,1886.5197,1871.6198,1276.769,1,0,0,0,0,0,0,0,0
3,1,130,586,19,766.5582,1,1200.9546,759.7869,69,813.0004,0,940.2332,3677.1699,24139.1134,775.0823,415.5489,1309.8953,3998.4867,6202.1334,727.3465,633.779,1368.4819,993.8328,458.8543,830.4651,904.3351,1,411.6504,3858.7602,2.6,668.2573,10,497.3618,531.2077,1893.507,1830.679,1288.5482,1,0,0,0,0,0,0,0,0
3,2,131,664,20.2,798.3302,1,1129.4335,738.7384,66,812.6716,0,945.1547,3576.919,23549.6905,792.6711,410.4873,1257.6826,3820.9023,6015.3206,738.8962,624.5262,1373.5772,1013.115,445.4511,776.7239,887.0654,1,417.4889,3749.7295,2.9,656.586,8,511.8738,521.3187,1893.4952,1862.0641,1273.4294,1,0,0,0,0,0,0,1,0
3,2,216,1071,22.1,790.8259,1,1155.0728,740.819,60,815.6556,0,978.2398,3538.3009,23243.0195,802.8584,464.4104,1296.8208,3807.2555,5908.4322,769.0777,640.3958,1333.177,1061.8337,418.5682,763.024,854.0496,1,400.4306,3621.9017,3.1,730.6182,11,517.0105,518.787,1883.7556,1853.3758,1297.122,1,0,0,0,0,1,0,0,0
1,3,253,1356,24.1,767.2836,1,1118.95,784.4965,54,881.5412,0,972.5906,3432.1152,22697.6503,834.4108,470.4788,1277.9274,3669.6361,5708.5493,763.9602,720.9424,1355.7023,1110.8565,466.4242,767.913,884.7888,3,407.9506,3582.4872,3,786.7741,20,547.9145,536.3345,1853.9683,1817.2645,1322.6141,1,0,0,0,0,0,1,0,0
10,1,234,1339,25.9,864.0357,1,1143.8048,776.709,50,973.2407,0,1012.1759,3420.524,23108.3321,873.0848,536.8923,1382.2196,3731.0289,5641.276,793.3217,698.4413,1536.2876,1097.8039,538.009,813.6167,919.7703,5,423.0072,3605.1126,2.8,830.7289,20,530.0579,527.807,1922.9827,1868.9007,1364.9833,1,0,0,0,0,0,0,0,0
4,1,288,1440,27.6,864.3226,1,1128.108,805.6522,46,1072.6127,0,1127.1024,3457.8492,23544.5179,880.5469,637.3564,1487.7504,3730.7298,5577.7011,879.3577,759.5106,1670.8145,1153.388,640.2322,800.0563,1063.5979,8,426.6375,3585.589,2.2,872.8177,29,566.1336,569.828,2024.4429,2009.641,1358.0682,1,0,0,0,0,0,0,0,0
7,6,422,1785,28.5,977.6886,1,1309.2881,842.1424,45,1052.8673,0,1206.4833,3616.1026,24218.0414,890.3231,752.3968,1609.5697,3836.5278,5726.7256,900.4195,748.8559,1709.1431,1158.8706,785.1334,898.8053,1083.6722,7,438.607,3658.7383,1.7,860.7258,30,578.8253,589.8485,2076.1719,1985.0624,1309.5673,1,0,0,0,0,0,0,0,0
13,7,416,1959,29.9,958.4719,1,1427.1359,897.8585,42,1096.8609,0,1256.4321,3668.4731,24783.3216,941.1073,842.5446,1521.6551,4030.4081,5934.7772,911.1915,805.3827,1671.1834,1115.5703,792.0309,795.8209,1290.9043,8,426.9354,3827.6936,2.5,767.3348,34,581.8807,537.2159,2097.5033,2031.6278,1295.3758,1,0,0,0,0,0,0,0,0
6,7,436,2145,30.9,942.7628,1,1747.4777,827.4095,39,1111.2967,0,1215.9746,3795.7262,25463.3309,944.4411,855.1207,1591.4419,4083.1481,6115.0451,875.1159,760.0326,1760.3779,1064.4614,839.4804,854.9721,1385.801,8,448.6995,3898.7322,1.7,823.1266,38,550.3404,579.061,2135.5766,2083.2829,1265.3699,1,0,0,0,0,0,0,0,0
13,6,463,2429,30.8,1013.6237,1,1846.8292,813.8836,38,1085.876,0,1238.6981,3760.3345,25561.2847,938.4691,856.5064,1527.7733,4096.1779,6129.6726,876.4442,723.3898,1689.4078,1044.787,853.8523,846.3619,1468.4898,8,432.3283,4024.7544,2.3,790.1755,44,554.0453,621.8726,2244.8127,2088.3515,1249.4295,1,0,0,0,0,0,0,0,0
13,8,514,2504,30.5,971.8765,1,1927.2665,885.1276,42,1130.8782,0,1229.2813,3914.0912,26356.5551,926.3251,799.55,1607.9331,4192.73,6346.087,840.0751,719.1816,1676.691,1060.2798,846.4485,841.8026,1542.8531,8,429.7075,4161.5286,2.2,861.8405,44,573.2267,608.3747,2273.2944,2184.1998,1350.4261,1,0,1,0,0,0,0,0,0
12,9,556,2507,29.2,1000.4244,1,2052.958,927.4514,48,991.0822,1,1234.5196,4029.7826,27035.1482,934.1151,748.7339,1668.1082,4376.9084,6596.4053,878.4718,715.4782,1675.3935,1083.6006,717.2789,844.3639,1756.8608,9,433.4296,4264.5214,3.7,871.2494,50,579.5412,598.5108,2234.2282,2189.8006,1305.6002,1,0,0,0,0,0,0,0,0
11,11,509,2553,27.7,985.4605,1,2000.4541,844.0046,54,893.1136,0,1140.2817,4121.7697,27564.8571,947.0178,656.4456,1523.5316,4548.5051,6875.9222,959.7993,719.6983,1663.373,1102.8563,730.7969,828.1425,1722.3117,10,419.0926,4483.3562,3.6,840.7534,46,553.3791,595.7156,2268.9216,2079.4777,1323.2415,1,0,0,0,1,0,0,0,0
13,12,460,2238,25.9,949.0659,1,2074.5888,814.8034,59,923.022,0,1111.692,4209.1608,28184.3044,895.9343,585.8203,1519.9595,4729.2469,7204.3376,866.54,710.23,1623.4775,1094.2238,789.5241,802.9974,1724.1176,10,417.6666,4610.8657,2.9,830.5681,35,597.0952,553.4828,2248.4959,2038.7605,1332.6986,1,0,0,1,0,0,0,0,0
14,15,467,2820,24.9,934.5737,1,2009.1954,823.6046,62,900.582,0,1071.4223,4268.5496,28402.8544,934.4165,570.3012,1500.326,4695.9971,7300.0209,853.7395,716.3359,1671.9243,1062.2115,703.2127,832.5482,1646.3479,10,408.8075,4689.9579,2.5,870.5255,27,585.9038,611.247,2273.9375,2002.1411,1276.893,1,0,0,0,0,0,0,0,1
12,19,464,2635,24.1,899.7186,1,1901.3112,834.3865,67,900.5596,0,1065.8994,4209.2726,27739.7467,921.9489,465.0259,1514.8896,4723.3401,7085.5796,844.9471,727.9754,1566.5892,1036.7486,581.3718,877.9424,1567.2773,8,443.1272,4495.7389,2.1,804.0987,25,590.3954,609.2166,2142.0754,2002.2613,1350.4891,1,0,0,0,0,0,0,0,0
4,18,456,2397,23.5,849.4705,1,1644.1847,809.6728,70,864.5284,0,1031.1453,4142.3545,26896.4617,912.1689,416.5591,1432.081,4541.0417,6908.0701,801.7356,709.144,1525.9606,997.6804,575.4866,899.0492,1313.941,8,430.1274,4316.9465,2,792.8295,28,594.7946,600.1333,2005.3653,2024.642,1365.9321,1,0,0,0,0,0,0,0,0
10,11,302,1158,22.8,810.1079,1,1412.5897,738.6307,76,769.2322,0,992.9158,4002.4265,25940.7004,746.1657,370.4325,1333.6265,4300.9104,6838.9507,812.1758,630.8936,1485.9425,980.1381,440.903,804.8871,1040.6883,10,408.2704,4099.0329,2.1,690.7185,31,536.3529,540.068,1938.8155,1940.9954,1250.2615,1,0,0,0,0,0,0,0,0
2,13,131,195,22.1,764.4669,1,1358.2208,745.4797,79,777.5596,0,978.1474,3974.2165,25569.1982,745.0171,362.6995,1359.4204,4224.2354,6662.047,762.0472,622.6462,1453.6759,977.6464,452.5248,824.4228,958.2024,9,413.2952,4038.1881,2.7,674.2128,25,525.4869,549.4508,1898.5492,1958.8657,1245.3849,1,0,0,0,0,0,0,0,0
0,2,67,0,21.8,781.2339,1,1317.3646,749.7,81,761.3632,0,948.9829,3868.0034,25328.8954,754.5585,355.1873,1323.9128,4172.3557,6620.4283,796.7233,628.9444,1474.498,1005.8809,459.3695,815.8281,1032.275,9,409.1942,3978.7437,1.2,681.2338,30,534.3222,543.5585,1918.645,1972.3085,1213.826,1,0,0,0,0,0,0,0,0
0,2,41,0,21.9,783.0614,0,1343.4741,741.6302,79,801.9727,0,965.2392,3841.2674,25302.6263,747.3006,350.9825,1339.3139,4214.0087,6571.229,761.152,634.389,1458.3104,1012.0701,442.0404,804.0306,981.0952,10,398.3262,3984.8106,0.8,645.0193,46,525.9632,539.9619,1894.2823,1999.404,1227.7931,1,0,0,0,0,0,0,0,0
0,0,38,0,21.3,769.8956,0,1329.1215,759.9066,90,777.7494,0,932.6427,3737.6658,25064.871,798.422,347.8675,1358.1135,4126.345,6512.7762,775.3351,638.378,1445.8786,988.219,449.4975,822.9174,946.6577,10,419.3452,3996.6903,1.1,663.9654,41,529.041,548.7276,1893.6104,1993.7912,1207.3198,1,2.4,0,0,0,0,0,0,0
