"y","temp","rain","wind","wet","snow","cloud","temp.sqr","sunny","semester","past_rent","X2_3","X3_4","X4_5","X5_6","X6_7","X7_8","X8_9","X9_10","X10_11","X11_12","X12_13","X13_14","X14_15","X15_16","X16_17","X17_18","X19_20","X20_21","X21_22","X22_23","X23_24","weekend","m0","m5","m25","m35","m50","m65","f20","f25","f30","f45","f55","f65","f70","bus_passenger","sub_passenger"
3,33,0,3.5,56,0,6,1089,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,505.3882,980.8652,2880.3022,1445.9775,1099.1535,446.5782,5066.0316,3101.0676,1716.4469,1155.3649,985.2402,598.7923,1274.7361,669,2826
9,32.6,0,3.1,57,0,4,1062.76,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,581.7233,1140.0797,2990.2884,1544.0308,1117.8646,457.8567,5302.6687,3222.2859,1748.285,1213.3732,964.0861,596.1612,1246.1527,762,3465
9,31.9,0,3.4,56,0,3,1017.61,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506.8024,1246.5662,3522.0896,1658.3733,1058.9357,489.5774,5962.1742,3880.8624,2094.1458,1202.3992,938.9751,612.5187,1252.0009,1039,4091
10,31,0,3.5,57,0,6,961,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,511.4367,1301.4875,3935.5344,1544.261,1038.736,485.0235,6320.1073,4314.9865,2169.1846,1156.5991,892.9884,582.7724,1318.6512,789,2868
12,29.7,0,2.8,58,0,2,882.09,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,487.4604,1235.4409,4044.3396,1636.1986,966.5671,498.442,6339.1703,4312.0502,2113.3809,1064.3295,875.0496,573.3236,1323.6748,723,3042
11,28.9,0,2.4,59,0,1,835.21,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,432.1209,1117.5419,4105.2171,1573.5444,970.3795,475.2021,6330.4458,4286.4595,2008.8788,989.3094,857.9558,570.8981,1299.4038,611,3059
8,28.4,0,2.2,61,0,1,806.56,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,501.7645,1042.1903,4091.631,1507.5623,914.473,452.6234,6142.2756,4255.3276,1984.4093,946.3827,822.9724,544.4297,1263.4039,711,3159
5,28,0,2.4,62,0,2,784,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,472.7362,797.863,3925.3394,1351.1046,834.4384,433.5473,5890.3015,4064.9017,1869.1461,798.386,717.4818,496.1988,1162.3239,450,1697
8,27.6,0,1.5,64,0,0,761.76,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449.916,710.681,3894.3899,1309.1764,818.7148,420.7004,5886.653,4061.1708,1891.5646,753.025,677.5406,474.8236,1189.5541,186,351
3,27.1,0,1.9,67,0,1,734.41,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456.0061,685.5508,3833.5212,1332.8801,815.2386,419.4741,5762.9129,4038.1341,1863.5398,756.8415,654.9969,480.6764,1178.5561,77,0
2,26.6,0,2.4,71,0,1,707.56,1,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422.0115,681.1408,3725.4897,1327.1575,846.9017,443.7403,5753.3444,4030.1993,1859.1233,752.2698,655.2947,490.407,1176.6388,52,0
3,26.2,0,1.7,71,0,2,686.44,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388.6308,646.2116,3664.2079,1289.1844,805.5905,421.5766,5635.5678,4006.3453,1848.1972,730.7007,660.925,485.6634,1148.5003,35,0
1,25.8,0,2.1,72,0,3,665.64,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408.2329,639.0995,3678.6311,1324.2872,838.6456,449.041,5605.3837,3984.8154,1866.7528,744.4533,648.4904,490.763,1174.4786,45,15
1,25.4,0,2.2,72,0,1,645.16,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434.2123,548.3944,3628.3462,1343.0771,847.9485,396.457,5622.1691,3949.3145,1899.2244,742.624,680.0148,508.2778,1214.3286,114,724
2,25.1,0,2.6,74,0,1,630.01,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443.325,534.1241,3580.8663,1364.1232,854.8785,406.8548,5526.3747,3888.896,1868.6764,762.6658,704.1827,524.0858,1242.179,226,971
6,25.5,0,3.5,76,0,0,650.25,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435.8981,567.8414,3400.3275,1346.0413,895.1158,443.0612,5276.7191,3742.7586,1875.2888,814.0776,791.6726,546.3516,1302.3546,449,2621
14,27,0,2.8,71,0,0,729,1,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447.2234,578.8657,2952.9086,1370.6923,963.1073,440.0518,4921.2891,3372.7392,1706.8928,980.7965,846.9825,535.7198,1345.887,829,4516
6,28.4,0,2.6,66,0,0,806.56,1,0,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465.6655,618.0515,2774.3929,1376.3639,966.5401,489.368,4727.5114,3077.643,1612.2491,1070.2826,922.3049,540.8809,1371.711,606,2876
2,29.4,0,2.2,64,0,2,864.36,1,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,546.9934,623.3211,2649.8167,1440.7981,1041.72,464.3714,4706.733,3035.4745,1570.2572,1086.3002,943.8086,549.855,1390.388,387,1738
4,30.8,0,2.8,59,0,1,948.64,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,524.3148,600.0433,2662.0861,1492.9395,947.6282,465.3923,4687.662,3009.4895,1633.4217,1111.3185,998.2728,541.4399,1349.2603,391,1591
5,31.6,0,3.1,59,0,2,998.56,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,532.1167,684.6076,2675.8514,1493.4172,1008.4421,441.9763,4741.8606,3009.523,1680.5263,1182.6578,962.9136,593.6799,1358.0109,439,1789
2,32.5,0,3,54,0,2,1056.25,1,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,495.4841,819.3635,2635.3465,1496.4126,1017.8768,454.2203,4800.5264,2975.9506,1689.9285,1258.5878,977.9558,576.8777,1275.6699,533,1933
6,33.2,0,3.1,50,0,2,1102.24,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,496.4924,894.8021,2714.4793,1576.8487,1110.3493,449.7575,4817.9014,3015.6354,1703.9934,1256.8861,989.4143,588.9765,1321.4932,514,1996
4,34.2,0,2.2,49,0,3,1169.64,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,571.8733,954.1316,2773.962,1494.8214,1109.6168,461.5921,4908.3669,3065.4724,1661.9803,1258.3567,1058.7162,568.8838,1265.4573,613,2377
2,34,0,1.8,52,0,6,1156,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,565.7268,1011.5681,2791.1591,1522.5039,1115.5719,474.334,4908.1569,3173.2265,1707.6858,1142.9143,976.3354,540.9692,1315.9438,633,2936
6,33.4,0,3,54,0,6,1115.56,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,601.591,1112.4488,2939.7847,1544.1755,1085.1867,522.7128,5215.9688,3273.9076,1748.0249,1145.8837,988.7376,479.2991,1303.4686,799,3708
11,32.7,0,2.8,56,0,4,1069.29,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456.1102,1244.8279,3533.1362,1732.922,1133.6239,472.8573,6089.9383,4119.9818,2186.5327,1146.1635,1022.8584,516.1968,1335.4998,995,4159
12,31.9,0,3.5,60,0,5,1017.61,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,486.3298,1304.6138,3789.0463,1724.3949,1038.2294,456.9374,6549.5454,4243.2632,2188.2962,1150.5975,932.7505,531.8248,1274.9656,802,3028
8,31.1,0,2.2,61,0,2,967.21,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,573.4315,1257.604,3888.7442,1692.4488,1020.0195,428.1611,6624.1991,4292.2514,2122.6472,987.6376,872.4017,536.8142,1326.237,661,2851
12,30.5,0,1.9,65,0,8,930.25,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,551.6679,1206.6456,3946.5265,1715.6431,990.6643,433.9141,6356.5574,4420.3479,2119.5659,950.8446,869.4789,532.722,1298.1892,654,3053
10,29.9,0,2.9,63,0,7,894.01,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,528.0922,1117.3746,3896.4438,1568.9739,920.6983,427.63,6272.9057,4226.4008,2105.8218,887.9884,829.1772,504.8744,1332.0918,729,3036
11,29.1,0,2.2,70,0,3,846.81,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,408.1421,857.4632,3835.1027,1449.3796,827.95,394.5224,5833.6049,4076.4596,1924.9217,772.4965,675.8173,463.0392,1195.8179,457,1771
6,29,0,0.8,70,0,8,841,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417.0503,779.0072,3763.2324,1365.0488,829.5517,394.0373,5753.0844,4028.9794,1932.3304,760.9403,678.042,472.1847,1192.0044,244,573
4,29,0,2.7,71,0,6,841,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392.1485,718.7706,3664.7905,1344.0185,817.1705,403.6601,5729.4959,3970.5136,1921.2656,797.7159,676.3195,462.8322,1198.8752,127,0
2,28.7,0,2.3,72,0,2,823.69,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395.4334,647.6311,3604.439,1332.5804,831.6154,414.9819,5661.4951,3919.4809,1897.111,754.3615,656.7605,481.2338,1211.8261,71,0
1,28.2,0,2,73,0,3,795.24,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369.3319,642.6445,3598.585,1295.7415,834.8837,404.1273,5586.0209,3903.2018,1921.4279,781.9745,661.8927,479.5751,1215.0919,39,0
1,27.9,0,1,75,0,3,778.41,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406.1081,606.4053,3543.3196,1314.5204,803.4176,414.6685,5500.2658,3911.9578,1933.1723,761.6651,640.5369,485.4037,1259.3462,50,12
1,27.4,0,0.9,77,0,6,750.76,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404.1423,590.1708,3498.8966,1297.5694,835.8117,395.4272,5515.9767,3924.2124,1906.1839,762.9262,637.2673,508.8559,1194.1765,124,706
0,27.3,0,1.8,78,0,6,745.29,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396.9593,574.3693,3440.0106,1328.795,828.2098,431.1301,5462.5385,3807.0673,1873.8936,752.8024,703.0696,530.471,1227.5165,236,924
1,27.6,0,2.3,78,0,3,761.76,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404.1447,591.734,3341.1346,1330.945,949.1207,435.5946,5351.2146,3656.844,1887.1448,852.1315,808.6118,530.5424,1278.0344,477,2498
8,28.9,0,2.1,75,0,1,835.21,1,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498.096,585.2016,2884.8458,1364.1513,933.7767,475.1627,4995.0111,3261.7204,1653.8762,926.9109,833.8485,524.2421,1314.9786,803,4363
5,30.3,0,2.3,71,0,3,918.09,1,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473.0989,645.8588,2786.8015,1455.0828,994.0736,528.9006,4611.9916,2991.8312,1658.2143,1037.4288,887.6055,568.0131,1360.7803,568,2693
5,31.3,0,3.6,65,0,5,979.69,1,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,548.3012,691.3157,2764.4843,1548.0735,1059.6027,569.506,4506.6521,2982.134,1660.1584,1055.3607,932.4422,594.2294,1383.0451,416,1642
5,32.6,0,2.6,62,0,7,1062.76,1,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,541.2146,677.341,2739.3859,1625.9454,982.8425,506.2454,4497.233,2923.6505,1688.615,1097.0804,882.954,578.7773,1225.1515,357,1523
6,33.2,0,2.2,58,0,8,1102.24,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,498.2164,726.8512,2752.8129,1613.5402,1016.8668,527.4474,4538.3243,2926.0497,1667.0241,1132.5201,916.8067,561.7833,1252.1847,457,1842
6,33.6,0,1.8,56,0,8,1128.96,1,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,610.7809,815.5685,2724.0107,1530.528,1077.4858,524.1228,4609.4108,3007.7423,1719.8924,1182.9985,945.076,568.1456,1263.2878,536,1840
3,33.9,0,2.7,55,0,6,1149.21,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,554.0379,948.4347,2794.7324,1595.302,1066.2714,535.4339,4616.5289,3017.1078,1654.6177,1169.6123,975.5926,586.0869,1336.0331,514,2019
4,34.1,0,0.9,54,0,8,1162.81,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,555.2016,967.9778,2863.7773,1545.7411,1045.7694,549.877,4704.0136,3039.6217,1710.6912,1175.4213,992.5581,606.6739,1346.0716,634,2416
7,33.8,0,3.1,59,0,8,1142.44,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,555.9573,1007.0721,2913.3927,1582.874,975.9866,485.6298,4839.5462,3062.0584,1759.4653,1166.1623,934.6571,543.3309,1340.9999,621,3033
13,33,0,3.1,63,0,8,1089,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,551.9957,1142.0536,3160.4528,1659.5638,1050.8038,479.1557,5243.7381,3243.1683,1771.1475,1151.7814,931.3815,548.7461,1363.8107,814,3856
19,32.8,0,3.2,63,0,7,1075.84,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613.1347,1283.7011,3696.1933,1747.0144,1030.0595,450.6074,5980.2146,3937.4961,2065.7864,1144.1411,870.4691,571.5554,1354.1412,1068,4296
8,31.4,0,3.5,68,0,6,985.96,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,531.7669,1382.3037,4012.0703,1769.9044,1029.9636,481.0123,6459.75,4417.8092,2175.6101,1099.7824,861.2284,555.6568,1408.7458,843,3044
6,30.9,0,2.4,69,0,5,954.81,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,497.2528,1402.2844,4280.0281,1778.5107,1022.9342,490.7441,6680.1219,4521.8726,2128.7093,1003.2496,874.4984,542.1687,1337.6985,665,3052
9,30.4,0,0.6,71,0,2,924.16,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,404.1319,1200.1276,4450.3658,1714.7998,980.4968,461.805,6638.2191,4494.4292,2144.0314,923.7577,871.853,509.0051,1298.6073,705,3181
8,29.8,0,1,73,0,5,888.04,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,449.4144,1110.064,4441.3781,1707.6346,887.7925,430.3667,6456.9528,4365.3293,2056.5367,878.5083,822.0173,536.4311,1352.8345,762,3451
9,29.6,0,2.3,75,0,6,876.16,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,376.9652,871.4101,4293.1275,1540.838,793.6147,404.0628,6113.2317,4158.9902,1856.7489,748.0308,739.725,477.2948,1207.7815,455,2386
8,29.2,0,2.4,77,0,3,852.64,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,374.4492,833.7426,4234.8614,1457.8289,729.14,394.3261,6031.4663,4002.4318,1839.4068,748.6669,684.5135,466.0293,1209.9966,350,2
5,29,0,2.1,78,0,6,841,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,387.389,772.404,4068.7317,1423.1904,737.8469,381.3967,5989.6813,3955.2531,1786.1455,750.7855,668.9817,472.5542,1191.4359,97,0
1,28.5,0,2.4,77,0,2,812.25,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,395.4204,796.8046,3910.7042,1370.8593,716.1075,395.1334,5768.5068,3838.1648,1809.2486,761.0499,657.7943,467.5359,1218.9016,60,0
0,28.2,0,2.5,76,0,0,795.24,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,366.8979,761.914,3807.9257,1388.5137,754.774,400.458,5567.4232,3802.6914,1796.7035,773.9518,658.995,482.9043,1204.3872,27,0
0,27.8,0,2.6,77,0,0,772.84,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,364.3492,707.6291,3659.3614,1443.2695,755.3158,395.6187,5425.7704,3744.8116,1847.6349,768.9681,652.9792,492.0089,1215.5778,54,8
1,27.5,0,2.8,78,0,0,756.25,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,344.5743,625.3831,3581.6319,1418.4632,781.6362,411.6905,5377.9317,3716.2749,1802.4366,748.3208,663.7383,505.5766,1191.7536,110,666
0,27.3,0,2.9,79,0,1,745.29,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,358.8125,637.4403,3487.5667,1383.2621,772.1079,387.8195,5227.8544,3686.8855,1763.9715,748.1881,677.0978,503.7941,1279.6671,162,669
0,27.8,0,2.7,77,0,1,772.84,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,411.8093,627.5532,3351.7608,1331.6751,784.6302,393.0725,5170.4025,3599.0059,1739.1394,768.6868,671.8668,507.5983,1242.1038,204,836
5,29.7,0,3,71,0,1,882.09,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,442.8601,582.0891,3217.733,1306.9218,801.824,396.4292,4948.5501,3474.7908,1668.9112,780.9326,681.2679,544.0241,1192.3302,351,1454
2,31.3,0,2.9,66,0,2,979.69,1,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361.9782,618.3226,3177.5329,1451.3949,800.9307,441.2451,4657.8746,3298.4364,1649.7367,875.109,760.5708,510.7158,1219.1861,365,1642
2,32.9,0,2.4,59,0,4,1082.41,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,436.2247,643.5342,3143.0581,1457.5621,844.6706,445.3518,4575.9352,3269.5664,1667.9174,903.0384,790.9547,565.6337,1227.5918,353,1594
1,34,0,3,53,0,5,1156,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,450.5145,652.8003,3147.1496,1488.8656,846.5669,448.1733,4559.8898,3290.2041,1753.5834,929.8064,752.4958,557.0322,1189.7418,435,1737
2,35,0,2.3,55,0,2,1225,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,582.6284,745.3612,3154.3351,1573.9067,849.7034,440.8495,4700.5822,3355.1374,1791.8012,990.4759,800.7842,534.1963,1233.4747,432,2016
4,35.6,0,2.8,51,0,4,1267.36,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,634.9411,850.635,3281.796,1538.6583,856.559,444.2704,4886.6011,3549.3458,1846.7364,957.7474,877.3413,526.5188,1213.6692,510,2270
2,35.6,0,2.7,52,0,6,1267.36,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,672.7115,1009.1984,3400.8202,1556.9262,841.6953,432.7202,4861.8956,3619.8482,1902.7462,969.0375,878.9162,511.5196,1161.5542,579,2367
1,33.8,0.9,3.5,62,0,8,1142.44,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,604.99,1060.3118,3538.696,1507.7354,877.6363,456.8343,5056.6399,3702.8036,1954,972.86,888.628,497.5155,1211.9175,591,2547
4,33.6,0.1,2.4,59,0,9,1128.96,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,561.7216,1195.7644,3705.2616,1535.277,947.405,387.7795,5392.4966,3840.5366,2018.7259,928.8054,863.8602,527.0089,1247.6048,668,2919
4,34.4,0,4.9,54,0,8,1183.36,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,632.945,1299.9237,3972.9638,1685.8487,936.3543,450.2142,5630.5806,3945.603,2035.754,972.974,931.7143,555.2782,1220.5962,677,3089
3,32.5,0,3.1,61,0,8,1056.25,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,606.8634,1339.9377,4225.6368,1654.0564,962.8002,429.6378,6211.679,4188.8275,2126.7142,1017.3848,887.6739,567.4116,1234.4961,622,2831
3,31.3,0,2.8,66,0,10,979.69,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,565.4456,1426.9554,4612.6836,1686.6836,1003.0109,466.9623,6520.6287,4236.7562,2202.3119,949.4917,864.5412,521.9092,1218.3812,616,2807
6,30.9,0,1.8,68,0,9,954.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,609.3985,1382.5669,4783.9431,1735.9038,973.1998,445.2787,6680.1413,4408.9237,2064.0003,883.7023,823.5163,513.7203,1213.3685,539,3009
5,30,0,2.2,73,0,9,900,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,588.5538,1259.1538,4810.5744,1646.9603,923.7851,442.6818,6558.9311,4391.4227,2128.8334,847.8045,816.5877,512.8232,1205.0156,594,3231
6,29.9,0,2.5,69,0,10,894.01,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,618.0788,1122.9668,4713.4053,1614.3432,922.115,436.3703,6202.5457,4192.0139,1986.335,837.9424,831.4714,501.7142,1188.7708,640,3427
2,29.6,0,2.2,73,0,10,876.16,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,534.7637,937.7635,4575.9957,1525.2382,790.8387,403.3051,6035.3959,4053.4166,1915.8059,732.8106,663.199,483.2866,1240.6136,448,1855
1,29,0,3,75,0,6,841,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,511.999,868.476,4299.6033,1453.084,759.2048,386.6907,5759.2249,3922.0222,1880.2032,741.0488,649.4779,481.8193,1250.5528,229,0
5,28.6,0,2.2,76,0,7,817.96,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,528.0156,805.8137,4081.229,1413.4719,766.8622,375.7473,5653.9425,3860.8366,1815.4287,753.0793,641.6405,492.5208,1260.7333,66,0
4,28.3,0,2.4,76,0,4,800.89,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,517.4988,769.2717,3992.5248,1356.2529,792.8441,385.2697,5524.7888,3752.8336,1791.5765,755.8715,620.0789,502.8578,1229.7477,32,0
1,28,0,2.3,77,0,9,784,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,521.9697,756.9043,3850.7246,1318.7482,794.5325,379.7599,5361.8817,3698.8749,1782.0704,743.4035,603.0327,507.9807,1244.6797,27,0
4,27.8,0,2,78,0,9,772.84,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,555.9029,719.7828,3705.728,1306.1548,809.663,411.0162,5198.4237,3636.919,1755.597,764.0987,591.2118,514.4819,1289.3472,48,7
0,27.7,0,3.1,77,0,9,767.29,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,511.6763,652.4495,3569.8671,1303.7462,796.9022,406.4158,5090.1614,3554.6227,1777.8223,776.2655,591.9389,490.8758,1260.2795,101,533
0,27.6,0,3.1,78,0,9,761.76,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,518.7903,598.4473,3539.9639,1320.5154,831.963,386.8293,4986.33,3513.555,1772.3235,759.0017,625.0212,512.488,1226.9611,116,534
1,27.8,0,2.2,78,0,9,772.84,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,509.8052,553.9407,3453.3722,1332.2261,782.4816,392.1486,4835.8601,3452.8865,1767.9746,758.5119,609.4574,489.9259,1227.1037,103,575
1,28,0,3.1,78,0,9,784,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,496.7589,601.4023,3345.9202,1342.5372,744.7056,413.5773,4715.4177,3360.0335,1735.6877,771.3878,651.6352,502.5443,1279.0654,192,930
3,28.6,0,2.7,76,0,10,817.96,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,496.6402,618.0112,3253.987,1328.7779,776.6003,405.0538,4447.3523,3231.4237,1698.4098,825.1797,638.0968,522.1458,1181.1568,249,1292
0,28.8,0,2,77,0,10,829.44,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,537.1895,672.3069,3298.9273,1412.0361,810.4773,401.4397,4427.1197,3279.5935,1757.9137,821.8182,701.1298,522.1094,1216.4586,262,1109
5,28.6,0,2.5,78,0,10,817.96,1,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,607.0985,717.249,3217.169,1411.093,831.7717,372.48,4434.6628,3270.1853,1795.0824,849.0274,744.6228,549.2913,1205.4481,242,1194
1,28.2,1.3,2,83,0,10,795.24,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,667.034,802.0211,3232.0643,1452.63,873.5326,401.4076,4547.6707,3344.9395,1818.5885,945.4585,738.0375,555.0341,1185.0615,364,1323
