"y","m30","f20","f15","m25","temp","X10_11","sub_passenger","X9_10","m20","m50","bus_passenger","semester","f50","wet","rain","f45","m5","f70","f30","past_rent","f40","m45","f0","m35","m0","m55","m70","f35","m40","most_use","f55","f65","m65","m60","cloud","f60","f25","wind","X8_9","dust","sunny","X7_8","X11_12","X15_16","temp.sqr","X13_14","X16_17","X14_15"
0,1930.6413,6148.6798,1063.5083,3697.4975,12.3,0,977,0,3733.3604,856.0746,243,1,833.3547,91,2.9,830.954,802.7757,1206.3058,1999.9465,0,796.8976,1007.8174,405.0012,1373.9487,398.8816,813.8203,811.6711,1372.2454,921.6626,24345.9017,728.638,533.8382,438.9304,600.0465,10,633.0869,4089.5821,1.5,0,56,0,0,0,0,151.29,0,0,0
1,1928.0477,5982.4367,980.3334,3506.8812,11.6,0,2703,0,3666.9098,1001.7782,508,1,919.8534,95,0,885.38,741.3443,1241.0206,1916.8528,0,851.0478,1108.6583,470.9083,1444.8,386.788,924.7542,879.4685,1343.7001,1042.7081,23762.8596,787.2482,538.48,441.3602,643.699,8,666.2495,3973.2313,3.6,0,8,1,1,0,0,134.56,0,0,0
10,1762.9277,5823.8125,1202.4315,3146.5258,10,0,4876,0,3856.7554,997.1237,791,1,994.0324,90,0,1096.8067,1044.8416,1277.7532,1774.5165,0,1015.6047,1140.0431,395.2728,1427.4205,497.7344,1016.4997,895.0915,1403.1717,1061.6547,22718.4935,843.9808,550.6368,453.3567,670.2786,10,735.9658,3523.3634,5.2,1,3,1,0,0,0,100,0,0,0
18,1654.8069,5788.6717,1261.8788,2849.8112,9.3,0,3196,1,4011.3697,1052.4077,574,1,1012.3519,87,0.2,1176.3794,1067.1467,1377.0666,1671.9293,0,992.3586,1171.7392,381.0599,1394.5643,550.2292,1044.886,968.615,1376.0365,1056.5268,21938.9861,936.6908,577.014,505.7704,683.1735,10,738.6099,3191.7965,3.4,0,4,0,0,0,0,86.49,0,0,0
10,1680.6634,5958.8109,1425.0136,2899.0176,8.8,1,1859,0,4229.4281,1054.1104,375,1,1064.5986,81,0,1197.4104,1272.3812,1393.108,1723.215,2,1095.4875,1120.5777,327.8614,1463.6133,569.8624,1107.8202,989.1449,1441.9805,1083.8645,22588.404,962.2718,598.0497,516.4329,745.7032,10,827.8204,3191.6752,3.5,0,7,1,0,0,0,77.44,0,0,0
1,1663.071,6157.0542,1565.8414,2966.2378,8.5,0,1750,0,4451.1705,1044.1336,395,1,1105.4704,72,0,1254.3124,1341.8527,1414.7438,1781.4899,6,1098.8157,1205.1033,379.333,1539.1987,576.2281,1004.943,905.1807,1555.3672,1069.9911,23224.7298,972.3687,614.7892,519.474,699.7233,10,824.5291,3111.1405,3.9,0,16,1,0,1,0,72.25,0,0,0
4,1672.3315,6337.7791,1693.8272,3047.768,8.2,0,1933,0,4565.8498,1127.8028,419,1,1130.5748,69,0,1255.4098,1459.2199,1325.7518,1806.2545,4,1196.8591,1233.5814,400.6064,1497.2832,545.4752,1049.6158,864.7041,1526.8829,1167.3452,23637.1685,959.519,606.2398,522.0901,669.1105,10,738.7711,3183.0195,3.1,0,25,1,0,0,0,67.24,0,0,0
8,1648.5552,6379.4728,1787.703,3062.4524,7.9,0,2032,0,4773.5796,1092.799,507,1,1137.2105,67,0,1376.7201,1499.0139,1337.9746,1816.0377,5,1207.1976,1302.0779,416.8691,1532.8973,587.7486,1074.4681,972.4297,1486.7785,1210.1695,23886.263,1032.6549,618.8146,511.2443,740.2986,9,839.7352,3186.4895,3.2,0,37,1,0,0,0,62.41,1,0,0
5,1700.2943,6429.6252,1839.9861,3035.7047,8,0,2413,0,4675.9207,1071.7051,570,1,1120.9396,57,0,1292.7732,1601.6662,1405.6417,1800.5028,6,1179.9618,1254.4754,358.6722,1583.5132,482.8106,1122.8778,915.2408,1414.9302,1159.9662,23871.8707,1002.241,697.9704,536.2997,721.8683,3,822.7751,3231.3796,4.1,0,39,1,0,0,0,64,0,0,1
5,1712.359,6254.5858,1731.5762,2994.4036,7.1,0,2503,0,4507.5005,1098.6555,602,1,1138.7027,51,0,1260.2632,1433.888,1299.9854,1786.5201,11,1151.9483,1309.9174,282.3213,1579.807,484.445,1081.5108,931.7301,1414.9579,1140.3061,23395.6899,955.82,641.6267,513.8621,701.7379,7,814.9908,3145.556,4.9,0,48,1,0,0,1,50.41,0,0,0
1,1741.1209,6281.599,1631.9874,3046.5438,6.5,0,3210,0,4573.3541,1107.5712,737,1,1008.8232,47,0,1213.7673,1264.5946,1233.7144,1796.4759,4,1110.7805,1246.1317,417.7719,1633.2207,550.8946,1114.6231,942.3227,1415.4303,1164.4228,23720.767,967.3639,658.7829,502.8704,694.4277,9,747.6709,3233.0223,3,0,33,1,0,0,0,42.25,0,1,0
1,1787.0881,6552.1279,1686.1523,3197.8826,5.3,0,3777,0,4656.9287,1075.7592,854,1,987.2236,45,0,1134.6211,1336.2272,1169.4514,1786.4616,6,1023.0539,1328.0385,372.8294,1618.3609,573.4465,1058.4404,959.7295,1444.6542,1175.331,24344.0649,881.3805,613.0236,487.7152,663.3781,8,745.764,3300.5609,3.5,0,28,1,0,0,0,28.09,0,0,0
3,2016.6639,7182.4885,1826.8864,3645.3292,4.3,0,4436,0,4887.6126,1082.096,1111,1,1011.1838,47,0,1177.2008,1378.0055,1197.8111,2184.7373,8,1129.5257,1278.5224,502.0204,1794.0119,544.1057,1038.9617,932.5195,1573.2054,1305.6529,27396.8628,871.1233,584.0757,481.4942,718.3153,9,729.5388,4112.814,4.2,0,23,1,0,0,0,18.49,0,0,0
2,2149.3276,7523.8165,1848.0939,4007.6652,3.1,0,2908,0,5079.6173,1008.5161,895,1,938.531,49,0,1085.1808,1451.2626,1244.0126,2339.9267,1,1090.5736,1265.3353,478.6415,1907.7413,507.69,1062.8528,909.9888,1503.1059,1318.6964,28891.8752,854.6909,589.8988,478.9471,664.8581,10,750.5289,4380.6747,3.5,0,15,1,0,0,0,9.61,0,0,0
3,2191.0713,7454.9842,1785.6126,3991.7446,2,0,2974,0,5083.284,1037.4933,683,1,893.7567,57,0,1076.0072,1369.9041,1280.1761,2234.6717,5,991.2791,1183.4136,436.5055,1677.091,489.1363,1003.3557,867.2967,1501.9435,1301.5784,28574.8141,841.6533,574.4561,477.0184,669.6785,7,706.0802,4440.0238,3.1,0,18,1,0,0,0,4,0,0,0
1,2086.9259,7233.7279,1629.7296,3974.7341,1,0,2975,0,4912.0391,983.8914,705,1,874.8812,51,0,972.3354,1351.7942,1288.9299,2150.0725,1,983.9793,1146.514,438.922,1730.6664,478.1143,998.4518,881.7504,1475.6696,1221.8341,28006.6875,799.4324,558.6297,475.4105,642.0561,6,699.742,4442.852,4,0,8,0,0,0,0,1,0,0,0
0,2051.4736,7025.3447,1340.5478,3960.5778,0,0,2887,0,4508.4997,882.7403,707,1,856.2578,44,0,912.0077,1165.8239,1286.0477,2089.1948,2,850.491,1055.3044,419.5422,1481.3897,476.4699,938.4032,853.4642,1409.8319,1112.4401,26896.7459,799.3356,557.8466,437.1718,583.6632,10,684.6373,4370.4337,4.3,0,5,0,0,0,0,0,0,0,0
0,1999.1425,6592.6062,1206.7075,3908.6215,-0.8,0,1318,0,4159.8903,791.8116,367,1,776.7869,43,0,767.0241,824.2533,1187.3888,2007.2472,1,714.8117,1100.139,321.1336,1381.9506,434.547,831.5972,792.2783,1345.3355,950.7536,25596.0194,672.3343,497.0567,376.8718,563.7429,9,618.5462,4201.2256,4.7,0,56,0,0,0,0,0.64,0,0,0
0,1934.2011,6513.65,1164.1898,3939.3701,-1.6,0,323,0,4025.1243,790.5021,151,1,749.1596,43,0,768.0236,787.7927,1206.4924,2015.9298,0,724.4362,1049.5669,378.0027,1322.8483,405.4353,857.4091,808.6122,1324.1447,937.8629,25260.9554,662.1018,489.2428,391.1691,555.5962,8,607.0623,4185.6871,5.5,0,5,0,0,0,0,2.56,0,0,0
0,1921.6719,6511.8028,1112.939,3891.7546,-2.4,0,0,0,4073.9169,802.2049,75,1,745.6475,48,0,779.6724,798.4016,1258.3425,2029.866,0,728.69,1061.005,362.5735,1384.1302,407.1019,866.4893,795.8266,1384.3372,937.5976,25371.4367,657.2905,501.5944,393.2247,530.7529,2,610.1471,4173.9571,4.8,0,8,0,0,0,0,5.76,0,0,0
0,1942.9444,6423.9594,1113.1549,3812.4174,-3.2,0,0,0,3965.8187,776.8273,54,1,734.3607,52,0,763.6499,791.4361,1292.0245,2018.3954,0,761.0263,1038.8671,412.3816,1325.763,451.8525,857.8152,842.5695,1383.7611,961.2118,25020.7105,647.6049,497.8244,377.8307,536.1395,9,604.2682,4147.6511,5.4,0,9,0,0,0,0,10.24,0,0,0
0,1963.1946,6484.2346,1075.9334,3864.7825,-4.1,0,0,0,3872.2603,811.1444,37,1,763.3771,53,0,785.0926,805.2874,1255.1031,2025.0255,0,766.7095,1069.5679,418.4678,1379.1751,454.4715,843.6412,839.5098,1422.0401,976.4302,25198.297,646.1677,506.5597,374.4038,554.4683,0,615.773,4187.5843,6.5,0,11,0,0,0,0,16.81,0,0,0
0,1933.6886,6430.8554,1058.3256,3849.3733,-4.7,0,11,0,3862.8337,824.16,49,1,743.8945,56,0,781.3283,815.9239,1272.0245,2047.5152,0,799.2643,1050.8396,412.5418,1427.42,467.9202,844.1136,828.4111,1428.1002,994.1272,25163.1517,642.4247,489.0627,406.7697,524.8607,0,596.4109,4183.3653,4.3,0,9,0,0,0,0,22.09,0,0,0
0,1938.3129,6319.4253,1046.2615,3814.0421,-5.4,0,626,0,3747.9093,782.8186,116,1,780.9061,56,0,797.5726,762.4375,1279.8397,2028.9236,0,807.9379,1052.9695,393.3922,1393.8407,452.1199,867.4638,858.98,1458.9287,993.0865,24897.2719,648.2196,526.3538,395.3218,536.4514,0,617.5068,4195.8893,3.4,0,10,0,0,0,0,29.16,0,0,0
0,1964.1915,6267.8843,1044.54,3694.9941,-6,0,961,0,3714.8482,851.5212,230,1,782.7977,50,0,812.0062,733.1924,1317.0951,2024.0242,0,803.913,1077.3026,383.6248,1380.181,463.0752,843.3658,836.2576,1446.6593,972.674,24662.2479,661.0516,558.4478,420.7064,536.213,0,637.6121,4169.4653,3,0,8,0,0,0,0,36,0,0,0
3,1952.7819,6074.9176,952.3019,3495.7704,-6.6,0,2656,0,3641.3596,926.8435,541,1,829.8766,49,0,871.4767,731.7889,1352.687,2046.6828,0,879.4272,1164.9339,476.3659,1469.89,503.2513,885.2201,859.0876,1473.5666,1117.457,24195.1038,760.5194,535.3554,451.5604,596.2861,0,663.9805,4040.1349,3.8,0,12,0,1,0,0,43.56,0,0,0
7,1746.1427,6010.7247,1142.9412,3106.901,-6.8,0,4825,0,3942.3208,1012.8391,871,1,851.5215,54,0,1020.6901,1031.64,1325.6661,1781.751,0,1015.2034,1131.779,320.5297,1425.9771,521.8191,949.7551,889.8302,1453.1893,1081.8293,23035.3513,836.348,573.288,474.8378,650.9104,0,687.542,3568.3447,3.4,1,28,0,0,0,0,46.24,0,0,0
8,1684.0979,5840.7656,1146.893,2965.7757,-6.6,0,2954,1,3874.6337,1046.9687,582,1,990.2118,51,0,1121.0874,1178.5157,1419.8266,1711.365,0,1080.2531,1197.1511,357.202,1456.3347,539.4024,1020.7687,925.5562,1498.1134,1095.3533,22267.7993,953.0145,578.5213,515.3212,711.1283,0,757.5185,3236.7133,4.1,0,35,0,0,0,0,43.56,0,0,0
5,1697.0592,6026.8998,1268.8125,2954.408,-5.8,1,1781,0,4310.7999,1061.8424,434,1,1036.5929,43,0,1182.6539,1444.0574,1398.0725,1758.7684,1,1087.0213,1199.5957,358.0903,1459.479,583.6789,1010.9737,975.63,1581.9463,1102.4945,22944.1651,1024.9108,602.475,515.2846,707.7122,0,766.4243,3154.8045,4.3,0,47,0,0,0,0,33.64,0,0,0
5,1684.5873,6272.8606,1471.5656,2978.7402,-4.8,0,1730,0,4627.8724,1115.1379,344,1,1074.7171,43,0,1224.1082,1448.338,1327.5623,1818.0977,2,1110.2873,1187.1982,410.5615,1438.0279,564.9226,986.0599,894.4015,1562.8997,1080.6448,23583.5853,1043.1665,641.797,476.4687,756.7489,0,751.1367,3200.4995,3.5,0,52,0,0,1,0,23.04,0,0,0
4,1643.5201,6375.5179,1561.8663,2979.6115,-4.7,0,1853,0,4673.5478,1124.6479,442,1,1020.7111,41,0,1275.7678,1391.2436,1227.5887,1779.7607,4,1171.4459,1194.0024,399.4476,1461.9734,599.1743,1039.9391,875.8252,1495.949,1077.8264,23551.8269,1027.1662,597.1999,451.1909,752.5993,3,766.2115,3141.9465,4.9,0,48,0,0,0,0,22.09,0,0,0
4,1676.6296,6451.374,1648.5363,3001.2945,-4.2,0,1934,0,4709.7331,1189.9329,472,1,1081.7479,37,0,1271.9543,1520.8501,1262.584,1782.2175,5,1196.8579,1274.9538,404.9374,1471.1438,562.8288,1132.5028,901.2605,1492.1495,1132.2982,23796.004,1094.7927,577.2191,489.3808,714.5487,1,798.2777,3211.462,6,0,46,0,0,0,0,17.64,1,0,0
4,1691.3533,6528.0798,1658.1296,2967.247,-3.4,0,2099,0,4800.7203,1205.9351,597,1,1037.4819,36,0,1231.5101,1613.6885,1287.3343,1873.5357,3,1193.2281,1268.5185,342.3386,1408.4215,586.4902,1121.0624,925.5036,1492.6528,1139.4741,23975.8855,1072.4619,611.2627,512.3205,745.3245,1,780.1832,3213.8751,5,0,34,0,0,0,0,11.56,0,0,1
2,1692.4501,6422.0436,1623.5778,2968.7956,-2.7,0,2423,0,4789.31,1163.3226,648,1,1068.9885,37,0,1316.7761,1533.2292,1402.9669,1909.6618,2,1149.668,1270.8368,423.6462,1458.719,553.2826,1139.8173,984.1551,1459.8778,1145.251,23976.9792,1175.0336,597.571,538.6104,748.4762,0,827.469,3276.1213,3.5,0,37,0,0,0,1,7.29,0,0,0
2,1757.7849,6458.7442,1694.8319,2995.3472,-2.8,0,2985,0,4719.0079,1148.2881,746,1,1001.106,37,0,1290.6899,1376.2121,1313.8777,1818.9444,4,1158.5795,1145.3675,351.9879,1549.6405,528.2734,1088.3188,968.4944,1468.5998,1151.0525,24108.8774,1078.4227,590.4831,486.3259,726.4193,0,802.4602,3340.8085,3.5,0,37,0,0,0,0,7.84,0,1,0
3,1937.8612,6706.6016,1915.7949,3197.9643,-4.1,0,3894,0,4717.1542,1127.96,1015,1,1042.7572,42,0,1257.1869,1369.7835,1292.5733,1901.822,6,1142.2661,1272.3271,343.4968,1646.6248,475.8799,1171.1836,941.397,1559.3301,1267.0857,25334.2236,1013.4153,638.5554,488.237,736.6603,0,786.1156,3666.8654,3.4,0,33,0,0,0,0,16.81,0,0,0
2,2132.0073,6927.3689,1893.3063,3521.6575,-4.8,0,4319,0,4791.5753,1207.8148,1044,1,1104.9966,45,0,1261.9543,1326.7979,1284.1583,2245.4245,9,1057.9828,1353.4465,384.069,1736.3952,531.8726,1101.2914,930.2718,1590.7906,1364.0116,27060.0489,998.7261,627.6617,488.7131,732.1568,0,794.4754,4114.8296,3.8,0,31,0,0,0,0,23.04,0,0,0
1,2312.1168,7258.4404,1827.6817,3854.5164,-5.4,0,2847,0,4925.6804,1212.7963,1021,1,1116.2163,47,0,1206.5682,1451.0993,1226.0538,2262.4321,6,1038.7744,1331.1373,413.583,1868.8139,442.6126,1121.4866,936.261,1604.1853,1330.6757,28475.0751,990.4484,619.8296,477.939,656.5331,0,741.8441,4388.8898,2.7,0,16,0,0,0,0,29.16,0,0,0
1,2267.8917,7234.8217,1810.5502,3982.8023,-5.8,0,2859,0,4913.8877,1085.3975,743,1,1057.1363,55,0,1140.5293,1433.6232,1340.3951,2243.5574,2,981.1483,1364.6668,452.2384,1788.7577,451.2208,1030.4572,892.5535,1566.3933,1331.7387,28442.4267,906.9952,608.6986,472.8364,676.2724,0,702.5666,4444.3149,3.1,0,13,0,0,0,0,33.64,0,0,0
0,2187.4084,7079.9838,1719.9175,3952.494,-6.7,0,3113,0,4919.0617,973.0451,763,1,932.0487,61,0,1025.5926,1257.1137,1328.3148,2266.3791,0,900.9134,1287.7884,421.9449,1747.1085,398.434,1013.9477,875.7222,1574.9776,1234.2525,28190.4521,844.5324,598.0454,458.1529,673.0866,0,696.198,4463.039,4.2,0,9,0,0,0,0,44.89,0,0,0
0,2142.5594,6786.9141,1438.1865,3968.0053,-7.4,0,2879,0,4612.4343,924.603,1035,1,872.4761,57,0,933.1087,1192.1096,1267.7366,2163.0941,1,831.399,1176.2511,391.8248,1591.2044,462.7049,911.6797,846.3235,1481.0854,1151.6684,27222.6299,817.2722,586.5037,460.4923,654.6002,1,687.7982,4477.3329,4.3,0,13,0,0,0,0,54.76,0,0,0
1,1990.4485,6616.7478,1205.4252,3794.1655,-7.9,0,1424,0,4330.4026,826.3998,501,1,786.5894,57,0,858.2819,857.6333,1245.6584,2049.0243,0,745.8715,1042.913,357.4147,1391.4744,400.7536,800.5001,794.5161,1326.7131,989.107,25851.0518,692.2428,506.2735,388.9069,573.4338,6,620.407,4352.0756,3.6,0,8,0,0,0,0,62.41,0,0,0
1,1995.0012,6557.0845,1120.0982,3730.5762,-8,0,331,0,4214.5662,811.2946,165,1,769.1718,55,0,840.9613,777.4474,1176.7025,1993.6138,0,696.294,1064.9976,368.2225,1332.4384,424.9558,797.4676,799.7335,1326.3642,995.5739,25454.3292,636.5916,506.7384,400.22,563.2454,9,597.6473,4304.6847,3.4,0,12,0,0,0,0,64,0,0,0
0,1947.6862,6554.6628,1113.7602,3761.1767,-7.7,0,0,0,4097.2455,842.271,88,1,766.5896,43,0,852.5723,786.4719,1261.6508,2035.0631,0,763.9196,1088.3675,379.3669,1339.7538,428.8724,791.7637,812.5582,1357.4673,952.9696,25378.6173,661.0157,500.109,394.8194,592.5023,9,617.1812,4285.5619,3.4,0,11,0,0,0,0,59.29,0,0,0
0,1956.3273,6510.8017,1103.4784,3748.807,-7.5,0,0,0,4000.754,848.5187,85,1,784.8438,41,0,833.2948,795.1688,1236.5631,2015.783,0,767.3765,1097.541,378.3241,1326.9507,427.9469,816.9013,823.287,1349.7031,930.1927,25186.592,655.2143,510.2395,389.4141,575.0005,10,628.2802,4277.4652,1.4,0,56,0,0,0,0,56.25,0,0,0
0,1975.8831,6460.763,1077.5552,3795.0407,-7.7,0,0,0,3945.8508,824.0775,33,1,771.8893,41,0,877.4335,768.2943,1271.9877,2037.104,0,759.7911,1109.6949,358.1571,1366.4527,431.237,800.9798,814.2323,1375.4956,946.7875,25255.8584,645.7735,518.2533,384.363,562.9592,2,624.459,4299.2685,3,0,6,0,0,0,0,59.29,0,0,0
0,1966.6211,6402.4668,1060.7511,3757.1128,-7.9,0,9,0,3873.6899,851.4374,50,1,776.1187,41,0,872.3119,714.816,1261.0362,2021.4622,0,794.8161,1083.8951,351.3324,1374.5312,420.4397,792.2435,788.4777,1394.012,920.8136,25011.2993,675.4959,510.9451,388.0201,579.7672,2,614.2209,4221.4033,3,0,17,0,0,0,0,62.41,0,0,0
0,1944.8992,6321.3415,1018.7184,3692.5707,-8.1,0,582,0,3773.3505,839.5041,89,1,779.272,35,0,869.7714,706.85,1292.7983,1996.6768,1,821.0387,1075.9261,370.7293,1332.3794,424.7104,828.6396,852.6672,1373.2577,934.7986,24643.982,670.8142,514.9702,386.9856,581.4846,0,593.7332,4209.5062,2.7,0,13,0,0,0,0,65.61,0,0,0
0,1969.1556,6278.0953,1029.5912,3654.5169,-8.4,0,897,0,3820.4463,890.1278,229,1,770.5162,35,0,887.3102,764.0537,1267.4035,1985.8821,0,818.2892,1145.9105,345.8728,1367.688,412.542,844.6994,867.4969,1386.3558,947.3162,24638.1715,723.4586,542.3781,409.8381,570.4641,0,627.7787,4176.0315,1.8,0,7,0,0,0,0,70.56,0,0,0
1,1940.1234,6112.6963,938.801,3482.7714,-8.9,0,2703,0,3738.3324,970.6693,501,1,903.7618,42,0,934.8011,728.9099,1250.9033,1971.3569,0,920.3259,1226.4363,402.1737,1365.8681,417.3477,927.1449,901.2867,1450.6793,1078.9197,24072.4259,837.7837,537.3102,424.2493,639.339,0,666.7949,4010.5981,2.1,0,14,0,1,0,0,79.21,0,0,0
6,1729.0281,5925.3392,1046.1179,3200.1976,-9.3,0,4721,0,3807.3903,970.4037,848,1,969.8204,46,0,1065.9107,980.3772,1331.9186,1784.3849,0,1000.0876,1243.1166,312.8516,1366.9581,565.2042,970.7299,937.1018,1344.4723,1095.3748,22732.3796,820.1461,561.5519,466.5162,656.3834,0,714.5087,3574.6091,2.5,1,16,0,0,0,0,86.49,0,0,0
7,1696.9888,5708.1154,1180.2402,2983.1316,-7.9,0,3092,1,3727.779,1027.4886,607,1,983.6822,43,0,1120.8439,1103.5292,1426.2128,1697.6014,0,1063.7194,1291.9896,332.7703,1465.4834,640.7464,1041.2273,946.6626,1409.2164,1129.9057,21868.7469,915.4716,571.3419,516.3788,730.6175,0,751.1252,3180.4309,1.9,0,18,0,0,0,0,62.41,0,0,0
6,1695.1255,5816.5138,1289.9464,3031.0125,-4.8,1,1625,0,4110.7246,1046.0951,409,1,1009.9872,37,0,1159.5561,1201.1183,1371.1841,1741.5813,1,1220.0531,1319.3908,373.6679,1480.0491,565.5301,1130.9405,987.8271,1456.7261,1181.9243,22442.7673,958.3833,608.5653,524.7307,764.607,4,805.87,3111.0344,1.4,0,23,0,0,0,0,23.04,0,0,0
4,1722.3476,6300.948,1332.936,3093.5063,-4.1,0,1622,0,4547.7442,1041.456,358,1,1010.9538,36,0,1219.2657,1259.2558,1301.9594,1790.7533,3,1287.6119,1311.3923,366.8365,1525.5628,565.9871,1146.421,915.7381,1492.2827,1144.1354,23670.7773,968.1464,659.2602,539.0642,712.5187,2,752.916,3197.6324,1,0,38,0,0,1,0,16.81,0,0,0
7,1641.5429,6295.9405,1501.424,3044.3958,-3.4,0,1880,0,4544.3266,1075.2675,391,1,1028.0451,37,0,1197.3636,1356.1624,1234.8124,1803.1677,4,1132.5707,1328.9054,391.4984,1567.3171,607.142,1109.5149,931.1866,1454.4214,1137.2833,23450.7285,927.4351,593.2192,527.8653,685.5903,7,751.4911,3099.6165,3.7,0,37,0,0,0,0,11.56,0,0,0
7,1634.8781,6351.1552,1562.8111,3018.9217,-2.7,0,1989,0,4674.362,1075.7342,489,1,1029.0812,40,0,1192.6893,1500.0426,1245.4898,1790.8601,3,1173.1749,1315.6388,435.95,1537.7865,625.2662,1170.1395,945.6223,1386.3849,1176.6178,23489.5243,991.5352,572.9525,530.7041,740.1674,6,782.401,3095.1758,3.6,0,42,0,0,0,0,7.29,1,0,0
4,1666.5806,6331.9744,1680.1815,2946.7548,-1.5,0,2252,0,4784.2264,1111.3476,519,1,1039.8939,40,0,1190.7097,1544.2073,1346.8335,1850.1964,1,1209.1769,1304.2636,385.2105,1512.6278,685.1179,1139.9917,941.1823,1454.8515,1212.1526,23626.2182,1017.1795,601.9425,541.0018,760.0511,3,851.6228,3079.0063,1.4,0,34,0,0,0,0,2.25,0,0,1
1,1632.305,6300.71,1589.0955,2931.5853,-1.6,0,2630,0,4518.514,1030.9872,619,1,1072.9799,40,0,1159.6914,1473.4049,1353.7708,1823.8241,3,1095.264,1300.496,327.3981,1466.4181,580.5659,1066.1519,991.1672,1442.8429,1275.417,23244.3521,1049.075,600.2845,535.4161,747.6533,1,860.0996,3128.1527,2.1,0,36,0,0,0,1,2.56,0,0,0
3,1752.4575,6372.9343,1625.4639,2892.8317,-1.3,0,2980,0,4472.8852,994.0938,625,1,1091.4944,39,0,1147.6597,1310.1579,1311.9483,1801.5318,4,1114.078,1316.8713,493.5933,1507.9962,506.7757,1043.4282,945.2699,1479.6124,1171.5683,23477.4601,985.5324,569.8923,499.5477,716.89,0,794.1783,3197.211,2,0,36,0,0,0,0,1.69,0,1,0
2,1825.6744,6843.8383,1836.1004,3087.8774,-2.6,0,3945,0,4549.9058,935.2962,851,1,1053.2715,42,0,1111.9374,1302.1962,1297.9829,1858.3103,8,926.9256,1302.9131,460.8687,1629.263,410.1716,1091.4585,917.4227,1542.15,1124.4725,24801.1992,967.2013,637.6965,496.7213,686.339,0,798.492,3464.18,2.8,0,44,0,0,0,0,6.76,0,0,0
1,2089.5653,7231.6336,1916.6607,3696.1055,-3.4,0,4197,0,4823.3188,1029.1306,1238,1,1053.6321,46,0,1279.5337,1419.7525,1265.7217,2315.3786,7,1090.938,1425.0528,495.5839,1825.9354,442.8591,1128.8942,952.7251,1638.1534,1240.8144,28004.4226,978.2819,624.7432,465.7659,721.3159,0,796.5263,4384.332,2.8,0,43,0,0,0,0,11.56,0,0,0
1,2195.6788,7621.7135,1868.8143,3895.6538,-3.8,0,2785,0,4893.464,1062.7902,901,1,1005.0858,49,0,1189.6659,1423.3558,1285.7028,2516.4627,11,1069.8656,1391.4121,531.3362,1851.5451,437.4149,1079.9159,931.1781,1557.7484,1243.6179,29262.7522,954.1313,601.4134,470.146,713.6515,0,769.4597,4730.4859,2.8,0,32,0,0,0,0,14.44,0,0,0
1,2147.2689,7467.9819,1855.1136,4046.6582,-3.9,0,2963,0,4956.8781,969.915,687,1,948.0967,48,0,1105.3215,1444.1676,1227.2002,2393.4245,3,983.4184,1353.222,513.6803,1733.516,452.2779,1038.6437,881.0848,1523.9966,1214.3176,29003.7266,935.1719,599.2125,472.2552,680.9369,0,744.4267,4734.0024,2.7,0,27,0,0,0,0,15.21,0,0,0
0,2167.2023,7195.0186,1716.2287,4082.3759,-4.6,0,3103,0,4841.6579,961.05,699,1,888.0265,51,0,965.1703,1381.4338,1273.4246,2323.9847,3,959.5834,1311.6543,555.1465,1750.6421,491.2777,981.6976,861.5636,1460.6981,1192.1516,28439.0293,873.6885,586.0263,474.085,649.9399,2,723.6734,4617.4497,2.7,0,25,0,0,0,0,21.16,0,0,0
0,2160.2307,7106.8081,1337.4306,3995.987,-4.9,0,2964,0,4606.611,886.1641,742,1,890.9397,51,0,935.3087,1179.5666,1279.9525,2259.8702,1,850.341,1190.1958,566.769,1581.0449,520.0904,902.451,862.1347,1404.3385,1092.5066,27595.7927,806.2811,598.7563,451.3073,639.549,2,687.5539,4480.9023,1.8,0,19,0,0,0,0,24.01,0,0,0
0,2059.0393,6733.3426,1190.985,3886.7568,-5.3,0,1597,0,4288.4332,791.6964,419,1,799.5032,54,0,880.758,948.339,1177.206,1974.0915,1,756.135,1136.0305,344.7968,1417.889,423.2256,825.7609,798.709,1367.2854,962.295,25879.6092,705.8902,515.4086,416.1407,593.8171,0,639.2394,4152.7714,1.9,0,20,0,0,0,0,28.09,0,0,0
0,1976.8443,6640.7962,1123.876,3838.2069,-6,0,295,0,4091.9546,792.4954,129,1,817.3585,54,0,843.8558,846.862,1228.8719,2011.1029,0,743.3725,1115.9545,352.8084,1449.0477,432.1778,803.7969,801.5552,1328.8489,950.5522,25477.7717,686.7737,519.9288,398.5386,584.7002,0,641.6972,4140.9702,1.4,0,19,0,0,0,0,36,0,0,0
0,1988.2171,6582.5229,1039.7802,3854.7768,-6.6,0,9,0,3980.1056,797.8125,64,1,811.9004,56,0,803.4715,836.3381,1228.4595,2064.3755,0,785.917,1091.9161,397.7236,1397.5382,436.3895,838.9102,845.7083,1363.8186,922.2251,25390.2432,687.9344,536.5094,401.5934,580.387,0,636.0178,4158.8885,2.1,0,12,0,0,0,0,43.56,0,0,0
0,1923.7193,6456.5075,1000.4048,3737.8586,-6.8,0,133,0,3916.1614,775.9148,214,1,799.1703,56,0,832.0743,773.3499,1247.5957,2076.0406,0,797.7713,1152.6096,388.6137,1385.3605,439.4258,805.2465,837.5546,1393.7858,908.9941,25045.1224,674.2964,539.6159,392.425,554.3128,0,638.3631,4155.6887,1.7,0,14,0,0,0,0,46.24,0,0,0
