"y","temp","rain","wind","wet","cloud","temp.sqr","sunny","semester","past_rent","X1_2","X2_3","X3_4","X4_5","X5_6","X6_7","X7_8","X8_9","X9_10","X10_11","X11_12","X12_13","X13_14","X14_15","X15_16","X16_17","X17_18","X19_20","X20_21","X21_22","X23_24","weekend","m5","m20","m25","m35","m45","m55","m60","m65","m70","f20","f25","f30","f40","f50","f60","f65","bus_passenger","sub_passenger"
2,26.9,0,2.4,81,10,723.61,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,785.6709,4233.7093,4005.3647,1419.4467,962.29,807.8475,545.1233,394.972,807.9542,5920.1645,4018.5552,2061.6442,753.664,742.3658,645.5521,482.3198,336,1473
3,26.9,0,2.3,80,10,723.61,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699.8322,4106.7882,3976.9078,1358.411,925.1146,798.1727,556.8233,397.2616,806.8572,5851.5497,4020.705,2003.1216,749.2516,779.9586,644.1074,493.2622,163,288
2,26.6,0.2,2.2,83,10,707.56,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,716.0613,3943.4704,3892.4049,1338.3015,919.4148,756.2573,533.2783,405.2099,789.4132,5836.8554,4027.5025,1990.6783,732.1356,789.7679,647.9492,507.7076,60,1
1,26.2,0.4,2.1,87,10,686.44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699.8112,3907.9182,3786.4148,1349.394,939.7449,750.8644,535.5292,412.3629,788.9249,5754.7991,4012.7002,1977.9098,754.4665,753.5352,628.4081,515.4655,44,0
0,26,0,1.9,86,10,676,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662.5103,3832.2606,3731.0646,1368.7574,907.7698,775.7182,529.2616,429.073,783.8245,5694.572,4005.3317,2005.0595,758.8457,774.8854,644.625,500.0753,42,0
0,25.8,0.4,0.5,89,10,665.64,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,632.5394,3678.391,3695.8108,1340.9433,967.1629,727.0949,516.2016,419.6809,803.6272,5592.1254,3954.4141,2014.044,769.2089,806.8933,652.7384,507.1538,39,12
0,25.4,0.2,0.8,90,10,645.16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,586.0073,3665.0032,3601.1232,1355.6681,911.5027,769.2297,513.0447,419.2178,832.722,5521.156,3931.3517,2029.5601,754.0009,800.9755,639.9868,514.4644,107,764
1,25.5,0,1,89,10,650.25,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594.5691,3510.9794,3571.1126,1375.2977,975.8241,701.9108,523.6621,430.1704,820.1759,5482.8923,3865.4971,1928.7977,780.1201,806.3077,652.1689,529.1159,219,1060
1,25.7,0,1.1,89,10,660.49,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820.3372,3382.3901,3342.6817,1393.6119,1105.7205,764.4172,600.7332,427.2534,826.5325,5214.4992,3736.6765,1955.4084,843.8542,879.0074,664.4559,534.929,499,2886
5,26.2,0,0.8,87,10,686.44,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,801.9967,3167.443,2923.9656,1412.5453,1201.7382,849.0332,630.239,516.7989,968.6577,4867.2,3296.3371,1737.0733,954.6,959.1091,720.5173,553.6744,819,4685
3,26.8,0,2.2,83,10,718.24,1,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,857.7001,3243.8571,2788.7932,1418.6489,1294.1773,998.2806,704.445,592.5865,993.1794,4677.3446,3059.3184,1699.9203,1053.7775,1008.4303,766.9825,573.5557,568,2772
0,27.2,0,2.5,81,10,739.84,1,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,825.8381,3234.2746,2815.9147,1494.9614,1296.8733,1034.4519,725.9141,542.7303,958.2862,4659.0106,3061.6091,1701.9567,1080.1986,1028.8157,803.4075,667.9446,345,1645
0,28,0,2.8,79,10,784,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,764.7208,3306.1818,2804.5935,1465.5923,1240.5187,990.8704,663.9062,530.0173,938.0468,4686.3184,2953.7146,1659.045,1084.7992,1021.8563,779.3153,682.384,388,1570
3,27.8,0.3,2.4,83,10,772.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,870.9757,3374.3874,2811.9167,1445.4777,1158.7715,1011.7734,666.7518,528.5724,995.9108,4865.0601,2983.2551,1693.6631,1131.5281,1010.4867,780.2579,668.7689,407,1828
0,27.6,1.6,2.5,86,10,761.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,986.1182,3531.775,2859.2632,1435.6984,1245.8201,1003.5074,698.9783,536.0118,1006.3502,4845.8067,2909.539,1692.648,1110.904,1005.7749,833.437,693.5911,451,1993
1,26.6,1.3,3.6,88,10,707.56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,972.287,3488.1401,2780.6788,1541.3185,1306.9503,1072.6274,696.9211,594.9666,962.4338,4953.7332,2929.0246,1669.5077,1118.9866,1104.6695,873.6348,680.4945,533,1850
3,26.6,0.5,2.6,90,10,707.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,973.4116,3591.8095,2832.8417,1468.0067,1372.9681,1010.9495,719.9275,547.798,1013.5968,5017.9752,3043.2523,1707.7633,1123.3046,1066.1298,843.1294,658.0109,509,2275
0,26.7,0.7,2.1,91,10,712.89,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,901.0924,3678.3503,2906.4951,1350.5079,1279.3825,1015.6429,669.0543,500.3973,980.0496,5029.6809,3136.0122,1671.5231,1034.2288,1044.7714,796.858,595.9172,670,2901
2,26.3,0.5,5.4,89,10,691.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1103.3544,3857.3895,3002.1357,1409.0073,1286.3973,991.0279,653.1643,493.7124,921.8843,5188.4649,3296.6191,1696.0831,1028.7431,955.3689,792.7361,581.9381,737,3551
3,26.4,0,2.4,87,10,696.96,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1239.5015,4338.753,3488.4824,1677.6545,1310.3891,934.086,693.9584,446.6872,924.5043,6162.3105,3996.431,2146.7097,1110.8018,1026.9024,794.135,627.2051,992,4099
1,26.9,0,4.3,84,10,723.61,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1249.817,4665.861,3784.8869,1663.25,1235.8056,952.4721,673.3069,467.083,910.5789,6562.7359,4144.0243,2164.7173,1012.2667,928.1037,792.2079,606.172,858,2873
4,27.1,0,4.7,81,10,734.41,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1278.0939,4740.3063,3897.8757,1648.1147,1314.4935,968.1257,657.911,481.2181,930.9307,6681.4558,4185.2398,2161.9955,966.8588,877.8534,761.5414,595.957,587,2803
3,27.3,0,4.2,80,10,745.29,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1187.6896,4590.5183,3917.6376,1604.3678,1193.8563,849.9737,627.4856,453.3309,922.5048,6614.1066,4266.3938,2078.8313,939.2168,841.8617,721.9107,600.1469,590,2866
4,27.3,0,4,80,10,745.29,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1022.1295,4356.6591,3843.9423,1501.2555,1146.7298,846.4102,620.383,429.9818,870.4367,6172.9195,4104.9956,2024.2378,944.1194,850.524,726.128,608.8837,587,2696
1,27.6,0,4.2,77,10,761.76,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,726.6496,3993.6827,3681.6787,1513.9511,961.9561,792.9602,527.5323,405.16,839.7209,5862.4602,3953.8917,1989.1629,783.7053,743.7028,661.3813,516.1512,344,1552
1,27.7,0,3.2,77,10,767.29,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702.0534,3820.9617,3755.4251,1454.6393,959.6208,764.5632,553.9923,428.123,861.4057,5738.0062,3988.1367,2025.87,785.8325,731.8259,659.0293,501.8163,196,314
3,27.7,0,3.5,77,10,767.29,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702.1873,3806.4912,3706.2674,1469.3046,959.1965,764.7443,550.7033,420.7854,859.09,5803.3626,3982.6677,2018.4982,801.9839,745.3853,629.1839,497.5303,101,1
3,27.5,0,4.6,77,10,756.25,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,710.4284,3717.9046,3665.3508,1410.073,985.7441,736.2267,545.2235,415.0218,832.3846,5749.3282,3962.9937,2010.5242,771.6063,733.5393,634.8478,495.3358,40,0
0,27.4,0,3.1,77,10,750.76,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,692.5743,3681.5593,3591.9266,1398.7126,978.2015,757.5902,522.7645,399.5834,831.8442,5723.4323,3952.4889,2018.4971,773.26,730.5286,643.3451,506.2902,32,0
0,27,0,6.2,80,10,729,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663.7083,3582.3403,3584.3362,1454.863,977.3932,723.3035,529.9248,412.3807,845.8576,5603.1824,3945.0139,2009.8783,757.638,721.6381,626.7563,511.9967,35,18
0,26.3,1.2,8.5,83,10,691.69,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658.466,3480.7855,3547.208,1451.3521,964.768,766.6287,518.3484,387.2976,841.8766,5573.8059,3937.0023,2035.24,790.234,753.8946,633.3623,497.5833,111,663
1,27,0,8.6,79,10,729,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,669.5548,3419.1231,3522.6607,1422.1883,1012.7332,728.2543,580.4691,456.5856,854.0572,5459.7356,3884.1073,2009.2641,801.0773,788.2336,633.1229,512.2594,228,963
0,27.1,0,7.2,78,10,734.41,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,875.3122,3277.437,3330.6356,1482.9734,1110.6627,803.7561,605.3772,442.7071,878.2298,5313.9118,3711.5828,2001.6464,832.9272,853.788,655.0834,556.6035,508,2797
4,27.2,0,6.8,78,10,739.84,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,940.0411,3139.3863,2931.9816,1439.7175,1230.2403,897.3811,705.8635,524.507,937.9542,4840.0017,3325.0229,1658.1248,982.99,946.2701,696.5934,582.1631,882,4824
4,27.6,0,6.2,76,10,761.76,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,961.9429,3216.2669,2761.442,1501.5557,1295.6258,994.8845,732.464,567.4582,959.4351,4614.1835,3058.9717,1649.5651,1019.2283,975.4609,744.5523,587.0504,564,2825
0,27.8,0,6.7,75,10,772.84,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,948.8219,3234.2939,2685.9464,1478.4759,1277.0003,1007.1439,753.6965,530.0066,979.8255,4528.7115,3091.9314,1738.5526,1117.3959,1004.6738,799.7558,600.3375,366,1608
2,27.8,0,8.4,77,10,772.84,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,954.7767,3321.4009,2694.192,1434.6879,1242.8538,989.7508,742.7794,490.5499,991.9629,4497.47,3125.3325,1701.9276,1181.2382,1050.4215,718.6374,607.5146,380,1551
1,27.7,0,7.1,77,10,767.29,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1011.8937,3379.7628,2739.7325,1485.2008,1336.2378,1008.7369,717.007,514.2437,977.1664,4635.2121,3066.9734,1730.5725,1117.3453,1057.6362,769.0651,583.5542,425,1803
2,27.8,0,6.7,77,10,772.84,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1070.7241,3471.9055,2694.5301,1524.6898,1304.7158,1056.5875,777.9918,555.25,987.7188,4616.5741,3108.7113,1678.7224,1156.7478,1130.7015,778.4622,608.2028,478,1971
0,27.2,0,5.8,82,10,739.84,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1040.914,3476.3541,2835.1324,1519.593,1284.3489,998.5223,767.8625,528.9275,1049.8785,4802.2389,3144.8678,1714.1741,1165.4387,1092.0108,867.7534,628.9072,463,1954
3,26.3,3.2,6.8,87,10,691.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1070.4047,3555.9336,2836.3171,1488.8449,1255.9357,963.6763,675.5027,492.6291,908.6463,4896.0461,3115.8732,1712.0924,1075.36,1049.3964,849.9303,638.0781,561,2185
3,26.7,0,6,84,10,712.89,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,922.2118,3543.6874,2877.7968,1579.6546,1286.0094,999.5654,668.4982,493.4197,894.5537,5118.0363,3192.4773,1735.5115,1117.9808,1027.2785,828.8324,612.6046,619,2942
2,26.9,0,5.4,84,10,723.61,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1087.0383,3710.49,3087.8105,1643.1203,1165.5221,985.6589,651.2313,503.518,918.3607,5461.1638,3355.2043,1670.2356,974.0824,983.6752,773.7573,584.9589,802,3580
7,27,0,4.2,83,10,729,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1223.8501,4191.9225,3558.9405,1891.8612,1244.3256,920.1181,673.384,461.1161,890.2062,6201.2618,4019.4887,2210.912,1104.9584,1111.907,818.4471,615.5293,1090,4140
3,27.1,0,5.6,83,10,734.41,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1357.4267,4565.4168,3775.6865,1742.1269,1214.9757,840.133,656.4859,463.5016,869.3385,6657.9551,4224.9729,2127.8057,1049.6929,981.4715,790.4833,583.506,892,2780
5,27.2,0,5.3,81,10,739.84,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1314.2863,4723.9134,3850.9091,1696.7296,1119.0444,830.46,624.2534,438.0091,895.7408,6709.155,4253.7479,2198.6836,980.9004,902.9506,791.5452,603.6229,612,2809
2,26.3,0.8,3.9,87,10,691.69,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1245.8714,4496.6259,3890.3307,1671.6493,1046.0186,833.1983,622.2956,447.1127,858.6051,6635.0059,4269.7306,2108.8939,932.5012,859.6398,758.9003,582.4741,621,2932
5,26.8,0,3.5,82,10,718.24,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1039.4556,4249.7748,3903.6574,1610.7715,1110.2105,773.8077,599.9323,427.6657,873.0768,6248.7595,4140.3719,2112.6505,879.676,851.7185,742.9948,550.2645,645,2916
0,26.3,0.3,3,85,10,691.69,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,742.1008,3917.6755,3815.1391,1461.1265,1013.2466,755.7491,545.4338,382.6691,807.8894,5948.562,4095.0716,1939.0329,736.8132,767.7031,685.3368,493.5436,409,1634
1,25.7,0.8,3.5,89,10,660.49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664.1886,3730.6871,3797.2384,1408.2913,982.2363,776.9894,546.7079,400.0306,783.8123,5916.831,4046.2874,1963.1367,750.8032,775.0877,679.6562,495.5484,274,409
0,25.3,0.9,3.7,93,10,640.09,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,678.3292,3693.5659,3772.0652,1350.6535,1018.5459,728.6099,537.2965,377.7367,786.0562,5797.5719,4014.455,1960.572,755.3321,772.9765,670.5864,503.0008,127,0
1,24.8,7.8,3.5,95,10,615.04,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,672.8768,3567.1931,3679.1673,1384.8477,1012.1157,761.7549,548.5576,394.0099,802.8687,5745.9452,4008.0869,1960.8347,747.6773,764.874,677.8698,523.4695,41,0
0,24.8,1.3,6.1,96,10,615.04,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662.0622,3499.7148,3642.3263,1402.2957,1007.9183,738.7595,549.8366,381.909,762.343,5686.1946,4017.1552,1951.2485,756.9701,764.8565,656.2378,512.287,43,0
0,25.1,0.4,8.8,95,10,630.01,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,661.0809,3448.0807,3616.4479,1405.5826,1003.2611,727.0824,551.6835,395.9211,806.5698,5606.0028,3971.5054,1959.7282,760.5565,793.0061,664.9739,517.1383,41,18
0,24.9,0.9,4.2,96,10,620.01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606.8657,3360.8303,3564.8761,1410.5484,1035.6753,707.9954,543.9929,395.4895,797.2752,5538.6609,3941.4843,1939.0131,790.5438,786.5798,687.9608,540.1768,116,645
1,24.9,0,5.1,95,10,620.01,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590.9559,3230.0124,3491.0464,1391.1273,1054.3153,725.8686,575.6073,430.1188,816.8064,5437.0785,3878.3899,1908.5225,798.2107,809.201,694.0491,543.8347,217,924
0,25,0,4.8,94,10,625,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,737.8209,3146.2858,3411.1229,1448.2031,1211.328,831.566,642.5374,397.6718,828.2622,5277.5254,3754.4149,1915.4298,822.5905,858.9984,699.3409,538.5219,509,2777
2,25,0.1,6.1,95,10,625,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,783.5787,3045.4737,2945.3279,1421.6446,1196.8164,828.7244,746.6796,504.2869,899.6222,4904.8236,3271.168,1727.1517,922.0983,962.9038,761.2334,579.7302,823,4860
2,25.2,0,5,94,10,635.04,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,700.8974,3129.0154,2792.6388,1436.561,1213.9022,914.6125,733.7255,529.5799,923.2998,4583.1318,3053.1669,1701.4155,1025.6961,1043.2403,747.9818,565.4356,609,2877
1,25.2,0,3,94,10,635.04,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,712.5658,3197.4543,2687.825,1440.1195,1359.1904,960.9608,782.8906,525.9304,915.1535,4505.8796,3035.7544,1697.3633,1082.1772,1025.1016,769.3823,627.6358,381,1629
1,25.4,0,3.4,93,10,645.16,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,630.2375,3298.7564,2708.663,1411.2887,1215.7581,945.7577,737.8505,553.513,886.7287,4520.9257,3021.8879,1657.266,1066.3579,1030.4518,764.4596,607.9533,359,1572
1,25.3,0.5,3.2,96,10,640.09,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,763.1168,3284.8793,2716.4789,1403.3327,1253.2211,948.0778,742.126,514.5107,889.6779,4682.1835,2933.7302,1700.224,1063.9956,1029.8046,741.0517,580.8506,424,1794
0,25.1,10.2,2.6,97,10,630.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,733.0156,3348.9019,2748.7119,1502.6983,1252.2607,990.0605,711.6314,532.8325,920.3592,4736.7783,2928.1764,1680.7045,1108.6552,1085.0731,789.1411,621.8129,476,1972
0,25.1,0,3.2,95,10,630.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,803.9867,3449.3167,2888.1889,1542.5051,1232.9608,1012.509,723.0752,511.6351,930.871,4868.6987,2911.8076,1666.723,1143.2833,1035.4814,788.4373,649.1231,570,1961
2,25.8,1.8,3.2,93,10,665.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,910.6664,3452.9136,2935.6909,1568.1267,1282.2759,989.6353,708.9604,555.6394,994.781,4950.1433,3065.2624,1687.2882,1153.0909,1014.7789,795.8824,609.8258,562,2267
1,25.8,0.2,3.6,95,10,665.64,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1081.4135,3671.5036,3019.4762,1513.7462,1231.4939,983.6259,697.955,519.5456,816.021,5092.2644,3152.9512,1661.4638,1127.4151,1067.5985,757.6834,587.9177,633,2796
0,25.8,0.9,3.9,94,10,665.64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1203.4828,3847.9038,3059.4294,1538.0667,1251.9298,952.4088,691.8143,489.1871,866.7451,5258.5941,3208.8212,1694.9273,1039.5414,1055.11,761.0509,579.351,799,3676
1,26,0.1,2.4,93,10,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1345.3471,4325.2684,3518.6498,1756.1374,1315.0767,1065.2792,667.2787,500.2812,892.5141,6137.4801,4002.218,2061.4458,1073.4428,1065.84,777.8709,591.2389,1087,4284
1,25.8,0.4,4.2,94,10,665.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1445.6104,4562.7781,3918.0173,1712.9249,1235.3524,980.3431,647.2494,464.8888,850.3063,6571.2355,4165.945,2129.1559,1056.7368,968.9737,785.8373,542.5223,773,2901
0,25.3,4.7,3.4,97,10,640.09,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1394.0666,4623.7668,4016.6981,1730.7761,1199.6252,947.0318,659.5592,457.3405,839.818,6826.6216,4310.2599,2131.7847,1011.7133,920.9067,768.5768,592.6667,664,3034
0,24.5,3.1,2.6,97,10,600.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1231.0976,4608.0001,3981.9475,1793.6545,1112.9539,858.739,651.2182,412.4096,802.8991,6776.2306,4215.5221,2163.5329,1010.5967,863.9667,716.2821,594.6158,663,3161
2,24.5,0.5,2.7,98,10,600.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1111.6578,4347.0687,3888.0092,1608.1791,1084.6317,805.7822,649.6444,416.1391,793.4105,6291.608,4156.2955,2052.2209,998.881,819.3172,723.263,588.8371,720,3152
0,24.5,1.3,1.4,98,10,600.25,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,830.4554,4092.3767,3808.3884,1511.0011,996.5053,754.5286,577.5973,404.5088,798.5893,5976.7254,4094.602,2019.8642,837.0755,741.2676,661.0482,521.6556,446,1862
1,24.5,2.7,2.4,100,10,600.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,754.471,4041.2842,3836.9312,1494.1599,1005.155,727.1494,555.4504,377.581,804.1161,5834.3603,4094.0327,2011.3424,793.642,762.7521,663.1207,516.0534,244,382
0,24.4,5.8,1.5,99,10,595.36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,754.3664,3931.2951,3816.2742,1442.4043,1008.1617,729.7416,578.5966,386.3084,791.0924,5869.5556,4040.7657,2004.603,809.3197,725.2957,648.0274,508.2235,160,1
2,24.3,3.2,2.7,100,10,590.49,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,703.896,3855.3576,3705.4977,1428.5432,1024.7768,720.1887,570.82,389.0297,803.6768,5794.7687,4083.304,1981.486,814.942,733.5342,637.4699,528.7703,42,0
0,23.4,2.8,1.8,99,10,547.56,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657.4737,3727.406,3660.5369,1420.903,1019.2093,715.2655,563.4443,404.7002,801.2893,5739.7001,4025.171,1985.6924,814.8322,723.749,647.3538,518.2224,56,0
0,22.9,14.1,1.8,100,10,524.41,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,686.8069,3690.6297,3642.3088,1411.264,1009.5657,716.8293,560.0625,409.8934,818.073,5732.5631,4005.3288,1990.7784,845.5043,718.3982,630.7027,531.0299,38,18
0,22.7,12.3,1.2,100,10,515.29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,643.7909,3562.0421,3581.8402,1406.6472,1021.9086,697.9255,580.0451,409.2508,835.0601,5647.7329,3948.7693,1995.7209,832.353,735.5755,634.6292,537.0134,96,630
0,22.5,20.8,2.5,100,10,506.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,638.9161,3418.391,3551.9121,1375.3701,1053.7584,768.0476,588.7105,430.1624,863.6169,5561.7912,3852.4129,1963.3446,833.0939,777.6696,662.7587,555.4114,213,957
0,22.4,7.9,2.1,100,10,501.76,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826.2147,3369.0466,3418.8665,1456.0539,1118.5979,913.9928,641.2778,461.3485,868.2363,5396.3183,3720.9505,2004.5651,871.4307,837.2414,692.6494,576.0735,485,2726
0,22.4,17.6,2.1,100,10,501.76,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,894.417,3221.0373,2964.2659,1396.0241,1135.556,870.7158,677.65,477.5282,882.7059,4970.8076,3354.8349,1748.5446,965.9224,929.681,734.1195,588.0317,850,4821
0,22.4,3.8,2.2,100,10,501.76,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,873.1052,3283.5447,2864.6869,1390.9651,1197.0363,949.8757,683.1135,489.8473,938.447,4798.5461,3225.6698,1679.0629,1018.9566,913.9384,804.6825,587.6095,697,3042
0,22.3,8,2.2,100,10,497.29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,783.37,3279.068,2773.9392,1437.6884,1248.1572,1008.5094,693.8273,509.639,956.6976,4651.5595,3030.9399,1754.2627,1071.2855,963.442,779.2253,619.0115,405,1634
0,22.6,23.8,2.1,100,10,510.76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,724.0051,3260.3247,2715.6559,1415.113,1226.0932,959.2828,685.4796,508.3386,930.2626,4622.0721,3007.1901,1717.3915,1018.7056,965.4874,804.0735,607.7374,360,1598
