"y","temp","rain","wind","wet","cloud","dust","sunny","semester","past_rent","X4_5","X5_6","X6_7","X7_8","X9_10","X10_11","X11_12","X12_13","X13_14","X14_15","X15_16","X16_17","X17_18","X18_19","X19_20","X20_21","X22_23","X23_24","m10","m5","m35","m45","m55","m70","f25","f30","f60","f65","bus_passenger","sub_passenger","weekend"
0,30.8,0,2.5,69,1,36,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,338.338,1451.4838,1702.229,1298.351,953.1339,790.6284,4574.345,2239.171,726.2711,580.5677,632,2892,1
0,29.6,0,3,72,4,29,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,306.9019,1524.7778,1697.1897,1261.4599,931.6421,824.3674,4730.7015,2310.8949,675.8961,612.7173,589,2809,1
3,28.6,0,2.1,76,5,16,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,313.4652,1443.4049,1693.9033,1226.458,962.4325,878.9577,4880.8957,2307.1903,696.4022,624.7077,555,3214,1
0,27.9,0,1.5,79,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283.9583,1381.3108,1635.8558,1151.8628,931.4715,832.1457,4788.0672,2244.117,715.588,625.5723,613,3400,1
1,27.5,0,0.7,81,4,12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,239.7435,1140.1521,1602.9443,1110.2903,901.3602,802.9457,4544.8474,2182.1209,692.7603,585.8557,670,3802,1
0,27.2,0,0.4,81,1,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,181.4353,921.4744,1506.1409,972.0101,799.618,746.0769,4312.8259,2060.1413,643.9701,479.7766,442,2099,1
0,26.9,0,0.9,84,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.1211,863.7963,1437.9311,976.5391,739.8781,758.6617,4157.7275,1945.5595,643.0326,491.6299,196,2,1
1,26.8,0,0.4,83,4,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186.5126,798.631,1383.0615,959.2407,753.4156,737.5642,4117.2103,1863.2897,646.8718,477.7719,32,0,1
0,26.7,0,1.1,85,4,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188.9333,682.2457,1368.9038,982.4481,786.8731,763.792,4025.9717,1833.4353,644.5663,479.7661,37,0,1
0,26.3,0,1.1,85,3,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.5072,691.8274,1373.7869,1012.5955,809.795,747.3356,3925.3285,1818.1222,631.2358,484.5988,30,0,1
0,25.5,0,2.2,82,0,15,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.6466,659.0086,1365.6678,973.9788,785.5446,753.4519,3866.5302,1807.4921,609.9209,476.7277,29,6,1
0,25.1,0,1.4,83,3,14,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.0746,573.1304,1351.9212,947.2645,772.5284,748.1221,3778.8373,1788.6826,611.5705,480.506,96,529,1
0,24.9,0,1.5,85,4,17,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.8711,548.8003,1289.3699,955.5328,774.1471,719.3747,3732.8951,1764.8313,629.8305,503.6695,113,515,1
0,24.8,0,2.6,84,7,18,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.8628,534.8799,1362.6713,963.396,756.5202,700.6832,3640.0955,1749.4388,634.0795,523.1647,143,665,1
1,25.6,0,2.4,82,7,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.1407,541.8699,1318.4942,952.8727,792.0832,713.5814,3558.9732,1751.0174,625.5494,532.3824,229,1013,1
0,26.2,0,1.3,82,8,22,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,205.0093,525.0441,1381.6749,1000.4274,778.259,730.4986,3425.8553,1772.4243,642.5964,531.6142,284,1311,1
0,27.3,0,0.6,78,7,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,216.6256,597.1711,1412.7048,999.3984,831.118,726.0813,3486.4484,1795.6363,716.4478,550.6431,322,1253,1
0,29.1,0,2.2,76,8,29,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,250.3374,619.2882,1502.9762,1046.5998,852.5476,728.013,3473.4086,1851.073,769.3732,542.3925,277,1250,1
1,30.2,0,1.9,70,8,32,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,259.6282,660.3513,1579.1637,1124.8884,853.8308,723.5766,3637.075,1947.5832,749.7246,559.6956,363,1634,1
0,30.4,0,1.3,66,8,49,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,319.888,799.9348,1599.8193,1114.1401,882.9375,733.5991,3697.3226,2021.8906,749.4517,541.7366,478,1904,1
2,31.3,0,1.5,63,8,33,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,327.7347,969.2965,1634.0028,1021.7095,866.5453,795.2232,3793.9969,2022.7968,763.4374,547.6671,486,2024,1
0,31.2,0,2.3,61,8,28,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,363.6656,1046.0593,1635.4973,1061.5254,807.3749,814.5867,3864.358,2060.3416,743.9951,525.2988,519,2324,1
2,31.5,0,3,63,8,36,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,339.63,1168.6917,1607.8804,1014.7288,861.7472,804.8815,3949.0457,2025.3215,697.9756,524.5919,577,2524,1
3,31.8,0,2.4,60,8,32,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,366.0839,1172.7078,1586.5128,1074.9273,846.1347,835.4999,3978.343,2046.8026,690.9011,560.139,596,2495,1
2,30.9,0,2.5,63,6,42,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,342.2782,1269.0524,1617.0132,1047.815,858.2823,846.8344,4088.2774,2041.284,695.5484,534.6798,582,2469,1
1,29.5,0,2.6,65,5,47,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,316.4779,1266.8086,1612.1812,1040.2053,817.59,840.2076,4160.041,2014.9272,701.2607,544.9116,557,2574,1
1,28.6,0,2.8,69,2,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,280.2877,1193.6054,1533.9654,1073.214,838.8452,855.6798,4224.8261,2003.7284,722.5289,576.8891,540,2739,1
6,28.1,0,2,75,5,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230.2619,1055.0252,1451.5215,1072.3675,778.8987,825.1669,4249.753,1967.312,684.5662,566.9936,537,2690,1
3,27.9,0,0.4,78,5,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,234.0078,880.941,1442.7064,1075.8125,820.2478,818.8387,4148.1284,1921.8636,654.1243,546.9361,461,2524,1
0,27.4,0,1,79,4,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,179.7545,746.9974,1389.2127,995.5772,777.8457,822.4989,4027.882,1886.1789,614.032,459.4482,299,1329,1
1,27.1,0,1.5,81,5,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.9776,716.3928,1348.5704,971.6437,782.5462,813.6642,4017.7024,1872.1488,613.6755,469.5112,127,269,0
0,26.8,0,0.7,83,4,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.3523,654.2566,1305.4464,979.3266,796.921,825.9538,3983.7302,1945.1106,605.3337,480.3493,52,0,0
0,26.3,0,0.9,84,3,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.0452,668.2079,1320.0723,986.1954,826.4438,798.7785,3993.1111,1911.2909,594.1565,472.5781,49,0,0
0,25.9,0,1.2,81,3,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.9161,656.4929,1322.7854,982.2092,834.7247,821.9746,3988.8243,1943.3168,584.8799,483.391,39,0,0
0,25.7,0,1.5,83,8,37,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.824,642.5087,1345.0112,985.2608,798.2277,799.3973,3987.7404,1947.6516,592.2938,500.5418,38,8,0
0,25.6,0,1.3,82,4,33,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.734,602.5309,1370.454,1001.7076,840.7189,834.8171,3988.0631,1922.4739,589.3132,494.4637,117,705,0
1,25.5,0,1.8,82,9,29,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189.7641,627.7872,1396.7678,1040.3709,817.584,798.9495,3913.0519,1860.86,616.6986,508.3723,281,1075,0
0,25.7,0,2.5,84,9,23,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.1862,757.4438,1417.5772,1177.3236,878.1256,854.3708,3727.9748,1842.7266,638.8099,501.1629,570,2734,0
2,26.2,0,2.3,83,9,32,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228.6633,756.4171,1377.4237,1162.3995,922.0772,888.6005,3363.7756,1604.7901,705.7504,511.9125,812,4314,0
1,26.6,0,2.8,81,8,17,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,237.0682,792.4939,1394.8108,1268.8556,1096.6485,961.3035,3175.3698,1627.0085,811.5993,561.6022,577,2720,0
0,27.6,0,3,76,8,23,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,255.2019,769.9516,1483.2823,1345.6776,1186.465,966.6437,3188.8266,1682.5577,870.2957,591.3072,424,1594,0
0,28.7,0,2.7,73,9,22,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,230.1067,821.2796,1523.2392,1350.6116,1159.8892,894.1415,3275.5934,1677.3372,851.4014,632.4869,383,1611,0
0,28.9,0,3,70,9,30,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,271.7073,798.3418,1487.3621,1357.9071,1181.2778,919.6194,3313.2982,1740.2938,837.3786,642.2599,450,1908,0
0,29.3,0,2.4,68,8,32,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,258.087,801.9534,1516.5566,1357.0079,1144.7101,929.7448,3324.3738,1744.1886,840.9754,585.3234,486,1767,0
1,30.2,0,2.7,65,9,25,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,215.1193,851.6314,1543.0696,1347.2117,1067.2895,1010.3277,3321.4221,1798.3404,863.8084,620.1884,530,2106,0
2,29.5,0,2.8,65,9,31,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,232.6586,835.7163,1527.2942,1406.4939,1048.487,1014.2355,3267.5226,1820.9636,857.8488,595.4732,616,2287,0
0,29.5,0,4,65,10,24,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,266.7394,959.9459,1560.9293,1336.6971,1067.541,934.3189,3235.3473,1767.6205,751.9067,582.2885,667,2645,0
2,28.6,0,3.6,61,9,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,246.8157,952.0936,1620.4691,1235.7414,1025.9941,905.8824,3410.3231,1806.7707,768.2675,562.5696,834,3575,0
4,28.1,0,3.2,63,9,22,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,215.0622,1143.7659,1684.7595,1323.281,1001.3693,934.7222,4146.8514,2258.4242,795.5824,571.9565,1021,4000,0
3,27.6,0,3.3,70,10,16,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,231.8488,1168.8873,1677.9595,1225.8305,910.5155,880.9119,4361.3903,2106.7362,793.1263,558.9239,861,2792,0
7,27.3,0,2.2,72,10,14,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,221.4717,1146.531,1647.2945,1193.4064,933.0564,897.6164,4352.5237,2136.9145,774.4906,545.6194,646,2442,0
2,27,0,2.4,76,10,15,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.1414,1059.948,1606.2683,1189.7201,878.8998,863.4455,4321.6472,2105.2644,724.7998,538.582,567,2763,0
2,24.6,1.3,3.1,75,10,16,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,228.9382,996.4824,1463.9615,1140.0485,842.2269,822.1522,4247.9789,1965.7066,702.4581,547.3756,629,2593,0
0,23,1.9,1.6,88,10,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,161.4978,697.3532,1336.8548,1049.1834,761.9591,776.4113,4099.5709,1856.662,645.0221,463.9054,356,1343,0
0,23,0,0.7,87,10,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.6341,668.3499,1347.928,1049.6157,765.3327,776.5403,4080.6033,1894.3238,660.1273,461.7194,142,287,0
0,23.1,0,0.7,88,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.0775,665.7048,1354.6274,1049.705,743.2253,803.5637,4069.7757,1913.9963,666.4722,493.0951,67,0,0
0,23.2,0,0.5,88,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.7445,671.0068,1363.6261,1027.7775,760.5576,789.2322,4077.2112,1912.8994,660.6797,499.8259,70,0,0
1,23.1,0,2.1,91,10,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.6529,641.7117,1360.2004,990.0367,771.755,770.5817,4062.7986,1964.5268,634.8679,483.1075,35,0,0
0,23,0.1,2.1,93,10,16,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.6307,648.3527,1351.094,998.6514,760.0179,783.8642,4047.0955,1943.8019,638.5743,502.0173,40,16,0
0,22.5,0.8,1.8,95,10,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194.6278,607.5968,1300.1348,972.7509,779.2491,830.7939,4034.2383,1962.2298,619.0286,498.4423,111,674,0
0,22.4,0.9,1.8,96,10,12,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194.5239,600.9832,1328.7669,1014.9279,768.6275,801.9601,3895.2891,1912.7435,622.7394,538.4069,263,938,0
0,22.6,0.4,1.8,95,10,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246.5909,787.5806,1412.4605,1095.7837,811.8031,824.0219,3747.2787,1912.0341,652.5527,560.3844,524,2635,0
1,22.9,0,1.4,94,10,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273.1637,779.935,1383.5131,1217.0315,903.4176,830.9991,3341.9389,1679.8603,706.7304,550.9861,892,4543,0
0,23.7,0,1.3,91,10,10,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,275.9598,764.1404,1449.1411,1256.1838,1003.2512,917.2325,2992.4431,1653.5482,730.9303,607.6546,581,2855,0
0,24.8,0,1.3,87,10,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,286.687,734.6492,1489.0229,1303.3406,1085.3994,926.1744,3045.8052,1682.9028,791.3096,668.9152,408,1624,0
2,25.8,0,1.4,83,8,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,278.675,773.1797,1467.6467,1313.757,1099.2325,871.762,3017.4877,1648.2575,811.579,639.7135,424,1555,0
0,27.2,0,2.1,76,7,11,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,257.5378,829.9133,1536.3576,1256.1645,1054.2144,879.3776,3076.942,1709.9162,732.0736,612.7343,448,1666,0
2,28.1,0,3.3,65,7,26,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,294.7237,847.7425,1507.8756,1237.7757,1112.5505,979.572,2996.5046,1753.4304,788.4267,648.1824,468,1804,0
3,28.9,0,3.1,60,3,31,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,271.022,853.1592,1585.634,1272.2447,1068.1372,982.8435,3119.4123,1760.8344,806.4644,664.1195,482,2017,0
0,29.8,0,2.7,54,2,24,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,137.5551,786.1251,1588.3727,1237.2506,1019.1167,879.6381,3203.2576,1766.8061,782.3259,632.999,600,2334,0
1,30,0,2.8,60,7,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,214.7726,858.4957,1614.3176,1227.9327,1078.6772,925.4256,3246.1191,1753.3359,770.5358,636.7529,655,2743,0
2,29.5,0,3.4,60,4,42,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,229.9819,974.7391,1639.9063,1248.3102,1018.4268,957.0274,3364.5841,1734.6404,784.2519,594.5725,798,3579,0
5,28.8,0,2.9,57,2,36,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,217.1161,1001.2894,1850.2769,1304.3001,980.1679,892.3444,4146.5125,2118.7471,735.1391,623.8284,951,4121,0
1,27.3,0,3.5,57,1,27,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,251.8872,1117.2455,1703.803,1283.9793,985.0355,813.539,4469.8616,2273.7406,759.9902,577.2681,823,2897,0
3,26.1,0,3.9,65,3,16,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,267.02,1157.6459,1690.8899,1215.7322,938.9859,872.6558,4406.9435,2164.2732,764.3785,583.493,696,2697,0
2,25.2,0,3.1,65,0,8,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248.7765,1062.4731,1563.7794,1147.2424,867.691,833.6306,4311.3228,2100.6827,691.9589,577.8623,669,2976,0
0,24.2,0,1.3,68,4,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,259.2812,883.1151,1492.2572,1067.2979,849.5596,830.3601,4195.7438,2062.4805,679.9914,545.5265,675,2671,0
1,23.5,0,0.1,70,2,17,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,196.4433,770.0515,1425.8719,1006.3005,784.9321,813.2548,4092.2239,1905.7338,648.1675,481.9279,388,1599,0
2,23,0,1.6,70,2,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.3698,770.2059,1367.6087,1034.4888,765.3154,825.9076,4058.6935,1938.8702,670.9315,481.7835,174,400,0
1,22.7,0,1.9,74,9,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.1051,749.3207,1370.3254,978.0232,793.1791,807.4171,4037.7003,1979.8953,651.0907,502.2951,81,0,0
0,22.6,0,1.8,74,5,24,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.2773,721.3781,1368.3687,988.2202,801.3555,830.039,4037.6814,1963.4115,660.4276,511.4981,52,0,0
0,22.7,0,2.6,72,7,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.6391,695.6291,1368.7525,1020.6114,807.2039,833.9733,4081.5851,1977.6489,670.6566,522.309,39,0,0
0,22.5,0,2.6,71,7,17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.0025,670.4557,1353.2685,1012.7292,801.1687,837.5848,4070.1539,2004.2938,661.3575,516.6417,44,23,0
0,22.4,0,2.6,68,8,17,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.9954,665.8973,1364.8304,1022.1819,778.3439,870.5826,4040.7042,2022.5211,671.264,543.0724,116,713,0
0,22.4,0,3.1,69,6,13,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198.8446,639.19,1391.5698,1070.6911,804.115,827.6371,3976.069,1990.8543,669.6831,574.0942,252,972,0
1,22.6,0,2.7,69,8,15,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223.7559,829.2973,1443.145,1222.5806,862.2308,836.4269,3862.3901,2036.6974,675.4913,548.3234,528,2627,0
0,23.8,0,3.9,66,8,43.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252.2855,884.0954,1421.259,1180.1852,1000.1721,902.7133,3372.9718,1776.4296,718.029,584.5774,877,4541,0
0,24.7,0,3.7,66,9,17,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,271.4258,752.8203,1448.014,1246.6321,1080.6079,948.2747,3065.7309,1703.4577,729.1482,596.641,593,2904,0
1,26,0,4.2,65,8,15,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,247.0052,852.0577,1573.6943,1241.3358,1042.7644,976.0537,3085.3444,1722.538,766.3057,664.776,397,1655,0
0,26.7,0,3.2,63,7,18,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,267.2879,803.0505,1463.2045,1239.8307,972.3206,912.8358,3041.6017,1714.516,721.6116,686.2481,401,1519,0
0,27.7,0,2.2,61,8,28,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,256.4843,922.2187,1542.2604,1310.3381,1029.527,930.229,3011.0317,1753.8136,801.1998,632.5609,419,1793,0
0,27.6,0,2.9,61,9,27,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,269.0291,927.9211,1583.4326,1305.3453,1103.3306,917.4036,3009.013,1795.7031,751.8625,644.2045,467,1843,0
0,27.1,0,1.4,62,9,26,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,179.2023,1097.2914,1568.6755,1282.343,1036.4971,999.9121,3054.1063,1736.9095,768.7203,665.0367,531,2084,0
2,26.6,0,2,65,9,20,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,230.4961,1053.345,1483.3008,1264.5431,1019.0816,927.3097,3057.9317,1742.9502,746.0626,624.4332,583,2181,0
1,26.3,0,2.4,64,9,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,268.5368,1054.435,1575.9375,1229.4772,1066.7939,903.4223,3152.6282,1777.1491,723.3823,593.3293,677,2685,0
2,26.9,0,1.6,61,8,9,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,276.6557,1159.3479,1642.609,1272.5789,930.1942,872.4674,3339.0548,1804.3403,767.9774,608.1154,748,3620,0
5,26.2,0,2.5,63,9,27.5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,242.4638,1289.0804,1847.9622,1348.1167,945.9397,884.8008,4117.1085,2246.7445,811.3813,628.6347,1007,4211,0
1,25.5,0,2.9,63,7,15,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,240.1674,1401.2947,1846.732,1223.3724,908.9135,886.6295,4552.8964,2268.5819,746.036,595.4986,814,2830,0
3,25,0,2.6,66,6,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,227.4004,1371.5416,1821.0288,1223.6265,958.8894,854.3026,4547.2298,2264.2014,743.4954,600.2048,665,2829,0
5,24.6,0,1.3,67,0,11,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.4087,1197.8285,1781.2452,1126.6531,888.7412,865.0589,4388.3635,2159.3013,737.3656,579.8067,707,3036,0
1,24.1,0,2.1,70,4,15,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,229.0167,1096.8585,1698.0871,1081.3536,852.2015,883.4118,4300.2196,2026.7436,688.2132,583.5019,709,2964,0
3,23.8,0,1.4,70,4,14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,174.1781,806.185,1503.5852,998.2581,846.4202,829.4446,4099.4768,2000.4277,641.3793,502.4278,385,1600,0
0,23.5,0,2.2,72,6,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.6431,751.1783,1441.1506,956.361,813.5506,839.5877,4019.7,1955.2003,634.0698,488.1121,181,375,0
0,23,0,0.9,72,7,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.8768,721.7101,1392.2888,978.7252,792.8486,833.7364,4045.5678,1944.2469,639.5024,510.6194,94,0,0
0,22.7,0,1.5,75,5,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.7407,752.3322,1380.0888,958.7859,813.5436,839.0759,4041.0713,1957.557,636.3698,508.4631,68,0,0
0,22.1,0,1.3,78,5,15,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.2267,763.7601,1382.3959,934.4261,797.9798,842.8317,4009.8839,1943.5184,623.3743,498.4188,44,0,0
0,21.8,0,1,77,8,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.7196,680.4809,1357.4077,944.8462,781.6552,844.6145,3986.8365,1968.7309,628.8344,504.3318,41,16,0
0,21.6,0,1.6,81,8,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.2226,645.6247,1338.8904,971.5123,835.9484,861.0435,3974.2453,1950.0992,613.7395,523.5173,117,716,0
0,21.5,0,2.3,84,8,14,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.052,636.712,1373.0001,984.0179,813.3252,872.9902,3865.7741,1918.0937,631.9109,582.7453,264,978,0
0,21.7,0,1.4,83,8,18,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215.7964,717.3907,1433.1845,1189.7651,893.1131,914.1878,3691.3079,1927.7672,657.3133,577.2282,547,2721,0
1,22.3,0,2.2,82,9,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.3396,766.4954,1443.0087,1165.5846,989.0419,963.0209,3283.2889,1676.9504,692.5628,570.0567,841,4506,0
1,22.7,0,2.4,78,10,18,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,292.9077,724.8768,1474.9889,1246.6537,1053.9288,1049.097,2968.3342,1573.6227,767.6194,594.5178,607,2847,0
0,23.5,0,1,77,10,21,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,310.5783,744.577,1468.4263,1253.9299,1126.533,1068.1881,2914.0767,1627.5351,789.2415,590.812,414,1648,0
0,24,0,1.6,76,10,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,329.2321,782.5461,1433.855,1188.7514,1122.4531,1054.192,2989.2515,1682.2595,796.098,636.7819,391,1624,0
1,23.8,0.7,0.7,82,10,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,288.9385,903.1102,1425.4582,1158.3856,1130.1253,1002.4513,2989.3542,1681.9274,750.7562,642.6486,397,1711,0
