"y","temp","rain","wind","wet","snow","cloud","temp.sqr","sunny","past_rent","X5_6","X6_7","X7_8","X8_9","X9_10","X11_12","X12_13","X13_14","X14_15","X15_16","X16_17","X17_18","X18_19","X19_20","X20_21","X21_22","X22_23","X23_24","m10","m5","m20","m25","m30","m35","m45","m50","m65","m70","f0","f15","f20","f25","f30","f35","f40","f50","f60","f65","sub_passenger","f70"
1,25.4,0,1.7,85,0,10,645.16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.621,689.2765,3121.2209,3284.9148,1819.9633,1444.2072,973.808,836.1689,385.1927,744.1955,398.5033,935.241,4863.692,3437.6322,1867.5642,1321.7008,876.2275,798.5912,637.2614,517.3265,1283,1148.7728
1,26.1,0,2.7,85,0,10,681.21,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,260.4551,726.2527,3178.7551,3281.8023,1856.8427,1503.4873,1047.4335,853.4398,398.967,744.8007,438.7002,936.6289,4780.2699,3398.5146,1953.5165,1343.9571,961.7526,851.0615,653.2229,535.418,1436,1142.1556
0,26.8,0,3,83,0,10,718.24,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,299.8118,792.824,3326.13,3294.8945,1942.2646,1495.3844,1064.136,861.4462,411.661,796.4755,566.7094,1012.9541,4893.2643,3538.4785,1995.8586,1338.9743,1006.1901,865.1042,660.6358,539.0785,1772,1163.841
2,27.4,0,2.5,82,0,10,750.76,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,322.5807,942.88,3481.3325,3356.5426,2060.7852,1578.6131,1087.3608,930.1947,393.4607,827.9454,629.1113,1164.5126,5039.4941,3610.8833,2162.0356,1391.8291,1024.4796,909.5009,687.2663,541.0753,1851,1185.2611
0,27.6,0,1.7,80,0,10,761.76,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,331.8868,981.3156,3595.8367,3438.0654,2079.4459,1531.5375,1051.9722,960.7323,418.8931,824.1797,732.813,1240.8905,5234.1377,3648.1352,2064.1427,1422.9505,990.7928,903.4969,664.8681,547.6587,2071,1203.1459
0,28.1,0,3.9,79,0,10,789.61,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,330.2551,1005.6308,3711.1643,3658.2152,2135.3456,1518.8423,1075.1389,985.6245,447.123,875.8005,734.5305,1288.6002,5283.1982,3671.6696,2048.8661,1454.0272,951.1602,874.2968,699.2056,528.8918,2485,1139.5597
0,27.8,0,3.5,80,0,10,772.84,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,303.9919,1102.4549,3796.3504,3813.7273,2144.3961,1484.6093,1038.9464,958.3825,448.4432,846.1421,769.3994,1468.895,5502.1119,3817.0369,1992.8679,1347.2306,938.8929,896.7027,695.673,555.2621,2622,1245.213
0,27.8,0,3.2,80,0,10,772.84,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,299.601,1234.2193,4064.9052,3903.794,2185.4181,1569.8207,1059.6639,977.5487,468.5049,841.5309,537.7359,1634.2257,5700.0704,3928.8679,1960.9429,1395.666,874.9413,938.2734,728.2602,539.1767,2439,1243.1642
0,27.6,0,2.9,80,0,10,761.76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,263.2947,1289.0211,4487.8631,4029.194,2179.6173,1533.3627,1019.921,983.5391,457.6138,875.749,598.43,1646.2646,6072.0457,4048.1726,2010.2902,1387.5852,832.3613,859.6846,703.2705,548.1696,2317,1275.968
0,27.5,0,2.2,80,0,9,756.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,241.5719,1369.3965,4644.3105,4127.8741,2245.8519,1558.831,1004.0481,962.68,416.7942,848.359,553.3704,1687.997,6201.77,4178.0091,2069.1159,1337.639,860.0258,857.4864,685.3673,531.1097,2218,1258.6226
0,27.3,0,2.4,80,0,9,745.29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,253.9288,1349.7623,4857.6247,4197.9564,2222.7222,1498.9243,973.1982,975.5707,428.7247,883.627,428.5013,1761.9462,6352.7042,4220.6313,2058.9708,1382.0763,828.1534,885.1245,679.0481,524.2677,2643,1295.0817
0,27.1,0,1.9,81,0,10,734.41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,256.7899,1223.5896,4818.139,4283.4018,2179.4397,1493.981,966.0489,903.7129,426.8776,903.2659,440.3657,1521.0201,6385.0417,4203.0559,2161.7611,1407.4943,791.6956,853.1586,677.1567,500.6138,2659,1236.3001
1,27,0,1.7,80,0,10,729,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,245.5393,1083.4599,4556.9578,4120.5413,2081.9851,1493.3641,974.1158,886.3877,413.5572,922.009,414.1448,1279.7346,6053.5063,4051.6078,2053.4045,1416.2757,785.0618,805.7027,640.9255,518.3871,2602,1229.2763
1,26.9,0,2.4,81,0,10,723.61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,224.3371,785.6709,4233.7093,4005.3647,2034.9019,1419.4467,962.29,815.348,394.972,807.9542,313.8368,1133.2104,5920.1645,4018.5552,2061.6442,1244.562,753.664,742.3658,645.5521,482.3198,1473,1197.6278
0,26.9,0,2.3,80,0,10,723.61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225.4123,699.8322,4106.7882,3976.9078,2019.0157,1358.411,925.1146,843.3371,397.2616,806.8572,337.0556,1061.7509,5851.5497,4020.705,2003.1216,1270.3843,749.2516,779.9586,644.1074,493.2622,288,1226.7538
0,26.6,0.2,2.2,83,0,10,707.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.5032,716.0613,3943.4704,3892.4049,1994.8502,1338.3015,919.4148,839.4136,405.2099,789.4132,332.6694,1051.0923,5836.8554,4027.5025,1990.6783,1253.0272,732.1356,789.7679,647.9492,507.7076,1,1248.0461
0,26.2,0.4,2.1,87,0,10,686.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.0563,699.8112,3907.9182,3786.4148,1950.4505,1349.394,939.7449,857.6987,412.3629,788.9249,353.7847,1002.814,5754.7991,4012.7002,1977.9098,1280.9826,754.4665,753.5352,628.4081,515.4655,0,1263.429
0,26,0,1.9,86,0,10,676,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.552,662.5103,3832.2606,3731.0646,1931.0607,1368.7574,907.7698,862.3166,429.073,783.8245,367.912,982.8581,5694.572,4005.3317,2005.0595,1267.0847,758.8457,774.8854,644.625,500.0753,0,1235.7865
0,25.8,0.4,0.5,89,0,10,665.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227.4546,632.5394,3678.391,3695.8108,1906.0572,1340.9433,967.1629,836.464,419.6809,803.6272,335.2469,983.2515,5592.1254,3954.4141,2014.044,1292.716,769.2089,806.8933,652.7384,507.1538,12,1296.1364
0,25.4,0.2,0.8,90,0,10,645.16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232.2261,586.0073,3665.0032,3601.1232,1904.9036,1355.6681,911.5027,860.266,419.2178,832.722,352.9805,931.0036,5521.156,3931.3517,2029.5601,1306.8388,754.0009,800.9755,639.9868,514.4644,764,1283.0631
0,25.5,0,1,89,0,10,650.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231.735,594.5691,3510.9794,3571.1126,1835.0976,1375.2977,975.8241,861.4461,430.1704,820.1759,367.5111,918.7711,5482.8923,3865.4971,1928.7977,1309.1171,780.1201,806.3077,652.1689,529.1159,1060,1287.4484
1,25.7,0,1.1,89,0,10,660.49,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.7196,820.3372,3382.3901,3342.6817,1772.9237,1393.6119,1105.7205,1012.2708,427.2534,826.5325,407.1379,913.4366,5214.4992,3736.6765,1955.4084,1361.4354,843.8542,879.0074,664.4559,534.929,2886,1368.4088
2,26.2,0,0.8,87,0,10,686.44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.7797,801.9967,3167.443,2923.9656,1627.1557,1412.5453,1201.7382,1168.5049,516.7989,968.6577,362.7228,945.4329,4867.2,3296.3371,1737.0733,1330.2348,954.6,959.1091,720.5173,553.6744,4685,1362.6824
3,26.8,0,2.2,83,0,10,718.24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,266.1455,857.7001,3243.8571,2788.7932,1528.1233,1418.6489,1294.1773,1174.5976,592.5865,993.1794,331.4313,994.2099,4677.3446,3059.3184,1699.9203,1294.9048,1053.7775,1008.4303,766.9825,573.5557,2772,1431.8811
2,27.2,0,2.5,81,0,10,739.84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.26,825.8381,3234.2746,2815.9147,1532.0189,1494.9614,1296.8733,1165.8324,542.7303,958.2862,352.7138,943.7944,4659.0106,3061.6091,1701.9567,1350.756,1080.1986,1028.8157,803.4075,667.9446,1645,1354.0129
1,28,0,2.8,79,0,10,784,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,269.1243,764.7208,3306.1818,2804.5935,1589.3274,1465.5923,1240.5187,1132.6022,530.0173,938.0468,361.8973,924.4569,4686.3184,2953.7146,1659.045,1393.3923,1084.7992,1021.8563,779.3153,682.384,1570,1336.421
0,27.8,0.3,2.4,83,0,10,772.84,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,262.4358,870.9757,3374.3874,2811.9167,1552.537,1445.4777,1158.7715,1156.4644,528.5724,995.9108,386.1719,1030.0888,4865.0601,2983.2551,1693.6631,1372.7308,1131.5281,1010.4867,780.2579,668.7689,1828,1341.5115
0,27.6,1.6,2.5,86,0,10,761.76,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,279.4372,986.1182,3531.775,2859.2632,1581.8337,1435.6984,1245.8201,1181.9515,536.0118,1006.3502,378.7548,1117.3849,4845.8067,2909.539,1692.648,1315.5319,1110.904,1005.7749,833.437,693.5911,1993,1434.7351
0,26.6,1.3,3.6,88,0,10,707.56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,251.905,972.287,3488.1401,2780.6788,1600.2154,1541.3185,1306.9503,1259.7028,594.9666,962.4338,358.3533,1187.5356,4953.7332,2929.0246,1669.5077,1363.0813,1118.9866,1104.6695,873.6348,680.4945,1850,1434.5945
0,26.6,0.5,2.6,90,0,10,707.56,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,280.7994,973.4116,3591.8095,2832.8417,1588.3435,1468.0067,1372.9681,1312.4631,547.798,1013.5968,414.5531,1314.1512,5017.9752,3043.2523,1707.7633,1312.8659,1123.3046,1066.1298,843.1294,658.0109,2275,1418.7423
0,26.7,0.7,2.1,91,0,10,712.89,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,304.1761,901.0924,3678.3503,2906.4951,1648.3356,1350.5079,1279.3825,1214.1219,500.3973,980.0496,357.0404,1437.0736,5029.6809,3136.0122,1671.5231,1351.9788,1034.2288,1044.7714,796.858,595.9172,2901,1418.0845
0,26.3,0.5,5.4,89,0,10,691.69,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,269.5238,1103.3544,3857.3895,3002.1357,1780.4524,1409.0073,1286.3973,1193.9716,493.7124,921.8843,373.5158,1578.0897,5188.4649,3296.6191,1696.0831,1327.7997,1028.7431,955.3689,792.7361,581.9381,3551,1376.9486
1,26.4,0,2.4,87,0,10,696.96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,263.3413,1239.5015,4338.753,3488.4824,2088.5769,1677.6545,1310.3891,1171.7602,446.6872,924.5043,459.5832,1838.6075,6162.3105,3996.431,2146.7097,1493.2007,1110.8018,1026.9024,794.135,627.2051,4099,1437.7248
0,26.9,0,4.3,84,0,10,723.61,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,272.4845,1249.817,4665.861,3784.8869,2179.6446,1663.25,1235.8056,1135.1752,467.083,910.5789,416.3649,1857.1926,6562.7359,4144.0243,2164.7173,1468.2797,1012.2667,928.1037,792.2079,606.172,2873,1329.2556
0,27.1,0,4.7,81,0,10,734.41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,227.4482,1278.0939,4740.3063,3897.8757,2237.1884,1648.1147,1314.4935,1129.3701,481.2181,930.9307,384.5836,1877.327,6681.4558,4185.2398,2161.9955,1529.4154,966.8588,877.8534,761.5414,595.957,2803,1340.7444
0,27.3,0,4.2,80,0,10,745.29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,234.8754,1187.6896,4590.5183,3917.6376,2222.3785,1604.3678,1193.8563,1047.0845,453.3309,922.5048,347.6102,1806.4194,6614.1066,4266.3938,2078.8313,1459.3315,939.2168,841.8617,721.9107,600.1469,2866,1322.356
1,27.3,0,4,80,0,10,745.29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,251.3085,1022.1295,4356.6591,3843.9423,2100.5464,1501.2555,1146.7298,918.1853,429.9818,870.4367,384.5558,1434.9931,6172.9195,4104.9956,2024.2378,1446.5372,944.1194,850.524,726.128,608.8837,2696,1316.7683
0,27.6,0,4.2,77,0,10,761.76,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,195.7037,726.6496,3993.6827,3681.6787,1946.8841,1513.9511,961.9561,778.4703,405.16,839.7209,339.4887,1079.4763,5862.4602,3953.8917,1989.1629,1276.427,783.7053,743.7028,661.3813,516.1512,1552,1215.4174
0,27.7,0,3.2,77,0,10,767.29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209.0429,702.0534,3820.9617,3755.4251,1903.8607,1454.6393,959.6208,770.4986,428.123,861.4057,342.5802,1019.9897,5738.0062,3988.1367,2025.87,1310.6798,785.8325,731.8259,659.0293,501.8163,314,1234.0582
0,27.7,0,3.5,77,0,10,767.29,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206.56,702.1873,3806.4912,3706.2674,1936.3992,1469.3046,959.1965,768.1778,420.7854,859.09,346.68,1001.8189,5803.3626,3982.6677,2018.4982,1331.6907,801.9839,745.3853,629.1839,497.5303,1,1237.1563
0,27.5,0,4.6,77,0,10,756.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.1378,710.4284,3717.9046,3665.3508,1897.521,1410.073,985.7441,812.6459,415.0218,832.3846,367.4815,972.8166,5749.3282,3962.9937,2010.5242,1333.3405,771.6063,733.5393,634.8478,495.3358,0,1241.3382
0,27.4,0,3.1,77,0,10,750.76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205.2917,692.5743,3681.5593,3591.9266,1912.3102,1398.7126,978.2015,814.2018,399.5834,831.8442,350.201,952.7581,5723.4323,3952.4889,2018.4971,1348.0475,773.26,730.5286,643.3451,506.2902,0,1251.6308
0,27,0,6.2,80,0,10,729,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194.0176,663.7083,3582.3403,3584.3362,1927.1819,1454.863,977.3932,791.361,412.3807,845.8576,359.6332,921.1203,5603.1824,3945.0139,2009.8783,1351.8101,757.638,721.6381,626.7563,511.9967,18,1233.1924
0,26.3,1.2,8.5,83,0,10,691.69,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.7813,658.466,3480.7855,3547.208,1920.7896,1451.3521,964.768,789.753,387.2976,841.8766,379.8333,942.2548,5573.8059,3937.0023,2035.24,1389.2955,790.234,753.8946,633.3623,497.5833,663,1306.5828
0,27,0,8.6,79,0,10,729,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203.0568,669.5548,3419.1231,3522.6607,1896.9562,1422.1883,1012.7332,806.3317,456.5856,854.0572,365.193,855.2707,5459.7356,3884.1073,2009.2641,1378.6624,801.0773,788.2336,633.1229,512.2594,963,1285.3323
1,27.1,0,7.2,78,0,10,734.41,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.3059,875.3122,3277.437,3330.6356,1845.2273,1482.9734,1110.6627,924.7069,442.7071,878.2298,390.1321,925.8691,5313.9118,3711.5828,2001.6464,1399.4132,832.9272,853.788,655.0834,556.6035,2797,1397.077
2,27.2,0,6.8,78,0,10,739.84,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226.123,940.0411,3139.3863,2931.9816,1615.9327,1439.7175,1230.2403,1065.3558,524.507,937.9542,313.5576,870.7068,4840.0017,3325.0229,1658.1248,1317.1029,982.99,946.2701,696.5934,582.1631,4824,1393.2904
4,27.6,0,6.2,76,0,10,761.76,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,239.113,961.9429,3216.2669,2761.442,1571.8902,1501.5557,1295.6258,1146.4853,567.4582,959.4351,349.8958,917.0329,4614.1835,3058.9717,1649.5651,1448.7253,1019.2283,975.4609,744.5523,587.0504,2825,1603.514
0,27.8,0,6.7,75,0,10,772.84,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246.8211,948.8219,3234.2939,2685.9464,1614.201,1478.4759,1277.0003,1188.9067,530.0066,979.8255,356.6269,927.6062,4528.7115,3091.9314,1738.5526,1471.8571,1117.3959,1004.6738,799.7558,600.3375,1608,1450.5625
1,27.8,0,8.4,77,0,10,772.84,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,263.0537,954.7767,3321.4009,2694.192,1576.7055,1434.6879,1242.8538,1153.3069,490.5499,991.9629,390.9296,980.5332,4497.47,3125.3325,1701.9276,1453.3433,1181.2382,1050.4215,718.6374,607.5146,1551,1474.6717
2,27.7,0,7.1,77,0,10,767.29,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,257.4483,1011.8937,3379.7628,2739.7325,1586.3424,1485.2008,1336.2378,1166.8901,514.2437,977.1664,413.1041,1016.714,4635.2121,3066.9734,1730.5725,1514.9881,1117.3453,1057.6362,769.0651,583.5542,1803,1483.8079
3,27.8,0,6.7,77,0,10,772.84,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,250.6141,1070.7241,3471.9055,2694.5301,1602.4148,1524.6898,1304.7158,1238.0152,555.25,987.7188,459.8066,1190.4689,4616.5741,3108.7113,1678.7224,1523.1525,1156.7478,1130.7015,778.4622,608.2028,1971,1404.9373
2,27.2,0,5.8,82,0,10,739.84,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,271.343,1040.914,3476.3541,2835.1324,1712.8928,1519.593,1284.3489,1249.18,528.9275,1049.8785,400.2582,1193.6019,4802.2389,3144.8678,1714.1741,1508.3393,1165.4387,1092.0108,867.7534,628.9072,1954,1478.432
0,26.3,3.2,6.8,87,0,10,691.69,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,214.5574,1070.4047,3555.9336,2836.3171,1697.208,1488.8449,1255.9357,1271.4895,492.6291,908.6463,278.5624,1242.7163,4896.0461,3115.8732,1712.0924,1431.9891,1075.36,1049.3964,849.9303,638.0781,2185,1466.0872
1,26.7,0,6,84,0,10,712.89,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,222.9778,922.2118,3543.6874,2877.7968,1698.2055,1579.6546,1286.0094,1188.916,493.4197,894.5537,422.7196,1301.1027,5118.0363,3192.4773,1735.5115,1378.7958,1117.9808,1027.2785,828.8324,612.6046,2942,1362.6565
3,26.9,0,5.4,84,0,10,723.61,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,210.3037,1087.0383,3710.49,3087.8105,1769.5266,1643.1203,1165.5221,1076.2541,503.518,918.3607,480.6022,1577.8774,5461.1638,3355.2043,1670.2356,1282.0867,974.0824,983.6752,773.7573,584.9589,3580,1328.8688
1,27,0,4.2,83,0,10,729,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,180.13,1223.8501,4191.9225,3558.9405,1969.6058,1891.8612,1244.3256,1074.101,461.1161,890.2062,513.0086,1848.2011,6201.2618,4019.4887,2210.912,1532.7887,1104.9584,1111.907,818.4471,615.5293,4140,1357.7823
0,27.1,0,5.6,83,0,10,734.41,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,209.538,1357.4267,4565.4168,3775.6865,1992.6625,1742.1269,1214.9757,1046.4075,463.5016,869.3385,406.1254,1850.9453,6657.9551,4224.9729,2127.8057,1493.3233,1049.6929,981.4715,790.4833,583.506,2780,1347.9152
0,27.2,0,5.3,81,0,10,739.84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,239.4782,1314.2863,4723.9134,3850.9091,2001.4431,1696.7296,1119.0444,952.5191,438.0091,895.7408,473.1608,1798.7206,6709.155,4253.7479,2198.6836,1482.113,980.9004,902.9506,791.5452,603.6229,2809,1390.8198
0,26.3,0.8,3.9,87,0,10,691.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,233.9583,1245.8714,4496.6259,3890.3307,2103.1406,1671.6493,1046.0186,898.6111,447.1127,858.6051,374.2856,1588.1657,6635.0059,4269.7306,2108.8939,1495.0157,932.5012,859.6398,758.9003,582.4741,2932,1349.5425
0,26.8,0,3.5,82,0,10,718.24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,233.0512,1039.4556,4249.7748,3903.6574,2072.947,1610.7715,1110.2105,874.5272,427.6657,873.0768,428.7326,1241.1483,6248.7595,4140.3719,2112.6505,1497.9024,879.676,851.7185,742.9948,550.2645,2916,1329.7585
0,26.3,0.3,3,85,0,10,691.69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,228.156,742.1008,3917.6755,3815.1391,1978.3209,1461.1265,1013.2466,780.8088,382.6691,807.8894,355.6074,1146.7884,5948.562,4095.0716,1939.0329,1322.2686,736.8132,767.7031,685.3368,493.5436,1634,1165.8358
0,25.7,0.8,3.5,89,0,10,660.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.1677,664.1886,3730.6871,3797.2384,1974.0743,1408.2913,982.2363,736.1314,400.0306,783.8123,342.5428,1027.1821,5916.831,4046.2874,1963.1367,1304.0204,750.8032,775.0877,679.6562,495.5484,409,1166.9914
0,25.3,0.9,3.7,93,0,10,640.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.6747,678.3292,3693.5659,3772.0652,1917.0702,1350.6535,1018.5459,777.3731,377.7367,786.0562,350.5552,1003.4379,5797.5719,4014.455,1960.572,1312.3041,755.3321,772.9765,670.5864,503.0008,0,1186.7018
0,24.8,7.8,3.5,95,0,10,615.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.0417,672.8768,3567.1931,3679.1673,1896.1626,1384.8477,1012.1157,795.4466,394.0099,802.8687,360.3081,975.7756,5745.9452,4008.0869,1960.8347,1291.1908,747.6773,764.874,677.8698,523.4695,0,1156.5289
0,24.8,1.3,6.1,96,0,10,615.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.692,662.0622,3499.7148,3642.3263,1905.4902,1402.2957,1007.9183,780.531,381.909,762.343,375.0414,970.4112,5686.1946,4017.1552,1951.2485,1293.0504,756.9701,764.8565,656.2378,512.287,0,1197.8857
0,25.1,0.4,8.8,95,0,10,630.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.9559,661.0809,3448.0807,3616.4479,1900.1012,1405.5826,1003.2611,797.8567,395.9211,806.5698,367.7008,938.5038,5606.0028,3971.5054,1959.7282,1291.0715,760.5565,793.0061,664.9739,517.1383,18,1214.9957
0,24.9,0.9,4.2,96,0,10,620.01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232.5252,606.8657,3360.8303,3564.8761,1872.8403,1410.5484,1035.6753,791.1876,395.4895,797.2752,357.6135,923.8961,5538.6609,3941.4843,1939.0131,1343.3206,790.5438,786.5798,687.9608,540.1768,645,1243.2954
0,24.9,0,5.1,95,0,10,620.01,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.8852,590.9559,3230.0124,3491.0464,1878.5319,1391.1273,1054.3153,791.7569,430.1188,816.8064,375.0342,837.8551,5437.0785,3878.3899,1908.5225,1313.0864,798.2107,809.201,694.0491,543.8347,924,1242.2028
0,25,0,4.8,94,0,10,625,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.9211,737.8209,3146.2858,3411.1229,1826.003,1448.2031,1211.328,909.0705,397.6718,828.2622,367.9466,933.9637,5277.5254,3754.4149,1915.4298,1334.9709,822.5905,858.9984,699.3409,538.5219,2777,1308.9673
1,25,0.1,6.1,95,0,10,625,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270.7497,783.5787,3045.4737,2945.3279,1719.6111,1421.6446,1196.8164,1058.5783,504.2869,899.6222,308.9182,965.7953,4904.8236,3271.168,1727.1517,1327.5463,922.0983,962.9038,761.2334,579.7302,4860,1356.386
0,25.2,0,5,94,0,10,635.04,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,326.4786,700.8974,3129.0154,2792.6388,1639.9573,1436.561,1213.9022,1104.5826,529.5799,923.2998,393.0752,963.8985,4583.1318,3053.1669,1701.4155,1360.5031,1025.6961,1043.2403,747.9818,565.4356,2877,1366.9629
0,25.2,0,3,94,0,10,635.04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331.7533,712.5658,3197.4543,2687.825,1605.1044,1440.1195,1359.1904,1100.9599,525.9304,915.1535,451.3707,949.7704,4505.8796,3035.7544,1697.3633,1469.7646,1082.1772,1025.1016,769.3823,627.6358,1629,1428.0154
0,25.4,0,3.4,93,0,10,645.16,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,330.2685,630.2375,3298.7564,2708.663,1639.8913,1411.2887,1215.7581,1094.5699,553.513,886.7287,418.4707,1001.1157,4520.9257,3021.8879,1657.266,1519.1057,1066.3579,1030.4518,764.4596,607.9533,1572,1461.1753
0,25.3,0.5,3.2,96,0,10,640.09,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,327.9324,763.1168,3284.8793,2716.4789,1626.9972,1403.3327,1253.2211,1118.8682,514.5107,889.6779,543.3525,1082.4868,4682.1835,2933.7302,1700.224,1369.232,1063.9956,1029.8046,741.0517,580.8506,1794,1394.269
1,25.1,10.2,2.6,97,0,10,630.01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,334.5611,733.0156,3348.9019,2748.7119,1613.7833,1502.6983,1252.2607,1143.8405,532.8325,920.3592,618.7383,1180.4183,4736.7783,2928.1764,1680.7045,1466.1301,1108.6552,1085.0731,789.1411,621.8129,1972,1450.481
