"y","station_dist","station_type","rain","cloud","temp.sqr","semester","past_rent","X1_2","X2_3","X3_4","X4_5","X7_8","X8_9","X9_10","X10_11","X12_13","X13_14","X14_15","X15_16","X16_17","X17_18","X18_19","X19_20","X20_21","X21_22","X22_23","m0","m10","m20","m25","m35","m55","f0","f10","f15","f20","f25","f30","f40","f55","f65","f70"
3,83,0,0,9,184.96,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,282.5387,118.2512,1493.0755,1361.3551,884.7675,573.2936,255.3685,125.1171,592.6858,1872.9687,1251.8475,860.6956,674.3367,590.0206,392.4419,1014.2691
0,80,0,0,6,94.09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422.1593,176.6867,1382.6296,1409.9543,964.1742,564.3742,346.5914,169.8111,395.3819,1844.2636,1516.0301,1090.8789,595.4036,478.8355,296.5423,880.6511
3,33,0,0,0,46.24,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,947.9643,489.3377,684.2639,815.1529,1131.1243,839.837,878.5861,467.003,654.1996,812.7708,931.269,893.8799,945.1717,1082.1334,612.5822,1392.1981
4,70,1,0,9,121,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1098.2116,566.8949,771.3911,956.6511,1057.9299,719.3566,967.6775,514.3577,740.4508,1005.6092,993.2212,984.823,1023.3514,1102.7246,684.9425,1282.8929
7,76,1,0,0,16,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,490.0641,205.6345,1530.3087,1440.6164,1500.4936,1187.2318,439.5095,214.9294,642.1896,2200.8672,1869.0956,1446.0261,1059.4511,1122.2423,601.7916,1463.9147
3,86,0,0,6,806.56,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,440.514,146.8381,671.8556,751.673,688.2537,402.0154,1355.1545,484.5236,534.7413,785.8376,795.051,724.5818,588.2561,565.4322,401.4407,817.2853
3,118,0,6.4,10,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,394.9401,165.2947,1002.9361,1407.0898,1011.0103,611.3183,347.2153,170.1167,312.443,1497.7252,1453.6895,1021.3524,618.6253,568.5281,378.1014,953.1132
2,71,0,0,9,116.64,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1019.5085,526.2685,770.2247,922.8898,1208.5281,899.0879,957.6532,509.0298,742.805,923.6192,968.585,1026.5067,1041.1305,1109.9304,602.0218,1397.4558
0,475,0,0,3,542.89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897.6912,419.953,639.374,865.0985,1084.7728,821.8088,689.4078,299.4602,492.5073,779.3679,1004.1448,951.0029,995.6805,1013.0408,594.9917,1440.2604
2,100,0,0,3,745.29,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,710.8472,331.0485,1003.0746,1388.9534,1196.8188,794.5539,690.3385,367.6942,665.1803,1185.0545,1492.5075,1184.7261,974.8504,917.561,529.0358,1514.0661
9,36,0,0,0,153.76,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,547.6811,334.0113,1160.3774,1267.626,1151.6939,948.4679,476.5595,275.6575,611.3014,1444.022,1726.6116,1217.6314,1013.0212,1155.4703,661.616,1360.6246
2,116,1,0,10,60.84,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,479.327,221.2278,3915.6248,2939.6592,1565.657,1027.0728,411.1789,190.9502,1717.989,5564.0948,3211.1275,1729.7443,1073.6209,997.6023,607.7122,1350.9317
0,246,0,0,0,1.69,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598.1967,1351.0721,972.2197,770.092,1065.4285,1256.3025,1795.4872,1503.9975,1671.8344,1164.1693,1051.6102,957.9181,1891.4863,1361.4405,677.2166,1577.7107
3,90,0,0,8,67.24,1,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,229.7342,96.1511,1313.8725,1442.9094,987.1504,549.5839,288.4737,141.3366,471.5489,1840.3966,1463.6262,956.0327,712.6555,544.8941,364.8509,896.8697
0,40,0,0,1,57.76,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,418.3875,175.1081,1007.5735,1169.6317,982.4167,527.1546,234.2533,114.7719,327.5406,1500.328,1222.146,933.7951,621.4494,614.6321,366.4198,899.0395
0,21,1,0,0,92.16,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,506.5707,168.8569,543.8728,798.1223,644.4789,553.2076,648.4134,231.8347,382.1905,808.4289,1028.7355,829.122,556.2633,600.1735,336.0058,769.2361
0,221,0,0,8,169,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,624.729,219.7658,459.8804,772.7925,743.7122,549.402,487.7276,192.0011,276.1548,614.722,1006.0562,850.0054,560.4586,565.8462,410.3937,880.6153
0,62,0,0,0,43.56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393.8614,131.287,475.5132,712.4915,667.3436,368.1272,341.5038,122.1017,220.3782,624.9906,944.7248,908.9367,488.6956,432.3663,312.7233,774.9161
4,47,0,0,10,449.44,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,973.0071,455.1867,518.5296,718.7601,839.1513,693.5246,868.6215,377.3054,374.1917,602.1242,842.3088,794.5215,818.2333,883.5373,503.6994,1263.4514
7,127,0,0,1,625,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1086.1179,590.7307,1212.6785,1318.6185,1389.7583,1122.8584,1342.2396,701.5714,1262.0318,1176.3312,1232.0418,1097.7822,1133.7264,1186.7682,728.1523,1580.0363
0,52,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1713.0525,1448.168,904.8927,715.6047,875.9112,872.601,1932.2085,1618.5226,1286.7159,1064.8943,775.8425,801.2513,1428.5682,1380.2826,837.668,1947.1999
2,43,0,0,7,20.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1427.7459,776.5403,1008.1424,1209.5781,1506.9357,1151.4564,1797.334,939.443,1242.993,1168.1801,1359.4928,1243.9923,1424.4111,1293.332,708.909,1604.9136
1,48,0,0,10,767.29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2005.8753,1695.7125,962.6195,688.94,877.0785,878.1049,2150.5819,1801.4439,1322.4246,1099.7653,917.3586,854.8432,1489.3793,1276.996,782.3349,1912.2315
0,71,0,0,0,4.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,989.5966,510.8281,829.3435,925.1751,1131.469,816.7728,955.2618,507.7584,726.3863,927.3222,962.4024,1060.228,1052.9071,1072.241,627.6169,1251.2054
2,405,0,0,2,1024,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,971.1668,454.3261,514.5089,548.197,664.8261,673.882,977.7348,424.7013,493.9296,489.7859,558.4586,637.8048,699.936,718.86,472.9711,1218.057
1,48,0,0,1,772.84,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1446.2812,1222.6464,1030.6417,914.5524,1019.9415,1224.2733,1616.8663,1354.3752,1747.6143,1233.0931,985.558,935.6223,1676.0632,1396.1231,666.0501,1567.4936
2,37,1,0,10,739.84,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1286.8311,699.8975,901.595,1111.9064,1162.8427,1064.1288,1556.5832,813.6064,1302.7422,1037.6576,1181.8242,1144.9942,1237.1503,1272.67,678.4125,1545.4859
1,118,0,0.2,10,259.21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,808.6888,439.8398,744.9449,892.328,1113.0082,1070.1522,1129.5744,590.4139,1004.3247,871.025,1092.5805,1033.9617,1104.9426,1119.3987,679.0777,1530.7894
16,118,0,0,0,282.24,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439.9987,184.153,1179.0933,1376.7847,984.1942,555.984,370.3803,181.4663,355.3074,1604.8291,1315.9677,944.7019,565.6719,540.8054,348.6751,871.6005
7,36,0,0,9,1.69,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,518.8485,316.4269,752.4213,1234.1531,1116.3348,863.5126,485.6746,280.9297,494.4799,1047.4632,1442.8287,1149.9892,945.4567,1216.9993,622.0557,1440.5894
0,60,0,0,0,166.41,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386.7206,128.9071,538.2238,778.1322,701.3949,388.3376,375.8519,134.3826,236.0881,681.5839,982.9182,883.8305,515.5677,477.8211,330.3482,779.7406
4,43,0,0,10,906.01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,868.9284,448.5396,900.6764,926.6467,1141.2276,869.1658,821.5259,436.6731,649.9411,1023.7729,1023.3326,954.4374,996.4777,977.5688,626.1895,1339.9439
8,40,0,0,0,404.01,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,353.8471,148.0961,1724.5864,1402.7955,1011.3119,673.3283,320.5873,157.0706,521.495,1786.3726,1210.5841,962.1266,688.9532,642.0075,378.5295,1026.5092
0,410,0,5.2,10,645.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1369.1563,1157.4479,1008.0002,764.6984,1042.0587,1232.6094,1837.7803,1539.4241,1510.08,1139.8702,995.527,866.5098,1834.5822,1415.1776,662.5456,1539.7076
0,10,0,0.2,10,184.96,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,587.6004,195.8666,558.9043,760.2218,694.1672,416.5572,673.1304,240.6721,424.835,808.1449,1036.2604,883.4944,551.0151,498.2343,314.0946,770.3089
1,61,1,0,0,9.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,539.1652,266.6097,446.5977,637.7497,749.1619,719.5672,462.0841,224.233,270.4528,450.857,556.624,745.546,550.8069,762.4451,479.0659,1165.3203
3,90,0,0,4,176.89,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326.5691,136.6788,2426.5849,1547.8921,964.4776,594.5388,333.0239,163.1638,781.9153,2776.6475,1331.7355,949.8521,691.4218,599.5341,396.2983,979.9888
0,100,0,0,8,655.36,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,723.9921,337.17,886.5428,1274.7407,1158.4055,801.741,623.4845,332.0858,551.207,1037.407,1316.577,1243.9779,1019.189,1048.881,597.8226,1268.7399
1,37,0,0,0,193.21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542.6869,250.4708,3854.2709,3816.502,1406.7932,848.348,417.4812,193.8771,1274.0587,5915.3401,3899.4117,1980.967,822.9452,752.3236,578.3344,1264.2325
0,118,0,0,1,146.41,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1193.4141,649.0887,1307.6985,1037.16,1332.3824,1107.1741,1344.1834,702.5871,738.0806,1153.0455,1196.3444,1118.013,1308.0008,1265.5744,847.2487,1707.1627
1,34,0,0,0,20.25,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433.2972,181.3486,1084.4554,1393.3986,919.7022,530.6612,302.3362,148.1285,359.9105,1539.3528,1440.9331,960.8029,594.9018,556.3326,318.1275,911.7944
0,92,0,0.3,10,547.56,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,834.5928,390.4345,551.4434,717.0451,885.3841,640.2953,775.6743,336.9315,458.8929,653.0195,890.9866,780.2644,878.6617,880.8121,602.486,1356.966
0,60,0,0,3,795.24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456.2405,152.0799,540.5906,745.1132,699.2207,386.3627,286.2267,102.3378,225.9779,679.4306,975.9763,916.5604,505.8238,453.9099,327.7783,751.4912
2,51,0,0,3,1.96,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,815.6734,376.4642,2719.6056,3235.9751,1387.0997,808.177,818.0814,379.9147,983.88,4258.0445,3205.7348,1715.4634,952.7356,777.4661,533.556,1370.8558
0,428,0,0,7,795.24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435.2267,182.1559,1150.4825,1389.571,1029.4386,584.5294,319.4497,156.5132,383.1379,1596.6191,1480.73,1043.0045,600.9414,559.3664,391.9668,852.2209
1,90,0,0,0,40.96,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420.3339,175.9225,1368.9483,1418.0296,982.6998,583.6364,272.0118,133.271,548.3629,1925.98,1559.2826,1018.5953,636.5554,530.3467,362.4055,864.092
2,40,0,0,9,225,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,415.3298,173.8282,2241.2806,1532.7074,954.1438,661.1323,451.5298,221.2252,852.8781,2757.4166,1228.2591,909.018,778.8175,609.0473,383.7405,1039.2977
0,52,0,0,9,73.96,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1778.3488,1503.3672,1019.3812,881.5767,1094.4666,1228.7949,2027.8369,1698.6259,1673.0153,1146.5248,992.2127,866.9853,2096.4562,1322.9959,716.0225,1526.5174
0,10,0,0,4,53.29,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,701.4122,233.8043,1029.4279,824.6773,742.3329,582.0458,1324.2982,473.4915,1058.8119,1190.7284,854.3183,790.8101,603.9475,652.4014,431.0957,933.834
0,42,0,0,8,1128.96,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,396.941,166.132,1197.4709,1338.8426,898.2572,591.8967,365.8634,179.2535,415.4159,1472.7055,1211.92,861.7609,672.7064,609.4794,375.716,944.6446
1,10,0,0,7,327.61,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,538.934,179.6447,581.5864,773.0434,729.3252,481.8668,418.1692,149.5128,293.0029,722.3947,911.9463,822.0698,519.8845,620.0711,354.6516,923.9726
0,19,1,0,10,0.64,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1584.174,1339.2179,873.9169,715.0894,994.6019,1199.5517,1824.1574,1528.0129,1726.2179,1120.884,1019.6575,858.5049,1958.3448,1383.5711,718.7325,1510.3346
1,85,0,0,10,17.64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,659.0698,306.935,736.7928,1064.4703,899.2811,730.7488,646.8426,344.5269,474.0832,861.9118,1089.9811,932.9165,785.8624,977.5639,505.6694,1286.8369
2,90,0,0,9,580.81,1,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,369.036,154.453,1411.1305,1369.8055,980.3839,665.5652,369.3985,180.9857,585.3416,1733.3322,1159.1309,885.3645,740.3036,618.8811,411.6669,1004.496
3,36,0,0,0,282.24,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467.6769,285.2191,1146.3108,1420.9261,1132.9439,868.1952,472.2133,273.1436,693.0831,1454.2359,1574.5436,1201.5859,923.418,1101.6102,577.2964,1355.7091
2,58,0,0,1,27.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690.9279,322.1996,626.9906,1003.7173,1186.9199,877.0459,694.746,343.4691,405.1643,839.3846,1293.009,1105.2697,881.7293,986.9814,667.4694,1427.8085
5,67,0,0,0,132.25,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,457.5058,191.9726,1513.2052,1753.53,1742.0719,1374.0093,518.0715,253.3483,795.7281,2520.1822,2559.7251,1987.6333,1302.3542,1195.6617,639.4796,1606.353
3,128,0,0,2,392.04,1,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,448.2365,206.8781,3652.5088,2853.1354,1478.7778,1067.7763,343.141,159.3537,1323.9821,5881.2655,3150.3134,1652.4399,1113.4015,945.826,611.5957,1462.6136
1,42,0,0,5,37.21,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,480.0963,200.935,1049.6882,1299.0493,997.7709,606.664,270.0265,132.2984,636.9105,1642.2344,1407.4699,942.4761,663.1124,580.6091,459.5843,1002.5039
10,83,0,0,0,327.61,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,569.5712,262.8785,4321.6377,3118.9154,1504.8945,1058.9754,480.814,223.2885,1847.8885,6071.4134,3198.9188,1741.4519,1072.9363,939.1574,593.4384,1314.5779
2,73,0,0,0,127.69,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402.3468,141.5368,476.9298,749.1952,845.9154,571.1039,520.218,204.7918,187.8456,659.6661,1015.0662,915.0904,647.1104,557.2378,428.5628,863.2448
3,19,1,0,0,104.04,1,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2072.9086,1752.3811,865.7424,809.9049,985.8272,952.1639,2430.9659,2036.3086,1450.4421,998.7513,937.5301,870.5337,1656.1965,1320.3969,832.8962,1872.1161
3,92,0,0,0,151.29,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1053.6796,492.9264,479.2137,553.1216,609.7687,663.1914,983.3367,427.1349,358.0358,472.2524,656.3294,636.9658,658.7642,802.8289,492.6815,1245.5074
0,220,1,0,6,449.44,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,446.6085,186.9197,1250.6504,1452.86,992.9298,531.0112,324.5137,158.9944,497.6486,1755.3867,1441.961,985.0331,585.0167,530.2471,417.9663,868.3984
0,220,1,0,8,11.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,389.3623,162.9601,1033.7108,1401.3718,1026.394,670.3397,319.4789,156.5277,369.8942,1361.8946,1351.6695,931.482,665.4683,645.5489,388.204,1021.8595
4,92,0,0,7,237.16,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,884.5649,413.8119,572.5227,711.5618,919.025,721.8706,768.713,333.9078,485.2711,569.8974,892.5056,796.4592,824.1963,821.5258,480.5476,1190.8196
0,100,0,7.7,10,655.36,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,795.6505,372.2169,596.1663,791.8514,793.5743,677.3819,682.8622,296.6167,519.6756,660.8861,892.8116,796.943,768.3997,838.3604,529.9299,1287.1307
0,73,0,0,4,125.44,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552.6242,337.0254,1182.6634,1365.4441,1113.818,801.9101,378.9909,219.2208,651.4419,1467.7217,1563.0531,1091.9651,882.1277,965.301,560.7902,1294.0242
70,27,1,0,4,864.36,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,966.989,499.1581,1005.2766,1180.3382,1123.4068,805.7773,872.4072,463.7182,843.3405,1272.6035,1367.5804,1064.0433,1015.9249,1192.53,624.7274,1377.4161
2,36,0,0,2,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,610.2564,372.1738,812.7758,1058.3151,1014.4437,875.9402,535.1457,309.5459,508.3619,1120.1843,1511.2304,1100.1847,972.6528,1172.0198,622.718,1556.8221
8,19,1,0,0,132.25,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1513.6703,1279.6166,923.2193,873.0849,1196.7568,1240.4353,1736.3365,1454.4496,1418.3502,1089.2162,952.0424,911.2356,1913.3899,1378.9391,688.6565,1665.5588
0,118,0,0,8,376.36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,878.2521,477.6744,784.27,900.7549,1041.9527,1004.0861,1159.5712,606.0932,942.5039,885.874,978.3554,1006.0082,1053.7883,1068.7343,612.04,1433.7091
4,90,0,0,1,625,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,443.574,185.6495,1235.7139,1585.2466,1074.9544,593.8477,516.6462,253.1289,489.6669,1572.5827,1374.6956,991.1586,721.9445,593.606,382.2068,1042.9253
2,88,0,0,8,302.76,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701.2259,342.3824,737.7077,1061.5132,1115.0047,1204.7027,785.1342,364.0846,591.885,856.2241,1055.0244,1103.1234,893.681,1334.0744,871.4713,2055.4623
1,113,0,0,7,615.04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504.5333,232.8609,5464.6478,4577.5915,1603.3921,847.6075,486.2748,225.8245,1539.1772,7055.8936,4148.9663,2032.8614,784.136,764.6136,521.9854,1350.5894
0,19,1,0,0,0.04,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1687.9228,1426.9239,870.4776,735.3019,1009.5909,1067.6286,1856.706,1555.2777,1349.9861,939.078,768.9596,855.4749,1642.5464,1365.423,750.9549,1861.8144
0,546,0,0,0,10.24,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412.2817,190.2836,3882.8565,3808.4173,1353.5114,827.5281,418.2536,194.2363,1091.4338,6336.397,4087.4531,1960.3697,742.8514,656.3836,474.5019,1184.3438
0,76,1,0,10,302.76,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,579.3478,243.0987,985.6419,1038.5484,1076.7145,1058.0054,523.4238,255.9654,464.0859,1329.5158,1181.2316,934.8148,862.7496,1029.2032,605.6158,1294.094
6,90,0,0,2,665.64,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,429.317,179.6823,1273.7977,1525.0098,1012.1112,674.7717,315.2211,154.4417,433.4167,1457.3189,1473.7505,1099.2577,759.6865,661.4645,393.2995,992.7261
1,71,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,926.5232,478.2698,728.152,821.1493,1049.9602,801.2761,829.4271,440.8726,577.7313,1029.9676,995.7984,940.069,1036.3811,1138.1872,673.3406,1364.6956
0,60,0,0,9,640.09,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1082.2212,360.7404,1004.5766,885.3417,696.6602,495.9402,1911.9749,683.61,975.1305,1159.4365,945.0434,786.8183,639.8496,713.0243,401.0503,941.4024
0,42,0,0.2,10,707.56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329.7318,138.0028,1138.4352,1415.2002,990.0677,565.5443,306.0107,149.9289,370.5247,1603.8392,1415.4463,953.4721,584.9608,478.9069,371.9415,848.6962
0,395,0,0,7,10.24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,831.3756,388.9293,554.374,671.6016,834.1335,687.5748,790.8153,343.5082,431.4164,636.7948,764.4903,733.7361,787.0485,785.0595,533.261,1183.433
0,86,0,0,0,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,692.4634,230.8211,620.5325,868.815,970.0137,510.0854,597.6134,213.6714,421.6213,909.7367,984.5037,984.4061,643.9281,633.4996,397.2625,963.678
20,37,0,0,8,163.84,1,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,579.7989,267.599,3706.6982,3031.7525,1541.5568,919.667,338.7394,157.3097,1335.7629,5677.5704,3414.8392,1733.0468,1001.7078,838.1575,613.4542,1351.5156
0,42,0,0,4,0.16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447.2951,187.2072,1176.6038,1383.4196,930.4794,565.196,271.2303,132.8879,482.057,1641.6397,1376.0422,947.7634,568.9454,506.6258,344.3956,808.8691
13,90,0,0,8,1004.89,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,622.3291,379.536,883.096,1122.9725,1016.414,924.9698,592.8822,342.942,493.0937,1084.8188,1304.4672,1076.1331,909.4207,1079.8352,616.9208,1372.4781
0,70,1,0,10,635.04,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1125.5234,580.9932,859.2859,670.8438,832.5237,675.1789,1014.7241,539.3652,697.0586,907.2075,817.2776,765.406,853.4346,1010.3826,497.5279,1353.7847
0,19,1,0,3,7.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1506.9007,1273.8932,770.1286,801.7403,1177.5283,1303.9679,1614.8015,1352.6453,1323.0191,976.4739,908.4003,899.4781,1824.4259,1376.8186,697.4137,1568.5635
1,86,0,0,0,259.21,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,668.8815,222.9607,1050.8508,899.5923,713.6392,520.0177,1484.1923,530.66,599.5566,1216.7116,929.3424,745.7921,701.3297,691.8447,432.6159,999.6456
0,221,0,0,2,252.81,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,371.2597,130.6013,314.785,547.3579,627.6725,567.9766,352.5448,138.7847,85.7302,448.6294,700.5193,684.9637,495.6519,542.4568,329.8601,867.7851
3,183,0,0,9,23.04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1048.3235,541.1427,799.0642,902.5208,1167.4473,915.2796,953.8467,507.0063,758.9646,999.1196,967.4545,999.2661,1069.6119,1056.4123,639.3217,1357.6539
3,69,0,0,0,196,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,307.4736,128.687,1547.0594,1442.2727,908.9563,641.433,271.2233,132.8848,589.6652,1788.9123,1196.3032,900.9747,728.7882,654.8148,373.0036,940.4293
1,21,1,0,2,4.84,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,538.6319,179.5438,716.5465,791.7994,875.4551,488.0054,315.1082,112.6641,340.7958,898.2394,987.6597,946.8628,552.6073,548.4009,378.8412,703.828
5,92,0,0,4,576,1,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,828.2475,387.4662,640.4353,786.4004,966.8914,668.9822,689.2144,299.3762,478.5225,694.7184,867.1055,848.2292,720.6069,739.8634,516.8196,1165.3265
0,21,1,0,9,112.36,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436.0314,145.3439,588.9767,777.2191,683.5315,424.3051,369.3395,132.054,274.7102,786.2187,1030.12,880.8799,516.7735,489.4768,310.248,773.736
3,248,0,0,3,800.89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,798.9922,373.7798,502.4702,726.6971,844.6691,682.6207,813.456,353.3436,479.1592,552.3949,823.8482,694.7739,797.907,770.0889,515.4403,1258.8613
1,52,0,0,8,136.89,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,386.5433,135.9773,349.7593,561.1592,676.0114,529.7204,288.9655,113.7558,101.2183,444.987,612.387,608.8278,535.0896,586.4305,350.0423,880.7623
